date,FU313161105.Q,FU313161110.Q,FU313161275.Q,FU893061105.Q,FU153061105.Q,FU103061103.Q,FU113061003.Q,FU213061103.Q,FU713061103.Q,FU713061113.Q,FU713061125.Q,FU763061100.Q,FU753061103.Q,FU743061103.Q,FU473061105.Q,FU513061105.Q,FU513061115.Q,FU513061125.Q,FU543061105.Q,FU543061115.Q,FU543061125.Q,FU573061105.Q,FU573061143.Q,FU573061133.Q,FU343061105.Q,FU343061165.Q,FU343061113.Q,FU223061143.Q,FU633061105.Q,FU633061110.Q,FU633061120.Q,FU653061105.Q,FU653061113.Q,FU653061125.Q,FU553061103.Q,FU563061103.Q,FU403061105.Q,FU673061103.Q,FU663061105.Q,FU733061103.Q,FU503061123.Q,FU263061105.Q,FU263061110.Q,FU263061120.Q,FU313169205.Q
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q4,-24462,-8172,-16290,-24462,-2606,-5729,0,-352,-912,1046,-1958,-15158,-44,-65,0,594,0,594,1046,0,1046,49,37,12,0,0,0,152,0,0,0,-5,0,-5,1,0,5,0,-964,0,0,-474,0,-474,1586
1947:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q4,-9279,-10664,1385,-9279,-2147,-488,0,711,-791,-4011,3220,-5636,-24,-96,15,591,0,591,-1595,0,-1595,51,38,13,0,0,0,189,0,0,0,12,0,12,15,0,-31,0,-655,0,0,600,0,600,2908
1948:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q4,-8157,2393,-10550,-8157,-849,562,0,387,774,-6665,7439,-7366,23,-73,10,528,0,528,-3228,0,-3228,49,37,12,0,0,0,213,0,0,0,22,0,22,5,0,128,0,558,0,0,100,0,100,2424
1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,1025,3206,-2181,1025,-24,1844,0,66,-4448,-461,-3987,4333,74,-44,7,413,0,413,-1514,0,-1514,100,75,25,0,0,0,184,0,0,0,39,0,39,15,0,-3,0,-117,0,0,100,0,100,2503
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,-809,-22955,22146,-809,-1008,3173,0,509,1840,-7526,9366,-5513,62,-27,8,427,0,427,-1812,0,-1812,45,34,11,0,0,0,241,0,0,0,25,0,25,15,0,-77,0,-117,0,0,1400,0,1400,1036
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q4,170,28180,-28010,170,-603,783,0,480,2879,9615,-6736,-1414,75,-42,10,164,0,164,-2452,0,-2452,100,75,25,0,0,0,420,0,0,0,0,0,0,10,0,55,0,-273,0,0,-22,0,-22,239
1952:Q1,-1367,-1238,-129,-1367,819,-791,0,348,-1376,-1383,7,-340,31,0,2,28,0,28,-216,0,-216,42,31,11,0,0,0,152,0,0,0,8,0,8,3,0,137,0,-122,0,0,-92,0,-92,99
1952:Q2,-329,-300,-29,-329,-270,-1227,0,460,278,392,-114,-124,38,7,1,-97,0,-97,-455,0,-455,-4,-3,-1,0,0,0,78,0,0,0,4,0,4,4,0,-69,0,930,0,0,117,0,117,315
1952:Q3,2832,-672,3504,2832,1125,383,0,78,709,687,22,569,-46,8,1,345,0,345,92,0,92,-15,-11,-4,0,0,0,165,0,0,0,3,0,3,4,0,-13,0,-941,0,0,365,0,365,441
1952:Q4,3756,-6545,10301,3756,197,629,0,320,819,-7151,7970,1484,20,4,2,81,0,81,-203,0,-203,11,8,3,0,0,0,61,0,0,0,-14,0,-14,4,0,12,0,529,0,0,-200,0,-200,195
1953:Q1,-3428,-3255,-173,-3428,-781,517,0,288,-765,-227,-538,-2608,-30,0,1,103,0,103,-132,0,-132,34,26,8,0,0,0,91,0,0,0,10,0,10,4,0,200,0,-501,0,0,141,0,141,408
1953:Q2,390,391,-1,390,2619,-1710,0,162,877,912,-35,-1813,8,-2,1,7,0,7,-30,0,-30,54,40,14,0,0,0,190,0,0,0,-6,0,-6,3,0,-121,0,-63,0,0,214,0,214,70
1953:Q3,6437,10316,-3879,6437,-189,1778,0,126,489,1372,-883,3501,-7,-3,1,73,0,73,-103,0,-103,53,40,13,0,0,0,175,0,0,0,7,0,7,4,0,18,0,281,0,0,233,0,233,103
1953:Q4,1796,20,1776,1796,-1198,1008,0,228,682,618,64,919,19,-3,3,68,0,68,-158,0,-158,16,12,4,0,0,0,30,0,0,0,-12,0,-12,4,0,-3,0,214,0,0,-21,0,-21,147
1954:Q1,-4614,-5507,893,-4614,108,-1353,0,60,-1085,-451,-634,-2796,-12,2,2,-39,0,-39,-109,0,-109,16,12,4,0,0,0,183,0,0,0,19,0,19,4,0,312,0,-197,0,0,271,0,271,70
1954:Q2,-285,-2470,2185,-285,-765,-3013,0,64,505,954,-449,2756,17,5,2,7,0,7,-321,0,-321,-8,-6,-2,0,0,0,191,0,0,0,-11,0,-11,3,0,-29,0,426,0,0,-114,0,-114,436
1954:Q3,3130,-226,3356,3130,-1512,1492,0,172,-791,-767,-24,3687,9,5,2,64,0,64,-261,0,-261,3,2,1,0,0,0,76,0,0,0,6,0,6,4,0,24,0,-195,0,0,345,0,345,166
1954:Q4,3487,10270,-6783,3487,-377,1157,0,151,942,7900,-6958,1567,41,2,2,80,0,80,-68,0,-68,28,21,7,0,0,0,73,0,0,0,11,0,11,4,0,-47,0,-8,0,0,-71,0,-71,341
1955:Q1,-4559,-10737,6178,-4559,1354,20,0,189,-1383,-5206,3823,-4570,-34,-2,3,-115,0,-115,66,0,66,60,45,15,0,0,0,55,0,0,0,-2,0,-2,5,0,133,0,-344,0,0,6,0,6,187
1955:Q2,-976,-3877,2901,-976,581,-755,0,270,-98,-1737,1639,-938,19,-6,4,-58,0,-58,-50,0,-50,104,78,26,0,0,0,40,0,0,0,27,0,27,5,0,-113,0,-94,0,0,86,0,86,374
1955:Q3,2194,-3493,5687,2194,947,1831,0,302,-5,-5579,5574,-1214,-14,-6,4,81,0,81,78,0,78,97,73,24,0,0,0,88,0,0,0,54,0,54,5,0,-232,0,-10,0,0,188,0,188,267
1955:Q4,2998,8197,-5199,2998,-389,2662,0,386,989,3897,-2908,-586,4,-4,4,-45,0,-45,-588,0,-588,36,27,9,0,0,0,100,0,0,0,22,0,22,5,0,299,0,46,0,0,57,0,57,124
1956:Q1,-4465,3518,-7983,-4465,1463,-2403,0,262,-1088,4208,-5296,-2758,-12,1,4,-166,0,-166,-499,0,-499,-23,-17,-6,0,0,0,213,0,0,0,-17,0,-17,5,0,320,0,-153,0,0,386,0,386,181
1956:Q2,-5222,-4461,-761,-5222,-214,-3211,0,333,154,125,29,-2082,28,5,4,-151,0,-151,-123,0,-123,-54,-41,-13,0,0,0,24,0,0,0,-17,0,-17,5,0,11,0,11,0,0,55,0,55,239
1956:Q3,974,3219,-2245,974,531,-92,0,248,-164,-123,-41,328,27,5,4,-28,0,-28,-120,0,-120,-78,-58,-20,0,0,0,26,0,0,0,44,0,44,5,0,-10,0,-8,0,0,256,0,256,459
1956:Q4,3161,3872,-711,3161,-304,1143,0,209,1317,1020,297,1404,10,4,3,2,0,2,-279,0,-279,-66,-50,-16,0,0,0,15,0,0,0,11,0,11,5,0,-31,0,129,0,0,-411,0,-411,-110
1957:Q1,-1150,493,-1643,-1150,1186,-552,0,29,-1944,-987,-957,384,-34,3,4,-127,0,-127,-77,0,-77,-74,-55,-19,0,0,0,117,0,0,0,4,0,4,6,0,116,0,-130,0,0,-61,0,-61,-520
1957:Q2,-5430,-802,-4628,-5430,327,-1939,0,-11,-31,-46,15,-3377,17,2,4,-107,0,-107,-130,0,-130,-73,-55,-18,0,0,0,53,0,0,0,12,0,12,6,0,-73,0,-26,0,0,-84,0,-84,-162
1957:Q3,4612,17775,-13163,4612,1395,546,0,-139,117,8890,-8773,3107,-12,2,4,14,0,14,-59,0,-59,-69,-52,-17,0,0,0,33,0,0,0,-1,0,-1,6,0,-132,0,136,0,0,-336,0,-336,-442
1957:Q4,1174,-257,1431,1174,233,816,0,-207,967,407,560,-806,-2,3,3,43,0,43,-260,0,-260,-74,-55,-19,0,0,0,-89,0,0,0,-14,0,-14,7,0,6,0,226,0,0,322,0,322,-300
1958:Q1,-1783,-6911,5128,-1783,-628,-1195,0,-334,-594,-79,-515,1267,-14,5,4,-232,0,-232,58,0,58,-50,-38,-12,0,0,0,46,0,0,0,37,0,37,7,0,599,0,-117,0,0,-642,0,-642,235
1958:Q2,3294,826,2468,3294,393,-2054,0,69,2013,1810,203,3026,28,7,4,-88,0,-88,-12,0,-12,21,16,5,0,0,0,-154,0,0,0,87,0,87,7,0,-111,0,535,0,0,-477,0,-477,192
1958:Q3,560,5860,-5300,560,-2377,835,0,76,-478,-157,-321,2180,-19,6,4,105,0,105,220,0,220,-1,-1,0,0,0,0,10,0,0,0,-45,0,-45,8,0,-134,0,-668,0,0,838,0,838,147
1958:Q4,7182,4926,2256,7182,151,2917,0,156,1592,-1592,3184,1593,28,1,3,174,0,174,-112,0,-112,20,15,5,0,0,0,61,0,0,0,45,0,45,7,0,-245,0,405,0,0,386,0,386,-48
1959:Q1,22,512,-490,22,1637,1188,0,221,-828,-754,-74,-2824,3,-1,3,-79,0,-79,29,0,29,25,19,6,0,0,0,81,0,0,0,31,0,31,20,0,205,0,-196,0,0,507,0,507,-103
1959:Q2,928,-764,1692,928,-87,824,0,317,570,528,42,-2450,5,-6,2,-4,0,-4,16,0,16,47,35,12,0,0,0,24,0,0,0,0,0,0,20,0,-129,0,-133,0,0,1912,0,1912,-47
1959:Q3,4502,-8389,12891,4502,1535,2207,0,210,519,-7605,8124,-1735,5,-6,2,120,0,120,-45,0,-45,64,48,16,0,0,0,224,0,0,0,85,0,85,21,0,-11,0,126,0,0,1181,0,1181,-226
1959:Q4,3600,1841,1759,3600,1719,1310,0,467,93,44,49,-817,3,-6,3,150,0,150,-315,0,-315,32,24,8,0,0,0,112,0,0,0,39,0,39,23,0,35,0,27,0,0,725,0,725,-536
1960:Q1,-3697,-6921,3224,-3697,4053,-1635,0,358,-1440,-3343,1903,-5055,-3,2,2,-94,0,-94,-40,0,-40,-82,-61,-21,0,0,0,201,0,0,0,49,0,49,26,0,204,0,-270,0,0,27,0,27,-84
1960:Q2,-2126,-1326,-800,-2126,-1052,-1739,0,311,1157,1208,-51,-317,-4,6,2,-95,0,-95,-254,0,-254,-80,-60,-20,0,0,0,61,0,0,0,10,0,10,32,0,-119,0,46,0,0,-91,0,-91,454
1960:Q3,1905,10867,-8962,1905,-540,-1801,0,264,157,5836,-5679,3390,-4,7,2,2,0,2,3,0,3,-49,-37,-12,0,0,0,-71,0,0,0,-7,0,-7,30,0,13,0,376,0,0,133,0,133,61
1960:Q4,2120,-4044,6164,2120,-1471,-694,0,-36,504,-4854,5358,3163,-8,5,4,7,0,7,-150,0,-150,-4,-3,-1,0,0,0,58,0,0,0,11,0,11,24,0,44,0,441,0,0,222,0,222,115
1961:Q1,-2662,-9874,7212,-2662,-479,-527,0,-158,-596,-4235,3639,-704,48,3,4,-207,0,-207,116,0,116,3,2,1,0,0,0,144,0,0,0,-80,0,-80,2,0,263,0,-478,0,0,-16,0,-16,431
1961:Q2,306,2047,-1741,306,-1434,-589,0,365,615,1626,-1011,1967,48,2,5,-121,0,-121,-135,0,-135,22,17,5,0,0,0,17,0,0,0,-28,0,-28,-6,0,-49,0,-26,0,0,-347,0,-347,809
1961:Q3,5047,-2613,7660,5047,1332,-1348,0,-156,-122,-4760,4638,4367,77,1,5,88,0,88,20,0,20,2,1,1,0,0,0,-7,0,0,0,38,0,38,-9,0,-73,0,246,0,0,586,0,586,353
1961:Q4,3165,1505,1660,3165,-472,808,0,212,1841,272,1569,507,-144,0,6,152,0,152,-294,0,-294,-6,-4,-2,0,0,0,-65,0,0,0,139,0,139,-6,0,-216,0,542,0,0,161,0,161,126
1962:Q1,96,7460,-7364,96,904,121,0,-26,-143,3094,-3237,-1538,146,2,5,-83,0,-83,173,0,173,-4,-3,-1,0,0,0,225,0,0,0,-36,0,-36,-8,0,533,0,-163,0,0,-12,0,-12,281
1962:Q2,-293,-830,537,-293,17,-1156,0,244,834,489,345,-296,145,2,4,-61,0,-61,-28,0,-28,38,28,10,0,0,0,50,0,0,0,-141,0,-141,-12,0,-358,0,-20,0,0,445,0,445,864
1962:Q3,892,4502,-3610,892,1578,-1416,0,361,-611,3465,-4076,-95,-134,3,5,62,0,62,52,0,52,65,49,16,0,0,0,50,0,0,0,278,0,278,-8,0,28,0,24,0,0,650,0,650,165
1962:Q4,4853,10875,-6022,4853,-1249,662,0,576,1676,3713,-2037,2098,-187,5,6,163,0,163,-161,0,-161,76,57,19,0,0,0,-25,0,0,0,-52,0,-52,4,0,170,0,830,0,0,261,0,261,207
1963:Q1,73,-670,743,73,-3529,4060,0,950,-141,422,-563,-799,15,8,9,-110,0,-110,-148,0,-148,28,21,7,0,0,0,100,0,0,0,-19,0,-19,18,0,440,0,-928,0,0,119,0,119,427
1963:Q2,-733,-891,158,-733,-560,-1115,0,291,1490,1740,-250,-1377,17,12,11,7,0,7,-276,0,-276,27,20,7,0,0,0,275,0,0,0,-129,0,-129,32,0,94,0,-85,0,0,553,0,553,1509
1963:Q3,239,-5687,5926,239,1387,-650,0,568,180,-3754,3934,-1656,-116,11,11,121,0,121,95,0,95,-15,-11,-4,0,0,0,75,0,0,0,139,0,139,34,0,-494,0,431,0,0,118,0,118,98
1963:Q4,2878,-1234,4112,2878,421,526,0,-652,1575,-2825,4400,1367,-23,5,9,140,0,140,-28,0,-28,39,29,10,0,0,0,-40,0,0,0,0,0,0,24,0,327,0,-676,0,0,-136,0,-136,582
1964:Q1,309,-5732,6041,309,1380,1020,0,190,-399,-3794,3395,-1262,-1,0,6,-125,0,-125,-25,0,-25,193,145,48,0,0,0,215,0,0,0,95,0,95,17,0,-207,0,-149,0,0,-639,0,-639,75
1964:Q2,-1715,-6006,4291,-1715,27,-908,0,-58,1311,-2242,3553,-2292,-2,-4,4,-144,0,-144,-73,0,-73,-207,-155,-52,0,0,0,250,0,0,0,8,0,8,12,0,36,0,452,0,0,-127,0,-127,1142
1964:Q3,2696,2605,91,2696,-206,-838,0,347,456,-204,660,1531,89,-5,3,170,0,170,125,0,125,-4,-3,-1,0,0,0,91,0,0,0,80,0,80,9,0,-215,0,514,0,0,549,0,549,362
1964:Q4,3266,3131,135,3266,-1133,79,0,540,1556,1077,479,2258,-43,-4,2,131,0,131,-246,0,-246,54,40,14,0,0,0,-36,0,0,0,-144,0,-144,4,0,-96,0,-161,0,0,505,0,505,281
1965:Q1,-593,49,-642,-593,2627,-389,0,264,585,782,-197,-3345,-9,-1,2,-57,0,-57,45,0,45,194,146,48,0,0,0,387,0,0,0,57,0,57,1,0,248,0,-419,0,0,-783,0,-783,428
1965:Q2,-3202,-2860,-342,-3202,-435,-1772,0,390,1609,935,674,-2505,-8,0,1,-195,0,-195,-281,0,-281,-200,-150,-50,0,0,0,173,0,0,0,-186,0,-186,-6,0,-90,0,555,0,0,-252,0,-252,1094
1965:Q3,-1520,-10,-1510,-1520,-398,-491,0,773,569,635,-66,-995,57,0,1,43,0,43,-60,0,-60,-252,-189,-63,0,0,0,-239,0,0,0,274,0,274,-7,0,-101,0,-915,0,0,221,0,221,416
1965:Q4,5573,6522,-949,5573,-1506,719,0,764,1209,705,504,3614,27,0,4,44,0,44,-179,0,-179,82,61,21,0,0,0,-198,0,0,0,-101,0,-101,-6,0,64,0,487,0,0,549,0,549,280
1966:Q1,-65,956,-1021,-65,4013,410,0,311,-282,136,-418,-3569,-51,4,5,-212,0,-212,52,0,52,-60,-45,-15,0,0,0,159,0,0,0,244,0,244,-6,0,-43,0,-173,0,0,-867,0,-867,192
1966:Q2,-6549,-4552,-1997,-6549,-3164,-1628,0,511,1573,1210,363,-2771,-50,6,7,-159,0,-159,-250,0,-250,-102,-76,-26,0,0,0,-266,0,0,0,116,0,116,-7,0,281,0,-91,0,0,-555,0,-555,1796
1966:Q3,2170,8765,-6595,2170,2923,-556,0,-98,-232,5009,-5241,184,75,7,7,-13,0,-13,-69,0,-69,-26,-20,-6,0,0,0,120,0,0,0,278,0,278,-7,0,-113,0,75,0,0,-385,0,-385,-73
1966:Q4,5557,5257,300,5557,-644,280,0,-151,2118,699,1419,2588,-24,5,5,-89,0,-89,69,0,69,-47,-35,-12,0,0,0,-51,0,0,0,-12,0,-12,-3,0,761,0,849,0,0,-97,0,-97,528
1967:Q1,1463,1899,-436,1463,-875,-609,0,18,374,1005,-631,1966,-24,9,2,-368,0,-368,-66,0,-66,-156,-117,-39,0,0,0,-315,0,0,0,-220,0,-220,0,0,974,0,398,0,0,355,0,355,-441
1967:Q2,-9621,-8357,-1264,-9621,-2998,-2537,0,-112,2289,1199,1090,-3917,-28,11,-1,-288,0,-288,-165,0,-165,-149,-112,-37,0,0,0,-154,0,0,0,-315,0,-315,1,0,142,0,-1430,0,0,30,0,30,1062
1967:Q3,8310,-399,8709,8310,2224,-621,50,30,84,-4262,4346,7070,84,11,0,-10,0,-10,27,0,27,-32,-24,-8,0,0,0,-338,0,0,0,-208,0,-208,5,0,-826,0,275,0,0,485,0,485,285
1967:Q4,8609,6124,2485,8609,1468,1327,50,-291,2578,1878,700,2406,85,10,3,-39,0,-39,-34,0,-34,20,15,5,0,0,0,-143,0,0,0,227,0,227,11,0,-284,0,-2,0,0,1217,0,1217,502
1968:Q1,5215,1430,3785,5215,4353,1336,50,-422,515,186,329,-299,14,6,3,-116,0,-116,-5,0,-5,220,165,55,0,0,0,54,0,0,0,246,0,246,20,0,160,0,-15,0,0,-905,0,-905,168
1968:Q2,-4820,-6860,2040,-4820,-1571,-1323,50,-17,2735,2219,516,-2878,18,3,0,-163,0,-163,-231,0,-231,-26,-19,-7,0,0,0,-99,0,0,0,-120,0,-120,31,0,148,0,-63,0,0,-1314,0,-1314,1501
1968:Q3,6695,5339,1356,6695,1303,-748,50,211,175,414,-239,3574,22,3,5,-12,0,-12,81,0,81,-61,-46,-15,0,0,0,-97,0,0,0,358,0,358,30,0,-413,0,1638,0,0,576,0,576,38
1968:Q4,1690,5233,-3543,1690,-1989,1080,50,412,532,-38,570,1667,-10,4,18,-62,0,-62,-72,0,-72,239,179,60,0,0,0,-102,0,0,0,-262,0,-262,16,0,-35,0,-777,0,0,981,0,981,276
1969:Q1,-127,2535,-2662,-127,7340,440,50,506,-927,-1173,246,-5068,2,6,33,-152,0,-152,-117,0,-117,101,76,25,0,0,0,-71,0,0,0,428,0,428,5,0,-275,0,-1033,0,0,-1395,0,-1395,96
1969:Q2,-11956,-9191,-2765,-11956,-6674,-1450,50,524,2085,1883,202,-5452,1,6,51,158,0,158,-210,0,-210,-269,-202,-67,0,0,0,-35,0,0,0,-612,0,-612,0,0,59,0,387,0,0,-575,0,-575,1088
1969:Q3,6241,5616,625,6241,8578,-2163,50,795,-163,-317,154,-1400,8,7,51,-460,0,-460,-41,0,-41,-32,-24,-8,0,0,0,-119,0,0,0,51,0,51,-9,0,-609,0,-254,0,0,1951,0,1951,257
1969:Q4,4889,6599,-1710,4889,2004,-140,50,1256,3222,3116,106,245,10,9,35,-31,0,-31,36,0,36,24,18,6,0,0,0,-259,0,0,0,-335,0,-335,-20,0,239,0,862,0,0,-2318,0,-2318,261
1970:Q1,2741,3158,-417,2741,5460,-391,50,956,-1576,-1368,-208,-4488,-291,7,19,-98,0,-98,-44,0,-44,-102,-76,-26,0,0,0,-102,0,0,0,-199,0,-199,45,0,1292,0,427,0,0,1776,0,1776,-317
1970:Q2,-5691,-7575,1884,-5691,-9581,810,50,403,2136,1510,626,-740,44,6,7,-108,0,-108,-66,0,-66,-97,-73,-24,0,0,0,-156,0,0,0,2087,0,2087,-67,0,-555,0,-1535,0,0,1671,0,1671,1771
1970:Q3,7420,4537,2883,7420,-2878,901,50,-498,2261,1703,558,5105,94,7,2,146,0,146,133,0,133,168,126,42,0,0,0,95,0,0,0,-1741,0,-1741,-61,0,-489,0,1387,0,0,2738,0,2738,189
1970:Q4,8463,7232,1231,8463,-3289,-683,50,-928,2167,1855,312,5872,9,9,3,10,0,10,-105,0,-105,-28,-21,-7,0,0,0,-170,0,0,0,28,0,28,-27,0,847,0,1391,0,0,3307,0,3307,901
1971:Q1,1637,1054,583,1637,-4054,-548,50,-930,1718,-327,2045,911,-39,30,4,-70,0,-70,-38,0,-38,135,101,34,0,0,0,-224,0,0,0,42,0,42,9,0,1138,0,-1474,0,0,4977,0,4977,1149
1971:Q2,1916,-2300,4216,1916,-3794,1395,50,-120,1058,2291,-1233,-1156,-181,25,4,-108,0,-108,-282,0,-282,-258,-193,-65,0,0,0,-454,0,0,0,-255,0,-255,41,0,-773,0,-447,0,0,7171,4097,3074,1868
1971:Q3,8745,1967,6778,8745,1599,-919,60,-42,1744,1655,89,-2672,0,69,1,-40,0,-40,29,0,29,43,32,11,0,0,0,-55,0,0,0,-180,0,-180,49,0,-1279,0,407,0,0,9931,7014,2917,834
1971:Q4,11435,8861,2574,11435,-4856,2846,40,739,2334,572,1762,5754,-14,37,-3,3,0,3,77,0,77,81,61,20,0,0,0,-475,0,0,0,102,0,102,32,0,348,0,-85,0,0,4475,3253,1222,1256
1972:Q1,3209,4866,-1657,3209,1900,-1850,50,692,-25,-480,455,-1984,203,-39,-10,-128,0,-128,162,0,162,415,311,104,0,0,0,-263,0,0,0,-1,0,-1,19,0,1667,0,-402,0,0,2803,1908,895,691
1972:Q2,-6805,-7723,918,-6805,-2382,-2007,50,305,1785,1582,203,-2860,-97,-31,-21,-169,0,-169,-268,0,-268,-89,-67,-22,0,0,0,90,0,0,0,12,0,12,9,0,-932,0,-290,0,0,90,-3062,3152,2932
1972:Q3,3754,1715,2039,3754,487,-372,50,566,-2079,-1598,-481,-104,109,140,-16,-129,0,-129,153,0,153,172,129,43,0,0,0,-80,0,0,0,142,0,142,9,0,-1271,0,663,0,0,5314,843,4471,994
1972:Q4,10878,7507,3371,10878,4,2053,50,746,1131,4,1127,6555,-96,135,1,144,0,144,-48,0,-48,758,569,189,0,0,0,-46,0,0,0,-23,0,-23,17,0,-712,0,242,0,0,-33,-869,836,1539
1973:Q1,7075,1121,5954,7075,2673,-934,33,528,3976,3097,879,-5926,-128,-85,123,-167,0,-167,-3,0,-3,344,258,86,0,0,0,90,0,0,0,-208,0,-208,26,0,-310,0,-647,0,0,7690,6126,1564,686
1973:Q2,-7147,-4930,-2217,-7147,30,-1188,28,465,1168,1486,-318,-4056,44,-85,49,-60,0,-60,-252,0,-252,286,214,72,0,0,0,-227,0,0,0,81,0,81,38,0,-598,0,65,0,0,-2935,-3020,85,3239
1973:Q3,-1955,-299,-1656,-1955,4810,-2836,15,263,272,-147,419,-3791,33,48,50,64,0,64,-106,0,-106,700,525,175,0,0,0,-432,0,0,0,120,0,120,34,0,111,0,459,0,0,-1769,-1253,-516,98
