date,FA893169175.Q,FA893169105.Q,FA103169100.Q,FA263169105.Q,FA263169110.Q,FA263169123.Q,FA793169100.Q,FA763169103.Q,FA753169103.Q,FA673169105.Q,FA613169100.Q,FA643169173.Q,FA733169103.Q,FA503169105.Q,FA703169605.Q,FA763169603.Q,FA753169603.Q,FA893169175.Q,FA103069100.Q,FA213069103.Q,FA713069603.Q,FA763069175.Q,FA753069603.Q,FA473069153.Q,FA513069105.Q,FA543069105.Q,FA573069105.Q,FA223069143.Q,FA633069175.Q,FA653069100.Q,FA403069105.Q,FA663069103.Q,FA503069105.Q,FA263069103.Q
2012:Q2,-124661,-124617,29035,64154,-24422,88576,-217806,-88276,-21996,-74182,10286,0,-656,-42982,-44,-44,0,-124661,-5602,-13360,0,0,0,0,-540,23004,-4636,-2040,-44072,-21729,2212,-36064,37910,-59744
2012:Q3,13009,13085,-35469,-1190,16110,-17300,49744,3028,20212,44490,-6091,0,119780,-131675,-76,-76,0,13009,-715,2016,0,0,0,0,2500,12976,-4636,6860,14430,9620,-6280,-5884,-38333,20456
2012:Q4,73528,73536,70455,41218,14190,27028,-38137,-28456,10636,-28277,12033,0,9512,-13585,-8,-8,0,73528,16309,-18056,0,0,0,0,-1948,26039,-4640,3476,135652,20984,-3020,-13144,-95935,7812
2013:Q1,63518,63494,20061,78359,-26981,105340,-34926,-25272,22640,-31900,-18426,0,5228,12804,24,24,0,63518,-4666,3816,0,0,0,0,28,-1098,5392,2532,29400,-37482,3108,96,33564,28828
2013:Q2,-78258,-78250,-20119,91707,20103,71604,-149838,-115560,-44896,14596,-2672,0,-28704,27399,-8,-8,0,-78258,-34216,-12688,0,0,0,0,-3048,3185,5392,-10884,63675,35563,468,-2236,-130500,7032
2013:Q3,22112,22136,92001,57551,43163,14388,-127416,-75596,-17440,25128,11555,0,-4768,-66295,-24,-24,0,22112,35302,-8288,0,0,0,0,1384,15787,5396,6436,-2,52344,3000,6216,-8175,-87288
2013:Q4,-10236,-10236,-35215,-133541,-10525,-123016,158520,74108,32516,44876,-31785,0,-51292,90097,0,0,0,-10236,-18932,1548,0,0,0,0,4500,24966,5396,21136,-48089,-23689,-2464,-9196,-13440,48028
2014:Q1,38305,38305,74548,83122,36034,47088,-119365,-17676,-2948,-55320,-6153,0,-27508,-9761,0,0,0,38305,35062,-6744,0,0,0,0,-3328,-12453,1996,-3944,-57125,-1291,1344,22784,41368,20636
2014:Q2,70458,70458,57376,67162,-14382,81544,-54080,-23484,5204,-28837,-16666,0,6532,3172,0,0,0,70458,-40103,-15124,0,0,0,0,2688,-11055,2004,-6456,-52300,61937,3608,-7800,90827,42232
2014:Q3,-67652,-67652,21728,-165678,-29198,-136480,76298,-2216,-6988,17272,13434,0,-37700,92495,0,0,0,-67652,-13639,-20560,0,0,0,0,1176,-9666,2004,-6484,37994,-46847,1236,-46092,21077,12148
2014:Q4,-126095,-126095,-3648,274,-2178,2452,-122721,2668,-30536,-8815,5180,0,-19680,-71538,0,0,0,-126095,119019,-532,0,0,0,0,-1124,-2317,1996,10788,-21618,3685,-92,-148,-191689,-44064
2015:Q1,-59041,-59041,-58802,134121,36361,97760,-134360,-1412,10980,-48267,1306,0,-27992,-68975,0,0,0,-59041,-11868,-764,0,0,0,0,684,-4430,-3648,-7768,-18176,-49576,-1380,3408,-11711,46188
2015:Q2,49770,49770,-50826,-110707,-43459,-67248,211303,61612,28472,34602,24320,0,-54764,117061,0,0,0,49770,5025,-12060,0,0,0,0,684,-11307,-3656,15716,27462,-12246,-132,-8232,72036,-23520
2015:Q3,67166,67166,72694,-38659,-47191,8532,33131,39412,-42884,85547,-7277,0,-161060,119393,0,0,0,67166,22386,1808,0,0,0,0,1564,4209,-3656,-9068,-4968,7397,-2312,-388,97082,-46888
2015:Q4,-13470,-13470,24954,-12835,36897,-49732,-25589,-576,35356,29470,-30841,0,-2156,-56843,0,0,0,-13470,15685,-2240,0,0,0,0,812,-19572,-3652,1264,-116909,-2526,1888,-260,97200,14840
2016:Q1,213104,213104,24868,103365,5957,97408,84871,8260,34588,-44448,10435,0,-304,76339,0,0,0,213104,-1034,-10380,0,0,0,0,5884,13426,-524,-6464,-69540,40055,144,3216,247952,-9632
2016:Q2,-80607,-80607,5580,-79743,-70199,-9544,-6444,19640,-1792,-8315,-496,0,-3936,-11545,0,0,0,-80607,46315,1820,0,0,0,0,7632,4475,-520,17384,-225377,-17746,256,-13008,70014,28148
2016:Q3,-447508,-447508,-142476,-152267,12753,-165020,-152765,-83204,-30416,21435,-6179,0,-7060,-47341,0,0,0,-447508,44407,7660,0,0,0,0,20332,-585,-524,7816,-724483,-1513,1092,-13748,130519,81520
2016:Q4,88519,88519,119092,15993,55513,-39520,-46566,-44412,10848,-15669,14440,0,-2528,-9245,0,0,0,88519,-117152,2852,0,0,0,40,10516,-8081,-524,28248,47939,16128,400,744,59799,47608
2017:Q1,33905,33905,11404,44069,-44483,88552,-21568,6224,-16980,-17362,-4761,0,4304,7007,0,0,0,33905,19655,5232,0,0,0,-40,-12436,-2367,3820,-8528,-18812,14378,-1952,-8216,69849,-26676
2017:Q2,-52824,-52824,32540,-21535,-45895,24360,-63829,4108,2340,-11104,-4332,0,88,-54929,0,0,0,-52824,44510,116,0,0,0,0,-10640,-8609,3820,-3656,21001,3433,2136,868,-124508,18704
2017:Q3,312663,312663,68816,77077,22953,54124,166770,77816,35408,63857,5762,0,3924,-19997,0,0,0,312663,-80942,2436,0,0,0,0,-7256,-12380,3816,6824,96076,206612,168,-784,157382,-59288
2017:Q4,30507,30507,-9212,173569,84689,88880,-133850,-124892,-47316,-60327,6255,0,588,91842,0,0,0,30507,-18434,9120,0,0,0,0,-5340,-11500,3820,-3532,116327,-20587,1460,-9732,-73003,41908
2018:Q1,160961,160961,84702,108274,-8790,117064,-32015,33960,18816,-61549,-12750,0,-5788,-4704,0,0,0,160961,24778,-5488,0,0,0,596,-6516,-10803,-5292,5244,-46038,-42043,3036,24448,162534,56504
2018:Q2,27491,27491,21530,70690,18286,52404,-64729,-41156,-27984,-22865,981,0,3624,22671,0,0,0,27491,29575,7976,0,0,0,1140,-4660,-8134,-5292,172,34857,51880,1020,-8508,-46291,-26244
2018:Q3,67383,67383,-3754,67310,-21730,89040,3827,-3476,-30356,53210,-8999,0,4636,-11189,0,0,0,67383,22876,5440,0,0,0,-780,-144,-954,-5288,-2640,115394,-121749,-2820,14100,64340,-20392
2018:Q4,-135682,-135682,-143290,51134,50478,656,-43526,-57388,-11096,219,-9411,0,3548,30602,0,0,0,-135682,76367,-5748,0,0,0,-240,2708,-301,-5292,-10220,48211,-128156,724,-21476,-41551,-50708
2019:Q1,123356,123356,87811,19193,15621,3572,16352,-10852,-5764,16252,6935,0,984,8797,0,0,0,123356,38639,-640,0,0,0,368,5228,145,-2464,9864,204790,-22744,2968,9872,-89611,-33060
2019:Q2,5245,5245,-61641,23285,2837,20448,43601,12136,16252,18319,-4068,0,800,163,0,0,0,5245,38938,-4000,0,0,0,632,-1580,708,-2460,-10352,110145,84954,-2816,-7776,-197578,-3568
2019:Q3,59945,59945,-10389,-114003,-55067,-58936,184337,50216,58456,129715,-13619,0,-10180,-30251,0,0,0,59945,110908,384,0,0,0,28,-4512,-9358,-2460,-20852,22875,97058,72,7204,-228806,87404
2019:Q4,8562,8562,-23529,-18799,24889,-43688,50890,23836,15024,-861,6464,0,8104,-1676,0,0,0,8562,33283,1712,0,0,0,1092,2732,-9543,-2464,2940,4698,7144,812,-20916,16367,-29296
2020:Q1,-132463,-132463,-21428,-135176,-22784,-112392,24141,45984,67736,-14167,-2373,0,-1784,-71255,0,0,0,-132463,34157,-4132,0,110184,0,1804,5540,37249,5444,16176,-130260,-66395,4200,48664,-73714,-121380
2020:Q2,-367081,-367081,-271256,-17620,-41028,23408,-78205,35068,-51624,20964,-49170,0,-2108,-31335,0,0,0,-367081,-52134,-5568,0,-63160,0,-1896,9488,-16619,5444,-24280,-81401,34786,-2804,-30804,-164061,25928
2020:Q3,-13578,-13578,-70608,-8708,-19456,10748,65738,76432,-32920,70171,-22394,0,-5264,-20287,0,0,0,-13578,42102,4000,0,-31432,0,-1548,-372,21850,5444,20,-210443,5562,-5240,-7928,238119,-73712
2020:Q4,279722,279722,113980,85492,44060,41432,80250,59192,-6468,21384,-12867,0,6324,12685,0,0,0,279722,109015,4000,0,-7624,0,164,-17744,-21728,5448,-6820,56117,15175,4444,-11264,166179,-15640
2021:Q1,104139,104139,-212435,281573,-20203,301776,35001,-32048,3052,-106981,2025,0,1456,167497,0,0,0,104139,-38698,4000,0,-7528,0,-712,-3176,-7873,1152,26340,88095,8493,-1336,3980,-30235,61636
2021:Q2,18050,18050,124213,235005,-12771,247776,-341168,-98196,-29392,-115774,-6597,0,4024,-95233,0,0,0,18050,136925,4000,0,-440,0,-348,-1392,5930,1152,9812,-177338,-15644,-6264,9856,77209,-25408
2021:Q3,183031,183031,51845,140241,91069,49172,-9055,-62828,-25004,3214,1780,0,-160,73943,0,0,0,183031,-77689,4002,0,0,0,-300,-7796,16636,1152,5916,67492,10508,-2684,9316,135839,20640
2021:Q4,-196124,-196124,60541,-236835,-7555,-229280,-19830,-48244,5328,87992,1229,0,6576,-72710,0,0,0,-196124,1058,4000,0,0,0,1080,-5264,13768,1156,4880,-2289,-45217,-124,9280,-129627,-48824
2022:Q1,48899,48899,-19907,-332058,-50390,-281668,400864,72900,94264,164373,-21149,0,-2600,93077,0,0,0,48899,-109309,4002,0,0,0,816,-6380,-24323,1852,12096,-54877,17806,7000,23672,33160,143384
2022:Q2,182472,182472,140245,-100962,-31250,-69712,143189,87528,75448,57877,2785,0,5368,-85816,0,0,0,182472,87154,4003,0,0,0,-416,1468,-27177,2528,1988,-69744,-35535,5712,-26412,397492,-158588
2022:Q3,235285,235285,168989,-10798,16518,-27316,77094,11932,5884,26441,30891,0,1504,441,0,0,0,235285,-151955,4004,0,0,0,-1168,688,-2040,2332,-37276,111545,20872,7768,31096,76830,172588
2022:Q4,141072,141072,-52087,-11442,20622,-32064,204601,131120,57492,11973,23054,0,1400,-20437,0,0,0,141072,16591,4005,0,0,0,4,3616,-10808,2392,-13476,123412,-2371,1508,-17600,-24157,57956
2023:Q1,-322599,-322599,-71787,-141988,11144,-153132,-108824,-72984,3288,-42314,-21547,0,-2164,26898,0,0,0,-322599,23769,4007,0,0,0,-196,1416,644,2452,244,-89306,-7947,-3592,37120,-231810,-59400
2023:Q2,63767,63767,21177,-12308,4408,-16716,54898,62352,43952,-35480,29289,0,13612,-58827,0,0,0,63767,-36436,4009,0,0,0,-120,896,4615,3024,2388,24725,31378,2724,2780,-89632,113416
2023:Q3,271669,271669,59449,80760,14224,66536,131460,20080,12172,-68581,21156,0,-5544,152177,0,0,0,271669,134084,4011,0,0,0,0,6896,8177,2024,6324,134547,34772,4224,-17008,-88729,42348
2023:Q4,50563,50563,72785,232,-64876,65108,-22454,9432,114648,-89684,13818,0,6488,-77155,0,0,0,50563,-177893,4013,0,0,0,0,-928,7220,1928,-5900,122194,-60831,2196,-20348,171776,7136
2024:Q1,40222,40222,69172,-3196,43544,-46740,-25754,-16948,19708,8970,-65782,0,-5112,33410,0,0,0,40222,50,4015,0,0,0,60,6548,-2091,2808,764,-16376,9156,-1432,21396,2988,12336
