date,FA886000115.Q,FA896006005.Q,FA836006005.Q,FA826006005.Q,FA106012005.Q,FA796012005.Q,FA156006005.Q,FA366006005.Q,FA316006005.Q,FA216006005.Q,FA886300095.Q,FA836300005.Q,FA826300003.Q,FA106300003.Q,FA116300001.Q,FA796330081.Q,FA156300003.Q,FA366300005.Q,FA316300001.Q,FA216300001.Q,FA885090015.Q,FA885019905.Q,FA835019905.Q,FA825019905.Q,FA105019985.Q,FA115050085.Q,FA795013005.Q,FA155019005.Q,FA365019005.Q,FA315019001.Q,FA215019001.Q,FA265430003.Q,FA835430005.Q,FA825430005.Q,FA105430005.Q,FA115440005.Q,FA795440005.Q,FA155430005.Q,FA365430005.Q,FA315430005.Q,FA215430005.Q,FA885000905.Q,FA835000905.Q,FA825000905.Q,FA105000995.Q,FA115000905.Q,FA795000905.Q,FA155000905.Q,FA365000905.Q,FA315000905.Q,FA215000905.Q,FA087005005.Q,FA895404005.Q,FA835404005.Q,FA825404003.Q,FA155404003.Q,FA365404005.Q,FA315404003.Q,FA215404003.Q
1981:Q4,772644,264218,393134,94876,88887,5989,298258,-128916,-112441,-16475,508426,398783,328364,240060,69886,18418,70419,109643,70364,39279,799975,795381,643396,533954,380880,112619,40455,109442,151985,85186,66799,120,11174,3170,3170,0,0,8004,-11054,4112,-15166,4474,164678,-86553,-27361,-42733,-16459,251231,-160204,-131375,-28829,27331,0,0,0,0,0,0,0
1982:Q1,737030,215104,371734,81663,84231,-2568,290071,-156630,-136662,-19968,521926,409367,337833,246926,71668,19238,71534,112559,72460,40099,739204,738553,588318,480604,335801,103836,40967,107714,150235,84909,65326,120,12516,2918,2918,0,0,9598,-12396,1676,-14072,531,182441,-61852,-4987,-32168,-24697,244293,-181910,-150787,-31123,2174,0,0,0,0,0,0,0
1982:Q2,762198,228320,393075,94173,85744,8429,298902,-164755,-143280,-21475,533878,418011,345495,252454,73030,20011,72516,115867,74891,40976,767446,750007,593620,486108,345656,99342,41110,107512,156387,90111,66276,116,8903,439,439,0,0,8464,-8787,6124,-14911,17323,213811,-41631,-2233,-26312,-13086,255442,-196488,-164624,-31864,5249,0,0,0,0,0,0,0
1982:Q3,730831,188082,391126,90110,85318,4792,301016,-203044,-179314,-23730,542749,424714,351351,256644,73964,20743,73363,118035,76370,41665,736318,750355,592954,484016,342878,99863,41275,108938,157401,90224,67177,108,8133,-7,-7,0,0,8140,-8025,6984,-15009,-14145,220240,-37061,5010,-25899,-16172,257301,-234385,-200152,-34233,5487,0,0,0,0,0,0,0
1982:Q4,674052,124751,360777,85969,86314,-345,274808,-236026,-210157,-25869,549301,429476,355400,259495,74465,21440,74076,119825,77796,42029,695740,712993,549241,432372,298117,92329,41926,116869,163752,94559,69193,108,15975,9231,9231,0,0,6744,-15867,-932,-14935,-17361,246725,21454,60594,-17864,-21276,225271,-264086,-225988,-38098,21687,3485,3485,2249,1236,0,0,0
1983:Q1,691751,139444,377857,98755,96308,2447,279102,-238413,-208643,-29770,552307,432297,357643,261009,74532,22103,74654,120010,77683,42327,722337,730232,565519,431968,306685,82788,42495,133551,164713,96932,67781,108,6000,-346,-346,0,0,6346,-5892,10556,-16448,-8003,269221,55362,81997,-8256,-18379,213859,-277224,-238448,-38776,30587,0,0,0,0,0,0,0
1983:Q2,700995,141914,365340,112119,101274,10845,253221,-223426,-203224,-20202,559081,436021,360592,263057,74748,22787,75429,123060,80531,42529,753198,780835,613783,466642,341041,81589,44012,147141,167052,99803,67249,104,20833,14348,14348,0,0,6485,-20729,-6092,-14637,-27741,218948,43924,61592,-6841,-10827,175024,-246689,-216404,-30285,52203,0,0,0,0,0,0,0
1983:Q3,703260,137092,370596,117758,108384,9374,252838,-233504,-219787,-13717,566168,440648,364248,265640,75111,23497,76400,125520,82673,42847,778850,826759,652268,491370,375152,69564,46654,160898,174491,104157,70334,96,11797,4893,4893,0,0,6904,-11701,4392,-16093,-48005,222769,61333,70030,5547,-14244,161436,-270774,-245663,-25111,75590,4344,4344,2528,1816,0,0,0
1983:Q4,771101,198169,405284,131740,120849,10891,273544,-207115,-197054,-10061,572932,446178,368610,268758,75617,24234,77568,126754,83607,43147,840125,896895,718496,549331,402250,97052,50029,169165,178399,108456,69943,96,5282,-239,-239,0,0,5521,-5186,10584,-15770,-56866,196708,20282,57094,-21435,-15377,176426,-253574,-232487,-21087,69024,0,0,0,0,0,0,0
1984:Q1,854523,272277,456027,146924,136286,10638,309103,-183750,-182276,-1474,582246,452610,373678,272411,76263,25004,78932,129636,86098,43538,896446,974981,790872,616120,448394,115857,51869,174752,184109,110789,73320,88,9119,2445,2445,0,0,6674,-9031,7512,-16543,-78623,150569,-56040,257,-39594,-16703,206609,-229192,-214479,-14713,41923,0,0,0,0,0,0,0
1984:Q2,873679,282186,470479,148783,142690,6093,321696,-188293,-191031,2738,591493,459546,379295,276489,76997,25809,80251,131947,87912,44035,920438,1008364,818894,639581,463535,121189,54857,179313,189470,113391,76079,92,11938,5852,5852,0,0,6086,-11846,5204,-17050,-88018,145952,-70596,-2956,-44192,-23448,216548,-233970,-221714,-12256,46757,0,0,0,0,0,0,0
1984:Q3,898316,295140,497767,156430,153781,2649,341337,-202627,-199646,-2981,603176,466985,385459,280991,77818,26651,81526,136191,91630,44561,942168,1032606,838852,659779,476539,126025,57215,179073,193754,114041,79713,100,9889,3920,3920,0,0,5969,-9789,7972,-17761,-90538,159863,-77958,-1329,-48207,-28422,237821,-250401,-230029,-20372,43852,0,0,0,0,0,0,0
1984:Q4,900575,283906,496022,162914,160034,2880,333108,-212116,-213113,997,616669,474928,392172,285917,78728,27527,82756,141741,96692,45049,933718,1037138,831742,651318,464626,127315,59377,180424,205396,124154,81242,112,8046,2042,2042,0,0,6004,-7934,10736,-18670,-103532,164305,-65131,12949,-48587,-29493,229436,-267837,-251311,-16526,33144,0,0,0,0,0,0,0
1985:Q1,889565,265916,436364,157611,157774,-163,278753,-170448,-171046,598,623649,483374,399433,291268,79729,28436,83941,140275,94516,45759,928730,1018141,809866,629005,435998,131823,61184,180861,208275,125145,83130,136,5866,-670,-670,0,0,6536,-5730,10848,-16578,-89547,143171,-32126,53373,-52094,-33405,175297,-232718,-212523,-20195,39165,0,0,0,0,0,0,0
1985:Q2,887538,252976,475125,160342,155602,4740,314783,-222149,-221403,-746,634562,491968,406667,296491,80728,29447,85301,142594,96216,46378,934072,1045434,827040,644759,449784,131594,63381,182281,218394,130753,87641,148,5782,-329,-329,0,0,6111,-5634,13300,-18934,-111510,180805,-30887,49683,-50866,-29704,211692,-292315,-269240,-23075,46534,0,0,0,0,0,0,0
1985:Q3,866185,221020,424938,169940,157752,12188,254998,-203918,-200611,-3307,645165,500708,413873,301588,81720,30565,86835,144457,97405,47052,927136,1048412,822157,636281,438235,133702,64344,185876,226255,136879,89376,152,10756,3996,3996,0,0,6760,-10604,8936,-19540,-121428,153684,4487,78593,-51982,-22124,149197,-275112,-249021,-26091,60951,3420,3420,992,2428,0,0,0
1985:Q4,881310,224131,434219,150995,136906,14089,283224,-210088,-203917,-6171,657179,509595,421052,306557,82703,31791,88543,147584,99747,47837,950958,1086125,859545,667487,465146,134810,67531,192058,226580,137340,89240,136,5872,-274,-274,0,0,6146,-5736,14876,-20612,-135303,148045,-25518,48793,-52107,-22204,173563,-283348,-256386,-26962,69649,3403,3403,983,2420,0,0,0
1986:Q1,895819,227630,432353,130093,112816,17277,302260,-204723,-206504,1781,668189,518627,428203,311399,83674,33130,90424,149562,100937,48625,964129,1092452,863456,662217,460618,132587,69012,201239,228996,135007,93989,120,6093,-699,-699,0,0,6792,-5973,13176,-19149,-128443,149741,-34912,33131,-48913,-19130,184653,-278184,-253750,-24434,68310,0,0,0,0,0,0,0
1986:Q2,871258,191342,424112,113734,104410,9324,310378,-232770,-227963,-4807,679916,527418,435037,315925,84967,34146,92381,152498,102870,49628,947821,1089681,855238,641445,444567,127429,69449,213793,234443,138351,96092,108,13787,6664,6664,0,0,7123,-13679,6276,-19955,-141968,159068,-22775,46206,-42462,-26519,181843,-301036,-269720,-31316,76563,0,0,0,0,0,0,0
1986:Q3,838857,147905,382675,103186,96530,6656,279489,-234770,-232346,-2424,690952,535967,441554,320135,86606,34813,94413,154985,104397,50588,931285,1081506,835832,615739,418269,127517,69953,220093,245674,147447,98227,108,6737,-792,-792,0,0,7529,-6629,14012,-20641,-150329,168501,22221,92176,-40911,-29044,146280,-318830,-289408,-29422,92427,0,0,0,0,0,0,0
1986:Q4,852915,150793,358184,95462,89554,5908,262722,-207391,-196946,-10445,702122,544275,447754,324030,88617,35107,96521,157847,106147,51700,934998,1085296,842062,616872,414258,131350,71264,225190,243234,146742,96492,108,10859,3791,3791,0,0,7068,-10751,6880,-17631,-150406,131621,4636,78201,-42733,-30832,126985,-282027,-244421,-37606,82083,0,0,0,0,0,0,0
1987:Q1,898223,185623,401588,111549,102978,8571,290039,-215965,-197561,-18404,712600,552340,453637,327609,91026,35002,98703,160260,107701,52559,967920,1118850,871196,642368,444031,128944,69393,228828,247654,147528,100126,128,6674,-891,-891,0,0,7565,-6546,11416,-17962,-151058,145755,-6594,57734,-37918,-26410,152349,-296813,-248804,-48009,69696,0,0,0,0,0,0,0
1987:Q2,926894,203124,353679,136749,111313,25436,216930,-150555,-144000,-6555,723770,561153,460330,331874,91882,36574,100823,162617,109095,53522,973662,1128044,874588,640391,441581,127636,71174,234197,253456,152899,100557,136,6616,-729,-729,0,0,7345,-6480,12260,-18740,-154518,80396,4185,49712,-35754,-9773,76211,-234914,-200064,-34850,46767,0,0,0,0,0,0,0
1987:Q3,961364,225288,396280,151799,125390,26409,244481,-170992,-155628,-15364,736076,570713,467832,336824,91071,39936,102881,165363,110871,54492,980761,1134811,876466,639130,432536,132311,74283,237336,258345,155378,102967,144,7528,-108,-108,0,0,7636,-7384,10636,-18020,-154194,102396,6,49809,-41240,-8563,102390,-256590,-210771,-45819,19397,0,0,0,0,0,0,0
1987:Q4,1009978,260892,443782,152870,130190,22680,290912,-182890,-165758,-17132,749086,581022,476145,342461,88466,45218,104877,168064,112760,55304,1048545,1205552,946459,704659,496392,131570,76697,241800,259093,153969,105124,144,6575,-207,-207,0,0,6782,-6431,11500,-17931,-157151,110337,-36870,15679,-43104,-9445,147207,-267488,-218467,-49021,38566,0,0,0,0,0,0,0
1988:Q1,1030044,266242,446287,150706,136533,14173,295581,-180045,-166622,-13423,763802,591862,485697,349127,100340,36230,106165,171940,115647,56293,1035220,1162094,908569,665972,450597,140726,74649,242597,253525,147424,106101,136,6164,-1085,-1085,0,0,7249,-6028,12132,-18160,-127010,128592,-23308,41968,-40386,-24890,151900,-255602,-210531,-45071,5176,0,0,0,0,0,0,0
1988:Q2,1069153,291474,465264,149066,131376,17690,316198,-173790,-158664,-15126,777679,602619,494903,355423,95828,43652,107716,175060,117896,57164,1082763,1192718,934524,687384,477578,130689,79117,247140,258194,147561,110633,132,3666,-3344,-3344,0,0,7010,-3534,15480,-19014,-110087,143303,-26461,26838,-34861,-18438,169764,-253390,-203809,-49581,13610,0,0,0,0,0,0,0
1988:Q3,1096367,304995,465780,137307,127027,10280,328473,-160785,-153276,-7509,791372,613293,503762,361348,94149,48265,109531,178079,119942,58137,1093654,1200108,942008,693417,482999,128322,82096,248591,258100,147459,110641,136,9717,1448,1448,0,0,8269,-9581,9932,-19513,-106590,124635,-56509,1899,-34173,-24235,181144,-231225,-190725,-40500,-2712,0,0,0,0,0,0,0
1988:Q4,1111702,306568,476971,148784,126797,21987,328187,-170403,-161268,-9135,805134,623882,512274,366902,95514,49858,111608,181252,122172,59080,1106920,1226535,962749,710191,502838,121962,85391,252558,263786,149513,114273,132,8169,-102,-102,0,0,8271,-8037,10276,-18313,-119747,125153,-53813,-13113,-26448,-14252,178966,-244900,-198885,-46015,-4781,0,0,0,0,0,0,0
1989:Q1,1145231,326802,475630,121062,101516,19546,354568,-148828,-140083,-8745,818429,634388,520440,372086,98841,49513,113948,184041,123986,60055,1162593,1269293,1005487,752119,514673,151258,86188,253368,263806,149391,114415,132,6824,-1140,-1140,0,0,7964,-6692,12328,-19020,-106832,115069,-92115,-21880,-52417,-17818,207184,-221901,-177816,-44085,17363,0,0,0,0,0,0,0
1989:Q2,1104770,273088,447508,120103,102014,18089,327405,-174420,-161512,-12908,831682,644682,528569,377389,101780,49400,116113,187000,125804,61196,1174710,1268283,1001047,751801,512523,148039,91239,249246,267236,149387,117849,144,9364,494,494,0,0,8870,-9220,9416,-18636,-93717,151719,-33683,37033,-46259,-24457,185402,-245436,-194511,-50925,69940,0,0,0,0,0,0,0
1989:Q3,1100707,255818,440522,120511,103497,17014,320011,-184704,-165570,-19134,844889,654767,536663,382812,103849,50002,118104,190122,127781,62341,1189851,1271504,996461,746124,512639,140802,92683,250337,275043,155034,120009,143,8097,4783,-3196,-1087,9066,3314,-7954,9464,-17418,-81796,179875,-4589,66737,-35866,-35460,184464,-261671,-202287,-59384,89144,16927,16927,9495,7432,0,0,0
1989:Q4,1089112,231079,437947,98272,91849,6423,339675,-206868,-170291,-36577,858033,664640,544720,388353,105307,51060,119920,193393,129913,63480,1183978,1271458,995810,749833,524272,137438,88123,245977,275648,151066,124582,972,8862,1084,-2264,-362,3710,7778,-7890,11096,-18986,-88452,192781,-13059,53804,-31769,-35094,205840,-281233,-202540,-78693,94865,18904,14820,9220,5600,4084,0,4084
1990:Q1,1102765,232743,456298,107864,97128,10736,348434,-223555,-198634,-24921,870022,674303,552741,394013,105859,52868,121562,195719,131023,64696,1207643,1297680,1010838,760535,531398,138889,90248,250303,286842,156129,130713,832,8526,-947,-947,0,0,9473,-7694,12164,-19858,-90869,216115,5895,66304,-33030,-27379,210220,-306984,-235904,-71080,104879,0,0,0,0,0,0,0
1990:Q2,1135034,252805,493186,120908,98950,21958,372278,-240381,-207997,-32384,882229,683805,560683,399722,106340,54621,123122,198424,132418,66006,1230173,1303036,1014720,771519,553862,130172,87485,243201,288316,158378,129938,152,14398,-66,-66,0,0,14464,-14246,4332,-18578,-73015,243012,5277,40767,-23832,-11658,237735,-316027,-238289,-77738,95138,0,0,0,0,0,0,0
1990:Q3,1105862,210849,448883,87788,85772,2016,361095,-238034,-199571,-38463,895013,693148,568547,405478,107065,56004,124601,201865,134441,67424,1209983,1292360,1000785,765942,548113,129738,88091,234843,291575,160168,131407,156,11179,-22,-22,0,0,11201,-11023,7908,-18931,-82533,234188,-5464,48046,-22673,-30837,239652,-316721,-233206,-83515,104121,0,0,0,0,0,0,0
1990:Q4,1110600,203735,459955,99238,86759,12479,360717,-256220,-206898,-49322,906865,702332,576333,411282,107973,57078,125999,204533,136097,68436,1187884,1242197,947452,722450,513223,123610,85617,225002,294745,158151,136594,28352,9122,-1581,-1581,0,0,10703,19230,38904,-19674,-82665,282997,31986,64466,-15637,-16843,251011,-365662,-267856,-97806,77283,0,0,0,0,0,0,0
1991:Q1,1200152,281182,522022,133280,97519,35761,388742,-240840,-185764,-55076,918970,711355,584040,417135,109050,57856,127315,207615,138201,69414,1262258,1215686,924569,707502,511383,114101,82018,217067,291117,156076,135041,4440,9528,-1740,-1740,0,0,11268,-5088,15144,-20232,42132,361386,73664,67887,-5051,10828,287722,-319254,-218783,-100471,62106,0,0,0,0,0,0,0
1991:Q2,1144947,216002,521131,129953,105512,24441,391178,-305129,-244639,-60490,928945,719005,590424,422044,109482,58898,128581,209940,139452,70488,1237322,1222551,926542,701397,508120,112523,80754,225145,296009,160180,135829,568,8964,-1738,-1738,0,0,10702,-8396,11964,-20360,14203,397005,113093,114337,-3041,1797,283912,-382802,-277331,-105471,92374,0,0,0,0,0,0,0
1991:Q3,1122740,184959,516589,125003,105035,19968,391586,-331630,-273257,-58373,937781,725281,595485,426011,109954,59520,129796,212500,141114,71386,1230489,1243515,947476,713366,529803,102460,81103,234110,296039,157937,138102,16012,10496,-1724,-1724,0,0,12220,5516,25356,-19840,-29038,391647,116595,111517,7494,-2416,275052,-420685,-315436,-105249,107748,0,0,0,0,0,0,0
1991:Q4,1146586,202713,559305,126959,98982,27977,432346,-356592,-289968,-66624,943873,730182,599222,429035,109769,60419,130960,213691,141617,72074,1255205,1271997,978788,739522,545219,115955,78348,239266,293209,153003,140206,176,9414,2834,-1746,-556,5136,6580,-9238,10160,-19398,-16968,409904,92444,93967,-5630,4107,317460,-426872,-311514,-115358,108619,6076,6076,1372,4704,0,0,0
1992:Q1,1156146,207977,598914,145629,97912,47717,453285,-390937,-325638,-65299,948169,733710,601636,431115,110011,60510,132074,214459,141807,72652,1234539,1256327,956816,705324,514666,113551,77107,251492,299511,154720,144791,224,9709,-1755,-1755,0,0,11464,-9485,10560,-20045,-22012,444492,122089,95294,-3540,30335,322403,-466504,-349111,-117393,78393,0,0,0,0,0,0,0
1992:Q2,1175396,220216,618169,145258,95033,50225,472911,-397953,-328664,-69289,955180,738790,605226,434002,110439,60785,133564,216390,142709,73681,1270823,1310210,1013085,750398,552924,116872,80602,262687,297125,156037,141088,420,8929,-1764,-1764,0,0,10693,-8509,12936,-21445,-39807,430372,97277,74094,-6433,29616,333095,-470179,-354928,-115251,95426,0,0,0,0,0,0,0
1992:Q3,1125955,162604,582921,135415,95228,40187,447506,-420317,-344177,-76140,963351,745424,609992,437695,111063,61233,135432,217927,143412,74515,1265593,1318296,1024161,759833,564786,114674,80373,264328,294135,156915,137220,-5944,3894,32580,-29560,-7300,69440,-28686,-9838,11108,-20946,-46759,439928,92632,138139,3689,-49196,347296,-486687,-368788,-117899,139638,71769,71769,32608,39161,0,0,0
1992:Q4,1134652,160376,573461,145174,107499,37675,428287,-413085,-339535,-73550,974276,753611,615933,442195,111853,61886,137678,220665,145144,75521,1283250,1351661,1057962,783514,581968,117265,84281,274448,293699,157904,135795,192,10473,-1721,-1721,0,0,12194,-10281,11480,-21761,-68603,407235,127912,118851,-5412,14473,279323,-475838,-363775,-112063,148598,0,0,0,0,0,0,0
1993:Q1,1131540,145374,565012,134641,114476,20165,430371,-419638,-337491,-82147,986166,763351,623051,447500,112571,62980,140300,222815,146065,76750,1314994,1372317,1083829,808600,608054,116254,84292,275229,288488,152452,136036,2640,10523,2099,-3680,-1199,6978,8424,-7883,12668,-20551,-59963,417465,130447,141860,-2484,-8929,287018,-477428,-356546,-120882,183453,8411,8411,3763,4648,0,0,0
1993:Q2,1168508,170972,555726,146329,125601,20728,409397,-384754,-308777,-75977,997536,773191,630356,452959,113593,63804,142835,224345,146464,77881,1313178,1387673,1094480,814085,602438,121333,90314,280395,293193,151340,141853,212,11350,-1689,-1689,0,0,13039,-11138,10160,-21298,-74707,367757,108959,123296,-7740,-6597,258798,-442464,-323813,-118651,144670,0,0,0,0,0,0,0
1993:Q3,1144146,135451,529336,162252,144084,18168,367084,-393885,-318868,-75017,1008695,783131,637850,458574,114452,64824,145281,225564,146864,78700,1309120,1386525,1095852,803131,598890,116954,87287,292721,290673,148060,142613,448,11609,-1179,-2141,-254,1216,12788,-11161,12600,-23761,-77853,369980,163124,171715,-2248,-6343,206856,-447833,-332664,-115169,164976,8143,8143,6303,1840,0,0,0
1993:Q4,1211460,189860,536189,172688,150530,22158,363501,-346329,-289012,-57317,1021600,793171,645531,464343,115266,65922,147640,228429,148717,79712,1340061,1448319,1153143,845025,622237,131255,91533,308118,295176,150867,144309,200,13094,-1705,-1705,0,0,14799,-12894,10792,-23686,-108458,291724,103500,123781,-15989,-4292,188224,-400182,-301954,-98228,128602,0,0,0,0,0,0,0
1994:Q1,1232973,199688,535298,190708,165306,25402,344590,-335610,-269090,-66520,1033285,803311,653401,470267,116453,66680,149910,229974,149004,80970,1392399,1485367,1201675,884585,641694,147772,95119,317090,283692,141584,142108,172,14444,17530,-14550,-16592,48672,-3086,-14272,8372,-22644,-93140,281916,101420,168704,-14727,-52557,180496,-375056,-270042,-105014,159426,81662,73466,54354,19112,8196,0,8196
1994:Q2,1297325,250356,555298,196898,175212,21686,358400,-304942,-238564,-66378,1046969,815044,662803,477468,117507,67829,152241,231925,149888,82037,1446045,1555242,1264949,935551,687171,153475,94905,329398,290293,144128,146165,3612,16129,-684,-684,0,0,16813,-12517,10420,-22937,-112809,237984,73554,115776,-35968,-6254,164430,-350793,-243224,-107569,148720,0,0,0,0,0,0,0
1994:Q3,1306879,244608,558814,207733,177142,30591,351081,-314206,-256801,-57405,1062271,828373,673738,485944,118815,68979,154635,233898,150490,83408,1432106,1553813,1251748,925458,681355,148673,95430,326290,302065,149443,152622,1068,11990,-3065,-3065,0,0,15055,-10922,13128,-24050,-122775,248676,84305,110899,-29858,3264,164371,-371451,-268882,-102569,125228,0,0,0,0,0,0,0
1994:Q4,1346057,266150,590836,216116,187415,28701,374720,-324686,-258039,-66647,1079907,843295,686205,495697,120201,70307,157090,236612,151938,84674,1469684,1608210,1307566,985207,737268,149026,98913,322359,300644,146289,154355,228,13328,-1579,-1579,0,0,14907,-13100,12132,-25232,-138754,236864,42320,71940,-28825,-795,194544,-375618,-264522,-111096,123627,0,0,0,0,0,0,0
1995:Q1,1394975,295824,617570,210641,193113,17528,406929,-321746,-254439,-67307,1099151,859812,700205,506725,121908,71572,159607,239339,153124,86215,1515340,1634555,1327586,1011991,766040,148200,97751,315595,306969,150124,156845,236,12957,-1572,-1572,0,0,14529,-12721,13504,-26225,-119451,257204,20792,56657,-26292,-9573,236412,-376655,-264943,-111712,120366,0,0,0,0,0,0,0
1995:Q2,1394960,279207,605499,233169,206172,26997,372330,-326292,-243003,-83289,1115753,874785,712861,516781,123424,72656,161924,240968,153416,87552,1495011,1614384,1303989,997737,758246,142570,96921,306252,310395,149102,161293,-268,14722,510,510,0,0,14212,-14990,11456,-26446,-119105,261624,47834,65188,-19146,1792,213790,-380729,-250145,-130584,100050,0,0,0,0,0,0,0
1995:Q3,1437928,307166,625907,252514,225081,27433,373393,-318741,-246998,-71743,1130762,888215,724173,525864,124766,73543,164042,242547,153797,88750,1510578,1610367,1303249,987032,749572,139355,98105,316217,307118,147104,160014,1976,42347,26572,26572,0,0,15775,-40371,-15440,-24931,-101765,241176,35733,48401,-14589,1921,205443,-342941,-224865,-118076,72651,0,0,0,0,0,0,0
1995:Q4,1480761,336902,621911,258406,232624,25782,363505,-285009,-223996,-61013,1143859,900101,734141,533974,125907,74260,165960,243758,153775,89983,1556346,1641405,1335135,1011019,756356,154644,100019,324116,306270,144506,161764,-268,14662,2760,-3543,-1417,7720,11902,-14930,10572,-25502,-84791,247800,54353,90326,-27320,-8653,193447,-332591,-225299,-107292,75585,9700,9700,4824,4876,0,0,0
1996:Q1,1521020,365445,647236,276004,242468,33536,371232,-281791,-224796,-56995,1155575,910444,742765,541110,126788,74867,167679,245131,154018,91113,1569242,1672169,1355353,1019786,756360,158908,104518,335567,316816,155745,161071,216,16441,-258,-258,0,0,16699,-16225,11980,-28205,-103143,234108,47463,76717,-32120,2866,186645,-337251,-238503,-98748,48221,0,0,0,0,0,0,0
1996:Q2,1561194,393633,632167,265582,242630,22952,366585,-238534,-180154,-58380,1167561,922049,752509,549186,127799,75523,169540,245512,153593,91919,1626798,1736141,1418388,1065655,784882,171621,109152,352733,317753,151918,165835,204,17572,-687,-687,0,0,18259,-17368,9956,-27324,-109547,183860,18727,74254,-43822,-11705,165133,-293407,-188435,-104972,65603,0,0,0,0,0,0,0
1996:Q3,1597211,415331,638284,260948,249324,11624,377336,-222953,-170635,-52318,1181880,934914,763372,558202,129375,75795,171542,246966,153936,93030,1661848,1795371,1474350,1116284,823722,179715,112847,358066,321021,148976,172045,204,19859,294,294,0,0,19565,-19655,7240,-26895,-133727,143626,-27621,49180,-50340,-26461,171247,-277353,-172915,-104438,64638,0,0,0,0,0,0,0
1996:Q4,1640439,444228,635403,270801,259500,11301,364602,-191175,-141945,-49230,1196211,949042,775355,568157,130466,76731,173687,247169,153117,94052,1690087,1804376,1480128,1122353,840178,170633,111542,357775,324248,142562,181686,212,33660,14320,14320,0,0,19340,-33448,-4592,-28856,-114501,120305,-40869,23850,-40167,-24552,161174,-234806,-126798,-108008,49648,0,0,0,0,0,0,0
1997:Q1,1697048,483746,653425,291470,275374,16096,361955,-169679,-121468,-48211,1213302,964430,788457,579052,131712,77693,175973,248872,153552,95320,1709763,1841718,1522403,1159664,874755,171934,112975,362739,319315,140522,178793,284,21412,365,365,0,0,21047,-21128,7764,-28892,-132239,86755,-67387,-6836,-40222,-20329,154142,-218994,-116202,-102792,12717,0,0,0,0,0,0,0
1997:Q2,1768301,537077,687468,302863,274332,28531,384605,-150391,-104023,-46368,1231224,979915,801466,589634,133161,78671,178449,251309,154572,96737,1812316,1914191,1590218,1219679,927501,180102,112076,370539,323973,142676,181297,576,48407,26743,26743,0,0,21664,-47831,-18148,-29683,-102451,72773,-98078,-45108,-46941,-6029,170851,-175224,-73979,-101245,44014,0,0,0,0,0,0,0
1997:Q3,1820056,572251,678635,319165,275920,43245,359470,-106384,-68546,-37838,1247805,995496,814381,599903,134916,79563,181115,252309,154530,97779,1833932,1956715,1625251,1244568,936357,190296,117915,380683,331464,146975,184489,680,25834,3164,3164,0,0,22670,-25154,4584,-29738,-123463,36922,-100310,-48659,-55380,3729,137232,-160385,-65575,-94810,13875,0,0,0,0,0,0,0
1997:Q4,1842030,577057,688200,307171,259742,47429,381029,-111143,-73815,-37328,1264973,1011175,827204,609859,136411,80934,183971,253798,154565,99233,1812430,1976198,1644529,1253765,943925,188235,121605,390764,331669,144710,186959,364,24362,1172,1172,0,0,23190,-23998,5196,-29194,-164132,884,-150162,-103910,-51824,5572,151046,-165016,-69156,-95860,-29599,0,0,0,0,0,0,0
1998:Q1,1906597,625251,681000,229340,217771,11569,451660,-55749,-24521,-31228,1281346,1026950,839933,619502,138139,82291,187017,254396,154217,100179,1878697,2043562,1712324,1307261,984040,193649,129572,405063,331238,144422,186816,216,26673,1437,1437,0,0,25236,-26457,624,-27081,-165081,-58947,-267325,-174775,-55510,-37040,208378,-106134,-15350,-90784,-27899,0,0,0,0,0,0,0
1998:Q2,1917555,617522,662613,227092,212019,15073,435521,-45091,-10363,-34728,1300033,1043346,853090,629197,139933,83960,190256,256687,155463,101224,1840770,2036840,1695773,1271842,946622,185129,140091,423931,341067,146789,194278,196,35864,9488,9488,0,0,26376,-35668,-8624,-27044,-196266,-102463,-277933,-190330,-45196,-42407,175470,-93803,6935,-100738,-76784,0,0,0,0,0,0,0
1998:Q3,1960893,642125,654349,231035,216777,14258,423314,-12224,19908,-32132,1318768,1060363,866676,638943,141834,85898,193687,258405,155570,102835,1871205,2095802,1741622,1302395,970218,193173,139004,439227,354180,152369,201811,272,33455,6733,6733,0,0,26722,-33183,-4592,-28591,-224869,-150053,-301105,-209534,-51339,-40232,151052,-74816,27701,-102517,-89690,0,0,0,0,0,0,0
1998:Q4,1941879,603082,607312,219455,214060,5395,387857,-4230,20567,-24797,1338797,1078001,880690,648741,143954,87995,197311,260796,156388,104408,1910687,2146485,1796964,1344356,990219,203037,151100,452608,349521,147127,202394,236,27276,-389,-389,0,0,27665,-27040,3560,-30600,-236034,-170119,-275014,-156801,-59083,-59130,104895,-65915,26268,-92183,-31193,0,0,0,0,0,0,0
1999:Q1,2050255,691568,679529,278961,234213,44748,400568,12039,48015,-35976,1358687,1096259,895132,658590,146214,90328,201127,262428,156568,105860,1975892,2210131,1853062,1396781,1032738,212351,151692,456281,357069,150298,206771,1365,27056,-1755,-1755,0,0,28811,-25691,1437,-27128,-235604,-178693,-295296,-210994,-66137,-18165,116603,-56911,52848,-109759,-74362,0,0,0,0,0,0,0
