1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2013:Q1,67199,67203,67203,43047,39815,3233,24156,66329,-6995,12881,506,650,1061,-411,250,250,0,-44,11818,47263,-7033,0,54296,42173,43139,19163,-735,-644,20542,13,12719,793,10451,-966,9,-975
2013:Q2,69036,69042,69042,105210,100076,5134,-36168,67643,-7014,12881,506,2020,2209,-189,249,249,0,264,11818,46919,-5919,0,52838,103811,49019,29430,8726,201,20503,-11,8355,794,10451,54792,-43,54835
2013:Q3,70421,70424,70424,104833,97455,7379,-34410,66144,2947,2881,506,634,982,-348,249,249,0,255,11818,46854,-6461,0,53315,100554,47579,27643,6967,418,20258,72,8619,793,10452,52975,364,52611
2013:Q4,71567,71568,71568,104561,98755,5806,-32993,66616,2965,2881,505,1057,1459,-402,249,249,0,115,11818,47026,-6785,0,53811,99609,48934,33064,6771,6276,20017,2,4623,794,10451,50675,3,50672
2014:Q1,72391,72389,72389,43089,41731,1358,29300,92891,17311,3922,733,-234,-20,-214,-95,-95,0,275,5344,65635,2588,0,63047,63591,89459,63832,15613,1246,46973,-26,4464,1712,19477,-25868,-453,-25415
2014:Q2,72865,72865,72865,104796,101192,3605,-31932,92942,17301,3921,732,-154,8,-162,-94,-94,0,80,5345,65811,3794,0,62017,124874,95695,70757,23292,632,46833,64,3685,1712,19477,29179,274,28905
2014:Q3,73788,73788,73788,104189,100856,3333,-30401,93702,17348,3922,732,471,661,-190,-95,-95,0,178,5344,65802,3629,0,62173,124103,95399,71194,22352,1865,46977,83,2933,1712,19477,28704,-15,28719
2014:Q4,74557,74557,74557,114099,112295,1804,-39542,92958,17425,3921,732,-505,-400,-105,-94,-94,0,215,5345,65919,2676,0,63243,132500,98268,78886,23976,7466,47444,282,-2088,1711,19477,34232,1639,32593
2015:Q1,75458,75458,75458,53405,46650,6755,22053,76511,1765,2814,616,602,534,68,1764,1764,0,92,-891,69749,-3335,0,73084,54458,60862,53455,10215,-1749,44989,167,778,1291,5171,-6404,673,-7077
2015:Q2,76126,76126,76126,121091,115595,5497,-44965,78899,1839,2814,617,2770,2615,155,1766,1766,0,126,-890,69857,-2039,0,71896,123864,67342,65246,18415,1680,45151,115,-4479,1290,5170,56522,386,56136
2015:Q3,76797,76797,76797,116244,112017,4227,-39447,76737,1889,2814,616,466,422,44,1764,1764,0,149,-891,69930,-1850,0,71780,116184,67019,65181,17073,2667,45441,31,-4654,1290,5171,49165,134,49031
2015:Q4,77212,77212,77212,113257,109254,4003,-36045,78427,1892,2814,617,2144,2102,42,1764,1764,0,149,-890,69937,-2946,0,72883,114472,66381,67529,17364,4652,45513,80,-7690,1291,5171,48091,279,47812
2016:Q1,77407,77407,77407,41849,41564,286,35557,96305,12463,7809,648,-956,-1109,153,-498,-498,0,87,19187,57565,-1006,0,58571,60748,160911,90634,26570,-3239,67302,207,17227,2502,50341,-100163,116,-100279
2016:Q2,78150,78150,78150,111988,111342,646,-33838,92199,9825,6218,647,-882,-955,73,-497,-497,0,384,19187,57317,-535,0,57852,126037,167551,99170,31320,435,67414,257,15280,2503,50341,-41514,702,-42216
2016:Q3,78712,78712,78712,106798,106531,267,-28086,97794,2103,17590,648,1098,866,232,-497,-497,0,285,19187,57380,-56,0,57436,125880,168040,95300,30953,-3009,67356,343,19552,2503,50342,-42160,850,-43010
2016:Q4,79510,79510,79510,106668,105401,1267,-27158,97564,413,16586,647,3578,3174,404,-498,-498,0,-13,19187,57664,-1413,0,59077,124722,169909,103210,29383,6639,67188,151,13704,2503,50341,-45186,41,-45227
2017:Q1,80333,80333,80333,43876,44504,-628,36457,152008,6405,21787,2174,1685,1480,205,2107,2107,0,195,13753,103902,-633,0,104535,115551,141152,111013,28072,9,82932,-126,3017,1151,26097,-25601,502,-26103
2017:Q2,81289,81289,81289,126200,126107,93,-44911,153388,6772,23117,2306,1258,1104,154,2105,2105,0,204,13754,103872,1832,0,102040,198299,147141,116960,34943,-842,82859,-109,3042,1151,26097,51158,622,50536
2017:Q3,82133,91510,91510,122346,121261,1085,-30836,153964,6773,23117,2307,1835,1637,198,2104,2104,0,2069,13753,102006,4181,0,97825,184800,145301,114744,32772,-852,82824,-189,3498,1151,26097,39499,113,39386
2017:Q4,82856,82856,82856,119819,119039,780,-36963,154222,6777,23117,2306,2080,1851,229,2105,2105,0,85,13754,103998,-1348,0,105346,191185,146653,121158,31544,6800,82814,43,-1797,1151,26098,44533,1449,43084
2018:Q1,84040,84040,84040,49412,48798,614,34628,78351,2863,11947,1192,1578,1555,23,261,261,0,-239,12409,48340,-960,0,49300,43723,98066,67677,15112,1101,51464,950,1423,4612,23404,-54343,-1458,-52885
2018:Q2,85199,85199,85199,121117,122171,-1053,-35919,77315,2880,11947,1192,494,608,-114,261,261,0,287,12410,47844,122,0,47722,113234,105827,73245,22339,-861,51767,913,3651,4613,23405,7407,-220,7627
2018:Q3,86202,87076,87076,121388,119172,2216,-34312,77916,2869,11947,1192,1127,1169,-42,261,261,0,127,12409,47984,738,0,47246,112228,107354,73989,20967,1247,51775,2802,2546,4613,23404,4874,11990,-7116
2018:Q4,87117,89270,89270,123180,121538,1642,-33911,75526,2869,11947,1192,-1265,-1135,-130,262,262,0,-2,12410,48113,-1211,0,49324,109437,104215,78082,19088,7286,51708,-5,-1879,4612,23405,5222,-5339,10561
2019:Q1,88104,88104,88104,55310,54233,1077,32794,30525,3469,8883,887,-1234,-657,-577,429,429,0,-32,-22340,40463,1795,0,38668,-2269,39756,26087,2086,1909,22092,-180,-13844,1697,25996,-42025,-24,-42001
2019:Q2,89105,89105,89105,136274,136261,14,-47170,29936,3469,8884,886,-1819,-1279,-540,428,428,0,123,-22339,40304,2915,0,37389,77106,42831,30521,7146,1377,21998,-75,-15307,1696,25996,34275,105,34170
2019:Q3,89989,89989,89989,135729,135727,2,-45741,30421,3459,8883,886,-1304,-801,-503,428,428,0,179,-22340,40230,2349,0,37881,76162,42377,24010,3932,-1761,21839,462,-9788,1696,25997,33785,3990,29795
2019:Q4,90726,90726,90726,129856,130691,-835,-39130,32854,3442,8884,887,1176,1627,-451,429,429,0,-9,-22339,40384,2887,0,37497,71984,42435,32963,3484,7790,21689,-168,-18052,1696,25996,29549,-153,29702
2020:Q1,91780,91780,91780,61043,64492,-3448,30737,208589,11650,45536,5061,-5447,-5697,250,657,657,0,-126,44152,107106,1012,0,106094,177852,240016,82084,-5876,5982,81978,-411,32288,1895,124160,-62164,89,-62253
2020:Q2,92401,92401,92401,112490,125625,-13135,-20089,335654,37160,83832,5061,1000,885,115,658,658,0,178,44151,163614,2500,56852,104262,355743,329701,206392,87754,41144,77494,-200,33885,1894,87730,26042,1012,25030
2020:Q3,93349,93349,93349,131651,129171,2480,-38302,245840,-9425,14121,5062,1069,906,163,659,659,0,179,44152,190023,3243,83283,103497,284142,245386,114864,14974,28625,71265,-233,34780,1895,94080,38756,-23,38779
2020:Q4,94555,94555,94555,130980,128863,2117,-36425,244100,20639,59251,5061,1766,1636,130,658,658,0,-5,44151,112579,175,5702,106702,280525,263077,122822,4773,20772,97277,-357,30447,1895,108270,17448,917,16531
2021:Q1,95767,95767,95767,56924,58227,-1303,38843,151983,10209,9825,756,1734,1662,72,-439,-439,0,31,20016,109851,4326,-27255,132780,113140,205664,93015,277,12254,80484,-4,17277,8076,87300,-92524,-444,-92080
2021:Q2,98029,98029,98029,135541,142038,-6497,-37512,179608,14859,14872,386,-804,-779,-25,-439,-439,0,553,20017,130164,4315,-6471,132320,217120,212472,46168,-57711,23204,80675,-81,21009,8076,137300,4648,1965,2683
2021:Q3,100763,105932,105932,147504,147871,-367,-41573,167770,19277,21327,566,-241,-328,87,-439,-439,0,208,20016,107056,6605,-29912,130363,209343,206109,51591,-41443,12452,80582,-31,19172,8077,127300,3234,-659,3893
2021:Q4,103845,103845,103845,150985,141860,9126,-47141,203699,33866,49344,650,1655,1640,15,-439,-439,0,475,20017,98131,1861,-38680,134950,250840,294919,176260,68581,9089,98590,-103,10886,8076,99800,-44079,-53,-44026
2022:Q1,107335,107335,107335,70830,63690,7140,36505,108241,30974,43576,636,1290,817,473,1160,1160,0,30,10787,19788,338,-22078,41528,71736,154602,119859,16762,21477,81620,69,12753,2943,18978,-82866,343,-83209
2022:Q2,110473,110473,110473,160665,158879,1786,-50192,81708,12286,-413,2453,5290,5031,259,1151,1151,0,63,17320,43558,3749,-11709,51518,131900,149873,124705,25359,6209,93137,-57,9070,3521,12634,-17972,-77,-17895
2022:Q3,112996,121999,121999,160631,160536,96,-38632,67972,-5714,-772,1569,5464,5220,244,736,736,0,885,11079,54725,4230,-6021,56516,106604,94485,79000,10162,2421,66417,193,8209,2303,4780,12119,40,12079
2022:Q4,114445,115550,115550,154758,150054,4703,-39208,93342,4980,28951,1641,758,836,-78,770,770,0,-80,11588,44734,1176,-1797,45355,132550,138669,109508,25522,13099,70887,20,12905,2689,13547,-6119,148,-6267
2023:Q1,115738,115738,115738,78929,79113,-185,36809,59287,2049,27051,704,-1828,-1758,-70,293,293,0,1835,5152,24031,1935,-818,22914,22478,96278,70392,9610,1820,58962,-206,2666,1697,21729,-73800,164,-73964
2023:Q2,116759,116759,116759,160826,159807,1019,-44067,49544,3349,11542,1152,2223,2142,81,479,479,0,664,8434,21701,2766,-604,19539,93611,64967,30124,-5799,-11921,47844,-44,5011,2778,27098,28644,-29,28673
2023:Q3,118074,118074,118074,166660,162088,4572,-48587,23925,1231,3786,358,3780,3538,242,142,142,0,275,2795,11558,2733,-492,9317,72512,42312,26574,-18903,2028,43449,56,1202,1117,13363,30200,922,29278
2023:Q4,119259,119259,119259,162565,160018,2546,-43306,2702,451,1288,122,-4410,-4065,-345,48,48,0,391,951,3861,789,0,3072,46008,42019,39992,4691,3578,31723,995,-4636,380,5288,3989,12758,-8769
2024:Q1,120144,120144,120144,83957,82934,1023,36188,31182,1256,5798,549,1430,1357,73,216,216,0,-182,4281,17834,1177,0,16657,-5006,72350,42816,-8780,-405,52001,898,3113,1711,23812,-77356,785,-78141
