1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018:Q3,250658,-4256,-4616,360,2388,6456,-1504,-192,1184,0,0,0,-3556,-3220,-20,-3200,101966,-18767,-15785,34304,102214,0,-77023,-90799,23568,420,-740,-9240,-232,13914,0,131,13783,0,11668,11892,-224,20980,9984,10996,7304,10792,5960,-9448,36996,9972,-2508,28036,4904,-1736,-1672,344,344,9759,8783,976,-37320,-34268,-3052,0,0,0,0,0,167158,167158
2018:Q4,2729,-4256,-4616,360,11188,8140,1740,5428,1464,0,0,0,-5584,1596,-24,1620,17734,22972,-50804,31504,14062,0,49946,47286,-2080,-416,6036,-1176,296,13767,0,1951,11817,0,-136108,-108140,-27968,18796,-96848,115644,9436,1108,82984,-74656,-40768,-316,5588,-106460,50632,7744,2044,368,368,13858,12472,1386,-5836,-13820,7984,0,0,0,0,0,53007,53007
2019:Q1,21114,5944,4400,1544,18612,4924,7768,3260,992,0,0,0,1668,-3376,-16,-3360,-10445,-5038,-13766,8184,175,0,-80092,-58512,-28080,1928,4576,-28,24,-7297,0,321,-7618,0,-38444,-27664,-10780,-20784,-2272,-18512,-43484,-2920,-84756,44192,13620,3284,3132,-31352,32328,4748,1480,368,368,17624,15861,1762,11888,-19016,30904,0,0,0,0,0,156981,156981
2019:Q2,-60431,5944,4400,1544,6008,5188,2900,-832,1056,0,0,0,-2304,-3232,-20,-3212,-151822,-21416,-40136,19492,-109762,0,-96357,-93661,2720,-1908,160,-8,-3660,17083,0,2761,14322,0,73348,39620,33728,-4368,57096,-61464,2768,7404,-28180,23544,-5028,-2116,-420,-39276,24420,12104,260,32,32,-3050,-2745,-305,22500,26716,-4216,0,0,0,0,0,75743,75743
2019:Q3,765333,5944,4400,1544,692,3604,-684,-692,1040,0,0,0,-2576,1544,-16,1560,524732,-16051,34243,24716,481824,0,-96470,-124506,11116,128,16176,1076,-460,2520,0,-1628,4149,0,-8256,8112,-16368,141196,104800,36396,47092,-2664,52940,-3184,79140,36684,7072,-39624,58668,14224,2116,-76,-76,-22104,-19894,-2210,51936,49144,2792,0,0,0,0,0,37443,37443
2019:Q4,131604,5944,4400,1544,14392,4152,6032,8496,1100,0,0,0,-5388,-5768,-16,-5752,93175,8869,65879,-62760,81187,0,-89393,-94077,-7708,712,10672,380,628,17153,0,3005,14149,0,68132,25180,42952,-62576,-28020,-34556,3256,5756,-35092,32592,36460,17176,-1852,-30328,42224,7416,1824,-2096,-2096,-33969,-30572,-3397,-32768,-40028,7260,0,0,0,0,0,119662,119662
2020:Q1,2433296,5916,4644,1272,-13780,4172,-20020,4924,436,0,0,0,-3292,2304,-56,2360,220634,-4358,30014,66684,128294,0,779557,665941,42408,9752,77204,-184,-15564,5335,0,1095,4240,0,48040,57188,-9148,590860,513156,77704,425040,22396,463548,-60904,105324,47248,15792,-124908,104104,39444,23644,0,0,51502,46352,5150,44260,19708,24552,0,0,0,0,0,168304,168304
2020:Q2,-524535,5916,4644,1272,457888,17632,280792,159108,652,0,0,0,-296,-3936,-56,-3880,593907,-24322,39726,42864,153103,382536,-1153798,-1094994,-49248,1224,2344,-1444,-11680,13009,0,-414,13423,0,-72940,-75396,2456,-83048,-23240,-59808,-117012,-8144,-218384,109516,-40932,-19096,-6996,-232,6968,-12208,-9368,0,0,-112154,-111891,-263,-38744,-9308,-29436,1008,1008,0,0,0,26302,26302
2020:Q3,290105,5916,4644,1272,264140,12176,160820,90424,1764,0,0,0,-1044,2412,-56,2468,156303,-31888,76704,35776,75635,76,-282575,-267351,-11196,19760,-18800,548,-5536,15017,0,1704,13313,0,262240,207208,55032,-184552,-132596,-51956,21348,776,1232,19340,1944,-21424,-1872,-2876,28976,5544,-6404,0,0,5320,-8892,14212,-57740,-41100,-16640,20492,11712,3248,5532,0,59840,59840
2020:Q4,466966,5916,4644,1272,47864,6908,20504,16368,1144,0,0,0,2940,-5824,-56,-5768,88817,3304,5692,22520,57241,60,-257720,-234912,-17984,-5004,1236,-904,-152,20608,0,4762,15846,0,389308,309928,79380,32268,155692,-123424,4992,-2880,24432,-16560,45832,-18272,2496,7272,49692,2260,2384,0,0,-10376,-12672,2296,8012,-8072,16084,58716,1488,20600,36432,196,38553,38553
2021:Q1,740453,4228,3016,1212,28820,3988,13752,9524,656,0,0,0,900,-2052,12,-2064,-60468,-24869,27665,-1844,150964,-212384,61880,43508,-11868,-2516,34340,-1584,0,2072,0,2985,-913,0,365332,237372,127960,-48232,50172,-98404,186120,-2212,98024,90308,40360,-31844,5764,63668,8224,-2536,-2916,0,0,8028,-23136,31164,58260,57276,984,-5724,-5668,-52,-4,0,101829,101829
2021:Q2,444558,4228,3016,1212,37828,9424,19180,11136,4,0,0,0,-1916,-3612,12,-3624,211325,-29944,28448,11000,235837,-34016,-265128,-241996,-4504,-3948,-14720,44,-4,-1731,0,-1352,-379,0,86104,96656,-10552,92812,92220,592,25960,-5336,74096,-42800,113956,-2844,6564,68284,36640,7280,-1968,0,0,27888,-62521,90408,33680,30452,3228,-3092,-2052,-376,-660,-4,84340,84340
2021:Q3,560353,4228,3016,1212,208792,13052,123476,72080,-252,0,0,0,436,604,8,596,-163173,-8142,21206,6424,-135501,-47160,-51973,-43685,1076,-3552,-5724,12,-100,8937,0,-1704,10642,0,-95076,76464,-171540,371588,178192,193396,43012,10848,80380,-48216,132156,1584,7132,38672,80228,3960,580,24500,24500,-52616,-29594,-23021,-18112,15612,-33724,-1896,-664,-444,-784,-4,149381,149381
2021:Q4,850048,4228,3016,1212,190764,8312,111356,71648,1452,0,0,0,-2004,-1456,12,-1468,302179,42964,-101652,-43724,421347,-16756,-44287,-61123,5128,-1980,13708,-20,0,35682,0,5452,30230,0,13072,15560,-2488,64628,62616,2012,53096,4280,47520,1296,173272,-1644,3376,51472,95216,24868,-16,1356,1356,-113684,-36706,-76978,20648,-4684,25332,-2352,-440,-780,-944,-188,152902,152902
2022:Q1,1771857,5076,3788,1288,189204,7612,113904,67224,488,0,0,0,-24,-8552,-4,-8548,356034,7676,38676,109984,199658,40,282420,232904,6488,-2708,45700,36,0,43643,0,16560,27083,0,32492,6476,26016,504524,414352,90172,55088,-16700,15232,56556,144536,3728,4088,82428,36688,14012,3592,-1636,-1636,21056,36103,-15047,81180,58772,22408,-3980,-328,-1312,-2340,0,70773,70773
2022:Q2,508747,5076,3788,1288,130852,8136,75096,47012,360,0,0,0,248,1772,-4,1776,287603,17810,-12030,21360,271607,-11144,440417,342757,70372,-2192,29516,-36,0,-11135,0,-5617,-5518,0,-160568,-209160,48592,-272872,-198516,-74356,-92320,208,28412,-120940,24324,7064,-1560,-42452,58332,-4804,7744,-3684,-3684,66578,73331,-6754,-20132,-37500,17368,-4432,-552,-1396,-2484,0,117268,117268
2022:Q3,494299,5076,3788,1288,20140,7728,7004,6300,560,0,0,0,-1452,2372,0,2372,109960,24679,4933,-12624,92660,312,579259,499111,70552,-2600,12448,-52,-200,14481,0,-3079,17559,0,-11196,-33132,21936,-271292,-263796,-7496,-50892,-2188,-49916,1212,13700,3692,10444,-56092,52164,3444,48,764,764,55155,57565,-2410,19568,-20876,40444,-4060,-272,-1360,-2428,0,11264,11264
2022:Q4,395614,5076,3788,1288,22488,4620,5752,11884,1476,0,0,0,-1244,4652,-4,4656,284156,63703,-70799,-91080,390796,-8464,637740,560132,76448,388,676,96,0,24360,0,-92,24452,0,-542884,-308016,-234868,-32772,-216836,184064,-30312,5696,-62092,26084,-59080,-36628,-7328,-59028,24524,23584,-4204,1248,1248,98171,93633,4538,5000,4436,564,-3664,-248,-2020,-1396,0,-18565,-18565
2023:Q1,825778,4932,3672,1260,72,4280,-6972,-888,1080,0,0,0,2572,7184,-4,7188,29360,13091,-1847,10048,7592,476,1011211,1035823,-35928,-1816,13172,-40,0,10874,0,4519,6355,0,-52252,-44328,-7924,-121984,-116684,-5300,9908,12748,-28032,25192,-25604,-2168,-2640,-40972,9740,9060,1376,-1184,-1184,-10900,-6353,-4547,-3096,-3224,128,-3752,-276,-1192,-2284,0,-28991,-28991
2023:Q2,-612707,4932,3672,1260,-148968,5316,-96864,-60612,784,0,0,0,2408,-1188,0,-1188,291434,-30496,1240,-3884,330978,-6404,-893077,-866985,-10632,-1432,-13936,60,-152,15281,0,-3390,18670,0,82336,39988,42348,-43792,8272,-52064,-53584,1424,-99392,44384,-37628,-7184,144,-29880,3884,-3788,-804,-28,-28,103025,98931,4094,5768,5144,624,-4320,-532,-1296,-2492,0,67102,67102
2023:Q3,-303806,4932,3672,1260,-40464,8084,-36308,-15612,532,0,0,0,2840,10392,-4,10396,44360,-6832,12364,-3028,41372,484,-185945,-212981,17148,-932,10980,80,-240,32153,0,1588,30564,0,106652,85860,20792,-264452,-260132,-4320,-105500,3776,-123420,14144,-11004,-2416,-5372,8156,-19824,4652,3800,-1232,-1232,84318,79301,5017,-7804,-8124,320,-5400,-1832,-1220,-2348,0,35188,35188
2023:Q4,536611,4932,3672,1260,-83672,2980,-57924,-27688,1544,0,0,0,-2584,3584,-4,3588,588706,20969,-45205,6220,627218,-20496,-77114,-64374,-16204,4064,-628,28,0,26585,0,1252,25333,0,32172,-16204,48376,24824,117472,-92648,58164,2324,52844,2996,-80976,-6216,-14440,-140,-28988,-20924,-10268,2720,2720,103662,96809,6853,7092,7096,-4,-6240,-1344,-1464,-3432,0,-67827,-67827
2024:Q1,266212,4864,3604,1260,-14195,5588,-14212,-5164,1236,0,0,0,-1643,9508,-4,9512,139486,-27390,5102,-5312,167318,-232,-52590,-44546,-26124,-2424,20660,-56,-100,-2478,0,573,-3051,0,138964,139564,-600,13704,9060,4644,-22616,-392,-240,-21984,35048,21300,5196,8324,-10468,5868,4828,-6796,-6796,25228,23212,2016,-2696,-2884,188,-5744,0,-2008,-3736,0,6526,6526
