date,FU892150005.Q,FU712151003.Q,FU762150005.Q,FU762152005.Q,FU762151005.Q,FU752150005.Q,FU752152005.Q,FU752151005.Q,FU472150053.Q,FU512151003.Q,FU542151073.Q,FU402150005.Q,FU642151073.Q,FU662151003.Q,FU732151003.Q,FU262151003.Q,FU892050005.Q,FU102051003.Q,FU212051003.Q,FU712051000.Q,FU762050005.Q,FU762052005.Q,FU762051005.Q,FU752050005.Q,FU752052005.Q,FU752051005.Q,FU472050053.Q,FU472052053.Q,FU472051053.Q,FU512051005.Q,FU542051075.Q,FU572051005.Q,FU222051043.Q,FU632051000.Q,FU652051003.Q,FU402050005.Q,FU402052033.Q,FU662051003.Q,FU732051003.Q,FU502051005.Q,FU262051005.Q,FU902050005.Q,FU712151103.Q,FU632051103.Q,FU792051115.Q
2000:Q2,43079,0,-1416,ND,ND,20504,ND,ND,1433,0,0,0,-312,22924,-54,0,23902,-2052,-3164,3185,-15155,ND,ND,8289,ND,ND,-6807,-5187,-1620,3,1,-1266,-221,11632,5230,-9741,0,22919,-519,0,11568,19178,0,0,0
2000:Q3,33756,0,-10327,ND,ND,13626,ND,ND,-858,0,0,0,567,30951,-203,0,-9014,-180,-2197,-9610,-7577,ND,ND,12796,ND,ND,3894,3187,707,3,1,-1362,-3322,4868,1962,2840,0,-15986,-94,0,4950,42770,0,0,0
2000:Q4,78061,0,-794,ND,ND,22682,ND,ND,-485,0,0,0,-467,56461,664,0,127239,-1559,-3573,26055,46235,ND,ND,6000,ND,ND,-4805,-4348,-457,3,1,-1529,-2021,8276,-937,-8649,55263,62898,1830,96,-1082,-49178,0,0,0
2001:Q1,108269,0,20038,ND,ND,13695,ND,ND,664,765,2720,104,1228,69259,-204,0,125946,-855,-3168,-21380,31846,ND,ND,15177,ND,ND,11975,4573,7402,2080,1390,-4932,-3821,27208,-6227,19488,8370,54946,-931,0,3150,-17677,0,0,0
2001:Q2,17626,0,-2193,ND,ND,-28787,ND,ND,-365,-58,-262,126,2072,51384,99,-4390,-12059,-153,-1323,1255,-2509,ND,ND,-30801,ND,ND,-2216,-2175,-41,288,1712,-1275,2679,3658,-2253,-7078,-14676,29201,-20,0,-3224,29686,0,0,0
2001:Q3,47145,0,18618,ND,ND,-12165,ND,ND,-626,-357,440,24,2526,55857,378,-17550,32806,300,-4962,24630,29127,ND,ND,-9225,ND,ND,-614,-470,-144,-914,-1442,-1304,-2322,10579,-632,-1581,5913,5468,195,0,-14497,14339,0,0,0
2001:Q4,21253,0,-12690,ND,ND,12813,ND,ND,1569,1305,-1587,546,3365,-8665,-1239,25836,68615,484,-1867,2370,-20861,ND,ND,12507,ND,ND,-5168,-1699,-3469,300,-435,-1347,-2421,10432,-1559,14054,-6476,21882,899,36,39309,-47362,0,0,0
2002:Q1,26135,0,4697,ND,ND,-31938,ND,ND,-1326,-460,14976,1490,6142,47299,35,-14780,-8714,-1307,-4366,-20750,4951,ND,ND,-14571,ND,ND,5982,2626,3356,912,5731,950,-1521,4288,3787,-11435,5341,39340,-2184,0,-18521,34850,0,0,0
2002:Q2,176975,0,-4276,ND,ND,31686,ND,ND,58,155,1468,-586,4497,107042,1346,35585,81116,2994,-4488,2500,-2725,ND,ND,11079,ND,ND,-2419,-2834,415,-10,2055,61,391,16854,-4410,-12416,-4933,36834,1320,0,33496,95859,0,0,0
2002:Q3,68930,0,18209,ND,ND,19632,ND,ND,180,434,-2478,-204,4735,21587,-949,7784,123456,-385,-5167,-10250,18243,ND,ND,8083,ND,ND,-3627,-640,-2987,156,2291,304,-146,-2783,-1610,8550,2712,63876,-1205,0,47126,-54527,0,0,0
2002:Q4,15677,21091,24228,ND,ND,26964,ND,ND,77,-843,-1025,199,-746,-50600,1315,-4983,-9150,889,-2999,17750,-15062,ND,ND,12921,ND,ND,-1529,146,-1675,-113,-6549,32,464,27608,2232,8094,-4833,-33187,1414,832,-21947,24827,0,0,0
2003:Q1,79222,-1673,24296,ND,ND,33874,ND,ND,-12,2517,5961,201,-2950,-9587,6144,20451,40876,-454,-62,-7750,39090,ND,ND,19993,ND,ND,4029,379,3650,706,7683,418,266,-17220,-2,-16259,-3900,-29741,1147,0,39032,38346,0,0,0
2003:Q2,189892,2662,42957,ND,ND,10955,-16443,27398,391,2851,82,300,5072,97099,3716,23807,113800,504,1201,0,15049,ND,ND,398,7462,-7064,-4333,-1662,-2671,243,-2483,378,-1118,-4451,1314,11703,-1583,94210,1113,0,72,76092,0,0,0
2003:Q3,-46012,2903,-54548,ND,ND,-21469,-934,-20535,780,-3197,3151,500,24,503,-7688,33029,-49828,1020,1313,5750,-9228,ND,ND,13217,5113,8104,220,1444,-1224,-73,-1275,279,-634,-31827,5,-17188,-1569,-60741,-1094,0,50428,3816,0,0,0
2003:Q4,29789,669,-24085,ND,ND,-23590,-12717,-10873,1357,-978,-8368,3673,3308,77522,-715,996,45984,-1255,4487,6250,-38394,ND,ND,-7775,-14725,6950,-1278,1762,-3040,-319,-6517,363,445,25705,3901,2253,-2900,15421,-620,-185,43502,-16195,0,0,0
2004:Q1,214104,-3951,39628,ND,ND,31482,15794,15688,-2507,-910,653,-3673,10260,103183,2684,37255,247797,-803,2779,-16250,19759,ND,ND,30103,-1867,31970,1960,-1240,3200,220,1658,234,622,15682,17111,8476,4225,89828,3566,0,72852,-33693,0,0,0
2004:Q2,78446,-2473,18869,ND,ND,11092,-14985,26077,588,1374,2244,0,6387,46215,-7522,1672,133440,-354,-4691,6000,-2616,ND,ND,-3317,-9271,5954,-2953,-1992,-961,102,-196,543,-1290,-12074,-17757,3405,-27,143434,-7755,0,32959,-54994,0,0,0
2004:Q3,307670,6465,27034,ND,ND,-7228,2385,-9613,1009,-1301,-699,0,3765,217829,816,59980,203641,890,9329,-4250,22192,ND,ND,4569,704,3865,1129,601,528,466,-450,252,289,1022,903,2137,19388,103358,996,0,60809,104029,0,0,0
2004:Q4,-90138,5090,-48786,ND,ND,-32798,-2888,-29910,712,-141,-3430,2479,8254,-69711,-1134,49327,-103304,703,-10933,3750,-3511,ND,ND,-43153,2921,-46074,604,-102,706,-1994,592,-477,-235,-23308,5608,3559,-5718,-57677,-736,31,23873,13166,0,0,0
2005:Q1,193467,-6677,2487,ND,ND,-6218,4152,-10370,-2418,706,6594,-1102,1724,192390,7034,-1053,132035,-232,-851,-2000,-1987,ND,ND,14061,-4479,18540,1724,-698,2422,386,7189,890,84,17983,4201,2082,7126,74991,7456,0,6058,61432,0,0,0
2005:Q2,202800,2077,22485,ND,ND,14079,-3258,17337,1784,-94,-55,-744,3117,105731,2193,52227,74857,2269,5959,3500,-48001,ND,ND,18428,5227,13201,-2430,1714,-4144,606,-2198,-7,229,42332,-1069,-4486,-896,42168,495,0,17062,127943,0,0,0
2005:Q3,175707,737,30353,ND,ND,13681,11775,1906,2182,-595,813,-966,5471,124007,452,-428,203037,3233,11122,-8750,31633,ND,ND,5098,-3693,8791,3907,669,3238,-462,-2732,11,-256,9567,-635,18807,20912,83470,1097,0,47927,-27330,0,0,0
2005:Q4,-99656,3585,-13774,ND,ND,20522,761,19761,-511,132,196,932,2874,-52280,-3471,-57861,-48137,2868,-476,21000,-2525,ND,ND,1203,14029,-12826,-1355,393,-1748,142,-3279,174,442,43905,-1754,-2455,-1182,-73849,-2607,117,-29688,-51519,0,0,0
2006:Q1,194195,-3965,35240,ND,ND,-12773,4842,-17615,-2067,-11,3205,-904,1073,131544,1465,41388,120861,-4457,-7777,-20000,28995,ND,ND,7366,-2126,9492,3418,-765,4183,-547,-751,-899,-68,-5601,8479,8414,4062,33755,2093,0,68441,73334,0,0,0
2006:Q2,46527,2624,33006,ND,ND,6766,142,6624,2946,-35,-600,2,9054,32151,27,-39414,-48666,2051,3871,4500,-41534,ND,ND,16070,-7275,23345,-1656,910,-2566,-482,-136,-898,-36,11816,418,-7336,-11170,6389,304,0,-42007,95193,0,0,0
2006:Q3,373122,1991,57901,ND,ND,41755,13989,27766,955,81,-3156,-197,4746,229774,2402,36870,252780,514,5032,-9750,83137,ND,ND,15624,4087,11537,-1829,-1776,-53,1258,226,-900,194,17569,1922,7420,3851,78878,2736,0,50749,120342,0,0,0
2006:Q4,-71582,-1540,-99221,ND,ND,21583,-3841,25424,-920,-142,926,700,-469,-6789,-2779,17069,-85249,2865,5368,19250,535,ND,ND,20179,-5706,25885,-1654,-966,-688,-1015,598,-898,241,27072,-3089,830,-244,-134210,-3982,110,-17449,13667,0,0,0
2007:Q1,435779,7668,22942,ND,ND,10235,20829,-10594,-4498,-626,-3478,500,6146,324100,356,72434,385005,-1619,6729,-7500,39399,ND,ND,1165,-6277,7442,6326,1860,4466,964,-619,59,20,-7154,-618,34891,21158,161787,502,0,150673,50774,0,0,0
2007:Q2,86354,-4934,14010,ND,ND,9298,4948,4350,1199,247,552,-288,2294,8840,-1805,56941,79385,-5219,-6969,-8000,-24479,ND,ND,14166,16651,-2485,-3671,648,-4319,747,890,60,455,39071,-1993,-6002,2158,43218,-1907,0,39018,6969,0,0,0
2007:Q3,66888,3340,3056,ND,ND,-33613,-29481,-4132,1459,-192,775,-67,-20718,92200,-1159,21807,113791,-1052,6295,19500,77933,ND,ND,9294,242,9052,319,-1629,1948,492,109,60,-658,104493,1711,-22648,-2177,-9899,-1338,0,-70820,-46903,0,0,0
2007:Q4,-164527,8296,15977,ND,ND,-7379,-11895,4516,-107,-112,1045,-776,6090,-159644,90,-28007,64592,407,-1260,1750,49940,ND,ND,-7454,-12696,5242,-4878,-588,-4290,-470,-132,60,-17,78487,1531,18265,-12377,-27710,23,2295,-46245,-229119,0,0,0
2008:Q1,214724,116,-11821,ND,ND,20744,40717,-19973,-1274,1693,1199,-358,-1843,136412,-2014,71870,74824,-950,-3446,29500,17515,ND,ND,-41059,10857,-51916,1362,174,1188,-1722,356,-243,425,-14420,-106,-11113,6783,93994,-1835,0,6566,139900,0,0,0
2008:Q2,-363195,-279,15810,ND,ND,-41086,-17290,-23796,-134,217,2204,-268,1764,-230246,272,-111449,-186488,956,-3620,38500,12205,ND,ND,-38354,-9258,-29096,-2171,19,-2190,1050,170,-243,-48,-74969,5997,10239,-3247,5799,445,0,-142444,-176707,0,0,0
2008:Q3,38119,34115,24177,ND,ND,-37910,-3281,-34629,1156,-578,-2091,1436,-2048,57987,-1081,-37044,7812,-2756,-5616,-31500,29797,ND,ND,-812,11468,-12280,-3089,-1449,-1640,-218,542,-242,-464,76153,-5382,-3577,4977,84752,-526,0,-129250,30307,0,0,0
2008:Q4,-1288115,10415,-37910,ND,ND,-98427,-58330,-40097,-1970,522,-8773,-1802,-10211,-829560,-4199,-306200,-1045657,1878,-8251,-3000,-4623,ND,ND,-97305,-27655,-69650,-29,43,-72,1734,4556,-243,447,-50256,-11266,-23886,-54032,-490062,-4757,3945,-364539,-242458,0,0,0
2009:Q1,-32866,-17762,-36007,ND,ND,39115,14927,24188,-519,-1595,336,-65,-106,-134254,-17,118008,-9725,291,-7064,-80000,-85332,ND,ND,24864,5187,19677,-123,-15,-108,-8,4841,39,171,23279,-10903,44783,23103,64924,290,100,10123,-23141,0,0,0
2009:Q2,-5715,2079,-6553,ND,ND,45317,10438,34879,19,-57,-2397,-12,2717,-38146,117,-8799,-255492,435,8165,0,-85978,ND,ND,-4322,-1778,-2544,-26,-24,-2,932,-1804,39,-397,-78980,5105,-57146,-5671,-47027,5900,5300,-5688,249777,0,0,0
2009:Q3,45829,-3756,-32741,ND,ND,-3363,-12032,8669,-157,-34,3481,112,7152,23698,-192,51629,-23682,1093,2842,0,-69977,ND,ND,-13900,-5683,-8217,24,24,0,806,844,38,149,6307,7580,14158,7083,42043,5167,-1939,-18917,69511,0,0,0
2009:Q4,-352145,8819,-119731,ND,ND,-17546,63846,-81392,-66,-51,-1862,-112,1353,-148083,-68,-74798,-281709,-1145,191,0,-66896,ND,ND,-6548,-73,-6475,36,69,-33,-1606,-1392,39,-257,-15856,6333,5750,-10217,-163274,8661,-5439,-40306,-70436,0,0,0
2010:Q1,339266,-19966,25311,ND,ND,26850,-64252,91102,0,-160,-3371,180,-1567,219026,449,92514,290524,1144,1355,0,-10942,ND,ND,5474,1925,3549,-50,-50,0,3741,1307,-59,-91,-41594,-1189,47283,24369,224950,4199,1,54995,48742,0,0,0
2010:Q2,79175,9457,-36238,ND,ND,22989,1728,21261,0,177,716,-38,5475,385,262,75990,66726,225,-5518,0,-836,ND,ND,8305,-2507,10812,29,29,0,-2219,-321,-59,-10,24763,-10846,-12629,-8984,84235,7345,1,-25739,12449,0,0,0
2010:Q3,29855,-3413,11558,ND,ND,13053,-16197,29250,0,-121,1155,43,7652,-57559,1060,56427,70045,2326,3817,0,8914,ND,ND,20898,-469,21367,-72,-72,0,-194,33,-59,-42,30910,4400,-39,5180,-74424,9329,1,64247,-40190,0,0,0
2010:Q4,-27018,-4107,-48736,ND,ND,-8078,2984,-11062,0,927,-728,-133,18345,34016,-1529,-16995,-65003,-3788,2496,0,3606,ND,ND,-14412,-788,-13624,-104,-104,0,-2086,96,-59,401,-14656,-10455,-13927,693,8680,-19362,-282,-1151,37985,0,0,0
2011:Q1,90002,2468,-39783,ND,ND,2420,5896,-3476,0,1838,2571,-27,40426,80880,323,-1114,55496,1170,-3605,0,-44883,ND,ND,1781,1483,298,-2,-2,0,-697,-3368,9,556,-31472,4465,6268,4956,59583,8951,1,56739,34506,0,0,0
2011:Q2,62469,8138,-16272,ND,ND,-9605,-6222,-3383,0,56,-245,-25,26292,-9650,195,63585,18710,-11,-5199,0,2116,ND,ND,145,17,128,18845,18845,0,-402,308,9,304,7711,-16539,-41159,-25940,17468,3039,1,32074,43759,0,0,0
2011:Q3,130388,13814,-4772,ND,ND,54598,-2329,56927,0,-113,-1022,0,23753,27548,-125,16707,145846,-970,-2001,0,27522,ND,ND,33668,727,32941,-7936,-7936,0,-192,357,9,-463,32759,-29048,-843,1070,144296,-9069,13096,-55339,-15458,0,0,0
2011:Q4,-2096,15777,-20711,ND,ND,6977,-7242,14219,0,-110,596,-800,7250,-28320,28,17217,-19245,683,5712,0,-9796,ND,ND,-3924,-755,-3169,4984,4984,0,-109,-2615,9,-484,-10426,8336,-3212,-14802,-66778,-2241,1468,59148,17149,0,0,0
2012:Q1,70445,-3229,-23160,ND,ND,22331,7758,14573,0,-73,2100,-400,43471,31855,-78,-2372,-39198,3393,-1348,0,-13409,ND,ND,32321,3262,29059,4966,4916,50,-233,2900,-79,70,40147,14783,-5106,6184,-33005,-50508,-2457,-31633,109643,0,0,0
2012:Q2,80379,-11193,20760,70,20690,1918,-7112,9030,0,-1156,747,153,20272,35103,-86,13861,84943,-97,-1030,0,15243,6516,8727,20781,-2352,23133,-7919,-7869,-50,-647,215,-78,-44,16043,1977,31722,-251,25707,31,2814,-19775,-4564,0,0,0
2012:Q3,43115,7265,-18360,5900,-24260,-13734,-732,-13002,0,-91,1582,-153,40001,21223,119,5263,114206,-5541,4250,0,40028,89,39939,9573,-435,10008,-4360,-4435,75,89,508,-79,149,-25156,3145,36067,4254,32691,160,-1146,23828,-71091,0,0,0
2012:Q4,51688,14445,-32030,-7192,-24838,10107,-2559,12666,0,294,-2069,0,-1297,42989,-5,19254,57187,-2388,-2746,0,18220,4199,14021,-4513,-1255,-3258,1077,1077,0,7,-1312,-78,75,29927,-8789,-24115,-7316,29722,618,1136,20346,-5499,0,0,0
2013:Q1,-149683,-1731,-22621,1054,-23675,-1467,1387,-2854,0,604,8153,218,1458,-123216,-18,-11063,-129544,288,5141,0,-43445,-1321,-42124,469,-2002,2471,-9268,-9268,0,246,-3738,105,55,-76014,11026,42778,4031,-119648,-482,296,62647,-20139,0,0,0
2013:Q2,-158951,-10304,2659,-974,3633,-13524,-528,-12996,0,-1228,583,-198,-12310,-83659,-1,-40969,-152782,-2227,-862,0,-21740,-3298,-18442,2333,874,1459,-219,-204,-15,-157,750,105,-236,-25925,-3205,-42333,3588,-39593,-2992,0,-16481,-6169,0,0,0
2013:Q3,-37337,62252,-24665,-5144,-19521,21107,-4365,25472,0,169,-384,-20,-21258,-91125,0,16587,-18973,9854,775,0,-20320,-5096,-15224,18194,1039,17155,-120,-110,-10,-101,205,105,140,53548,465,-17854,-18746,-65042,2698,0,-1520,-18364,58157,54865,3292
2013:Q4,-144932,158519,-35869,-5982,-29887,-18405,874,-19279,0,-153,-1671,0,-32933,-141313,0,-73107,-98789,-3545,4754,0,-1737,-1357,-380,-22187,-1589,-20598,0,0,0,17,-3163,105,457,14663,-2236,18865,-3383,-92922,-2072,718,-10506,-46143,139598,108430,31168
2014:Q1,69142,25099,13892,6348,7544,43772,7546,36226,0,-355,32,25,-12128,-55959,-5,54769,36178,543,1568,0,-13653,2374,-16027,23186,474,22712,150,150,0,96,-218,47,-85,34009,1575,-25036,16016,-47696,-173,1514,60351,32964,44314,58689,-14375
2014:Q2,47164,115478,-11137,-69,-11068,9991,-2141,12132,0,116,2329,-25,9421,-35483,0,-43526,82397,4517,-1961,0,682,1412,-730,27920,227,27693,-150,-150,0,-150,-210,46,-140,60690,-1224,5397,-9971,-42998,1829,-4622,32771,-35233,97412,83547,13865
2014:Q3,-96606,-46370,-19298,-6814,-12484,8871,9474,-603,0,-144,-672,0,-402,-70833,0,32242,-79678,13842,-4538,0,-6420,-5260,-1160,-9442,-291,-9151,-20,0,-20,23,33,46,-140,-20556,-3678,-23357,4303,-9845,-1657,300,-14269,-16928,-39481,-11163,-28318
2014:Q4,5810,99706,-16619,-19118,2499,-4085,-6560,2475,0,-64,-660,50,13100,-58590,0,-27028,73431,8887,4291,0,-11018,-14947,3929,-614,-429,-185,0,0,0,97,422,46,233,72309,-5611,53339,12925,-67678,-4989,-2910,26627,-67621,96705,76859,19846
2015:Q1,79052,27022,-7739,-10180,2441,-1340,11354,-12694,16,91,258,37,-3245,-12447,17,76382,-18874,-529,4439,0,30005,-5225,35230,-18338,-205,-18133,10,0,10,-100,-177,-81,-168,-17669,-741,-4468,-10230,-13947,3036,-1888,1742,97926,-18215,-25955,7740
2015:Q2,-67272,21308,-2089,5723,-7812,4864,-15818,20682,0,0,314,-87,-13229,-54957,22,-23418,-60252,4196,-826,0,-6110,-2927,-3183,10741,177,10564,0,0,0,-99,-264,-81,340,13415,-3044,-17137,-906,32407,2296,-9387,-86699,-7020,14112,26880,-12768
2015:Q3,149417,82914,-20303,-4461,-15842,565,4229,-3664,-1,158,-42,118,-19964,13420,25,92528,155170,6941,-2010,0,3389,-3177,6566,-12058,-507,-11551,0,0,0,-100,437,-81,-196,65644,-9912,7972,-10626,72427,-3717,3645,22789,-5753,57012,42263,14749
2015:Q4,-106777,71320,-9145,9637,-18782,31251,-27,31278,-1,128,-1037,-118,-9102,-125426,6,-64653,-126641,3551,6204,0,-2473,126,-2599,20037,151,19886,0,0,0,-100,-491,-82,27,5753,3664,33866,11369,-110371,-1854,-680,-83692,19864,24978,9576,15402
2016:Q1,-102868,-161855,-3073,294,-3367,1286,7613,-6327,0,-927,65,0,-211,-2216,-15,64078,-150590,-8069,854,0,-4237,2449,-6686,-12692,-56,-12636,0,0,0,-114,144,-20,-140,-120862,2354,-22998,7027,-17976,858,-6030,38338,47722,-170743,-156312,-14431
2016:Q2,147034,-6696,-9598,-11323,1725,21237,326,20911,-1,-25,44,0,-14626,56867,-7,99839,177833,-2456,959,0,10025,-3359,13384,-2429,1,-2430,0,0,0,-52,-113,-20,377,36106,2814,4972,-3736,82112,236,-150,45452,-30799,-25040,-24895,-145
2016:Q3,140360,121195,-4012,4152,-8164,11609,4202,7407,-13,-24,58,0,2487,13147,3,-4090,286186,46227,4038,0,18794,1594,17200,1359,146,1213,0,0,0,190,-76,-20,169,224091,-15384,7388,12508,6859,-912,-415,-6122,-145826,133714,141564,-7850
2016:Q4,-89828,60165,-17524,462,-17986,32588,-5246,37834,12,-23,67,0,1792,-122979,-10,-43916,-192479,-10013,1503,0,-15915,1173,-17088,-11678,-317,-11361,0,0,0,-82,-315,-20,611,-54731,5544,12770,-9546,-91584,-209,-360,-28000,102651,55832,19072,36760
2017:Q1,-60618,-124919,-4035,-2079,-1956,1392,8253,-6861,0,-12,50,0,6054,46788,-22,14086,16318,-8830,2757,0,-28533,3604,-32137,4040,-175,4215,12,0,12,-18,4,87,-185,15075,-898,22705,29780,-13766,1888,150,21830,-76936,-121502,-74627,-46875
2017:Q2,164919,49706,4410,2942,1468,33249,-2342,35591,0,-15,613,0,3463,82331,-15,-8823,217349,-26750,62,0,34517,-8304,42821,12872,408,12464,50,0,50,-21,-130,88,-79,113669,484,-5393,-3791,65754,6606,-25,15645,-52430,52022,34022,18000
2017:Q3,-150108,-93205,3949,7497,-3548,30500,16116,14384,-1,31,-581,0,24856,-90798,36,-24895,-92621,-14879,1284,0,-36338,8439,-44777,30264,-342,30606,49,0,49,27,-68,88,148,2009,614,704,15022,-61090,-213,125,-15345,-57487,-82785,-64335,-18450
2017:Q4,72464,7166,3537,4805,-1268,14018,-27850,41868,-1,-22,-337,0,20510,41066,-8,-13465,115106,-270,4807,0,34319,-562,34881,27879,375,27504,-1,0,-1,60,-253,87,-76,43086,-12108,-7431,-24114,5447,-3630,1500,21690,-42642,3505,-10345,13850
2018:Q1,-341820,-290577,-13563,-2040,-11523,-26202,18415,-44617,0,-98,-618,0,285,-1606,116,-9557,-204985,-8568,-2894,0,18446,264,18182,-3718,85,-3803,100,0,100,-142,-74,-123,113,-191836,-13338,23149,27799,4714,-1000,-1630,-28184,-136835,-287234,-265514,-21720
2018:Q2,114625,68252,1128,90,1038,-23376,-14404,-8972,0,-71,92,0,-2490,64065,-1,7026,114558,-14486,4206,0,-11409,-3349,-8060,26063,121,25942,139,139,0,-101,-13,-122,4,137252,14636,-25990,-4652,22388,-1024,-125,-36860,67,64609,66189,-1580
2018:Q3,-48338,-62684,-1794,2954,-4748,-16444,-5287,-11157,-1,-34,2702,0,29470,30724,-114,-30163,-27503,-3379,2868,0,7748,-1068,8816,14733,54,14679,-198,3,-201,46,222,-123,-57,11774,-9548,2001,-15947,28686,496,25,-82797,-20835,-48540,-43865,-4675
2018:Q4,408264,25063,-13089,-6841,-6248,17132,-8755,25887,0,-18,555,0,16008,212700,-46,149959,463111,1461,-3031,0,145546,25,145521,13799,30,13769,2,2,0,148,28,-123,-221,72379,8340,-24110,-18514,150399,-2122,1915,98701,-54847,-6582,-5295,-1287
2019:Q1,30271,-48667,8932,8553,379,-15263,8482,-23745,-1,19,-510,0,30786,-6428,-5,61408,81696,-1699,-337,0,-23365,3836,-27201,45801,869,44932,397,198,199,363,1182,3332,206,-23538,-4093,30927,21141,5970,-218,254,46514,-51425,-41117,-38930,-2187
2019:Q2,198284,80027,1853,-3242,5095,22403,-5494,27897,0,-14,-383,0,30275,89705,0,-25582,206833,-748,-2109,0,16948,-5098,22046,16855,-1675,18530,151,-49,200,83,1365,3331,-362,177050,-8221,7314,-530,39688,-172,597,-44937,-8549,43576,42890,686
2019:Q3,260489,-22004,26395,-1086,27481,15755,-1543,17298,0,-27,-2463,0,4205,88842,0,149786,310863,-1120,203,202500,-44038,2327,-46365,21240,1718,19522,60,100,-40,-80,1038,3332,8307,19696,-7553,-21778,-18883,109211,-87,411,19521,-50374,-37250,-36553,-697
2019:Q4,-158189,23281,-13272,-5883,-7389,23531,-158,23689,-1,7,-3334,0,6521,-120520,2,-74404,689,2372,903,53119,26149,2840,23309,-23881,-1799,-22082,17,-127,144,248,683,3332,-4858,11712,1776,8092,-4587,-70013,884,-786,-9060,-158878,57030,39833,17197
2020:Q1,360061,232433,24104,10397,13707,47113,6469,40644,0,46,8051,0,-119563,65920,-2,101959,390418,13529,-2180,7106,-27230,-2851,-24379,-51844,289,-52133,-36,51,-87,374,3285,649,-172,308623,-13865,-41242,22999,82923,48,324,110126,-30357,220821,238010,-17189
2020:Q2,-699755,-336125,-625,-14591,13966,-98981,-3761,-95220,0,78,-4137,0,-30010,-135510,4,-94449,-731403,4333,12878,-204773,229015,10700,218315,-24978,506,-25484,-32,-174,142,633,-1120,650,-2437,-598524,31376,71090,-20702,-200800,19748,1690,-70152,31648,-283958,-283950,-8
2020:Q3,5688,-27724,-11460,-13945,2485,42734,-3824,46558,-1,33,4243,0,-9519,32800,14,-25432,-16739,-2564,2500,-56952,-62202,-12146,-50056,33948,144,33804,47,48,-1,132,2191,650,-1262,97007,-29713,-18095,-9130,-3141,14731,405,5579,22427,-100,-100,0
2020:Q4,138106,10818,-8137,1018,-9155,4060,-5772,9832,0,-83,-7108,0,4143,61020,-18,73411,190029,8309,2500,0,40185,5531,34654,-12486,-902,-11584,-265,-65,-200,-910,-2476,649,5055,18965,38649,5567,-13014,43066,4843,-210,38588,-51923,8801,8801,0
2021:Q1,-169972,136126,16578,-1645,18223,12517,12025,492,0,-22,-1792,99,-3337,-200596,109,-129654,-215298,-14606,2500,-1000,-243937,2151,-246088,-15942,655,-16597,-51,-1,-50,89,-544,83,10437,126071,19124,-65693,22750,-84085,-11932,-2234,66422,45326,124656,115656,9000
2021:Q2,776493,908748,-44342,38,-44380,-15494,5886,-21380,-1,-10,942,-99,-7605,-23101,-41,-42504,568087,14122,2500,0,5778,-235,6013,-31540,-893,-30647,-229,1,-230,262,632,82,5337,519969,15170,109975,-6363,-104612,-13596,853,43384,208406,857632,729783,127849
2021:Q3,682554,644246,7596,-2461,10057,26401,-3856,30257,-5,-54,2137,0,-5019,4174,34,3044,621212,-9152,2500,1,-12636,-1614,-11022,23213,160,23053,43,50,-7,-270,1201,83,-8922,548771,-7410,-41601,3998,77822,14294,-127,33402,61342,612942,583850,29092
2021:Q4,337679,277870,10292,-2709,13001,-40937,-14879,-26058,0,-37,250,0,11675,15659,-68,62975,359354,-622,2500,-1,29986,-97,30083,-23516,-71,-23445,-50,-50,0,-97,334,82,12847,232178,3224,-5493,-4535,44143,-4024,-298,68161,-21675,299701,300720,-1019
2022:Q1,-135195,-62057,-4946,2567,-7513,17020,14747,2273,0,-27,2880,0,-9971,-46809,40,-31325,-83897,3593,2500,0,-18989,-3116,-15873,6285,272,6013,-20,-1,-19,-745,-1915,213,-7347,-118839,-7788,8499,9918,69021,-8317,234,-10282,-51298,-32612,-81590,48978
2022:Q2,443561,480242,12536,8987,3549,-53293,-6120,-47173,0,33,1489,0,-5853,10081,-48,-1626,317002,-5139,2500,0,-17512,-4689,-12823,7278,-124,7402,-6,-6,0,217,-1866,252,676,219050,13132,59093,14372,21086,5987,733,11521,126559,457773,404820,52953
2022:Q3,182912,119207,8201,11115,-2914,-15413,3635,-19048,0,32,7710,0,2717,79804,1,-19347,240806,367,2500,0,26998,1940,25058,12441,-80,12521,-66,-16,-50,129,-358,201,13368,147752,1690,27195,18556,-14970,5425,-219,18353,-57894,96167,157700,-61533
2022:Q4,217244,169122,8446,1539,6907,-11610,-12020,410,152,80,3719,0,-5726,12665,-27,40423,289116,4539,2501,0,22856,6419,16437,-36606,38,-36644,-68,-68,0,527,-1239,180,14378,232979,-974,-52241,-24286,131006,-102,-471,-28149,-71872,127806,119030,8776
2023:Q1,526810,-146896,103870,-6208,110078,45920,3765,42155,-84,434,-529,0,20849,392440,37,110769,780732,2484,2501,45000,-6202,-3638,-2564,71322,-21,71343,-25,-25,0,-400,158,310,5910,258533,8993,110842,20936,199106,-598,1071,81727,-253922,-178545,-108780,-69765
2023:Q2,-173570,-373747,-25461,-681,-24780,48793,14923,33870,-25,450,2204,0,-7555,35887,-15,145899,-165322,-160,2501,-44000,-49127,-7363,-41764,13137,55,13082,4,4,0,-503,547,303,-36634,-2032,6704,13536,12482,-22741,-76,-677,-46104,-8248,-340852,-324846,-16006
