date,FA893065005.Q,FA893065105.Q,FA893065405.Q,FA893065505.Q,FA893065603.Q,FA893065005.Q,FA153165005.Q,FA143165005.Q,FA103165005.Q,FA113165005.Q,FA313165403.Q,FA893065005.Q,FA153065005.Q,FA103065005.Q,FA113065005.Q,FA313065005.Q,FA313065015.Q,FA313065075.Q,FA313065035.Q,FA313065095.Q,FA213065005.Q,FA703065005.Q,FA763065005.Q,FA753065005.Q,FA743065003.Q,FA473065100.Q,FA513065505.Q,FA543065005.Q,FA573065005.Q,FA223065043.Q,FA403065005.Q,FA403065015.Q,FA403065025.Q,FA403065045.Q,FA403065035.Q,FA403065653.Q,FA413065005.Q,FA413065015.Q,FA413065025.Q,FA413065045.Q,FA413065653.Q,FA413065035.Q,FA673065005.Q,FA613065000.Q,FA643065075.Q
2020:Q4,881322,555761,186524,118225,20812,881322,508157,373165,-15943,389108,0,881322,-1484,10612,2632,5756,-268,3736,2288,0,7660,-98589,-109685,-2156,-604,13856,2768,44579,1148,-2540,964339,381427,581358,21664,-21779,1668,-14490,-71494,57688,-528,-156,0,-74061,13121,19872
2021:Q1,908985,651348,125332,96998,35308,908985,607956,301030,-20906,321936,0,908985,7660,20936,-1756,4352,-260,2724,1888,0,7660,-85797,-109862,-2428,-1912,28405,288,16290,1128,1468,894545,354766,536601,12904,-10046,320,33705,-12055,46492,-368,-364,0,6476,-14325,16356
2021:Q2,1256138,957052,121656,141726,35704,1256138,901692,354446,31746,322700,0,1256138,5140,6876,-1756,4928,-284,1612,3600,0,7660,134910,76907,4120,-2272,56155,4780,44798,1124,-1280,862120,452036,400940,18748,-11425,1820,117458,73922,44252,-824,108,0,8564,-3807,64624
2021:Q3,1328166,963462,125836,202776,36092,1328166,903650,424516,102188,322328,0,1328166,5836,8144,-1756,8192,-352,3800,4744,0,7660,378940,301988,9460,-212,67704,3636,61517,1124,-1224,671270,170525,489325,14044,-3676,1052,51497,44265,7956,-820,96,0,72003,-24058,85384
2021:Q4,1534051,999322,211192,287440,36096,1534051,955642,578408,184048,394360,0,1534051,5580,21688,-1756,6500,-300,5400,1400,0,7660,422163,316795,29208,-1592,77752,4916,67595,1124,-104,704609,260981,424902,21772,-4061,1016,91284,77120,13156,-412,1420,0,143573,-12006,71224
2022:Q1,1533488,1079178,168308,275746,10256,1533488,1031878,501610,175130,326480,0,1533488,-8388,10364,4640,7208,-292,2136,5364,0,7660,376781,296301,15300,-436,65616,7652,94759,632,-184,806155,377674,415693,8016,4068,704,152579,153023,-288,-120,-36,0,81223,-20601,13008
2022:Q2,1585670,1096473,176684,302141,10372,1585670,1048069,537601,165053,372548,0,1585670,-10212,-12240,4604,13008,-244,4276,8976,0,7660,821802,692803,19264,-28,109764,3076,85670,884,1584,411363,221635,176476,10320,1248,1684,200996,193012,8008,-40,16,0,36488,-10280,31268
2022:Q3,1243150,868452,157064,207145,10488,1243150,832896,410253,144585,265668,0,1243150,-8132,-20116,2944,19560,-224,3100,16684,0,7648,756623,627270,13616,1580,114156,2020,48294,824,2840,239675,43534,189169,8384,-1040,-372,209274,215494,-6040,-160,-20,0,18208,-14754,-21756
2022:Q4,840424,480736,161345,187860,10484,840424,467888,372536,88988,283548,0,840424,-8865,-15144,3080,13660,-228,8032,5856,0,7721,543286,460762,14600,108,67816,-1828,50758,848,-5140,146484,67153,73350,7004,-1787,764,181655,189979,-7992,-160,-172,0,-88322,16,12216
2023:Q1,703121,378645,123953,180600,19924,703121,387641,315481,79633,235848,0,703121,-1401,25476,1172,6840,-828,4224,3444,0,7773,361963,302934,-76,48,59057,308,48069,836,540,64092,7781,58324,-6752,5112,-372,139671,151755,-11888,-156,-40,0,76310,-20811,-7716
2023:Q2,601021,394269,104690,81918,20144,601021,406253,194768,3392,191376,0,601021,-5618,1720,1916,4260,-2692,3272,3680,0,7892,218458,158671,8148,-212,51851,4960,60404,1056,-3588,161536,65287,84155,5528,5714,852,193217,197217,-6316,-156,2472,0,-3016,-4793,-37384
2023:Q3,704881,485102,105347,94069,20364,704881,498742,206139,32343,173796,0,704881,-2159,-384,568,11700,-2476,9900,4276,0,8086,249583,193445,-9948,1152,64934,424,45704,704,-912,147634,31138,99954,10116,6417,8,222543,217707,5060,-156,-68,0,54066,-13697,-18980
2023:Q4,443926,286384,85068,52106,20368,443926,304256,139670,12778,126892,0,443926,-4232,5668,192,9500,-2100,6528,5072,0,8283,182721,155374,-1332,2576,26102,4432,26827,652,-2604,50814,9025,24747,11108,3965,1968,175541,158673,16764,-152,256,0,-23849,1725,8256
2024:Q1,549362,309162,101265,116955,21980,549362,308114,241248,33244,208004,0,549362,-3089,-2400,864,8876,-1936,5368,5444,0,8531,157210,92597,21212,-3164,46565,1044,49321,988,-1640,91812,352,76846,3660,10094,860,161233,158045,3196,-148,140,0,108405,-22817,-8976
