date,FA716000105.Q,FA715013005.Q,FA714090005.Q,FA713011005.Q,FA713014003.Q,FA713012003.Q,FA713022003.Q,FA713068705.Q,FA713068703.Q,FA763069143.Q,FA713068725.Q,FA713068763.Q,FA713068753.Q,FA712051000.Q,FA714022005.Q,FA713069603.Q,FA713061103.Q,FA713061113.Q,FA713061125.Q,FA713061705.Q,FA713061903.Q,FA713061703.Q,FA713068005.Q,FA713068813.Q,FA713068665.Q,FA713068863.Q,FA713068505.Q,FA713064103.Q,FA713090005.Q,FA713091103.Q,FA713093005.Q,FA714194005.Q,FA714190005.Q,FA713113003.Q,FA703025005.Q,FA713120005.Q,FA713123005.Q,FA713123023.Q,FA713123030.Q,FA713123043.Q,FA713124005.Q,FA713129005.Q,FA713122605.Q,FA713125005.Q,FA712151003.Q,FA712151103.Q,FA712151115.Q,FA713193005.Q,FA713164005.Q,FA313094213.Q,FA713164003.Q,FA717005005.Q
2015:Q3,10023,655,22380,156,0,1308,1300,344,344,0,0,0,0,0,21516,0,-11920,0,-11920,33436,37152,-3716,0,0,0,0,0,0,-2244,184,-2428,21776,21184,-198832,5759,36375,-105967,356,-106323,0,2496,32644,3928,103274,331656,228048,103608,-153774,592,0,592,8764
2015:Q4,-70633,659,3768,84,0,960,204,-548,-548,0,0,0,0,0,-244,0,-17428,0,-17428,17184,26268,-9084,0,0,0,0,0,0,3312,1264,2048,80880,80200,-867088,-14212,382767,304089,300,303789,0,-16380,-2740,-4000,101798,285280,99912,185368,293454,680,0,680,5820
2016:Q1,-4541,710,-15096,-478,0,636,-4568,-228,-228,0,0,0,0,0,-7988,0,-16772,0,-16772,8784,23976,-15192,0,0,0,0,0,0,-2470,-3404,934,-15160,-17668,629032,16268,254549,175177,-212,175389,0,-21052,25568,-124,74980,-647420,-682972,35552,-270097,2508,0,2508,-5315
2016:Q2,-7758,722,-53000,28,0,1268,-436,568,568,0,0,0,0,0,-68376,0,-11684,0,-11684,-56692,-39680,-17012,0,0,0,0,0,0,13948,11392,2556,-53044,-53184,-353688,12168,224307,93898,-568,94466,0,33712,11604,40,85053,-26784,-100160,73376,90813,140,0,140,-8524
2016:Q3,-61,734,-37228,-32,0,1308,2208,-8,-8,0,0,0,0,0,-53756,0,-10292,0,-10292,-43464,-24748,-18716,0,0,0,0,0,0,13052,16036,-2984,-37276,-37528,-458192,-25232,61614,28536,280,28256,0,-40500,-8092,-116,81787,484780,534856,-50076,-100499,252,0,252,-843
2016:Q4,14769,747,-18956,-18,0,664,-276,-540,-540,0,0,0,0,0,-13080,0,-14268,0,-14268,1188,18668,-17480,0,0,0,0,0,0,-5706,-5760,54,-18956,-20024,-661280,4004,114213,-35039,100,-35139,0,26896,33484,8,88864,240660,223328,17332,282379,1068,0,1068,14022
2017:Q1,550,818,80720,106,0,980,948,-216,-216,0,0,0,0,0,88812,0,-9928,0,-9928,98740,110320,-11580,0,0,0,0,0,0,-9910,-1952,-7958,80692,80084,1580548,10080,-763214,-1003543,404,-1003947,0,-29228,150836,-12,118734,-499676,-486008,-13668,-247655,608,0,608,-296
2017:Q2,-7440,833,-27744,104,0,820,-276,532,532,0,0,0,0,0,-26368,0,-9784,0,-9784,-16584,4460,-21044,0,0,0,0,0,0,-2556,-8020,5464,-27724,-28716,-679696,539,418889,311944,-320,312264,0,-34536,26260,4,115217,198824,208088,-9264,32728,992,0,992,-8253
2017:Q3,-1889,847,-21960,26,0,756,-428,216,216,0,0,0,0,0,-25408,0,-10624,0,-10624,-14784,-9340,-5444,0,0,0,0,0,0,2878,2200,678,-21956,-23336,363912,-1525,15002,-91057,40,-91097,0,8296,-2040,-4,99807,-372820,-331140,-41680,-27905,1380,0,1380,-2732
2017:Q4,-151,867,-41412,-58,0,824,-708,-248,-248,0,0,0,0,0,-80588,0,-56420,0,-56420,-24168,-14652,-9516,0,0,0,0,0,0,39366,33788,5578,-41376,-42180,-485552,-4278,176259,101821,68,101753,0,-848,-20776,372,95690,28664,14020,14644,242727,804,0,804,-982
2018:Q1,-5468,726,-205880,68,0,544,880,-468,-468,0,0,0,0,0,-176100,0,-129304,0,-129304,-46796,-46760,-36,0,0,0,0,0,0,-30804,-28224,-2580,-195916,-197028,632240,-3026,558353,434903,420,434483,0,9672,9628,-20,104169,-1162308,-1148936,-13372,-222287,1112,0,1112,3770
2018:Q2,2301,741,-360976,-198,0,400,628,888,888,0,0,0,0,0,-345864,0,-198744,0,-198744,-147120,-139156,-7964,0,0,0,0,0,0,-16830,-15680,-1150,-358340,-359976,-880584,6130,253327,175803,-484,176287,0,-14028,-33120,192,124480,273008,258436,14572,-11857,1636,0,1636,4196
2018:Q3,6019,753,-449392,148,0,296,-1704,128,128,0,0,0,0,0,-436608,0,-271516,400,-271916,-165092,-165068,-24,0,0,0,0,0,0,-11652,-4068,-7584,-449352,-450152,-469704,-1227,228924,141294,64,141230,0,-4836,-10332,-184,102982,-250736,-194160,-56576,42591,800,0,800,5306
2018:Q4,7578,763,-542940,18,0,284,796,-840,-840,0,0,0,0,0,-559228,0,-373520,-400,-373120,-185708,-185688,-20,0,0,0,0,0,0,16030,16532,-502,-542952,-543188,-854156,17602,-2724,-59180,0,-59180,0,-17600,20176,-40,53921,100252,-26328,126580,195838,236,0,236,6803
2019:Q1,13786,758,-398860,76,0,412,-76,-200,-200,0,0,0,0,0,-382292,0,-197984,0,-197984,-184308,-184040,-268,0,0,0,0,0,0,-16780,-11368,-5412,-398888,-399636,99340,-16384,-105366,-122988,488,-123476,0,-14556,-32312,-12,64502,-194668,-164468,-30200,-182558,748,0,748,13000
2019:Q2,5124,776,-519396,102,0,260,-128,416,416,0,0,0,0,0,-518900,0,-270724,20,-270744,-248176,-248156,-20,0,0,0,0,0,0,-1146,-5392,4246,-519452,-518944,-637348,3750,-141473,-220870,-608,-220262,0,3760,-5276,8,80905,320108,174304,145804,-63981,-508,0,-508,4292
2019:Q3,5018,789,538660,132,0,256,308,-32,-32,0,0,0,0,810000,-264536,0,6292,23804,-17512,-270828,-270804,-24,0,0,0,0,0,0,-7468,3824,-11292,538660,538288,23212,4020,513282,360159,-16,360175,0,3548,49820,-232,99987,-88016,-149000,60984,85790,372,0,372,4229
2019:Q4,-5886,794,845292,-4,0,308,404,-260,-260,0,0,0,0,212476,615788,0,858984,650020,208964,-243196,-243172,-24,0,0,0,0,0,0,16580,11020,5560,845336,848496,486376,14134,92120,-9613,-36,-9577,0,16000,-16972,-16,102722,93124,228120,-134996,162741,-3160,0,-3160,-6636
2020:Q1,-722,960,6278820,58,0,436,-44,306364,196180,110184,0,0,0,28424,4281536,0,4077884,625492,3452392,203652,203676,-24,234864,0,234864,0,0,0,1427182,1415784,11398,6278992,6277920,3701732,94244,1659647,559494,628,558866,0,434320,392460,48852,224520,929732,883284,46448,-107435,1072,0,1072,-1510
2020:Q2,-781,916,4644852,76,0,304,-304,27320,-167580,-63160,258060,0,0,-819092,6046332,0,4137308,2776,4134532,1909024,1909044,-20,-111072,0,-186432,14800,60560,0,-498712,-523160,24448,4644808,4638572,1251012,-31527,4914777,4937462,-1048,4938510,0,-312132,-107144,-4688,401279,-1344500,-1135832,-208668,-151190,6236,6000,236,-1741
2020:Q3,-2765,941,198844,50,0,472,-2396,-67336,-14852,-31432,-21052,0,0,-227808,1304276,0,1000508,1176,999332,303768,303792,-24,3016,0,-34740,18484,19272,0,-811430,-811956,526,198820,197352,-175156,1658,333063,65673,-164,65837,0,-65788,48880,10772,273525,-110896,-400,-110496,148684,1468,0,1468,-3730
2020:Q4,365,971,1215876,-34,0,324,3048,-88220,-7508,-7624,-73088,0,0,0,1235736,0,1001368,460,1000908,234368,234392,-24,82068,0,-5236,4508,82796,0,-17046,-24048,7002,1215980,1216044,1006744,-1275,46218,-264337,12,-264349,0,97452,37960,11684,163459,43272,35204,8068,121085,-64,0,-64,-502
2021:Q1,-655,1044,1547900,96,0,300,-1932,-12824,-3096,-7528,-2200,0,0,-4000,1610372,0,1017780,172,1017608,592592,592616,-24,26016,0,-7996,41028,-7016,0,-70128,-61492,-8636,1550100,1549728,2711080,24958,-1615807,-2353300,244,-2353544,0,332204,126196,45484,233610,544504,498624,45880,-115008,372,0,372,501
2021:Q2,6019,1075,1593160,76,0,224,-48,1808,-1312,-440,3560,0,0,0,1486584,0,958936,92,958844,527648,527672,-24,109752,0,-460,118404,-8192,0,-5236,-7768,2532,1593184,1597784,-644288,-24014,-1202940,-913857,-192,-913665,0,-421796,61316,-111812,183209,3634992,3430528,204464,-165966,-4600,-6000,1400,4968
2021:Q3,276,1089,1524068,-526,0,352,1452,-100684,1340,0,-102024,0,0,4,1707088,0,1001684,-8,1001692,705404,705428,-24,-84404,0,0,-24004,-60400,0,786,-960,1746,1522560,1521480,1390460,-1936,-2637686,-2771409,40,-2771449,0,18208,33268,1808,80439,2576984,2451768,125216,193659,1080,0,1080,-2321
2021:Q4,-6620,1116,1253564,14,0,612,464,-13524,-1120,0,-12404,0,0,-4,1344292,0,867820,-180,868000,476472,476496,-24,-91624,0,0,-88660,-2964,0,13334,12048,1286,1253064,1249912,-859872,-33828,943701,748870,56,748814,0,3008,49644,14496,127682,1111480,1198804,-87324,88432,3152,0,3152,-8236
2022:Q1,864,1170,714184,26,0,-24,-444,-17856,132,0,-17988,0,0,0,782256,0,400212,-1052,401264,382044,382072,-28,-32284,0,0,-23352,-8932,0,-17490,-11896,-5594,717148,715360,-187464,25313,1213727,1017331,36,1017295,0,-16552,77888,-7416,142476,-248228,-130448,-117780,-87988,1788,0,1788,2658
2022:Q2,10408,1203,-169056,116,0,728,-368,3068,7392,0,-4324,0,0,0,-150036,0,-107516,-2860,-104656,-42520,-42496,-24,-22648,0,0,-18124,-4524,0,84,-76,160,-171080,-173460,-2567996,-4139,702017,742025,92,741933,0,-15376,-82700,-108,58176,1920968,1831092,89876,-224311,2380,0,2380,7181
2022:Q3,-10262,1234,-526604,-76,0,728,1644,8572,19056,0,-10484,0,0,0,-523040,0,-467560,-68400,-399160,-55480,-55452,-28,-9324,0,0,-5304,-4020,0,-5108,-188,-4920,-526548,-527120,-322448,-28678,-905666,-865758,24,-865782,0,-22440,-59688,-56,42276,476828,384668,92160,252845,572,0,572,-11440
2022:Q4,-84293,1252,-817560,54,0,728,-656,-10600,-7696,0,-2904,0,0,0,-812740,0,-577852,-85172,-492680,-234888,-234864,-24,-12628,0,0,-7132,-5496,0,18282,448,17834,-818196,-818004,-759944,-7632,-693654,-731154,-16,-731138,0,7072,-37164,5988,61604,676488,511224,165264,-33262,-192,0,-192,-86181
2023:Q1,-84262,1288,298504,42,0,728,672,1234600,260280,0,-4464,258384,720400,180000,-1101944,0,-908060,-34752,-873308,-193884,-193856,-28,-8240,0,0,-4672,-3568,0,-7354,704,-8058,299388,297776,1995700,16499,-989382,-1079378,272,-1079650,0,19148,-17304,2988,85164,-587584,-714180,126596,-137458,1612,0,1612,-84666
2023:Q2,-84250,1306,-1297500,194,0,728,168,-167548,-264176,0,604,149092,-53068,-176000,-953044,0,-720208,-46920,-673288,-232836,-232812,-24,-12644,0,0,-8392,-4252,0,10646,-1476,12122,-1297508,-1298360,-547424,-5739,1153694,1171511,300,1171211,0,-17236,-91444,144,90720,-1494988,-1363408,-131580,-403903,852,0,852,-85564
2023:Q3,-84238,1318,-1204028,350,0,2812,-132,-320780,-532,0,-4288,23840,-339800,-4000,-880820,0,-640172,-120420,-519752,-240648,-240620,-28,-9724,0,0,-4616,-5108,0,8266,40,8226,-1204108,-1205368,79056,-21881,553933,685232,388,684844,0,9292,-97052,-112,-43427,-2021936,-1907000,-114936,205461,1260,0,1260,-85636
2023:Q4,-84222,1342,-1163940,116,0,728,-776,-246340,-2780,0,-1424,85396,-327532,0,-892968,0,-695240,-87324,-607916,-197728,-197700,-28,-23168,0,0,-4748,-18420,0,-1532,4512,-6044,-1163948,-1164428,272448,-662,577186,511443,228,511215,0,2580,28512,8,34643,-1891028,-2156344,265316,-122372,480,0,480,-85572
2024:Q1,-84207,1360,-886048,134,0,728,-320,19088,13228,0,-916,6776,0,12,-883640,0,-704944,-85400,-619544,-178696,-178668,-28,-6144,0,0,-688,-5456,0,-15906,-4680,-11226,-885976,-887144,843756,-9893,34614,-14740,192,-14932,0,-6228,-6520,16888,45214,-1655624,-1696220,40596,-99997,1168,0,1168,-85495
