date,FA406000105.Q,FA405013005.Q,FA404090005.Q,FA403020005.Q,FA403030005.Q,FA402050005.Q,FA404022005.Q,FA403069105.Q,FA403061105.Q,FA403061705.Q,FA403062005.Q,FA403063005.Q,FA404023005.Q,FA403069305.Q,FA403069385.Q,FA403069345.Q,FA403069330.Q,FA403065005.Q,FA403065105.Q,FA403065195.Q,FA403065185.Q,FA403065405.Q,FA403065495.Q,FA403065485.Q,FA403065605.Q,FA403066005.Q,FA403093005.Q,FA404194005.Q,FA404190005.Q,FA402150005.Q,FA403161705.Q,FA403161795.Q,FA403161785.Q,FA403169283.Q,FA403190005.Q,FA403181105.Q,FA403164105.Q,FA403192405.Q,FA407005005.Q
2006:Q1,3736,821,127698,7520,-3544,33656,21728,16172,1464,-19696,-6084,29872,101934,103700,0,7466,96234,-1766,-16966,0,-16966,13024,0,13024,2176,0,-33596,39024,36708,-3616,-10056,0,-10056,0,50380,2316,20,2296,-85759
2006:Q2,3952,844,255029,57784,27612,-29344,27404,20392,1292,-11588,-6612,23920,153105,125846,0,16860,108985,27259,14467,0,14467,10524,0,10524,2268,0,18468,230216,232084,8,195156,0,195156,0,36920,-1868,-2008,140,-21705
2006:Q3,4235,863,-236022,-61360,-22524,29680,-79772,10848,852,-74000,-7616,-9856,-137166,-158933,0,11268,-170201,21767,10079,0,10079,9460,0,9460,2228,0,35120,-138988,-139420,-788,-83496,0,-83496,0,-55136,432,36,396,100406
2006:Q4,4284,879,65530,3140,-7424,3320,11076,26744,1104,-42976,5896,20308,88126,61890,0,12033,49857,26236,7304,0,7304,16608,0,16608,2324,0,-32708,56720,58772,2800,40724,0,40724,0,15248,-2052,56,-2108,-5405
2007:Q1,4625,1368,85330,-5184,18860,139564,-86876,-58292,1116,-66676,-8116,45092,-16554,8297,0,5692,2605,-24851,-51675,0,-51675,23644,0,23644,3180,0,35520,56360,59364,2000,65400,0,65400,0,-8036,-3004,-2984,-20,-25713
2007:Q2,4543,1406,251209,15688,-7056,-24008,49156,49236,1244,-35956,1712,32920,150213,98934,0,11763,87170,51280,15476,0,15476,32444,0,32444,3360,0,67216,183840,188408,-1152,160028,0,160028,0,29532,-4568,-4996,428,-64232
2007:Q3,4921,1439,495091,-4008,42316,-90592,-126760,-63732,852,22304,-3512,-82672,693611,620910,0,18648,602262,72701,42013,0,42013,27364,0,27364,3324,0,-19476,603200,571228,-268,552588,0,552588,0,18908,31972,4608,27364,111591
2007:Q4,4830,1468,370766,-17376,-3040,73060,26000,54000,1988,36052,-1152,-64888,267206,222660,0,11672,210987,44546,-44718,0,-44718,85788,0,85788,3476,0,24916,404628,334188,-3104,340640,0,340640,0,-3348,70440,61840,8600,37224
2008:Q1,6058,1838,223372,-9084,-21400,-44452,136056,48532,676,101732,-748,-14136,219496,223819,0,15945,207874,-4323,-63143,0,-63143,46284,0,46284,12536,0,-57244,267958,277934,-1432,163406,0,163406,0,115960,-9976,-4,-9972,48807
2008:Q2,6277,1854,697120,48636,47468,40956,426168,18232,1708,503572,-4504,-92840,129928,50605,0,33054,17551,79322,28658,0,28658,41440,0,41440,9224,0,3964,587271,551191,-1072,588220,0,588220,0,-35957,36080,28856,7224,-105426
2008:Q3,6591,1850,117802,143612,-98644,-14308,-213228,-10036,1380,-70112,-2576,-131884,382898,328821,0,-24195,353016,54077,-2739,0,-2739,46208,0,46208,10608,0,-82528,275811,278587,5744,196873,0,196873,0,75970,-2776,8,-2784,162751
2008:Q4,7717,1775,-104533,165476,-29944,-95544,221048,-184,572,292972,-196,-72116,-331049,-450881,0,-5727,-445154,119832,72368,0,72368,36128,0,36128,11336,0,-34520,201740,102728,-7208,96769,0,96769,0,13168,99012,110296,-11284,312215
2009:Q1,8593,1145,-111465,-37692,196,179132,119264,17784,19592,175920,-1416,-92616,-414517,-381533,0,-11968,-369565,-32985,-62745,0,-62745,18980,0,18980,10780,0,42152,292318,-82570,-260,-289362,0,-289362,0,207052,374888,368044,6844,411232
2009:Q2,11259,1092,-406278,-4928,5556,-228584,57256,3228,37968,-19668,-1976,37704,-305862,-309217,0,14577,-323793,3354,-24706,0,-24706,16772,0,16772,11288,0,70284,-537260,-745368,-48,-688299,0,-688299,0,-57021,208108,200884,7224,-120814
2009:Q3,8787,1074,-484259,-150536,31184,56632,-119040,-9476,12516,-118536,-2968,-576,-212243,-240636,0,-4078,-236557,28393,913,0,913,15660,0,15660,11820,0,-90256,-480194,-563162,448,-625275,0,-625275,0,61665,82968,85752,-2784,11778
2009:Q4,9647,1074,-436745,47524,-18008,23000,-274796,264,13080,-146760,-2496,-138884,-197085,-207767,0,574,-208341,10682,-6266,0,-6266,5344,0,5344,11604,0,-17380,-324920,-433664,-448,-470592,0,-470592,0,37375,108744,120028,-11284,120398
2010:Q1,9827,3602,-131433,-1564,-17984,189132,19788,-4520,212412,-180532,-4248,-3324,-361365,-185410,0,-24473,-160937,-175955,-158407,-41707,-116700,-19256,35220,-54476,1708,0,40560,139781,20453,720,163135,-6487,169621,0,-143401,119328,122400,-3072,277440
2010:Q2,10523,3698,-388768,364,9776,-50516,-127388,7320,28856,-122224,-3508,-37832,-183560,-189441,0,11383,-200824,5880,3792,-492400,496192,-1928,4380,-6308,4016,0,-37444,-291796,-441932,-152,-280576,-488020,207444,0,-161204,150136,152008,-1872,103798
2010:Q3,10941,3801,-455452,-207140,-6504,-156,-104084,-7472,-6920,-54604,-7144,-27944,-242964,-123254,0,25276,-148530,-119710,-131894,-173204,41310,8496,11996,-3500,3688,0,105396,-415243,-442087,172,-479316,-161208,-318109,0,37057,26844,26460,384,47349
2010:Q4,10542,3877,-128510,64172,15936,-55708,-86884,5320,-53160,11948,-1844,-49148,-74790,-80555,0,16810,-97365,5765,-19095,-63318,44222,20500,49468,-28968,4360,0,8764,-214591,-229003,-532,-338306,-13850,-324457,0,109836,14412,20836,-6424,-79415
2011:Q1,9213,3151,-188195,28232,-9348,25072,-105256,-1724,8720,-78952,-4284,-29016,32345,-48288,0,-6007,-42281,80633,78701,45802,32900,-1624,23872,-25496,3556,0,-159240,-26121,-60373,-108,55006,69674,-14668,0,-115271,34252,35892,-1640,168136
2011:Q2,8821,3258,-467048,-32676,-2468,-164636,-70392,-756,-15904,-22112,-3748,-27872,-198348,-145604,0,-1893,-143711,-52744,-50236,899,-51136,-5756,23872,-29628,3248,0,1472,-463497,-534329,-100,-438781,24771,-463552,0,-95448,70832,88524,-17692,9114
2011:Q3,8821,3429,-44684,5672,-45696,-3372,39324,-304,8536,59420,-3792,-24536,-219788,-50688,0,-12374,-38314,-169100,-179248,-200997,21749,7112,21256,-14144,3036,0,179176,-58742,-108442,0,-156534,-179741,23207,0,48091,49700,52564,-2864,-8667
2011:Q4,8280,3534,-144622,35992,6876,-12848,-39632,-10912,54052,-37432,-3652,-41688,-113042,-12320,0,6175,-18495,-100721,-115357,-135584,20227,11356,28916,-17560,3280,0,-21968,-113284,-221980,-3200,-208487,-106668,-101819,0,-10293,108696,110268,-1572,36084
2012:Q1,8841,3321,-243547,-120800,-9232,-20424,-57756,-5236,26424,-43772,-3372,-31800,-41603,-2789,0,-3644,855,-38815,-52283,-36439,-15843,8296,25368,-17072,5172,0,6268,-128763,-164491,-1600,-191975,-11071,-180904,0,29085,35728,38316,-2588,120305
2012:Q2,8213,3412,-212796,41788,-5220,126888,-223824,2212,-119072,-25012,-3288,-78664,-95988,27166,0,17121,10045,-123154,-125102,-56692,-68410,-3508,20528,-24036,5456,0,-56440,-240139,-237099,612,-150050,-36164,-113886,0,-87661,-3040,168,-3208,-22541
2012:Q3,8359,3407,-128949,-67076,-24192,144268,-138456,-6280,-17908,-75360,-5272,-33636,-58213,22177,0,13694,8483,-80390,-102118,-61829,-40289,16556,29020,-12464,5172,0,14720,-106367,-104883,-612,-124905,-32809,-92096,0,20634,-1484,12,-1496,27534
2012:Q4,8447,3459,-118603,65740,2240,-96460,-126668,-3020,-10748,-52580,-4440,-55880,-15239,27966,0,6093,21873,-43205,-52537,-24728,-27809,3552,35200,-31648,5780,0,51784,-130616,-130588,0,-151610,10472,-162082,0,21022,-28,0,-28,-7025
2013:Q1,9205,3887,305123,46112,-2692,171112,-37156,3108,24220,-38892,-2652,-22940,66459,67249,0,-17231,84480,-789,8287,85781,-77495,-14144,26172,-40316,5068,0,61288,149964,153516,872,171256,111953,59303,0,-18612,-3552,4,-3556,-149842
2013:Q2,7722,3866,-87173,-49520,4768,-169332,-68608,468,10364,-28216,-5976,-45248,196275,79992,0,10297,69695,116283,125959,163884,-37925,-15400,21180,-36580,5724,0,-756,56529,55401,-792,102050,185064,-83014,0,-45857,1128,24,1104,147558
2013:Q3,8795,3937,165424,102512,10812,-71416,-80304,3000,30280,8792,-4124,-118252,207316,73977,0,2903,71074,133339,153199,218794,-65595,-25060,10604,-35664,5200,0,-3496,62186,60854,-80,36390,229398,-193008,0,24544,1332,1936,-604,-98380
2013:Q4,8138,4040,55750,16996,-8536,75460,-170752,-2464,-90016,-25656,-1440,-51176,147410,106246,0,15660,90586,41164,68776,123377,-54601,-33188,17472,-50660,5576,0,-4828,125673,120721,0,120452,140849,-20397,0,270,4952,0,4952,74022
2014:Q1,7431,3286,-279925,-144748,10260,-100144,-21768,1344,22896,-18268,-2972,-24768,30547,78054,0,-624,78679,-47507,-32795,9803,-42599,-18452,10296,-28748,3740,0,-54072,-226929,-222537,100,-188440,20099,-208539,0,-34197,-4392,300,-4692,57141
2014:Q2,7332,3381,48946,15592,-8104,21588,-38320,3608,-4248,7256,-2076,-42860,60906,90422,0,9842,80579,-29515,-14743,6156,-20899,-18380,8856,-27236,3608,0,-2716,51545,45133,-100,81431,15012,66419,0,-36198,6412,292,6120,6550
2014:Q3,7690,3462,173633,159920,-1916,-93428,-11724,1236,2484,19304,-2980,-31768,129405,101946,0,14243,87704,27458,15262,33513,-18250,8592,27732,-19140,3604,0,-8624,182225,180853,0,146866,61245,85621,0,33988,1372,4,1368,12821
2014:Q4,7259,3484,250574,-97356,-8652,213356,-11564,-92,-5680,20528,-2340,-23980,133246,66670,0,21179,45491,66576,45140,62748,-17608,17336,26360,-9024,4100,0,21544,280518,278474,200,261259,89108,172151,0,17015,2044,0,2044,33720
2015:Q1,7666,2238,12637,-46212,-5400,-17872,-28056,-1380,28364,-12868,-3604,-38568,69993,22644,0,-18857,41500,47349,13129,37358,-24229,25432,24988,444,8788,0,40184,-14060,-9720,148,17509,62346,-44836,0,-27377,-4340,0,-4340,-21268
2015:Q2,6694,2247,26222,-49048,3660,-68548,-61660,-132,620,-25712,-3156,-33280,195622,76546,0,19629,56917,119076,88264,137103,-48839,22648,35760,-13112,8164,0,6196,-53075,-58003,-348,-10000,172863,-182863,0,-47655,4928,704,4224,-74850
2015:Q3,6225,2264,124001,24888,-576,31888,-27264,-2312,25412,-18260,-1544,-30560,143441,67921,0,23176,44745,75520,67724,124808,-57084,-152,14056,-14208,7948,0,-48376,186636,189064,472,154211,138864,15347,0,34381,-2428,0,-2428,66595
2015:Q4,7081,2263,254036,-25636,-640,135464,21684,1888,42400,1760,-2220,-22144,147184,130473,0,11392,119082,16711,22799,30935,-8137,-14488,14736,-29224,8400,0,-24020,236603,228983,-472,212244,45671,166573,0,17211,7620,0,7620,-12615
2016:Q1,6187,1495,58239,-25176,3204,-91992,-20124,144,8428,2304,-2588,-28412,160443,92389,0,-8813,101202,68054,21666,72090,-50424,39644,31856,7788,6744,0,31884,70409,76265,0,98451,103946,-5495,0,-22186,-5856,0,-5856,16863
2016:Q2,7088,1508,327897,35612,3084,19888,43348,256,-6308,65248,-260,-15588,194373,146347,0,25538,120810,48025,57977,72799,-14822,-17212,26996,-44208,7260,0,31592,275135,264647,0,301904,99795,202109,0,-37258,10488,0,10488,-47182
2016:Q3,7645,1531,196849,-15552,4612,29552,-9276,1092,55448,-31860,-4860,-29096,157441,43167,0,-4268,47435,114275,64391,107201,-42810,42760,49936,-7176,7124,0,30072,256514,253914,0,223265,157137,66129,0,30648,2600,0,2600,65779
2016:Q4,7722,1554,236291,36308,2668,51080,-23504,400,7836,-10296,-1884,-19560,253055,33841,0,10983,22858,219214,172162,218634,-46472,39692,37656,2036,7360,0,-83316,189350,185598,0,153063,256290,-103227,0,32535,3752,0,3752,-40773
2017:Q1,6809,1018,167455,-27704,-1592,90820,-23940,-1952,22008,-20100,-676,-23220,235051,-14491,0,-9070,-5420,249542,202302,255655,-53353,43580,41888,1692,3660,0,-105180,129039,132843,0,183883,297543,-113660,0,-51040,-3804,4,-3808,-32626
2017:Q2,6766,1038,84554,-35200,1368,-21572,-40624,2136,-15784,-10596,-1816,-14564,149314,24488,0,6943,17545,124826,113514,171003,-57490,6884,38660,-31776,4428,0,31268,43665,35649,0,76092,209663,-133571,0,-40442,8016,0,8016,-35160
2017:Q3,6856,1052,196128,18868,2396,2816,-66012,168,-21560,-22784,-1668,-20168,228456,97611,0,8223,89389,130844,98892,131140,-32247,27868,38676,-10808,4084,0,9604,256515,247159,0,189522,169816,19706,0,57637,9356,0,9356,66192
2017:Q4,6622,1077,116164,46756,4436,-29724,-25592,1460,10344,-26636,-632,-10128,214988,22548,0,12841,9707,192440,140192,184538,-44346,48444,43496,4948,3804,0,-94700,184561,181325,0,162899,228034,-65135,0,18425,3236,0,3236,73942
2018:Q1,6137,899,144221,-103284,4792,92596,28484,3036,24932,2624,-744,-1364,147121,27061,0,-1713,28774,120060,119444,174684,-55241,-5076,18880,-23956,5692,0,-25488,21608,-7352,0,18378,193564,-175186,0,-25730,28960,30744,-1784,-117375
2018:Q2,6855,912,143399,29348,25424,-103960,26256,1020,43020,-9316,-144,-8324,156803,-10974,0,1175,-12149,167777,140661,169998,-29338,21136,28236,-7100,5980,0,9528,47801,41481,0,80585,198234,-117650,0,-39103,6320,4,6316,-89655
2018:Q3,6409,924,94606,24912,5980,8004,-7312,-2820,20216,-19972,-1324,-3412,87022,-63109,0,13914,-77023,150131,109979,182946,-72967,34428,34296,132,5724,0,-24000,163705,168413,0,113720,217242,-103521,0,54692,-4708,0,-4708,74584
2018:Q4,5022,932,68327,-1536,14412,-96440,-31424,724,-27180,6432,-548,-10852,206187,63714,0,13767,49946,142473,83393,128480,-45087,52752,42920,9832,6328,0,-22872,127598,123086,0,111649,171400,-59751,0,11437,4512,0,4512,63361
2019:Q1,6353,826,194397,-3644,-32024,123708,30268,2968,34896,-5260,-356,-1980,45345,-87389,0,-7297,-80092,132734,98282,137379,-39097,20516,33708,-13192,13936,0,30744,150375,160991,0,180560,171087,9473,0,-19569,-10616,0,-10616,-38495
2019:Q2,5273,844,230582,2072,9464,29256,49080,-2816,47500,8132,-924,-2812,90470,-79274,0,17083,-96357,169744,119808,137572,-17765,36652,38528,-1876,13284,0,50240,219517,215501,0,248468,176100,72368,0,-32967,4016,88,3928,-6636
2019:Q3,6292,854,210677,-8372,-13312,-87112,83932,72,47712,40160,-1028,-2984,156153,-93949,0,2520,-96470,250102,183934,174643,9291,52912,34480,18432,13256,0,79388,323087,328495,0,252057,209123,42934,0,76437,-5408,0,-5408,117848
2019:Q4,4785,854,163008,1324,18300,32368,48064,812,78068,-27792,-132,-2892,95008,-72240,0,17153,-89393,167248,138840,167157,-28317,14540,42640,-28100,13868,0,-32056,136157,138729,0,138378,209797,-71419,0,351,-2572,0,-2572,-22920
2020:Q1,5643,444,1404665,429448,664,-164968,-8124,4200,8912,-16596,-184,-4456,1056301,784891,0,5335,779557,271410,236346,225247,11099,18256,32104,-13848,16808,0,91344,1409654,1383730,0,1388302,257351,1130952,0,-4572,25924,0,25924,10187
2020:Q2,5342,413,-232249,-283724,-11000,284360,251224,-2804,255060,-488,-688,144,-552569,-1140790,0,13009,-1153798,588220,488984,451322,37662,81296,54804,26492,17940,0,79460,-249639,-214511,0,-177401,506126,-683527,0,-37111,-35128,308,-35436,-12461
2020:Q3,6418,429,418458,-53748,-18984,-72380,57908,-5240,103888,-37672,-184,-2884,439906,-267558,0,15017,-282575,707463,671423,638247,33177,19156,41580,-22424,16884,0,65756,557483,566207,0,505599,679827,-174227,0,60608,-8724,232,-8956,145014
2020:Q4,6578,441,788578,139272,1268,22268,-114292,4444,-52244,-62496,-968,-3028,727226,-237112,0,20608,-257720,964339,844339,816681,27658,102948,79132,23816,17052,0,12836,850443,859147,0,827199,895813,-68614,0,31948,-8704,0,-8704,68001
2021:Q1,6654,456,860264,245696,-6428,-262772,-113048,-1336,-74780,-34772,-200,-1960,958496,63952,0,2072,61880,894545,847485,870031,-22546,29380,65856,-36476,17680,0,38320,597517,599769,396,665939,935887,-269948,0,-66566,-2252,0,-2252,-256550
2021:Q2,5677,468,489189,-341092,-3748,439900,-102596,-6264,-67148,-27076,-336,-1772,595261,-266859,0,-1731,-265128,862120,852228,1150310,-298083,-9480,18200,-27680,19372,0,-98536,429914,430766,-396,483472,1168510,-685038,0,-52310,-852,484,-1336,-54066
2021:Q3,5313,471,495019,71096,260,-166404,-33788,-2684,-17676,-12332,-588,-508,628235,-43035,0,8937,-51973,671270,614802,676860,-62057,37672,31780,5892,18796,0,-4380,593597,597049,0,514793,708640,-193847,0,82257,-3452,0,-3452,103421
2021:Q4,4342,482,487060,-95160,940,-21972,-35348,-124,-13344,-20896,-308,-676,696004,-8605,0,35682,-44287,704609,641237,638271,2966,44612,30008,14604,18760,0,-57404,511596,508168,0,493492,668279,-174787,0,14676,3428,0,3428,28396
2022:Q1,6318,498,1167885,-40456,3492,33996,93540,7000,78796,7604,-40,180,1132217,326063,0,43643,282420,806155,773131,823947,-50816,25908,38336,-12428,7116,0,-54904,851296,845448,0,888306,862283,26023,0,-42857,5848,0,5848,-310769
2022:Q2,5999,513,937873,7292,11332,236372,-59468,5712,-85336,18976,-592,1772,840645,429282,0,-11135,440417,411363,384115,420246,-36132,19084,33600,-14516,8164,0,-98300,752627,728047,0,747470,453846,293624,0,-19423,24580,0,24580,-179759
2022:Q3,5676,528,924842,-38200,13028,108780,37024,7768,-14368,41532,-40,2132,833414,593740,0,14481,579259,239675,206803,242734,-35931,26688,25920,768,6184,0,-29204,967608,944320,0,841566,268654,572912,0,102753,23288,0,23288,47913
2022:Q4,5412,533,751816,97396,37568,-208964,-15376,1508,-52832,35192,-268,1024,808584,662100,0,24360,637740,146484,33316,-34691,68007,105852,62728,43124,7316,0,32608,737221,711109,0,695682,28037,667644,0,15427,26112,0,26112,-9716
2023:Q1,5429,548,1568841,18384,8504,443368,25124,-3592,-39360,66104,4,1968,1086177,1022085,0,10874,1011211,64092,36460,102207,-65747,18208,37084,-18876,9424,0,-12716,1415789,1369549,0,1431626,139291,1292335,0,-62077,46240,0,46240,-148171
2023:Q2,5436,555,-616644,-41020,19584,54144,68064,2724,16596,45572,-256,3428,-716260,-877796,0,15281,-893077,161536,101316,140922,-39606,49464,53148,-3684,10756,0,-1156,-605836,-584816,0,-588842,194070,-782912,0,4026,-21020,0,-21020,15689
2023:Q3,5444,559,-232458,-11420,-7504,-289972,55764,4224,19180,29816,-60,2604,-6158,-153792,0,32153,-185945,147634,81982,60709,21273,55632,56224,-592,10020,0,26832,-176426,-167918,0,-292896,116933,-409829,0,124978,-8508,0,-8508,60917
2023:Q4,5455,566,-117675,-54460,-15680,-127764,75136,2196,20560,51352,532,496,285,-50529,0,26585,-77114,50814,-1830,-65998,64168,40664,34768,5896,11980,0,4808,-116867,-116443,0,-92696,-31230,-61466,0,-23748,-424,0,-424,5696
2024:Q1,5462,573,79036,-108316,5764,221436,-23928,-1432,-10100,-13428,276,756,36744,-55068,0,-2478,-52590,91812,45484,100309,-54825,34660,42868,-8208,11668,0,-52664,-130067,-123559,0,-59532,143177,-202710,0,-64027,-6508,0,-6508,-204214
