date,FU893163005.Q,FU103163005.Q,FU793163005.Q,FU763163005.Q,FU673163005.Q,FU613163005.Q,FU643163075.Q,FU663163003.Q,FU733163005.Q,FU503163003.Q,FU263163005.Q,FU893063005.Q,FU153063005.Q,FU123063003.Q,FU313063763.Q,FU213063003.Q,FU763063005.Q,FU763063605.Q,FU763063095.Q,FU753063005.Q,FU743063005.Q,FU473063005.Q,FU473063605.Q,FU473063095.Q,FU513063005.Q,FU513063605.Q,FU513063095.Q,FU543063005.Q,FU543063675.Q,FU543063095.Q,FU573063005.Q,FU343063005.Q,FU223063045.Q,FU633063005.Q,FU653063005.Q,FU553063003.Q,FU563063003.Q,FU403063005.Q,FU403063605.Q,FU403063095.Q,FU613063003.Q,FU643063073.Q,FU663063005.Q,FU733063003.Q,FU503063005.Q,FU263063005.Q,FU263063603.Q,FU263063095.Q
1999:Q3,107327,67672,34764,1479,6864,15215,166,4441,7978,-1379,4891,107327,-4047,-31,0,2630,8499,725,7774,-2288,-57,224,189,35,1804,0,1804,7581,0,7581,7143,-10,22677,16993,4354,-168,0,8047,8011,36,-1531,-186,-4131,44,-7362,47142,0,47142
1999:Q4,-19819,24296,-42863,432,-49953,1418,231,-9314,2681,11642,-1252,-19819,-159009,307,0,4040,22777,1827,20950,3243,106,-2181,-2102,-79,1496,0,1496,541,0,541,19238,-27,-656,12006,6320,963,0,13092,13139,-47,14139,3719,4267,228,3924,31647,0,31647
2000:Q1,93352,44296,38680,2482,748,16820,32,11107,11883,-4392,10376,93352,-19691,148,0,2873,-2939,-4351,1412,614,-95,3437,2834,603,1400,48,1352,21091,0,21091,-8304,-36,15262,20008,5511,427,0,3491,3463,28,2756,-79,17755,-1325,-9988,41036,0,41036
2000:Q2,71331,32670,53981,3286,194,36865,199,-169,7659,5947,-15320,71331,32020,33,0,2265,1034,950,84,-656,10,275,90,185,1224,48,1176,5732,0,5732,-15901,-8,-15292,9324,-6649,-508,0,11881,11889,-8,2096,301,-517,-1660,7346,38981,0,38981
2000:Q3,70527,40317,11451,2943,10863,24181,-623,6341,-29846,-2408,18759,70527,2895,-41,0,2885,28989,3489,25500,653,328,-2541,-2562,21,3210,48,3162,15649,0,15649,-21275,12,909,-2748,-11238,-1167,0,7718,7721,-3,7764,-1081,5093,457,-7210,41266,0,41266
2000:Q4,79506,25627,46443,5400,39844,-4928,-914,-1644,5890,2795,7436,79506,51889,251,0,2217,19852,7872,11980,6999,63,313,266,47,1530,48,1482,11021,0,11021,-31453,58,3308,-2425,-26823,-1417,0,-3964,-10636,6672,6168,589,-6497,-167,1000,46994,0,46994
2001:Q1,129963,102180,5869,3320,-50591,32461,-613,-5937,15821,11408,21914,129963,-29216,33,0,2537,1584,6456,-4872,-3207,755,4220,3765,455,1934,75,1859,39314,22,39292,1120,276,-17592,19104,1855,-1718,0,8719,8477,242,3901,-1226,7580,291,19681,70018,0,70018
2001:Q2,154856,119578,59279,-633,48608,8585,-885,8906,-11872,6570,-24001,154856,9165,-395,0,3841,9703,-4899,14602,19141,-304,3456,2980,476,342,75,267,29919,22,29897,-8951,89,-18491,2263,9703,-1493,0,16012,14704,1308,-7210,-126,8337,-550,4672,75734,0,75734
2001:Q3,82102,35948,68272,2553,47037,14525,84,3151,2169,-1247,-22118,82102,-38821,7,0,1595,11697,-3157,14854,2649,214,3329,3156,173,3620,75,3545,29041,22,29019,-5170,383,3908,7039,-9226,-2116,0,9602,9385,217,6413,-244,16354,-176,10888,31116,0,31116
2001:Q4,137178,43527,87989,415,68327,12493,935,-4721,5071,5469,5662,137178,10483,-148,0,3827,15382,19762,-4380,13663,-51,2768,2440,328,3605,75,3530,28821,5940,22881,-9632,409,-2392,-3745,2826,1528,0,-9731,-11934,2203,15906,2173,6907,2516,10608,41455,0,41455
2002:Q1,135063,42256,81915,-2519,70209,8582,-521,-3918,-12333,22415,10892,135063,-6574,-21,0,2173,1507,-5768,7275,-5757,-143,2469,2830,-361,1808,225,1583,33780,4942,28838,8432,-22,-1992,1338,31808,6875,0,12424,13076,-652,-4192,44,3293,-1232,11552,37493,0,37493
2002:Q2,166208,33153,131297,245,88556,24666,2966,4380,11888,-1404,1758,166208,93078,-133,0,2136,-13456,-9495,-3961,219,174,1966,1623,343,468,227,241,16109,3627,12482,15646,108,-2479,-9481,4662,-1711,0,10353,11011,-658,4525,1489,17302,-1246,-12319,38798,0,38798
2002:Q3,61411,-11295,64439,-1033,45774,12748,1943,3809,1179,19,8267,61411,45143,-27,0,1615,6142,6768,-626,2907,-262,2898,2749,149,-2639,227,-2866,31342,4557,26785,-327,362,-40861,13257,-26525,-2779,1648,10074,11152,-1078,9271,920,-6937,472,-2732,18449,2649,15800
2002:Q4,125438,9719,113811,2551,74181,17973,2511,-5990,13147,9438,1908,125438,91690,-82,0,3568,562,694,-132,1648,-51,472,370,102,-2742,228,-2970,24822,6879,17943,-11979,105,-27255,2732,10165,-84,105,682,2414,-1732,8496,-2322,7740,-461,-10854,28481,3014,25467
2003:Q1,144683,8976,156678,1929,105722,16763,1577,9608,18672,2407,-20971,144683,-28935,-67,0,-57,5352,10125,-4773,3970,-307,8322,8143,179,1914,1633,281,51387,2429,48958,3666,314,-23188,11085,8090,5195,163,9702,9497,205,8559,4693,581,4773,16274,53197,7967,45230
2003:Q2,168165,45789,101816,1996,42455,26210,4031,-4057,23846,7335,20560,168165,-51693,-27,0,-2576,-14605,-1449,-13156,3739,888,3366,4172,-806,-1128,1700,-2828,52357,2824,49533,4247,3,-12891,30846,33118,14484,364,1754,1231,523,16114,-1284,15614,5272,11386,58817,8811,50006
2003:Q3,95539,30227,81969,800,42516,25585,6448,2465,3392,763,-16657,95539,-77678,181,0,4404,9285,6930,2355,-5538,-85,-4492,-4395,-97,4666,1770,2896,29637,2780,26857,6639,5711,10689,-2503,11771,8192,-101,4444,7438,-2994,18629,2861,12381,-8795,14049,51192,19973,31219
2003:Q4,201370,7661,157135,1742,91266,39382,6547,-1649,14973,4874,36574,201370,-59015,186,0,6770,33477,15664,17813,-2084,-139,-190,12,-202,8279,1843,6436,33139,3099,30040,6659,333,15770,432,33885,3369,204,17644,19864,-2220,9982,1843,19937,72,13223,57594,20240,37354
2004:Q1,183899,10696,147632,517,98015,10102,8148,12987,12548,5315,25571,183899,22074,91,0,2030,1750,-9381,11131,10693,186,2917,2194,723,7046,1521,5525,35957,6015,29942,3170,-54,-1229,-6797,37386,1359,383,36154,36178,-24,-4871,5254,-5957,-285,-7384,44026,20550,23476
2004:Q2,114034,-17945,130312,3357,118624,5930,9169,618,-4970,-2416,1667,114034,-10261,121,0,2950,-4372,-3951,-421,-8736,-251,-1959,-1758,-201,6496,1570,4926,33912,7324,26588,-3087,198,20171,9889,-27263,3455,143,38537,38051,486,-9972,4126,16724,-454,-10679,54346,23340,31006
2004:Q3,215803,-749,170682,1526,134929,7685,272,8301,21531,-3562,45870,215803,25445,-97,0,7279,33091,10520,22571,5338,-178,-4915,-4264,-651,3515,1622,1893,32571,7454,25117,-4132,-240,-22000,-6515,3171,123,195,40855,41828,-973,4174,4922,1413,-256,5218,86826,42749,44077
2004:Q4,181163,3272,142783,7467,52712,50408,30096,-6660,-4127,12887,35108,181163,-150995,249,0,-8227,16108,11413,4695,16892,90,5547,5388,159,4361,1674,2687,31284,9476,21808,-3561,475,77782,2426,22600,3518,245,76443,2932,73511,2955,2838,5126,2329,-1655,74333,44251,30082
2005:Q1,235618,-4994,222645,4449,166090,32112,11397,2789,2080,3728,17967,235618,28504,158,0,3528,27725,18971,8754,35227,-211,3061,2966,95,7911,3610,4301,35606,13685,21921,2334,45,1796,-12645,3716,2231,593,9655,7923,1732,-7809,3193,22891,-837,12079,56867,43693,13174
2005:Q2,222303,-14727,208082,623,159813,15677,11329,-1306,13952,7994,28948,222303,26768,447,0,6248,24709,17211,7498,15815,222,-1491,-820,-671,4076,3836,240,14439,14693,-254,6859,103,-15919,-3605,18873,-145,341,20426,18709,1717,4339,4761,19256,8612,-12581,79750,47739,32011
2005:Q3,123160,-3406,105016,1924,122857,-37881,6954,7000,4637,-475,21550,123160,-44733,182,0,13878,19300,14453,4847,29488,-199,-8343,-7642,-701,5320,4078,1242,18587,14805,3782,6478,-1497,17545,12507,2730,372,638,18054,16105,1949,-48343,5858,6130,-10439,-13276,92923,46255,46668
2005:Q4,204531,-6441,185073,6510,124929,33718,-4601,-8359,16530,16346,25899,204531,47818,382,0,2032,-4005,10139,-14144,-1244,-339,5514,5419,95,686,4335,-3649,8286,18021,-9735,5087,115,-1543,17117,-1915,-2187,366,2740,747,1993,-676,3221,40842,-1085,-15596,98915,10869,88046
2006:Q1,282409,12182,229416,4034,183612,4452,11531,8775,14928,2084,40811,282409,12587,-48,0,-2298,22759,16801,5958,9017,-219,7593,6765,828,8161,2821,5340,20956,6376,14580,5929,294,3026,15046,47789,4476,408,7468,5933,1535,-3047,3646,8916,-191,7528,102613,40274,62339
2006:Q2,308260,28127,207705,7437,144524,20925,125,1633,26157,6904,72428,308260,83438,-22,0,8315,20436,7960,12476,10717,-442,-1561,-1551,-10,6415,2946,3469,17015,4223,12792,5929,-11,9951,16833,18551,3160,515,5980,4559,1421,-10652,4706,7615,654,-9863,110581,52241,58340
2006:Q3,206816,15398,104559,4220,93835,-8600,1006,1242,10697,2159,86859,206816,-61038,-31,0,2744,9044,-5904,14948,441,-4,-1511,-1617,106,-440,3076,-3516,15617,3156,12461,5929,68,9567,46572,17479,-1481,432,-2464,-3689,1225,-6341,-523,5953,2454,6283,158066,77110,80956
2006:Q4,289106,22161,208659,13865,139803,25646,290,-5223,23812,10466,58286,289106,-41631,107,0,8054,19603,13324,6279,8080,277,8084,7806,278,1866,3211,-1345,-1425,11986,-13411,5929,771,15630,25515,42976,999,1004,5077,3739,1338,1325,4741,21159,2288,-11044,169721,77368,92353
2007:Q1,301868,33976,196484,4779,172493,-13329,6372,14864,14435,-3130,71408,301868,-104746,386,0,9053,21348,4566,16782,22890,-29,9864,8953,911,3811,2139,1672,16691,7592,9099,3049,159,25549,25765,20911,298,895,11273,13050,-1777,4300,-1343,44221,-2132,9210,180445,81779,98666
2007:Q2,300688,50874,144808,7036,99000,-3765,-4508,9963,37033,49,105006,300688,-105405,-99,0,-1838,27521,19102,8419,33768,108,2332,2492,-160,8141,2195,5946,14134,8930,5204,3049,374,39770,41359,24989,3305,1727,8230,8274,-44,2834,3382,25530,-616,-10262,178355,71837,106518
2007:Q3,424595,22485,345203,5094,283977,24056,-5034,-7342,20317,24135,56907,424595,235687,-144,0,8173,77653,24767,52886,3955,321,951,1513,-562,3628,2253,1375,15332,6682,8650,3049,-1013,3933,-12674,42282,1608,1303,-20668,-25482,4814,3982,-27201,-476,3962,82187,-1235,-18286,17051
2007:Q4,130461,28622,98658,7911,86995,-9778,-8712,-21470,13237,30475,3181,130461,67667,139,0,-40,25011,66902,-41891,16745,-303,-2146,-2175,29,-8901,2312,-11213,-4563,10347,-14910,3049,448,59097,-38661,-498,1150,2272,-16222,-15914,-308,-6599,-4481,-30318,18079,-17487,67023,5444,61579
2008:Q1,8621,19414,23304,190,-21131,30410,-22571,15566,27987,-7147,-34097,8621,-15018,-257,0,744,1485,13159,-11674,15034,194,-3776,-3702,-74,-4905,-1934,-2971,3737,-4153,7890,-11772,278,3175,21885,728,-303,3012,-3534,-190,-3344,9002,-10246,-11803,-936,12884,-987,3717,-4704
2008:Q2,41328,75957,-37488,-490,-60176,-15219,-3793,4112,34731,3347,2859,41328,19180,171,0,1442,-5900,-21108,15208,-24241,-52,-217,-334,117,-3039,-1887,-1152,11037,-11474,22511,-11772,-68,22558,-16703,64237,-3476,3627,-23210,-18375,-4835,-584,-1555,-88490,2239,27885,68259,-43532,111791
2008:Q3,-117629,11909,-37899,-8244,3206,-8744,-9862,-7555,-21714,15014,-91639,-117629,146945,635,0,8412,-31943,-15404,-16539,-4089,-177,-5290,-4989,-301,2515,-1842,4357,-7829,1538,-9367,-11772,-79,-5301,-97244,-23276,-250,2675,-32971,-28966,-4005,-2711,-475,-31788,1548,38964,-64128,-86439,22311
2008:Q4,-231958,15546,-171385,8597,-111961,-56088,-22656,20141,3264,-12682,-76119,-231958,122223,-69,0,-9061,-26814,-45724,18910,45532,69,-6650,-6537,-113,-8700,-1798,-6902,-9264,-1596,-7668,-11772,-1100,-39136,-59228,-88463,-1140,4577,-18029,-16843,-1186,-2693,-8517,-82533,-3051,-3149,-24990,19540,-44530
2009:Q1,40282,96788,-87958,-14535,-90527,-16444,-24861,-15028,73437,0,31452,40282,201026,1525,0,-4278,35300,-32166,67466,-49797,-318,-19379,-19110,-269,14766,-2501,17267,-38129,-2589,-35540,22547,-304,-26501,-28239,11839,-434,6611,-23154,-30548,7394,7331,-808,-21508,-8212,-2495,-37107,-108261,71154
2009:Q2,-10290,64855,-124645,-2795,-90859,-50009,-1489,15098,5409,0,49500,-10290,-25335,-2,372,-3239,25243,242,25001,-48620,1283,-581,-628,47,-8639,-2429,-6210,3190,-6136,9326,22547,-10,-3340,-2549,53988,-618,6653,9426,9380,46,5044,412,7012,-2547,-804,-49176,-26081,-23095
2009:Q3,-44252,23498,-101726,-6868,-97341,-3716,-3839,6888,3150,0,33976,-44252,-119773,-561,174,-5244,14997,-3037,18034,-14377,867,174,140,34,8287,-2358,10645,19599,-3944,23543,22547,-94,-3992,-30829,63585,-715,6847,-144,19,-163,-4849,1302,21701,3640,-3792,-23602,-16221,-7381
2009:Q4,-60732,30109,-147682,-4274,-81149,-16799,-1162,-11174,-33124,0,56841,-60732,-85513,412,14,3150,-50394,-12761,-37633,-44998,-337,658,783,-125,8124,-2290,10414,19944,-5915,25859,22547,201,3758,1671,109038,37,7528,-34721,-34149,-572,-1275,77,16503,-2130,-17637,-17389,-16857,-532
2010:Q1,97611,48446,7223,-18093,112297,-71247,8062,-599,-23197,0,41942,97611,52871,-1,21,2155,-43393,-35072,-8321,-7797,-579,-1196,-1105,-91,7088,-1490,8578,31714,-6073,37787,6893,185,383,6330,62898,-125,5059,-831,-12544,11713,-12979,2201,2771,2578,6590,-25225,-16508,-8717
2010:Q2,-108941,25840,-142969,17289,-100361,-24141,-6442,8655,-37969,0,8188,-108941,-38382,-473,71,-7670,-23139,-25565,2426,17403,-877,-757,-738,-19,6032,-1461,7493,16155,-2820,18975,6893,-152,-6003,-6841,-13697,447,5100,-9458,-10600,1142,-1319,990,-5800,-16292,-4917,-26255,-15844,-10411
2010:Q3,32003,70975,-58656,-22031,-94089,-11477,-187,-4792,73920,0,19684,32003,-243232,187,105,2214,-4436,-14424,9988,111248,-12,-8839,-7937,-902,6602,-1433,8035,27204,-4568,31772,6893,456,9794,-8664,98202,528,8442,-6986,-10120,3134,-1594,865,5291,24848,-6160,9047,-9334,18381
2010:Q4,-27325,44053,-109162,-32660,-78642,-5763,-1482,33607,-24222,0,37784,-27325,36851,524,123,11607,-27264,-12991,-14273,-130270,50,-26083,-25285,-798,4608,-1405,6013,13951,-1594,15545,6893,91,7803,-6818,63709,692,2417,-12287,-13253,966,-289,2491,27361,-3825,-5330,5670,-3862,9532
2011:Q1,-3718,32368,-97238,-4281,-70989,-18079,88,-1484,-2493,0,61152,-3718,-83647,-66,-1,-976,-16788,-9032,-7756,-13799,5286,-219,-182,-37,7721,1604,6117,29337,14316,15021,6161,14,839,-843,85079,387,5673,-7254,-8656,1402,902,2854,12737,2082,-25772,-13425,-14497,1072
2011:Q2,120669,57552,-23125,-5578,-33753,-5791,-2346,-18173,42516,0,86242,120669,136535,-396,0,-5784,-7074,-13109,6035,8263,-644,-171,-161,-10,8665,1639,7026,12384,13104,-720,6161,181,-10838,-52,17643,222,6611,-6968,-7541,573,1099,1787,-19939,114,-4706,-22424,-13735,-8689
2011:Q3,-58249,42456,-100282,-20254,-50955,-371,-1278,-10854,-16570,0,-423,-58249,146555,-415,-66,-4150,19684,939,18745,26043,-702,-260,-225,-35,12604,1676,10928,12838,11377,1461,6161,542,-13660,-2447,-160046,384,8544,-6134,-7247,1113,1792,938,-51686,-18628,-10914,-25226,-8882,-16344
2011:Q4,-21365,41013,-65604,12617,-29142,-15468,-2134,-7382,-24095,0,3226,-21365,9326,225,-21,6294,6637,-3594,10231,-21937,-351,332,317,15,2948,-1992,4940,15012,17045,-2033,6161,912,29667,373,20700,13,12526,-10422,-8735,-1687,-4027,-1467,-23797,-3746,-16283,-50440,-7943,-42497
2012:Q1,57887,85186,4163,-5968,-27909,-8748,334,6189,40265,0,-31462,57887,-7590,108,-25,-4156,-32314,-4159,-28155,-18975,122,542,611,-69,6616,1278,5338,26567,-7944,34511,22755,569,5157,-19028,64999,307,15509,-7950,-5832,-2118,-868,2944,43118,-1432,-11364,-27724,-12001,-15723
2012:Q2,-92169,64038,-155992,-35742,-25394,-22895,3685,4122,-79768,0,-215,-92169,-36965,1,-10,-3971,-3044,6036,-9080,7484,-276,60,128,-68,7230,1410,5820,-31848,4491,-36339,22755,208,7437,11306,11210,699,12200,-19666,-10508,-9158,1096,1554,-21016,4144,-7060,-55697,-5010,-50687
2012:Q3,320132,111010,118481,-3748,-41793,-2488,-1616,-16308,184434,0,90641,320132,148608,-51,-97,873,14286,-1433,15719,5805,409,-567,-440,-127,3966,516,3450,24784,-3733,28517,22755,267,2022,10874,68467,1803,11275,-8409,-7098,-1311,-3635,2380,6983,1887,-11184,16631,-11262,27893
2012:Q4,87445,121926,-88478,-1488,-22283,-48108,-3609,4332,-17322,0,53997,87445,-75987,-442,-27,-3487,12091,-1578,13669,-7773,575,50,165,-115,7524,909,6615,13593,-3937,17530,22755,695,10104,12275,67331,2199,7987,-13970,-7738,-6232,-6184,1881,3705,-1058,-13445,47053,-6285,53338
2013:Q1,82927,46172,-22774,-8492,-2622,-4980,1629,-1059,-7250,0,59529,82927,-87433,-945,-44,8606,-3112,-2383,-729,-15141,469,1255,1145,110,10283,2583,7700,31703,3333,28370,12661,-287,351,-6404,72692,4315,7135,-5735,-5597,-138,-2558,4732,13629,-652,2434,34973,-5731,40704
2013:Q2,-54531,64739,-112011,-32596,-188822,-3718,127212,13962,-28049,0,-7259,-54531,-197962,1914,-20,6853,2679,-631,3310,-174,225,1113,1050,63,10730,2765,7965,25866,3221,22645,12661,-248,26194,11373,-1990,4549,2956,-11312,-11173,-139,-1274,-4865,-5152,3482,6867,51004,-9267,60271
2013:Q3,93762,119528,-66783,-24666,-35223,6059,1448,-6946,-7455,0,41017,93762,-53319,-106,-13,848,13310,2622,10688,4424,95,64,112,-48,3757,1459,2298,18322,3733,14589,12661,-257,10179,-4059,48124,639,5875,-29563,-29447,-116,113,466,-354,-229,-1091,63876,-1144,65020
2013:Q4,171461,62507,43262,10459,-55275,6852,11819,16277,53130,0,65692,171461,10532,-449,-5,6030,2511,-828,3339,-5156,179,310,285,25,1782,1264,518,41793,5251,36542,12661,657,23443,-17471,48431,292,4328,-12794,-12630,-164,-1819,504,-2704,752,-2871,60525,-2728,63253
2014:Q1,64357,72391,-21199,-8777,-33360,-18905,21413,10327,8103,0,13165,64357,-10176,-194,-2,-1754,-18946,-5828,-13118,-2255,513,511,502,9,6232,2943,3289,19195,3841,15354,17523,-748,3449,-12435,20792,-218,8364,-6192,-6072,-120,2762,-948,-4803,-2478,12100,34065,-979,35044
2014:Q2,157727,91143,-9781,-3776,-420,9455,-5215,-9346,-479,0,76365,157727,38849,-12,-19,-6096,606,1229,-623,-3990,-240,-104,-76,-28,162,1730,-1568,25606,4236,21370,17523,186,18179,-13349,55416,-244,7719,-10715,-10512,-203,-473,-1578,3710,-696,-4799,32086,-403,32489
2014:Q3,143398,51619,25302,-991,14122,770,1163,10521,-283,0,66477,143398,25944,-91,0,-4311,-20697,-4102,-16595,-2393,-485,-640,-535,-105,12069,3495,8574,18405,5553,12852,17523,-70,13050,12277,16356,398,4098,-7942,-7775,-167,-1614,127,-3162,4487,-1120,61189,-6254,67443
2014:Q4,124955,97675,17675,1390,1343,11713,1209,-22,2042,0,9605,124955,-5935,679,0,4492,1532,68,1464,-3355,-378,1065,967,98,4452,2314,2138,12574,17195,-4621,17523,634,-1326,7384,10300,335,14969,-5995,-5805,-190,3880,395,-19291,250,-1473,82244,5586,76658
2015:Q1,105719,116575,-273,-3609,25038,2744,-7025,-16466,-955,0,-10583,105719,-80718,663,0,2869,732,-1320,2052,-4552,18,1147,1139,8,1405,1267,138,16824,-831,17655,1442,63,21367,-9129,30602,589,14702,-9642,-9454,-188,-5963,3632,2546,-5338,3477,118983,1,118982
2015:Q2,205639,168964,13483,13798,-10959,-26701,-10372,28382,19335,0,23192,205639,-83296,-879,-20,5608,-5788,-2836,-2952,-7198,128,152,93,59,8902,1859,7043,23257,-704,23961,1442,218,5347,15147,95071,316,776,-8320,-8120,-200,5737,2834,1429,4397,-5231,145610,4357,141253
2015:Q3,-3210,94912,-34519,9870,-48984,5906,-12764,-407,11860,0,-63603,-3210,11633,320,-17,-1939,-10887,-3888,-6999,12636,-78,-112,-45,-67,4600,1467,3133,29049,-1134,30183,1442,282,6908,-24279,-40833,162,6247,-7640,-7453,-187,-824,-67,-17767,-40,4442,23552,-693,24245
2015:Q4,-16942,53418,-43821,-715,-20956,5139,-8127,-4090,-15072,0,-26539,-16942,-112598,-224,0,10192,3935,-3854,7789,-11670,486,302,323,-21,4325,1188,3137,25888,4007,21881,1442,764,3560,9002,-4678,-9,15055,-5536,-5352,-184,3216,773,-1579,-2318,-4066,46796,-7052,53848
2016:Q1,65806,137498,5280,2300,-15731,-16409,12345,-11834,34609,0,-76972,65806,-8345,-307,0,-5215,4727,-5984,10711,6001,87,298,265,33,5810,652,5158,32184,3805,28379,4406,-101,8438,35626,-28536,130,19551,-7103,-6929,-174,-747,-1315,-33714,-1204,7883,27252,-6625,33877
2016:Q2,29536,82930,-39913,1953,-32012,-22835,-2466,-8454,23901,0,-13481,29536,-53342,24,0,-3139,368,-4580,4948,10043,290,18,25,-7,3403,1012,2391,32186,3243,28943,4406,123,-34361,-54611,23423,1644,9130,-3897,-3727,-170,11249,259,8988,1244,-6662,78750,-5494,84244
2016:Q3,218343,81403,81585,-23171,-28932,-16751,-2221,14630,138030,0,55355,218343,33629,399,0,4817,6673,-10562,17235,-24244,35,-179,-180,1,7467,474,6993,27049,3787,23262,4406,414,-16877,-21947,61526,563,20215,-7274,-7099,-175,3356,-475,2990,1000,-2666,117466,-2136,119602
2016:Q4,-23114,-8916,-84434,-14717,-27040,-15689,-10911,3502,-19579,0,70236,-23114,-169189,237,0,9611,-15225,-5552,-9673,-9831,642,378,389,-11,115,51,64,13391,-1500,14891,4406,256,-11714,-6636,42353,827,8688,-4890,-4740,-150,-3911,1509,14821,874,-2609,102783,-4167,106950
2017:Q1,152818,124898,-36777,-2517,-32002,-23912,-8463,577,29540,0,64697,152818,-42271,814,0,2869,19292,-2750,22042,-5698,128,147,69,78,-1708,352,-2060,26759,558,26201,17505,103,-3642,2050,60400,573,24111,-5805,-5696,-109,-3238,339,5561,-1076,4855,50750,-6220,56970
2017:Q2,184540,77879,61173,-1264,-6339,-11405,-4626,36101,48706,0,45488,184540,3089,152,0,-2515,-20340,-5123,-15217,-1729,-28,-462,-404,-58,3318,600,2718,12396,534,11862,17505,94,-13042,2038,9016,85,25869,-3641,-3522,-119,-3067,-712,-5543,15989,751,145317,-2840,148157
2017:Q3,150451,76763,28380,17979,-13256,6010,-5259,9703,13203,0,45308,150451,12440,445,0,1236,-2210,-5368,3158,922,-62,-627,-653,26,2648,675,1973,24349,773,23576,17505,63,2804,4767,33957,-32,21691,-5042,-4921,-121,-3743,-180,-10455,-19178,-1242,70395,-74,70469
2017:Q4,131022,44804,-45554,-38758,10992,-22624,2436,10146,-7746,0,131772,131022,-20767,565,0,6079,-12825,-5509,-7316,5965,132,-69,-130,61,7947,872,7075,18354,826,17528,17505,84,-11546,-1806,39468,252,14694,-2532,-2430,-102,-577,-58,13678,2172,-728,55035,-1328,56363
2018:Q1,122048,68635,-5710,9781,1662,3071,1962,-10074,-12112,0,59123,122048,-49377,748,0,3125,-6232,-3168,-3064,-2702,-20,561,518,43,5545,1199,4346,27003,4354,22649,12138,-52,19923,-2611,102401,16,6103,-341,-231,-110,974,3841,-1363,766,-67,1669,-3873,5542
2018:Q2,30755,6944,-5124,-13389,16134,19538,-5481,-8242,-13684,0,28935,30755,-40364,1386,0,9367,-6676,-981,-5695,73,-53,-47,-105,58,17948,4120,13828,29192,5588,23604,12138,88,-30297,-653,37814,48,16449,-2081,-1977,-104,-1451,1652,5885,732,-639,-19756,-239,-19517
2018:Q3,131371,70229,33787,740,-3921,28021,2445,8546,-2044,0,27355,131371,-40297,1039,0,3679,11594,-2773,14367,-1976,8,-741,-698,-43,16300,3742,12558,22862,4689,18173,12138,67,5280,280,39753,93,13620,-853,-739,-114,1398,3755,2668,-76,808,39972,941,39031
2018:Q4,57730,36317,19268,-15135,8823,970,14913,8105,1592,0,2145,57730,166090,23,0,-1546,-17948,1720,-19668,4006,0,623,489,134,16839,3866,12973,47614,8883,38731,12138,-54,-2426,227,-60720,345,-33,-2713,-2615,-98,-5431,-1069,-7138,3131,-10136,-84092,519,-84611
2019:Q1,57747,96702,23127,-2655,5598,-20054,6785,-2515,35968,0,-62082,57747,-32113,-774,0,-11489,25815,1894,23921,-12559,4,847,839,8,10611,2439,8172,40790,7178,33612,-3438,318,-13289,-1298,-10340,748,23114,-495,-406,-89,-3466,-2885,-3679,699,3560,47066,-1836,48902
2019:Q2,169480,87671,45676,3259,-3681,-15012,6489,24441,30180,0,36133,169480,134451,447,0,-4595,-3902,1560,-5462,2358,4670,-112,-67,-45,11130,2559,8571,45561,7383,38178,-3438,286,-63762,2822,19902,621,17285,-703,-616,-87,-2759,-1783,-12001,3199,1599,18204,752,17452
2019:Q3,146122,109385,15649,13487,3597,10740,4875,-22144,5094,0,21088,146122,8475,-24,0,-1200,5142,1787,3355,-3266,3215,132,102,30,13374,3074,10300,46237,7087,39150,-3438,386,-28962,5068,13941,479,22537,-746,-649,-97,2610,-1551,14318,2209,-410,47596,-3415,51011
2019:Q4,-1467,8915,-14347,6834,17445,-18390,15131,-9869,-25498,0,3965,-1467,-62501,383,0,714,-1631,903,-2534,-15659,-222,257,292,-35,-382,-90,-292,7418,2812,4606,-3438,44,-18873,3142,30228,179,26948,-723,-630,-93,3126,2783,-13548,-943,-1907,43138,1443,41695
2020:Q1,287140,193594,247383,11501,58895,25787,-15148,82991,83357,0,-153837,287140,220352,198,0,7718,-33794,5504,-39298,36467,3479,2641,2548,93,15436,3602,11834,54609,7755,46854,14584,-1145,30153,-4803,-6915,1531,-9876,-1114,-1037,-77,1857,-13945,1677,494,-5907,-26557,-9060,-17497
2020:Q2,529540,478652,-17851,9282,-21342,564,8138,-77181,62688,0,68739,529540,59917,476,0,6007,33737,1619,32118,-21358,-989,-418,-386,-32,13732,3204,10528,33102,8036,25066,14584,705,27138,-2840,117040,-326,68522,36,114,-78,4091,-7642,-60,2647,7570,173869,-4086,177955
2020:Q3,36108,64242,-55517,18830,-8748,-24220,5412,-14288,-32503,0,27383,36108,-256318,146,0,-12566,37958,-2106,40064,-3968,-55,432,376,56,13215,3084,10131,64157,10223,53934,14584,819,-8496,2682,111254,-157,46981,-721,-653,-68,1471,-3941,14445,-6395,-533,21114,12260,8854
2020:Q4,186394,15751,55103,15180,3898,-602,1130,18447,17050,0,115540,186394,29562,399,0,-2369,-29600,-1436,-28164,-4346,1353,-49,8,-57,4755,1109,3646,35991,4734,31257,14584,543,9724,-4046,45201,468,43709,-757,-669,-88,2301,-759,-10203,731,4275,44927,26881,18046
