date,FU706000105.Q,FU705013005.Q,FU705000005.Q,FU704090005.Q,FU703025005.Q,FU713113003.Q,FU702050005.Q,FU704022005.Q,FU703069175.Q,FU703061105.Q,FU703061705.Q,FU703062005.Q,FU703063005.Q,FU704023005.Q,FU703068005.Q,FU703069005.Q,FU703065005.Q,FU703066005.Q,FU763092305.Q,FU703064105.Q,FU763092100.Q,FU703094905.Q,FU703064205.Q,FU763040005.Q,FU703090005.Q,FU704194005.Q,FU704190005.Q,FU704110005.Q,FU703127005.Q,FU703130005.Q,FU702150005.Q,FU704122005.Q,FU703169175.Q,FU763163005.Q,FU703169005.Q,FU753192305.Q,FU763178000.Q,FU703190005.Q,FU763194705.Q,FU703193005.Q,FU703181105.Q,FU763164105.Q,FU753192103.Q,FU763194603.Q,FU753194503.Q,FU707005005.Q,FU763066303.Q,FU703139105.Q
1970:Q4,1362,491,-176,31177,-213,212,2454,14511,368,5893,3093,4203,954,13287,6755,1210,5005,317,1,93,44,19,0,0,769,31353,29547,-2544,14559,18389,543,1248,1223,25,90,-1,18,-2755,200,-2955,1806,0,6,1800,0,1047,0,ND
1971:Q1,1326,514,-760,18938,183,1782,711,9982,421,906,1575,4372,2708,1802,-3976,115,5311,352,1,98,48,37,0,0,4294,19698,18794,-3694,-13005,29586,1881,531,116,415,-925,1,253,4166,100,4066,904,0,4,900,0,1573,0,ND
1971:Q2,1412,572,373,25707,404,-1382,-354,6304,-291,-1308,3438,3264,1201,20956,7084,472,9659,3741,2,111,49,-15,0,0,-368,25334,24429,-1288,12309,17570,1917,564,476,88,-2449,1,-455,-3740,100,-3840,905,0,5,900,0,467,0,ND
1971:Q3,1640,585,-784,20938,466,874,2071,2135,169,-2602,1119,2115,1334,15621,457,503,11135,3526,3,99,51,3,0,0,-385,21722,19918,-1584,-2578,15099,1991,645,508,137,396,2,133,5814,200,5614,1804,0,4,1800,0,1838,0,ND
1971:Q4,1573,569,2040,36400,-559,2364,2067,11462,213,5774,1838,3076,561,19585,6927,-259,9818,3099,0,163,58,26,0,0,1234,34360,33461,-1210,16831,19588,2221,-46,-261,215,299,7,87,-4316,100,-4416,899,0,-1,900,0,-1036,0,ND
1972:Q1,1621,554,-542,21333,509,683,1299,5096,-562,-1830,2290,2666,2532,12304,924,96,9867,1417,2,198,59,110,0,0,1073,21875,20970,-3840,-10340,24961,3639,593,97,496,-1944,1,-26,7926,100,7826,905,0,5,900,0,1609,0,ND
1972:Q2,1719,531,-319,30203,-1251,-989,-62,1761,-178,-3009,1703,1810,1435,28358,9746,-916,13926,5602,3,209,62,23,0,0,2089,30522,29618,2003,3741,20905,2995,-788,-925,137,83,1,-305,983,100,883,904,0,4,900,0,1507,0,ND
1972:Q3,1703,541,-411,28341,2041,-790,3018,3526,-140,129,1249,2167,121,22006,3325,-467,15114,4034,2,164,67,14,0,0,-1707,28752,26948,-2161,4048,20688,1942,-335,-472,137,661,1,145,1959,200,1759,1804,0,4,1800,0,1573,0,ND
1972:Q4,1807,620,281,51527,-174,-1045,2568,11205,899,6595,2833,1006,-128,34346,15457,296,14306,4287,-6,55,79,42,0,0,4457,51246,49449,-2155,23829,21837,1622,666,299,367,1243,8,12,2387,200,2187,1797,0,-3,1800,0,907,0,ND
1973:Q1,1918,651,2156,26871,241,1226,2174,-5041,-1093,-6016,1058,818,192,27582,10974,-39,12408,4239,3,164,75,201,0,0,246,24715,24211,-3240,-15357,31904,5932,-107,-39,-68,441,1,336,4301,0,4301,504,500,4,0,0,-889,0,ND
1973:Q2,2017,770,760,36206,-1223,-2055,250,109,-141,-4048,3574,1118,-394,36086,12938,378,16349,6421,3,142,80,78,0,0,2736,35446,34072,-1224,6214,19658,3471,281,381,-100,2725,4,-324,3267,100,3167,1374,460,14,900,0,488,0,ND
1973:Q3,2004,872,1891,29825,2005,6144,1058,-1278,465,-3660,2874,805,-1762,26457,6244,933,14389,4891,4,-55,83,90,0,0,-4683,27934,27664,7328,-5264,14837,3405,924,943,-19,3153,4,106,3171,-50,3221,270,706,14,-450,0,-759,0,ND
1973:Q4,2089,970,2016,36456,1017,-3902,2295,8433,267,3399,2518,3023,-774,23061,9412,722,9816,3111,-2,173,95,48,0,0,5238,34440,33966,-8127,27669,12017,3183,924,729,195,849,7,3,-2559,100,-2659,474,-450,24,900,0,-897,0,ND
1974:Q1,2017,957,-2001,19065,-979,1350,6042,3542,322,-1023,1807,2160,276,12137,3046,1274,8129,-312,4,178,95,212,0,0,-3516,21066,19452,3687,-20558,25913,4678,1352,1287,65,-152,4,291,4237,150,4087,1614,250,14,1350,0,3062,0,ND
1974:Q2,2098,1055,2306,37640,-1354,1676,2202,-1421,537,-5578,1473,2673,-526,37214,17804,3008,12432,3970,4,-8,101,113,0,0,-887,35334,33227,-1232,5009,21923,5943,3148,3038,110,2647,14,-314,-3911,200,-4111,2107,250,57,1800,0,-1262,0,ND
1974:Q3,2279,1145,-2618,20382,2152,3170,2554,-2465,165,-2423,595,-786,-16,20466,5472,2861,8862,3271,5,8,106,138,0,0,-5752,23000,21344,5129,-5068,11224,1568,2879,2889,-10,3130,15,190,2277,150,2127,1656,250,56,1350,0,3752,0,ND
1974:Q4,2044,1188,1355,21262,1133,-7413,2465,8459,401,3924,1342,1669,1123,15765,9336,2449,4667,-687,4,30,114,92,0,0,613,19907,18655,-11153,20630,18853,1641,2464,2474,-10,1032,22,18,-14852,100,-14952,1252,250,102,900,0,-498,0,ND
1975:Q1,2354,1162,-1345,6058,-1078,4594,2071,10749,978,5412,1862,-78,2575,-12150,-13142,246,3243,-2497,5,75,120,58,0,0,1614,7403,5747,-3213,-20946,27338,715,293,248,45,-3640,15,219,4966,150,4816,1656,250,56,1350,0,2538,0,ND
1975:Q2,2183,1196,26,26611,-478,-4461,1225,19841,-161,9752,2946,2006,5298,11472,821,-990,9600,2041,5,65,128,-17,0,0,-1169,26585,24530,-10052,14736,21884,796,-973,-1000,27,-1361,1,-498,-3,200,-203,2055,250,5,1800,0,961,0,ND
1975:Q3,2105,1256,-3774,20326,1084,3387,-10249,9642,803,9143,1726,478,-2508,8635,-5982,-950,10799,4768,6,5,136,31,0,0,7649,24100,22045,8074,-5347,17189,-8196,-841,-959,118,679,1,38,10448,200,10248,2055,250,5,1800,0,4622,0,ND
1975:Q4,2436,1306,4148,39086,1084,-3311,3934,13682,2160,10096,1727,996,-1297,20929,5101,1937,10403,3488,6,26,143,41,0,0,2552,34938,33385,-8856,20257,22832,-131,2005,1956,49,363,-12,35,-3108,150,-3258,1553,250,-47,1350,0,-3018,0,ND
1976:Q1,2740,1419,-3096,18280,-995,2098,-1067,12696,-671,6789,2194,-1835,6219,3239,-9144,174,11668,541,6,68,153,138,0,0,1944,21376,20071,-1062,-17033,29874,4090,347,176,171,-2088,1,66,5876,100,5776,1305,400,5,900,0,4417,0,ND
1976:Q2,2814,1416,126,36033,724,-690,-1008,6300,140,3132,979,3424,-1375,32607,8152,882,17067,6506,6,13,163,26,0,0,-2108,35907,34672,-3630,11097,22382,2478,1157,891,266,-483,7,23,1641,90,1551,1235,400,25,810,0,1271,0,ND
1976:Q3,2756,1413,784,33173,306,2256,1801,7429,1305,2745,2971,494,-86,22172,-2054,-184,17844,6566,6,-45,146,31,0,0,-929,32389,30973,2854,-3951,20230,4751,-12,-186,174,788,6,59,6248,110,6138,1416,400,26,990,0,559,0,ND
1976:Q4,2629,1386,4332,53902,-166,-4558,9622,14105,3245,9975,-760,1555,90,35648,11989,2924,16126,4609,-37,62,227,43,0,0,-1044,49570,47715,-10291,24372,35169,7005,3114,2953,161,-200,-11,60,-11503,154,-11657,1855,400,69,1386,0,-3089,0,ND
1977:Q1,2745,1471,-2505,31059,3,1725,384,7136,-2576,3484,2701,1222,2305,18485,920,171,14610,2784,8,96,194,293,0,0,2735,33564,32240,-126,-14484,38388,3660,222,173,49,-1400,7,86,5887,136,5751,1324,75,25,1224,0,3779,0,ND
1977:Q2,2820,1491,1227,47987,601,-2321,-1951,2230,-54,-2304,1940,4281,-1633,45303,9190,746,24969,10398,8,124,206,33,0,0,3754,46760,45758,865,8184,24405,3299,1440,753,687,1255,7,106,6197,100,6097,1002,75,27,900,0,102,0,ND
1977:Q3,2870,1562,-1023,43847,-1399,-609,1645,3144,339,-2149,1495,3478,-19,41570,6758,-123,25834,9101,9,119,219,44,0,0,-895,44870,43718,894,2043,29148,4636,133,-124,257,1337,7,110,5410,100,5310,1152,225,27,900,0,2331,0,ND
1977:Q4,2962,1713,4331,61810,2596,2917,7770,4214,2717,608,2139,584,-1834,45548,11985,2337,23881,7345,1,62,240,82,0,0,-1620,57479,54500,-10458,29548,31880,4371,3077,2361,716,3119,-5,97,-7129,305,-7434,2979,197,39,2743,0,-3082,0,ND
1978:Q1,3064,1777,-1908,27514,-2300,1030,-3429,1203,-2701,-1396,2552,384,2364,26036,5530,-1473,17799,4180,9,132,228,462,0,0,4143,29422,28418,-1192,-24750,37824,6748,-1433,-1488,55,1105,7,89,10020,75,9945,1004,300,27,677,0,3194,0,ND
1978:Q2,3323,2052,824,65478,266,20,-876,3944,328,-1749,2696,3298,-629,57228,16642,108,26071,14407,10,-12,240,88,0,0,4570,64654,62208,4476,16606,24928,1450,633,109,524,3996,10,85,10024,229,9795,2446,351,34,2061,0,447,0,ND
1978:Q3,3466,2234,1281,52529,253,-1090,-2129,5848,845,-3280,4207,3358,718,39573,5876,-2337,25599,10435,10,-56,254,113,0,0,9753,51248,50102,7213,184,29865,2726,-2192,-2360,168,3884,9,80,8333,96,8237,1146,243,35,868,0,-49,0,ND
1978:Q4,3485,2404,6083,68500,3329,4393,6911,3635,733,-2898,3064,3092,-356,49456,17846,2986,22539,6085,-6,44,285,211,0,0,242,62417,60515,-11225,22259,28585,2310,3144,3048,96,3512,-7,74,11863,177,11686,1902,249,61,1592,0,-5002,0,ND
1979:Q1,3269,2345,-3137,33305,-3125,491,2810,4995,-558,620,2035,1720,1178,24639,5997,276,15120,3246,12,32,284,385,0,0,2782,36442,35541,18171,-33363,28580,13810,472,285,187,-789,30,80,8550,60,8490,901,249,119,533,0,4061,0,ND
1979:Q2,3386,2478,3753,65516,927,-1307,4787,282,848,-1637,3112,1367,-3408,55030,19949,1944,23982,9155,12,27,299,140,0,0,5319,61763,60951,3525,26919,8946,7999,2963,2694,269,3190,31,95,7283,42,7241,812,314,118,380,0,-2845,0,ND
1979:Q3,3333,2755,4661,60982,337,-1318,7602,7943,672,-1742,2769,3918,2326,55009,18177,3749,23128,9955,13,-57,317,179,0,0,-9043,56321,53898,355,9914,32300,4964,5032,4367,665,3525,31,70,-2293,215,-2508,2423,371,118,1934,0,-4083,0,ND
1979:Q4,3322,3012,2563,47266,4879,703,715,6959,1856,1391,3734,1987,-2009,35299,11169,1558,16596,5976,-7,-50,355,392,0,0,-1979,44703,41387,-910,25172,19900,-2371,2048,1527,521,3242,-3,-1,-5690,307,-5997,3316,394,152,2770,0,-2253,0,ND
1980:Q1,2294,3011,3684,25774,-3155,2478,-1497,4535,-1075,610,2246,607,2147,14879,4801,3423,10196,-3541,15,-335,353,-308,0,0,8809,22090,21054,7204,-29286,27421,-168,3373,3398,-25,2284,86,-67,10207,70,10137,1036,83,329,624,0,-4401,0,ND
1980:Q2,1941,3112,3999,21315,715,1342,8969,15748,2473,2236,5156,3596,2287,-6775,-8201,3079,6287,-7940,15,-26,374,158,0,0,795,17316,14456,-30647,13259,18505,14765,4136,3564,572,-1758,42,-143,-3703,235,-3938,2860,84,163,2113,500,-5170,0,ND
1980:Q3,1939,3313,2304,52021,1279,-5466,4709,20976,1238,8860,6789,5191,-1102,29168,11576,542,14214,2836,16,-30,395,75,0,0,899,49717,47427,-9311,12623,34411,6435,1017,987,30,1797,57,-160,558,159,399,2290,100,217,1434,539,-3677,0,ND
1980:Q4,2312,3479,4957,80729,2501,-690,1084,19654,278,6028,6428,3305,3615,49537,29586,281,17209,2461,-11,-157,446,144,0,0,8221,75772,76296,-6337,11576,62614,2352,124,181,-57,4802,231,-127,1061,11,1050,-524,100,-50,97,-671,-6124,0,ND
1981:Q1,1709,3484,-3472,20329,-2519,-1292,6582,5894,-90,3824,3932,-1000,-772,6812,-2890,4388,8328,-3014,17,-160,442,212,0,0,4341,23801,20249,-5256,-13938,19794,11934,3933,4263,-330,212,47,-97,3620,287,3333,3552,112,180,2586,674,1697,0,ND
1981:Q2,788,3626,477,51147,1263,-2538,-1190,3734,1760,8,2936,1085,-2055,43477,23177,1477,14076,4747,19,-252,466,239,0,0,5929,50670,49275,2076,11755,20697,969,1845,2083,-238,6920,115,-89,4987,292,4695,1395,117,444,2625,-1791,-3315,0,ND
1981:Q3,252,3822,-4111,46739,635,3617,820,3768,-834,-3028,5613,2655,-638,34399,17213,1909,10313,4964,20,-107,492,125,0,0,2970,50850,48742,4053,1721,32452,2820,1911,2284,-373,8252,81,-75,-2473,166,-2639,2108,125,311,1495,177,541,0,ND
1981:Q4,-100,4062,-6294,74217,-562,-2015,23809,11330,1208,1557,5153,2506,906,45562,35570,3520,5198,1274,12,-126,530,166,0,0,-4489,80511,75405,-28745,17605,65615,27688,3435,3103,332,847,52,-63,-11029,512,-11541,5106,132,706,4610,-342,2133,0,ND
1982:Q1,-562,3709,11260,37039,-2009,1129,-4709,17134,3047,4081,9005,-649,1650,14601,16061,751,-670,-1541,10,-148,720,75,0,0,10237,25779,26039,-26341,-20332,62408,2866,1649,1977,-328,968,-53,-39,4913,-187,5100,-260,139,451,-1686,836,-15530,0,ND
1982:Q2,-193,3863,-387,47208,3487,-6159,-1546,3546,-1788,-2541,10015,-1167,-973,36096,28832,3324,826,3114,-157,-96,358,249,0,0,11429,47595,48969,-20278,2432,46753,-3996,3149,3271,-122,3236,145,-18,17546,-375,17921,-1374,146,253,-3370,1597,-3669,0,ND
1982:Q3,573,4077,-15698,42279,-899,120,3176,13990,1545,2147,8455,-251,2094,19610,15868,-64,-1282,5088,-138,-114,434,6,0,0,6094,57977,44746,-19621,16039,45904,11924,321,-343,664,-1756,98,-9,-8154,1235,-9389,13231,153,242,11113,1723,12194,0,ND
1982:Q4,1968,4354,8824,87499,332,6171,18021,44636,-741,20291,12300,6317,6469,13900,13627,3724,-8197,4746,-33,-107,118,193,0,0,4268,78675,74039,-13438,29458,64808,4116,6973,6154,819,-1641,158,-15,-16381,725,-17106,4636,160,216,6522,-2262,-11211,0,ND
1983:Q1,2859,3400,843,36399,-1246,-3070,-1828,39028,-189,22918,15142,-4903,6060,-1347,342,-4854,5791,-2626,-157,88,576,-14,0,0,4370,35556,39839,-13762,-10595,54913,-1079,-5510,-5699,189,-5534,25,-9,21390,-428,21818,-4283,167,197,-3853,-794,-1384,0,ND
1983:Q2,3866,3700,-13108,73893,2166,-5415,701,39185,-108,20238,10326,1101,7628,38058,8292,3639,18848,7279,-95,61,316,125,0,0,-1210,87000,86686,22,23498,49934,1110,2072,2162,-90,-487,69,-4,10472,-51,10523,314,174,-2,-451,593,13273,0,ND
1983:Q3,3950,4028,-2241,80786,-3042,2693,-7986,22484,102,10368,11089,1944,-1019,60235,13108,3865,29668,13594,-42,69,324,-38,0,0,6089,83027,75074,6864,-2217,53297,4655,3958,3914,44,-173,164,-12,8538,862,7676,7953,200,257,7753,-257,2163,0,ND
1983:Q4,4258,4409,-29704,81277,3589,749,2899,18554,-940,8516,2059,5380,3539,57234,8775,4203,27532,16724,-124,100,608,159,0,0,-2491,110981,100266,20234,15784,52577,4310,4616,4888,-272,1609,-40,-4,1180,849,331,10715,240,187,7640,2648,29553,0,ND
1984:Q1,3408,3989,20487,83170,-3665,721,5673,23352,-1406,11717,6078,-804,7767,57404,20942,-934,25581,11815,-166,112,414,253,0,0,-928,62683,67498,-6791,-5074,56542,16729,-2106,-2000,-106,-1034,28,-220,9424,-573,9997,-4815,260,170,-5155,-90,-21068,0,ND
1984:Q2,3291,4261,-1515,107338,740,-1915,102,2464,-837,-4510,9066,-444,-811,102079,28705,7003,43882,22489,-215,-26,941,249,0,0,2919,108853,116948,9954,5803,74582,2852,9782,7675,2107,8390,190,210,5183,-460,5643,-8095,270,160,-4144,-4381,544,0,ND
1984:Q3,4137,4502,-19323,108620,276,3360,-105,17216,300,2217,4413,5435,4851,65272,11535,-1640,36847,18530,-86,-81,103,175,0,0,22490,127943,106493,4048,2785,56090,12636,-2315,-2033,-282,7238,182,51,25778,1705,24073,21450,280,567,15348,5255,18958,0,ND
1984:Q4,4922,4757,-8292,119058,5899,-1793,16408,10789,-1217,1072,-4449,8007,7376,78738,34968,-669,27608,16831,136,-234,346,289,0,0,8480,127350,116706,-8844,33120,76739,4893,3830,55,3775,1783,-17,-173,5376,1159,4217,10644,290,373,10430,-449,8457,0,ND
1985:Q1,5721,4338,-5131,34044,-6190,5178,-11352,8400,-217,13722,-447,-4729,71,31824,3222,-3432,19623,12411,-40,166,465,405,0,0,5187,39175,37376,873,-26753,58745,-1443,-1887,-3727,1840,289,64,17,7471,-49,7520,1799,300,165,-436,1770,6514,0,ND
1985:Q2,6334,4711,-4618,76987,799,239,14325,-2485,-525,-3223,-6578,2021,5820,54903,14268,-3279,28489,15425,-124,145,455,374,0,0,8356,81605,79139,2294,31920,26555,2935,-1587,-2992,1405,5182,71,-403,12172,264,11908,2466,350,84,2369,-337,6241,0,ND
1985:Q3,6985,5067,-2469,91914,2222,-74,8788,22814,-1203,3821,7251,10818,2127,59420,11352,-361,33441,14988,149,-28,-549,245,0,0,-1072,94383,85596,-22,19853,36760,15165,880,-1491,2371,6363,199,292,6106,936,5170,8787,360,590,8426,-589,4386,0,ND
1985:Q4,7617,5622,6003,131580,4433,1469,11310,41500,-1040,-9557,-952,49681,3368,67123,27029,-2388,27380,15102,68,-265,-151,244,0,0,5849,125576,120222,13644,42178,26036,26763,2309,-1150,3459,3317,-103,290,5788,362,5426,5354,375,356,3261,1362,-4008,0,ND
1986:Q1,8091,4818,-6472,27512,-4286,2151,8524,1635,1038,3070,11925,-17827,3429,13069,1275,-2326,16283,-2163,212,229,173,414,0,0,5391,33984,21731,-1407,-22429,37743,5421,-1915,-3704,1789,-1405,121,134,5468,980,4488,12253,325,200,8815,2913,9745,0,ND
1986:Q2,8786,5161,2717,82076,970,1158,6599,31017,-1345,3997,25466,-5371,8270,43079,10908,-1928,22201,11898,79,596,254,207,0,0,-1883,79359,83316,-7939,48202,21271,12964,723,-1169,1892,7776,84,283,-48,515,-563,-3957,325,185,2264,-6731,909,0,ND
1986:Q3,7902,5373,1663,89892,388,4854,-9137,48453,-1486,3977,23855,8908,13199,36888,-1022,1184,26683,10043,82,869,-402,311,0,0,7586,88229,78172,-1947,3608,47036,10243,4632,2153,2479,4376,146,294,9784,-524,10308,10057,350,556,3535,5616,867,0,ND
1986:Q4,6652,5512,5319,154666,3043,11313,7933,23694,3018,2711,24827,-14408,7546,101341,56626,-2500,35680,11535,7,450,-2151,333,0,0,8703,149347,141782,-5893,82690,45205,18948,-2162,-3137,975,9849,23,-362,-6515,1110,-7625,7565,350,251,4591,2373,-4179,0,ND
1987:Q1,6358,5012,3773,10580,-3159,-6134,1237,9946,-452,2953,14314,-10944,4075,-19128,-25462,750,19046,-13462,40,819,353,677,0,0,25929,6806,1679,25025,-69698,11138,4891,3631,329,3302,-1711,256,-104,28252,1681,26571,5127,369,143,4095,520,-2428,0,ND
1987:Q2,7512,5162,29341,71640,1457,-5871,-1397,26239,-2023,1822,23798,-6974,9616,64870,6305,4172,44013,10380,86,337,-983,442,0,0,-13539,42299,49080,-17435,41405,36462,3518,3977,4259,-282,8355,-110,-1858,-25233,-1585,-23648,-6781,373,-456,-10257,3559,-26991,0,ND
1987:Q3,8386,5522,-9752,81946,472,2925,-8439,23423,-1845,8270,15063,-5458,7393,60032,8711,-1107,41161,11267,51,137,264,329,0,0,2751,91698,84102,28366,-2224,35556,6728,-1484,-2326,842,5951,503,-187,10893,1255,9638,7596,373,428,4869,1926,12617,0,ND
1987:Q4,9137,5987,1866,96216,436,2757,-2007,28116,5644,-3696,19586,-5761,12343,73927,10916,1611,49307,12093,68,24,-1090,521,-48,0,-6488,94349,90617,372,17760,68434,575,4501,3314,1187,13191,352,-286,-14282,2277,-16559,3732,374,543,1597,1218,1284,0,ND
1988:Q1,6053,5255,-7396,44444,-1748,-3007,12337,1812,-3473,-799,2647,-7266,10703,31504,3543,-5046,33518,-511,136,724,349,646,-118,0,1809,51841,46102,-10751,-17962,53513,21967,-5456,-5325,-131,-3603,59,-496,8831,148,8683,5739,167,1109,-185,4648,8195,0,ND
1988:Q2,7685,5974,-9734,101844,2455,-3096,-2225,16287,-301,-5709,13877,-5280,13700,74832,22084,986,39999,11763,47,505,-404,341,-79,0,13181,111579,100530,11991,27884,32614,8238,1922,615,1307,5295,35,-653,13203,1365,11838,11049,-48,227,6645,4225,11445,0,ND
1988:Q3,8016,6541,7122,77963,-3472,3357,-1314,16113,1327,-1484,14919,-2796,4147,60902,138,-300,48112,12952,3,460,-80,418,-123,0,1699,70841,60764,-8990,-11796,53659,8446,17,-193,210,6569,46,354,12459,2415,10044,10077,1705,-145,5860,2657,-5647,0,ND
1988:Q4,7305,7040,-12730,79743,5468,309,-9287,3225,2548,-8071,17584,-7121,-1715,64650,13933,2031,37434,11252,249,298,-374,557,-144,0,14792,92473,85508,4214,26511,44354,-12586,2387,2164,223,11183,284,999,8162,1190,6972,6965,664,1122,3911,1268,12995,0,ND
1989:Q1,7938,6264,12085,19368,-5358,-1953,9123,5059,-2441,4389,8895,-3916,-1868,13879,1254,-5106,25315,-7584,163,1172,542,576,-99,0,-3737,7282,-2431,-14405,-53888,37104,23036,-5947,-5354,-593,11069,693,-405,313,-848,1161,9713,242,302,5282,3887,-10412,0,ND
1989:Q2,8279,7180,-4350,52171,572,-13,5602,-19723,483,-20760,8957,-4727,-3676,57689,14750,1591,32218,9130,69,-285,97,80,-193,0,8276,56520,53079,-6144,24026,20653,9549,2333,1584,749,-2174,64,745,4027,1240,2787,3441,416,11,4414,-1400,5449,0,ND
1989:Q3,8426,6970,23946,17263,347,-5128,-3042,-24556,-1206,-12724,-6311,-3071,-1244,38321,6283,684,21594,9760,78,-365,85,80,-32,0,11475,-6683,-4281,-2963,-11869,29767,-23455,-248,-117,-131,-10547,-12,456,14589,-281,14870,-2402,416,580,-1192,-2206,-22490,0,ND
1989:Q4,7875,5865,-8230,30556,5549,6074,16581,-12761,2492,-1383,-5888,-6263,-1719,20509,8896,693,641,10279,450,-259,-1278,-398,-117,0,-3794,38787,35518,-14734,38531,41490,-8828,-990,-344,-646,-8799,39,-345,-10846,580,-11426,3269,416,653,-130,2330,10241,0,ND
1990:Q1,8695,6938,14926,20306,-5420,-2198,4481,30027,-355,14576,16282,-3486,3010,-24645,-17397,-5598,12671,-14321,79,-664,779,-1102,-101,0,19069,5380,2009,11566,-38680,2090,15473,-4958,-3712,-1246,-8796,119,310,24884,1330,23554,3371,663,555,4985,-2832,-13169,0,ND
1990:Q2,9741,6379,-8265,-11273,1043,207,568,-8067,923,-4462,5260,-5913,-3875,-186,7062,-2491,-1351,-3406,-29,-705,87,-410,56,0,-3837,-3009,-5339,-222,24457,-14590,10121,-4774,-2220,-2554,-6057,174,127,-14575,-2870,-11705,2330,140,635,3955,-2400,11626,0,ND
1990:Q3,10877,6402,-3021,-6185,458,-2502,-2815,701,-87,605,6179,-1260,-4736,-13773,-10232,-1889,-6056,4404,168,-831,-581,-351,152,0,13190,-3163,-10279,17216,-3990,-3136,-16492,-2033,-353,-1680,-8091,-31,2500,3778,10018,-6240,7116,13,188,1082,5833,7496,0,ND
1990:Q4,11157,5859,5635,-11643,7838,4824,-5416,1766,3474,-8250,11638,-5331,235,-18729,2457,144,-20384,-946,-190,-2860,-118,-239,-119,0,1600,-17278,-16476,-16223,36640,18188,-38444,5114,987,4127,-985,-404,-1081,-19281,-737,-18544,-802,1333,-310,618,-2443,-337,0,ND
1991:Q1,12863,5904,-5802,-45931,-7883,-14591,576,11634,982,16002,3385,-4331,-4404,-45809,-11779,-7173,-12339,-14518,97,1414,649,-171,767,0,7386,-40129,-43866,8584,-37765,19558,-13267,-9299,-8301,-998,-10492,-142,-533,-510,4577,-5087,3737,897,590,3236,-986,12761,0,ND
1991:Q2,13042,5680,6677,-34428,920,-1866,6690,-4140,-1339,8908,-1222,-4694,-5793,-23923,-12928,-1474,-4263,-5258,-240,-741,-509,-111,454,0,-10961,-41105,-39132,-3689,22990,-43311,8909,-2643,-2410,-233,-12100,188,-1518,-7958,1812,-9770,-1973,162,-350,2313,-4098,686,0,ND
1991:Q3,13452,5912,-2432,-1234,3130,5203,13063,25471,-1412,19435,380,-3320,10388,-49602,-10622,228,-34723,-4485,-20,-232,223,-46,1075,0,501,1198,-3561,13836,18891,-15963,-2057,-3656,-1450,-2206,-10810,-145,1844,-5501,-923,-4578,4759,-759,393,3289,1836,9972,0,ND
1991:Q4,12686,5277,8224,12317,4846,2009,-17271,35652,568,20319,11965,-2472,5272,-11412,-4476,-1788,-8823,3675,5,123,-1173,-347,638,0,-753,4093,-2847,-7076,53012,-27998,-17439,-1828,-2114,286,-3865,1096,-1865,3116,4099,-983,6940,620,979,2578,2763,-815,0,ND
1992:Q1,15429,6447,-6423,-7233,-4265,67,12324,27993,-649,26130,8512,-2633,-3367,-52641,-13137,-3611,-19220,-16673,323,-269,320,9,1293,0,7612,-810,-7534,29727,-16120,-30511,12671,-3616,-2176,-1440,-2858,2,822,2349,-19307,21656,6724,543,610,5116,455,15405,0,ND
1992:Q2,14692,6938,-5783,-10625,355,-6740,-10878,25620,-126,14653,16317,-1851,-3373,-22383,-3410,-294,-15133,-3546,59,79,430,-155,57,0,2932,-4842,-20129,-11917,27529,-42550,805,281,-1637,1918,641,165,497,4419,1475,2944,15287,1153,332,9942,3860,13537,0,ND
1992:Q3,14611,6629,13124,47581,501,4925,11330,35646,-855,20338,10497,144,5522,-9117,-5992,-711,-5474,3060,-8,-552,532,366,593,0,3366,34457,26402,25458,20737,-32535,1359,973,-1062,2035,2638,-77,1454,6395,1096,5299,8055,719,254,6924,158,-5142,0,ND
1992:Q4,13532,7206,1321,21917,1676,4414,8831,27447,-145,10562,14336,-1720,4414,-9503,-1531,971,-15415,6472,293,689,80,61,-967,0,-11103,20597,10110,-23227,63784,-22101,-2027,3693,993,2700,-997,-945,-1119,-6950,3965,-10915,10487,1924,2328,6837,-602,5006,0,ND
1993:Q1,11490,4766,16853,-10590,-1309,2454,-12821,40872,-365,14942,21900,-1599,5994,-38787,-19469,-2813,-11651,-4854,146,507,292,327,554,0,-2824,-27444,-27785,37062,-44075,-42219,14582,-3013,-3252,239,5033,133,2,4711,-1689,6400,341,616,-30,8860,-9105,-10129,0,ND
1993:Q2,12351,5889,-1318,47014,1649,-6809,94,8842,-2162,-2006,12869,728,-587,37133,11041,-1352,15147,12297,326,441,55,435,-161,0,5009,48332,42273,-7123,47673,-17109,-3477,66,-1763,1829,6705,434,-2235,17339,246,17093,6059,369,794,8836,-3940,7780,0,ND
1993:Q3,12316,4954,9559,46818,-475,2210,-519,23644,-1146,5461,11200,2506,5623,19636,-4110,-1203,8893,16056,-127,1095,920,553,87,0,-206,37258,24887,9252,16963,-26505,13460,-1893,-1784,-109,6472,166,3172,3801,1102,2699,12371,33,-146,6473,6011,-2198,0,ND
1993:Q4,12506,5345,5854,71684,936,5017,10485,18327,746,7117,9064,76,1324,37428,11410,-1050,7326,19742,780,506,-396,367,-153,0,-1613,65830,54033,-1844,59601,-298,-9445,-732,-859,127,3903,569,695,1583,-1458,3041,11797,892,238,10196,471,1307,0,ND
