date,FA703130005.Q,FA763130005.Q,FA753130005.Q,FA743130003.Q,FA473130005.Q,FA703130005.Q,FA153030005.Q,FA143030005.Q,FA103030003.Q,FA113030003.Q,FA313030003.Q,FA213030000.Q,FA793030005.Q,FA573030005.Q,FA223030043.Q,FA633030000.Q,FA403030005.Q,FA613030003.Q,FA733030005.Q,FA263030005.Q
2000:Q1,274764,210178,82388,796,-18597,274764,268119,62200,-9872,72072,356,12276,-60075,-11356,2832,-55903,504,2264,1584,-8112
2000:Q2,397948,372988,3360,4968,16632,397948,268588,135624,61552,74072,1004,10500,-22540,-34648,1876,-21840,1640,1720,28712,4772
2000:Q3,382722,325928,23276,4544,28973,382722,162072,126128,62056,64072,2092,21923,55654,-28912,7476,36522,21968,6376,12224,14852
2000:Q4,475000,425623,9364,968,39044,475000,392718,90196,28128,62068,364,-2603,-29931,-16216,-12528,2217,-22128,5064,13660,24256
2001:Q1,401205,245497,116060,-1208,40856,401205,489089,-61404,-71544,10140,8180,5483,20733,-48104,-524,130265,-18788,3204,-45320,-60876
2001:Q2,347587,266272,13612,8824,58879,347587,365021,-6356,-15492,9136,5912,22265,-51202,-28336,1876,-10854,6460,-5924,-14424,11948
2001:Q3,260000,269602,-88944,4928,74414,260000,223933,10056,4920,5136,7248,12174,13725,-33484,-524,13481,2748,5268,26236,-7136
2001:Q4,406338,227759,98360,23896,56323,406338,83107,121364,117224,4140,-4576,8962,243249,-35868,-128,214713,42148,26224,-3840,-45768
2002:Q1,540699,330416,149568,4484,56231,540699,527226,-2788,-17240,14452,11247,3692,3806,-5424,3076,17902,-17068,-3732,9052,-2484
2002:Q2,204518,203507,-21392,6648,15755,204518,110051,25472,11016,14456,-11051,21353,21128,-6936,508,-10108,17852,4028,15784,37564
2002:Q3,368685,503614,-186168,-416,51655,368685,467443,-48136,-62588,14452,31356,5241,-84323,-5688,-1900,-102411,4120,8244,13312,-2896
2002:Q4,272566,380587,-133244,-26216,51439,272566,94567,123992,109536,14456,36708,4770,-19155,2432,-184,4021,-25156,7556,-7824,31684
2003:Q1,520826,452564,31588,-1372,38046,520826,457345,95444,50772,44672,-40223,33816,-48836,-16392,-744,-82024,-8784,7616,51492,23280
2003:Q2,474422,451963,-32272,184,54548,474422,316170,129896,85228,44668,36929,19416,-57661,13840,-4620,-82325,16644,14332,-15532,29672
2003:Q3,159664,97140,8808,4964,48752,159664,228587,91676,47004,44672,-74050,6974,-56130,-9300,752,-23202,-34592,16568,-6356,-37392
2003:Q4,318161,263211,32824,6376,15751,318161,137739,147572,102904,44668,-23404,17626,30320,22560,1820,-53280,-7324,26928,39616,8308
2004:Q1,638114,440376,199892,480,-2635,638114,468412,79656,27664,51992,-5420,41818,46616,-8700,2000,-12964,18708,-4668,52240,7032
2004:Q2,616831,517251,55092,3536,40952,616831,529661,14556,-37152,51708,651,-3478,37941,-34224,104,64349,16424,-9552,840,37500
2004:Q3,446369,377386,30960,7000,31023,446369,180161,186932,95228,91704,1269,13051,49428,7544,-156,-22964,-22860,4000,83864,15528
2004:Q4,418830,376218,22944,1492,18175,418830,316873,16680,-55028,71708,3476,-2827,53487,16780,-1872,37591,13888,2828,-15728,31140
2005:Q1,530450,459240,73992,11816,-14598,530450,431446,71696,-31800,103496,-2734,4583,-29034,-6288,-828,37910,-6712,-7480,-45636,54492
2005:Q2,640233,523006,87484,11900,17843,640233,600955,26272,-77228,103500,-2446,21833,-16182,14604,-356,-65922,20392,4156,10944,9800
2005:Q3,855560,672266,126100,10232,46962,855560,616324,137084,33588,103496,1770,19803,57667,14184,472,76763,3596,-46308,8960,22912
2005:Q4,413270,377972,21572,5368,8358,413270,205099,178552,115056,63496,-442,4400,30565,1596,1644,7481,30936,13280,-24372,-4904
2006:Q1,692189,471444,227340,7696,-14291,692189,712513,40172,-20116,60288,-1592,19455,-67076,456,788,-62796,-3544,-3128,1148,-11284
2006:Q2,714801,646864,54448,1484,12005,714801,485343,-19284,-79572,60288,1257,40642,140151,460,840,97491,27612,-10932,24680,66692
2006:Q3,659994,324997,249476,-284,85804,659994,499796,63904,3616,60288,12521,28500,30936,456,40,58712,-22524,-6508,760,24336
2006:Q4,477533,340795,87400,1016,48322,477533,183408,182888,122600,60288,-11303,14459,51901,452,176,22213,-7424,1360,35124,56180
2007:Q1,621647,254365,370660,504,-3882,621647,694174,-51368,-106284,54916,-1794,13069,-58858,3628,-476,-93946,18860,4416,8660,26424
2007:Q2,596546,369269,171204,6460,49614,596546,487194,-60792,-115712,54920,1241,50568,46067,3628,796,43091,-7056,2908,2700,72268
2007:Q3,746763,311125,364892,9756,60991,746763,498749,-114872,-169788,54916,-1495,42690,330172,3628,-1860,303564,42316,4084,-21560,-8480
2007:Q4,470055,264794,197508,-7924,15677,470055,443415,-55928,-110844,54916,6773,38897,-19526,3628,-340,51234,-3040,-6772,-64236,56424
2008:Q1,745194,509729,207568,-2108,30005,745194,589340,-212872,-251640,38768,2903,-12242,317802,-4784,704,352578,-21400,9240,-18536,60264
2008:Q2,204567,59425,70908,5184,69050,204567,-223095,156820,118056,38764,-6343,35043,261378,-4784,-412,91482,47468,-600,128224,-19236
2008:Q3,364754,520386,-183956,10700,17624,364754,564815,-89352,-128116,38764,3041,4639,-178750,-4784,-1344,-70006,-98644,-2784,-1188,60360
2008:Q4,55057,577208,-574320,-5116,57285,55057,-19652,-137324,-176088,38764,-4657,49000,-24702,-4784,500,49158,-29944,-2760,-36872,192392
2009:Q1,266641,365578,-160632,-11500,73194,266641,-216694,43396,8168,35228,-50,41057,605487,3068,-56,342927,196,7524,251828,-206556
2009:Q2,186957,-94569,209852,-5288,76962,186957,-102455,16440,-18788,35228,1089,7931,323644,3068,-1208,348700,5556,5176,-37648,-59692
2009:Q3,215340,-75713,242284,-1244,50013,215340,37765,288008,252780,35228,-3,3600,-72930,3064,-24,-39462,31184,-4980,-62712,-41100
2009:Q4,705698,351332,318048,-5188,41506,705698,737235,100720,65492,35228,312,-9237,-137521,3068,-648,36279,-18008,-1308,-156904,14188
2010:Q1,-26239,218941,-237560,-1964,-5655,-26239,173703,-30076,-73008,42932,79,19135,-171232,-392,-396,-225444,-17984,-13320,86304,-17848
2010:Q2,-260710,12022,-292272,-36640,56180,-260710,-113368,61540,18608,42932,277,-24571,-203665,-388,-268,-269377,9776,3164,53428,19076
2010:Q3,471295,132940,294572,1008,42775,471295,425493,4284,-38648,42932,-1178,-3047,65622,-392,-652,80690,-6504,-7348,-172,-19880
2010:Q4,278162,187501,72396,-3796,22061,278162,75359,161736,118804,42932,1030,6614,-4634,-388,-120,-25258,15936,-3276,8472,38056
2011:Q1,395509,271284,131316,636,-7727,395509,318914,-59356,-105348,45992,-1817,8462,43937,1760,64,-19667,-9348,29524,41604,85368
2011:Q2,949096,790267,114764,-1624,45689,949096,690355,5252,-40736,45988,1037,23753,158647,1764,-236,39739,-2468,32848,87000,70052
2011:Q3,-166561,402887,-613624,-120,44295,-166561,114028,-20840,-66832,45992,-95,5355,-287429,1764,648,-258597,-45696,24088,-9636,22420
2011:Q4,438413,631138,-231992,-1808,41075,438413,355070,99348,53360,45988,-201,34622,-61803,1760,636,-101487,6876,-24904,55316,11376
2012:Q1,317707,357617,-62468,-3952,26511,317707,340396,-21872,-71952,50080,344,16595,25172,-3764,988,-50816,-9232,-4760,92756,-42928
2012:Q2,452066,468380,-78100,6836,54950,452066,339621,-2624,-52700,50076,912,12846,65455,-3764,912,-22589,-5220,-32132,128248,35856
2012:Q3,392610,364011,-8264,-6832,43695,392610,95471,71752,21672,50080,-136,36331,119416,-3768,2068,124424,-24192,26476,-5592,69776
2012:Q4,925768,736273,149992,2424,37080,925768,450400,207980,157904,50076,-412,10088,168248,-3764,1940,155584,2240,-35436,47684,89464
2013:Q1,22691,-43191,64452,2312,-882,22691,-100991,44188,-7336,51524,-1676,16189,69666,4688,1904,48746,-2692,27996,-10976,-4684
2013:Q2,464939,390067,28588,-1628,47912,464939,340905,-10736,-62260,51524,936,31805,74381,4692,1392,67349,4768,-2020,-1800,27648
2013:Q3,804665,481221,283640,8496,31308,804665,369343,83428,71904,11524,184,19229,250833,4692,492,117173,10812,50068,67596,81648
2013:Q4,322385,297311,7396,-2956,20634,322385,-143632,165836,154312,11524,-1304,14572,185512,4688,1732,71468,-8536,-25412,141572,101400
2014:Q1,568520,375471,196448,-5496,2097,568520,601916,-210652,-226340,15688,-108,29441,82582,1904,-380,23474,10260,9724,37600,65340
2014:Q2,592634,501090,49692,5668,36184,592634,526593,-82640,-98324,15684,1276,8492,1505,1904,-600,9193,-8104,-6564,5676,137408
2014:Q3,164476,48536,83820,-3704,35824,164476,260882,-49616,-65304,15688,240,18427,-50713,1908,-1736,-1721,-1916,-14520,-32728,-14744
2014:Q4,737554,870479,-195308,20448,41936,737554,520229,55408,39724,15684,1304,-9969,141758,1904,-300,-13818,-8652,9348,153276,28824
2015:Q1,538872,567555,-20940,-14960,7216,538872,769129,-71400,-82656,11256,-824,44967,-232660,-3404,-1844,-134164,-5400,1916,-89764,29660
2015:Q2,182121,259502,-145036,9776,57878,182121,334491,44520,33264,11256,-628,2238,-138372,-3404,108,-74212,3660,10668,-75192,-60128
2015:Q3,508649,535839,-78508,-4340,55657,508649,681965,35100,23844,11256,860,4953,-145329,-3400,-868,-107937,-576,10204,-42752,-68900
2015:Q4,328011,492207,-226504,-2712,65020,328011,435203,80400,69144,11256,-1256,4462,-215627,-3408,-276,-221111,-640,-21296,31104,24828
2016:Q1,611799,609398,27052,10472,-35123,611799,520138,59124,27888,31236,208,20534,-64377,-680,-720,-73649,3204,47716,-40248,76172
2016:Q2,465667,582457,-234472,-7964,125645,465667,588815,-66648,-91520,24872,460,17283,-172092,-676,652,-105384,3084,-134504,64736,97848
2016:Q3,525909,716878,-318412,-3468,130911,525909,1304290,120936,50576,70360,-372,-20713,-906560,-680,504,-896144,4612,-19216,4364,28328
2016:Q4,535105,492226,-44076,11020,75935,535105,426617,149256,82912,66344,-1208,15631,-136067,-684,1524,-173579,2668,-9776,43780,80876
2017:Q1,576074,252802,282028,-1624,42868,576074,441647,57940,-29208,87148,-1176,-9975,4047,3620,-316,92083,-1592,-21072,-68676,83592
2017:Q2,288959,167966,64936,-3444,59501,288959,68490,54000,-38468,92468,380,10583,80190,3616,-72,-28710,1368,-7772,111760,75316
2017:Q3,609422,553721,14752,-14392,55341,609422,395643,108904,16436,92468,624,21254,89817,3616,-244,123205,2396,-7464,-31692,-6820
2017:Q4,-120767,89155,-258312,884,47506,-120767,-65596,112804,20336,92468,1712,34651,-117798,3620,-784,-37706,4436,10564,-97928,-86540
2018:Q1,639761,509545,103252,4440,22524,639761,717172,42660,-5128,47788,-312,-3270,-222585,-5044,-328,-118837,4792,-15492,-87676,106096
2018:Q2,793144,605983,121368,1028,64765,793144,666274,45480,-2308,47788,264,1198,5685,-5048,-596,31697,25424,-44692,-1100,74244
2018:Q3,305814,404437,-147912,-4144,53433,305814,70824,83028,35240,47788,584,20947,138763,-5044,-108,76099,5980,17852,43984,-8332
2018:Q4,381420,447615,-84716,212,18309,381420,270663,43352,-4436,47788,-28,12765,77236,-5044,-424,83796,14412,-9836,-5668,-22568
2019:Q1,746759,449438,191204,-3256,109373,746759,607504,104268,68736,35532,132,28065,18862,-15448,420,67454,-32024,-6752,5212,-12072
2019:Q2,791212,663442,53976,3188,70605,791212,435703,65956,30420,35536,988,26133,219788,-15448,7228,147216,9464,-2348,73676,42644
2019:Q3,546995,582365,-86104,7112,43622,546995,718858,-43880,-79412,35532,1276,13518,-123921,-15444,236,-17421,-13312,-8460,-69520,-18856
2019:Q4,651538,350730,197088,-1564,105284,651538,537963,72988,37452,35536,-1340,11380,50511,-15448,9504,26171,18300,-6632,18616,-19964
2020:Q1,2323191,2472826,-198080,6732,41713,2323191,1212093,551632,369488,182144,-1588,54636,59214,2244,-872,-152390,664,50820,158748,447204
2020:Q2,3098230,2489216,232680,4792,371542,3098230,2496178,434448,99120,335328,624,18230,256522,2248,-5924,-130382,-11000,51164,350416,-107772
2020:Q3,58941,30134,-134680,2840,160647,58941,249868,35888,-20596,56484,-1688,12272,-235696,2244,-1248,-139620,-18984,-44768,-33320,-1704
2020:Q4,-2301145,-2370616,-103024,-2100,174594,-2301145,-2257170,95716,-141288,237004,-2672,-123307,-57740,2248,4,-121712,1268,-7164,67616,44028
2021:Q1,1952441,1617573,140240,18012,176616,1952441,1956760,44088,4788,39300,35480,41,-179107,484,-128,157029,-6428,-8056,-322008,95180
2021:Q2,-420341,-458477,-29140,3256,64021,-420341,-324123,102620,43132,59488,-34400,-37826,-167219,484,324,-189371,-3748,6360,18732,40608
2021:Q3,478289,445433,-75916,-19852,128624,478289,392992,211964,126656,85308,1984,-35695,-56231,480,-1564,33385,260,6812,-95604,-36724
2021:Q4,1022519,921367,-18568,-10152,129871,1022519,1093016,45128,-152248,197376,1384,-49523,-117122,484,1928,-83202,940,-50100,12828,49636
2022:Q1,348071,110309,181100,-3388,60050,348071,119255,144332,-29972,174304,160,5425,-129232,764,-8888,98768,3492,-90320,-133048,208132
2022:Q2,-1403435,-1581945,108064,-4940,75386,-1403435,-1306198,-68484,-66832,-1652,-3216,-69507,170570,1052,6704,-1458,11332,-8228,161168,-126600
2022:Q3,-1170478,-1269106,45916,10972,41740,-1170478,-1489678,142292,145380,-3088,-52,-12383,173107,972,-7000,118055,13028,-30592,78644,16236
2022:Q4,-243662,-329262,81496,-10652,14756,-243662,-523807,136384,20580,115804,-864,27026,254751,1000,25540,-29461,37568,13192,206912,-137152
2023:Q1,-1573390,-1409992,-163264,8892,-9027,-1573390,-1761415,33900,-74304,108204,984,4252,190809,1008,-14744,141693,8504,9340,45008,-41920
2023:Q2,540361,466255,39396,-2616,37327,540361,-66678,511976,465808,46168,-644,45758,31669,1260,-10968,91733,19584,10852,-80792,18280
2023:Q3,226126,211980,-56124,3244,67026,226126,121872,109692,94548,15144,144,-28750,19128,840,11248,133968,-7504,2752,-122176,4040
2023:Q4,202631,106505,26740,-9400,78786,202631,-70836,-39364,-44516,5152,56,-6020,275722,788,-1948,28574,-15680,36972,227016,43072
2024:Q1,-27636,-124895,63648,-24408,58018,-27636,-440030,35156,11964,23192,648,38867,189851,1172,-4100,207575,5764,-30228,9668,147872
