date,FU266905005.Q,FU266903001.Q,FU266904101.Q,FU266400101.Q,FU266900005.Q,FU266903011.Q,FU266904001.Q,FU266400201.Q,FU265440005.Q,FU266000105.Q,FU265090005.Q,FU265420005.Q,FU265000005.Q,FU264090005.Q,FU263011205.Q,FU313111303.Q,FU264016005.Q,FU263020005.Q,FU263030005.Q,FU263034003.Q,FU262051005.Q,FU264022005.Q,FU263069103.Q,FU263061105.Q,FU263061705.Q,FU263062003.Q,FU263063005.Q,FU263069005.Q,FU263092305.Q,FU263064105.Q,FU263092101.Q,FU263064203.Q,FU543141905.Q,FU543151905.Q,FU263070005.Q,FU263090005.Q,FU264194005.Q,FU264190005.Q,FU263111005.Q,FU263191005.Q,FU262151003.Q,FU264122005.Q,FU263169105.Q,FU263163005.Q,FU264123005.Q,FU263168005.Q,FU263169005.Q,FU263192305.Q,FU263140005.Q,FU263150005.Q,FU263170005.Q,FU263190005.Q,FU263181105.Q,FU263164100.Q,FU263192101.Q,FU313092803.Q,FU267005005.Q,FU266903005.Q,FU266904005.Q,FU266400101.Q,FU266400201.Q,FU266000005.Q
1985:Q3,132142,103542,21881,6719,101823,74318,27505,0,-38,30357,21469,0,21469,29731,-0,0,281,2445,1317,0,957,16062,385,7322,1272,50,7033,2509,1294,1300,3625,0,0,0,715,-774,8262,4490,121,5072,0,2176,1579,597,-2895,-1784,-1111,855,0,0,-821,-18,3772,975,2461,336,8888,-29224,5624,6719,0,-30319
1985:Q4,138565,109717,22014,6834,104773,76358,28415,0,-34,33826,34005,0,34005,53908,-0,0,17246,1047,1541,0,-101,19840,126,2921,1968,50,14775,4413,654,3938,4630,0,0,0,1091,-391,19902,15475,3147,5765,0,3038,-8169,11207,2270,2976,-706,174,0,0,983,98,4427,685,3452,290,-180,-33359,6401,6834,0,-33792
1986:Q1,139552,109855,23580,6117,107471,78351,29120,0,-30,32111,17205,0,17205,38883,-0,0,11652,-901,-4454,0,962,21069,853,9058,1315,50,9793,995,1854,6267,1497,0,0,0,-475,417,21678,14366,115,4456,0,9990,13647,-3657,-1814,-1648,-166,3813,0,0,-2172,-22,7312,1912,5192,208,14906,-31504,5540,6117,0,-32081
1986:Q2,142277,110998,24158,7121,106812,78780,28032,0,-27,35492,37597,0,37597,51863,-0,0,-3793,1837,717,0,30,31065,499,18360,2048,50,10108,8105,1801,6928,4036,0,0,0,1034,103,14265,5174,-16,6415,0,3607,4336,-729,-4143,-1951,-2192,-459,0,0,-187,-43,9091,1780,6917,394,-2105,-32218,3874,7121,0,-35465
1986:Q3,144975,114858,22758,7360,107420,80118,27302,0,-27,37582,22160,0,22160,41307,-0,0,-5698,198,513,0,1332,19396,-1467,10417,1484,50,8912,11365,1786,4513,7084,0,0,0,801,17,19147,15349,-280,9606,0,4488,3677,811,1096,587,509,201,0,0,1191,-953,3798,-992,4075,715,15423,-34740,4545,7360,0,-37555
1986:Q4,148194,117157,23871,7166,110620,83750,26870,0,-27,37602,32650,0,32650,34840,-0,0,-2927,3971,764,0,1026,12594,-13,338,2119,50,10100,1131,5856,190,11505,0,0,0,64,666,2190,4589,-132,7120,0,-3483,-9501,6018,-514,-42,-472,379,0,0,1175,44,-2400,-1547,-1018,165,4951,-33407,2999,7166,0,-37575
1987:Q1,149941,119421,24504,6016,112209,84113,28096,0,-32,37765,37625,0,37625,49944,-0,0,14024,-1957,11,0,837,17113,-813,9367,711,50,7798,-2020,6714,9513,6059,0,0,0,-223,-127,12319,4866,-1956,1091,0,257,-129,386,2104,1684,420,1271,0,0,1946,153,7453,1363,5901,189,139,-35309,3592,6016,0,-37733
1987:Q2,157780,125584,25811,6385,119185,88840,30345,0,-34,38630,26331,0,26331,27882,-0,0,-9666,1990,-685,0,-928,16822,2384,8653,1023,50,4712,4120,2537,8350,6547,0,0,0,-651,-553,1551,-6654,-3419,406,0,-2089,-1691,-398,-2352,-4372,2020,219,0,0,740,-159,8206,685,7239,282,12298,-36744,4533,6385,0,-38596
1987:Q3,162950,129330,27033,6588,124438,92964,31474,0,-36,38549,45439,0,45439,56519,-0,0,19537,-999,317,0,2028,5892,1015,-1994,1440,50,5381,2710,12052,4708,8946,0,0,0,581,747,11080,3045,-32,1233,0,6454,5023,1431,-5850,-2262,-3588,308,0,0,928,4,8035,-272,7900,407,-6890,-36366,4441,6588,0,-38513
1987:Q4,170650,134378,28450,7822,131398,98027,33371,0,-36,39288,21873,0,21873,37942,-0,0,7456,3427,1229,0,307,20605,-1603,19569,1862,50,727,-4355,3380,-7546,12235,0,0,0,392,813,16069,12482,-3742,5826,0,6597,-365,6962,5455,5732,-277,1236,0,0,-3006,116,3588,-3906,7161,333,17415,-36351,4921,7822,0,-39252
1988:Q1,172768,135679,30121,6969,141050,104682,36368,0,-34,31753,42448,0,42448,47068,-0,0,-7550,-486,-114,0,-1108,35956,1342,33641,142,50,781,14035,-2910,-1019,11082,0,0,0,-265,-552,4620,876,-1502,-1883,0,5071,1299,3772,-4178,-2903,-1275,2053,0,0,1423,-108,3744,732,2733,279,-10696,-30997,6247,6969,0,-31719
1988:Q2,173975,136525,30915,6536,146487,109868,36619,0,-33,27522,37798,0,37798,49001,-0,0,9026,2953,1710,0,-69,16278,-2247,11326,2650,50,4499,2068,2651,411,11490,0,0,0,109,2374,11203,7763,-39,8835,0,1363,1493,-130,-234,-980,746,-575,0,0,-1564,-23,3440,-1188,4330,298,-10276,-26657,5704,6536,0,-27489
1988:Q3,178373,138212,33323,6838,151760,113397,38363,0,-34,26648,4408,0,4408,24749,1,0,-10860,-667,-57,0,1719,9188,2921,-326,1461,50,5082,7786,4738,665,9323,0,0,0,932,1982,20342,11059,7380,4080,0,3702,2395,1307,-6668,-3397,-3271,-134,0,0,2759,-60,9283,193,8765,325,22240,-24816,5041,6838,0,-26614
1988:Q4,187325,143579,35101,8646,157421,116655,40767,0,-33,29937,50882,0,50882,54230,-0,0,7511,1777,1830,0,-615,25039,801,17370,2480,50,4338,-1982,7083,-2934,14279,0,0,0,1324,918,3348,6060,-1925,3620,0,5440,18511,-13071,-3380,-330,-3050,3444,0,0,-1053,-86,-2712,1365,-4489,412,-20946,-26924,5666,8646,0,-29904
1989:Q1,190832,146539,37261,7033,164157,121297,42860,0,-33,26708,5907,0,5907,42553,-0,0,-20005,983,1442,0,1364,26254,1877,14195,4034,50,6098,13796,15135,201,3117,0,0,0,976,-710,36646,25569,4000,13727,0,5755,4452,1303,-5284,-718,-4566,4768,0,0,2606,-3,11077,922,9894,261,20801,-25241,5599,7033,0,-26675
1989:Q2,195142,148847,39525,6770,171748,126807,44941,0,-36,23429,12583,0,12583,34661,-2,0,4163,633,2124,0,2827,-2881,689,-7237,1813,50,1804,7426,5024,4431,10719,0,0,0,574,-376,22078,8872,12095,2695,0,33,-1662,1695,-6620,-5202,-1418,167,0,0,555,-53,13206,4497,8452,257,10846,-22040,5417,6770,0,-23393
1989:Q3,192416,146107,38591,7719,172003,127338,44665,0,-36,20449,6861,0,6860,39784,-2,0,-3934,283,860,196,-154,29395,40,25320,2983,50,1002,-2595,-759,5425,12578,0,0,0,-922,-587,32924,15986,5996,5248,0,6348,4765,1583,-3061,-1734,-1327,722,0,0,701,32,16938,7566,9058,314,13589,-18769,6074,7719,0,-20413
1989:Q4,195950,149538,37534,8879,174080,128847,45234,0,-243,22113,12604,0,12604,33153,-0,0,-9299,2019,1818,195,6041,6211,-1761,-2512,6251,50,4183,3741,5223,-1459,17236,0,0,0,1974,-546,20549,18451,3202,7427,0,5800,5524,276,-3963,-3300,-663,8227,0,0,-2151,-91,2098,4228,-2471,341,9509,-20691,7700,8879,0,-21870
1990:Q1,203008,156692,38561,7755,180499,134558,45941,0,-208,22717,34992,0,34992,38166,-1,0,6587,1380,1505,196,-857,-6001,-1312,-8068,2169,50,1160,22511,2725,-3608,12913,0,0,0,429,386,3173,-7330,3177,-5617,0,4828,-3730,8558,-6186,-4529,-1657,913,0,0,-4519,74,10503,22,10157,324,-12275,-22134,7380,7755,0,-22509
1990:Q2,200826,153690,38223,8913,182610,136481,46129,0,-38,18254,-1784,0,-1784,32470,-5,0,719,3932,-955,196,-858,11379,523,5592,1469,50,3745,7102,3186,-4032,11458,0,0,0,457,-109,34254,20728,-371,12369,0,10677,5770,4907,-1015,-866,-149,-1275,0,0,357,-14,13526,6130,7089,307,20038,-17209,7906,8913,0,-18216
1990:Q3,205562,157526,39396,8640,184968,138787,46181,0,-39,20633,24464,0,24464,61593,2,0,17998,6641,-937,195,-857,11759,-730,12879,-533,50,93,16574,297,-2842,8859,0,0,0,4053,-149,37129,22141,-1739,14145,0,6881,6391,490,-3347,-1944,-1403,5282,0,0,891,28,14988,547,13980,461,-3831,-18738,6784,8640,0,-20594
1990:Q4,206222,161821,37975,6426,192643,142047,50597,0,-7088,20666,5248,0,5248,21901,5,0,-10034,4323,-297,196,-858,20142,-456,16639,3145,50,764,3874,131,-6254,8927,0,0,0,1369,377,16653,10589,1092,7014,0,11299,3893,7406,-5201,-1275,-3926,-8528,0,0,4870,43,6064,705,5147,212,15418,-19774,12622,6426,0,-13578
1991:Q1,178344,155079,36829,-13564,189987,143294,46693,0,-1110,-10533,-30513,0,-30513,6622,-0,0,1607,2598,1278,195,293,10230,-353,4894,819,50,4820,-14076,-5645,2241,9491,0,0,0,-1038,-552,37135,16812,353,-931,0,15161,12032,3129,-3766,-72,-3694,4654,0,0,1278,63,20323,6831,13209,283,19980,-11785,9864,-13564,0,11643
1991:Q2,185989,153480,34859,-2350,189682,147683,41999,0,-142,-3551,40388,0,40388,24501,-4,0,-6864,62,913,196,292,16535,-360,9916,1338,50,5591,-7315,9100,7286,4875,0,0,0,-716,141,-15888,-33725,-1014,-12172,0,-10338,-13089,2751,-5251,-2818,-2433,-5545,0,0,393,202,17838,9270,8143,425,-43939,-5797,7140,-2350,0,3693
1991:Q3,193789,155417,34106,4266,190532,150149,40383,0,-4003,7260,-1953,0,-1953,15727,-0,0,9846,4640,-2800,196,293,12239,-326,4425,4298,50,3792,-8511,-5665,-1017,4868,2779,0,0,124,-1265,17680,-2642,-3878,-2299,0,7958,4047,3911,-3403,172,-3575,-1107,0,0,-350,437,20323,8639,11343,341,9213,-5269,6278,4266,0,-3257
1991:Q4,197290,159568,30983,6740,193092,153804,39288,0,-44,4242,-1533,0,-1533,11569,5,0,-3658,4112,375,195,293,23886,1645,14435,3771,50,3985,-17441,-2118,-4418,8265,2763,0,0,-139,-551,13102,-1781,-1226,-11074,0,8991,-8735,17726,762,1135,-373,-90,0,0,584,272,14883,5916,8512,455,5775,-5763,8305,6740,0,-4198
1992:Q1,200467,161456,30515,8496,195020,156322,38698,0,-45,5492,43266,-11,43277,62902,-0,0,30428,-601,-5744,196,11321,21967,-914,15602,3179,50,4050,6799,-1839,-6258,3621,2976,0,0,271,-235,19625,-1597,1057,-8693,0,-486,7015,-7501,-564,-80,-484,7464,0,0,-443,68,21222,7669,13239,314,-37774,-5134,8183,8496,0,-5447
1992:Q2,205661,164738,31260,9664,195814,156541,39274,0,-97,9944,5031,-8,5039,33780,-2,0,-10594,2172,3301,196,2546,34668,497,21482,6676,50,5963,-4560,2774,-4532,3605,2786,0,0,960,460,28742,14912,-1464,2174,0,11926,6939,4987,1584,1469,115,533,0,0,20,139,13830,3209,10315,306,4913,-8197,8014,9664,0,-9847
1992:Q3,210242,169463,29923,10856,197067,159841,37225,0,1492,11684,12683,-6,12689,35835,-0,0,21913,7103,-7998,195,-1387,12436,1228,4589,1442,50,5127,4844,-1635,-8009,5183,2686,0,0,202,302,23146,6491,-1952,4980,0,7141,3228,3913,-3022,-1983,-1039,-1409,0,0,982,-229,16655,9146,7128,381,-999,-9622,7303,10856,0,-13176
1992:Q4,214307,172134,29278,12895,197204,160349,36855,0,-43,17146,30767,-5,30772,48339,3,0,-16843,3919,18870,196,8378,23205,777,13912,6978,50,1488,-2209,499,1418,7615,2541,0,0,237,510,17566,-1109,-1542,-1898,0,3773,-7098,10871,-3462,-4196,734,1306,0,0,625,89,18675,12372,5877,426,-13622,-11785,7577,12895,0,-17103
1993:Q1,213221,174828,28687,9707,198890,160902,37988,0,-649,14980,25616,-11,25627,58846,2,0,33127,2049,-14974,196,4881,20951,-38,14443,1818,50,4678,6,4281,2718,3532,2303,0,0,-164,-62,33219,12257,983,-2650,0,14006,-5868,19874,-6023,-3265,-2758,3572,0,0,2038,331,20962,8334,12405,223,-10637,-13926,9302,9707,0,-14331
1993:Q2,220496,179070,30936,10490,201872,163274,38599,0,-40,18664,-5265,-13,-5252,44885,-3,0,-8247,5360,9099,195,3755,28583,6967,5376,8960,50,7230,-4773,7628,-1400,4171,2351,0,0,-441,-1392,50137,20024,-822,-1587,0,16068,-82,16150,-2083,-1437,-646,8223,0,0,-197,422,30113,13683,16150,280,23929,-15797,7663,10490,0,-18624
1993:Q3,221428,179813,30314,11302,202077,162724,39353,0,-100,19451,29946,-12,29958,81463,-0,0,13527,9707,2108,196,4700,39363,241,22356,9763,50,6953,-3681,6269,255,5879,2094,0,0,1312,-266,51505,13405,544,-11205,0,30922,-444,31366,-3411,-1837,-1574,-3108,0,0,-899,562,38100,20574,17279,247,-10494,-17089,9039,11302,0,-19351
1993:Q4,234625,186262,34506,13857,207561,167900,39661,0,-39,27104,45617,-11,45628,107252,4,0,-2695,-756,26944,195,3576,56164,-1255,31158,14868,50,11343,-7324,10571,9158,9032,2665,0,0,307,-589,61624,24997,673,-3032,0,12276,-1711,13987,222,-803,1025,13981,0,0,1882,-1005,36627,20785,15449,393,-18513,-18362,5155,13857,0,-27065
1994:Q1,234902,190457,34512,9933,211660,170308,41352,0,-35,23277,71026,-8,71034,93527,1,0,33333,5715,2725,196,-499,28731,4043,10809,5947,50,7882,9912,-864,2345,6337,4074,0,0,685,836,22493,-12916,59,-701,0,-24213,-24547,334,-3432,-2397,-1035,15091,0,0,316,-36,35409,19206,15981,222,-47749,-20149,6840,9933,0,-23242
1994:Q2,248079,199390,38320,10369,220780,176747,44033,0,-897,28196,-4895,-6,-4889,40547,-0,0,5349,6259,15062,196,-2521,15667,130,-1176,5945,50,10718,-2380,859,-6511,5167,3349,0,0,535,-484,45436,16923,-3537,19327,0,-1902,-1150,-752,-177,900,-1077,514,0,0,2533,165,28513,12542,15609,362,33092,-22643,5712,10369,0,-27299
1994:Q3,262386,208438,42414,11534,231959,184221,47738,0,-262,30689,22421,-5,22426,61003,-2,0,3239,4342,-13411,195,19507,33818,-3021,22136,3917,50,10736,274,2698,-1897,11925,1810,0,0,-463,-1032,38577,14295,165,8722,0,4479,-1826,6305,-1272,-754,-518,2366,0,0,-499,334,24282,6993,16893,396,8268,-24217,5324,11534,0,-30427
1994:Q4,275714,215140,46331,14244,241082,189662,51421,0,-50,34682,23382,-7,23389,82322,3,0,34971,6086,7358,196,-28498,52529,4881,33255,5845,50,8498,-6222,1334,-6916,18665,3850,0,0,791,-1825,58932,32942,-2033,25541,0,10405,7890,2515,1611,641,970,-2467,0,0,253,-368,25990,9360,16180,450,11299,-25478,5090,14244,0,-34632
1995:Q1,280509,221725,47856,10928,250706,195393,55313,0,-51,29855,16084,-8,16092,70639,-2,0,-9802,4893,-2701,188,9992,59578,3983,38142,5163,238,12052,4592,-3200,-6019,12639,2169,0,0,-1505,-183,54546,29001,5318,8158,0,13060,9201,3859,1053,776,277,1175,0,0,234,3,25545,4724,20509,312,13770,-26332,7457,10928,0,-29804
1995:Q2,287480,227086,49764,10631,257637,199713,57924,0,-52,29895,13875,119,13756,92585,-1,0,-7117,436,5060,188,5880,72563,4251,53672,3633,238,10769,-1012,2382,2999,9817,2298,0,0,333,-1241,78829,50394,2722,27986,0,12316,-2773,15089,3050,3346,-296,703,0,0,3605,12,28435,12829,15329,277,16020,-27373,8160,10631,0,-29843
1995:Q3,290264,226461,52754,11049,265317,207850,57467,0,-493,25440,43851,-1,43852,110957,3,0,5895,2485,-9030,188,3711,82049,4533,55892,8343,238,13043,1617,2098,2036,15761,2660,0,0,241,1243,67105,19426,1893,-6125,0,24426,7736,16690,-1003,-527,-476,1145,0,0,-1152,242,47679,25397,21879,403,-18411,-18611,4713,11049,0,-24947
1995:Q4,290249,227300,51508,11442,268985,209855,59129,0,-45,21310,-4084,112,-4196,82549,1,0,18808,2088,3925,188,1435,32648,5824,12815,485,238,13286,-5187,181,6544,18098,3084,0,0,1678,-942,86745,27085,-324,5285,0,20574,-673,21247,1789,1794,-5,1335,0,0,-1567,-7,59660,22459,36675,526,25394,-17445,7622,11442,0,-21265
1996:Q1,297849,234184,50816,12850,272118,211985,60133,0,-52,25784,5795,-2,5797,96728,-3,0,-17021,-4405,1032,188,4906,75880,-12476,71722,559,238,15837,4442,8834,-239,19299,3716,0,0,576,-477,90931,32203,-17,25191,0,10333,-3696,14029,1340,894,446,-2044,0,0,-2747,147,58728,29515,28775,438,19989,-22199,9317,12850,0,-25732
1996:Q2,301900,238188,52552,11160,274564,214761,59804,0,-49,27385,19288,-2,19290,72417,3,0,-13249,7670,-4242,187,3859,54077,11351,21594,5116,238,15778,77,3429,2812,13270,3284,0,0,744,497,53128,11016,523,747,0,7492,2038,5454,3394,2830,564,323,0,0,-1202,-261,42112,25230,16505,377,8097,-23427,7252,11160,0,-27336
1996:Q3,309716,243439,54988,11289,276336,214894,61441,0,-49,33430,28263,-2,28265,120759,-0,0,-15796,4769,3899,188,79,98450,5228,61642,10527,238,20815,13267,665,-5093,15932,2686,0,0,2160,-447,92494,59580,-7489,29972,0,32583,11314,21269,305,92,213,4242,0,0,50,-83,32914,11921,20560,433,5166,-28545,6453,11289,0,-33381
1996:Q4,319548,248155,57179,14215,290976,225950,65027,0,-51,28623,67695,-2,67697,175609,1,0,9372,8703,-867,188,-5626,147255,10320,107735,10571,238,18391,-13897,1335,232,23739,2908,0,0,2064,202,107912,74761,315,30027,0,27517,1660,25857,2510,2473,37,7139,0,0,7162,91,33151,16182,16383,586,-39071,-22206,7848,14215,0,-28572
1997:Q1,330126,256803,61765,11559,297138,229594,67544,0,-55,33044,18182,-16,18198,121174,-1,0,-19091,3367,1371,188,20826,73327,-5791,51404,10496,238,16980,4675,11554,4571,17114,3461,0,0,146,-334,102976,52013,-4480,46088,0,7168,1845,5323,683,741,-58,1171,0,0,1358,25,50964,19038,31499,427,14862,-27210,5780,11559,0,-32989
1997:Q2,334838,259913,63087,11838,309369,238613,70757,0,-125,25594,40729,-19,40748,112679,-0,0,-2479,6195,477,188,642,61338,14341,21555,6779,238,18425,1668,8326,20132,15461,1886,0,0,-1082,-72,71931,26881,236,6044,0,14791,2016,12775,4508,4167,341,1239,0,0,52,11,45050,18491,26148,411,-15136,-21300,7670,11838,0,-25469
1997:Q3,345736,267722,65756,12258,315040,243514,71526,0,-150,30846,47122,-20,47142,148404,-0,0,4467,4749,386,188,5996,82166,8907,43737,8955,238,20329,3436,613,23614,18481,2835,0,0,630,843,101262,58812,730,25419,0,31539,-872,32411,-1113,278,-1391,402,0,0,1806,29,42450,19066,22969,415,-16277,-24208,5770,12258,0,-30696
1997:Q4,353269,271336,66164,15770,312327,242083,70245,0,-73,41015,47575,-18,47593,118279,-0,0,23590,13184,10911,188,-7493,25511,2442,7050,4083,238,11698,7482,10642,5449,23411,4333,0,0,1197,-126,70685,51176,4524,30155,0,9792,735,9057,4050,4935,-885,3188,0,0,-421,-112,19510,982,18192,336,-6560,-29254,4081,15770,0,-40942
1998:Q1,354434,274559,66124,13751,313218,240755,72462,0,-57,41273,30678,3,30675,102026,-0,0,-20224,-568,5160,188,21384,41967,1917,4801,12205,238,22806,5563,4322,27040,15738,2414,0,0,-1469,510,71351,25251,444,-6036,0,24171,11622,12549,408,2513,-2105,6445,0,0,-203,22,46100,6902,38813,385,10595,-33804,6339,13751,0,-41216
1998:Q2,359160,277407,67695,14059,310143,236824,73319,0,-53,49071,-5962,4,-5966,93911,-0,0,17142,779,-3589,188,-7021,56929,11345,1509,7107,238,36730,-2628,6010,9087,15036,3882,0,0,-1639,-265,99877,54288,1945,16139,0,24442,-5334,29776,-218,908,-1126,14926,0,0,-2972,26,45589,13185,31960,444,55032,-40583,5624,14059,0,-49018
1998:Q3,360506,277474,68148,14883,304356,233816,70541,0,-72,56221,-17317,4,-17321,31676,-0,0,25110,4366,1160,188,-14150,-2645,20716,-37905,-4767,238,19073,288,6429,-13545,18695,4853,0,0,556,371,48997,24055,2025,28580,0,-3918,2609,-6527,75,1086,-1011,-2826,0,0,257,-138,24942,-1256,25785,413,73538,-43659,2393,14883,0,-56149
1998:Q4,370991,286250,67401,17340,312042,241584,70457,0,-63,59013,117457,4,117453,196229,-0,0,24203,5909,373,187,-19043,73251,-337,50254,-3493,238,26589,-4218,12350,7496,100464,-20,0,0,-3964,-759,78776,-24147,2369,-29581,0,-8059,-1103,-6956,739,2567,-1828,7489,0,0,2951,-55,102924,82531,20055,338,-58444,-44666,3056,17340,0,-58950
1999:Q1,381619,293331,67803,20485,323060,240191,74286,8583,-343,58903,-18229,2,-18231,76071,-0,0,-12641,-199,-7894,188,14333,27524,-5872,-12527,13929,238,31756,20981,18161,8008,9498,2611,0,0,-4395,-104,94302,55329,-4068,27377,0,4387,4371,16,-814,-421,-393,28692,0,0,-367,122,38973,-4965,43544,394,77132,-53140,6483,20485,8583,-58560
1999:Q2,397573,305532,70683,21358,332019,243649,78413,9956,-428,65982,50352,3,50350,189861,-0,0,14293,3182,1339,188,-3068,16314,-5877,-18120,13249,238,26824,-22626,11315,30934,132615,1994,0,0,-1235,4616,139511,31883,-1159,18639,0,-396,-7144,6748,-2395,-1765,-630,15995,0,0,1087,112,107628,71065,36107,456,15629,-61882,7730,21358,9956,-65554
1999:Q3,417746,320428,76385,20933,344403,251327,83541,9535,-419,73763,40906,9,40897,167816,-0,0,8367,3578,1049,188,-894,86590,4764,16648,17798,238,47142,-5696,17446,19394,34384,3731,0,0,-773,452,126919,43057,-1951,11400,0,16539,11648,4891,1835,3027,-1192,13357,0,0,1760,117,83862,30403,53130,329,32856,-69101,7155,20933,9535,-73344
1999:Q4,434919,333170,78871,22879,355752,257743,88406,9603,-5549,84716,109492,6,109487,159791,-0,0,5385,17778,8667,188,-2421,32661,628,-18322,18470,238,31647,-15383,16831,46005,48854,-1140,0,0,1877,488,50304,2621,-1569,-8522,0,6166,7418,-1252,-196,3312,-3508,3712,0,0,2747,283,47683,17808,29603,272,-24777,-75427,9535,22879,9603,-79167
2000:Q1,458404,352372,84052,21981,365775,263226,92323,10226,-606,93236,-67301,8,-67309,89661,-0,0,-83152,-8465,-2028,188,-4046,70205,-3463,1005,31387,240,41036,1255,6652,63444,44570,2854,3,2,1459,-3280,156970,90073,554,74857,0,22828,12452,10376,-2554,-2566,12,-9647,248,85,587,3115,66897,18791,47776,330,160537,-89146,8271,21981,10226,-92630
2000:Q2,476497,363965,89403,23129,381622,273340,98320,9962,-457,95332,143362,8,143354,242343,-0,0,56906,1141,1193,984,11568,38220,-1572,-26479,27290,0,38981,1217,10816,35551,83861,-2568,2,0,2891,561,98988,-4545,-2020,11518,0,-18698,-3378,-15320,1279,834,445,-942,249,85,517,3467,103534,47224,55913,397,-48030,-90625,8918,23129,9962,-94875
2000:Q3,492752,379717,89419,23615,388555,281251,97039,10265,-920,105117,147452,10,147442,220576,-0,0,-10393,1280,3713,983,4950,55331,-2693,-24012,40770,0,41266,-6392,43812,55602,38056,-2929,2,2,4127,32432,73133,21340,346,-22199,0,30270,11511,18759,1081,1886,-805,7374,248,85,627,3508,51794,16579,34899,316,-42335,-98467,7620,23615,10265,-104197
2000:Q4,497062,381130,89284,26648,391895,278294,102956,10645,-2597,107764,80373,-4,80377,219261,-0,0,-8109,4859,6064,984,-1082,80738,16983,-25695,42456,0,46994,-7519,614,42529,91956,-4022,2,0,9127,3120,138883,82943,1410,62703,0,18599,11163,7436,4366,5261,-895,-9217,248,85,1183,3566,55941,24120,31426,395,27391,-102836,13672,26648,10645,-105167
2001:Q1,484172,374866,83265,26041,378257,274203,93282,10773,-155,106070,15947,9,15938,132964,-0,0,-69168,-1443,-15219,984,3150,91115,-7743,-1643,30483,0,70018,16647,29496,44101,29255,-5154,8,3,7866,1322,117025,60000,-190,41976,0,13810,-8104,21914,-4266,-1466,-2800,4620,873,257,-3544,6464,57026,21546,34967,513,90123,-100663,10017,26041,10773,-105915
2001:Q2,458242,355507,75769,26965,363471,264503,87876,11092,-190,94961,154140,8,154132,196008,-0,0,11232,2896,2987,983,-3224,62621,6752,-31482,11617,0,75734,12102,10895,35196,50367,-1505,6,3,2134,9315,41876,-47761,1343,-38845,-4390,-11051,12950,-24001,-1523,-1729,206,-3279,872,257,2264,6591,89638,55707,33461,470,-59179,-91004,12107,26965,11092,-94771
2001:Q3,445430,342384,75115,27931,342396,249726,81369,11301,12783,90251,100346,9,100337,128068,-0,0,18965,9438,-1784,984,-14497,57041,-143,6763,19305,0,31116,13142,10102,20541,6818,-7831,8,3,6212,8925,27731,-24808,3559,-1184,-17550,-20757,1361,-22118,-1128,-543,-585,5915,872,257,-1386,6594,52539,10889,41315,335,-10095,-92659,6255,27931,11301,-103034
2001:Q4,415192,330802,55129,29261,327496,238380,77115,12001,-561,88257,115982,10,115972,212693,-0,0,21976,7896,-11442,984,39309,113028,-4719,45684,30608,0,41455,-17263,9476,32480,21636,-299,6,2,106,-5202,96721,55220,199,4805,25836,15798,10136,5662,-1389,-851,-538,4369,872,256,-2060,6534,41502,20977,20222,303,-27725,-92422,21986,29261,12001,-87696
2002:Q1,421067,324300,67089,29679,330820,238443,79500,12878,-2246,92492,44756,2,44755,85255,-0,0,-40821,2163,-621,983,-18521,79583,7575,14747,19768,0,37493,-6821,5859,24037,19486,-1459,8,2,8121,13256,40500,-1003,-390,-15075,-14780,16586,5694,10892,750,1325,-575,8612,868,263,-825,2988,41503,-1999,43075,427,47736,-85857,12411,29679,12878,-90247
2002:Q2,464715,360505,75656,28554,350809,253638,83387,13784,-450,114356,62046,13,62033,193240,-0,0,-26437,7019,9391,984,33496,138601,9667,38204,51932,0,38798,5898,-23469,16553,32652,-6802,7,4,9680,-4336,131208,81800,1843,7462,35585,23108,21350,1758,1103,1587,-484,9527,869,263,-899,2939,49407,19007,30056,344,52310,-106867,7731,28554,13784,-113906
2002:Q3,480141,374247,76867,29028,352947,250590,87735,14622,-472,127666,185171,15,185155,250265,-0,0,43117,797,-724,-422,47126,111299,-240,63184,28156,1750,18449,17379,-14844,8140,30635,-561,7,2,7381,934,65110,40848,1416,26036,7784,3319,-4948,8267,-1679,-1263,-416,-139,867,261,-98,3081,24262,-12825,36749,338,-57505,-123657,10869,29028,14622,-127194
2002:Q4,480083,378673,70406,31004,355988,255309,85189,15491,-1062,125156,119620,16,119604,184164,-0,0,42795,8301,7921,-422,-21947,103284,1104,44734,27215,1750,28481,-1829,9897,12761,25743,275,7,2,3259,-5883,64559,33975,812,2607,-4983,19565,17657,1908,-494,356,-850,8482,868,263,3841,3014,30584,12771,17531,282,5536,-123364,14783,31004,15491,-124094
2003:Q1,474662,365161,78294,31207,350475,246256,89184,15036,-1995,126182,53620,15,53605,146961,-0,0,-33526,5654,5820,-423,39032,100147,-6120,37380,13940,1750,53197,-7132,-9542,-2848,48391,535,10,4,961,-121,93356,22221,-83,26454,20451,-20784,187,-20971,-2601,-2259,-342,-9930,1214,367,-732,7865,71135,33519,37264,352,72561,-118905,10890,31207,15036,-124187
2003:Q2,494310,383866,77891,32553,363362,254459,91982,16921,-2997,133945,10526,16,10509,172071,-0,0,-34479,79,7418,-422,72,168709,2177,92385,13580,1750,58817,11439,-4458,18271,2703,1807,10,4,-151,1069,161561,103656,170,41724,23807,23232,2672,20560,-1741,-5091,3350,10268,1215,366,2623,1992,57905,18705,38806,394,123420,-129407,14091,32553,16921,-130948
