1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015:Q1,3391529,1509143,141215,345413,21978,1175203,132235,68423,-2081,3970210,949261,1965635,571136,428689,55489,-578681,272865,-2900,63507,-366423,-216223,266977,-761,-482439,-96794,-16694,-282004,-824,0,0,0,114298,532,4496,109270,-440,8344,6891,73636,0,385646,0,0,0,278636,279608,-972,-62555,0,-62555,-306235,-2084,33532,138117,155075,0,-16958,-150200,-246691
2015:Q2,3445400,1527675,145092,350684,21831,1187038,136511,78106,-1537,3990778,950781,1986913,571276,425877,55931,-545378,272471,-1633,56790,-328064,-217177,271606,-121614,-367169,626541,-3612,509723,-628,-80,0,-80,116496,8320,72,108104,584,4,1010,3044,0,993711,0,0,0,960364,958288,2076,-119216,0,-119216,-385796,924,-1767,153405,145519,0,7886,-110887,487037
2015:Q3,3446662,1540862,137803,324673,23278,1196811,162738,60913,-416,4011910,951078,1998140,577651,427881,57160,-565248,272526,-2924,63456,-353254,-347109,271320,-734,-617695,-108654,-1220,-153657,860,-68,0,-68,84323,-7772,-3848,95943,-200,40,2491,-41224,0,509041,0,0,-2204,496752,498972,-2220,-194561,0,-194561,-483961,-580,22543,187091,183797,0,3294,-6145,-105068
2015:Q4,3509950,1552631,143347,295581,21630,1204072,213361,79027,301,4050403,955869,2010382,591337,434682,58133,-540453,271876,-2151,56034,-322460,-374535,274215,-489,-648261,486278,-4044,367556,-1256,0,0,0,111210,12348,-1484,100346,-40,0,40436,-27584,0,1134539,0,0,0,1017536,1015700,1836,521332,0,521332,1320992,1308,3856,-409493,-458979,0,49486,52075,302495
2016:Q1,3445529,1526778,139463,310829,24630,1211024,154055,77743,1007,4084291,953919,2026753,597231,446225,60163,-638762,271498,-2653,61299,-425910,-376002,275730,-422,-651310,260796,-4286,124909,208,0,0,0,99955,-9036,3672,105319,0,5956,11395,22660,0,912106,0,0,0,747452,747912,-460,123702,0,123702,123702,-396,43038,-1690,6325,0,-8015,-49909,174906
2016:Q2,3447085,1536722,136635,314735,23575,1217034,139380,79357,-353,4101646,955649,2038821,592036,453291,61849,-654561,273107,-2318,57277,-436413,-360087,274334,-32948,-601473,266949,728,131100,460,0,0,0,84664,-13472,-192,98328,-120,844,-3771,53044,0,868421,0,0,0,663556,663088,468,298712,0,298712,298712,780,14137,-108764,-130210,0,21447,-76326,94368
2016:Q3,3468731,1553784,136568,322641,23517,1228045,140563,63085,528,4150499,967086,2050448,612989,457514,62462,-681768,274165,-1915,59754,-465442,-567071,274213,-1846,-839438,98452,6600,-11037,-372,0,0,0,90595,-8484,888,98191,-80,80,7413,5252,0,937889,0,0,-2200,799968,800740,-772,103762,0,103762,103762,64,13388,22908,16639,0,6268,101629,27828
2016:Q4,3481343,1574500,136411,299247,24489,1241521,128738,74863,1574,4175460,972610,2064601,617682,460184,60383,-694117,276011,-974,63739,-480871,-381778,275871,-365,-657284,157243,5814,17861,-1208,0,0,0,116694,11284,8732,96678,-40,108,111,17904,0,814527,0,0,0,633548,633164,384,-40,0,-40,-40,8,46938,134074,79198,0,54876,-99093,-35934
2017:Q1,3482183,1579976,127560,211766,24007,1262726,162362,111354,2432,4192261,969375,2095441,607970,460669,58806,-710078,277232,-2479,62169,-492536,-635907,279715,-637,-914985,-976179,-1070,-1025162,-1176,0,0,0,89957,-4164,-4008,98129,4,3340,-6372,-35700,0,-61194,0,0,0,-71852,-70928,-924,-33944,0,-33944,-464496,-1140,-15663,61404,97928,0,-36524,143371,-1004841
2017:Q2,3467750,1600122,131714,225749,24787,1275138,141751,65385,3104,4195550,973766,2109060,584020,471214,57490,-727800,279083,-2452,62636,-508901,-472148,286089,-588,-757649,284951,500,315952,380,0,0,0,89505,-4488,-4936,98929,-520,136,11142,-132144,0,1042601,0,0,0,964820,964168,652,-136969,0,-136969,-272129,-508,32137,183121,159837,0,23284,-36752,311729
2017:Q3,3512180,1623213,131785,241489,25059,1290295,129591,67358,3390,4253984,976662,2127364,607146,481457,61355,-741804,281006,-2347,93325,-551776,-408881,287920,-7363,-689438,-9432,-270,-81694,624,0,0,0,101568,-4476,8272,97772,-40,2548,3593,-35760,0,680006,0,0,-1000,576316,576408,-92,435597,0,435597,953129,648,31716,-363271,-397644,0,34373,-142896,-90365
2017:Q4,3552878,1649082,134679,242376,25853,1309095,122048,66350,3395,4320382,994201,2146457,626654,493441,59629,-767504,283373,-1310,-876225,393404,578764,296489,-362,282637,1159080,-6094,110290,1712,0,0,0,101879,10408,1156,90315,0,0,-8067,959360,0,876443,0,0,0,747928,747820,108,-87304,0,-87304,-645836,308,21746,193765,163706,0,30059,-185359,102857
2018:Q1,3514224,1597314,150069,215492,24881,1328896,118583,75899,3090,4398501,1012349,2193821,626576,507619,58136,-884277,286329,-2366,54926,-650508,-827782,303844,-111,-1131515,566589,-92,448199,-312,0,0,0,99833,3120,1688,95025,15956,0,12648,-9644,0,1698104,0,0,0,1554664,1553596,1068,168998,0,168998,775710,416,74869,-100843,-108864,0,8021,177275,435707
2018:Q2,3552721,1607217,155670,229090,25658,1338673,112993,79743,3677,4453782,1027140,2207124,630078,531778,57662,-901061,289241,-1654,62474,-672640,-529994,307586,-751,-836829,306909,12470,150614,264,0,0,0,102895,3484,4000,95411,4,5112,2886,32664,0,1143738,0,0,0,1001124,1005728,-4604,222961,0,222961,222961,-616,9891,-89622,-129867,0,40245,-142646,176320
2018:Q3,3632415,1624814,163432,225544,25465,1355158,128894,105507,3601,4512223,1045490,2223581,634010,551891,57251,-879808,291531,-2491,62844,-648630,-443718,313419,-415,-756722,353276,-856,187005,584,0,0,0,93312,2368,3044,87900,-80,200,14127,58984,0,1109997,0,0,-1064,925532,928288,-2756,101966,0,101966,101966,724,110988,-28149,-30909,0,2760,-204913,139891
2018:Q4,3633017,1627818,184646,229696,26949,1363708,126278,71015,2907,4593407,1052690,2245972,645593,571229,77923,-960390,293499,-1673,62339,-727557,-837081,322662,-5057,-1154686,70935,8402,-91634,-28,0,0,0,100576,11164,4976,84436,0,0,11951,41668,0,1225621,0,0,0,1039368,1038896,472,17734,0,17734,17734,252,100416,67850,56992,0,10858,109524,-59107
2019:Q1,3655796,1683619,173760,200075,25777,1395948,108671,66533,1413,4688510,1067522,2327083,645616,579823,68466,-1032714,296891,-3105,67756,-800474,-778187,333568,-5268,-1106487,17523,760,-76980,132,0,0,0,109376,18596,3012,87768,0,0,2599,-18364,0,1124010,0,0,0,933592,936548,-2956,-10445,0,-10445,-871697,2036,99902,98926,70924,0,28002,-22286,-123641
2019:Q2,3687635,1689093,170376,210385,26551,1403303,120656,66410,861,4736912,1091278,2343838,656892,586628,58276,-1049277,298162,-951,62862,-813026,-916538,320782,-769,-1236551,-233741,9334,-284926,988,0,0,0,84444,5988,-13020,91476,0,5396,3836,-52812,0,1002810,0,0,0,906664,907480,-816,-151822,0,-151822,-157514,-412,24785,223596,187359,0,36236,103511,-219887
2019:Q3,3700900,1700303,177823,198247,26757,1409980,100448,86346,996,4776801,1099602,2357197,660884,578521,80597,-1075901,300036,-2072,67223,-841016,-650013,333960,-1164,-982809,463632,7392,423020,1276,0,0,0,99783,676,11240,87867,0,72,-7395,-60516,0,1446441,0,0,-2160,1379840,1382008,-2168,524732,0,524732,1299288,1632,-18917,-438686,-411012,0,-27674,-191003,362850
2019:Q4,3772398,1732370,177705,233097,26838,1427938,110032,62507,1911,4792048,1100458,2371023,673992,564484,82091,-1019650,301602,-2800,118066,-833314,-787254,341497,-398,-1128353,41550,844,-56956,-1340,0,0,0,80553,14376,1396,64781,0,0,-6624,25068,4,1169903,0,0,0,1023752,1024728,-976,93175,0,93175,185563,332,27347,25297,-11247,0,36544,-46060,-12043
2020:Q1,3799787,1767752,183174,189579,28453,1453286,120129,53889,3525,4870147,1115202,2437834,692775,544307,80029,-1070360,304170,-4215,78405,-840380,-730839,349529,-300,-1080068,675677,-1038,642629,-1588,0,0,0,75894,-13836,6060,83670,0,5192,768,-46180,0,1755744,0,0,0,1542120,1542228,-108,220634,0,220634,220634,-588,53934,-60355,-59945,0,-410,-109541,557746
2020:Q2,3543712,1631444,130362,199780,26281,1383457,110572,57081,4735,8829978,1204401,4696435,1438336,515005,975801,-5286266,307769,-5024,74513,-5047986,-6676396,365391,11,-7041798,6210499,19764,4840099,624,0,0,0,541847,457832,5640,78375,0,456040,25065,327060,0,13252296,0,0,0,11992252,11992912,-660,593907,0,593907,593907,-40,46408,619770,-81271,703352,-2311,1628410,4939012
2020:Q3,3797951,1747873,150079,246781,26940,1432509,128739,59167,5863,7114802,1158296,3545193,794400,508545,1108368,-3316851,310638,-3603,73415,-3076025,-2186388,369433,-11199,-2544622,190424,7226,163993,-1688,0,0,0,312287,264084,-4012,52215,0,860,1818,-294072,0,2735045,0,0,-160,1535636,1539108,-3472,156303,0,156303,156303,1356,39448,1002463,-8205,1005364,5304,-889637,65990
2020:Q4,3959338,1866867,157781,250894,28946,1469008,114850,64017,6975,5863622,1156563,2924780,803855,517691,460733,-1904284,315184,-1610,67372,-1654862,-2143582,374852,91,-2518525,-185591,9786,-341454,-2672,0,0,0,86276,47808,5756,32712,0,1296,17661,43516,0,2332934,0,0,0,2194976,2194752,224,88817,0,88817,88817,32,346,48762,11485,22220,15057,488720,-265556
2021:Q1,4123281,2013429,160896,252341,30265,1484598,108122,65661,7969,8171309,1241043,5168882,840884,535013,385487,-4048028,318656,-373,294631,-4023630,-2816969,368899,-18576,-3167292,-2412432,-8492,-2274594,35480,0,0,0,111667,28832,4352,78483,-40,-244212,29398,-61640,0,754860,0,0,0,1136096,1137616,-1520,-60468,0,-60468,-60468,1136,106303,-428208,-79929,-341128,-7151,-1206661,-2319265
2021:Q2,4333032,2118350,180509,283565,30300,1519718,133965,58087,8538,7603734,1215517,3436436,1696911,562175,692695,-3270702,323555,-4145,60992,-3003994,-3227094,372940,82,-3600116,-1223637,1832,-1011478,-34400,0,0,0,116770,37840,4928,74002,0,-46000,1275,-251636,0,2376479,0,0,0,2466140,2466144,-4,211325,0,211325,211325,-3392,79847,-377442,-161314,-250272,34144,223100,-940197
2021:Q3,4470701,2200043,182113,279814,31324,1556807,154236,57729,8635,6660053,1196207,3164050,1163769,588925,547102,-2189352,327850,1429,70805,-1933736,-2167458,380215,-17749,-2529924,-2155058,450934,-2654159,1984,0,0,0,264959,208800,8192,47967,0,-53528,7448,-172692,-4,374867,451336,0,-480,182120,183420,-1300,-163173,0,-163173,-885401,3740,35888,-134564,210006,-368900,24330,233722,-2772883
2021:Q4,4627555,2265291,190985,303868,32427,1603428,163214,59981,8361,6079133,1212688,2974709,986352,612169,293215,-1451578,334063,-1623,58418,-1174310,-1067439,389769,132,-1457340,820246,12038,645766,1384,0,0,0,218292,190776,6500,21016,-40,-22404,4382,-39172,0,2277587,0,0,0,2659476,2658332,1144,302179,0,302179,1024407,-376,9253,-692946,-348010,-370248,25312,-106871,746533
2022:Q1,4954060,2506866,200853,329766,34119,1645879,170529,58077,7971,5928441,1206283,2931381,1003848,635564,151365,-974381,341125,-2526,59735,-690465,-762600,395404,-324245,-833759,1434728,3702,1168143,160,0,0,0,236503,189200,7208,40095,0,1196,9540,15484,0,2268486,0,0,0,2230240,2231800,-1560,356034,0,356034,356034,884,-8112,-310559,-126000,-208456,23897,72135,1017839
2022:Q2,5025013,2502643,202756,388829,34214,1667755,149299,71948,7569,5985496,1209447,2923788,1038990,683819,129452,-960483,348696,-3888,417393,-1025292,-238636,402818,-17222,-624232,524052,4608,579678,-3216,0,0,0,212401,130848,13008,68545,0,-6988,-15627,-246804,0,1148284,0,0,0,1155496,1154200,1296,287603,0,287603,287603,-296,-22384,-272135,-194718,-112672,35255,-786656,739415
2022:Q3,4991663,2521884,192214,383587,33396,1709555,82893,60692,7442,6064399,1232355,2896639,1063895,753773,117737,-1072736,354396,-2957,178513,-893896,-1471771,403970,-90594,-1785147,-747061,3264,-722387,-52,0,0,0,86222,20140,19560,46522,0,1340,563,-116012,0,1038086,0,0,-1680,991208,992684,-1476,109960,0,109960,109960,984,-37641,-24745,-17305,-52120,44680,577875,-864830
2022:Q4,4934487,2490108,180934,373589,33273,1716677,56484,75899,7523,6175710,1267905,2925706,1043935,829594,108570,-1241223,359001,-1169,79638,-960691,-1183526,423861,-409,-1606978,-718747,11562,-855027,-864,0,0,0,84814,22484,13660,48670,0,-9500,5108,45160,0,888232,0,0,0,772872,771084,1788,284156,0,284156,284156,-92,22525,-191229,-315321,-15224,139316,222835,-733715
2023:Q1,4651074,2180955,176981,388597,34530,1758486,43042,60641,7842,6324782,1302992,2977000,1070270,873800,100720,-1673708,364347,-711,85282,-1393932,-1613509,427657,246,-2041412,-792337,3070,-897672,984,0,0,0,25685,68,6840,18777,0,1064,19305,55232,-4,1249075,0,0,0,1165951,1166175,-224,29360,0,29360,-1061936,2048,-11495,63211,68853,-6716,1074,219576,-1062574
2023:Q2,4680600,2175088,175440,403334,34860,1778702,41868,63302,8006,6346295,1307174,2961507,1068846,909584,99184,-1665695,368025,-1401,102292,-1398561,-2103792,437155,266,-2541213,693499,894,974475,-644,0,0,0,-121794,-148968,4260,22914,0,-1672,-2704,-155056,0,3234712,0,0,0,3148948,3155956,-7008,291434,0,291434,1382730,-200,17246,-222715,-258511,-3232,39028,705232,1170539
2023:Q3,4736313,2188685,171560,418041,34399,1801448,47285,67068,7827,6400442,1346278,2962397,1008055,981305,102407,-1664129,372530,-2636,532208,-1821171,-2012920,445661,-3511,-2455070,686683,1254,853110,144,0,0,0,-178186,-40468,11700,-149418,0,2944,5509,1908,0,3141752,0,0,0,2923903,2917599,6304,44360,0,44360,44360,2868,55619,115003,32228,-1968,84742,191748,687351
2023:Q4,4812283,2199827,169551,429442,35241,1808872,63517,98237,7596,6465591,1360076,2966260,1014204,1025796,99255,-1653308,377124,-597,135585,-1411172,-1745684,459927,121,-2205732,209899,-5748,354861,56,0,0,0,-66941,-83676,9500,7235,0,-26944,9647,-55036,4,2415631,0,0,0,2289077,2286637,2440,588706,0,588706,588706,544,-7786,-454910,-552746,0,97836,334512,509052
2024:Q1,5023427,2365342,171412,456952,35938,1845739,64164,75795,8085,6597453,1375963,3074740,991003,1059235,96512,-1574026,381646,-2199,130514,-1320695,-921297,461193,11,-1382501,389715,-5230,203667,648,0,0,0,73552,-14199,8876,78875,0,-2772,17683,102168,-2,1772216,0,0,0,1688436,1689360,-924,139486,0,139486,139486,3660,-14704,-44661,-92032,0,47371,-399398,-17956
