date,FU406000105.Q,FU405013005.Q,FU404090005.Q,FU403020005.Q,FU403030005.Q,FU402050005.Q,FU404022005.Q,FU403069105.Q,FU403061105.Q,FU403061705.Q,FU403062005.Q,FU403063005.Q,FU404023005.Q,FU403069305.Q,FU403069385.Q,FU403069345.Q,FU403069330.Q,FU403065005.Q,FU403065105.Q,FU403065195.Q,FU403065185.Q,FU403065405.Q,FU403065495.Q,FU403065485.Q,FU403065605.Q,FU403066005.Q,FU403093005.Q,FU404194005.Q,FU404190005.Q,FU402150005.Q,FU403161705.Q,FU403161795.Q,FU403161785.Q,FU403169283.Q,FU403190005.Q,FU403181105.Q,FU403164105.Q,FU403192405.Q,FU407005005.Q
2009:Q2,2815,273,-110024,-1232,1389,-57146,14314,807,9492,-4917,-494,9426,-84920,-72128,0,261,-72389,-12792,-19807,0,-19807,4193,0,4193,2822,0,17571,-125198,-177225,-12,-177630,0,-177630,0,417,52027,50221,1806,-12632
2009:Q3,2197,269,-134747,-37634,7796,14158,-29760,-2369,3129,-29634,-742,-144,-66743,-64053,0,-2175,-61878,-2690,-9560,0,-9560,3915,0,3915,2955,0,-22564,-124471,-145213,112,-161773,0,-161773,0,16448,20742,21438,-696,12204
2009:Q4,2412,269,-103550,11881,-4502,5750,-68699,66,3270,-36690,-624,-34721,-43635,-40859,0,1910,-42769,-2776,-7013,0,-7013,1336,0,1336,2901,0,-4345,-73082,-100268,-112,-110418,0,-110418,0,10262,27186,30007,-2821,32611
2010:Q1,2457,901,-22814,-391,-4496,47283,4947,-1130,53103,-45133,-1062,-831,-80297,-61425,0,-2311,-59114,-18872,-14485,21409,-35894,-4814,8805,-13619,427,0,10140,15163,-14669,180,35498,30214,5284,0,-50347,29832,30600,-768,39533
2010:Q2,2631,925,-95609,91,2444,-12629,-31847,1830,7214,-30556,-877,-9458,-44307,-35361,0,-1200,-34161,-8946,-9468,-136626,127158,-482,1095,-1577,1004,0,-9361,-59653,-97187,-38,-84919,-135531,50612,0,-12230,37534,38002,-468,37662
2010:Q3,2735,950,-127141,-51785,-1626,-39,-26021,-1868,-1730,-13651,-1786,-6986,-74019,-37537,0,5368,-42905,-36482,-39528,-49332,9804,2124,2999,-875,922,0,26349,-105946,-112657,43,-115299,-46333,-68966,0,2599,6711,6615,96,22980
2010:Q4,2636,969,-30477,16043,3984,-13927,-21721,1330,-13290,2987,-461,-12287,-17047,-10342,0,5392,-15734,-6705,-12920,-28108,15188,5125,12367,-7242,1090,0,2191,-45026,-48629,-133,-69046,-15741,-53305,0,20550,3603,5209,-1606,-12883
2011:Q1,2303,788,-40176,7058,-2337,6268,-26314,-431,2180,-19738,-1071,-7254,14959,-28434,0,2339,-30773,43393,42910,39241,3669,-406,5968,-6374,889,0,-39810,-28385,-36948,-27,2775,45209,-42434,0,-39696,8563,8973,-410,13307
2011:Q2,2205,815,-115847,-8169,-617,-41159,-17598,-189,-3976,-5528,-937,-6968,-48672,-22617,0,-4510,-18107,-26055,-25428,-13969,-11459,-1439,5968,-7407,812,0,368,-100662,-118370,-25,-119979,-8001,-111978,0,1634,17708,22131,-4423,16576
2011:Q3,2205,857,-22486,1418,-11424,-843,9831,-76,2134,14855,-948,-6134,-66262,-20406,0,-4150,-16256,-45856,-48393,-53180,4787,1778,5314,-3536,759,0,44794,-18355,-30780,0,-34578,-47866,13288,0,3798,12425,13141,-716,5479
2011:Q4,2070,884,-32628,8998,1719,-3212,-9908,-2728,13513,-9358,-913,-10422,-24733,7232,0,2796,4436,-31965,-35624,-44562,8938,2839,7229,-4390,820,0,-5492,-18009,-45183,-800,-35417,-37333,1916,0,-8966,27174,27567,-393,15806
2012:Q1,2210,830,-62933,-30200,-2308,-5106,-14439,-1309,6606,-10943,-843,-7950,-12447,-19758,0,2862,-22620,7311,3944,10248,-6304,2074,6342,-4268,1293,0,1567,-57715,-66647,-400,-68727,16590,-85317,0,2480,8932,9579,-647,6598
2012:Q2,2053,853,-50474,10447,-1305,31722,-55956,553,-29768,-6253,-822,-19666,-21272,24026,0,349,23677,-45298,-45785,-28239,-17546,-877,5132,-6009,1364,0,-14110,-41918,-41158,153,-38758,-23107,-15651,0,-2553,-760,42,-802,9756
2012:Q3,2090,852,-40041,-16769,-6048,36067,-34614,-1570,-4477,-18840,-1318,-8409,-22357,-3754,0,2287,-6041,-18603,-24035,-13160,-10875,4139,7255,-3116,1293,0,3680,-32263,-31892,-153,-28298,-5905,-22393,0,-3441,-371,3,-374,9016
2012:Q4,2112,865,-22526,16435,560,-24115,-31667,-755,-2687,-13145,-1110,-13970,3315,18116,0,2818,15298,-14801,-17134,-13771,-3363,888,8800,-7912,1445,0,12946,-19575,-19568,0,-18852,-4971,-13881,0,-716,-7,0,-7,4198
2013:Q1,2301,972,59765,11528,-673,42778,-9289,777,6055,-9723,-663,-5735,99,-6857,0,-668,-6189,6956,9225,29567,-20342,-3536,6543,-10079,1267,0,15322,6824,7712,218,10785,36110,-25325,0,-3291,-888,1,-889,-51612
2013:Q2,1931,967,-13028,-12380,1192,-42333,-17152,117,2591,-7054,-1494,-11312,57834,42178,0,-1112,43290,15656,18075,28086,-10011,-3850,5295,-9145,1431,0,-189,35904,35622,-198,34169,33381,788,0,1651,282,6,276,49896
2013:Q3,2199,984,36496,25628,2703,-17854,-20076,750,7570,2198,-1031,-29563,46969,6352,0,-615,6967,40617,45582,63385,-17803,-6265,2651,-8916,1300,0,-874,8284,7951,-20,10057,66036,-55979,0,-2086,333,484,-151,-26998
2013:Q4,2035,1010,26548,4249,-2134,18865,-42688,-616,-22504,-6414,-360,-12794,49463,40193,0,5302,34891,9270,16173,26921,-10748,-8297,4368,-12665,1394,0,-1207,47576,46338,0,52526,31289,21237,0,-6188,1238,0,1238,22053
2014:Q1,1858,822,-101936,-36187,2565,-25036,-5442,336,5724,-4567,-743,-6192,-24318,-10674,0,3345,-14019,-13644,-9966,965,-10931,-4613,2574,-7187,935,0,-13518,-92224,-91126,25,-88873,3539,-92412,0,-2278,-1098,75,-1173,10748
2014:Q2,1833,845,30338,3898,-2026,5397,-9580,902,-1062,1814,-519,-10715,33328,51124,0,-898,52022,-17796,-14103,-9239,-4864,-4595,2214,-6809,902,0,-679,39093,37490,-25,39214,-7025,46239,0,-1699,1603,73,1530,9743
2014:Q3,1923,866,39575,39980,-479,-23357,-2931,309,621,4826,-745,-7942,28518,11116,0,1888,9228,17402,14353,20215,-5862,2148,6933,-4785,901,0,-2156,37326,36983,0,35622,27148,8474,0,1361,343,1,342,-1192
2014:Q4,1815,871,80330,-24339,-2163,53339,-2891,-23,-1420,5132,-585,-5995,50998,32707,0,6825,25882,18291,12932,16114,-3182,4334,6590,-2256,1025,0,5386,87645,87134,50,89316,22704,66612,0,-2232,511,0,511,8259
2015:Q1,1917,560,-38612,-11553,-1350,-4468,-7014,-345,7091,-3217,-901,-9642,-24273,-30217,0,-1142,-29075,5944,-2611,3017,-5628,6358,6247,111,2197,0,10046,-41904,-40819,37,-40886,9264,-50150,0,30,-1085,0,-1085,-1935
2015:Q2,1674,562,31900,-12262,915,-17137,-15415,-33,155,-6428,-789,-8320,74250,53123,0,1568,51555,21127,13424,24605,-11181,5662,8940,-3278,2041,0,1549,18380,17148,-87,23363,33545,-10182,0,-6128,1232,176,1056,-12408
2015:Q3,1556,566,27138,6222,-144,7972,-6816,-578,6353,-4565,-386,-7640,31998,1836,0,3755,-1919,30162,28213,42952,-14739,-38,3514,-3552,1987,0,-12094,36715,37322,118,35535,46466,-10931,0,1669,-607,0,-607,10567
2015:Q4,1770,566,83798,-6409,-160,33866,5421,472,10600,440,-555,-5536,57085,49654,0,4654,45000,7431,8953,11977,-3024,-3622,3684,-7306,2100,0,-6005,75835,73930,-118,75479,15661,59818,0,-1431,1905,0,1905,-6758
2016:Q1,1547,374,-30602,-6294,801,-22998,-5031,36,2107,576,-647,-7103,-5051,-16124,0,1350,-17474,11073,-524,11010,-11534,9911,7964,1947,1686,0,7971,-20379,-18915,0,-18896,18974,-37870,0,-19,-1464,0,-1464,11396
2016:Q2,1772,377,110658,8903,771,4972,10837,64,-1577,16312,-65,-3897,77277,74240,0,3040,71200,3037,5525,6956,-1431,-4303,6749,-11052,1815,0,7898,105984,103362,0,105413,13705,91708,0,-2051,2622,0,2622,-3279
2016:Q3,1911,383,45039,-3888,1153,7388,-2319,273,13862,-7965,-1215,-7274,35187,-3571,0,-3478,-93,38758,26287,35995,-9708,10690,12484,-1794,1781,0,7518,50515,49865,0,49487,48479,1008,0,378,650,0,650,7004
2016:Q4,1931,389,79724,9077,667,12770,-5876,100,1959,-2574,-471,-4890,83915,24391,0,4948,19443,59524,47761,63720,-15959,9923,9414,509,1840,0,-20829,61732,60794,0,58167,73134,-14967,0,2627,938,0,938,-16450
2017:Q1,1702,255,-2574,-6926,-398,22705,-5985,-488,5502,-5025,-169,-5805,14325,-42631,0,1163,-43794,56956,45146,56018,-10872,10895,10472,423,915,0,-26295,-2069,-1118,0,7050,66490,-59440,0,-8168,-951,1,-952,1953
2017:Q2,1692,260,49050,-8800,342,-5393,-10156,534,-3946,-2649,-454,-3641,65240,44283,0,-1578,45861,20957,18129,28924,-10795,1721,9665,-7944,1107,0,7817,51364,49360,0,49594,38589,11005,0,-234,2004,0,2004,3746
2017:Q3,1714,263,46306,4717,599,704,-16503,42,-5390,-5696,-417,-5042,54388,12139,0,-621,12760,42249,34261,41069,-6808,6967,9669,-2702,1021,0,2401,44945,42606,0,38287,50738,-12451,0,4319,2339,0,2339,90
2017:Q4,1656,269,48293,11689,1109,-7431,-6398,365,2586,-6659,-158,-2532,72999,18748,0,5770,12978,54251,41189,59573,-18384,12111,10874,1237,951,0,-23675,59205,58396,0,58168,70447,-12279,0,228,809,0,809,12298
2018:Q1,1534,225,-8138,-25821,1198,23149,7121,759,6233,656,-186,-341,-7413,-30335,0,2800,-33135,22922,22768,32791,-10023,-1269,4720,-5989,1423,0,-6372,-24328,-31568,0,-30597,37511,-68108,0,-971,7240,7686,-446,-14881
2018:Q2,1714,228,63676,7337,6356,-25990,6564,255,10755,-2329,-36,-2081,67027,34787,0,-2935,37722,32240,25461,27576,-2115,5284,7059,-1775,1495,0,2382,52906,51326,0,50473,34635,15838,0,853,1580,1,1579,-9284
2018:Q3,1602,231,21157,6228,1495,2001,-1828,-705,5054,-4993,-331,-853,19261,-27469,0,641,-28110,46730,36692,54266,-17574,8607,8574,33,1431,0,-6000,17176,18353,0,17130,62840,-45710,0,1223,-1177,0,-1177,-2610
2018:Q4,1256,233,35943,-384,3603,-24110,-7856,181,-6795,1608,-137,-2713,70408,27190,0,6280,20910,43218,28448,49394,-20946,13188,10730,2458,1582,0,-5718,44424,43296,0,44077,60124,-16047,0,-781,1128,0,1128,9504
2019:Q1,1588,207,3731,-911,-8006,30927,7567,742,8724,-1315,-89,-495,-33532,-57388,0,1257,-58645,23856,15243,19528,-4285,5129,8427,-3298,3484,0,7686,11292,13946,0,11084,27955,-16871,0,2862,-2654,0,-2654,8943
2019:Q2,1318,211,85300,518,2366,7314,12270,-704,11875,2033,-231,-703,50272,16675,0,1015,15660,33597,21113,20225,888,9163,9632,-469,3321,0,12560,94450,93446,0,93362,29857,63505,0,84,1004,22,982,10257
2019:Q3,1573,214,51556,-2093,-3328,-21778,20983,18,11928,10040,-257,-746,37925,-33803,0,-2177,-31626,71728,55186,52795,2391,13228,8620,4608,3314,0,19847,55300,56652,0,50885,61415,-10530,0,5767,-1352,0,-1352,5103
2019:Q4,1196,214,59079,331,4575,8092,12016,203,19517,-6948,-33,-723,42079,-8697,0,7270,-15967,50776,43674,61640,-17966,3635,10660,-7025,3467,0,-8014,46242,46885,0,49535,72300,-22765,0,-2650,-643,0,-643,-11854
2020:Q1,1411,111,306236,107362,166,-41242,-2031,1050,2228,-4149,-46,-1114,219145,162474,0,4231,158243,56671,47905,38193,9712,4564,8026,-3462,4202,0,22836,330320,323839,0,315884,46219,269665,0,7955,6481,0,6481,25384
2020:Q2,1336,103,-30522,-70931,-2750,71090,62806,-701,63765,-122,-172,36,-110602,-249470,0,44,-249514,138868,114059,98183,15876,20324,13701,6623,4485,0,19865,-22962,-14180,0,-12962,111884,-124846,0,-1218,-8782,77,-8859,8792
2020:Q3,1605,107,104116,-13437,-4746,-18095,14477,-1310,25972,-9418,-46,-721,109478,-76365,0,850,-77215,185843,176833,169061,7772,4789,10395,-5606,4221,0,16439,110281,112462,0,112523,179456,-66933,0,-61,-2181,58,-2239,7662
2020:Q4,1645,110,215033,34818,317,5567,-28573,1111,-13061,-15624,-242,-757,199695,-51781,0,8367,-60148,251476,221476,227437,-5961,25737,19783,5954,4263,0,3209,224346,226522,0,220480,247220,-26740,0,6042,-2176,0,-2176,10847
2021:Q1,1664,114,169665,61424,-1607,-65693,-28262,-334,-18695,-8693,-50,-490,194223,-16124,0,3256,-19380,210347,198582,195664,2918,7345,16464,-9119,4420,0,9580,130974,131537,99,137005,212128,-75123,0,-5567,-563,0,-563,-37142
2021:Q2,1419,117,149685,-85273,-937,109975,-25649,-1566,-16787,-6769,-84,-443,176203,-31934,0,-3643,-28291,208137,205664,273274,-67610,-2370,4550,-6920,4843,0,-24634,145962,146175,-99,152916,277824,-124908,0,-6642,-213,121,-334,-2421
2021:Q3,1328,118,124382,17774,65,-41601,-8447,-671,-4419,-3083,-147,-127,157686,-19037,0,-682,-18355,176723,162606,179239,-16633,9418,7945,1473,4699,0,-1095,116956,117819,0,113686,187184,-73498,0,4133,-863,0,-863,-6215
2021:Q4,1086,121,139151,-23790,235,-5493,-8837,-31,-3336,-5224,-77,-169,191387,3458,0,12309,-8851,187929,172086,185691,-13605,11153,7502,3651,4690,0,-14351,139264,138407,0,135817,193193,-57376,0,2590,857,0,857,1078
2022:Q1,1580,125,246372,-10114,873,8499,23385,1750,19699,1901,-10,45,237455,51144,0,13473,37671,186311,178055,180700,-2645,6477,9584,-3107,1779,0,-13726,198454,196992,0,195077,190284,4793,0,1915,1462,0,1462,-46463
2022:Q2,1500,128,261729,1823,2833,59093,-14867,1428,-21334,4744,-148,443,237422,141275,0,-5963,147238,96147,89335,90553,-1218,4771,8400,-3629,2041,0,-24575,226237,220092,0,219231,98953,120278,0,861,6145,0,6145,-34121
2022:Q3,1419,132,232623,-9550,3257,27195,9256,1942,-3592,10383,-10,533,209766,141116,0,635,140481,68650,60432,71126,-10694,6672,6480,192,1546,0,-7301,207262,201440,0,193836,77606,116230,0,7604,5822,0,5822,-24074
2022:Q4,1353,133,204880,24349,9392,-52241,-3844,377,-13208,8798,-67,256,219072,169261,0,9692,159569,49811,21519,20680,839,26463,15682,10781,1829,0,8152,195235,188707,0,185112,36362,148750,0,3595,6528,0,6528,-8425
2023:Q1,1357,137,346231,4596,2126,110842,6281,-898,-9840,16526,1,492,225565,226821,0,5116,221705,-1256,-8164,-3366,-4798,4552,9271,-4719,2356,0,-3179,343381,331821,0,332875,5905,326970,0,-1054,11560,0,11560,-1630
2023:Q2,1359,139,-127044,-10255,4896,13536,17016,681,4149,11393,-64,857,-151948,-186401,0,650,-187051,34453,19398,20883,-1485,12366,13287,-921,2689,0,-289,-114156,-108901,0,-114302,34170,-148472,0,5401,-5255,0,-5255,14108
2023:Q3,1361,140,-55690,-2855,-1876,-72493,13941,1056,4795,7454,-15,651,885,-44649,0,5022,-49671,45534,29121,26109,3012,13908,14056,-148,2505,0,6708,-81381,-79254,0,-91051,40165,-131216,0,11797,-2127,0,-2127,-24470
2023:Q4,1364,142,-12981,-13615,-3920,-31941,18784,549,5140,12838,133,124,16509,-10779,0,10435,-21214,27288,14127,15834,-1707,10166,8692,1474,2995,0,1202,-18679,-18573,0,-13224,24526,-37750,0,-5349,-106,0,-106,-4476
2024:Q1,1365,143,-26479,-27079,1441,55359,-5982,-358,-2525,-3357,69,189,-37052,-40750,0,1606,-42356,3698,-7884,-7346,-538,8665,10717,-2052,2917,0,-13166,-39125,-37498,0,-37605,3371,-40976,0,107,-1627,0,-1627,-11424
