date,FA544090075.Q,FA543020075.Q,FA543034075.Q,FA542051075.Q,FA544022075.Q,FA543069175.Q,FA543061175.Q,FA543061775.Q,FA543062075.Q,FA543063075.Q,FA544023075.Q,FA543069075.Q,FA543065075.Q,FA543092375.Q,FA543064175.Q,FA543092173.Q,FA543092473.Q,FA543064275.Q,FA543040075.Q,FA543050075.Q,FA543070075.Q,FA543090075.Q,FA544194075.Q,FA544190075.Q,FA542151073.Q,FA543169373.Q,FA543192375.Q,FA543140075.Q,FA543150075.Q,FA543170075.Q,FA543178075.Q,FA543190075.Q,FA543181105.Q,FA543164175.Q,FA543192173.Q,FA543194603.Q
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q4,3531,-6,0,0,2743,0,1046,0,-108,1805,451,-68,519,-3,267,7,0,0,0,0,0,72,3332,3331,0,0,0,2635,400,0,-4,300,1,0,1,0
1947:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q4,3449,246,0,0,1420,0,-1595,0,-5,3020,1563,43,1520,5,150,-1,0,0,0,0,0,66,3413,3420,0,0,8,2545,500,0,-20,387,-7,0,-7,0
1948:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q4,3626,-105,0,0,1268,0,-3228,0,263,4233,2278,120,2158,6,44,-2,0,0,0,0,0,137,3485,3496,0,0,13,2630,600,0,0,253,-11,0,-11,0
1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,3806,-7,0,0,1239,0,-1514,0,180,2573,2256,183,2073,4,226,0,0,0,0,0,0,88,3720,3725,0,0,7,2667,625,0,45,381,-5,0,-5,0
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,4141,97,0,0,109,0,-1812,0,100,1821,3369,173,3196,6,317,0,0,0,0,0,0,243,3693,3716,0,0,26,2636,775,0,29,250,-23,0,-23,0
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q4,3971,80,0,0,257,0,-2452,0,-10,2719,3389,177,3212,6,55,1,0,0,0,0,0,183,3970,3978,0,0,11,2555,975,0,57,380,-8,0,-8,0
1952:Q1,4772,-280,0,0,2180,0,-864,0,-36,3080,2448,148,2300,0,248,0,0,0,0,0,0,176,4284,4284,0,0,0,2612,1080,0,128,464,0,0,0,0
1952:Q2,3704,248,0,0,1152,0,-1820,0,-40,3012,1976,136,1840,0,160,8,0,0,0,0,0,160,4548,4544,0,0,0,2752,1136,0,-68,724,4,0,4,0
1952:Q3,5548,-48,0,0,3348,0,368,0,160,2820,1996,144,1852,0,88,8,0,0,0,0,0,156,4760,4760,0,0,4,2924,1152,0,44,636,0,0,0,0
1952:Q4,5076,324,0,0,2628,0,-812,0,-40,3480,1820,64,1756,0,160,8,0,0,0,0,0,136,4820,4820,0,0,4,3092,1132,0,-40,632,0,0,0,0
1953:Q1,4648,-624,0,0,2868,0,-528,0,200,3196,2140,180,1960,0,116,8,0,0,0,0,0,140,4796,4792,0,0,0,3064,1120,0,-40,648,4,0,4,0
1953:Q2,4576,-168,0,0,2256,0,-120,0,60,2316,2240,192,2048,0,116,8,0,0,0,0,0,124,4644,4636,0,0,0,2968,1116,0,-56,608,8,0,8,0
1953:Q3,4596,328,0,0,1964,0,-412,0,160,2216,2108,176,1932,0,56,8,0,0,0,0,0,132,4564,4560,0,0,4,2852,1120,0,140,444,4,0,4,0
1953:Q4,6208,740,0,0,2624,0,-632,0,160,3096,2600,256,2344,4,84,12,0,0,0,0,0,144,4580,4568,0,0,-4,2748,1144,0,284,396,12,0,12,0
1954:Q1,4764,-620,0,0,2780,0,-436,0,660,2556,2212,232,1980,0,212,8,0,0,0,0,0,172,4696,4692,0,0,4,2820,1152,0,-184,900,4,0,4,0
1954:Q2,5152,164,0,0,1664,0,-1284,0,776,2172,2700,240,2460,0,424,12,0,0,0,0,0,188,4844,4836,0,0,0,2952,1152,0,-180,912,8,0,8,0
1954:Q3,4888,40,0,0,1544,0,-1044,0,536,2052,2812,208,2604,0,284,12,0,0,0,0,0,196,4864,4860,0,0,4,3076,1176,0,112,492,4,0,4,0
1954:Q4,6196,516,0,0,1580,0,-272,0,220,1632,3744,172,3572,0,160,8,0,0,0,0,0,188,4652,4652,0,0,8,3156,1220,0,60,208,0,0,0,0
1955:Q1,5224,-716,0,0,2268,0,264,0,552,1452,3412,244,3168,0,76,12,0,0,0,0,0,172,4856,4852,0,0,4,3124,1288,0,24,412,4,0,4,0
1955:Q2,4756,112,0,0,1224,0,-200,0,0,1424,3148,148,3000,0,100,12,0,0,0,0,0,160,5040,5032,0,0,0,3044,1364,0,-132,756,8,0,8,0
1955:Q3,5688,284,0,0,1956,0,312,0,128,1516,3204,168,3036,0,60,12,0,0,0,0,0,172,5180,5176,0,0,4,3028,1364,0,168,612,4,0,4,0
1955:Q4,5784,420,0,0,340,0,-2352,0,88,2604,4764,92,4672,0,24,12,0,0,0,0,0,224,5152,5148,0,0,4,3084,1284,0,96,680,4,0,4,0
1956:Q1,4720,-860,0,0,1268,0,-1996,0,620,2644,4028,224,3804,4,0,8,0,0,0,0,0,272,5196,5192,0,0,4,3168,1196,0,-72,896,4,0,4,0
1956:Q2,5428,144,0,0,1088,0,-492,0,-28,1608,3856,272,3584,0,0,12,0,0,0,0,0,328,5072,5068,0,0,0,3276,1084,0,-200,908,4,0,4,0
1956:Q3,5848,-8,0,0,2088,0,-480,0,260,2308,3424,144,3280,0,0,12,0,0,0,0,0,332,4976,4972,0,0,0,3220,1120,0,360,272,4,0,4,0
1956:Q4,5888,788,0,0,1020,0,-1116,0,88,2048,3784,276,3508,0,-8,12,0,0,0,0,0,292,4944,4936,0,0,-4,3004,1300,0,72,564,8,0,8,0
1957:Q1,4832,-828,0,0,2272,0,-308,0,64,2516,3064,304,2760,0,52,12,0,0,0,0,0,260,4892,4892,0,0,4,2792,1472,0,-4,628,0,0,0,0
1957:Q2,4860,272,0,0,1992,0,-520,0,132,2380,2340,332,2008,0,0,12,0,0,0,0,0,244,4772,4768,0,0,0,2580,1644,0,-304,848,4,0,4,0
1957:Q3,5456,32,0,0,2684,0,-236,0,104,2816,2408,352,2056,0,88,12,0,0,0,0,0,232,4836,4832,0,0,0,2548,1684,0,156,444,4,0,4,0
1957:Q4,5456,568,0,0,2048,0,-1040,0,112,2976,2576,412,2164,0,32,16,0,0,0,0,0,216,5152,5132,0,0,-16,2684,1600,0,160,704,20,0,20,0
1958:Q1,5008,-488,0,0,2972,0,232,0,336,2404,2232,404,1828,4,76,8,0,0,0,0,0,204,5232,5228,0,0,0,2856,1500,0,492,380,4,0,4,0
1958:Q2,4780,160,0,0,2668,0,-48,0,296,2420,1696,352,1344,0,76,16,0,0,0,0,0,164,5408,5408,0,0,0,3056,1404,0,-348,1296,0,0,0,0
1958:Q3,5620,28,0,0,3412,0,880,0,316,2216,1904,268,1636,0,80,12,0,0,0,0,0,184,5280,5280,0,0,0,3112,1452,0,140,576,0,0,0,0
1958:Q4,6336,596,0,0,2656,68,-448,200,272,2564,2748,252,2496,0,80,16,0,0,0,0,0,240,4728,4748,0,0,20,3044,1644,0,52,-12,-20,0,-20,0
1959:Q1,4820,-592,0,0,2976,332,116,44,588,1896,1936,340,1596,0,176,16,0,0,0,0,0,308,5032,5032,0,0,0,3076,1872,0,128,-44,0,0,0,0
1959:Q2,5736,-48,0,0,3324,340,64,52,652,2216,1928,376,1552,0,144,12,0,0,0,0,0,376,5276,5272,0,0,0,3084,2136,0,-164,216,4,0,4,0
1959:Q3,5000,-192,0,0,1904,-104,-180,32,628,1528,2684,428,2256,0,200,16,0,0,0,0,0,388,5772,5772,0,0,4,3332,2108,0,316,12,0,0,0,0
1959:Q4,6336,604,0,0,1408,-164,-1260,-40,208,2664,3712,576,3136,4,248,12,0,0,0,0,0,348,6320,6316,0,0,0,3756,1784,0,64,712,4,0,4,0
1960:Q1,4944,-728,0,0,1668,-104,-160,4,336,1592,3504,672,2832,0,168,16,0,0,0,0,0,316,6176,6172,0,0,0,3672,1484,0,-232,1248,4,0,4,0
1960:Q2,5336,244,0,0,1360,184,-1016,108,292,1792,3172,720,2452,0,256,16,0,0,0,0,0,288,5628,5624,0,0,4,3436,1208,0,-156,1132,4,0,4,0
1960:Q3,5780,-20,0,0,2156,164,12,20,612,1348,2816,584,2232,0,524,16,0,0,0,0,0,288,5060,5052,0,0,0,3000,1136,0,184,732,8,0,8,0
1960:Q4,6916,588,0,0,2292,460,-600,-16,312,2136,3256,476,2780,0,460,16,0,0,0,0,0,304,4592,4596,0,0,12,2500,1272,0,140,672,-4,0,-4,0
1961:Q1,5592,-392,0,0,2428,-28,464,-40,420,1612,2768,568,2200,0,444,16,0,0,0,0,0,328,4976,4972,0,0,4,2668,1364,0,24,912,4,0,4,0
1961:Q2,6028,152,0,0,2228,-24,-540,-40,140,2692,3080,600,2480,4,204,12,0,0,0,0,0,348,5632,5628,0,0,0,3084,1412,0,-268,1400,4,0,4,0
1961:Q3,5828,156,0,0,2680,-200,80,88,320,2392,2204,444,1760,0,428,16,0,0,0,0,0,344,6072,6068,0,0,0,3596,1424,0,88,960,4,0,4,0
1961:Q4,7296,332,0,0,2172,-152,-1176,28,320,3152,3684,396,3288,0,784,20,0,0,0,0,0,304,5940,5980,0,0,44,4068,1400,0,28,440,-40,0,-40,0
1962:Q1,5728,-692,0,0,3672,872,692,44,604,1460,2072,460,1612,0,364,16,0,16,0,0,0,280,6084,6080,0,0,0,4012,1364,0,436,268,4,0,4,0
1962:Q2,6564,-24,0,0,2900,276,-112,-24,-60,2820,2640,588,2052,0,748,20,0,40,0,0,0,240,5912,5908,0,0,0,3828,1316,0,-264,1028,4,0,4,0
1962:Q3,6312,304,0,0,2848,196,208,108,196,2140,2720,516,2204,0,156,20,0,28,0,0,0,236,5976,5972,0,0,0,3516,1352,0,168,936,4,0,4,0
1962:Q4,8452,672,0,0,1740,-728,-644,-148,-188,3448,5368,440,4928,4,364,12,0,16,0,0,0,276,6408,6388,0,0,-16,3212,1468,0,-124,1848,20,0,20,0
1963:Q1,5740,-908,0,0,2936,548,-592,-20,12,2988,2956,456,2500,0,428,20,0,0,0,0,0,308,6084,6080,0,0,0,3696,1564,0,692,128,4,0,4,0
1963:Q2,6532,64,0,0,2236,-124,-1104,72,-360,3752,3640,496,3144,0,252,20,0,-20,0,0,0,340,6280,6280,0,0,0,3956,1644,0,-644,1324,0,0,0,0
1963:Q3,7280,416,0,0,2300,208,380,12,-252,1952,3952,380,3572,0,256,20,0,-12,0,0,0,348,6632,6632,0,0,0,4248,1716,0,-36,704,0,0,0,0
1963:Q4,8572,464,0,0,1972,-500,-112,72,-96,2608,5704,352,5352,0,68,20,0,12,0,0,0,332,6952,6972,0,0,20,4524,1776,0,-36,688,-20,0,-20,0
1964:Q1,6576,-688,0,0,2344,68,-100,-72,-36,2484,4132,488,3644,4,388,16,0,64,0,0,0,316,6932,6932,0,0,0,4224,1856,0,416,436,0,0,0,0
1964:Q2,7440,-60,0,0,2016,-468,-292,60,-164,2880,4672,536,4136,0,384,20,0,108,0,0,0,300,7096,7092,0,0,0,4252,1944,0,-256,1152,4,0,4,0
1964:Q3,7776,140,0,0,2068,96,500,12,80,1380,4612,472,4140,0,528,24,0,96,0,0,0,308,7276,7272,0,0,0,4332,1992,0,328,620,4,0,4,0
1964:Q4,9740,696,0,0,1092,-224,-984,-40,-192,2532,6956,444,6512,0,536,20,0,80,0,0,0,360,7312,7336,0,0,28,4440,2008,0,-16,876,-24,0,-24,0
1965:Q1,7820,-808,0,0,2712,596,180,28,-112,2020,5176,516,4660,0,280,24,0,36,0,0,0,400,7744,7740,0,0,0,4268,2348,0,56,1068,4,0,4,0
1965:Q2,7752,-28,0,0,2044,760,-1124,60,-288,2636,4720,600,4120,4,524,16,0,24,0,0,0,448,8096,8100,0,0,0,4796,2016,0,-332,1620,-4,0,-4,0
1965:Q3,9124,68,0,0,2924,492,-240,112,-316,2876,4832,568,4264,0,836,24,0,-24,0,0,0,464,8096,8100,0,0,0,4956,1908,0,204,1032,-4,0,-4,0
1965:Q4,10428,828,0,0,1076,-1668,-716,-48,-260,3768,6868,468,6400,-8,1160,32,0,-4,0,0,0,476,7744,7748,0,0,-4,4744,2028,0,-8,988,-4,0,-4,0
1966:Q1,8772,-1720,0,0,4876,-192,208,96,36,4728,5608,732,4876,0,156,24,0,16,0,0,0,-188,6632,6636,0,0,0,4576,2084,0,416,-440,-4,0,-4,0
1966:Q2,7328,96,0,0,720,-32,-1000,164,-692,2280,6356,1248,5108,4,176,20,0,36,0,0,0,-80,8460,8456,0,0,4,4452,2084,0,-396,2312,4,0,4,0
1966:Q3,7952,248,0,0,1320,300,-276,36,-184,1444,6160,1936,4224,0,224,24,0,80,0,0,0,-104,9180,9172,0,0,0,4524,2100,0,116,2432,8,0,8,0
1966:Q4,10444,1552,0,0,1248,272,276,-20,-240,960,6016,1840,4176,0,380,24,0,4,0,0,0,1220,7652,7620,0,0,-24,4788,2132,0,104,620,32,0,32,0
1967:Q1,10804,-956,0,0,3736,688,-264,4,-172,3480,4556,1116,3440,0,596,32,0,-16,0,0,0,2856,7688,7684,0,0,4,4964,1264,0,844,608,4,0,4,0
1967:Q2,8504,304,0,0,3208,1340,-660,20,-240,2748,3724,1096,2628,4,1044,32,0,40,0,0,0,148,7488,7484,0,0,0,4852,1424,0,-1288,2496,4,0,4,0
1967:Q3,9212,188,0,0,5056,1100,108,-16,-112,3976,2844,760,2084,0,964,36,0,16,0,0,0,108,8504,8500,0,0,0,4888,1496,0,124,1992,4,0,4,0
1967:Q4,8744,580,0,0,2148,-2728,-136,-32,64,4980,4272,796,3476,0,1372,32,0,52,0,0,0,288,8508,8524,0,0,20,4836,1800,0,-124,1992,-16,0,-16,0
1968:Q1,8808,-1648,0,0,5756,848,-20,144,120,4664,2936,1108,1828,4,1152,36,0,116,0,0,0,456,8520,8516,0,0,0,4800,2236,0,648,832,4,0,4,0
1968:Q2,8220,244,0,0,2624,-44,-924,-56,-8,3656,3236,1444,1792,0,1592,36,0,-76,0,0,0,564,8384,8376,0,0,0,4768,2296,0,-360,1672,8,0,8,0
1968:Q3,9460,836,0,0,3656,620,324,44,-16,2684,3324,1380,1944,0,964,40,0,12,0,0,0,628,7856,7852,0,0,4,4788,1532,0,304,1224,4,0,4,0
1968:Q4,11180,992,0,0,2492,-1240,-288,124,100,3796,5328,1056,4272,0,1536,36,0,132,0,0,0,664,10012,10028,0,0,24,4852,3140,0,56,1956,-16,0,-16,0
1969:Q1,10080,-1340,0,0,5380,1408,-468,92,144,4204,3304,1676,1628,0,1552,40,0,308,0,0,0,836,9076,9068,0,0,0,4904,2668,0,652,844,8,0,8,0
1969:Q2,7248,-520,0,0,604,-684,-840,112,-24,2040,4448,2544,1904,4,1396,40,0,424,0,0,0,852,9460,9452,0,0,4,4932,3068,0,-680,2128,8,0,8,0
1969:Q3,9968,248,0,0,2628,1396,-164,148,0,1248,5324,3284,2040,0,680,40,0,400,0,0,0,648,9564,9552,0,0,0,4988,3116,0,348,1100,12,0,12,0
1969:Q4,10492,1420,0,0,816,1236,144,32,-12,-584,5208,2572,2636,-4,1668,48,0,392,0,0,0,944,10404,10360,0,0,-32,5064,3628,0,-100,1800,44,0,44,0
1970:Q1,10048,-628,0,0,2144,-12,-176,232,56,2044,5460,2876,2584,4,1888,40,0,352,0,0,0,788,9208,9200,0,0,4,5088,2612,0,744,752,8,0,8,0
1970:Q2,8748,-384,0,0,1216,-140,-264,-12,-24,1656,4804,2588,2216,0,1164,44,0,1128,0,0,0,776,9120,9112,0,0,0,5052,2604,0,-792,2248,8,0,8,0
1970:Q3,7252,196,0,0,2236,668,532,172,172,692,3468,2048,1420,4,528,40,0,8,0,0,0,772,9644,9640,0,0,4,5220,2876,0,396,1144,4,0,4,0
1970:Q4,13540,1312,0,0,3928,2592,-420,176,136,1444,4616,1444,3172,-4,2912,52,0,-44,0,0,0,768,10780,10776,0,0,4,5576,3440,0,152,1604,4,0,4,0
1971:Q1,12728,-836,0,0,6620,2120,-152,28,32,4592,1560,928,632,4,4908,44,0,-416,0,0,0,844,11864,11860,0,0,4,5928,4200,0,500,1228,4,0,4,0
1971:Q2,10464,-268,0,0,5548,2604,-1128,0,100,3972,844,940,-96,0,3676,48,0,-284,0,0,0,900,12788,12776,0,0,0,6264,4748,0,-532,2296,12,0,12,0
1971:Q3,10440,100,0,0,4116,-1284,116,296,108,4880,2092,1124,968,4,3504,48,0,-316,0,0,0,892,13236,13228,0,0,4,6444,4900,0,320,1560,8,0,8,0
1971:Q4,17176,1024,0,0,7784,-928,308,56,-12,8360,3992,1012,2980,-4,3908,56,0,-420,0,0,0,836,12904,12948,0,0,56,6484,4632,0,-396,2172,-44,0,-44,0
1972:Q1,9092,-2396,0,0,5860,-260,648,356,-48,5164,416,808,-392,4,4588,48,0,-360,0,0,0,932,13452,13444,0,0,4,6556,4332,0,576,1976,8,0,8,0
1972:Q2,14288,656,0,0,7368,560,-1072,-68,0,7948,1044,1020,24,0,4544,52,0,-352,0,0,0,976,13800,13792,0,0,0,6668,3976,0,-804,3952,8,0,8,0
1972:Q3,14408,376,0,0,9180,2948,612,204,44,5372,1732,996,736,4,2400,52,0,-312,0,0,0,976,13948,13940,0,0,0,6772,4220,0,384,2564,8,0,8,0
1972:Q4,19852,2236,0,0,6776,-2404,-192,-60,20,9412,6368,928,5440,-16,3708,72,0,-216,0,0,0,924,13448,13504,0,0,64,6892,5032,0,-96,1612,-56,0,-56,0
1973:Q1,13672,-1828,0,0,9076,4408,-12,116,-140,4704,1996,1124,872,4,3312,56,0,168,0,0,0,888,15476,15472,0,0,4,7044,4916,0,728,2780,4,0,4,0
1973:Q2,16148,-92,0,0,5796,-1260,-1008,204,168,7692,4980,1716,3264,0,4228,60,0,324,0,0,0,852,14916,14888,0,0,4,7228,5420,0,-828,3064,28,0,28,0
1973:Q3,15156,-264,0,0,3096,-3588,-424,376,88,6644,8356,3536,4820,4,2956,56,0,108,0,0,0,844,15160,15136,0,0,8,7268,5996,0,348,1516,24,0,24,0
1973:Q4,22404,2540,0,0,4688,532,-88,-100,64,4280,11136,2408,8728,-4,2736,64,0,392,0,0,0,852,15736,15784,0,0,80,7148,6648,0,-104,2012,-48,0,-48,0
1974:Q1,14692,-2308,0,0,8412,1424,608,192,292,5896,5020,1776,3244,0,2060,64,0,280,0,0,0,1164,14780,14756,0,0,8,6996,5264,0,708,1780,24,0,24,0
1974:Q2,14900,-168,0,0,4112,-892,-988,20,368,5604,6828,2648,4180,4,2348,60,0,408,0,0,0,1308,15204,15412,0,0,-56,6820,6172,0,-860,3336,-208,0,-208,0
1974:Q3,13268,204,0,0,1204,-2144,-88,208,164,3064,8288,3480,4808,0,1308,68,0,796,0,0,0,1400,15644,15856,0,0,-52,6912,6436,0,304,2256,-212,0,-212,0
1974:Q4,23288,1984,0,0,7832,5876,180,304,196,1276,9976,2748,7228,4,2072,64,0,-80,0,0,0,1436,16360,16484,0,0,-140,7288,6060,0,-200,3476,-124,0,-124,0
1975:Q1,16500,-1540,0,0,8564,-1428,852,180,116,8844,5904,1856,4048,4,2248,64,0,-312,0,0,0,1568,18908,18784,0,0,32,7612,8336,0,620,2184,124,0,124,0
1975:Q2,17208,-268,0,0,8608,1056,508,276,348,6420,4412,1528,2884,0,2924,72,0,-320,0,0,0,1780,18252,18128,0,0,32,7880,7440,0,-932,3708,124,0,124,0
1975:Q3,18964,-1008,0,0,13424,4060,436,412,1528,6988,3020,1564,1456,4,1524,68,0,236,0,0,0,1696,19580,19456,0,0,32,8080,8224,0,220,2900,124,0,124,0
1975:Q4,28932,2520,0,0,18852,-716,3660,548,1372,13988,4820,1472,3348,4,1508,68,0,-168,0,0,0,1328,22852,22732,0,0,32,8204,10652,0,-268,4112,120,0,120,0
1976:Q1,23496,-2516,620,0,17844,-2012,1344,892,2024,15596,2220,1184,1036,4,4076,72,0,-256,0,0,0,1432,25228,25056,0,0,48,8348,12880,0,772,3008,172,0,172,0
1976:Q2,24004,500,-264,0,17444,3572,-464,24,728,13584,2608,1492,1116,0,2408,80,0,-80,0,0,0,1308,28040,27864,0,0,44,8504,15024,0,-812,5104,176,0,176,0
1976:Q3,25892,-1356,40,0,19560,-2204,1852,1768,840,17304,3416,1432,1984,4,2836,76,0,4,0,0,0,1312,29108,28932,0,0,44,8672,16024,0,512,3680,176,0,176,0
1976:Q4,39136,2464,824,0,24636,2288,-204,912,752,20888,6772,1360,5412,-48,2976,128,0,-44,0,0,0,1428,28508,28244,0,0,-44,8860,15876,0,60,3492,264,0,264,0
1977:Q1,26108,-2964,740,0,21216,2252,696,916,472,16880,2812,1656,1156,4,1804,80,0,172,0,0,0,2244,29268,29092,0,0,44,8992,15512,0,312,4232,176,0,176,0
1977:Q2,30092,652,-644,0,20812,1080,-820,552,372,19628,6204,1844,4360,4,796,80,0,-100,0,0,0,2288,30184,30112,0,0,20,9060,16188,0,416,4428,72,0,72,0
1977:Q3,27876,452,-20,0,17728,64,1528,1420,900,13816,6672,1728,4944,0,600,88,0,84,0,0,0,2272,31768,31692,0,0,16,9344,17280,0,444,4608,76,0,76,0
1977:Q4,41032,2604,288,0,22112,-4708,-1616,3848,84,24504,12376,1660,10716,-4,1348,92,0,56,0,0,0,2160,33632,33464,0,0,-76,9844,18308,0,388,5000,168,0,168,0
1978:Q1,31768,-3040,340,0,26408,7524,-960,2412,-196,17628,6096,1804,4292,8,-96,128,0,108,0,0,0,1816,33896,33824,0,0,20,10412,18396,0,368,4628,72,0,72,0
1978:Q2,32616,648,-208,0,19808,-1216,-604,1160,-236,20704,10196,2436,7760,4,260,136,0,-132,0,0,0,1904,35532,35336,0,0,52,11048,19232,0,388,4616,196,0,196,0
1978:Q3,36164,-428,568,0,21748,2084,756,3744,520,14644,11764,2536,9228,4,476,140,0,-92,0,0,0,1984,36032,35832,0,0,48,11188,19552,0,336,4708,200,0,200,0
1978:Q4,41492,2716,1360,0,16388,-2580,-1164,2848,1316,15968,19576,3584,15992,-8,-1216,160,0,244,0,0,0,2272,35600,35308,0,0,-40,10824,19352,0,224,4948,292,0,292,0
1979:Q1,33536,-3952,-448,0,22908,2600,2140,2312,-1248,17104,12716,4076,8640,4,-492,148,0,88,0,0,0,2564,35228,35032,0,0,52,10600,19124,0,132,5124,196,0,196,0
1979:Q2,38084,1372,664,0,19048,4052,-612,3468,-4,12144,14468,3896,10572,8,-664,152,0,176,0,0,0,2860,35488,34976,0,0,136,10520,18848,0,60,5412,512,0,512,0
1979:Q3,35320,-1480,992,0,14376,-40,-216,4140,604,9888,16244,3688,12556,4,1996,160,0,116,0,0,0,2912,35532,35016,0,0,132,10376,19248,0,-28,5288,516,0,516,0
1979:Q4,42568,5012,1440,0,7812,-180,-1048,1432,752,6856,24308,7056,17252,-8,884,180,0,204,0,0,0,2736,35380,34800,0,0,68,10156,20324,0,-152,4404,580,0,580,0
