1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020:Q2,69241,84685,64647,64647,20038,2574862,19,0,76,9326,312432,-103831,69266,83426,-678462,3160883,-74342,2538655,374079,33220,289271,-123087,28839,-242543,145454,-54837,4241,-121542,-37994,-17074,3719,22901,11689,-21126,2554824,2339163,147452,1899543,670972,360411,-605306,-57343,-14283,-25209,-17851,-337706,-38791,-298915,683,22024,-2106,95782,22477,6168,116112,215661,143175,72486,-15444
2020:Q3,77905,191131,72128,72128,119003,354318,13,0,118,-4568,-63144,-40114,-63349,-55125,-22254,836425,-44521,386689,167917,42608,283732,74643,-207046,36443,222878,22368,-4309,-87491,25813,-25762,4179,22902,5459,-249117,235315,111264,-130109,255582,41546,-240751,31120,67336,-474,123327,-55517,-97523,6735,-104258,1223,6331,19788,110178,23724,-5226,28045,124051,115155,8896,-113226
2020:Q4,72183,124271,74602,74602,49669,1689972,-9,0,81,-23119,239562,55382,-31157,10796,140632,751244,3854,382881,209101,41533,113875,385091,-55718,168085,232673,40051,-569,-141592,16369,2724,4457,22902,5907,251271,1640303,1416462,177429,1201567,-532565,-80919,64695,290988,15455,220430,55103,6993,37981,-30988,6817,31855,21204,131351,26616,2452,67979,223841,198916,24925,-52088
2021:Q1,88386,250964,76070,76070,174895,2357522,24,0,75,6974,672486,90013,-33718,74586,-269614,1377631,115989,533252,256141,43898,428351,256283,24615,95859,181242,-45433,1509,-9661,85616,-82150,8631,22129,11313,145395,2182628,1939017,571061,-92318,515265,214078,-40318,139704,24527,140067,-24890,49557,2475,47082,1624,100304,1859,45378,22590,-12633,422866,243611,235982,7629,-162578
2021:Q2,85374,117253,78507,78507,38746,1360670,19,0,56,-7636,-165735,-62069,-32841,23272,508081,436494,-49576,216786,72922,48653,147709,398915,-49197,47539,311856,88717,-1994,-19655,43118,-96127,11237,22130,13280,290125,1321924,1080016,-174616,92679,-204570,35399,818997,234773,-78475,181114,132134,49862,51098,-1236,1947,49760,15500,43410,17681,-7110,106304,241908,222147,19761,-31879
2021:Q3,60967,199350,76238,76238,123112,1847937,-132,0,88,-1730,319818,48523,-19409,49028,594462,309261,-2281,-160196,223542,43810,204386,301921,-50774,-35018,334863,52850,-2425,-18627,52985,-58154,8885,22128,11663,229652,1724825,1544649,474701,-281714,145735,3828,679510,151573,-19857,128751,42679,33733,-8677,42410,-9087,60336,22649,102596,23094,5954,131741,180176,138755,41421,-138383
2021:Q4,78043,165122,76256,76256,88866,1733675,4,0,153,154,-217251,-18735,-43952,33617,289315,962597,-48268,665077,127626,38593,179569,885417,203406,197139,396512,88360,-8420,-41538,-6200,-145663,10789,22128,-500,11760,1644808,1455682,-173831,512607,301797,186230,274704,193844,-9958,162978,40824,11809,-8149,19958,6364,4657,7982,83248,26322,3331,16618,189126,216076,-26950,-87079
2022:Q1,113070,239343,80872,80872,158471,1397429,7,0,-6,3859,-52827,-20333,-25690,-50001,-79708,682832,83485,161948,155649,5311,276439,578715,61953,163986,341120,11656,-6384,39677,3094,-29262,1734,26120,10361,315241,1238958,1156703,35615,480810,106779,-114748,-103870,381663,115435,228048,38180,131850,-52228,184078,-5151,-103949,19199,132445,7352,-57399,246107,82255,109106,-26851,-126274
2022:Q2,104096,268773,83262,83262,185511,68759,29,0,182,-14090,-641342,-17840,55332,-95961,308120,-237622,39565,-233556,-32269,-24269,12907,838896,206336,119316,397638,115606,2179,-108306,-1617,-34839,1505,26120,10146,-22134,-116753,-211079,-671279,309930,-447289,-58268,445187,304660,44625,268319,-8284,62203,-5885,68088,-12870,-279171,20769,125035,5181,-16737,1570,94326,94241,85,-164677
2022:Q3,73965,235190,85680,85680,149511,616333,-19,0,182,4136,-87897,-24025,36786,-23768,219586,-91531,-5431,-240008,-23322,-18113,195343,665373,82008,191249,317986,74130,-11622,-11109,46055,-32547,1803,26120,-472,-100718,466822,344397,9275,-72113,-265827,51803,202259,168217,879,247352,-80014,64174,-1245,65419,-8806,-161720,20291,145902,8181,-15367,198128,122425,81283,41142,-161226
2022:Q4,84676,51102,87361,87361,-36258,327839,14,0,182,-1574,-185341,15644,50871,-41498,310225,-301640,15854,-275177,-28240,-56525,42448,638338,122414,182126,237274,96524,1075,-56726,18073,-77396,-141,26120,6144,-74530,364097,125456,-171056,-302470,-11039,138819,176821,421214,45498,235663,140053,90049,4968,85081,-14344,-255644,11328,119602,8301,13399,-99524,238641,204118,34523,33573
2023:Q1,89902,125193,89709,89709,35484,2180527,11,0,182,2754,804276,-15014,49538,56909,694020,19686,-30898,-189574,205880,-32467,66745,300953,24210,167409,128179,-18845,6388,-112499,71159,35129,13733,22671,16950,213681,2145043,2044256,956357,-295131,-380650,469506,416041,362488,-12487,362812,12163,175716,-15989,191705,-78,-34100,24737,185799,27922,2175,133474,100787,40076,60711,-35291
2023:Q2,74898,100887,92534,92534,8353,-100001,49,0,182,1796,-179018,-9778,24401,9390,-121559,50941,-14412,55248,-62409,-10785,83299,80074,-9329,-122897,148328,63972,-4478,14748,1838,-66987,8677,22671,13285,53768,-108354,-199201,-246426,100291,42412,224783,-319469,-32036,24255,-67173,10882,-206992,-6184,-200808,3605,-71901,10921,171930,32532,-4638,95787,90847,104493,-13646,-25988
2023:Q3,77619,168972,92447,92447,76525,260038,88,0,703,10623,-68771,-52531,-2706,-6664,-389286,397100,-6679,498625,-127370,-18153,50677,232376,-5282,12493,177199,47966,2831,-51363,68563,-41773,12250,22669,10212,115717,183513,32648,-83797,87570,83102,225612,-492301,-21433,13747,-35174,-6,-129193,7768,-136961,5428,-87786,-1667,122307,27477,3494,293835,150865,96378,54487,-91353
2023:Q4,81501,2608,93343,93343,-90735,850918,29,0,182,-7668,15478,25255,58099,-3150,-240087,366348,52073,424957,-33415,-23515,-53752,482913,52294,231451,137718,61450,31171,16812,-23147,-16005,12924,22669,16076,93019,941653,709449,120595,192890,104068,214589,-452708,194977,-11745,36576,170146,12769,1142,11627,-6272,-116110,-9021,128065,25855,28486,271266,232204,250654,-18450,78893
2024:Q1,99088,155164,94832,94832,60332,1004370,34,0,182,-2461,205687,-29403,44744,26664,-213838,722156,16664,342353,68087,-1719,296771,20839,-8074,-8391,95864,-58560,4181,-26698,8450,-50562,5513,8708,18511,261664,944038,752862,135236,320436,-1495,83148,-219440,82497,7742,-2086,76841,-29000,15734,-44734,3979,12598,23932,133352,18326,-11484,200776,191177,171549,19628,-56076
