1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1981:Q4,241676,286741,244435,55051,29520,153662,6202,0,42306,182340,114,1891,14606,56846,19340,-3384,17874,178,458,5196,6945,5097,18047,7115,9558,1374,2398,-5474,27,3877,1648,2428,43896,-26493,-950,35649,140034,135411,0,0,128,54584,-1359,37595,-66,11806,6608,58666,14529,13691,24492,5954,2341,360,7544,-4666,16454,4623,-6240,7495,3368,-45065
1982:Q1,232411,237264,227492,56652,28136,148070,-5367,0,9772,149242,1019,-2320,-10706,60187,11406,-1729,13185,-291,9762,-6066,11066,-1286,4413,-1503,8213,-2297,1226,-6804,4011,-10213,956,1917,47352,9101,-1044,27285,139470,152176,0,250,104,60490,7114,32858,-598,13210,7906,23742,10090,-3202,21199,-4345,1750,35,-7891,-614,74310,-12705,-1881,-191,-10633,-4853
1982:Q2,240013,248923,234631,57293,27756,150624,-1042,0,14292,119951,1093,1244,1411,36322,10879,2186,19875,328,12069,-1637,14989,-5874,13185,5432,6901,852,-623,-4199,4854,-19963,366,2034,53388,9815,-13436,1521,105659,124274,0,250,87,35458,1905,11111,-21,17367,5096,60635,21138,7275,24872,7350,1227,364,8969,-5973,23257,-18615,678,1007,-20300,-8911
1982:Q3,241287,279342,238289,57955,28125,150760,1450,0,41053,215663,836,-3042,30623,33281,25764,2104,37883,-505,20288,2414,12174,3512,9673,3158,6246,269,-1864,-3956,3776,-16451,1482,1645,58085,13845,1860,20120,174610,191497,0,400,71,82941,-2015,59899,-42,17123,7976,60370,13557,15309,25576,5928,667,10,7042,2183,37814,-16888,-1877,2035,-17046,-38055
1982:Q4,221378,222283,228916,60771,30232,147868,-9955,0,-6633,137355,1488,1795,18247,68565,-15332,515,7874,217,-1092,760,5513,2476,23143,10252,11275,1616,2185,-13572,2389,-10547,1796,2213,58313,-23648,2607,9323,143987,149530,0,400,95,72910,-13129,59763,-92,16696,9672,57593,9632,8952,29106,9903,2011,437,19309,1616,-4840,-5543,5018,860,-11421,-906
1983:Q1,223681,235565,230062,61763,35508,141556,-8765,0,5503,154623,1504,1626,-4415,60623,-23888,3274,27702,123,18094,-952,13803,-3366,-5154,-4067,811,-1898,-3121,-9824,4837,-11821,6688,1913,61001,14967,6314,22397,149120,154500,0,0,112,78790,3573,56120,36,12861,6200,20555,-4864,-694,30921,-4808,-332,28,-16571,6365,65553,-5380,5746,1312,-12438,-11884
1983:Q2,231349,270749,250818,66512,39869,146355,-1918,0,19931,219051,281,-81,30213,46572,-16376,5526,40048,1272,22060,1196,19511,-3991,17123,9776,5491,1856,-1031,-4373,4681,-14866,8430,2368,69958,24660,-4108,10027,199119,203769,0,0,133,72156,-2338,41012,-43,22400,11125,84986,1155,24288,47615,11928,1859,405,8460,-3557,39327,-4650,9293,1357,-15300,-39400
1983:Q3,244437,276936,267776,69447,44116,155265,-1051,0,9160,215989,-111,1742,13320,54478,-2307,7321,38173,600,15755,373,12964,8481,10147,5718,3308,1121,-71,-5034,5449,-15619,4525,2043,65058,29596,2612,4667,206829,219655,0,0,137,66521,1698,43830,-24,16394,4623,102249,6073,22695,56707,16774,1983,52,1360,4078,43275,-12826,2139,1047,-16012,-32499
1983:Q4,256111,233751,285278,73330,46007,159958,5983,0,-51527,161663,1219,1359,-7368,47715,-2075,1271,22079,2245,11521,1470,5794,1049,14844,5518,5827,3499,-813,635,5101,-9031,4286,2444,72943,839,3307,2908,213191,217298,0,0,86,50102,-3772,34436,-9,15402,4045,119069,24613,15896,54294,24266,-807,473,29065,-1979,21289,-4107,2936,2639,-9682,22360
1984:Q1,274890,269080,303497,76723,47470,161059,18246,0,-34418,227287,539,1401,2708,61192,14316,4795,32071,444,27326,1211,14243,-11153,5158,-302,7749,-2289,-1675,-18055,6036,-7162,6097,1258,53270,39899,10296,15145,261705,282134,0,0,174,76852,5743,47530,-37,14986,8630,82688,16537,9147,49872,7132,408,86,13764,4695,103467,-20430,-15743,2851,-7537,5810
1984:Q2,288868,317354,317473,78999,48897,172247,17330,0,-119,253762,613,1052,5961,68123,4623,5209,56428,-1386,29902,2283,19150,6479,15288,3932,9866,1490,-1778,-22054,6710,-19737,5143,1520,49059,36178,-9854,51278,253881,295585,0,0,155,69599,10945,29128,-12,20681,8857,139621,23885,18964,68983,27789,4121,454,25617,-3502,59520,-41705,-26232,4222,-19694,-28486
1984:Q3,305055,349765,326598,79185,48930,180648,17835,0,23167,243247,701,-4339,12824,51781,2886,6278,33592,-57,13882,7076,13611,-920,17995,8192,9389,414,-1166,-16379,5111,-18083,6951,1356,59856,27926,-2985,58943,220080,254700,0,0,83,93265,6886,51200,-7,20976,14210,114109,5429,24345,62295,22040,811,53,5346,857,40176,-34620,-17893,2271,-18998,-44709
1984:Q4,297104,364627,326690,81909,49350,183437,11995,0,37937,200983,742,775,19555,71912,27458,4846,6771,-1447,-1582,8266,2471,-937,29596,19159,7039,3398,2212,-11913,2277,-15046,4071,1903,61068,-21319,1981,14095,163046,193720,0,0,141,95193,-1859,60135,-11,18854,18074,141854,28144,31701,57264,24745,948,491,12911,2541,-60359,-30673,-18985,3943,-15631,-67523
1985:Q1,293270,309217,320168,85783,49388,180940,4058,0,-10951,247624,85,-601,-22657,54574,7029,9588,74661,460,26395,3259,22816,21731,14400,86,17186,-2872,-916,-30330,4143,-10455,11594,2110,58297,34173,4470,37459,258575,287621,0,0,277,92802,4482,44347,-14,25310,18677,92044,9838,13030,59737,9439,1421,36,3010,1012,97019,-29046,-21702,3784,-11128,-15947
1985:Q2,296499,289260,332788,87005,50278,190093,5412,0,-43528,197822,244,-878,33460,20049,4390,4812,46024,-404,-1600,16894,20893,10241,36429,27247,7597,1585,-3056,-36843,7113,-15896,18628,2843,65523,15235,-11267,11013,241350,272688,0,0,18,91375,5914,33165,-9,29988,22317,132745,11129,31412,66635,23569,1694,469,11730,-3366,38023,-31338,-17492,2531,-16376,7239
1985:Q3,309569,267745,342600,92413,51984,194127,4076,0,-74855,207681,-3,1014,17503,33993,-3844,6967,21329,-472,6848,-2977,12924,5006,15647,12695,1943,1009,614,-25658,2522,-8293,19028,2813,53503,12529,2680,55338,282537,307738,0,0,80,89173,150,38075,-6,31691,19263,130171,5989,29744,68125,26313,987,56,4011,3782,79478,-25202,-19243,2730,-8688,41823
1985:Q4,297894,319529,344516,89453,53594,193189,8280,0,-24986,384387,1580,4020,34838,31799,2624,-906,102513,1152,30761,4393,51832,14375,50001,44812,784,4405,-31,-32705,3925,16316,28840,3767,73705,-4756,2103,66753,409373,414194,0,100,12,226420,4052,77587,2,121167,23612,161498,22861,48434,65534,24669,339,547,45457,-1141,-19038,-4821,-25632,4688,16123,-21636
1986:Q1,303669,340932,342837,92144,55908,187186,7599,0,-1905,105577,19,1872,-17152,35974,21865,226,-13413,1168,-25991,-5193,-821,17424,6963,7531,1819,-2387,3413,-23247,3595,-3272,33898,3926,57840,-14717,6872,915,107483,124438,0,0,211,65011,-2693,35807,-54,-4106,36057,58736,5033,9525,47953,-3775,1763,30,-29340,1560,26467,-16956,-14916,1791,-3831,-37263
1986:Q2,297406,333953,351320,95830,59967,191607,3916,0,-17367,207184,-119,1294,48785,20255,11937,809,35201,-1378,6253,-3654,18392,15588,12876,8326,3068,1482,-618,-29216,5928,-147,33802,4591,58267,17846,-9412,-4895,224551,242479,0,100,93,92125,-860,26432,2,26854,39697,144321,2671,44440,76118,21092,1647,496,-942,-443,5082,-17928,-21767,5276,-1437,-36547
1986:Q3,312886,341794,362081,104868,61631,197337,-1755,0,-20287,273803,-479,-429,14639,44812,17297,6678,206,-890,14519,8656,-14337,-7742,13054,12949,-810,915,28,-28537,4779,680,31378,4568,69657,21660,661,73151,294090,308653,0,200,76,114051,4125,65105,394,15611,28816,120230,-1383,13661,85955,21997,1172,73,13886,2189,56776,-14563,-21168,6410,195,-28908
1986:Q4,302456,394280,357710,103792,62470,194637,-3190,0,36570,293378,-163,1217,75355,41904,-3682,-1165,51654,795,28704,-788,14928,8015,27246,23238,-494,4502,413,-46861,1608,-4918,34773,5159,82514,-16010,2920,41414,256808,278760,0,0,109,93415,-9914,55426,49,21540,26314,194354,57050,43354,77483,16467,4966,443,38996,2142,-55665,-21952,-26805,9958,-5105,-91824
1987:Q1,306700,335053,355284,98314,62645,187332,6993,0,-20231,141110,-1334,-2441,-60890,17776,12896,3179,21304,2211,-7055,-14646,22167,18627,8892,3924,7562,-2594,1179,-39197,4981,-6947,49034,7065,60231,37311,3056,25016,161341,171788,0,0,128,71787,728,15988,986,28661,25424,35507,-19089,8429,68205,-22038,5912,127,10828,1353,46146,-10447,-10719,7980,-7708,-28353
1987:Q2,316778,351594,367816,103155,63779,196752,4131,0,-16222,203519,-1774,-1092,51605,31328,-2413,3494,49934,1431,7735,1117,25262,14389,11926,9060,718,2148,35,-43705,7520,-9692,10595,6382,57276,18220,-6428,20308,219741,240212,0,0,107,61680,4323,22091,-467,16113,19620,151338,9565,33567,92210,15996,1897,489,-1069,3002,22768,-20470,-19041,8310,-9739,-34815
1987:Q3,343223,388638,377743,108191,64091,205207,254,0,10894,221610,-125,-940,37,36922,5424,5534,63353,3157,10987,7474,26507,15228,4067,5015,-2452,1504,183,-21141,7305,-5934,902,7306,75269,24079,-3324,22694,210716,225267,0,0,114,63826,192,17143,-226,24488,22229,131657,13452,25753,73128,19324,11075,1031,15523,897,1144,-14551,-17543,9399,-6407,-45415
1987:Q4,336912,363307,388447,105703,64921,202052,15771,0,-25140,261245,-2131,1403,8193,64310,10296,-1987,30497,-1787,13376,14790,27008,-22890,10307,-1209,5563,5953,1064,-29089,7406,-5135,-15599,10478,73630,-2575,993,99185,286385,313402,0,0,120,84524,-3644,47725,1243,22330,16870,148263,13573,25888,89799,19003,3349,-442,46392,412,30784,-27017,-28178,5203,-4042,-26395
1988:Q1,350409,357446,375708,109409,63482,198579,4239,0,-18262,224111,-1041,2037,-17429,50782,25387,-2471,1587,-2523,-647,-5052,7502,2307,14330,9270,8175,-3115,1729,-37048,891,-5865,2298,5961,83449,40799,7680,51035,242373,258047,0,0,129,66633,-261,32357,-123,8779,25881,92202,9861,25828,61421,-4908,-3037,21,12135,1475,88489,-15674,-25123,15979,-6529,-7037
1988:Q2,359748,371419,389124,110056,65345,208812,4912,0,-17705,210664,-146,7470,35288,27652,-19419,3477,28355,3186,15213,2263,12825,-5132,17896,7797,8182,1917,-695,-28502,4246,-4607,285,7214,75331,40762,-13545,29602,228369,250351,0,0,100,61452,4340,11953,1931,11741,31487,145691,19672,20770,88853,16396,3050,520,13346,-1834,28026,-21982,-34788,17878,-5072,-11671
1988:Q3,379180,407897,393367,109397,65828,213597,4545,0,14530,247927,3613,1063,2073,50847,-3076,1195,43615,-1514,14924,17539,16665,-3999,14980,6131,7892,957,-148,-10850,7738,-7402,-4713,6150,78170,16356,240,48077,233396,249849,0,0,120,80045,2456,30861,5224,16488,25016,141943,6319,32729,87185,15710,4091,37,754,-349,23208,-16453,-20765,12314,-8001,-28718
1988:Q4,367954,422965,398778,113065,67070,213857,4786,0,24187,393396,-1036,-4366,17735,41423,8932,-1596,62127,1,26687,28598,19082,-12241,13219,-2840,9089,6970,2812,-42843,-4741,-9977,-2830,8504,87420,12415,2458,203739,369209,414514,0,0,162,93931,5373,37630,10402,18379,22147,146408,11584,28230,87226,19368,6751,595,55931,123,110613,-45305,-48625,13652,-10332,-55010
1989:Q1,376755,355503,403413,113155,66285,211939,12034,0,-47911,231743,1948,-2487,-50241,22719,26783,6741,19579,1147,10730,9093,5221,-6611,-2412,8390,-2698,-8104,4347,-29828,8026,-999,-1008,3828,70880,37227,13816,102823,279653,319470,0,350,140,64551,10471,31722,-294,7503,15149,72917,9732,22403,49895,-9113,12769,22,12018,5854,150849,-39817,-43094,4238,-961,21252
1989:Q2,370470,364519,409784,114758,65518,220443,9064,0,-45265,163060,6082,-1630,26160,2919,21459,2145,39546,3044,22573,2204,7931,3793,7729,9694,-3704,1739,-105,-33847,3934,-10609,7169,8556,79538,33894,-18394,-11486,208325,233278,0,3150,180,49552,13912,5629,1283,7119,21609,138020,15563,36236,69797,16424,3790,527,14836,-4374,27597,-24953,-24529,9552,-9976,5951
1989:Q3,392976,335002,416728,117618,65069,231585,2457,-0,-81726,141417,2943,-2885,-11499,17770,32275,2308,40242,-2909,5763,18721,13523,5143,-7978,-5492,-3870,1384,427,-33414,5412,-11224,8627,5673,73308,13028,978,5427,223143,256992,0,0,110,69599,3214,30696,1775,17919,15995,110541,5195,14613,76143,14590,268,-8,5685,7,70790,-33849,-36471,14375,-11752,57973
1989:Q4,365785,373847,410600,114419,64388,227655,4138,0,-36753,235045,1711,918,21274,35224,14058,2754,65977,237,11983,28367,19405,5985,28150,22858,-2761,8053,6507,-23395,-2481,-8245,13673,11417,82326,-22632,2804,5007,271798,284497,0,0,137,81873,-6161,50036,-1145,17295,21848,148992,8831,46453,68630,25078,3589,616,28461,-2913,23742,-12700,-19885,15154,-7968,-8062
1990:Q1,372055,428294,416237,120535,65415,226798,3489,0,12058,223692,1598,845,-38284,7278,30776,-386,-2728,-2326,4913,-9760,7510,-3065,41166,36715,9768,-5317,819,893,12041,5322,8241,6681,83993,10022,8602,46814,211635,211308,0,0,150,63202,18922,12504,7393,17696,6687,106190,-4756,62252,65659,-16965,2671,-4,-4885,4331,39653,327,-17242,12433,5136,-56239
1990:Q2,378142,394636,421325,116563,63481,232857,8425,0,-26689,153462,-326,439,27583,-6287,-12867,2925,45237,1527,9503,13809,14014,6384,20959,6640,13246,1073,-1151,-15256,7799,4703,11253,7736,87410,39326,-16530,-49492,180151,176934,0,0,161,63175,2625,30090,1343,12289,16828,105293,5118,29079,64704,6392,2780,548,12019,-5044,-1998,3217,-12057,10574,4699,-16494
1990:Q3,388369,430894,421061,115431,59864,240299,5467,0,9833,289280,-1053,-405,-707,5943,26597,1387,43645,141,34276,7088,2023,117,25769,8797,16482,490,4581,-11497,11257,8423,382,7291,81628,36342,2554,47143,279446,271516,0,0,99,78683,3152,58788,-330,10299,6774,89267,-9103,28839,55941,13590,899,35,26362,3860,72311,7930,-18728,18349,8309,-42525
1990:Q4,362991,407758,402344,112479,56710,235988,-2834,0,5414,244813,593,543,35135,26606,8683,1159,66642,2609,14369,7245,5325,37094,31453,18216,6171,7066,-7648,-32600,7946,6096,12342,6446,80887,-47193,-384,48108,239399,236884,0,1500,543,83468,-14959,73298,-253,8537,16845,102828,2753,46203,41783,12089,1006,609,13269,-2551,36212,2515,-15206,11111,6610,-44767
1991:Q1,384323,406886,387429,110316,53648,227346,-3880,0,19456,187618,329,1164,-18564,7826,50862,-2912,-18889,939,-19084,-10782,-2959,12997,11101,6970,12086,-7955,4193,18990,7089,5024,15823,6208,72887,-17756,8462,35781,168161,154263,0,0,-298,77773,2999,48075,-6000,13159,19540,-2163,-6732,-17117,43870,-22184,-5375,61,-34638,-3550,122453,13898,-1166,10728,4336,-22563
1991:Q2,370439,371841,397409,111147,56034,234736,-4508,0,-25568,155372,-442,-2752,20806,-47025,-20906,5075,48504,3122,6893,5997,20644,11848,10436,989,11248,-1801,-4726,457,11937,4761,23393,8783,90642,30655,-13358,-10868,180940,178941,0,0,112,81832,-414,39716,-1550,20188,23892,58322,-16138,10802,64559,-901,6306,572,16295,-7124,22626,1999,3111,-5203,4091,-1402
1991:Q3,384123,344388,408709,113273,57602,237624,211,0,-64321,191986,-1884,1431,7623,-18666,-2884,1175,52489,-212,30546,6527,27276,-11648,11043,7026,4159,-142,-1056,-785,10391,12170,27174,4621,88962,15743,-1020,-14540,256307,239801,0,0,100,134021,-12421,103302,-7198,30297,20041,7277,-11577,14829,2831,1194,-4283,-109,20199,4123,78473,16506,4808,390,11308,39735
1991:Q4,367813,345615,410733,111664,59017,232269,7783,0,-65118,225465,-612,2903,77642,-26651,4368,2816,30304,2010,7000,5979,10308,5007,27570,27695,-5870,5745,-122,8943,10377,10629,34533,6501,90868,-33626,718,-21696,290582,269026,0,0,126,119813,-8539,82392,954,29816,15190,57554,-9706,17501,36678,13081,-3314,672,37428,-2380,59126,21557,12179,-612,9990,22198
1992:Q1,375532,295159,404728,116320,62095,226242,62,11,-109570,325286,565,-1456,-25147,-38519,28470,-1063,40318,806,56468,1482,-12651,-5787,-18704,-14000,2252,-6956,6307,26963,7939,8973,34389,7528,84138,17957,14611,132017,434856,410402,0,0,18,115689,11957,83140,-2791,3374,20009,-6005,-8175,-6025,30423,-22228,-1874,-116,-14844,5813,311721,24454,11819,3907,8728,80373
1992:Q2,381500,354912,425607,117447,65122,237228,5802,8,-70695,109742,-647,396,39353,-39277,-15618,7223,5313,1652,-4493,5999,-450,2604,7380,12715,-6176,841,418,-13957,10723,7943,35080,4659,96625,43426,-17136,-62162,180437,158885,0,0,72,90517,1562,58696,97,11638,18524,33472,-7014,19515,21993,-1021,2258,613,24288,-2971,10636,21552,8992,4659,7901,26588
1992:Q3,406177,414524,434966,120050,65247,244536,5128,6,-20442,224863,-827,1203,37004,-24936,-4775,-845,26185,1791,14351,22323,-543,-11737,-8235,-462,-8743,970,-1186,19930,10366,13797,42571,9525,100372,12795,-159,-7922,245305,228320,0,0,47,101673,-3780,73563,2257,14218,15415,58088,-7013,17348,38152,9601,-1449,167,13211,4161,52422,16985,3338,858,12789,-8347
1992:Q4,372529,367334,439700,122622,68630,243107,5336,5,-72365,155027,-822,386,43286,-33674,-11279,2730,11412,3256,22267,3023,-27917,10783,4416,2220,-5702,7898,499,-1016,4892,2840,38170,8080,96616,-40623,2234,26881,227393,223338,0,-2000,83,84424,-1110,76930,667,-5908,13845,71667,-4528,33860,19499,22836,1853,775,33269,91,33176,4055,4845,-3363,2573,5194
1993:Q1,388176,410833,438739,123535,69421,236787,8985,11,-27906,195542,675,-2457,-38125,-32859,8367,1668,12855,-273,10848,-20099,-5504,27882,1940,18974,-10070,-6964,3256,-56952,13760,17282,51453,7779,118834,44630,14020,29417,223448,201855,0,0,72,138577,6083,54380,790,19387,57937,-31170,-11538,-3082,957,-17507,3675,3,-6330,5931,91097,21593,3658,1970,15965,-22657
1993:Q2,392345,409476,452358,128213,71138,246967,6026,13,-42881,234069,-473,85,68021,-23558,-10305,-2448,-1627,3191,4392,-31996,-4275,27061,9540,21436,-13098,1202,6786,-13766,7805,8003,48877,9094,104316,32282,-22538,13975,276950,260823,0,0,90,134280,10125,49277,1020,28290,45568,69271,1802,13596,42473,11400,5379,640,7516,-3787,47433,16128,7828,280,8020,-17131
1993:Q3,408310,439197,461047,130272,74409,254705,1650,12,-21850,232322,349,956,14215,-19405,-3657,648,23643,-400,-13735,14954,-5308,28132,-11301,-4582,-8774,2055,-2544,-231,17455,11416,52937,9286,99023,27823,-2970,14680,254172,238811,0,0,106,106586,-793,42630,4058,16988,43703,77346,-8671,16563,45448,24006,4681,69,15774,2623,31626,15360,11942,-6943,10362,-30887
1993:Q4,405864,411455,474562,134287,78102,258009,4153,11,-63107,263737,436,-953,54988,-30667,9691,8552,30292,3625,37845,-22763,-23141,34726,2716,-18,-8240,10974,10484,-27359,911,11364,48778,9600,84877,-43653,5696,87985,326844,298705,0,0,178,115831,-5403,82614,1931,1632,35057,102859,6478,25472,27408,43501,5471,681,46676,-1120,28129,28140,11077,5862,11201,-5591
1994:Q1,425992,546896,477229,135883,80236,249763,11341,8,69667,287761,79,1187,-26883,343,16257,-5170,104869,-1919,45365,52834,-12018,20607,-13917,-2438,-5952,-5527,12819,-23608,15520,10269,25146,6965,106868,33627,14501,8889,218094,198699,0,0,164,100128,12056,52718,-326,-296,35976,42963,10868,11325,23064,-2293,-820,6,-8805,4852,60210,19395,942,8502,9951,-120904
1994:Q2,436172,501907,503642,138167,83195,261922,20353,6,-1736,200952,-1840,1481,507,-31591,-3563,-2535,87806,2569,22559,29032,8170,25477,-475,-3010,980,1555,566,-40004,15009,16815,11531,7237,101192,52993,-25705,11527,202688,180065,0,0,159,26628,5795,7113,1179,-9126,21667,117233,19866,13951,48713,34704,664,679,31613,-3708,6797,22622,3321,2282,17019,-65734
1994:Q3,453234,474562,511077,140610,83013,274143,13306,5,-36515,188545,1,-2932,-21764,20155,11794,-7128,35658,1431,26853,18629,-22897,11642,1086,-2498,1895,1689,2132,-49443,16100,11458,13723,17471,91394,19998,1053,27789,225060,205374,0,0,192,46494,3003,39749,724,-10996,14014,122060,17421,12280,50986,41373,2330,98,20395,1740,12065,19686,-9468,18257,10897,-21329
1994:Q4,455576,547661,523110,145807,82791,275720,18786,7,24551,312440,-943,4520,19870,-6705,25286,-67,102757,1873,27682,37003,-1105,37304,23352,8345,-3180,18187,-460,-17982,16819,8625,-42909,6292,58063,-12143,5156,122908,287889,297567,0,0,171,63906,555,62588,-1419,-15510,17692,170275,23400,43873,41788,61215,4784,485,61886,-1874,-2066,-9678,-28573,10108,8787,-92084
1995:Q1,459365,495141,519658,143193,81373,279790,15295,8,-24517,202464,3355,-337,-46611,39047,25749,-7296,-30981,1149,-10435,-6701,-32995,18000,-11785,-2656,-2263,-6866,1069,-3742,18656,12022,-876,11522,92846,32077,23871,43879,226981,209899,0,0,184,81531,10561,73541,-307,-14377,12113,69655,33650,-699,33327,3377,-2766,50,1040,9230,50975,17083,-10801,16452,11432,-35776
1995:Q2,463000,507503,523920,144498,79439,291663,8440,-119,-16417,259334,1832,2741,50596,44540,36910,-3180,-40044,1418,-28698,4454,-12419,-4799,-2050,2082,-4227,95,656,-19781,14150,4944,5316,13863,94610,28001,-30516,56745,275751,268983,0,0,170,56403,13088,25075,402,-7198,25036,141782,28550,19603,55050,38580,2031,431,18528,-8448,58085,6768,-11265,13159,4874,-44503
1995:Q3,497415,473076,532608,148100,82623,299052,2832,1,-59531,252706,1260,1044,-46285,36866,18831,-487,-13138,9457,-14221,-11184,-29084,31893,-10079,-4446,-4362,-1271,1060,-12691,20148,3479,18844,7772,101403,55599,-56,69137,312237,311882,0,2150,197,11326,381,26938,102,-25739,9644,144114,15780,20688,61175,46472,1374,74,42166,1611,108870,355,-17548,15707,2196,24338
1995:Q4,496448,530688,536698,150336,84620,297246,4608,-112,-6010,341937,-8,2856,12953,26995,34561,8882,-12275,6702,-590,9633,-31281,3260,5795,922,-3924,8797,1478,13415,33105,2452,31413,9406,92082,-14032,-286,93145,347947,347205,0,0,127,51434,-5917,48195,1283,-10299,18172,122128,23228,2925,37414,58561,-2260,464,55671,-1848,121488,742,-12162,11109,1795,-34240
1996:Q1,502262,599507,536775,151774,85458,297821,1720,2,62732,393928,515,5649,-41191,73368,60641,20220,-15111,-248,-3972,-8492,-17883,15484,145,12666,-6493,-6028,-1753,-26185,26365,-2315,61785,3680,91470,46049,22929,67668,331197,335745,0,0,-1,114416,16823,78985,-580,-3314,22502,87932,7669,28056,58160,-5952,7648,92,2961,9498,113199,-4548,-17156,16027,-3419,-97244
1996:Q2,518332,531264,563435,155571,89782,310450,7630,2,-32171,256375,438,1129,13711,27032,-9579,10181,78190,12258,-24099,57308,2387,30337,-8593,-1782,-3653,-3158,264,-36459,14021,1764,48327,7709,85531,59343,-28139,-8495,288546,271172,0,0,-45,15447,7552,-24059,562,4986,26406,154737,24139,23351,72876,34372,3113,608,40856,-3151,59607,17374,-5940,21755,1559,-12932
1996:Q3,546229,523493,583090,156272,90628,323420,12768,2,-59597,241971,-4078,5078,-1675,46057,26537,746,-11032,6287,-6162,27718,-19836,-19039,-7598,-2897,-3693,-1008,3701,-53684,17374,9,27487,14221,85124,35550,497,57658,301568,311316,0,-450,586,30586,-8727,41938,-768,-18133,16276,151714,33231,16995,68221,33267,837,39,20,4303,123681,-9748,-18731,9861,-878,22736
1996:Q4,538525,553282,581456,158632,90566,323575,8681,2,-28175,328206,246,11314,-1200,34141,38974,2991,-27241,13724,-15988,1542,-14546,-11974,51426,41612,-1553,11367,6015,-25039,10809,-1141,38736,14440,107785,-9852,6725,69078,356381,349348,0,0,-1,59300,-16594,42426,-824,9935,24357,152223,7214,33429,67550,44031,891,-122,66145,1230,69681,7033,-2999,11686,-1654,-14757
1997:Q1,555988,516407,585853,162324,92047,319030,12436,16,-69446,203856,-2806,3571,-24004,51387,51016,3902,-72251,1012,-14409,-10539,-5682,-42633,-3087,-873,2732,-4946,1013,-38552,27286,-6915,34241,11550,95287,48116,22902,1199,273301,278775,0,-518,109,91293,12342,45975,-355,4670,28661,88179,40854,12970,54057,-19702,9569,710,-7205,13388,83250,-5474,-16680,19613,-8407,39580
1997:Q2,568411,561461,611368,160253,94762,334241,22094,19,-49907,149715,158,4840,15169,41867,-6030,-2751,-28973,728,-78664,19863,15054,14046,24972,18852,5732,388,1018,-37652,21376,-5618,42439,12717,114561,69067,-31873,-85570,199622,214948,0,0,39,-6570,10539,-71108,61,16905,37033,156418,33405,22976,76176,23862,6386,551,28551,-3688,33261,-15327,-21216,13139,-7249,6949
1997:Q3,609731,583664,633237,166279,96528,353427,16984,20,-49573,285526,666,1344,-33390,61924,37127,4111,-18050,6915,-38842,-8476,-5663,28016,20565,12208,4944,3413,382,-64870,20760,-4908,60529,13676,105934,29158,5011,45558,335099,338586,0,0,313,72634,-1104,7547,-230,10813,55608,194763,2582,52114,112300,27767,465,-24,32072,8095,30268,-3487,-19387,22289,-6388,26067
1997:Q4,591861,559179,634120,169587,98136,346966,19413,18,-74941,286587,4451,-8291,19693,48384,38364,-612,-17589,10650,-58606,40973,6947,-17552,55665,31692,6200,17773,2712,-41994,9728,-409,52464,8155,97702,-12607,-2111,32884,361529,357655,0,0,-1,54539,-8051,18486,437,24511,19156,230536,45229,76903,70044,38360,6208,500,64405,-4187,5656,3873,-17506,21849,-469,32682
1998:Q1,619793,587542,640636,170780,99214,344371,26275,-3,-53095,371097,350,3614,-29312,82451,75029,7951,-11979,1427,-12268,-40934,129,39667,37356,41776,-2070,-2350,5948,-86214,41233,-8456,70705,6774,130329,47041,25458,-27180,424192,424392,0,0,80,140019,24507,11310,-608,25679,79131,119001,18270,31558,89295,-20122,3999,180,23629,11133,126351,-200,-11145,20660,-9715,32252
1998:Q2,628990,703138,652705,178081,104363,360930,9335,-4,50434,445437,1453,-5570,54075,-2876,23450,-7023,115802,-4625,-15606,57736,17284,61013,30183,31329,-2088,942,12991,-65925,25858,-15021,55167,10505,135663,44633,-34671,66744,395003,424766,0,0,56,31215,9386,-96983,-360,29699,89473,247622,40808,44880,118233,43701,5025,653,7960,-9643,141877,-29763,-23622,9312,-15453,-74149
