date,FU893170005.Q,FU163170005.Q,FU103170005.Q,FU113170005.Q,FU313170005.Q,FU213170003.Q,FU513170005.Q,FU543170005.Q,FU663170003.Q,FU263170005.Q,FU893070005.Q,FU163070005.Q,FU103070005.Q,FU113070003.Q,FU313070000.Q,FU213070003.Q,FU513070005.Q,FU543070005.Q,FU673070003.Q,FU263070005.Q,FU903070005.Q
2001:Q1,-24938,-150,-35214,-392,2941,6609,4116,1272,-576,-3544,28457,225,7795,-37,3506,1102,5511,642,1847,7866,-53395
2001:Q2,-14899,-150,-26420,-1743,951,6812,4119,1286,-2018,2264,16678,225,4633,542,2176,2633,4305,654,-624,2134,-31577
2001:Q3,-14395,-150,-28773,-1687,2722,6679,4114,1271,2815,-1386,-19618,225,-42593,973,3819,-161,5265,641,6001,6212,5223
2001:Q4,-4533,-150,-13324,-931,-3395,6854,4117,1281,3075,-2060,-85069,225,-91151,293,-2177,2421,-763,651,5326,106,80536
2002:Q1,25130,4331,3144,5861,1385,6981,4134,2983,-2864,-825,59815,1185,37458,4659,428,460,6689,1258,-443,8121,-34685
2002:Q2,20147,4331,430,5890,2016,7027,4138,2979,-5765,-899,41748,1185,20150,4749,-1238,379,7473,1251,-1881,9680,-21601
2002:Q3,27386,4331,672,6952,152,7087,4133,2972,1185,-98,-29761,1185,-43027,4750,-2180,-194,3472,1247,-2395,7381,57147
2002:Q4,47238,4331,15475,6690,-3036,7163,4135,2988,5651,3841,-101568,1185,-112963,4749,-283,1926,202,1262,-905,3259,148806
2003:Q1,-19215,1636,-39763,-3488,23034,7232,339,1444,-8917,-732,94291,1085,80356,-6282,13384,-76,3798,919,146,961,-113506
2003:Q2,7086,1636,-22180,-8734,18088,7103,343,1455,6752,2623,-2938,1085,-1961,-6283,3154,-1414,1788,926,-82,-151,10024
2003:Q3,14217,1636,-3938,-7389,18484,7199,339,1450,-2785,-779,-20448,1085,-14463,-6282,-311,-792,-111,922,-1112,616,34665
2003:Q4,25720,1636,11149,-6568,12551,7224,344,1454,-4250,2180,-72225,1085,-81675,-6283,2853,320,-3839,928,9878,4508,97945
2004:Q1,72462,4095,33455,9773,8685,7324,-566,3745,6381,-430,130240,2408,103419,6660,6358,3026,2512,1801,-1061,5117,-57778
2004:Q2,28199,4095,7262,3254,5470,7434,-567,3745,-2522,28,81833,2408,55763,6660,3332,736,2365,1799,8368,402,-53634
2004:Q3,49063,4095,27696,4303,3498,7519,-572,3743,2159,-3378,39825,2408,22123,6659,-1131,2240,693,1797,4052,984,9238
2004:Q4,49611,4095,28843,6352,-2253,7682,-565,3755,1804,-102,-45384,2408,-52455,6660,1932,2464,-7268,1809,-1075,141,94995
2005:Q1,77675,3926,36067,17459,10650,7764,1012,1721,-1068,144,141202,2468,113412,16651,698,3747,1881,763,-4117,5699,-63527
2005:Q2,89252,3926,53491,10228,10041,7879,1016,1728,77,866,127392,2468,87013,16652,4709,4460,2706,769,-298,8913,-38140
2005:Q3,110033,3926,66185,10243,9928,8039,1009,1732,10178,-1207,108792,2468,77322,16651,2130,5350,481,774,1690,1926,1241
2005:Q4,74062,3926,43703,11723,3045,8237,1016,1729,-2148,2831,26771,2468,-142,16652,1687,3880,-2882,771,-117,4454,47291
2006:Q1,26225,4082,6078,6756,3548,8376,-1106,3558,-7177,2110,89676,2026,53870,9988,-1524,1126,1922,1054,15690,5524,-63451
2006:Q2,90090,4082,52118,1409,7396,8564,-1108,3550,13036,1043,85004,2026,67337,9988,2348,3747,1907,1046,-8938,5543,5086
2006:Q3,28902,4082,16346,3300,640,8638,-1105,3557,-5610,-946,-8785,2026,-17478,9988,-708,1375,-678,1050,-4692,332,37687
2006:Q4,54877,4082,35806,2874,-5362,8701,-1105,3561,4951,1369,-105532,2026,-118494,9988,-11711,2708,2623,1057,6443,-172,160409
2007:Q1,47569,4216,12134,8564,9613,8969,-3116,3100,3373,716,106197,2474,81131,13686,1834,1449,-2437,-134,3255,4939,-58628
2007:Q2,86605,4216,34381,5704,14167,9147,-3112,3103,13821,5178,117490,2474,85223,13685,2280,2806,383,-128,-2779,13546,-30885
2007:Q3,28056,4216,4753,6320,6801,9248,-3117,3103,-3344,76,56229,2474,36448,13686,2985,775,-3012,-132,-4164,7169,-28173
2007:Q4,40750,4216,34635,5450,-1262,9418,-3113,3095,-16287,4598,-20970,2474,-39839,13685,-5903,2806,-5689,-138,7068,4566,61720
2008:Q1,4687,6307,-42134,9551,19269,9451,1285,4244,-2348,-938,57937,1876,33040,-742,1345,-2281,1808,916,6711,15264,-53250
2008:Q2,1626,6307,-39149,-7016,25853,9627,1284,4255,-4407,4872,18284,1876,17928,-743,3087,-3232,1303,926,-13116,10255,-16658
2008:Q3,-51294,6307,-71950,4580,939,9852,1288,4242,-4725,-1827,-71326,1876,-67782,-742,2413,-4715,926,914,-10594,6378,20032
2008:Q4,-97649,6307,-76688,-1306,-24238,9586,1287,4231,-13195,-3633,-164346,1876,-151428,-742,-2690,-5460,87,902,882,-7773,66697
2009:Q1,-51590,9975,-87123,5886,-17451,9585,-2292,307,26627,2896,-16945,-202,7572,-6582,267,-5687,-1307,604,-9390,-2220,-34645
2009:Q2,-7042,9975,-21250,3112,-10197,9728,-2290,337,6719,-3176,8403,-202,20360,-6582,3221,-1269,-2095,633,-8486,2823,-15445
2009:Q3,11991,9975,-11408,4820,-10797,9775,-2294,353,12397,-830,-42150,-202,-7155,-6582,-22514,-461,-3803,650,-9898,7815,54141
2009:Q4,41961,9975,32853,3072,-16726,9754,-2290,328,3152,1843,-71579,-202,-50293,-6582,-2074,2514,-4566,624,-6503,-4497,113540
2010:Q1,48615,-6945,37116,12886,7783,9623,-1070,-1491,-7849,-1438,104007,1516,87444,9258,1392,3290,1209,-471,-6149,6518,-55392
2010:Q2,47187,-6945,41377,9047,4059,9614,-1065,-1545,-10222,2867,83084,1516,67572,9258,-3005,3530,1320,-522,-1047,4462,-35897
2010:Q3,34725,-6945,28645,5655,-1935,9550,-1073,-1470,3082,-784,17053,1516,5765,9258,710,2401,-136,-449,108,-2120,17672
2010:Q4,19826,-6945,49726,3580,-858,9533,-1065,-1480,-37001,4336,-8492,1516,-18945,9259,197,3732,-3820,-460,-2368,2397,28318
2011:Q1,54554,4960,29751,13412,2587,9541,1236,-2715,314,-4532,127237,3636,96359,19392,1729,3021,1695,253,1763,-611,-72683
2011:Q2,58656,4960,19407,16026,9209,9580,1234,-2733,848,125,86423,3636,59788,15621,2306,2481,5047,234,-2440,-250,-27767
2011:Q3,17584,4960,-15116,16141,-2435,9560,1239,-2760,-2930,8925,2873,3636,-26885,15622,1211,71,1912,208,-3606,10704,14711
2011:Q4,11394,4960,-10337,9713,-251,9580,1237,-2725,-2042,1259,-26193,3636,-42424,15621,-485,-44,-299,242,76,-2516,37587
2012:Q1,53745,863,28635,5437,6056,9589,-463,2631,3054,-2057,65099,2259,50308,1616,1337,2214,3817,2604,-2282,3226,-11354
2012:Q2,6222,863,-12365,3147,4460,9545,-465,2630,-3836,2243,19719,2259,11910,1616,1665,-646,943,2604,-2901,2269,-13497
2012:Q3,66386,863,54660,3389,-4190,9522,-463,2631,-492,466,46699,2259,26115,1616,1301,4064,2612,2604,-980,7108,19687
2012:Q4,21930,863,-2858,1827,6507,9557,-462,2632,1239,2625,-31879,2259,-32909,1617,-1658,-72,-2569,2606,-247,-906,53809
2013:Q1,16570,-590,864,12719,-4296,9642,-553,-1706,1153,-663,112550,1415,98321,11818,-1622,951,1152,-1095,-1042,2652,-95980
2013:Q2,55334,-590,26422,8355,9331,9675,-552,-1705,257,4141,138992,1415,120643,11818,3288,2436,1826,-1096,-3894,2556,-83658
2013:Q3,85951,-590,65259,8619,5975,9751,-553,-1704,-2313,1507,66344,1415,50610,11818,-1413,5172,1201,-1092,-1601,234,19607
2013:Q4,28317,-590,7977,4623,3089,9782,-549,-1705,1216,4474,15900,1415,2245,11818,3002,881,-3960,-1095,1089,505,12417
2014:Q1,55310,6633,39621,4464,183,9782,-126,718,239,-6204,81411,6870,47185,5344,1840,3087,4443,724,-1434,13352,-26101
2014:Q2,73331,6633,45881,3685,626,9920,-130,716,2985,3015,120539,6870,95615,5345,665,3470,3425,722,-369,4796,-47208
2014:Q3,84472,6633,65290,2933,-1682,10029,-125,721,2098,-1425,2597,6870,3876,5344,-10517,4775,-463,726,-2514,-5500,81875
2014:Q4,8541,6633,-2245,-2088,-2221,10072,-126,716,-1956,-244,-30054,6870,-42546,5345,2858,-304,-3080,723,-71,151,38595
2015:Q1,-11674,4667,-46451,778,14455,9978,-63,3984,1262,-284,-12783,53,-24425,-891,1777,-3197,5497,3709,196,4498,1109
2015:Q2,64185,4667,46591,-4479,-1324,10315,-65,3983,4434,63,98268,53,85083,-890,323,2947,3595,3713,631,2813,-34083
2015:Q3,57579,4667,37170,-4654,3723,10480,-60,3984,590,1679,24034,53,14662,-891,-795,2277,1946,3708,-488,3562,33545
2015:Q4,-1870,4667,-12969,-7690,-2313,10430,-62,3986,2106,-25,-30365,53,-41897,-890,11402,-1446,-3578,3713,2374,-96,28495
2016:Q1,36383,2325,-20694,17227,17765,10534,1710,4904,-1023,3635,51009,796,11831,19187,2733,-243,4764,6185,1818,3938,-14626
2016:Q2,112741,2325,76110,15280,1958,10700,1709,4903,1623,-1867,165921,796,129853,19187,-897,6398,1151,6185,-507,3755,-53180
2016:Q3,128608,2325,80923,19552,1389,10796,1712,4905,4540,2466,54793,796,18719,19187,950,7033,5567,6184,-531,-3112,73815
2016:Q4,93453,2325,47892,13704,8263,10922,1712,4903,5229,-1497,63046,796,38432,19187,1001,4311,-7773,6184,-910,1818,30407
2017:Q1,-23093,1335,-55711,3017,3685,11024,260,9378,-1402,5321,30054,4003,-8300,13753,-1728,-3688,6976,2772,19,16247,-53147
2017:Q2,51873,1335,23555,3042,6188,11036,259,9380,-3109,187,103573,4003,67559,13754,2736,1862,4321,2774,-848,7412,-51700
2017:Q3,98401,1335,63250,3498,5413,11172,261,9380,2400,1692,108550,4003,68194,13753,698,4673,689,2773,71,13696,-10149
2017:Q4,83366,1335,50250,-1797,2198,11484,262,9380,10012,242,63166,4003,35904,13754,-1632,3392,-2622,2774,-694,8287,20200
2018:Q1,62897,2054,17123,1423,26188,11600,2101,3802,-1670,276,132789,1384,89868,12409,2835,1298,11183,-188,-378,14378,-69892
2018:Q2,137487,2054,116286,3651,1009,11868,2096,3804,-4861,1580,195987,1384,158137,12410,1100,8396,6033,-184,-138,8849,-58500
2018:Q3,191548,2054,150029,2546,24693,12066,2102,3803,-4138,-1607,195938,1384,159174,12409,3734,10680,2342,-186,-255,6656,-4390
2018:Q4,62906,2054,37254,-1879,22151,12129,2101,3799,-17112,2409,11955,1384,-10881,12410,2734,2476,-1727,-188,2214,3533,50951
2019:Q1,62718,12137,19429,-13844,32133,12390,653,3359,-1876,-1663,150901,-290,158147,-22340,400,391,4359,1627,-634,9241,-88183
2019:Q2,100045,12137,81694,-15307,5261,12840,655,3357,113,-705,178445,-290,185168,-22339,1536,4647,5637,1623,-399,2862,-78400
2019:Q3,107100,12137,90433,-9788,-8028,12969,652,3359,460,4906,86169,-290,104586,-22340,-1531,5646,-2130,1626,-408,1010,20931
2019:Q4,53686,12137,38566,-18052,3913,13153,651,3359,293,-334,77264,-290,92634,-22339,-2301,1435,-1250,1627,2075,5673,-23578
2020:Q1,-66286,6885,-165637,32288,20450,13366,2776,22031,4358,-2803,-58874,5619,-136323,44152,-160,-11423,10070,5616,2381,21194,-7412
2020:Q2,-103251,6885,-187380,33885,11098,13041,2775,22030,-2328,-3257,-180667,5619,-252648,44151,7195,-15803,7548,5613,-1472,19130,77416
2020:Q3,217531,6885,132422,34780,6123,13370,2773,22029,-1078,227,244965,5619,159061,44152,1079,10210,2667,5615,-2823,19385,-27434
2020:Q4,145121,6885,64713,30447,-2637,13620,2773,22030,1813,5477,179767,5619,92878,44151,3214,4215,-2208,5613,2502,23783,-34646
2021:Q1,140698,7831,41411,17277,33270,13988,4748,16701,1141,4331,217823,2944,150870,20016,7015,5402,9741,2524,-952,20263,-77125
2021:Q2,176053,7831,98092,21009,19954,14207,4748,16703,-3770,-2721,255419,2944,181266,20017,1497,18128,8667,2524,2089,18287,-79366
2021:Q3,160537,7831,91232,19172,4923,14425,4743,16700,1651,-140,114011,2944,51296,20016,2666,7729,10216,2525,-1078,17697,46526
2021:Q4,260534,7831,199037,10886,-324,14848,4746,16703,4873,1934,175725,2944,114640,20017,-552,14694,-5983,2525,2958,24482,84809
2022:Q1,167130,8233,124128,12753,4448,15445,3778,4081,-507,-5229,184849,3297,139971,10787,1988,9582,13346,-986,-1999,8863,-17719
2022:Q2,223530,8233,188506,9070,-5151,16234,3773,4076,-2668,1457,241249,3297,185015,17320,-2411,13830,10053,-988,1081,14052,-17719
2022:Q3,74049,8233,44513,8209,-13856,16480,3774,4083,324,2289,91768,3297,62007,11079,1209,3691,-793,-984,1305,10957,-17719
2022:Q4,92357,8233,43771,12905,3156,16696,3773,4086,442,-705,110076,3297,75524,11588,-890,3967,3733,-980,3391,10446,-17719
2023:Q1,-61805,7874,-118679,2666,3348,16783,5513,23328,-919,-1719,18450,3566,-29512,5152,4420,-8121,17074,2038,-2162,25995,-80255
2023:Q2,82161,7874,15735,5011,5238,16821,5512,23330,3690,-1050,71552,3566,16796,8434,1092,1452,9583,2039,1663,26927,10609
2023:Q3,188532,7874,122688,1202,9120,17312,5510,23326,-1359,2859,140114,3566,83030,2795,2653,8673,7277,2037,898,29185,48418
2023:Q4,-8391,7874,-56079,-4636,-4310,17613,5510,23329,-2984,5292,-3632,3566,-53684,951,-226,-4251,10660,2039,3377,33936,-4759
2024:Q1,-10328,7987,-55667,3113,2315,17886,3096,12420,2810,-4288,-4841,3372,-46889,4281,3970,-3678,14310,4336,-135,15592,-5487
