1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2002:Q1,-96989,9592,-966,-619,0,193,10984,-103898,-37949,-746,-1185,-64018,-1001,-482,-519,-301,-1381,-96989,-60618,6682,5986,696,-41875,-746,-1250,3902,-1889,6,0,678,545,-502,76,-4066,0,2163,-1474,3637,-1346
2002:Q2,38183,16649,2407,10,0,-164,14396,13082,27612,2593,712,-17835,-638,-741,103,2043,7047,38183,-7251,369,-309,678,29967,2593,2263,275,-538,68,0,-1931,1349,541,-137,2636,0,7019,-193,7212,3224
2002:Q3,25555,690,-252,0,0,61,881,26555,17460,-435,-375,9905,87,5,82,-1096,-681,25555,1308,-4779,-5452,673,24191,-435,19070,8409,9230,82,0,801,4620,1110,48,-5230,0,797,-309,1106,-14597
2002:Q4,25505,15091,-3472,968,145,-18,17468,10541,-23517,5229,558,28271,901,855,46,-1773,745,25505,42615,-12520,-13192,672,-29403,5229,833,352,-8704,64,0,2429,1575,1018,194,3757,148,8301,1395,6906,10450
2003:Q1,-16926,9041,2332,-971,0,121,7559,-31251,-22537,-2025,2358,-9047,-493,-616,123,441,5336,-16926,-31194,12443,10912,1531,-23807,-2025,22513,4287,8837,62,0,1899,6351,1025,93,-41,0,5654,1863,3791,-510
2003:Q2,57762,7337,185,-14,0,650,6516,46743,18152,1988,664,25939,1648,303,1345,1172,862,57762,9569,19882,18362,1520,18893,1988,4569,6155,692,46,1,-1793,-1856,1929,-8,-597,0,79,1617,-1538,2782
2003:Q3,-17379,3447,261,20,0,-821,3987,-18043,3159,-63,-253,-20886,-513,-293,-220,-672,-1598,-17379,-41030,21930,20408,1522,12161,-63,5538,-932,2490,37,0,-196,1036,2231,594,278,0,244,-1367,1611,-16159
2003:Q4,60891,17398,-1521,491,-126,80,18474,41039,315,7888,1559,31277,455,256,199,573,1426,60891,30481,-5306,-6822,1516,2005,7888,12270,-628,589,31,36,4244,8491,-3317,-449,3305,-32,8622,1895,6727,4932
2004:Q1,-2841,-1413,206,-483,0,-79,-1057,-5297,-12630,-1155,2762,5726,-514,241,-755,660,3723,-2841,-13592,28121,17582,10539,-31482,-1155,6010,-3452,-1493,9,35,4975,249,-500,387,5800,0,-18,2924,-2942,9275
2004:Q2,39377,14943,85,5,0,196,14657,24949,23021,-4733,1651,5010,-458,-423,-35,378,-435,39377,-24657,33534,23083,10451,23633,-4733,1895,-10,4766,28,36,-2897,-908,-1023,1437,466,0,9962,1424,8538,-257
2004:Q3,-10827,6312,-57,3,0,-151,6517,-18187,-8291,-1918,191,-8169,186,-140,326,134,728,-10827,-16334,16928,16465,463,-11297,-1918,-4513,3265,188,32,36,1058,-8170,428,-1002,-348,0,3573,-100,3673,2734
2004:Q4,59656,17899,-96,1039,7,-47,16996,37775,-5335,3493,5077,34540,-33,-192,159,410,3605,59656,53534,-20597,-26062,5465,-11864,3493,19944,-8531,631,37,68,-3188,19186,304,1583,9801,53,8870,4838,4032,6276
2005:Q1,-23212,-2497,-679,-1052,16,58,-840,-26644,-6684,7912,-1472,-26400,2573,3129,-556,7,3349,-23212,-5547,-1613,-754,-859,-2025,7912,-16758,-1885,-5790,43,69,-610,-5810,-802,278,-2049,-202,6,1715,-1709,-5188
2005:Q2,14993,5973,-893,21,-9,-36,6890,11822,10363,354,6797,-5692,-2977,-3063,86,818,-643,14993,-39377,43090,43941,-851,11581,354,-2508,-793,5904,46,68,563,-6883,445,31,-1880,-9,3502,3698,-196,-1649
2005:Q3,-32779,5930,8,-4,6,-2,5922,-41071,2377,-7714,1527,-37261,515,219,296,-1200,3047,-32779,-56404,36051,36873,-822,1088,-7714,-11246,-228,1696,77,68,-1964,-5919,-4961,951,-1224,258,4025,1744,2281,1421
2005:Q4,45473,20701,157,1912,40,-20,18612,22943,911,8503,-680,14209,431,-41,472,192,1206,45473,14239,29781,20590,9191,1510,8503,-16132,-2025,-5508,86,28,2386,-5920,-3551,-467,-1268,107,7330,-741,8071,242
2006:Q1,-19388,3761,889,-1943,-6,3,4818,-25075,-29652,-1796,-828,7201,-325,-197,-128,323,1928,-19388,5811,-11983,-20636,8653,-28147,-1796,19245,7648,2250,421,28,-789,1880,-261,749,6061,1258,-987,-1022,35,-1532
2006:Q2,29060,5889,35,11,1,58,5784,23258,37261,-993,5117,-18127,352,103,249,-169,-270,29060,-15938,-27941,-36612,8671,38100,-993,33227,8019,711,421,28,-597,14446,-911,-926,12132,-96,2933,5278,-2345,-328
2006:Q3,-45772,-4165,-98,7,-3,-44,-4027,-31855,6814,-1387,1328,-38610,-1032,-226,-806,-863,-7857,-45772,-40589,5829,-2838,8667,5201,-1387,-14595,4767,675,421,27,-255,-15340,-542,894,-4875,-367,-1263,1058,-2321,1033
2006:Q4,16254,18142,-641,718,108,1,17956,-2011,-20284,6854,3755,7664,1001,116,885,1383,-2261,16254,18265,-4808,-13484,8676,-17875,6854,5299,-11401,5291,421,-13,15,785,113,28,10702,-642,10730,3872,6858,-2211
2007:Q1,-9783,-5034,-414,-536,-18,-9,-4057,-8593,-24163,-3765,1400,17935,1192,-56,1248,-883,3535,-9783,22844,-3716,-10443,6727,-25562,-3765,5598,1825,3189,303,-14,-1256,-1296,368,582,1379,518,-4830,1335,-6165,-353
2007:Q2,-3516,5520,409,100,-31,107,4935,-9824,18384,-6533,3090,-24765,2350,950,1400,437,-1999,-3516,-75777,44382,37660,6722,20715,-6533,12706,1317,-2078,303,-13,1223,3922,242,-39,7966,-137,2512,4147,-1635,-1521
2007:Q3,3,579,920,-9,-32,-83,-217,6312,49570,-408,-2097,-40753,-3015,-724,-2291,-261,-3612,3,-94889,35143,28418,6725,50152,-408,12111,12222,6887,303,-14,-2631,-1002,341,70,-3530,-535,-2249,-2904,655,144
2007:Q4,51370,18101,10504,1572,1226,-17,4816,25640,-28904,10753,2588,41203,2042,91,1951,2411,3176,51370,50503,76,-6634,6710,-20163,10753,8315,-2410,-4955,301,33,115,-4344,-565,-43,18685,1498,-868,2662,-3530,2754
2008:Q1,-11279,-16307,-10496,-1658,-3,2,-4152,-2692,13,-5075,-2253,4623,3059,5350,-2291,-416,5077,-11279,12072,-27089,-18078,-9011,-11415,-5075,23153,-846,5221,-1416,33,2003,-2271,770,1995,17398,266,-3651,3099,-6750,726
2008:Q2,12262,10398,-626,49,-1,113,10863,3893,7292,-172,-1838,-1389,-779,-1856,1077,525,-1775,12262,20382,-20938,-11902,-9036,9672,-172,10008,-1365,9306,-1416,33,-21,12159,-50,-1568,-6773,-297,-3351,-3581,230,-3339
2008:Q3,413677,368813,327492,31821,-21,-95,9616,49405,-8763,-397,11610,46955,-1768,-2380,612,-284,-2489,413677,18606,-25855,-16790,-9065,317668,-397,88589,2785,2438,-1417,32,-247,35903,-232,3045,46329,-47,14980,9135,5845,87
2008:Q4,223758,135351,32958,57140,2099,1249,41905,87325,-38001,14015,23662,87649,1197,1255,-58,-911,796,223758,258985,-94573,-85476,-9097,-2804,14015,-4884,-15480,9509,-1416,203,3845,41369,-230,-3739,-41856,2911,56028,26166,29862,-3010
2009:Q1,-156769,-99652,-98312,-22890,539,-226,21237,-63177,850,-5156,-17601,-41270,248,-246,494,340,5472,-156769,-18786,9756,16015,-6259,-97939,-5156,-38306,-2061,-13108,-642,202,2602,-9423,627,-499,-16914,910,-6257,-18073,11816,-82
2009:Q2,116063,54190,48846,-1334,895,610,5173,60353,-265,24707,-2353,38264,1190,152,1038,636,-306,116063,46150,9536,15837,-6301,48380,24707,-9025,7941,-5009,-642,203,59,-1232,432,-381,-11136,740,-3526,-1591,-1935,-159
2009:Q3,-54591,-74479,-42679,-36446,29,154,4463,21088,-337,-13992,-9247,44664,-147,5293,-5440,178,-1231,-54591,-31765,80858,87158,-6300,-42863,-13992,-45907,-340,-1862,-643,202,2203,-37634,-415,2248,-10095,429,379,-3800,4179,-1302
2009:Q4,47797,-37251,-81690,30785,2866,507,10281,75773,88,13640,542,61503,1297,603,694,290,7688,47797,54312,59387,65636,-6249,-81820,13640,1208,-5911,-14008,-642,-199,-538,11881,-109,731,8788,1215,224,1652,-1428,846
2010:Q1,-40565,3539,24849,-30324,296,-742,9460,-46096,324,-3831,1016,-43605,245,358,-113,164,1583,-40565,-97874,38222,48917,-10695,24920,-3831,-4411,620,-3002,533,-200,585,-391,-1110,-1593,-544,691,2897,632,2265,-488
2010:Q2,116412,97678,71092,15427,3056,-454,8557,18429,-879,536,1777,16995,58,-319,377,527,-280,116412,18264,4855,15523,-10668,71471,536,19120,8860,10383,532,-200,1126,91,263,-608,-4105,2778,3104,1004,2100,-938
2010:Q3,-4354,-1470,20274,-35654,-205,1258,12857,-5403,382,-657,-4927,-201,2108,1409,699,167,244,-4354,-33032,46977,57619,-10642,20455,-657,-46817,2248,1816,533,-199,-2597,-51785,-612,650,3451,-322,8254,-2260,10514,466
2010:Q4,176093,66531,32827,8297,-1285,865,25827,102620,24,10146,-1681,94131,3321,2618,703,-327,3948,176093,116058,-7055,3612,-10667,32043,10146,9148,-6666,-7961,532,-17,1081,16043,-273,-75,7400,-916,15242,1802,13440,512
2011:Q1,-158288,-200876,-224502,5296,-435,-3211,21976,36894,-5,-607,12875,24631,-1111,-1382,271,555,6250,-158288,81560,-40170,-36355,-3815,-224025,-607,4469,1145,-4629,1373,-17,2366,7058,2460,2998,-8162,-123,20858,8282,12576,-373
2011:Q2,133963,50395,18865,8097,1674,237,21522,81732,80,5107,3146,73399,2453,2172,281,983,-1600,133963,-5664,80609,84432,-3823,18656,5107,15246,1737,1369,1372,-17,262,-8169,2738,-2027,16649,1332,19544,5555,13989,465
2011:Q3,69792,-44933,-78869,27759,-9518,2265,13430,94827,-752,-544,4930,91193,15012,2409,12603,-117,5003,69792,132249,-6361,-2517,-3844,-78438,-544,4381,-9982,9909,1372,-17,-1222,1418,2007,4641,5644,-9389,19218,9604,9614,-714
2011:Q4,197024,81248,29457,25836,382,-2490,28063,105989,-2007,13028,4652,90316,7378,1233,6145,1372,1037,197024,88356,43709,47572,-3863,26190,13028,2079,-1613,-3773,1373,-17,-1350,8998,-2075,-781,795,522,22212,3395,18817,1451
2012:Q1,-82624,-51778,-42235,-39817,-14,2,30286,-43309,218,-8193,-4927,-30407,1093,1481,-388,384,10986,-82624,35572,-66669,-71560,4891,-42467,-8193,-16260,5773,-1469,-490,-17,2098,-30200,-397,2744,5518,180,14613,-3444,18057,780
2012:Q2,75603,52167,47906,-10315,-11,1453,13134,16922,-63,-1657,-1698,20340,5248,2433,2815,2679,-1413,75603,-44726,64389,59525,4864,46883,-1657,378,-57,4021,-489,-16,1385,10447,-2678,-81,-12186,32,9304,2188,7116,1032
2012:Q3,42988,6843,-5968,-8016,-18,4044,16801,33093,-172,-5343,1010,37598,5554,2057,3497,-1728,-774,42988,-1034,34596,29760,4836,-5471,-5343,-2450,3799,-3332,-489,-17,1527,-16769,2207,2995,8308,-679,23267,7111,16156,-578
2012:Q4,230490,52818,7302,19236,-549,803,26026,170454,305,6172,1501,162476,4309,2987,1322,967,1942,230490,131539,30954,26159,4795,7720,6172,32224,2962,2408,-489,15,927,16435,-2953,-2104,14701,322,21103,5291,15812,778
2013:Q1,19367,-6963,-13487,-15453,0,2758,19219,5498,169,-2500,-9353,17182,9978,4302,5676,196,10658,19367,46780,-13302,-6307,-6995,-13747,-2500,634,-4204,584,-98,16,760,11528,2333,6271,-16556,0,2664,-2293,4957,-1163
2013:Q2,5807,72669,55596,-32,-1,837,16269,-65513,-223,-2745,-1089,-61456,660,-951,1611,857,-2866,5807,22555,-57065,-50051,-7014,55403,-2745,-21331,-907,-10492,-96,16,-1621,-12380,-169,-6298,10123,493,8283,-1203,9486,707
2013:Q3,62408,-8437,-46426,27820,-34,-1085,11288,57258,-17,3357,8043,45875,14517,2911,11606,1418,-2348,62408,10279,40952,38005,2947,-46091,3357,31237,-436,8419,-97,15,1046,25628,4173,-1984,-4960,-567,22533,9869,12664,140
2013:Q4,268155,109773,74080,13519,395,-968,22747,150067,353,8754,1632,139328,5565,6010,-445,337,2413,268155,110694,65685,62720,2965,74011,8754,-7866,-1203,-6991,-97,91,3772,4249,-2118,-1290,-5077,798,17280,6674,10606,-403
2014:Q1,-24537,-30081,-20165,-45389,0,-994,36467,-21094,81,-3025,1710,-19860,17344,4096,13248,-871,10165,-24537,29236,-36746,-54057,17311,-20266,-3025,-24591,4053,6313,813,91,-879,-36187,810,-101,496,0,29981,4812,25169,874
2014:Q2,114142,13066,-3023,3628,0,-1033,13494,94862,116,40,2583,92123,7225,8619,-1394,1306,-2317,114142,12093,78393,61092,17301,-3244,40,9620,1061,-1218,814,90,-1344,3898,-547,679,2129,4058,16699,10169,6530,541
2014:Q3,94620,75020,19016,48560,0,-711,8155,15746,256,2473,-3675,16692,5803,1928,3875,-815,-1134,94620,-25673,48654,31306,17348,19034,2473,47372,1050,3214,813,91,662,39980,-1210,334,2363,75,3605,-2458,6063,-844
2014:Q4,145321,72753,65192,-34140,141,0,41560,46629,409,17296,3022,25902,14670,1034,13636,5793,5476,145321,-44262,98804,81379,17425,64775,17296,-24602,-88,-2608,814,-5,3805,-24339,779,397,-4946,1589,32559,4056,28503,751
2015:Q1,-76081,-110031,-123373,-10872,268,-13,23959,14165,-37,-10548,-615,25365,11641,5812,5829,-580,8724,-76081,92373,-47068,-48833,1765,-123318,-10548,-4187,23,43,240,-6,428,-11553,160,580,5899,-1,16692,5184,11508,-26
2015:Q2,202989,167581,154162,3921,326,18,9154,23572,-157,3840,-4384,24273,11731,2038,9693,2799,-2694,202989,71582,-8942,-10781,1839,154409,3840,-14632,-5332,-8242,239,-5,4702,-12262,889,-667,-3568,9614,-2952,-2328,-624,-316
2015:Q3,-93317,-26161,-55535,624,8161,982,19607,-59396,-12,-3142,-10265,-45977,-8117,1063,-9180,-408,765,-93317,-134861,73924,72035,1889,-55796,-3142,21811,4095,11371,240,-5,-2353,6222,850,1306,1459,-1374,5144,-8220,13364,-397
2015:Q4,260111,159815,134806,-4095,-685,-1000,30789,92600,51,1211,4902,86436,-4616,-4259,-357,-350,12662,260111,83277,36569,34677,1892,135109,1211,-9819,-1586,7057,239,-25,-62,-6409,-1774,-1829,-9476,4046,13765,-357,14122,-1
2016:Q1,25413,3953,-19665,-5263,6392,-31,22520,-8338,-118,896,5649,-14765,23692,2275,21417,3368,2738,25413,80839,-68588,-81051,12463,-19501,896,11797,-1459,-668,-676,-25,-1776,-6294,3977,1300,4809,12609,20471,7893,12578,-502
2016:Q2,134683,78448,49685,8428,2901,10,17424,36278,-90,-1583,-495,38446,20932,7081,13851,-958,-17,134683,-29506,80123,70298,9825,49771,-1583,22055,4010,11695,-676,-24,3512,8903,-11209,-196,3087,2953,13780,6596,7184,43
2016:Q3,9746,-7829,-10280,-10125,-2023,-29,14628,37684,-63,1820,5348,30579,-20039,-5097,-14942,1050,-1120,9746,-110599,133502,131399,2103,-10900,1820,-13056,-8049,-5669,-676,-25,-2121,-3888,-1601,-308,10088,-807,8164,222,7942,815
2016:Q4,100406,89099,45903,6724,8371,2,28099,26960,148,4797,2298,19717,-20088,744,-20832,2278,2157,100406,964,36737,36324,413,46338,4797,-6152,-1815,-12968,-676,59,2261,9077,-815,-1686,-4859,5270,17651,3044,14607,72
2017:Q1,-124896,-244128,-306884,-7307,37709,-3,32357,89162,-9,140,2172,86859,18913,4899,14014,1161,9996,-124896,179490,-52033,-58438,6405,-306698,140,27093,956,1115,1174,60,-5625,-6926,-1756,-842,7748,31189,27832,7068,20764,-721
2017:Q2,143469,112059,88832,-8634,6565,1,25295,21461,-208,-2458,-1496,25623,6643,3791,2852,1101,2205,143469,-2763,45680,38908,6772,88632,-2458,-3990,107,8357,1173,59,-4581,-8800,-648,-528,-6665,7536,18126,2296,15830,242
2017:Q3,-55698,-608,-21785,2074,-510,-1,19614,-46570,39,-6319,12096,-52386,-4157,-6519,2362,-3814,-549,-55698,-82545,18995,12222,6773,-21347,-6319,14509,9941,419,1173,60,643,4717,-622,-444,-758,-620,21426,5576,15850,-418
2017:Q4,182479,94411,69628,-212,-5194,93,30096,71660,-153,6173,-10633,76273,10932,7465,3467,1832,3644,182479,115578,-30312,-37089,6777,69259,6173,6790,-6733,8153,1173,-50,-838,11689,881,60,-567,-6978,14187,-3075,17262,805
2018:Q1,158192,93287,60820,2418,2407,-5,27647,56484,321,-457,10265,46355,-5701,655,-6356,1467,12655,158192,93114,-7,-2870,2863,60529,-457,-22430,1315,-5395,-1255,-51,417,-25821,-1291,-584,5654,4581,27885,10915,16970,-442
2018:Q2,-28868,59348,43036,-3507,-8280,48,28051,-89778,24,-5563,6803,-91042,557,-4214,4771,2846,-1841,-28868,-139101,50745,47865,2880,43987,-5563,-741,6679,7066,-1254,-50,-308,7337,-3725,-221,-9271,-6994,22028,2637,19391,-223
2018:Q3,21344,68978,51924,-1209,-2583,-46,20892,-53154,-456,-6692,1445,-47451,9788,1117,8671,-666,-3602,21344,-185763,152833,149964,2869,51449,-6692,-12751,-7195,-11176,-1254,-50,-362,6228,1488,2955,-2839,-546,22122,2516,19606,146
2018:Q4,164720,37857,17425,-4400,5044,-10,19798,124745,-18,5076,-3550,123237,-11883,1694,-13577,-129,14130,164720,56906,58138,55269,2869,17582,5076,19628,-2489,8998,-1255,-40,-1400,-384,-820,-1489,13740,4767,7498,-1866,9364,-108
2019:Q1,-112285,-63197,-68004,-3639,-8078,-3,16527,-61337,-133,-1599,-786,-58819,12842,-2188,15030,116,-709,-112285,73139,-91958,-95427,3469,-68384,-1599,-25804,2153,-1359,1834,-39,1319,-911,-562,-305,-17452,-10482,2272,-2977,5249,49
2019:Q2,-9518,-53027,-70455,940,-1319,2,17805,34825,-26,-2323,13411,23763,6606,-2296,8902,2337,-259,-9518,-115753,123502,120033,3469,-70501,-2323,34761,8576,6985,1833,-39,5126,518,-196,1924,10110,-76,20473,11117,9356,323
2019:Q3,208497,152610,118770,887,12455,-58,20556,44807,386,-386,-2310,47117,-3362,1983,-5345,3401,11041,208497,-195713,235837,232378,3459,118478,-386,30520,4456,9599,1833,-40,5378,-2093,-705,474,110,11508,18725,-385,19110,1036
2019:Q4,185550,53255,21361,4000,-4243,-4,32141,119504,-343,10467,-5719,115099,5519,5698,-179,-1034,8306,185550,262929,-112987,-116429,3442,21446,10467,-12440,2218,-11030,1833,40,-7545,331,-553,325,6223,-4282,17554,-25,17579,-1419
2020:Q1,916329,385887,111561,108580,98115,12213,55418,458762,44,3238,12059,443421,52042,22524,29518,834,18804,916329,107329,319649,307999,11650,111570,3238,302069,-3467,49968,-1029,39,-430,107362,4235,8184,36752,100455,72810,46796,26014,-335
2020:Q2,1899543,1198930,1206513,-78033,-26786,-1172,98408,653688,225,24941,-20457,648979,4679,5839,-1160,7845,34401,1899543,422648,334991,297831,37160,1206681,24941,-103831,10395,4911,-1030,39,-1548,-70931,4264,-3049,-23018,-23864,13609,-15790,29399,504
2020:Q3,255582,122473,59606,-16447,12220,2693,64401,113037,543,10830,-7593,109257,9680,1298,8382,2064,8328,255582,225533,-33905,-24480,-9425,60144,10830,-40114,-8066,-16918,-1029,39,1332,-13437,-3731,746,-5031,5981,33259,-3602,36861,-164
2020:Q4,1201567,31136,-53107,24363,9490,2921,47469,1156176,244,51788,-1083,1105227,-9451,5499,-14950,263,23443,1201567,1227056,-116469,-137108,20639,-52078,51788,55382,3695,-4566,-1030,129,6941,34818,-597,-38,4491,11539,36388,7337,29051,-501
2021:Q1,-92318,-424069,-606557,83051,31549,11371,56517,231590,-256,18983,-3272,216135,50443,6826,43617,5775,43943,-92318,366921,13729,3520,10209,-616131,18983,90013,9025,-9496,1137,129,-3702,61424,-671,-934,-1578,34679,25017,14925,10092,9150
2021:Q2,92679,-343651,-270070,-105449,15329,-27953,44492,432454,2024,47789,16285,366356,-10683,12731,-23414,6785,7774,92679,320393,40752,25893,14859,-261306,47789,-62069,-3231,15269,1137,129,743,-85273,530,369,-4244,12502,13713,1063,12650,-6593
2021:Q3,-281714,-606880,-636759,4552,8317,452,16558,307578,-825,21915,5425,281063,8829,-8091,16920,-3416,12175,-281714,72116,208065,188788,19277,-636904,21915,48523,14186,-5969,1137,129,6227,17774,567,-1159,4539,11092,5107,-2214,7321,-537
2021:Q4,512607,246417,190962,752,12411,3624,38668,277669,-1084,27172,2154,249427,-22882,-1466,-21416,-1822,13225,512607,212062,80445,46579,33866,190725,27172,-18735,2527,-8272,1136,-227,-3526,-23790,-4175,415,3528,13649,22596,4312,18284,-1658
2022:Q1,480810,291504,245424,-4138,19472,-1854,32600,149139,213,5432,9643,133851,25500,4213,21287,-6271,20938,480810,213090,6622,-24352,30974,245123,5432,-20333,-19153,-8346,52,-227,-504,-10114,-7526,-145,5968,19662,29427,12002,17425,1450
2022:Q2,309930,120134,130906,-3844,-20675,-27,13774,174057,178,9828,-19591,183642,19397,-437,19834,1449,-5107,309930,317894,-114066,-126352,12286,132069,9828,-17840,-5716,3680,-39,-227,-226,1823,-686,-654,3409,-19204,-17146,-20055,2909,-809
2022:Q3,-72113,-159485,-146406,-5610,-14922,-14,7467,96343,290,-7573,16383,87243,-16308,-16336,28,2565,4772,-72113,155735,-53418,-47704,-5714,-147182,-7573,-24025,351,1244,-130,-227,-1636,-9550,-2549,1773,3148,-16449,3496,33,3463,854
2022:Q4,-302470,-173047,-189313,1768,-9291,1497,22292,-78856,-622,7008,-4987,-80255,-40883,-8796,-32087,-3898,-5786,-302470,-283804,148879,143899,4980,-187408,7008,15644,2162,-430,-205,47,683,24349,1099,-1663,-4358,-6040,-1039,-12286,11247,-1750
2023:Q1,-295131,-250605,-268925,4787,-4326,747,17112,-67250,4102,-870,4560,-75042,10433,-5335,15768,256,12035,-295131,19502,-40022,-42071,2049,-270072,-870,-15014,-2755,2474,147,48,-1856,4596,778,1525,-16138,-3833,6779,-28,6807,4566
2023:Q2,100291,220134,224777,-4309,-22861,36,22491,-118476,-39,-6221,-5549,-106667,7773,6572,1201,1037,-10177,100291,-82324,-39276,-42625,3349,225902,-6221,-9778,4679,12701,-42,47,4888,-10255,905,-1732,4065,-25034,12928,1059,11869,-940
2023:Q3,87570,219101,254592,2323,-24263,-28,-13523,-137843,539,-1895,-631,-135856,14987,-1618,16605,-645,-8030,87570,-258131,156847,155616,1231,253946,-1895,-52531,-7506,-12265,-77,47,518,-2855,229,-91,-6633,-23898,-11965,-2277,-9688,1300
2023:Q4,192890,135228,111758,645,7128,2,15695,84885,-847,24126,3517,58089,-23087,423,-23510,2420,-6556,192890,49434,-28993,-29444,451,111418,24126,25255,13468,22034,163,47,-5139,-13615,3081,-319,-1804,7339,11551,3942,7609,99
2024:Q1,320436,13743,6726,-1557,-1630,4222,5982,255926,-798,2825,2432,251467,46204,4892,41312,-6489,11052,320436,234859,90673,89417,1256,6062,2825,-29403,81,3488,-121,48,-397,-27079,-2519,291,-430,-2765,16229,11546,4683,-809
