date,FA796000105.Q,FA795090005.Q,FA795013005.Q,FA795013005.Q,FA795000005.Q,FA794090005.Q,FA713011005.Q,FA713014003.Q,FA713012003.Q,FA793091005.Q,FA794010005.Q,FA793020005.Q,FA793030005.Q,FA793034005.Q,FA792050005.Q,FA794022005.Q,FA793069175.Q,FA793061105.Q,FA793061705.Q,FA793062005.Q,FA793063005.Q,FA794023005.Q,FA793068005.Q,FA793069005.Q,FA793065005.Q,FA793066005.Q,FA793092305.Q,FA793064105.Q,FA793081115.Q,FA793064205.Q,FA793040005.Q,FA543050005.Q,FA793070005.Q,FA793090005.Q,FA794194005.Q,FA794190005.Q,FA794110005.Q,FA793120005.Q,FA703130005.Q,FA634090005.Q,FA792150005.Q,FA794122005.Q,FA793169175.Q,FA423161705.Q,FA793163005.Q,FA794123005.Q,FA793168005.Q,FA793169005.Q,FA793192305.Q,FA653164205.Q,FA543140005.Q,FA583150005.Q,FA793170005.Q,FA793178005.Q,FA793190005.Q,FA793181105.Q,FA793164105.Q,FA793181115.Q,FA797005005.Q
1983:Q2,32049,14555,44012,44012,-29457,746497,-1186,0,716,3500,-244,1488,10504,-268,36137,239082,12496,79792,61716,18112,66966,291373,36269,61288,164156,29660,-884,56800,7140,-976,0,0,2884,100431,775954,772186,-7705,56796,227852,-56756,14280,107488,30192,68080,9216,18288,16600,1688,820,29216,7852,278544,2116,-604,93998,3768,-1436,5204,17494
1983:Q3,30377,47621,46654,46654,967,948342,-1672,0,704,3144,-19912,-3692,-3420,4016,41893,260255,26600,127692,75828,22452,7683,378827,68435,63596,208324,38472,-392,51234,34692,3480,0,0,2868,196317,947375,889003,9323,48956,221479,9868,92760,125496,22320,77552,25624,-4964,-7940,2976,1612,25372,7964,261740,-552,-232,90182,58372,23948,34424,-17244
1983:Q4,31619,-65594,50029,50029,-115623,825273,-1064,0,656,11916,4236,5568,12184,7808,19884,244267,62028,48988,60532,45076,27643,316930,3466,44040,194216,75208,-972,39252,50504,3520,0,0,2832,107752,940897,858569,93046,-43504,181430,11456,58584,138704,51768,65876,21060,32592,14956,17636,-580,24620,7884,292980,8012,-88,53433,82328,34708,47620,97213
1984:Q1,29021,97729,51869,51869,45860,862613,474,0,628,16008,1648,-3984,-17620,5164,55613,212524,49732,63096,61332,-22704,61068,390479,100951,25288,175568,88672,-1456,-1367,-10228,3308,0,0,3408,208014,816753,838881,-16508,162276,233588,16100,73669,91512,30888,66664,-6040,-28304,-9124,-19180,1228,20306,4688,210952,-4236,-1164,74773,-22128,-14604,-7524,-68708
1984:Q2,30358,66467,54857,54857,11610,921954,-192,0,896,6280,12176,6704,10264,1596,66189,194184,99256,-15600,56528,14712,39288,539190,117530,98208,231696,91756,-1604,-28692,-30808,-792,0,0,3808,142756,910344,957720,43077,-34588,314109,40956,31374,142836,39208,67304,36324,46616,13276,33340,1580,14653,4264,196616,424,272,155530,-47376,-12972,-34404,-36109
1984:Q3,31480,-33661,57215,57215,-90876,1088567,394,0,496,-10432,19124,-1396,14356,9148,10844,359739,12696,150892,67792,38272,90087,390056,59692,68816,206956,54592,-864,40849,91260,3296,0,0,3752,157945,1179443,1049287,12437,35512,229132,33224,83908,142208,3584,98600,40024,38880,2404,36476,1380,37391,5212,239856,2376,940,186831,130156,35584,94572,65141
1984:Q4,34094,37638,59377,59377,-21739,1103539,1464,0,724,-9248,-10652,9704,17972,3308,167980,449009,50948,164700,33956,73276,126129,424139,106423,34700,203264,79752,1172,9618,47184,5648,0,0,3596,-18079,1125278,1039770,-31044,24444,278984,126068,145491,158132,38428,67340,52364,55320,19152,36168,332,28157,5648,245588,2952,-496,194,85508,36996,48512,-3544
1985:Q1,34663,33928,61184,61184,-27256,743959,592,0,680,5108,10684,-2636,14428,1668,-68211,166023,51244,86724,61501,-18768,-14678,396623,34577,71072,181750,109224,-80,55331,13964,3880,0,0,3456,142450,771215,757399,22438,91040,239544,-17212,-99363,142240,32344,75872,34024,-39032,-22720,-16312,-252,38639,8296,232148,-5064,636,143341,13816,-2792,16608,735
1985:Q2,35026,61600,63381,63381,-1781,1041464,448,0,780,-14008,6440,4840,26840,6820,73887,303784,26176,92264,31961,49020,104364,422884,55415,65184,228993,73292,-1012,81955,17940,4220,0,0,3316,102329,1043245,1016285,20988,35744,133535,49824,31020,172532,3012,103444,66076,65588,10708,54880,744,72940,9496,262400,4324,-820,157971,26960,10700,16260,-26574
1985:Q3,38330,30491,64344,64344,-33853,1217098,494,0,564,-12720,4424,12160,5800,660,81788,450318,74432,106860,108234,80684,80107,469328,56103,83252,265077,64896,964,40548,54940,4588,0,0,2904,100338,1250951,1180351,-7371,95884,142131,-6556,103965,213308,61132,103352,48824,45056,28588,16468,1228,89804,11028,214244,1676,1964,273990,70600,11336,59264,7839
1985:Q4,40000,83120,67531,67531,15589,1554466,6268,400,512,10388,9220,40596,-29216,-8948,231156,658534,57148,158856,92432,287028,63070,435457,77389,31764,254264,72040,820,33206,28720,2688,0,0,2604,132060,1538876,1482720,63405,112504,77174,14944,244188,229888,74312,115180,40396,102160,4768,97392,1260,126354,12880,295320,9196,2428,191020,56156,28972,27184,-43120
1986:Q1,40274,24359,69012,69012,-44653,999690,386,0,620,-18656,11656,-8160,24892,3444,18060,441477,1600,216588,117204,-35204,141290,336186,28733,53736,196089,57628,1600,34527,53360,19216,0,0,5948,75134,1044343,983579,19942,89384,140841,38726,84562,190448,-32032,101924,120556,-3104,-8440,5336,364,140614,15584,231040,-5012,868,39322,60764,3788,56976,15915
1986:Q2,42126,76864,69449,69449,7415,1246081,412,400,492,16628,11900,4024,1196,-1468,115632,414630,48072,13696,162202,49288,141372,490355,31300,114324,283687,61044,636,15488,24372,9244,0,0,5248,136892,1238666,1198210,-18702,92552,110232,89476,110175,283848,38632,156932,88284,48668,40752,7916,616,137456,16380,232764,2196,2056,90494,40456,14236,26220,-34738
1986:Q3,44112,105200,69953,69953,35247,1512715,794,800,432,8636,17008,12064,6844,2608,123052,729942,73248,170248,170479,122916,193051,411816,11211,604,346986,53016,692,25010,17092,5808,0,0,6704,143412,1477468,1446984,-8179,78256,191858,77010,122942,318172,27964,210984,79224,27684,-904,28588,2456,143017,17980,278848,-868,2180,195628,30484,8936,21548,-61088
1986:Q4,46953,95296,71264,71264,24032,1592692,124,0,516,5608,32912,24860,10148,-856,96412,464395,-15676,83916,243500,29148,123507,631487,199905,89252,308942,33388,-136,68011,12392,12888,0,0,5108,228824,1568661,1546073,16563,241420,162087,-11816,97339,372248,59680,245928,66640,74472,-1528,76000,3560,161473,18864,330460,2220,708,76476,22588,10236,12352,-48343
1987:Q1,48284,72137,69393,69393,2744,1085316,-2488,0,672,31952,4652,-12180,-26596,-2292,11820,442878,39684,54072,215894,6296,126932,226454,-75539,63512,255969,-17488,368,111918,26732,8428,0,0,5644,257355,1082572,1043304,81472,-83104,23148,-5414,24059,338804,52776,156840,129188,-61204,-32228,-28976,3208,189495,27752,240824,4620,640,259005,39268,11092,28176,-23853
1987:Q2,58662,210680,71174,71174,139506,1023284,-6582,0,616,-26852,-34816,-1740,23276,-2292,69260,305279,48856,18668,176380,-21248,82623,501060,2262,110368,350994,37436,736,65233,-26516,6280,0,0,4660,145682,883778,903890,-84985,93280,165431,35578,16971,326888,56732,188408,81748,30964,4448,26516,2560,41055,23572,228676,-1452,-7692,33044,-20112,7816,-27928,-152018
1987:Q3,63880,53829,74283,74283,-20454,1221250,370,0,468,11088,12932,5352,-6732,-2924,87005,280060,11492,45036,122405,-12872,114000,483691,52841,86888,302382,41580,500,14417,26088,4664,0,0,4932,299339,1241704,1208756,129588,26704,155424,21946,128152,268380,7116,159584,101680,16556,-9916,26472,3908,22480,25100,301136,1872,-196,107705,32948,8800,24148,10051
1987:Q4,65982,71060,76697,76697,-5637,678067,-6446,0,684,-28772,-4036,17180,11580,-1528,-115501,312571,5376,51460,108409,-10384,157710,464262,22315,63920,338459,39568,688,19568,28708,-312,0,0,6256,-26834,683705,628113,-9231,-20984,262355,43666,-151424,136652,-4984,167196,-25560,-32748,-33556,808,124,-54242,43680,294988,-8256,-528,124061,55592,21444,34148,-5078
1988:Q1,55491,25506,74649,74649,-49143,1180301,-1846,0,648,7724,-904,-4052,11380,12804,179873,223426,27924,-34500,92246,-15284,153039,382693,35452,68640,229217,49384,1296,92020,37744,-3876,0,0,7476,233896,1229444,1189588,-41000,114608,174297,53852,202334,164160,43600,75008,45552,-20672,-13660,-7012,508,-8246,23760,333864,5888,-816,187051,39856,12040,27816,29985
1988:Q2,62997,78171,79117,79117,-946,1208708,428,0,648,9832,-2424,8664,13008,10172,28170,342988,101032,-48764,74125,15452,201143,491537,71928,70164,303761,45684,480,-20745,55880,208,0,0,9372,260490,1209654,1148910,46017,80664,162330,-11139,15328,240652,81156,87348,72148,44472,13568,30904,-1596,-6761,26776,300860,4452,-1580,248434,60744,24864,35880,-15174
1988:Q3,59969,167104,82096,82096,85008,1095480,15066,0,544,9604,3324,-6632,11476,9700,170159,333275,34752,82264,89838,-3788,130208,444873,14175,81724,316270,32704,56,789,50412,-3076,0,0,9480,46430,1010473,944161,-34882,21624,208148,-952,162340,195220,20012,145708,29500,13992,-11136,25128,2588,-7374,24452,312484,-1604,2496,45629,66312,30328,35984,-107135
1988:Q4,60115,71031,85391,85391,-14360,982091,-3558,0,648,17032,-3612,-3764,4404,11092,-123278,366925,130172,-20548,96306,72,160924,491899,37235,106948,316140,31576,2528,-9665,22728,2924,0,0,7760,198028,996451,974223,16787,-47832,191789,49302,-148888,284616,14556,175040,95020,55408,10716,44692,1328,-1280,31636,350272,-1856,5352,187587,22228,19484,2744,-10916
1989:Q1,63434,120793,86188,86188,34605,1160746,8208,1400,948,15632,-4226,-3120,51772,-2336,213345,281460,83810,-10054,107226,-9172,109650,418110,18953,114504,227320,57333,1683,-20547,54540,108,0,0,5316,138453,1126141,1074357,-66104,-9682,90635,35949,286866,273521,66410,165563,41547,18732,-31040,49772,9462,-15633,15224,283668,-340,-1688,153747,51784,700,51084,-57359
1989:Q2,66759,121238,91239,91239,29999,1388089,24060,12600,868,-42332,-4371,13444,62440,-2656,299604,262694,50896,-17669,102937,16544,109986,453941,58529,69290,267589,58533,1089,23483,34616,-1592,0,0,3928,246273,1358090,1326518,-20321,71739,121310,152618,304416,182822,22991,114774,45057,32528,17556,14972,4935,19699,32116,317654,276,4228,102498,31572,1696,29876,-54479
1989:Q3,56910,218629,92683,92683,125946,780194,12220,0,688,16264,-22837,792,44548,-6180,-149114,201640,47186,5749,56312,17398,74995,383312,32529,5102,312298,33383,1178,20343,5724,-72,0,0,3320,268368,654248,655896,-47101,-8066,117067,122491,-154200,167172,-1553,135890,32835,-63512,11288,-74800,-4109,48183,22724,292951,-1264,3224,160336,-1648,14100,-15748,-161719
1989:Q4,60356,64522,88123,88123,-23601,776647,5966,0,808,-18892,24418,33664,17792,-4112,-78823,378063,72104,171046,44101,-10546,101358,369607,14718,25723,302786,26379,6882,23425,-9016,4920,0,0,6400,15546,800248,815080,-19098,-25895,187043,53522,-52673,263588,37543,181740,44305,22484,13460,9024,6536,64958,43204,329935,-844,-1236,-56445,-14832,9728,-24560,-4166
1990:Q1,66091,110575,90248,90248,20327,970167,6320,0,856,3644,-2906,-3140,-26772,18868,43436,455953,41296,92441,203764,22051,96401,253739,-58628,42566,251878,17924,374,-10097,-380,11679,0,0,8828,209763,949840,900800,37417,74960,-68434,69479,-1404,184274,3682,148564,32028,-78004,-32448,-45556,214,35441,26740,335992,-7640,3068,288696,49040,18292,30748,-44484
1990:Q2,70487,21674,87485,87485,-65811,733821,-160,0,900,-2144,10182,-11380,-29392,9080,-14762,261520,-19892,44193,111849,14276,111095,248260,17218,29481,179206,22354,-496,30984,13556,19245,0,0,9764,188664,799631,771403,15791,50098,-11373,34372,-18593,198501,-37157,167749,67909,-2947,11240,-14187,1624,59449,28752,349118,-916,2148,65379,28228,-5452,33680,48813
1990:Q3,68553,151283,88091,88091,63192,781479,-2752,0,620,10396,-17037,-3464,-32568,19244,64241,327519,89732,34073,123245,36122,44347,122378,-25775,-23261,145987,25427,2806,-5061,30636,13207,0,0,11124,240191,718287,745779,36840,50596,-8169,125772,-37420,201784,39302,151082,11400,-18456,3260,-21716,-2408,25375,29024,326206,-584,11456,5765,-27492,3496,-30988,-82730
1990:Q4,65576,114780,85617,85617,29163,605416,1978,6000,724,-8772,29960,-18888,-32484,21964,-64081,394856,11589,167602,165070,6547,44049,177424,-5252,48598,152608,-18529,-3520,79414,-18644,-1587,0,0,12952,28119,576253,619705,-23698,-5302,98182,55421,-58715,326738,28545,202449,95743,27523,3916,23607,-3499,51151,23348,324356,1532,-2640,-194694,-43452,1436,-44888,-49204
1991:Q1,85956,82523,82018,82018,505,914793,98,0,688,23388,-74374,-9176,41816,6725,111194,470967,-30676,227069,144520,46906,83147,124256,-44920,-12121,166403,14894,1846,-15674,36776,17653,0,0,5732,172879,914288,885808,-63912,72336,1331,141698,12369,161503,-47108,134894,73717,-59904,-19900,-40004,-1082,72548,24588,291506,-1316,-480,234623,28480,20896,7584,3433
1991:Q2,85777,95590,80754,80754,14836,792008,-2272,0,700,-16760,8548,-332,11204,9360,109943,222811,-91654,105718,77716,17926,113105,119853,-56416,-11032,186091,1210,-3276,40331,-15244,19205,0,0,6176,281760,777172,700876,-1559,21630,-134493,-263,148699,165402,-24738,113224,76916,-32620,24112,-56732,11174,109765,32844,361986,2780,-3688,19218,76296,38120,38176,-9813
1991:Q3,87390,88049,81103,81103,6946,1099482,-7976,0,548,-15020,19086,-9280,22012,12750,186033,540126,-42065,282292,98505,17560,183833,-35874,-33570,38846,-18856,-22294,-205,87627,35608,29491,0,0,6148,228408,1092536,1011916,72356,113840,-53617,2811,180736,194862,-20340,169876,45326,1733,3132,-1399,-5528,157949,18920,355534,-1068,10084,-36696,80620,23216,57404,-659
1991:Q4,84713,9069,78348,78348,-69279,776995,-2476,0,512,1484,7961,8492,-6888,6969,-257636,538740,-37310,242760,135647,69572,128070,174840,-24316,39972,171622,-12438,127,74355,28660,29851,0,0,5652,166353,846274,742238,6804,143310,-84074,20447,-257033,211223,12822,165355,33045,87768,16380,71388,4783,181798,23316,364409,2332,-4328,41484,104036,32844,71192,75644
1992:Q1,105915,16787,77107,77107,-60320,1118685,1968,0,484,11748,-6633,-956,41822,10806,98061,341047,31751,27366,84762,43255,153914,142683,-50607,24002,147192,22097,4628,17253,66984,51507,0,0,3936,333346,1179006,1102262,85991,65642,-209059,56625,150010,198805,-17301,104285,111820,-74331,-19528,-54803,138,190681,30576,336404,-3132,3612,270300,76744,42084,34660,89128
1992:Q2,107138,99412,80602,80602,18810,1156428,-3262,0,472,-29688,-5971,-64,-18073,6676,111139,548557,16133,173298,155445,68079,135602,125073,-24144,69387,90126,-10296,461,145207,65456,49724,0,0,-832,161555,1137618,1024082,-62379,57706,-132688,14648,163756,277892,1082,207251,69559,39746,8540,31206,2062,200172,16184,385851,1720,2444,56969,113536,41472,72064,7726
1992:Q3,37439,56589,80373,80373,-23784,1758323,-4502,0,340,11752,25247,11132,-13235,7458,262013,552104,6433,218112,72823,64905,189831,210212,-8083,62999,154322,975,-892,43951,42904,20749,0,0,2868,586221,1782106,1664642,137774,228473,-111039,-3534,319811,256010,18551,166339,71121,15773,12016,3757,-744,207968,37432,401085,488,6548,168596,117464,37120,80344,-19150
1992:Q4,101140,42433,84281,84281,-41848,537988,-2892,-8000,436,-17968,3005,1188,-9394,-252,-42371,451744,-38169,173828,108539,82491,125055,157892,-13444,36271,122101,12964,3227,145149,52176,41576,0,0,10920,-248447,579836,450064,-77492,96771,-58002,-52726,-72473,204133,-24664,147180,81617,6564,28772,-22208,-5416,209532,29220,387663,3340,-4308,-216741,129772,43480,86292,58707
1993:Q1,72405,108411,84292,84292,24119,1412379,1226,0,504,16608,19718,2864,11118,16157,55537,590400,-94029,103586,222056,71449,287339,142678,-76786,80513,85186,53766,1262,281945,23828,53263,0,0,2088,193183,1388260,1316032,161105,-9499,-263761,-20810,309337,206410,-59237,145346,120301,94328,-18664,112992,2425,252998,31104,475255,2848,5296,68996,72228,40652,31576,-36006
1993:Q2,84653,153983,90314,90314,63669,1486575,-1386,0,528,-22028,-10241,1644,1296,16975,7661,728581,-4913,197886,178438,153289,203880,301801,29071,40285,201244,31200,5747,168571,80840,68290,0,0,4020,134276,1422906,1317374,-39838,167108,-21322,49006,-44162,164113,2991,79490,81632,106624,42704,63920,8997,273226,33816,416403,7320,-4328,200411,105532,42840,62692,-69330
1993:Q3,83241,105271,87287,87287,17984,1988114,780,0,644,-14208,23688,-1896,-57617,6774,230669,737341,2535,129369,196910,95836,312692,353591,1719,112409,187838,51625,-2258,171921,68668,69119,0,0,-3304,404202,1970130,1806170,54489,173023,-76140,5146,352054,418238,1495,281160,135583,35146,25592,9554,6353,297340,36868,395603,2024,18880,87146,163960,32092,131868,-22030
1993:Q4,89603,199585,91533,91533,108052,1359321,932,0,916,-22312,-30172,15816,33926,17082,-32428,515082,27715,34031,192895,96724,163716,350544,41483,77511,151609,79942,13988,265719,116440,84149,0,0,14136,15504,1251269,1151029,-11675,138624,16698,43158,-116546,349352,26663,155126,167564,32958,22940,10018,20401,297087,35676,340938,-1472,6976,-1147,100240,30740,69500,-109982
1994:Q1,45659,-48488,95119,95119,-143607,2003017,-82,0,892,8532,36688,5720,-15538,-1504,230379,190968,-61865,-45628,97196,17112,184153,400916,9840,100774,167145,123158,9087,139192,47452,88348,0,0,4632,857335,2146624,2101376,151939,20733,-101526,-8056,260103,556218,40255,351399,164565,3662,-19432,23094,-177,183936,27836,427274,8748,8488,562198,45248,1736,43512,94147
1994:Q2,88945,81583,94905,94905,-13322,1256261,-6788,0,840,13180,5562,252,22694,-3079,74568,186438,21948,6377,144156,-40126,54084,402070,34476,78258,170114,119222,-207,223012,41600,59595,0,0,-1968,238491,1269583,1228279,60484,-102699,733,62640,119978,395012,30195,274926,89891,-33341,-42952,9611,780,120004,26232,404042,-9068,-12608,196089,41304,-3452,44756,7362
1994:Q3,98878,196671,95430,95430,101241,1329306,666,0,1004,-14328,-22343,4992,-11913,-10240,132439,358372,67871,-28084,164977,52960,100648,447959,58586,104268,165965,119141,935,204043,34768,57645,0,0,15492,129814,1228065,1210793,6726,15670,69532,50584,211218,378573,45474,237155,95944,12272,-18052,30324,1470,132237,69492,364727,1072,11388,-114169,17272,-8468,25740,-97793
1994:Q4,92793,95345,98913,98913,-3568,637605,-4374,0,860,37728,-20707,-4228,24873,-4662,-275179,140912,75011,-33926,126315,-63061,36573,519521,111686,112965,180012,114858,-8027,47649,24892,169304,0,0,18048,-29005,641173,612489,117451,19180,27122,77576,-418644,490529,19885,305137,165507,37343,15244,22099,-13801,21011,23228,234025,-4432,-4904,6804,28684,-9276,37960,-2552
1995:Q1,87177,74693,97751,97751,-23058,1720328,7862,0,928,1660,17346,5192,48489,13690,203856,478284,47929,170696,112448,47198,100014,577842,131299,97495,194048,155000,424,-14044,123532,90171,0,0,16296,148800,1743386,1616002,-11331,-24131,108598,39758,331582,321742,38352,119194,164196,16109,-18876,34985,-1734,69584,45888,371392,-512,20164,328894,127384,5760,121624,12484
1995:Q2,96922,238247,96921,96921,141326,1886030,3564,0,1056,-204,-14285,-1636,27477,40298,313205,679845,51958,77920,186264,55674,308029,572295,158126,64424,213336,136409,186,46294,66024,99557,0,0,16592,35762,1744704,1695308,-60114,32451,284014,285948,209029,385099,55517,196026,133556,35348,39236,-3888,1402,127207,53728,377219,1236,-1052,-36207,49396,-3548,52944,-141325
1995:Q3,101163,137933,98105,98105,39828,1842591,2520,8600,1080,37964,-5802,6660,55229,19150,52135,378663,49828,-53712,232548,12789,137210,586479,74857,125703,234943,150977,340,92516,80300,114854,0,0,8668,403235,1802763,1728919,40241,-63858,228454,100247,150532,464190,60216,204958,199016,19002,7300,11702,2897,223314,30792,405286,2668,24184,100970,73844,-4944,78788,-36770
1995:Q4,89585,100548,100019,100019,529,1697682,-1268,0,972,-12372,10702,-8520,8401,27702,170047,656692,-1803,73785,236512,73192,275006,410985,74716,29074,164641,142554,-574,-8327,22996,111158,0,0,39020,270069,1697154,1691434,40260,-59845,97341,142099,117620,539769,16680,296977,226112,74433,-15048,89481,9763,255267,35768,369867,1056,11100,56936,5720,-4320,10040,-10963
1996:Q1,98045,114794,104518,104518,10276,2152154,-2114,0,1064,8660,-1178,-1968,10686,32785,152621,417339,48060,-50828,201729,34718,183661,733270,88340,194238,335374,115317,-1164,85079,92300,93400,0,0,12144,519229,2141878,2018406,-34906,-74365,248205,188977,172935,338448,-2101,178159,162389,120405,40868,79537,4745,326287,14352,366018,5408,2696,339201,123472,-28116,151588,-16749
1996:Q2,97432,122866,109152,109152,13714,1814332,328,0,1004,-38752,186,9780,42389,25956,89293,441545,74879,67414,93051,49172,157028,651051,90559,133383,302041,125069,238,173022,100168,94633,0,0,2180,221311,1800618,1775570,-83528,-27557,198827,114976,119155,596653,153610,283888,159156,18354,-10040,28394,1263,290525,28404,340952,5652,8332,163560,25048,-14600,39648,-25434
1996:Q3,93309,63676,112847,112847,-49171,1885648,-13644,-1800,896,18320,1745,10184,54894,27600,-2858,286150,84641,-81966,56847,3100,223527,539945,120164,73608,238813,107360,2162,209276,93060,93322,0,0,10712,555685,1934819,1857563,-69726,114407,288092,133018,32523,389945,104781,209838,75327,16481,-11924,28405,-688,247387,56728,340327,5740,4600,298729,77256,-26496,103752,29633
1996:Q4,86724,-24036,111542,111542,-135578,1696553,274,0,888,41504,13951,6780,75864,39519,52328,344879,17036,-227349,148188,82608,324395,487729,77602,87129,252565,70433,4496,146891,156700,103277,0,0,11128,210346,1832132,1727588,69018,-56445,170385,158185,886,576045,112623,253767,209655,197203,43588,153615,1777,276149,58248,432343,-716,14860,-170351,104544,-43224,147768,110760
1997:Q1,101748,296552,112975,112975,183577,2711062,-6694,-2072,764,-32532,1412,-10188,46041,39123,380770,553810,229699,-73705,145049,17415,235352,618029,180012,97789,282370,57858,631,15466,183228,133508,0,0,20300,769467,2527486,2427774,-25302,-3691,184827,145936,384141,324496,203724,123823,-3051,-16075,-8452,-7623,7938,249078,43360,381628,13524,13480,724431,99712,-80444,180156,-194804
1997:Q2,109080,220665,112076,112076,108589,2318301,314,0,468,12584,1368,42784,73265,36001,71738,807420,142759,112864,225254,50469,276075,609878,149288,134815,257858,67917,886,-13582,69288,102200,0,0,-4864,508553,2209712,2254696,-34068,43753,306635,175886,130671,595593,173511,280930,141151,132103,8704,123399,7760,262814,48664,456836,-5228,-2920,136197,-44984,-46884,1900,-111585
1997:Q3,113132,58410,117915,117915,-59505,2689840,256,0,512,18536,-16502,-11692,24307,53777,376060,515597,162709,-66043,147368,62450,209113,701039,38558,200115,389314,73052,81,163463,141144,123551,0,0,48972,550740,2749345,2698353,-46408,-50422,293837,188962,463685,411896,218237,143250,50409,65516,21176,44340,593,422397,54800,423526,29092,26148,414731,50992,-37864,88856,54722
1997:Q4,119616,65436,121605,121605,-56169,1946777,294,0,564,-224,31742,20856,-4593,14496,-169351,793883,44420,297584,48062,50834,352982,592470,169985,164342,242334,15809,1906,77197,62940,153798,0,0,30664,340137,2002945,1933905,65554,45652,220548,117528,2933,659894,71132,306613,282150,89280,-12348,101628,17736,387518,30620,391945,-14764,5824,-86364,69040,-40624,109664,54180
1998:Q1,100404,55519,129572,129572,-74053,3666929,378,0,484,18468,-10015,-252,-8821,21797,361368,1110870,371634,-65728,369602,81272,354090,813585,103949,181612,482065,45959,1987,173429,179288,110234,0,0,20436,873691,3740982,3552430,-59512,-17991,265580,214399,470745,774113,292179,247313,234621,185405,7340,178065,1293,362219,26376,522505,-1624,24732,784189,188552,6192,182360,44885
1998:Q2,94523,179916,140091,140091,39825,2795902,1968,0,488,-30144,-3259,248,94126,34974,140123,789252,194699,-144551,209555,96137,433412,955753,197268,173953,431997,152535,7739,143891,72016,146663,0,0,1904,440160,2756077,2766081,82405,129529,134274,331506,-57252,924985,241917,406467,276601,155948,28776,127172,3940,357809,39408,540447,5348,-1504,119238,-10004,-11124,1120,-85393
1998:Q3,92146,62149,139004,139004,-76855,2685053,272,0,820,11196,-924,7732,64947,36353,8442,684208,177380,-98108,263260,90694,250981,864782,126838,175352,447279,115314,-1571,-46958,124780,204785,0,0,5464,720726,2761908,2642204,110768,-109151,143494,370793,174386,875997,185241,533466,157290,183911,-47072,230983,4286,242622,35844,512793,3652,22952,69858,119704,-26236,145940,29997
1998:Q4,93669,269398,151100,151100,118298,1781758,408,0,1116,26012,-20122,26048,42808,15660,-519217,865186,-180266,61023,489803,84903,409723,1105615,112030,343657,590591,59337,6285,173677,166264,61669,0,0,-4904,-164748,1663460,1398800,-17944,42010,324615,254474,-645126,917797,-75406,699111,294093,106983,-7752,114735,7873,244698,80608,427631,-11400,6820,-340240,264660,-29136,293796,-175729
1999:Q1,118222,235261,151692,151692,83569,3018236,-7110,-4000,1472,24692,10119,-29284,35255,50104,-33875,1014382,200457,52263,477125,49541,234997,980428,41397,184818,630801,123411,14815,-129765,219508,153040,0,0,-11004,729459,2934667,2683143,24484,-13479,-57577,237817,160357,1110925,136800,587980,386145,37131,-26356,63487,9921,192807,40636,318317,1988,4948,614869,251524,-9176,260700,-117039
1999:Q2,119370,79302,153948,153948,-74646,2789453,88,0,1464,12528,5214,28988,28005,46075,4247,991630,119227,-61530,424482,66374,443077,966673,72618,274947,527319,91788,8322,5106,44088,100146,0,0,-12316,559196,2864099,2648927,67179,60435,225873,180392,-86630,930386,167793,581258,181334,135325,20604,114721,10354,264915,56644,373545,48440,-14204,396274,215172,37640,177532,40068
1999:Q3,129632,34246,156853,156853,-122607,2342153,326,-4000,1812,42956,-2172,-3980,-26613,52970,-34662,685357,185194,-166554,386701,33484,246531,1148446,113676,257462,636477,140830,6575,-42800,113684,196094,0,0,-13060,221219,2464760,2391236,23684,38030,230101,205149,1820,918021,124794,638255,154972,208527,-3204,211731,12434,242605,28556,378440,-6068,23140,86796,73524,-84232,157756,95386
1999:Q4,137940,38734,152751,152751,-114017,3437306,78,-4000,2224,3740,69087,55672,37277,54763,539728,1076580,334103,-23232,351432,1493,412783,1179311,165715,392253,560946,60398,-7212,282567,115844,34981,0,0,-25192,21859,3551323,3314231,-12046,362994,460450,422514,170274,730236,275505,565894,-111163,326261,58408,267853,11143,258682,67424,462398,3348,29432,21121,237092,25388,211704,99206
2000:Q1,120612,300032,157998,157998,142034,3720495,314,0,3960,45144,-104966,-50380,-60075,29757,-152478,605160,295159,-37511,71727,-159,275944,1246648,83000,480392,546933,136324,-4006,614749,184060,137720,3396,1452,34736,1185304,3578462,3397366,-389960,-301435,274764,256586,342444,577886,226797,238118,112970,273296,-15124,288420,1808,372838,50452,422752,27448,1876,1486611,181096,-36764,217860,-179420
2000:Q2,108584,25645,157106,157106,-131461,2711736,248,-8000,3904,20248,5093,16456,-22540,13863,107697,375207,311266,-56834,167950,-39302,-7873,1102713,214722,140802,579216,167973,-417,212344,96144,231077,3396,1448,12720,540136,2843197,2707365,284026,-7214,397948,90740,144027,786563,219598,402151,164814,64998,16700,48298,3604,249515,32516,435332,38400,-5340,192250,135832,40308,95524,82939
2000:Q3,109932,264744,156127,156127,108617,2592908,2928,-4000,3328,16592,-12551,-23492,55654,37661,-46823,437270,99777,44618,173413,25374,94088,845526,41497,83302,560987,159740,4300,452195,146744,242880,3396,1448,35584,394268,2484291,2336371,-94123,-95532,382722,271116,156520,646853,52400,509283,85169,69832,17540,52292,29720,342054,49776,437703,1836,39800,98095,147920,2888,145032,-154812
