date,FA666000105.Q,FA665013005.Q,FA664090005.Q,FA663020003.Q,FA662051003.Q,FA664022005.Q,FA663069103.Q,FA663061105.Q,FA663061705.Q,FA663062003.Q,FA663063005.Q,FA663069005.Q,FA663092305.Q,FA663064103.Q,FA663092103.Q,FA663090005.Q,FA663070605.Q,FA663094705.Q,FA663093005.Q,FA664194005.Q,FA664190005.Q,FA662151003.Q,FA663163003.Q,FA664123005.Q,FA663168005.Q,FA663167005.Q,FA663192305.Q,FA663170003.Q,FA663178003.Q,FA663190005.Q,FA663170605.Q,FA663194705.Q,FA663193005.Q,FA663181105.Q,FA663164105.Q,FA663192103.Q,FA662090003.Q,FA663194605.Q,FA663194505.Q,FA667005005.Q
2002:Q1,14942,13784,217947,-16264,157360,-147621,-2056,-170073,32312,-20976,13172,-55984,2136,2504,14728,261088,226440,23792,10856,282119,209467,189196,-15672,-56604,2268,-58872,-384,-11456,84,104303,176284,76448,-148429,72652,4992,-3852,-3676,3984,71204,65330
2002:Q2,11248,13623,45519,10544,147336,389564,12648,203160,90660,13888,69208,-73268,2052,34480,8324,-473513,-339776,2796,-136533,24291,45127,428168,17520,-133096,9280,-142376,-3548,-23060,-1116,-239741,-399592,-59940,219791,-20836,2948,2460,-464,-3040,-22740,-23603
2002:Q3,7022,13579,-72151,-20920,255504,-224487,-25844,-106167,-72396,7668,-27748,-70460,216,100,10352,-22456,-137604,18416,96732,-101719,-66503,86348,15236,-43120,-20040,-23080,-2896,4740,-68,-126743,-138568,-44916,56741,-35216,-2208,-1316,-1012,-15156,-15524,-36125
2002:Q4,5358,13273,-550267,15028,-132748,45845,-3408,37053,-23056,4296,30960,-11512,3652,1704,-19904,-452332,-43840,10996,-419488,-432775,-551171,-202400,-23960,-32428,-15572,-16856,-15360,22604,-1072,-298555,28880,-44732,-282703,118396,5588,9744,2604,52700,47760,109577
2003:Q1,5544,11970,802235,-164,-118964,100217,12792,-46711,138520,-6708,2324,46376,-1548,-18400,13480,781239,656840,2612,121787,849447,794263,-38348,38432,69328,20272,49056,-800,-35668,1148,760171,673508,-9296,95959,55184,2068,4388,-2516,18916,32328,40786
2003:Q2,13787,12237,1757034,-2388,376840,16954,-19312,86046,-122556,10320,62456,325116,1928,36440,5656,996488,895800,8296,92392,1769146,1737066,388396,-16228,425052,27204,397848,32,27008,1180,911626,650444,-25212,286394,32080,9988,2308,3028,32428,-15672,13662
2003:Q3,16733,12574,-303207,1112,-242964,30418,16836,-32402,-12668,9128,49524,-43568,792,-14864,8144,-42277,25260,-11692,-55845,-293675,-322147,2012,9860,-74668,-19108,-55560,-1564,-11140,224,-246871,-111492,14296,-149675,28472,17528,1972,16,21468,-12512,13691
2003:Q4,18734,12770,138778,13220,61684,174780,13128,-18928,98992,1840,79748,-183036,6508,13560,11288,40774,69704,16208,-45138,202226,136574,310088,-6596,-77800,-3356,-74444,-1500,-17000,-936,-69682,44344,5828,-119854,65652,4040,5160,1396,16212,38844,69412
2004:Q1,27435,13500,1126329,23200,359312,-210061,652,-143801,-42696,-388,-23828,85820,3536,42740,43308,778474,578748,14808,184918,1226781,1119121,412732,51948,169772,19112,150660,-504,25524,676,458973,335004,-9524,133493,107660,3320,-6520,-5988,85324,31524,114387
2004:Q2,7631,13865,779061,1864,573736,-33789,1748,-97569,-29708,24844,66896,58816,1904,13248,17308,145974,290564,6856,-151446,814017,777229,184860,2472,84628,-11468,96096,-1964,-10088,456,516865,290444,-101084,327505,36788,21976,-4968,-860,51076,-30436,28722
2004:Q3,19318,14368,1052009,-1392,413432,364927,-320,139639,210520,9436,5652,-12688,132,-19776,4236,303139,189804,13880,99455,1083621,1038157,871316,33204,-36636,11420,-48056,-108,8636,1196,160549,142468,-13988,32069,45464,12676,2452,3316,49676,-22656,36562
2004:Q4,27344,14730,291460,39204,-230708,-239765,-7444,-145761,-99580,-7484,20504,213656,5356,32440,58788,412489,544412,12836,-144759,402620,289300,-278844,-26640,245292,-12508,257800,5576,7216,-552,337252,447164,-49496,-60416,113320,2376,-1552,2468,54732,55296,123774
2005:Q1,30405,13352,1106516,-8196,299964,204692,9536,69940,14908,18744,91564,21816,504,35612,19456,532668,287768,19708,225192,1151672,1101252,769560,11156,-46140,3916,-50056,-616,-4272,1652,369912,290252,284580,-204920,50420,2076,-2784,1120,18344,31664,62209
2005:Q2,-3307,13705,438849,-7520,168672,166691,48308,-2273,61084,-17452,77024,-42432,-1616,-23956,2636,176374,246008,39404,-109038,520237,435369,422924,-5224,44704,4856,39848,-3048,308,-5416,-18879,-197048,20704,157465,84868,80,-3064,-604,29500,58956,64376
2005:Q3,17606,14008,631773,-4896,333880,-80613,5340,-43173,-79328,12028,24520,6600,2980,-11812,-3232,388866,322128,-4320,71058,607069,621753,496028,28000,-21960,4008,-25968,1132,40712,2160,75681,-7384,56888,26177,-14684,8032,-3152,-748,-14676,-4140,-21106
2005:Q4,5032,14188,-576311,-5072,-295396,40958,-14260,-61918,-77104,30872,163368,-73732,-6984,92516,-36424,-292177,-249632,15128,-57673,-436243,-588527,-209120,-33436,5252,16108,-10856,-360,-8592,1144,-343415,-61456,-76796,-205163,152284,15936,-716,852,66028,70184,130912
2006:Q1,20554,16410,1851165,24244,135020,130822,25808,38194,58872,-27716,35664,78488,-2048,3700,25740,1455199,1168000,8652,278547,1876565,1819461,526176,35100,140660,27976,112684,-1448,-28708,1944,1145737,924700,5192,215845,57104,20704,-15464,1784,28904,21176,29544
2006:Q2,20573,16738,170120,48528,25556,17230,3668,-84514,56588,11028,30460,28364,-1348,15048,8660,28083,100096,30644,-102657,210836,165668,128604,6532,166216,3300,162916,2508,52144,984,-191320,-353276,23640,138316,45168,-2596,-6044,-1772,27012,28568,44551
2006:Q3,15987,17091,1298938,-19500,315512,205657,25520,95645,61972,-1292,23812,53212,644,-3656,7028,740041,624668,26704,88669,1327674,1290358,919096,4968,36968,2296,34672,2628,-22440,1828,347310,203044,-17780,162046,37316,5068,-4416,-784,39484,-2036,27632
2006:Q4,24114,17405,-30916,42808,-536840,46627,-38760,-103361,54060,50052,84636,165620,1424,8248,22180,219017,419932,61528,-262443,80036,-23416,-27156,-20892,9812,10752,-940,5296,19804,-1856,-8424,189192,61032,-258648,103452,-768,3832,-7180,66540,41028,117661
2007:Q1,-42824,22782,2977227,5516,647148,383211,51292,54439,109600,-9004,176884,-40612,-11320,55524,38092,1899668,1509408,-42272,432532,2988259,2942271,1296400,59456,169716,5712,164004,1424,13492,2972,1398811,971976,-246664,673499,45988,18568,21456,11720,-21036,15280,-54574
2007:Q2,-32968,23192,1190245,31864,172872,-255254,10984,-135962,-257956,25560,102120,259560,-6732,38532,63124,886280,702180,21552,162548,1233317,1177865,35360,39852,257804,2900,254904,244,55284,-260,789581,510972,-7592,286201,55452,6496,7916,2352,34124,4564,-13088
2007:Q3,-694,23544,-359586,-14120,-39596,567056,24620,381700,198932,-36292,-1904,-140988,-5560,-18944,10712,-718146,-643836,37720,-112030,-221322,-351222,368800,-29368,18560,21904,-3344,224,-13376,-56,-696006,-566820,109968,-239154,129900,9364,6004,2432,22164,89936,114026
2007:Q4,-27551,23920,-1247559,74740,-110840,165815,4344,-43105,294160,31688,-121272,110972,-1544,49036,10696,-1546433,-1183388,76276,-439321,-1199639,-1214843,-638576,-85880,435404,-14544,449948,-884,-65148,-5132,-854627,-489444,42508,-407691,15204,15620,1120,4508,-140140,134096,-3551
2008:Q1,-60955,20576,973536,69592,375976,330769,81496,158217,70672,67596,-47212,132272,-180,-88948,14108,139947,-31536,9808,161675,1064904,973828,545648,62264,591696,166220,425476,-224,-9392,-572,-215592,-426420,27508,183320,91076,68756,32068,2176,17676,-29600,9837
2008:Q2,-77924,20725,-2173403,-27092,23196,-659510,-18324,-133090,-97844,-56292,-353960,-258772,-68,52512,6680,-1310350,-998656,71052,-382746,-2125495,-2198151,-920984,16448,-273212,-202116,-71096,344,-17628,2296,-1005415,-925468,251420,-331367,72656,29844,32932,568,14040,-4728,-50741
2008:Q3,-101821,20689,515078,185316,339008,679982,204132,159670,389824,53508,-127152,315396,-5548,-46572,14104,-966608,-933012,45756,-79352,590234,528998,231948,-30220,782740,854908,-72168,7676,-18900,-316,-443930,-107816,30216,-366330,61236,43240,81840,4440,-93264,24980,-47354
2008:Q4,-162627,19829,-7742590,-167424,-1960248,-641849,-352960,172799,-42696,-88860,-330132,-703152,-1740,-55420,25688,-4238445,-3318900,63332,-982877,-7542186,-7715410,-3318240,80564,-1661896,-687660,-974236,-3324,-52780,-212,-2759522,-2341812,130808,-548518,173224,27684,38448,-8964,100528,15528,17948
2009:Q1,-46386,25903,-656056,-67656,259696,-410640,-63288,107636,-363880,-5076,-86032,-209332,0,-69664,0,-158460,-210080,-100868,152488,-403664,-677828,-537016,-60112,-428104,-107340,-320764,-5928,106508,784,246040,92772,-147740,301008,274164,-14412,-16364,11472,293468,0,180103
2009:Q2,26769,25097,199456,-44544,-188108,31491,45532,30235,-68276,-4048,28048,15000,0,-12324,0,397941,230740,18152,149049,68348,107412,-152584,60392,-31948,-77456,45508,552,26876,7276,196848,48848,82796,65204,-39064,21920,8324,-12524,-56784,0,-129436
2009:Q3,67967,24892,542008,-40380,168172,-206412,-46920,-98016,-150512,2232,86804,98560,0,20600,0,501468,261708,50604,189156,453904,513104,94792,27552,71616,-36932,108548,-472,49588,6992,263036,117696,-190836,336176,-59200,7780,768,-2272,-65476,0,-45029
2009:Q4,49994,25156,-815472,35152,-653096,-131491,-31976,-97111,-46620,-21796,66012,130660,0,39572,0,-236269,-134436,-150972,49139,-962116,-832092,-592332,-44696,5092,8568,-3476,256,12608,-2116,-210904,2308,-97924,-115288,-130024,-12780,12448,8324,-138016,0,-121806
2010:Q1,15320,19999,1297716,-2176,899800,101784,-12172,61436,21764,19672,11084,-86236,0,-75428,0,459972,212412,5668,241892,1369172,1270040,876104,-2396,-4500,-644,-3856,7944,-31396,-5340,429624,190564,20196,218864,99132,5464,28440,3396,61832,0,66777
2010:Q2,-6245,20294,-167476,-16420,336940,-14393,-21616,35999,17268,-22844,-23200,86144,0,-3984,0,-555762,-478680,16836,-93918,-92624,-174732,1540,34620,9244,-4496,13740,-136,-40888,-96,-179016,-122544,6596,-63068,82108,7220,-8392,-956,84236,0,48313
2010:Q3,4957,20822,-10948,13804,-297696,78934,4392,65106,-23492,11764,21164,43452,0,-34484,0,185043,104196,91400,-10553,-141500,-2884,-230236,-19168,57220,5468,51752,736,12328,8032,168204,68156,88380,11668,-138616,-4392,-672,3736,-137288,0,-146417
2010:Q4,30700,21231,-33157,29600,34720,-19033,8204,-136357,-12164,11840,109444,178588,0,21740,0,-278772,-154376,-98248,-26148,-98313,-73949,136064,134428,58724,24656,34068,7860,-148004,-10880,-252141,-11008,-146368,-94765,-24364,19044,38572,18472,-100452,0,-55687
2011:Q1,4165,18784,900731,-32648,238332,12919,13352,-69837,31904,-13448,50948,133856,0,29896,0,518376,330432,-8432,196376,846611,886163,323520,-5936,25324,1192,24132,3264,1256,2320,536415,422252,1216,112947,-39552,6388,20904,-7060,-59784,0,-68739
2011:Q2,7565,19380,280925,66596,69872,17033,10604,69425,8196,8564,-79756,1880,0,488,0,125056,110372,27324,-12640,307597,276189,-38600,-72692,225216,39160,186056,3312,3392,448,155113,44844,-189148,299417,31408,2264,22220,1280,5644,0,14857
2011:Q3,-37803,20299,-314595,22576,577184,-151846,-5948,127478,-45380,-21252,-206744,-202288,0,-51732,0,-508489,-389688,-52796,-66005,-135059,-290971,110192,-43416,107140,70672,36468,4216,-11720,-2604,-454779,-359588,-55508,-39683,155912,2540,14864,-5248,143756,0,121434
2011:Q4,2015,20904,-740673,3180,-267112,62806,5604,187114,-12740,-21984,-95188,-31100,0,-23056,0,-485391,-477276,-135496,127381,-910905,-701233,-113280,-29528,-235004,12924,-247928,2004,-8168,-4624,-312633,-184784,162348,-290197,-209672,-29028,-1864,4024,-182804,0,-189121
2012:Q1,27966,16976,817153,22072,-132020,308279,6256,19355,96036,14160,172472,16868,0,1380,0,600574,322936,11324,266314,753909,780621,127420,24756,26748,-11932,38680,-780,12216,1824,588437,342440,147640,98357,-26712,-70628,7464,38432,-1980,0,-52254
2012:Q2,9121,17409,-24875,-48744,102828,-11950,-36064,149974,-26152,-15644,-84064,-42956,0,5628,0,-29681,20152,-31756,-18077,61913,-25895,140412,16488,67872,-9372,77244,-724,-15344,-572,-234027,-141724,-119864,27561,87808,-3088,8336,1700,80860,0,78500
2012:Q3,18080,17395,298231,33232,130764,-6676,-5884,-48188,30288,-10824,27932,79912,0,32180,0,28819,764,591188,-563133,1077159,267643,84892,-65232,30860,-1364,32224,1428,-1968,3320,214343,167124,479744,-432525,809516,776,15900,2436,790404,0,779613
2012:Q4,9132,17706,-143017,58804,118888,100679,-13144,102915,5436,-9348,14820,155928,0,-2776,0,-574540,-433212,175920,-317248,-189093,-149305,171956,17328,10724,-18116,28840,520,4956,-2384,-352405,-124356,325432,-553481,-39788,2544,31700,-808,-73224,0,-54650
2013:Q1,19609,18916,109689,-66224,-478592,-115920,96,-122160,-66384,18012,54516,29216,0,-91552,0,832761,571800,265704,-4743,91809,85189,-492864,-4236,-25892,40132,-66024,2120,4612,5364,596085,356308,202624,37153,6620,12720,5720,3252,-15072,0,-17187
2013:Q2,-3076,18716,-637963,40492,-158372,-222481,-2236,19707,-176584,-42760,-20608,34304,0,6104,0,-338010,-211844,19984,-146150,-626159,-639327,-334636,55848,191012,-36876,227888,1572,1028,64,-554215,-431996,100180,-222399,13168,-14284,8348,2148,16956,0,-9988
2013:Q3,21976,19065,-410585,-19840,-260168,-23164,6216,109184,-135308,-1840,-1416,44196,0,-5816,0,-145793,-105264,19896,-60425,-417417,-405157,-364500,-27784,2540,34180,-31640,2404,-9252,648,-9213,-68336,-193620,252743,-12260,12736,9956,-10588,-24364,0,-3921
2013:Q4,12465,19512,-400229,-20308,-371688,-214703,-9196,-210699,14100,1908,-10816,121692,0,134032,0,-49255,-23876,-70564,45185,-335237,-411121,-565252,65108,105388,-2620,108008,1656,4864,-3504,-19381,83124,-204360,101855,75884,11976,6272,16820,40816,0,57945
2014:Q1,13547,19942,360814,1984,-190784,-98524,22784,-75804,-16952,-9340,-19212,-31652,0,-87660,0,767450,554144,-6692,219998,422510,342978,-223836,41308,223240,34056,189184,5028,956,3192,293090,115848,-32184,209426,79532,2864,-3556,6440,73784,0,55301
2014:Q2,18924,20436,25024,8516,-171992,-68966,-7800,-9802,-70308,4104,14840,224368,0,31584,0,1514,-2848,-744,5106,-16624,35344,-141932,-37384,6564,1008,5556,3348,11940,2480,190328,169184,75084,-53940,-51968,9052,6416,4240,-71676,0,-43160
2014:Q3,10032,20934,-286045,9452,-39380,-152150,-46092,-69226,-14356,-9828,-12648,109420,0,40444,0,-253831,-226552,-104508,77229,-305445,-294421,-283332,42084,110904,7688,103216,7576,8392,1084,-181129,-114296,-36588,-30245,-11024,2932,-1756,3584,-15784,0,-30302
2014:Q4,3201,21042,-595401,-19784,-270712,-93436,-148,-134772,108352,10296,-77164,-6324,0,10164,0,-215309,-178860,-36336,-113,-569433,-605405,-234360,-88,-81000,10700,-91700,3608,-7824,-5452,-280289,-94556,-91192,-94541,35972,2788,22576,3044,7564,0,8127
2015:Q1,21568,22775,102169,23596,-55788,54873,3408,81341,-46900,6840,10184,-62532,0,-109620,0,251640,142960,-4332,113012,66957,101125,-49788,-65864,9548,6560,2988,2176,5048,3296,196709,20168,-34088,210629,-34168,3628,11244,1188,-50228,0,-36419
2015:Q2,26928,22890,-409628,-14272,129628,-53651,-8232,-13087,-32896,-5152,5716,65824,0,7848,0,-545005,-457920,-22056,-65029,-356640,-409128,-219828,113528,-101540,10688,-112228,3640,17736,-2504,-220160,-223532,200964,-197592,52488,-5668,18116,164,39876,0,57026
2015:Q3,1784,23079,-118593,5836,289708,-18225,-388,78235,-12084,-12920,-71068,-304072,0,-33060,0,-58780,-25408,-109940,76568,4307,-138581,53680,-1628,-16168,-20852,4684,-1840,2360,-676,-174309,-185136,-170324,181151,142888,4516,-12672,17008,134036,0,101605
2015:Q4,12727,23236,-922480,-37904,-441484,-94693,-260,-48081,-31708,-8328,-6316,-70852,0,61304,0,-338851,-201816,3444,-140479,-945112,-906496,-501704,-16360,-88540,10676,-99216,2596,8424,-3420,-307492,-94712,31864,-244644,-38616,2436,9520,2772,-53344,0,-33141
2016:Q1,-3995,26253,146792,19236,-71904,-19966,3216,119794,-26944,18824,-134856,-46072,0,-122352,0,387851,288084,1644,98123,200740,136796,-8864,-47336,156604,-2828,159432,7400,-4092,3400,29684,-39944,79380,-9752,63944,64,25224,4932,33724,0,23700
2016:Q2,14771,26644,331909,12348,328448,80053,-13008,24805,30760,1544,35952,-1176,0,6984,0,-94747,-198368,-7944,111565,402617,325041,227468,-33816,52096,36628,15468,2456,6492,-2264,72609,42404,-112212,142417,77576,-1008,16824,-980,62740,0,58835
2016:Q3,38072,27144,29101,40352,27436,32520,-13748,70008,-57824,22124,11960,82500,0,44220,0,-197927,-244416,-2908,49397,-277691,15841,52588,58520,-89708,17536,-107244,-62708,18160,2136,36853,-133436,531580,-361291,-293532,3844,-539136,72984,168776,0,-295864
2016:Q4,28082,27640,-1030143,-19436,-366336,-34623,744,-99415,16360,-11596,59284,-139632,0,49660,0,-519776,-376564,24676,-167888,-1073483,-995031,-491916,14008,-87316,-2984,-84332,7408,20916,-3024,-455107,-294020,-10764,-150323,-78452,-8112,56984,-7588,-119736,0,-42898
2017:Q1,1611,29941,497042,30992,-55064,136171,-8216,88399,39404,-5660,22244,25576,0,-65980,0,425347,317432,-84700,192615,419922,477698,187152,2308,84176,10460,73716,-5800,-5608,2528,212942,144584,-231804,300162,-57776,3024,-30700,7108,-37208,0,-105450
2017:Q2,2903,30555,623988,-26660,263016,83960,868,84752,15784,4728,-22172,34188,0,58052,0,211432,121028,-1652,92056,569900,617380,329324,144404,11652,19344,-7692,3652,-12436,648,140136,69952,-31228,101412,-47480,3124,42540,-3412,-89732,0,-81740
2017:Q3,9485,31053,-322974,-3032,-244360,-116384,-784,-2316,-55412,-16052,-41820,13372,0,12388,0,15042,32944,29464,-47366,-406462,-351870,-363192,38812,-71724,28820,-100544,-780,9600,2808,32606,56828,59480,-83702,-54592,17764,6476,5436,-84268,0,-105056
2017:Q4,19894,31799,-385571,-2268,21788,-65515,-9732,-101459,-46516,37480,54712,138732,0,-109536,0,-368772,-194308,84200,-258664,-396139,-379631,164264,40584,-182420,-2096,-180324,7316,40048,-9728,-439695,-160828,130632,-409499,-16508,13208,83168,-5324,-107560,0,-22473
2018:Q1,45227,32789,280648,22616,18856,-48926,24448,-47802,-18704,-1416,-5452,20852,0,44616,0,222634,187388,5552,29694,356840,262312,-6424,-40296,15732,10124,5608,-6204,-6680,1184,305000,201364,-53196,156832,94528,-11812,-13596,21988,97948,0,88630
2018:Q2,56957,33471,185249,-37084,89552,127217,-8508,179161,-56384,-10592,23540,-44620,0,-4444,0,54628,18520,-70440,106548,165733,219961,256260,-32968,-16624,10568,-27192,-4920,-19444,2112,35545,8164,-106608,133989,-54228,-2360,268,9328,-61464,0,3970
2018:Q3,49492,33972,197877,-11356,114744,21837,14100,-11423,11612,-3124,10672,15892,0,44460,0,12299,5640,-6156,12815,225469,177617,122896,34184,-16828,-37584,20756,-2176,-16552,2308,53785,-43060,70416,26429,47852,-1532,7356,8824,33204,0,43112
2018:Q4,34762,34352,276538,54960,601596,495332,-21476,406480,144920,-6040,-28552,-45380,0,-164212,0,-665757,-435996,-129072,-100689,313250,277174,850800,32420,24340,33512,-9172,-5900,-68448,140,-556178,-257792,-139460,-158926,36076,6652,-48172,-1992,79588,0,37122
2019:Q1,1638,37246,263173,-69808,23880,-22354,9872,-34318,35752,-18944,-14716,-118452,0,-34416,0,484323,262412,79356,142555,254173,267393,-25712,-10060,-41668,-10104,-31564,7344,-7504,2644,342349,119996,160504,61849,-13220,8720,79644,700,-102284,0,-44608
2019:Q2,-6943,38104,504451,40440,158752,-327,-7776,48769,88,6596,-48004,57272,0,61128,0,187186,43320,70592,73274,638679,473871,358820,97764,35708,6348,29360,4988,452,2892,-26753,-20608,20172,-26317,164808,63476,52488,-36,48880,0,89181
2019:Q3,360,38780,428962,440,436844,38569,7204,-119211,85972,7332,57272,58908,0,-24712,0,-81087,-31600,33084,-82571,531846,405822,355368,-88576,134312,9484,124828,5356,1840,-1088,-1390,-15200,-65060,78870,126024,4100,59088,8792,54044,0,64464
2019:Q4,-3048,39085,-605170,24892,-280052,-224492,-20916,-84120,-49640,-15624,-54192,40456,0,-91640,0,-74334,-78116,11628,-7846,-620806,-625702,-482080,-39476,-34416,-14792,-19624,5436,1172,-6572,-69766,-1848,-1064,-66854,4896,12124,67980,11524,-86732,0,-57769
2020:Q1,36717,45170,1267329,147008,331692,200698,48664,51862,103464,-10000,6708,551032,0,53304,0,-16405,-263052,-40396,287043,1437169,1217025,263680,331964,831996,250284,581712,-10280,17432,5324,-223091,-26792,194368,-390667,220144,31500,-142496,5336,325804,0,161387
2020:Q2,43379,43180,-877490,-92072,-803200,-47674,-30804,138786,-134288,-21128,-240,-303532,0,18244,0,350744,333016,44556,-26828,-997966,-900198,-542040,-308724,-321248,-240656,-80592,7768,-9312,8496,264862,102772,-132356,294446,-97768,-21720,111568,14576,-202192,0,-120277
2020:Q3,48792,44383,93924,-20124,-12564,-187776,-7928,-146092,-98264,6728,57780,269016,0,37664,0,7708,-26332,25700,8340,99252,99616,131200,-57152,-152328,-22808,-129520,2784,-4312,-1224,180648,98604,16640,65404,-364,744,47116,-5472,-42752,0,9737
2020:Q4,49771,45801,543585,17964,172264,-261384,-11264,-78752,-115352,-15204,-40812,416000,0,-82140,0,280881,147652,51436,81793,585317,497513,244080,73788,165672,54024,111648,1780,7252,-500,5441,22092,120160,-136811,87804,51864,73896,12996,-50952,0,45702
2021:Q1,35684,48309,228330,-6312,-336340,-678964,3980,-375712,-284776,8560,-31016,460820,0,154572,0,634554,580936,29264,24354,220714,180846,-802384,49832,108360,28632,79728,1120,4564,3156,816198,644140,-52476,224534,39868,4036,10732,13780,11320,0,-20241
2021:Q2,31644,49773,209743,-16976,-418448,93171,9856,54195,30208,7060,-8148,167480,0,-111724,0,496240,332864,21144,142232,215775,179987,-92404,32676,132584,50324,82260,700,-15080,2684,118827,43776,160156,-85105,35788,1828,66620,16784,-49444,0,-12097
2021:Q3,33989,50382,410541,18156,311288,28180,9316,-6200,20792,5968,-1696,-10736,0,-104044,0,167697,352280,96636,-281219,436045,387029,16696,40504,253472,53424,200048,3156,6604,4380,62217,180112,33900,-151795,49016,-3220,53056,6592,-7412,0,9111
2021:Q4,20805,51516,-191002,14112,176572,-139823,9280,-89555,145188,2368,-207104,85460,0,-73788,0,-253535,-503620,10944,239141,-283926,-203082,62636,12300,85924,23784,62140,1412,19492,-8240,-376606,-331032,71772,-117346,-80844,-21776,59336,25924,-144328,0,-123635
2022:Q1,50094,53937,755506,23872,276084,-126923,23672,22349,-120588,-3000,-49356,61736,0,65724,0,455014,617404,133408,-295798,788158,829470,-187236,172492,518604,-11936,530540,-1044,-2028,-1488,330170,287328,179044,-136202,-41312,-28692,-23768,-44680,55828,0,28809
2022:Q2,25909,55384,-645847,13636,84344,152849,-26412,27393,150076,-1784,3576,-136960,0,-74656,0,-685060,-293056,117956,-509960,-438911,-636975,40324,-46368,-188624,35656,-224280,-3656,-10672,2180,-430159,-271392,-186408,27641,198064,128,-77972,-4172,280080,0,177461
2022:Q3,9398,56981,-138195,12592,-59880,385864,31096,241672,48312,20368,44416,-57668,0,93560,0,-512663,-349100,143848,-307411,11721,-155143,319216,-102596,-247204,2152,-249356,-1328,1296,-916,-123611,-71064,-98220,45673,166864,3600,-53916,14436,202744,0,102333
2022:Q4,18261,57620,-309873,-17432,524024,131350,-17600,50286,160564,-12916,-48984,-581392,0,-139268,0,-227155,-159836,30144,-97463,-395065,-348965,50660,50020,-256360,11280,-267640,2036,1768,-11356,-185733,-75900,-100600,-9233,-46100,-2708,55384,49044,-147820,0,-124551
2023:Q1,19428,59089,1874696,-64552,796424,476397,37120,429149,-1860,-5192,17180,-71224,0,213732,0,523918,291928,2444,229546,1761808,1826176,1569760,-27156,-144336,-14428,-129908,444,-3676,2020,429120,183556,62256,183308,-64368,11056,29588,32156,-137168,0,-152549
2023:Q2,19894,59609,-6012,16260,-90964,-48438,2780,-23242,-89024,18648,42400,-20844,0,88168,0,49806,-22520,32996,39330,-9628,-16000,143548,-72468,-58164,-56720,-1444,3808,14760,2560,-50044,-8164,-18096,-23784,6372,21716,67816,9132,-92292,0,-43331
2023:Q3,20440,60095,-274037,-26532,-134876,249200,-17008,78516,140712,912,46068,-12116,0,-58568,0,-291146,-135188,37772,-193730,-149113,-284445,51396,39356,-205248,38412,-243660,936,-5436,1024,-166473,-93456,242304,-315321,135332,17016,-9908,3556,124668,0,85269
2023:Q4,21049,61173,472746,-7216,86396,-164088,-20348,-102296,-11760,-10400,-19284,64092,0,11100,0,482461,121644,-1224,362041,397122,471698,170932,60856,101744,28544,73200,-19512,-11936,-5180,174794,158388,-4012,20418,-74576,-68,95940,11428,-181876,0,-115749
2024:Q1,21617,62018,1208692,-1720,138380,466882,21396,228022,153064,8248,56152,144592,0,25184,0,435374,460944,114544,-140114,1150431,1179096,682932,87848,10928,-2176,13104,11840,11240,4068,370241,222612,40589,107040,-28666,-22416,52972,19196,-78418,0,-98663
