1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1986:Q4,-36594,-244,-49868,2755,-2383,-5925,53,-5315,-690,-628,118,12378,5723,4139,-1410,-692,165,909,4277,44,93527,5521,33751,2706,44,-608,388,8693,-556,-417,983,-2989,1875,29882,1060,-5894,1108,1207,0,4387,0,-1979,-727,11212,3214,0,666,-130121
1987:Q1,110915,-29,34651,-4463,17911,-1924,-153,26757,1731,-415,179,10454,16316,1645,-422,-163,7317,328,1042,153,101726,7550,16428,1021,153,-137,-213,23090,1282,-290,1847,-173,3028,7401,18713,-1856,563,908,0,1826,0,1141,-1709,17082,4198,0,-127,9188
1987:Q2,28107,340,12213,-544,10496,263,332,-24236,-587,-320,-90,11265,9824,-2540,3964,-242,-5785,-392,14305,-159,51507,7050,13224,-217,-159,410,689,-12699,-533,-203,-104,-61,3596,18868,9739,258,-224,-1151,0,1442,0,-651,-1692,-2630,17108,0,-553,-23400
1987:Q3,36001,310,-3379,-2153,1359,5007,-30,8143,2082,-222,890,10541,15639,-3644,-3846,-183,10984,757,-6258,4,90087,6620,14897,290,4,883,1312,133,2724,-102,-4,-5,4382,33792,1593,4861,-119,1304,0,-424,0,2975,-1914,12250,3889,0,747,-54086
1987:Q4,56888,901,31278,718,-8037,5925,675,-14585,124,-120,299,12520,7512,796,31904,-308,-18313,1113,4370,116,93647,8165,86755,1426,116,2723,382,-3962,-335,30,-2221,196,2710,18532,1055,5877,286,367,0,4028,0,2657,-1279,-35735,1062,0,813,-36759
1988:Q1,131841,-137,44407,4345,30120,9753,-300,5973,2854,28,-24,8665,3812,4046,21757,23,-5044,-468,2139,-108,113444,4619,44074,3840,-108,-1390,-353,-3983,3420,206,2166,0,5068,16056,19803,9709,2849,504,0,157,0,635,-444,6560,607,0,-552,18398
1988:Q2,91356,55,503,4345,14534,8589,432,13413,-220,201,-191,7406,4783,-3830,4517,-38,13289,3120,20471,-23,93553,4281,20596,4038,-23,709,-368,14030,-384,409,-874,0,1807,9881,9012,8545,-1416,113,0,901,0,2596,-775,16750,1351,0,2374,-2197
1988:Q3,44368,161,9019,4346,1945,7737,503,9481,1437,250,1291,7079,-907,2001,-4926,127,-9971,1979,12877,-60,59382,5353,39555,3628,-60,-398,-311,-1230,1041,453,1435,0,-103,10674,2638,7766,1794,-891,0,1748,0,-1001,-861,-14325,495,0,1982,-15013
1988:Q4,149669,349,99964,4345,-6231,12186,448,7907,396,174,-315,8029,4187,-3071,-1157,162,5496,1136,15750,-86,255505,6232,193458,3540,-86,595,1446,16043,698,294,-2243,-2855,1755,13106,-727,13791,-1893,-21,0,4714,0,512,-958,5306,1880,0,918,-105836
1989:Q1,170814,-94,117503,5218,18938,9285,-1443,-1060,2144,283,-1054,7838,7769,-1192,-4915,-254,1351,-542,11043,-3,134260,3421,96798,2956,-3,-349,-1840,-8339,2778,214,1610,0,1939,14675,20675,9901,-1501,726,0,-2129,0,-10924,-394,6123,-1367,0,-710,36554
1989:Q2,64621,109,-4354,5218,19634,6990,7,3620,333,91,-17,8568,5299,1475,6203,116,5833,-20,5569,-53,48544,3689,-19269,3571,-53,576,4186,9673,-526,283,-1154,0,3902,2378,8636,8176,2721,1112,0,4935,0,960,716,10427,3980,0,-376,16077
1989:Q3,117150,126,46452,5218,6344,12650,-191,10220,3851,101,417,8785,6281,4889,3592,3,2149,-861,7092,32,67922,4719,-2709,2457,32,928,2386,6731,3744,243,757,0,2574,1933,3371,13931,3133,731,0,5409,0,585,-290,16369,1475,0,-587,49228
1989:Q4,10312,673,1677,5219,2347,13826,911,-9795,-1734,152,531,8177,7258,1685,1130,114,-14104,-145,-7519,-91,15986,4687,-834,1033,-91,212,2653,-2485,-1971,149,513,-4662,-4908,8949,-1579,14895,-1878,648,0,1829,0,859,-74,-5981,4569,0,-546,-5674
1990:Q1,86026,-353,10702,-821,21566,8558,-23,24888,-14,241,-231,6883,3203,-1754,-7354,320,9618,616,9906,74,104704,8554,38475,-649,74,360,-1262,18421,496,-703,855,0,-4599,13708,21732,8898,235,529,0,-902,0,-2011,-179,5936,-3651,0,386,-18678
1990:Q2,11447,14,-24114,-821,13312,9611,-161,-15390,111,352,352,6114,568,1529,12765,-65,1835,45,5404,-14,-30238,1555,-50534,-1649,-14,1150,374,-5483,-1109,852,1903,0,88,-2091,9516,10831,3252,504,0,3330,0,-123,463,3643,-6588,0,-109,41686
1990:Q3,82109,-39,62092,-821,-4967,16047,213,-177,3427,305,223,5942,1707,-2357,15668,168,-10388,3989,-8951,28,100828,4804,44784,-1040,28,-1433,1655,9230,3527,8,425,0,-1595,20456,2945,15843,-5018,-71,0,-1467,0,-143,145,9772,-1877,0,-149,-18719
1990:Q4,8012,493,32371,-820,-14161,18329,-1064,-18709,-715,6,137,7480,1578,9668,-8921,-274,-4111,-1531,-11787,43,84468,4539,41719,376,43,1431,-1966,2885,-300,-31,-954,6415,1306,5101,-1354,18535,9271,346,0,1721,0,387,1036,1166,-7581,0,377,-76456
1991:Q1,145859,-126,78854,-152,36246,7631,-366,-4371,3938,-65,-12,5850,11363,1334,3966,-5,8134,-967,-5456,63,82888,1669,31022,2222,63,805,-3287,463,4867,-92,2148,0,13315,9212,22976,3710,-12850,-1455,0,-647,0,1527,238,9660,-2126,0,-552,62971
1991:Q2,21313,-223,5259,348,1055,16187,-37,-5433,-2454,-257,186,2259,13306,1863,9402,77,4818,391,-25637,202,37694,2200,-16808,3269,202,269,-1122,-10901,-3420,-163,3523,0,-2609,20161,7985,17040,5881,130,0,-1164,0,671,-89,12633,-135,0,141,-16381
1991:Q3,77769,-223,69694,2348,-11623,18277,295,-8438,2290,-317,964,2967,6054,6181,3601,55,2350,-1055,-16087,437,34692,2231,-17253,1476,437,-1432,-658,-5655,4367,-175,1964,0,6380,8530,2804,18546,174,-20,0,1044,0,4489,571,10794,-2658,0,-1265,43077
