1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1979:Q4,802014,802712,861365,213456,151671,487685,8553,0,-58653,547788,1570,1212,-9878,83080,41564,6736,135688,5128,68844,29412,14952,17352,59307,35412,25788,-1893,3348,-25496,17956,-34618,-2248,11240,145080,72969,3996,36282,606441,639339,0,0,924,108176,14296,43032,-528,36000,15376,262115,41860,33496,149380,37379,2840,1084,56944,11360,195896,-32898,-4580,8440,-36758,-698
1980:Q1,800914,722068,875462,215664,144151,505748,9899,0,-153394,473003,8912,-3624,-5472,92052,61356,5800,40556,2440,8432,36296,24140,-30752,-995,-32896,34596,-2695,3840,-10565,17220,-55874,-5796,9832,183364,74967,10816,46614,626397,666019,4608,4672,864,139200,13028,69020,-256,33576,23832,226993,36524,33332,139228,17909,2160,-128,46096,12476,229078,-39622,5472,8300,-53394,78846
1980:Q2,779927,821363,820364,196948,120857,494809,7750,0,999,400093,-1018,-2440,8514,80840,64596,16704,63960,-280,64084,-9860,7192,2824,35617,4920,29124,1573,3904,-18618,7452,-52189,2876,10752,198228,-7841,-24828,13584,399094,434691,0,200,560,220732,12528,129144,-756,34900,44916,53525,-27772,10552,96028,-25283,4164,976,-4584,-1144,160262,-35597,3536,16044,-55177,-41436
1980:Q3,808630,857413,806940,209444,127281,504070,-33855,0,50473,736519,3376,424,63332,139460,4572,12692,26888,-1320,32676,-8028,1456,2104,63917,29400,32400,2117,4420,-3796,13180,-51197,1152,9668,218316,52587,-2316,179844,686046,717007,0,1000,304,140796,-19248,95804,-448,35544,29144,203477,35660,22732,139124,5961,3012,72,55624,1192,311530,-30961,10168,11544,-52673,-48783
1980:Q4,867931,833591,876562,219544,142012,524124,-9118,0,-42971,647035,8576,4104,-16480,206480,-14924,-11248,53984,-2656,56472,9308,13352,-22492,70069,32180,37404,485,5504,-8557,24476,-17358,496,10740,229836,114555,9308,-22526,690006,678368,0,-3000,528,139224,9564,80332,-512,37012,12828,295137,80680,49132,150200,15125,2708,1340,79536,9120,153775,11638,22536,8684,-19582,34340
1981:Q1,909860,933049,959674,228761,141171,550987,38755,0,-26625,990677,12922,-1248,66470,32656,143160,-1160,-18468,-1000,-39180,-13864,43988,-8412,37545,-14912,47384,5073,3908,-23541,4620,-2126,4756,9168,193268,120407,1772,406568,1017301,1007711,4372,1200,440,186520,524,119492,-216,42388,24332,192125,944,46372,123524,21285,2696,-128,116648,-1080,504918,9590,3284,10368,-4062,-23189
1981:Q2,918107,1015795,942680,224009,138736,568222,11713,0,73115,585355,3412,108,-21932,97332,55064,-5472,135024,-1792,98932,16460,18088,3336,64345,8796,51384,4165,3628,-41951,18628,10756,5500,10596,188020,62931,-29832,29199,512241,495277,0,1000,396,152964,15212,73060,-636,34920,30408,297657,77564,50144,147028,22921,3648,1336,49832,-2344,-9212,16964,-5340,14068,8236,-97688
1981:Q3,986546,1044001,994020,234226,129628,586206,43960,0,49981,675612,1740,4336,4932,111268,129444,-1588,103236,368,62124,13600,32264,-5120,28077,-2596,33088,-2415,7228,-56339,924,20958,3276,8824,196728,30475,-10492,92585,625631,617785,0,1000,432,159932,22216,69860,-248,50060,18044,238581,60256,36064,114396,27865,3824,-96,11160,-2512,205464,7846,-26792,14688,19950,-57455
1981:Q4,969685,1119135,975130,220204,118400,611719,24807,0,144005,669957,456,7564,56324,196591,79000,-13536,48664,-1308,-18124,19308,28400,20388,69053,28460,44232,-3639,9592,-19956,-920,6750,5460,9712,176620,2915,-17088,52756,525952,516218,0,0,512,218232,20832,121748,-264,49484,26432,211577,45320,56812,102164,7281,9364,1440,-14536,-16400,106029,9734,-24960,29980,4714,-149450
1982:Q1,943228,996191,924195,226609,112966,606086,-21466,0,71996,691447,4076,-9280,39148,230686,32172,-6916,83186,-628,43336,-23104,68724,-5142,35361,-6012,43852,-2479,4903,-29608,12322,-43978,5236,7668,189252,-15449,-26988,179657,619451,673325,0,1000,416,231064,12928,125056,-2392,63848,31624,190961,53960,10324,104052,22625,7001,140,-4192,-15616,262551,-53874,-7524,-692,-45658,-52963
1982:Q2,968167,1013577,938068,229171,110984,602079,-4166,0,75509,521094,4370,4976,-38118,167666,47744,8744,117811,1544,94772,-4256,49248,-23497,46517,21728,23116,1673,-2493,-18322,14321,-69010,2436,8136,209836,24127,-19084,11439,445586,510524,0,1000,348,178204,-1940,96856,-84,62988,20384,228661,85748,31632,90592,20689,4908,1456,36736,-7300,66511,-64938,2712,2708,-70358,-45410
1982:Q3,938801,1079562,940900,231820,111828,591454,5798,0,138662,794146,3342,-12168,86158,145113,107280,8416,126256,-804,62336,9828,40848,14048,28441,12632,15956,-147,-7457,-14237,12245,-65249,4472,6580,234940,16991,6056,106966,655483,722736,0,1600,284,311444,-11340,226180,-168,64868,31904,205157,62872,43364,89152,9769,2668,40,44612,-264,157195,-67253,-7508,7884,-67629,-140761
1982:Q4,890160,861919,914151,243084,121221,589666,-39820,0,-52232,482155,5952,7180,71108,249962,-56328,2060,-11984,-1116,-36336,-584,16148,9904,91337,41008,47616,2713,8739,-51956,21233,-50460,6256,8852,234524,10787,-36,-65071,534387,563331,0,1600,380,286484,-24148,206432,-368,65880,38688,184581,15088,28016,119216,22261,8044,1748,32564,12028,35902,-28944,20072,4940,-53956,28241
1983:Q1,907909,992426,934788,247051,142720,580077,-35060,0,57638,755377,6016,6504,93352,234965,-131596,13096,184020,1128,110540,-3120,88936,-13464,-1752,-16268,21628,-7112,-12483,-43118,16243,-50467,22536,7652,242576,17132,904,149797,697739,722258,0,0,448,339076,4296,247000,144,62836,24800,196224,-6928,27944,151332,23876,-1328,112,-43968,15040,216654,-24519,22984,5432,-52935,-84517
1983:Q2,933629,1058565,1002870,266047,159391,585104,-7672,0,55695,863136,1122,-324,52838,214404,-56488,22104,168662,5040,105896,6164,67528,-15966,59132,39104,11748,8280,-4123,-18560,14699,-49738,30192,9472,278544,72364,19232,49604,807441,817479,0,0,532,315244,-20988,206132,-172,85772,44500,322396,7720,100832,175904,37940,7436,1620,33000,1112,136139,-10038,37172,4264,-51474,-124936
1983:Q3,949317,1095209,1057891,277786,175692,608617,-4204,0,37318,825954,-444,6968,40700,226203,5852,29284,124913,3800,49604,2456,35128,33925,35580,22872,-1712,14420,-283,-19202,20707,-62470,21892,8172,261740,69852,10184,46307,788636,840114,0,0,548,259064,4072,178884,-96,57712,18492,375876,40296,76076,206612,52892,7932,208,31088,7448,157950,-51478,8556,4008,-64042,-145892
1983:Q4,1031460,921805,1140186,293320,184198,638736,23932,0,-218381,560841,4876,5436,-59892,161982,3648,5084,34413,6992,3680,2848,16696,4197,54880,22072,30084,2724,-3251,6496,28623,-42674,21100,9776,292980,120908,2180,-85723,779222,801040,0,0,344,156892,9264,69576,-36,61908,16180,412944,66820,43892,224300,77932,-3228,1892,69140,-3972,167028,-21818,11744,11716,-45278,109655
1984:Q1,1130986,1153537,1230005,306893,190672,659458,72982,0,-76468,1095217,2154,5604,161758,252188,10936,19180,208156,2528,157592,5404,87244,-44612,49460,-1208,59920,-9252,-6700,-79289,22072,-32812,16998,5032,210952,120376,16412,112740,1171685,1257333,0,0,696,342008,15572,227392,-148,64672,34520,471136,83332,72896,235488,79420,1632,344,84032,13616,343869,-85648,-62972,11636,-34312,-22551
1984:Q2,1157907,1254502,1269502,315995,195501,688685,69321,0,-15000,997685,2452,4208,-50876,288273,39360,20836,234264,-5808,146448,10000,57708,25916,49532,15728,26288,7516,-7112,-86624,23400,-68919,15445,6080,196616,112812,-1740,219677,1012685,1170660,0,0,620,292888,29848,155108,-48,72552,35428,529752,98252,74244,257984,99272,16484,1816,96688,-3792,236204,-157975,-104928,15700,-68747,-96595
1984:Q3,1182140,1377668,1292132,316741,195123,708930,71338,0,85536,943554,2802,-17356,38062,211896,24076,25112,126409,1360,49528,28916,50284,-3679,68060,32768,18380,16912,-4664,-67337,19404,-72215,34095,5424,239856,58712,-13704,264922,858018,996629,0,0,332,395264,30412,219348,-28,88692,56840,411880,35268,79772,225336,71504,3244,212,47288,-140,138549,-138611,-71572,8836,-75875,-195528
1984:Q4,1192636,1417595,1305396,327635,197294,732488,47979,0,112199,664658,2968,3100,15244,259676,122760,19384,-53381,-7864,-75456,31024,2664,-3749,105096,76636,31584,-3124,8848,-40354,15652,-66169,22509,7612,245588,38832,-3212,-39495,552459,679940,0,0,564,309476,11028,150124,-44,76072,72296,500320,79128,109716,234848,76628,3792,1964,2544,8680,-147400,-127481,-75940,16968,-68509,-224959
1985:Q1,1196497,1334837,1300088,343131,199069,741658,16230,0,34749,1222825,340,-2404,78336,222860,-18880,38352,373429,-1524,146408,13035,128588,86922,102850,344,112260,-9754,-3664,-132087,15552,-48269,34759,8440,232148,93574,-7792,235280,1188076,1310540,0,0,1108,414908,15452,214784,-56,110020,74708,540320,61040,85800,294010,99470,5684,144,65808,-2048,284617,-122465,-86808,15304,-50961,-138340
1985:Q2,1198964,1137900,1330074,348021,201540,758867,21646,0,-192174,771198,976,-3512,27692,107511,43004,19248,206324,-520,18840,68351,78688,40964,125854,108988,10804,6062,-12224,-142799,25176,-52520,68720,11372,262400,45638,-6056,44394,963373,1078848,0,0,72,397408,13412,166856,-36,127908,89268,493431,42860,131420,239797,79354,6776,1876,79196,-8084,108173,-115476,-69968,8932,-54440,61064
1985:Q3,1195931,1045281,1353720,369652,206816,760949,16303,0,-308439,788114,-10,4056,65526,131063,-7216,27868,80850,272,37704,-9994,32844,20025,62398,50780,-8812,20430,2456,-107484,9132,-34081,85216,11252,214244,21166,8080,213599,1096553,1198583,0,0,320,373404,8796,173852,-24,113728,77052,496251,34652,120008,256265,85326,3948,224,25408,13336,285692,-102029,-76972,10604,-35661,150650
1985:Q4,1197530,1224989,1376406,357812,213550,771925,33119,0,-151417,1367923,6320,16080,81020,100226,23892,-3624,317506,4716,46664,14884,193740,57502,174806,179248,-4212,-230,-124,-119774,20952,61557,123666,15068,295320,68338,-2288,188983,1519340,1540995,0,400,48,813360,20732,217204,8,480968,94448,535826,60716,153248,250052,71810,1356,2188,86420,-2056,103453,-21655,-102528,20088,60785,-27459
1986:Q1,1222545,1404794,1392015,368575,224744,768299,30397,0,12779,575061,74,7488,87282,133765,35282,904,-19697,3728,-96928,-20756,24564,69694,82519,30124,54620,-2225,13652,-107823,13952,-20160,121398,15704,231040,-94695,-2464,76840,562281,644222,0,0,844,275648,-13816,155892,-216,-10440,144228,413028,43764,63152,250709,55403,7052,120,-62540,-920,10989,-81940,-59664,120,-22396,-182249
1986:Q2,1210897,1357847,1403550,383318,239696,764873,15663,0,-45703,863690,-476,5176,95704,106168,90944,3236,190986,-9496,80596,-13454,70988,62352,25211,33304,-14508,6415,-2472,-108912,17532,9695,128212,18364,232764,18077,6708,26773,909393,979050,0,400,372,431600,-15404,167732,8,120476,158788,514962,-1648,179972,269179,67459,6588,1984,19536,4288,-680,-69657,-87068,12876,4535,-146950
1986:Q3,1212660,1372218,1431025,419472,246085,772487,-7019,0,-58807,1071761,-1914,-1716,82358,182962,74402,26712,-17114,228,51888,36145,-74408,-30967,52479,51796,-10912,11595,112,-122766,16228,2319,137209,18272,278848,65205,540,277626,1130569,1188990,0,800,304,454288,24936,263804,1576,48708,115264,471117,9768,60664,336074,64611,4688,292,70508,7028,179965,-58421,-84672,25872,379,-159558
1986:Q4,1219564,1508976,1429200,415168,249383,777408,-12759,0,79776,1009262,-652,4868,221164,148883,-10960,-4660,140417,4320,58384,-5852,51504,32061,80347,92952,-14868,2263,1652,-171943,15932,-22479,148585,20636,330460,46529,-616,61099,929486,1005060,0,0,436,296872,-33084,143652,196,80852,105256,671457,201600,140132,294074,35651,19864,1772,62896,11396,-59633,-75575,-107220,54872,-23227,-289412
1987:Q1,1241602,1358651,1442714,393257,252138,769346,27973,0,-84063,695282,-5336,-9764,-75244,49700,-3122,12716,126542,11704,-28600,-57954,127088,74304,95260,15696,75572,3992,4716,-176302,20708,-39763,181067,28260,240824,115740,-27577,156857,779346,840393,0,0,512,298040,-4124,62940,3944,133584,101696,328489,-50048,60492,331541,-13496,23648,508,94520,-3444,98120,-61047,-42876,24636,-42807,-117049
1987:Q2,1279218,1450172,1469488,412618,255299,785047,16524,0,-19316,876402,-7094,-4368,98030,144895,37870,13976,257349,-3504,107444,6068,90176,57165,32444,36240,-13876,10080,140,-164241,22476,-24871,34775,25528,228676,14620,28099,138098,895719,971865,0,0,428,311384,4920,160724,-1868,69128,78480,535462,15304,135524,337118,47516,7588,1956,12348,19772,82927,-76147,-76164,25076,-25059,-170954
1987:Q3,1328560,1561554,1493293,432765,255686,803825,1017,0,68261,853053,-498,-3760,20670,160888,24870,22136,237788,19688,34916,30515,91872,60796,10612,20060,-21840,12392,732,-95709,27196,-22365,17816,29224,301136,66384,-17111,73043,784792,844177,0,0,456,247220,8032,71976,-904,79200,88916,509170,71804,102852,280542,53972,44300,4124,77500,1508,-40102,-59385,-70172,35044,-24257,-232994
1987:Q4,1365074,1383989,1551667,422812,258621,807152,63082,0,-167678,885200,-8522,5612,-47682,245859,45194,-7948,38673,-7840,-13588,56311,94640,-90850,2452,-4836,5708,1580,4256,-96276,38464,-23832,-53930,41912,294988,111396,-6226,300810,1052878,1146242,0,0,480,270624,-2432,116148,4972,84456,67480,493939,32944,75680,344167,41148,13396,-1768,102328,4820,262423,-93364,-112712,38808,-19460,-18915
1988:Q1,1410420,1456753,1525079,437634,255522,814967,16956,0,-68326,1022483,-4162,8148,107850,163373,41048,-9884,71782,-6012,29120,-18298,58972,8001,116204,37080,70012,9112,6916,-173468,1604,-35189,-4370,23844,333864,149880,-13452,238495,1090809,1176822,0,0,516,254508,-21596,129184,-492,43888,103524,553865,60724,135416,299229,58496,-12148,84,126256,-10972,264714,-86013,-100492,52324,-37845,-46333
1988:Q2,1444576,1554498,1553824,440223,261135,832818,19648,0,674,932011,-584,29880,59552,142482,-21311,13908,154000,4144,123900,10347,37172,-21563,54972,31188,18548,5236,-2780,-99939,4492,-5484,-6969,28856,300860,76932,4203,198940,931337,1013581,0,0,400,314476,7540,120440,7724,52824,125948,524169,62280,88660,322309,50920,12200,2080,47912,11280,101064,-82244,-139152,64252,-7344,-109922
1988:Q3,1472151,1632418,1555599,437587,263019,836812,18181,0,76819,952246,14450,4252,24426,196900,-10652,4780,155589,1484,43160,70922,55768,-15744,50748,24524,18928,7296,-592,-55409,26108,-27140,-4298,24600,312484,17496,-3159,221663,875426,940843,0,0,480,314448,17188,124120,20896,52180,100064,533694,38900,119596,335198,40000,16364,148,2776,-9868,82801,-65416,-83060,47180,-29536,-160267
1988:Q4,1502017,1595237,1593404,452260,267219,854781,19144,0,1833,1397650,-4142,-17464,-41162,180065,38210,-6384,161367,-3016,28528,110422,72384,-46952,19776,-11360,25864,5272,11248,-148155,332,-43595,-4204,34016,350272,197020,-260,670709,1395816,1559799,0,0,648,324812,44500,77460,41608,72656,88588,493244,27840,86552,342004,36848,27004,2380,151720,7220,552771,-163983,-194500,75532,-45015,-93220
1989:Q1,1532619,1416437,1635723,452618,265975,868993,48137,0,-219286,987970,7792,-9948,-9739,33095,38285,26964,141751,8840,79502,41025,39070,-26686,10824,33560,-10791,-11945,17389,-148245,27700,-16289,-15741,15312,283668,136921,4175,444054,1207256,1384137,0,1400,560,231451,15704,126228,-1176,30099,60596,454444,52867,139660,216529,45388,51078,88,153620,6771,484725,-176881,-172376,11632,-16137,116182
1989:Q2,1495219,1555291,1636076,459032,260932,879855,36257,0,-80785,770113,24328,-6520,29563,50374,155274,8580,193173,6795,141429,9717,14161,21071,19646,38776,-14817,-4313,-421,-119639,4720,-28086,21291,34224,317654,38378,-9555,37130,850898,950568,0,12600,720,259529,42244,94812,5132,30905,86436,511303,61781,142530,252772,54220,15161,2108,32610,2167,114370,-99670,-98116,24000,-25554,-60072
1989:Q3,1512445,1374893,1649291,470471,260770,908225,9826,-1,-274398,562150,11772,-11540,-32212,69079,127887,9232,145185,-6195,17155,74746,35335,24144,-35066,-21968,-15480,2381,1710,-143563,11120,-41889,48255,22692,292951,794,-2037,87780,836547,970012,0,0,440,271253,23056,124184,7100,52933,63980,409082,28178,48322,296818,35764,1073,-32,5146,-10928,293978,-133465,-145884,56420,-44001,137552
1989:Q4,1483657,1368864,1641010,457675,257365,909417,16553,0,-272146,764827,6842,3672,-44839,161979,56854,11016,181265,-3364,-33890,108055,95754,14711,106553,91432,-11044,26165,26026,-70489,16024,-38045,60038,45668,329935,69976,4233,-161881,1036973,1072234,0,0,548,300068,4740,127108,-4580,85408,87392,507052,14458,148308,291742,52544,14356,2464,52624,-3714,198836,-35261,-79540,81216,-36937,114793
1990:Q1,1516108,1612526,1689573,482141,261882,931596,13954,0,-77047,860279,6392,3380,37848,-47682,49827,-1544,-9238,-4470,-13273,-34303,50841,-8033,186038,146860,39070,108,3278,-26059,44756,8663,23761,26724,335992,17817,-16463,216789,937326,968227,0,0,600,218192,41884,46896,29572,73092,26748,603774,-8066,302860,290948,18032,10686,-16,104461,1729,28802,-30901,-68968,30148,7919,-96418
1990:Q2,1528689,1737149,1681801,466250,252784,929067,33700,0,55348,783949,-1304,1756,40393,21839,24508,11700,240005,2107,126259,55397,27469,28774,75258,26560,52984,-4286,-4604,-44016,23016,34366,40204,30944,349118,55634,-747,-114122,728601,719119,0,0,644,303493,-3956,192820,5372,41945,67312,383175,9441,123476,232190,18068,11120,2192,19652,-135,-1021,9482,-48228,23360,34350,-208460
1990:Q3,1496869,1774088,1665994,461725,240358,942045,21866,0,108094,1179267,-4212,-1620,7236,28147,105748,5548,169467,4714,152403,28649,-12035,-4263,107350,35188,65929,6233,18322,-52799,39108,37665,12168,29164,326206,86747,2842,262179,1071173,1027800,0,0,396,314442,26388,237992,-1320,24286,27096,310217,-21260,87900,211917,31660,3596,140,89182,1736,308091,43373,-74912,81076,37209,-277219
1990:Q4,1464562,1522563,1606496,449916,226856,941059,-11335,0,-83933,821491,2370,2172,9429,131854,32673,4636,210950,5453,-13146,23787,49214,145643,108743,72864,24686,11193,-30592,-110966,49292,17479,52738,25784,324356,-6211,-8667,5448,905423,871424,0,6000,2172,317985,-25356,221012,-1012,55961,67380,317146,-4068,151257,177294,-7336,4023,2436,-26235,-946,248842,33999,-60824,75288,19535,-58001
1991:Q1,1548995,1510996,1574930,441262,215405,933783,-15520,0,-63934,722193,1314,4656,83783,-45597,134193,-11648,-28380,10659,-65820,-36902,1717,61965,63204,27880,48344,-13019,16770,50266,24608,6986,54895,24832,291506,-120489,-25509,196802,786127,740373,0,0,-1192,258620,-25188,180826,-24000,48822,78160,185772,-24733,-6116,214747,1875,-21498,244,-13926,-32253,364607,45754,-4664,46184,4234,37999
1991:Q2,1501151,1581446,1586386,444589,222848,936982,-18033,0,-4940,752385,-1768,-11008,3511,-149349,-10408,20300,222519,8660,92315,23957,49568,48019,39701,3956,44992,-9247,-18904,18169,40768,35249,90560,35132,361986,21497,21720,32710,757325,732744,0,0,448,384539,-10220,237698,-6200,67694,95568,190661,-69254,36869,231084,-8037,25226,2288,33425,-10283,106440,24581,12444,-20432,32569,-80295
1991:Q3,1470366,1436657,1615503,453091,231536,930033,843,0,-178846,773535,-7536,5724,47388,-64429,-10724,4700,160909,2461,100808,25387,90119,-57867,48005,28104,16637,3265,-4223,-6555,35432,52782,117342,18484,355534,28619,-9881,1963,952381,889575,0,0,400,525732,-34320,400801,-28792,107880,80164,-20218,-37388,38419,-2220,-19029,-17132,-436,77547,6978,316703,62806,19232,-5760,49334,33709
1991:Q4,1506280,1345825,1640304,446655,235414,927102,31133,0,-294479,793644,-2448,11612,215348,-78686,12698,11264,94579,1656,-25888,18440,79672,20699,89689,110780,-23480,2389,-487,48541,58360,35318,140895,26004,364409,50434,-7122,-276763,1088123,1005428,0,0,504,484860,-3772,274612,3816,149445,60760,127744,-45237,34889,148142,-10049,-13255,2688,60090,-165,342962,82694,48716,1216,32762,160455
1992:Q1,1513213,1069149,1644543,465279,248853,930121,246,44,-575394,1279965,2260,-5824,45323,-227905,45035,-4252,189433,11594,228726,-4356,-38268,-8263,-62338,-56000,9009,-15347,25228,127815,28108,22613,127269,30112,336404,20111,-9895,590467,1855359,1759702,0,0,72,408560,16000,318500,-11164,5187,80036,160942,-30760,28751,156201,6750,-7494,-464,57347,126,1140613,95657,47276,26748,21633,444064
1992:Q2,1535524,1501571,1699428,469788,259615,946784,23209,32,-197857,539355,-2586,1584,64619,-127819,7188,28892,40900,4178,48268,25491,-41184,4147,28887,50860,-24703,2730,1671,-36803,37056,48716,139304,18636,385851,86346,16801,-199889,737212,645864,0,0,288,404025,-5048,307494,388,27096,74096,100315,-38559,81018,65422,-7566,9034,2452,81163,8878,39709,91348,35968,6832,48548,33953
1992:Q3,1572556,1768647,1718147,480200,261333,956078,20512,24,50500,1004720,-3306,4812,180095,-65811,-11772,-3380,133953,8684,93562,96776,-3160,-61908,-25004,-1848,-34971,11815,-4744,75141,36128,57784,176476,38100,401085,8812,-6563,12916,954221,890245,0,0,188,460191,-2472,330030,9028,61945,61660,193866,-12168,73893,119351,12790,-5796,668,49348,10464,181315,63976,13352,-3128,53752,-196091
1992:Q4,1521661,1388352,1757889,490489,274571,971465,21344,20,-369537,435629,-3288,1544,87942,-124088,-53259,10920,-31379,5565,-16184,13397,-83631,49474,-2115,8880,-22808,11814,1997,-38473,34388,5100,157791,32320,387663,18951,-2144,-48243,805167,787967,0,-8000,332,296436,26036,213292,2668,-940,55380,173765,-25434,75128,99293,24778,7412,3100,35838,8908,270175,17200,19380,-6212,4032,133309
1993:Q1,1548538,1478549,1782207,494138,277612,974473,35940,44,-303658,697421,2698,-9828,-17979,-214983,-37751,6672,72928,10713,15780,-80822,1761,125496,13868,75896,-40281,-21747,13026,-204197,51560,57120,190523,31116,475255,144884,-26541,149050,1001079,916931,0,0,288,476110,-9346,177138,3160,73410,231748,59634,-45060,27771,44905,32019,14699,12,95174,-4286,275300,84148,14632,17664,51852,69989
1993:Q2,1594359,1649748,1810263,512852,284317,988938,24104,52,-160515,983901,-1890,340,149170,-59013,31250,-9792,-25405,10448,65140,-130708,-65989,95706,44644,85744,-52392,11291,27145,-34087,27232,49614,195532,36376,416403,46693,6705,82984,1144416,1064362,0,0,360,586331,27950,284530,4080,87500,182272,236157,-7886,52699,148853,42491,21515,2560,20668,8105,188665,80054,31312,-940,49682,-55389
1993:Q3,1579342,1932830,1820372,521086,297243,995397,6598,48,112458,1129627,1396,3824,141365,-26955,-2412,2592,150060,-536,-1606,61429,-4581,95354,-36018,-18328,-35096,17406,-10174,-10785,66344,48410,219846,37144,395603,46216,-15077,118250,1017169,962208,0,0,424,511247,11562,217186,16232,91455,174812,276150,-16525,70901,152743,69031,18723,276,47076,5966,102345,54962,47768,-37000,44194,-353488
1993:Q4,1656541,1622708,1893978,537148,313110,1027064,16612,44,-271270,891730,1744,-3812,123840,-125004,25297,34208,63066,3947,78087,-89518,-84101,154650,-10914,-72,-32959,22117,41936,-144163,14584,37114,202279,38400,340938,6535,11743,233940,1163000,1057278,0,0,712,407408,9882,236750,7724,12824,140228,301291,21755,58827,118650,102059,21883,2724,91625,4802,226833,105722,44308,24952,36462,33833
1994:Q1,1728345,2017052,1933810,543530,320780,1024106,45362,32,83242,965380,314,4748,11365,-96888,-7337,-20680,379516,8452,72827,229110,-24997,94124,-50640,-9752,-23809,-17079,51277,-66244,52792,28608,79292,27860,427274,109552,-36108,70677,882138,820781,0,0,656,218950,13600,70435,-1304,-7685,143904,382193,38861,93916,143336,106079,-3279,24,93711,-12985,141511,61356,3768,30252,27336,-288707
1994:Q2,1755011,1991424,2013027,552666,333115,1045811,81411,24,-21603,952989,-7360,5924,-122312,-82208,64935,-10140,416755,10875,239787,111707,-22209,76596,7536,-12040,3919,15657,2263,-136968,55868,86637,47014,28948,404042,116374,6861,68822,974591,861443,0,0,636,277364,6656,241460,4716,-62136,86668,441481,73827,58743,174033,134879,2656,2716,106161,11231,19197,113149,13284,12412,87453,-236413
1994:Q3,1766843,2077703,2020843,562440,331866,1073294,53223,20,56860,921096,2,-11728,-1595,135088,60044,-28512,154879,3423,111848,59406,-53426,33628,14432,-9992,7578,16846,8529,-214823,56824,47271,67352,69884,364727,47500,-903,152125,864236,806325,0,0,768,258034,27040,172308,2896,-266,56056,448573,79654,59390,173543,135987,9322,392,68870,723,19644,57911,-37872,50756,45027,-310860
1994:Q4,1833698,2197925,2092553,583228,331177,1102978,75142,28,105372,1119322,-3770,18080,-536,-27183,81454,-268,373210,-6934,65371,149767,-10764,175770,68852,33380,-12720,48193,-1841,-106113,88312,26153,-163693,25168,234025,104466,10175,392831,1013950,1038269,0,0,684,194272,38340,164465,-5676,-73625,70768,537880,93878,113659,167291,163051,19137,1940,151614,5071,127672,-24319,-114292,63172,26801,-364227
1995:Q1,1877699,1848043,2109608,572772,325761,1149864,61179,32,-261565,648839,13418,-1348,-36840,70913,25316,-29184,-208820,22076,-186731,-15134,-108894,79862,-25812,-10624,-9053,-6135,4276,19572,66552,34237,-29263,46088,371392,71481,-3981,260843,910404,872263,0,0,736,125974,2961,136533,-1228,-60744,48452,537041,147071,56111,184995,148865,-11066,200,112243,3041,104094,38141,-43204,49468,31877,29656
1995:Q2,1873124,1982538,2094979,577992,317571,1166133,33759,-476,-112441,1197828,7328,10964,54295,236297,244898,-12720,-80142,10064,82203,-3161,-112198,-57049,1545,8328,-16907,10124,2626,-55582,53332,39037,18458,55452,377219,19622,-8707,233905,1310268,1270463,0,0,680,453752,32761,374811,1608,-55572,100144,529394,105507,80925,196429,146533,8126,1724,69897,-2983,209874,39805,-45060,46108,38757,-109414
1995:Q3,1924482,2102822,2104667,592401,330443,1170493,11326,4,-1845,1213641,5040,4176,-75518,209345,80344,-1948,-41153,34433,-61325,-60554,-68677,114970,-33724,-17784,-17448,1508,4240,-74208,75324,14575,97820,31088,405286,172450,-8409,348913,1215486,1219727,0,8600,788,111515,18937,108531,408,-54936,38576,527329,69666,87685,217494,152485,5495,296,138272,-6724,434155,-4241,-70192,56508,9443,-178340
1995:Q4,1989605,2092222,2142281,601343,338442,1184513,18431,-448,-50059,1165445,-32,11424,-59323,73240,113645,35528,-55640,8331,-49923,63657,-133343,55638,-14486,3688,-15697,-2477,5914,19019,149024,3737,131773,37624,369867,143027,-6856,207960,1215504,1189419,0,0,508,111535,17793,75121,5132,-59200,72688,316953,82589,-54657,148944,140077,-9039,1856,149209,8846,609552,26085,-48648,73624,1109,-102617
