date,FA596330005.Q,FA595013005.Q,FA594090005.Q,FA593020005.Q,FA593030005.Q,FA593034005.Q,FA592051005.Q,FA594022005.Q,FA593069105.Q,FA593061105.Q,FA593061705.Q,FA593062045.Q,FA593063005.Q,FA594023005.Q,FA343069005.Q,FA593065005.Q,FA593064105.Q,FA593064205.Q,FA593090005.Q,FA593095005.Q,FA573074005.Q,FA593073005.Q,FA593093005.Q,FA594190005.Q,FA153050015.Q,FA594190045.Q,FA594090055.Q,FA893131573.Q,FA543150015.Q
2020:Q4,594,384,360254,24160,2252,-8964,22816,279348,-1372,174816,6492,8,99404,78369,79761,-1392,-365956,115600,212629,24512,-2744,270029,-79168,360042,277338,257030,103012,-148488,65784
2021:Q1,1154,4193,300208,-9744,356,13080,42080,368748,27492,115388,42404,8,183456,151716,149120,2596,-498656,-217356,449984,2464,-6504,328384,125640,303247,-193365,282787,20460,-382872,-113740
2021:Q2,1181,4324,303414,8036,808,-4120,21676,418232,10964,247360,13828,4,146076,246681,246837,-156,-422208,-189200,223509,12136,-6512,250189,-32304,306559,679355,287567,18992,536280,-163484
2021:Q3,1217,4382,292850,29972,-1084,38940,-35356,171164,7068,61740,55836,-44,46564,-129177,-129077,-100,-322380,-91192,631963,2916,-6508,594131,41424,296017,1003181,302397,-6380,613912,93252
2021:Q4,1251,4482,315140,-10468,2412,-7320,51716,396564,6036,173136,46764,4,170624,378643,377623,1020,-343008,-485436,332037,13160,-6508,39337,286048,318373,1430889,307981,10392,1129780,-17264
2022:Q1,2245,4716,465585,-2716,-8124,1444,-28536,214624,13948,-6936,34208,4,173400,310090,309642,448,-262460,8240,233023,2612,-2832,166707,66536,468058,367770,344670,123388,-205988,105700
2022:Q2,2310,4844,399697,-1968,7756,-1100,3712,156080,4516,55784,-6628,-8,102416,295435,292967,2468,-395352,-34148,369283,-1008,-2652,118787,254156,402232,215768,363400,38832,-365840,179376
2022:Q3,2377,4995,389592,-7972,-6028,19220,54276,200984,-34944,68240,-15480,-12,183180,83700,80036,3664,-118516,-63792,227720,6516,-1380,261196,-38612,392211,146867,384759,7452,-437432,192088
2022:Q4,2413,5060,381029,2100,26540,23080,58232,136556,-11084,65900,-268,0,82008,295424,299716,-4292,39748,-236136,35485,26584,-612,-32519,42032,383675,463111,406675,-23000,37992,41444
2023:Q1,2475,5216,520889,-6644,-13736,7308,24880,350128,2696,279876,-23992,0,91548,19016,17640,1376,-465664,278216,327385,21320,-4652,347337,-36620,523629,708437,407253,116376,27804,157004
2023:Q2,2501,5267,468456,19572,-9708,-2700,-145324,230756,5412,172812,84356,4,-31828,324562,327094,-2532,9472,-169788,211614,11112,-3208,18178,185532,471223,832051,406203,65020,195764,165064
2023:Q3,2531,5320,482517,1952,12088,23692,149136,111444,8348,146296,-44404,-20,1224,38136,38344,-208,-60084,-47680,253833,4920,-1592,346381,-95876,485308,506020,405232,80076,-22784,43496
2023:Q4,2563,5432,492273,-19716,-1160,3364,23152,140884,-3972,90892,29192,0,24772,631486,633438,-1952,-250876,36440,-71300,22844,-4188,-218040,128084,495143,584171,407115,88028,162960,-73932
2024:Q1,2596,5498,467083,-1880,-2928,12580,12916,200688,3572,119724,18428,4,58960,161354,162006,-652,-258840,-64956,408150,19884,-2064,240790,149540,469985,ND,405761,64224,ND,ND
