date,FA766000105.Q,FA765013005.Q,FA764090005.Q,FA763025000.Q,FA763013005.Q,FA762050005.Q,FA764022005.Q,FA763069175.Q,FA763061100.Q,FA763061705.Q,FA763061805.Q,FA763061503.Q,FA763061603.Q,FA763061403.Q,FA763061795.Q,FA763062000.Q,FA763063005.Q,FA763063673.Q,FA763063653.Q,FA763063663.Q,FA763063693.Q,FA763063095.Q,FA764023005.Q,FA763068005.Q,FA763069005.Q,FA763065005.Q,FA763066000.Q,FA763092305.Q,FA763064103.Q,FA763092100.Q,FA763094905.Q,FA763064203.Q,FA763040005.Q,FA763090005.Q,FA764194005.Q,FA764190005.Q,FA764110005.Q,FA713022003.Q,FA713068715.Q,FA764112005.Q,FA764116005.Q,FA763127005.Q,FA763123005.Q,FA763128000.Q,FA763129205.Q,FA763122605.Q,FA763130005.Q,FA762150005.Q,FA764122005.Q,FA763169175.Q,FA763163005.Q,FA763169305.Q,FA763178000.Q,FA763190005.Q,FA763194705.Q,FA763193005.Q,FA763181105.Q,FA763164105.Q,FA763194603.Q,FA767005005.Q,FA763066303.Q,FA763139105.Q
1964:Q1,3170,784,22980,144,1416,4652,7080,640,3448,-2012,64,0,0,0,-2076,3088,1916,0,0,0,0,1916,12508,-10060,680,17048,4840,0,100,24,116,0,0,-3060,22144,22144,-2588,-4412,96,1772,-44,3860,2704,3804,-3028,380,26388,5596,1432,684,748,-2464,800,-10880,0,-10880,0,0,0,1550,0,ND
1964:Q2,3339,936,41204,1496,-740,-3844,-3360,-360,-6792,1044,36,0,0,0,1008,2576,172,0,0,0,0,172,49448,22180,148,20748,6372,0,88,20,68,0,0,-1972,38528,38528,-2476,544,96,-1872,-1244,6152,3480,-7648,9020,1300,28364,-3584,604,152,452,2404,-272,7336,0,7336,0,0,0,-274,0,ND
1964:Q3,3450,1059,47124,-604,1708,3132,11060,844,5200,172,176,0,0,0,-4,5052,-208,0,0,0,0,-208,25868,-560,84,21284,5060,4,96,20,64,0,0,5776,48524,48524,2132,-264,56,2464,-124,18476,-1216,4200,14708,784,26332,1940,664,88,576,272,160,-1452,0,-1452,0,0,0,3791,0,ND
1964:Q4,3606,1126,51656,56,820,-2496,5872,688,-916,3368,20,0,0,0,3348,3336,-604,0,0,0,0,-604,45052,21028,672,18928,4424,0,120,20,84,0,0,2128,43440,43440,-704,4156,252,-4780,-332,-4572,-5120,940,-1260,868,36256,-432,1060,676,384,1952,196,9684,0,9684,0,0,0,-5736,0,ND
1965:Q1,3837,1120,24600,76,32,2868,-256,-1900,-5000,1020,4,0,0,0,1016,5392,232,0,0,0,0,232,30732,8900,-192,15760,6264,0,156,24,128,0,0,-9160,30520,30520,572,-5968,-188,6064,664,1140,3452,1176,-3200,-288,34332,3116,284,-196,480,-2312,-664,-5948,0,-5948,0,0,0,8637,0,ND
1965:Q2,3915,1096,55428,2224,1704,-2032,488,776,-6580,-280,144,0,0,0,-424,6512,60,0,0,0,0,60,50188,22132,96,19728,8232,0,196,24,72,0,0,2564,52344,52344,2252,940,2148,-1268,432,9968,11252,-3136,2192,-340,28204,-1576,2488,100,2388,3356,-364,8016,0,8016,0,0,0,-265,0,ND
1965:Q3,3902,1059,31288,-180,-1008,2824,-564,288,-6400,792,124,0,0,0,668,5368,-612,0,0,0,0,-612,27892,2668,-132,21292,4064,4,188,24,52,0,0,2056,34840,34840,-2272,224,-2092,-1180,776,4088,-17060,3492,16856,800,29600,3724,-24,-132,108,864,424,-1564,0,-1564,0,0,0,6395,0,ND
1965:Q4,3893,984,63592,-844,884,-732,6840,-1368,5056,1004,-172,0,0,0,1176,2928,-780,0,0,0,0,-780,51724,29468,252,18024,3980,-4,128,28,56,0,0,5512,52232,52232,-604,3372,-108,-2776,-1092,6728,-1584,1368,6444,500,36272,-3080,544,252,292,780,88,11504,0,11504,0,0,0,-8452,0,ND
1966:Q1,3563,1165,14780,872,1172,-12,-284,160,-5548,1368,312,0,0,0,1056,3788,-52,0,0,0,0,-52,21864,-396,-16,16016,6260,0,68,28,140,0,0,-9068,23936,23936,5612,-3440,1932,5456,1664,-1080,-5768,2496,2652,-460,22792,-152,160,-12,172,-1240,1024,-3180,0,-3180,0,0,0,11554,0,ND
1966:Q2,3425,1104,55068,1348,204,-4,-2440,-1312,-7180,2104,92,0,0,0,2012,3904,44,0,0,0,0,44,51116,32404,104,14732,3876,0,-4,24,152,0,0,4672,53472,53472,2480,2276,-1168,924,448,13976,23520,-1040,-7892,-612,22340,-192,344,100,244,4384,-1752,11892,0,11892,0,0,0,725,0,ND
1966:Q3,3536,1072,4972,340,-1672,964,-1812,252,-2852,-3040,352,0,0,0,-3392,3248,580,0,0,0,0,580,6640,-5172,-160,11204,768,4,4,24,100,0,0,380,9344,9344,7584,-1240,2768,1516,4540,-10392,-22120,16,10800,912,11316,992,-160,-160,0,1568,-44,-1520,0,-1520,0,0,0,6836,0,ND
1966:Q4,3348,1090,38004,-164,5684,644,1836,564,1308,1148,52,0,0,0,1096,-1820,636,0,0,0,0,636,26412,16648,744,7604,1416,0,96,28,52,0,0,3416,20752,20752,1212,3452,-3224,-2440,3424,3980,2236,1740,-900,904,21380,896,752,752,0,-960,472,-6980,0,-6980,0,0,0,-14995,0,ND
1967:Q1,2938,831,30704,24,-1548,2956,35576,2628,17032,2984,596,0,0,0,2388,9572,3360,0,0,0,0,3360,1704,-5528,324,5728,1180,4,164,72,104,0,0,-8352,42844,42844,-7592,-5000,-576,292,-2308,7120,-2156,-1136,10816,-404,49384,3104,1140,328,812,-7040,664,-3936,0,-3936,0,0,0,14247,0,ND
1967:Q2,3206,965,55528,-1388,1284,2696,11944,768,-11328,4632,268,0,0,0,4364,13892,3980,0,0,0,0,3980,32672,13360,1368,13296,4648,0,232,76,48,0,0,7964,53928,53928,1336,340,96,1112,-212,-5376,1004,688,-6732,-336,42744,3244,1472,1380,92,-3492,-1356,15356,0,15356,0,0,0,641,0,ND
1967:Q3,3184,1153,64712,3192,1892,104,33080,1056,23208,968,32,0,0,0,936,4668,3180,0,0,0,0,3180,26028,2312,48,19264,4404,4,252,80,24,0,0,56,67160,67160,4700,-440,472,1156,3512,35796,2172,-468,33156,936,34160,1156,188,48,140,-720,324,-8444,0,-8444,0,0,0,4479,0,ND
1967:Q4,3318,1426,106668,96,3564,76,13320,-664,1188,4332,48,0,0,0,4284,7748,716,0,0,0,0,716,78448,55636,548,17804,4460,4,228,88,40,0,0,10804,52112,52112,7060,4992,-120,896,1292,10476,-52,2984,6496,1048,31604,1116,584,552,32,1056,32,184,0,184,0,0,0,-52665,0,ND
1968:Q1,3807,1201,-9836,-1088,3784,1592,19924,1140,8292,3220,932,0,0,0,2288,5344,1928,0,0,0,0,1928,-21544,-38756,60,14324,2828,4,232,88,144,0,0,-12972,35188,35188,2500,-4556,4996,-1160,3220,-1416,-3468,984,1396,-328,31360,2884,60,60,0,-468,52,216,0,216,0,0,0,47630,0,ND
1968:Q2,4180,1390,54332,-516,-1532,1472,-2196,-1260,-7200,-228,492,0,0,0,-720,5116,1376,0,0,0,0,1376,45816,20100,-160,18484,7392,4,228,96,56,0,0,10904,51920,51920,9568,2376,-4392,6740,4844,-3028,1932,976,-5624,-312,14700,3320,544,-160,704,2480,-392,24728,0,24728,0,0,0,378,0,ND
1968:Q3,4681,1522,71864,3256,3204,3848,24888,1620,8476,2144,288,0,0,0,1856,11232,1416,0,0,0,0,1416,37688,8524,132,20460,8572,4,272,104,-92,0,0,-1308,75036,75036,3300,-672,5092,-4204,3084,41100,9016,-4416,35708,792,39716,1880,464,132,332,548,408,-12380,0,-12380,0,0,0,6331,0,ND
1968:Q4,4528,1560,89708,3404,-2388,3940,13240,-1676,-1312,1336,8,0,0,0,1328,12776,2116,0,0,0,0,2116,65780,35360,320,21192,8908,0,272,112,52,0,0,5296,65668,65668,1236,6848,-5508,3988,-4092,12064,-8376,7704,11792,944,42164,1868,324,328,-4,932,-176,7256,0,7256,0,0,0,-21072,0,ND
1969:Q1,4912,1866,-2572,-5292,3980,1512,-6756,1252,-10980,792,668,0,0,0,124,768,1412,0,0,0,0,1412,22768,-352,116,17764,5240,4,240,116,200,0,0,-19344,18564,14964,11960,-5792,3236,192,14324,-16960,-1520,-300,-15096,-44,5124,7332,-380,116,-496,288,616,6984,400,6584,3600,0,3600,24182,0,ND
1969:Q2,5298,1764,59380,3112,-7440,1192,-9812,600,-17136,1384,284,0,0,0,1100,5296,44,0,0,0,0,44,55252,25480,1332,20568,7872,4,232,124,108,0,0,16608,57864,54264,23472,-2248,208,11188,14324,5540,4088,-420,1916,-44,-3508,7376,992,1344,-352,4328,-624,16688,400,16288,3600,0,3600,2018,0,ND
1969:Q3,5723,1683,-3224,-36,5928,5500,-15668,304,-12076,-2080,-164,0,0,0,-1916,-1412,-404,0,0,0,0,-404,19472,-4672,1128,19716,3300,8,232,128,0,0,0,-18788,5852,2252,-976,3364,1908,-10620,4372,8644,-564,916,7548,744,-21636,7424,1160,1136,24,6108,480,1048,400,648,3600,0,3600,13116,0,ND
1969:Q4,5892,1597,57132,2676,-1564,5696,-5172,-496,-6508,3188,-424,0,0,0,3612,-2116,760,0,0,0,0,760,42228,25708,700,11996,3824,0,248,140,148,0,0,12732,32712,29112,12084,4508,-5372,1100,11848,21428,-1828,2532,19904,820,6824,6760,800,712,88,5396,-136,-24044,400,-24444,3600,0,3600,-20126,0,ND
1970:Q1,5760,1460,22560,-1644,-660,3144,3252,-224,-9576,3588,284,0,0,0,3304,3948,5516,0,0,0,0,5516,-13960,-23244,-316,7944,1656,8,300,148,368,0,0,31604,28236,24636,10656,-4812,5484,13872,-3888,1892,5176,-148,-3216,80,13724,2040,-228,-320,92,1824,1756,-7028,400,-7428,3600,0,3600,9976,0,ND
1970:Q2,5228,1504,58488,3400,2640,2076,21748,1024,1492,2284,496,0,0,0,1788,10920,6028,0,0,0,0,6028,28312,14428,1984,9756,2144,4,328,156,128,0,0,-304,56228,52628,-6644,1300,-4896,-948,-2100,19208,7000,-64,12220,52,56284,1864,2136,2004,132,1964,-1144,-21040,400,-21440,3600,0,3600,1464,0,ND
1970:Q3,5208,1678,94404,-2636,4100,10380,38756,2164,19296,6320,844,0,0,0,5476,11120,-144,0,0,0,0,-144,32868,12460,-400,17240,3568,8,348,164,76,0,0,10340,102088,94888,-8824,-996,2092,-4192,-5728,33816,1112,872,30784,1048,79500,1736,-336,-404,68,1156,748,-12908,800,-13708,7200,0,7200,11214,0,ND
1970:Q4,5177,1888,64264,-212,2180,9844,43556,1208,11784,12080,1108,0,0,0,10972,15936,2548,0,0,0,0,2548,47936,21640,3872,20744,1680,4,356,176,76,0,0,-39652,64156,56956,-10228,7792,-2072,-4464,-11484,-34300,-1752,160,-33624,916,60868,2060,4012,3912,100,360,72,34112,800,33312,7200,0,7200,3181,0,ND
1971:Q1,5049,1953,128676,780,4032,2700,48972,1812,11140,6080,1096,0,0,0,4984,17992,11948,0,0,0,0,11948,22992,-7784,368,23576,6832,4,384,192,148,0,0,48472,132188,128588,3452,-6844,224,21368,-11296,11288,-13180,244,25440,-1216,116320,7540,2032,372,1660,-3700,1012,-9356,400,-9756,3600,0,3600,6608,0,ND
1971:Q2,5394,2186,94556,4796,-196,-1864,30460,-1084,-52,13616,968,0,0,0,12648,13072,4908,0,0,0,0,4908,65676,19424,1512,36424,8316,8,432,196,-60,0,0,-4892,92168,88568,-8124,-4,220,-3248,-5092,32996,14660,-324,19968,-1308,77224,7624,1876,1524,352,-9796,-1820,-11412,400,-11812,3600,0,3600,820,0,ND
1971:Q3,6299,2238,90980,-1700,1504,8480,7180,452,-11388,4308,1400,0,0,0,2908,8528,5280,0,0,0,0,5280,60604,6552,1608,43000,9444,12,416,204,12,0,0,14268,95828,88628,-8640,-88,-256,-7420,-876,25504,1300,-480,24376,308,57508,7576,2172,1624,548,1584,532,2392,800,1592,7200,0,7200,8909,0,ND
1971:Q4,6015,2168,81448,-1900,9212,8520,33944,584,11648,7036,248,0,0,0,6788,12420,2256,0,0,0,0,2256,72208,21916,-828,39976,11144,0,668,232,104,0,0,-41540,73164,69564,-15896,7264,-1372,-15508,-6280,-17628,6144,168,-24172,232,63212,7656,24,-836,860,1196,348,30652,400,30252,3600,0,3600,-4438,0,ND
1972:Q1,6189,2116,128992,4296,-1532,4600,16120,-2528,-10428,8412,992,0,0,0,7420,10484,10180,0,0,0,0,10180,63944,10420,308,41956,11260,8,728,236,440,0,0,40152,133132,129532,-23356,-6680,3964,-19240,-1400,52276,-5888,4180,52596,1388,87256,13164,2296,312,1984,-7776,-104,5776,400,5376,3600,0,3600,8213,0,ND
1972:Q2,6564,2021,106476,716,-268,-616,13948,-700,-4324,5900,968,0,0,0,4932,7212,5860,0,0,0,0,5860,91628,27316,-2932,54004,13240,12,808,248,92,0,0,-92,105192,101592,-6664,2504,-3600,-7344,1776,18240,-344,-3076,20152,1508,81808,12784,-2412,-2960,548,332,-1220,-1276,400,-1676,3600,0,3600,3259,0,ND
1972:Q3,6489,2058,115116,2108,-16160,12268,14992,-1020,2628,4068,748,0,0,0,3320,8744,572,0,0,0,0,572,88416,20352,-1492,58336,11220,8,656,268,56,0,0,12504,118216,111016,-8000,1772,2848,-9108,-3512,24184,1828,3324,17688,1344,85636,6056,-964,-1512,548,2644,580,880,800,80,7200,0,7200,7531,0,ND
1972:Q4,6889,2368,151644,-2620,9396,9876,36680,3868,18552,10840,1644,0,0,0,9196,4008,-588,0,0,0,0,-588,132384,56668,944,57908,16864,-24,220,316,168,0,0,-34752,152264,145064,8660,928,4556,6984,-3808,2352,7228,-736,-5468,1328,86748,7548,2428,960,1468,4972,48,32308,800,31508,7200,0,7200,5141,0,ND
1973:Q1,7327,2462,156256,3600,32,8548,-22844,-5200,-25884,3904,12024,0,0,0,-8120,3264,1072,0,0,0,0,1072,125020,51512,-124,51700,21932,12,596,300,804,0,0,40188,152300,150300,-12488,-7412,188,-2408,-2856,19880,2116,388,18412,-1036,113520,21540,-400,-128,-272,1764,1344,5140,0,5140,2000,2000,0,909,0,ND
1973:Q2,7704,2930,124260,240,-4180,-164,5704,-1384,-9484,13804,2508,0,0,0,11296,4464,-1696,0,0,0,0,-1696,120104,38980,1212,63348,16564,12,648,320,312,0,0,1264,117128,111688,-14400,-292,-1032,-13452,376,17776,-5776,-820,21948,2424,76816,12460,820,1220,-400,10900,-1296,8612,400,8212,5440,1840,3600,-2359,0,ND
1973:Q3,7640,3334,118784,2536,11668,4580,-1692,2972,-11644,10920,-188,0,0,0,11108,3008,-6948,0,0,0,0,-6948,101992,30912,2984,55144,12952,16,-292,332,360,0,0,-716,111604,110580,23752,3952,11008,10000,-1208,-9376,-8948,-416,-936,924,61116,12892,2944,3020,-76,12612,424,6216,-200,6416,1024,2824,-1800,-2875,0,ND
1973:Q4,7957,3721,87084,1784,-1868,8916,24304,652,5092,9832,-688,0,0,0,10520,11976,-3248,0,0,0,0,-3248,80096,26024,2312,39236,12524,-8,548,380,192,0,0,-27260,78108,76308,-20656,252,-13056,-4416,-3436,22360,8576,1148,6044,6592,46284,11344,3112,2332,780,3396,12,10456,400,10056,1800,-1800,3600,-4740,0,ND
1974:Q1,7655,3638,129024,-588,-544,22432,10876,628,-5548,6508,2892,0,0,0,3616,8184,1104,0,0,0,0,1104,66748,21536,4076,35180,5956,16,668,380,848,0,0,28188,136488,130088,5724,-3508,3100,128,6004,-2268,-5112,404,608,1832,91776,19156,4376,4116,260,-608,1164,10768,600,10168,6400,1000,5400,11481,0,ND
1974:Q2,7959,4026,123716,-1344,11760,9440,-832,1208,-15716,5540,1004,0,0,0,4536,10200,-2064,0,0,0,0,-2064,117688,53032,9624,47728,7304,16,-36,404,452,0,0,-13832,116664,108464,2876,300,4708,12668,-14800,-312,-2728,4008,-3404,1812,87744,21708,10164,9724,440,10588,-1256,-23048,800,-23848,8200,1000,7200,-3120,0,ND
1974:Q3,8681,4382,77876,4480,324,9224,-5956,556,-5168,2272,692,0,0,0,1580,-3504,-112,0,0,0,0,-112,73308,26600,9156,32688,4864,20,36,424,552,0,0,-4536,82900,76500,604,5696,7928,-6208,-6812,-1052,-4724,-4472,7820,324,46072,5492,9204,9244,-40,12520,760,2900,600,2300,6400,1000,5400,9323,0,ND
1974:Q4,7758,4548,21884,1260,-16408,11596,23224,696,6428,4720,1536,0,0,0,3184,6936,4444,0,0,0,0,4444,45912,21900,7836,18380,-2204,16,116,456,368,0,0,-44656,14028,9428,-37788,-6880,-19572,-10688,-648,-1148,-7668,-148,2352,4316,69488,5460,7876,7916,-40,4128,72,-38660,400,-39060,4600,1000,3600,-4647,0,ND
1975:Q1,9036,4405,85028,168,11992,7180,43256,5552,20192,7684,4676,0,0,0,3008,-484,10312,0,0,0,0,10312,-28428,-42204,788,15664,-2676,20,244,480,232,0,0,49884,91108,84708,-15444,648,2056,-924,-17224,4044,-3652,2292,11484,-6080,95068,3140,976,796,180,-14560,876,10608,600,10008,6400,1000,5400,10711,0,ND
1975:Q2,8367,4540,85000,820,-12776,5716,82900,-2080,44972,11116,6024,0,0,0,5092,7848,21044,0,0,0,0,21044,24816,-6688,-3168,35448,-776,20,328,512,-68,0,0,-17268,84516,76316,-31664,-1488,-1008,-10508,-18660,38624,-5204,-1964,42680,3112,84972,2640,-3092,-3200,108,-5444,-1992,-7728,800,-8528,8200,1000,7200,3343,0,ND
1975:Q3,8044,4779,81996,1916,4000,-42648,41940,3356,40620,6232,3636,0,0,0,2596,1708,-9976,0,0,0,0,-9976,28604,-16768,-3040,40552,7860,24,24,544,124,0,0,47468,93884,85684,25340,2460,3364,12576,6940,-7084,-1548,-812,-3852,-872,65372,-31428,-2600,-3072,472,2716,152,33216,800,32416,8200,1000,7200,15153,0,ND
1975:Q4,9341,4969,84668,-456,-2380,16436,42776,8332,29800,5952,3592,0,0,0,2360,3956,-5264,0,0,0,0,-5264,68392,8932,6200,41552,11708,24,48,572,164,0,0,-40908,68432,62032,-18516,5128,-4692,-10520,-8432,-6104,3636,944,-12688,2004,74820,-2320,6456,6260,196,1452,140,6104,600,5504,6400,1000,5400,-11864,0,ND
1976:Q1,10448,5373,141692,2096,1940,-5264,48632,-2788,25876,8260,8344,0,0,0,-84,-7800,25084,0,0,0,0,25084,36424,-22576,556,50616,7828,24,20,612,552,0,0,56656,155292,150092,-12440,-6312,-700,2164,-7592,19996,-3744,-2880,28448,-1828,109208,16964,1248,564,684,-8352,264,23204,400,22804,5200,1600,3600,18675,0,ND
1976:Q2,10691,5357,119052,4168,2488,-3872,29628,940,17780,3224,4276,0,0,0,-1052,13328,-5644,0,0,0,0,-5644,100212,18764,2820,66020,12608,24,84,652,104,0,0,-14436,116272,111432,-17856,5868,1040,-7492,-17272,26308,7532,-308,18400,684,90212,10016,3916,2852,1064,-1932,92,676,360,316,4840,1600,3240,2554,0,ND
1976:Q3,10408,5330,135280,696,3092,7704,32208,3736,15512,11740,6104,0,0,0,5636,1560,-340,0,0,0,0,-340,82136,-200,-588,68356,14568,24,-132,584,124,0,0,8844,133624,128064,15564,-3064,48,17832,748,-6156,1868,1940,-12916,2952,78780,18740,100,-596,696,3152,236,17648,440,17208,5560,1600,3960,3422,0,ND
1976:Q4,9866,5210,134792,-7484,-11096,37644,43012,12356,28216,-3552,-2864,0,0,0,-688,5680,312,0,0,0,0,312,128864,39608,9356,64028,15872,-148,280,908,172,0,0,-57360,114252,107108,-30408,-840,-1204,-15528,-12836,6436,-6012,-2796,10336,4908,127296,25676,10092,9448,644,-800,240,-31424,616,-32040,7144,1600,5544,-15884,0,ND
1977:Q1,10306,5502,198588,7936,1484,1420,27952,-11016,13788,10668,9776,0,0,0,892,5452,9060,0,0,0,0,9060,96544,15324,548,63352,17320,32,280,776,1172,0,0,60992,211648,206452,-7084,1248,496,-3296,-5532,40740,852,2972,39708,-2792,136924,14952,752,556,196,-5600,344,25424,544,24880,5196,300,4896,17864,0,ND
1977:Q2,10587,5567,165220,2356,-5264,-8664,15432,1092,-3668,7472,2220,0,0,0,5252,17308,-6772,0,0,0,0,-6772,145980,19184,2388,98240,26168,32,500,824,132,0,0,13892,154908,151008,4208,2764,444,6092,-5092,6740,-4112,300,9488,1064,96776,12272,5156,2408,2748,5020,424,20412,400,20012,3900,300,3600,-5293,0,ND
1977:Q3,10762,5837,171432,-4972,-3288,3832,13248,220,-5680,5656,5332,0,0,0,324,13292,-240,0,0,0,0,-240,154100,30748,-392,99820,23924,36,488,876,176,0,0,6936,169536,165036,5448,-6592,4128,-20208,28120,14376,7412,556,7248,-840,104244,18316,632,-396,1028,5348,440,16232,400,15832,4500,900,3600,3029,0,ND
1977:Q4,11091,6418,156388,1884,13916,31668,6720,11100,-7148,8252,1788,0,0,0,6464,2344,-7828,0,0,0,0,-7828,164292,37080,7476,94380,25356,4,212,960,328,0,0,-63596,138628,126868,-27056,7416,-4108,-3228,-27136,26504,13016,1104,3112,9272,115108,14628,10420,7556,2864,12476,388,-25600,1220,-26820,11760,788,10972,-13088,0,ND
1978:Q1,11405,6528,176304,332,-1048,-13392,2516,-11940,-5628,9616,6144,0,0,0,3472,1272,9196,0,0,0,0,9196,121996,26376,-4712,77288,23044,36,412,912,1848,0,0,62692,189044,185136,-18712,-4312,268,-1976,-12692,3532,-15828,-176,23552,-4016,125416,27400,-4544,-4764,220,4420,356,47268,300,46968,3908,1200,2708,17617,0,ND
1978:Q2,12411,7571,220440,20,2740,-4740,19524,-224,-1312,10672,4492,0,0,0,6180,13052,-2664,0,0,0,0,-2664,182240,40828,344,102780,38288,40,-36,960,352,0,0,19340,211168,201520,11276,2344,4384,-9168,13716,38476,16040,300,20832,1304,97752,3852,2448,352,2096,15984,340,31392,916,30476,9648,1404,8244,-4433,0,ND
1978:Q3,12987,8269,195716,2384,-2192,-9952,26380,2660,-8980,17068,5080,0,0,0,11988,13252,2380,0,0,0,0,2380,139060,16700,-7476,100236,29600,40,-256,1016,452,0,0,38784,187948,183504,27968,1604,-252,3580,23036,15856,-2204,-12,20748,-2676,96792,9816,-6880,-7552,672,15536,320,24096,384,23712,4444,972,3472,-3051,0,ND
1978:Q4,13098,8921,163904,3456,15600,26644,5960,2448,-19336,12464,3936,0,0,0,8528,12204,-1820,0,0,0,0,-1820,172052,53200,10184,89440,19228,-24,152,1140,844,0,0,-61920,134968,127604,-42876,11188,-772,-25912,-27380,-12484,-19596,8,1908,5196,109252,1256,10592,10208,384,14048,296,47520,708,46812,7364,996,6368,-24760,0,ND
1979:Q1,12221,8488,199616,-1548,-1540,9752,18740,-2800,792,8976,5752,0,0,0,3224,7556,4216,0,0,0,0,4216,113676,22884,864,66496,23432,48,120,1136,1540,0,0,57692,213360,210232,54768,-8716,-836,836,63484,-37252,-44848,-836,16980,-8548,91628,58516,1648,900,748,-3156,320,43760,240,43520,3128,996,2132,17477,0,ND
1979:Q2,12741,9008,233176,1544,-1644,18728,7328,4076,-2224,13372,4668,0,0,0,8704,5836,-13732,0,0,0,0,-13732,173728,46928,6216,94428,26156,48,112,1196,560,0,0,31576,214956,212180,18880,-1652,2380,-8284,26436,71332,45072,-1560,20832,6988,30364,30124,9612,8536,1076,12760,380,38728,168,38560,2776,1256,1520,-14487,0,ND
1979:Q3,12604,10071,204680,2900,-1800,28940,31372,1188,-4428,11792,3904,0,0,0,7888,15532,7288,0,0,0,0,7288,181348,51552,12036,88388,29372,52,-232,1268,716,0,0,-39884,184240,175020,-17688,-5080,-1608,-21504,10504,47880,-1904,716,44828,4240,99536,13424,16568,13908,2660,14100,280,920,860,60,9220,1484,7736,-17908,0,ND
1979:Q4,12607,11091,91924,9176,-692,892,22548,6316,-1388,16248,5720,0,0,0,10528,7756,-6384,0,0,0,0,-6384,130920,40168,4952,60296,25504,-28,-236,1420,1568,0,0,-73644,76576,63920,-19292,16452,1192,-3784,-33152,23788,3280,556,9124,10828,102424,-14716,6952,4868,2084,12968,-4,-48200,1228,-49428,12656,1576,11080,-13832,0,ND
1980:Q1,8512,10758,154344,-2888,7616,-8544,11136,-4220,-6620,11328,5244,0,0,0,6084,2436,8212,0,0,0,0,8212,72868,16160,10932,39896,5880,60,-1348,1412,-1232,0,0,75264,145112,142284,728,-12340,4192,-17856,26732,-16764,-19528,-1008,6088,-2316,112212,-5252,10692,10792,-100,9136,-268,31800,280,31520,2828,332,2496,-11479,0,ND
1980:Q2,7108,11208,85284,-4920,15376,32576,65388,10900,13532,17860,5952,0,0,0,11908,14132,8964,0,0,0,0,8964,-17048,-24072,9968,20016,-22960,60,-64,1496,632,0,0,-8212,70232,61444,-112276,1940,-9148,-31156,-73912,27960,2472,-892,14728,11652,95488,56680,13932,11644,2288,-7032,-572,-12736,940,-13676,8788,336,8452,-19153,0,ND
1980:Q3,6988,11973,168216,6440,-26748,17272,85516,2336,42316,25276,13096,0,0,0,12180,20640,-5052,0,0,0,0,-5052,92524,35580,84,55188,1672,64,-136,1580,300,0,0,-8596,153084,146948,-54712,-3900,3068,-14188,-39692,33648,4652,72,41716,-12792,122256,35972,904,784,120,7188,-640,2332,636,1696,6136,400,5736,-20117,0,ND
1980:Q4,8287,12590,214276,6644,-6200,-324,69876,-492,17752,25496,11040,0,0,0,14456,13424,13696,0,0,0,0,13696,153348,82312,2368,64664,4004,-44,-596,1784,576,0,0,-10788,188564,187776,-27932,5100,3308,-18732,-17608,2320,2172,-296,-2340,2784,197692,4600,1476,1704,-228,19208,-508,-9080,44,-9124,788,400,388,-30015,0,ND
1981:Q1,5638,12578,134660,-184,-7768,28856,12132,-1108,5412,15004,4764,0,0,0,10240,-3684,-3492,0,0,0,0,-3492,42524,-11356,15012,38200,668,68,-540,1768,848,0,0,56956,138608,127816,-32076,-4824,-4612,-6340,-16300,29968,-1456,-2816,41048,-6808,62788,41164,13164,14484,-1320,848,-388,12348,1148,11200,10792,448,10344,-2993,0,ND
1981:Q2,1609,13094,185448,-2104,-1092,-14316,19768,5188,6300,11912,6432,0,0,0,5480,4940,-8572,0,0,0,0,-8572,163180,96860,3940,52600,9780,76,-960,1864,956,0,0,18076,179904,168936,-20860,-3020,1416,-23244,3988,18848,10520,-1824,2008,8144,102884,10804,3552,4504,-952,27680,-356,26384,1168,25216,10968,468,10500,-17029,0,ND
1981:Q3,-903,13820,143632,4400,7512,2084,25784,-3680,-3428,22992,6136,0,0,0,16856,11092,-1192,0,0,0,0,-1192,104196,51496,6692,38616,7392,80,-436,1968,500,0,0,-2456,145332,138852,-19332,1220,5904,-31336,4880,348,-10756,-700,12692,-888,124748,4480,6104,7596,-1492,33008,-300,-10204,664,-10868,6480,500,5980,-13023,0,ND
1981:Q4,-2689,14736,199055,-6848,-9952,82160,33436,3600,-908,18748,10084,0,0,0,8664,10520,1476,0,0,0,0,1476,154480,126604,7340,17128,3408,48,-440,2120,664,0,0,-56613,227779,208811,-40172,-4196,-3540,863,-33299,41120,-2764,-384,56804,-12536,169791,84552,8812,7484,1328,3388,-252,-58427,2048,-60475,18968,528,18440,11299,0,ND
1982:Q1,-4867,13312,227124,8720,1904,-9110,45666,14280,-6816,34460,29228,0,0,0,5232,-2360,6102,0,0,0,0,6102,69459,50075,1520,5532,12332,40,-620,2880,300,0,0,107885,190705,196893,-47376,480,4180,24274,-76311,10812,11460,-2032,9380,-7996,178918,11808,4364,5676,-1312,3872,-156,34652,-748,35400,-6188,556,-6744,-54598,0,ND
1982:Q2,-3503,13969,156826,9312,-11256,-10490,21981,-7072,-628,38968,30304,0,0,0,8664,-4624,-4663,0,0,0,0,-4663,105709,86361,12308,-1488,8528,-628,-372,1432,996,0,0,40142,125810,138706,-71311,2652,-4032,7909,-77840,-26192,-19436,-2616,-6052,1912,160970,-14752,8864,9352,-488,12944,-72,68255,-1500,69755,-12896,584,-13480,-48488,0,ND
