1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1984:Q1,621846,1012,22708,276124,9512,135812,113896,5620,64032,-47736,24516,-92141,13722,0,5032,210952,14596,594412,184763,96626,306893,-2034,8164,385462,83940,71256,229791,208950,100823,25370,77102,-2034,8164,352232,153201,87563,79420,-1212,33260,8708,487271,77102,692,1321,410798,309103,101695,2815063,17.30942431726606,14.592859892242533,10.980322642868028,3.6125372493745047
1984:Q2,689015,360,24984,285929,32124,220032,133000,6756,58736,21540,-1992,-98992,12605,0,6080,196616,11268,612882,189607,101345,315995,-2126,8061,391569,85226,72024,233828,221313,104381,29321,82167,-2126,8061,363505,135528,93488,99272,6085,29132,8212,555035,82167,7720,1319,466467,321698,144769,2888212,19.21724860019942,16.150714703103223,11.138309791663493,5.012404911439729
1984:Q3,549123,-1016,-15084,214148,16260,124137,60080,12384,59976,-8303,3136,-80749,32123,0,5424,239856,10888,617498,189185,104543,316741,-2223,9252,399308,86606,72736,239458,218190,102579,31807,77283,-2223,9252,320081,114921,92627,71504,-775,41804,8192,455424,77283,452,1337,379026,341337,37689,2948522,15.44585567072064,12.85479479344043,11.576545808374501,1.27824898506593
1984:Q4,577267,-364,35504,223488,119600,-76185,-90596,27984,-5948,-7625,47032,-53858,19209,0,7612,245588,9640,630085,191155,107020,327635,-2324,6599,405910,88079,73402,243903,224175,103076,33618,83732,-2324,6599,381732,134970,94658,76628,5248,70228,8328,428037,83732,2584,1367,343088,333107,9981,2991250,14.309644942468768,11.469728519568644,11.13604680317593,0.333681716392715
1985:Q1,816326,460,66428,193652,-17912,350697,143952,-23681,146880,83546,57600,-126139,30515,0,8440,232148,20436,651216,192471,110265,343131,-2370,7719,417085,89166,74501,252921,234131,103305,35764,90210,-2370,7719,438524,201770,94550,99470,1414,41320,8906,620838,90210,2188,1400,529840,278753,251087,3019219,20.562866037782808,17.54890779228952,9.232619429064272,8.316288363225247
1985:Q2,579888,-820,35660,129391,47584,75748,-64000,54751,47156,37840,52960,-136483,64012,0,11372,262400,38064,655888,194473,111123,348021,-2482,4753,425496,90751,75275,258956,230392,103722,35848,89065,-2482,4753,405831,140376,88968,79354,30117,67016,8593,413041,89065,1944,1421,323453,314783,8670,3104431,13.30489611290758,10.419085476433459,10.139796954739854,0.2792885216936034
1985:Q3,498121,1580,57692,113263,-6168,121418,74952,-17730,47048,17149,-47212,-101488,79200,0,11252,214244,54340,683839,199526,110711,369652,-2602,6552,433355,92362,76194,264267,250484,107164,34517,105385,-2602,6552,446740,184858,83158,85326,31258,62140,9362,311227,105385,152,1424,207114,254998,-47884,3120151,9.974748088703157,6.637954452754127,8.172617286791569,-1.5346628340374413
1985:Q4,573871,2044,-56928,90914,23480,66986,-122056,-43900,178064,54878,74592,-112818,123966,0,15068,295320,51248,682940,206279,116151,357812,-2729,5427,441148,94001,77247,269348,241792,112278,38904,88464,-2729,5427,456601,197880,29332,71810,32479,125100,8875,367937,88464,1840,1455,279088,283223,-4135,3176512,11.583042709479779,8.785981026728383,8.916163389277296,-0.13018236254891188
1986:Q1,630104,644,139476,112693,31921,17307,-81056,-12884,43864,67382,53788,-127639,117766,0,15704,231040,37404,697581,217312,110673,368575,-2714,3735,452963,97229,76871,278340,244618,120083,33802,90235,-2714,3735,317238,175890,62130,55403,15719,8096,9506,566991,90235,3168,1455,475043,302260,172783,3242404,17.48673503663073,14.650937893523333,9.32209558093316,5.328842312590172
1986:Q2,652942,696,135796,82740,85265,98550,-26988,14326,50796,60416,-38316,-129720,123532,0,18364,232764,43272,720632,232333,110103,383318,-2835,-2287,461370,98878,78468,283483,259262,133455,31635,99835,-2835,-2287,282360,199441,53647,67459,5893,-44080,9958,639803,99835,2592,1445,538821,310378,228443,3279727,19.507799440380097,16.42882365977397,9.463531568328705,6.965292091445262
1986:Q3,608758,1284,90160,136546,69143,-22646,75968,4801,-70636,-32779,1724,-142298,132973,0,18272,278848,44752,762579,238625,110515,419472,-2953,-3080,471894,100480,80540,290315,290685,138145,29975,129157,-2953,-3080,380570,256428,57812,64611,11135,-9416,10482,529355,129157,1100,1450,400548,279490,121058,3315453,15.966296589612336,12.081246794003711,8.429918928122342,3.6513278658813695
1986:Q4,748477,480,113576,178483,-11065,72577,-7144,2148,47452,30121,50892,-192551,146105,0,20636,330460,38884,764743,242075,112750,415168,-3062,-2188,485411,102038,83104,299690,279332,140037,29646,115478,-3062,-2188,387177,183620,96684,35651,7926,63296,10130,650761,115478,2324,1458,534417,262722,271695,3335966,19.507421075436437,16.019855554684725,7.875439977505766,8.14441557717896
1987:Q1,457877,-264,-56576,67040,-2842,89606,-102380,-14214,133960,72240,52568,-182478,182335,0,28260,240824,39404,744624,244649,115161,393257,-3149,-5294,494716,105980,83752,304397,249908,138669,31409,88860,-3149,-5294,273848,255574,50710,-13496,-19452,512,10714,444651,88860,724,1467,356534,290040,66494,3392286,13.1077153710509,10.510145472758126,8.549986646173112,1.9601588265850143
1987:Q2,649534,-648,47544,139343,37044,295505,139676,-2572,103424,54977,-18512,-170737,40327,0,25528,228676,25464,766745,247731,118157,412618,-3226,-8535,504096,107671,85037,310782,262649,140060,33120,101836,-3226,-8535,374138,262890,30206,47516,26826,6700,10571,548615,101836,1552,1497,446724,216931,229793,3389595,16.185279184904356,13.179285843516963,6.399909133687062,6.7793767098299
1987:Q3,681560,-500,23748,166820,24113,197824,36832,7291,94968,58732,-5892,-102393,19964,0,29224,301136,27516,796261,247803,122395,432765,-3282,-3420,512237,109506,84444,317659,284024,138297,37951,115106,-3282,-3420,335294,216342,23578,53972,10734,30668,10918,641208,115106,3748,1545,523899,244481,279418,3483129,18.408960381415437,15.04104033022009,7.019005038285978,8.022035291934111
1987:Q4,441263,888,-29368,215915,43205,32793,7948,22351,95028,-92534,-41832,-102048,-52178,0,41912,294988,36988,793621,250474,123423,422812,-3319,231,518998,111483,81859,325009,274623,138991,41564,97803,-3319,231,281416,223725,40343,41148,-59180,35380,10101,444571,97803,-1556,1591,349915,290913,59002,3563869,12.474399249960975,9.81840936930038,8.162842124668442,1.655567244631936
1988:Q1,720695,-140,56404,176425,42374,66126,7552,-9062,60888,6749,73960,-99448,42,2776,23844,333864,44468,810471,250107,129112,437634,-3335,-3047,535085,113538,92969,327936,275386,136569,36143,109698,-3335,-3047,385465,191979,78833,58496,-3587,59744,10584,621199,109698,724,1631,512408,295581,216827,3651096,17.014053727673936,14.034373105745615,8.095678667446707,5.938694438298909
1988:Q2,753461,1624,33096,178594,-15464,178416,172256,-20693,49168,-22315,22704,-22115,-3613,2872,28856,300860,47632,813248,253716,132384,440223,-3374,-9701,537640,115601,87943,333433,275608,138115,44441,106790,-3374,-9701,396030,244642,72238,50920,11826,16404,10384,643424,106790,2520,1671,535785,316198,219587,3733634,17.233173130429602,14.350217811295481,8.468907236220797,5.881310575074685
1988:Q3,728556,752,7988,175828,-6246,132649,76612,16794,55740,-16496,7660,21375,-2794,2920,24600,312484,51340,812420,254635,132549,437587,-3433,-8918,545525,117648,86031,341161,266895,136987,46518,96426,-3433,-8918,412205,225332,71212,40000,31425,44236,11702,594949,96426,44,1697,500176,328472,171704,3818096,15.582335968227545,13.100130177697395,8.60303145861183,4.497098719085564
1988:Q4,654902,1412,-40008,167937,39797,107719,5876,81590,68448,-48196,13832,-69983,-2912,2920,34016,350272,49900,825620,258478,134586,452260,-3515,-16189,556794,119681,87440,348966,268826,138797,47146,103294,-3515,-16189,370766,228437,69759,36848,-12746,48468,11786,564748,103294,2108,1697,461043,328186,132857,3893495,14.504904702005527,11.841359481066501,8.429084922415466,3.4122745586510366
1989:Q1,380529,1780,22042,64796,40048,59951,87682,-12911,13618,-28438,13566,-144965,-14745,5968,15312,283668,33108,853368,258264,137252,452618,-3585,8819,567362,121407,91385,353884,286006,136857,45867,98734,-3585,8819,324239,156494,37290,45388,1489,83577,11549,353845,98734,-140,1663,256914,354567,-97653,3980878,8.88861581577965,6.4536932756934675,8.906753736236077,-2.4530604605426087
1989:Q2,635323,-484,2612,24998,151578,126706,126725,-25495,6657,18819,33165,-115659,21639,6064,34224,317654,32828,850481,253709,136836,459032,-3717,4621,579581,123377,94517,360981,270900,130332,42319,98051,-3717,4621,390241,208235,36794,54220,32519,58473,12587,528569,98051,2978,1680,429221,327405,101816,4021334,13.144128752316195,10.673588156463083,8.141701236455365,2.531886920007718
1989:Q3,542294,944,-10543,106183,126278,88168,2531,42198,21547,21892,-35312,-138803,48091,6016,22692,292951,35628,855891,253746,139937,470471,-3873,-4390,589258,125307,96645,366578,266633,128439,43292,103893,-3873,-4390,381504,254042,36206,35764,351,55141,6100,433523,103893,-561,1679,331870,320011,11859,4071738,10.647130377650724,8.15057146955556,7.859321989774391,0.2912494797811682
1989:Q4,721806,820,-45167,129119,58097,105598,-79022,93495,78158,12967,73683,-66541,59138,5856,45668,329935,25600,835896,250258,135194,457675,-4047,-3184,598956,127197,98027,372985,236940,123061,37167,84690,-4047,-3184,450687,287406,37685,52544,4463,68590,11463,519522,84690,2719,1803,433916,339676,94240,4139149,12.55140917211161,10.483214052479418,8.206421174980655,2.276792877498765
1990:Q1,599200,-476,42284,6734,42139,-22249,-111185,16745,81477,-9285,139227,-34167,21705,5964,26724,335992,35324,867293,254189,132728,482141,-4126,2361,605446,127321,100104,377289,261847,126868,32624,104852,-4126,2361,299146,227513,-4393,18032,26808,31186,13599,575499,104852,-284,1874,472806,348433,124373,4232899,13.595870439273346,11.16978146779096,8.231545330989471,2.938236136801489
1990:Q2,742425,2228,62492,18029,14951,227938,107523,62537,29857,28022,42088,-51252,38488,5772,30944,349118,1628,832756,244964,125282,466250,-4266,526,615611,129115,100349,385397,217145,115849,24933,80853,-4266,526,243969,239787,-19647,18068,315,5447,18730,734331,80853,1486,1957,653948,372279,281669,4302906,17.065921501959075,15.19783186302535,8.651804152821372,6.546027710203978
1990:Q3,675885,2548,4770,30980,92924,180941,167539,38933,-20515,-5015,41151,-62259,7804,5764,29164,326206,15892,817977,232558,123379,461725,-4365,4680,622853,130879,100785,390421,195124,101679,22594,71304,-4365,4680,205791,188229,5999,31660,-17052,-3045,15566,680784,71304,-290,2009,611779,361095,250684,4358183,15.620817333275363,14.037484737020067,8.28544831641994,5.7520364206001275
1990:Q4,687997,1340,-57074,119629,22322,189786,-32174,25239,52322,144399,103861,-116994,51006,5940,25784,324356,18040,792536,219371,123768,449916,-4422,3903,629884,132613,101358,395129,162652,86758,22410,54787,-4422,3903,213119,172598,498,-7336,14538,32820,15125,652655,54787,2468,2027,597427,360718,236709,4380538,14.898979568268278,13.638211346870053,8.234559316686672,5.4036520301833795
1991:Q1,573717,2128,101918,-52156,125925,-64484,-79248,-42742,-2771,60277,26462,45474,51291,4032,24832,291506,16788,766554,208352,122040,441262,-4259,-841,637360,132098,104262,400225,129194,76254,17778,41037,-4259,-841,230712,181653,7470,1875,12782,26931,15527,487727,41037,-74,2023,448786,388742,60044,4416999,11.042035999102954,10.160432094662337,8.8010434233741055,1.3593886712882313
1991:Q2,600945,-8,39574,-158398,-14689,200319,93115,11997,49252,45955,17141,10253,83488,4176,35132,361986,21972,776269,215691,121880,444589,-4263,-1628,644733,133517,104546,405882,131536,82174,17334,38707,-4263,-1628,219022,215926,15674,-8037,7624,-12166,14965,528425,38707,2614,2041,489145,391179,97966,4474407,11.809942806505283,10.93205274201663,8.742588682701417,2.1894640593152137
1991:Q3,483383,1808,20580,-63257,-15405,8316,5628,16999,45743,-60055,41955,-13291,111878,4208,18484,355534,12572,782208,224304,118389,453091,-4261,-9315,649608,134683,105070,409057,132600,89621,13319,44034,-4261,-9315,68526,76319,-51062,-19029,41610,20688,16481,563937,44034,618,2064,521349,391587,129762,4522073,12.470770142212896,11.528979797944386,8.659457731000805,2.869522066943582
1991:Q4,712510,184,35824,-37107,5921,11839,-45440,-9448,48088,18639,96737,41941,136183,4144,26004,364409,26432,796663,227948,119017,446655,-4255,7298,654513,135593,105137,412980,142150,92355,13880,33675,-4255,7298,245577,193252,-15431,-10049,41762,36043,10279,619362,33675,2897,2072,584862,432346,152516,4590565,13.492061667284647,12.740525789121465,9.418143518281518,3.322382270839947
1992:Q1,742402,4,140160,-204763,29889,170483,128670,42884,9088,-10159,-61580,157439,116357,2468,30112,336404,25428,822775,240130,114755,465279,-4277,6888,657384,136428,105657,414514,165391,103702,9098,50765,-4277,6888,222589,195018,-16888,6750,-8072,45781,15741,700944,50765,-1320,2117,653616,453285,200331,4708396,14.88711485464104,13.881933413406362,9.6271639004026,4.25476951300376
1992:Q2,497693,1548,43381,-116754,-9061,-17525,99964,-47817,-70272,599,38791,-6539,128552,2468,18636,385851,28344,842824,251108,116704,469788,-4268,9492,662469,137373,106631,417674,180355,113735,10073,52114,-4268,9492,130170,110143,-18102,-7566,25381,20314,14961,562838,52114,2759,2135,510099,472912,37187,4784123,11.764701948335917,10.662339330418572,9.885030129869152,0.7773092005494192
1992:Q3,880729,2204,92742,-70764,-27974,128930,122690,70316,1412,-65488,1178,107045,166968,2476,38100,401085,38740,854127,253177,119359,480200,-4259,5650,669334,138606,107894,422035,184793,114571,11465,58165,-4259,5650,191477,180985,-25262,12790,6918,16046,-31727,842318,58165,553,2128,785727,447506,338221,4835461,17.41959643818476,16.24927662214192,9.254670857649353,6.994605764492566
1992:Q4,535992,936,176864,-112139,-65723,-77292,-20992,3325,-105951,46326,17750,-3889,150419,2476,32320,387663,26604,875498,266268,119569,490489,-4251,3423,676250,140129,109399,425913,199248,126139,10170,64576,-4251,3423,256342,189835,-17027,24778,5026,53731,16445,495342,64576,2575,2168,430359,428287,2072,4890790,10.128065203640094,8.799377294531983,8.757010626095171,0.04236666843681256
1993:Q1,329556,-620,-33915,-240994,-32124,89779,15232,-54050,8017,120580,67651,-250813,179711,4268,31116,475255,40240,883501,269359,127004,494138,-4254,-2746,689474,144119,108751,435799,194027,125240,18253,58339,-4254,-2746,157624,86600,-4073,32019,27872,15206,11479,377439,58339,195,2140,321044,430372,-109328,4938702,7.6424644815130796,6.500576580843946,8.714273507492456,-2.2136969266485087
1993:Q2,572155,-372,41982,-70841,31983,-100908,20872,-136084,-75337,89642,85255,-81667,182388,4276,36376,416403,27280,905203,275875,123534,512852,-4270,-2788,695923,145977,110448,438680,209280,129898,13086,74172,-4270,-2788,227065,200773,-14974,42491,-61,-1164,17309,571679,74172,1251,2188,498444,409397,89047,4987377,11.46252011826864,9.994103615950186,8.208663592104628,1.7854400238455577
1993:Q3,813254,-2620,139726,-10147,123,76959,45286,-17819,-39865,89358,-17094,-58129,208838,4268,37144,395603,38584,923124,288742,127949,521086,-4300,-10353,705366,147854,111881,444801,217758,140888,16068,76285,-4300,-10353,269556,177862,-18968,69031,44762,-3131,16834,778291,76285,-825,2247,705078,367082,337996,5013209,15.524798157280568,14.064403824475747,7.322295958536737,6.742107865939008
1993:Q4,468799,-708,79999,-158722,25906,92791,96583,-75422,-77309,148938,19555,-193047,189563,4276,38400,340938,29848,970431,304748,133399,537148,-4344,-520,714626,149750,113152,450881,255805,154998,20247,86267,-4344,-520,306599,163046,-9920,102059,23628,27786,19143,437148,86267,2146,2307,351042,363500,-12458,5077153,8.610108587935363,6.914148817157247,7.15952424518229,-0.24537542802504408
1994:Q1,777572,-164,-32823,-78041,-10371,346092,28271,242762,-13409,88468,14005,-38684,66360,4588,27860,427274,51476,1000351,313105,131418,543530,-4419,16717,724949,152571,113793,457737,275402,160534,17625,85793,-4419,16717,322982,174419,-20985,106079,10453,53015,-15259,714733,85793,-766,2359,632065,344590,287475,5128478,13.936550480030041,12.32460530913823,6.7191474741629,5.605457834975329
1994:Q2,724693,4524,-68629,-97038,55415,413864,273259,82719,-12977,70864,11326,-108384,35962,4580,28948,404042,40084,1029922,325507,136994,552666,-4492,19247,733353,154800,114950,462742,296569,170707,22044,89924,-4492,19247,344644,169745,-9390,134879,8042,41368,21305,697923,89924,214,2447,610232,358400,251832,5208541,13.399596828802999,11.71599322344375,6.8810056405431,4.834987582900649
1994:Q3,720809,2040,27939,129147,51078,139348,111384,52986,-52918,27896,-3671,-182379,61460,4588,69884,364727,56648,1032335,323850,138422,562440,-4580,12203,743930,157332,116119,469604,288405,166518,22303,92836,-4580,12203,339650,160884,-11736,135987,3791,50724,19635,689199,92836,-157,2549,599070,351080,247990,5276837,13.060841020566972,11.35281441529111,6.6532280606734675,4.699586354617644
1994:Q4,552401,5976,9746,-53443,71910,449472,197963,118235,-36740,170014,13702,-76237,-175465,4588,25168,234025,42960,1047178,322482,138761,583228,-4684,7391,755317,160165,117125,477136,291861,162317,21636,106092,-4684,7391,473366,199779,-17166,163051,52685,75017,19591,390487,106092,2749,2594,284240,374720,-90480,5377530,7.261447223231893,5.285692878790475,6.968254942324823,-1.6825620635343468
1995:Q1,472626,5908,30677,115241,11689,-205732,-109735,-98242,-70918,73162,14556,24432,-33323,3908,46088,371392,87792,1033091,318526,147602,572772,-4792,-1017,764719,161497,120016,482282,268372,157029,27586,90490,-4792,-1017,392294,160766,9177,148865,-3369,76855,19321,368026,90490,704,2666,279498,406928,-127430,5449491,6.753395670585379,5.128878674257919,7.467266208899143,-2.3383875346412246
1995:Q2,844434,8548,-15342,194085,206315,-42718,194791,4339,-175662,-66185,18562,-51066,15938,3908,55452,377219,73532,1019943,310301,145825,577992,-4843,-9332,776130,164309,121040,489842,243813,145992,24785,88150,-4843,-9332,384113,178072,13617,146533,7436,38455,19055,723189,88150,3675,2699,634063,372331,261732,5496388,13.157528642577946,11.535985648214877,6.774103283829308,4.7618823643855706
1995:Q3,860149,-1432,-43209,195991,58327,165457,-37985,66782,28083,108578,-7111,-102004,100840,3916,31088,405286,53000,1037865,323211,143480,592401,-4829,-16398,784644,166832,121977,494886,253221,156379,21503,97515,-4829,-16398,461434,184342,15715,152485,55362,53531,20604,672540,97515,2574,2711,575162,373392,201770,5568821,12.076878859136214,10.328246288898033,6.705045825678361,3.6232004632196704
1995:Q4,705561,5236,-103061,35710,87101,-9311,-82351,135793,-110983,48230,83717,-261,130325,3908,37624,369867,64708,1070840,331488,145304,601343,-4747,-2548,792181,169064,122799,499358,278659,162424,22505,101985,-4747,-2548,394238,148835,21124,140077,-1285,85487,15232,605214,101985,3975,2734,501988,363505,138483,5625106,10.759157830604131,8.924070987172582,6.4621893347432025,2.4618816524293785
1996:Q1,996924,10660,52049,235419,133522,-40857,-58819,-14529,-13325,45817,42007,-101307,213270,6936,14720,366018,64488,1094407,341643,149148,607095,-4856,1377,798823,170084,124386,503337,295584,171559,24762,103758,-4856,1377,585769,270262,18175,116789,95162,85381,21555,728294,103758,1866,2748,625418,371233,254185,5708977,12.756996393807455,10.954997847829942,6.502618595240444,4.452379252589498
1996:Q2,767172,6688,-60788,120414,73358,189358,36818,169384,-70153,53308,-15152,-168170,166084,6936,30836,340952,76656,1137817,358284,150001,622283,-4709,11958,808799,172251,125093,510431,329018,186033,24908,111852,-4709,11958,499176,233431,30623,110089,9059,115974,22968,619981,111852,4280,2757,506607,366586,140021,5799069,10.69104959478283,8.735997596585058,6.321462979661045,2.414534616924014
1996:Q3,724447,16000,6267,177688,89276,126693,117032,142646,-41789,-91196,-21865,-285920,132569,6936,56884,340327,79592,1153938,361137,154639,625089,-4570,17643,816224,174655,126262,514274,337714,186482,28377,110815,-4570,17643,427524,191335,15302,90309,-1074,131650,24135,658772,110815,1263,2768,549462,377335,172127,5869286,11.224065357270371,9.361653183011844,6.428976199149266,2.9326769838625784
1996:Q4,653077,16112,-158532,29484,99011,-42082,-136679,136959,-49255,6893,157771,-182383,159145,6936,57760,432343,77512,1158023,358403,163397,634528,-4442,6137,825250,177294,126859,520054,332773,181109,36538,114474,-4442,6137,472104,193519,41829,105685,40513,90559,23782,537527,114474,4083,2879,421849,364602,57247,5939133,9.050604047776769,7.102875211590229,6.138976850661535,0.9638983609286926
1997:Q1,371432,11244,-9952,112640,83238,-223026,-55552,1375,-7665,-161183,-42593,-194630,102154,7504,46200,381628,97024,1173540,361575,163477,649297,-4632,3823,832005,178322,129366,523177,341535,183253,34111,126120,-4632,3823,557768,254785,14468,41808,36468,210239,25679,180878,126120,2172,2938,55523,361953,-306430,6020067,3.004580613424551,0.9223057982223827,6.012441389771908,-5.090135591549525
1997:Q2,880173,1384,29284,172069,111297,-92478,-48466,7157,-31097,-20072,69700,-227910,184906,7504,50868,456836,116712,1182868,368219,170045,641012,-4660,8252,842496,181184,130427,529731,340372,187035,39618,111281,-4660,8252,537123,193567,49001,73812,42319,178423,26324,709747,111281,2056,2986,599395,384606,214789,6087066,11.659914318300821,9.847029784542253,6.3184135016771625,3.52861628286509
1997:Q3,945969,6220,-68760,277064,106221,140294,-24009,18555,34747,111001,-4935,-415739,312047,7504,54704,423526,107824,1228465,374745,180878,665114,-4845,12573,849774,184065,131959,532580,378691,190680,48919,132534,-4845,12573,598419,317622,24083,74072,98544,84097,27515,753757,132534,378,3050,623895,359471,264424,6175301,12.20599179659998,10.103064321321233,5.821108962947717,4.281955358373516
1997:Q4,560748,7284,-5375,85862,83028,-110928,-390109,224226,64139,-9184,73228,-336509,225561,7504,32620,391945,106528,1249971,381552,184822,678349,-5188,10436,859527,186965,133416,537959,390444,194587,51406,140390,-5188,10436,527976,171829,56752,91456,10473,197465,28378,451594,140390,2065,3082,312221,381028,-68807,6286188,7.183912443891445,4.966780510790237,6.061352285359585,-1.0945717745693482
1998:Q1,838827,-1448,-80218,71440,156997,44872,43193,-149709,2382,149006,105039,-428773,253829,9860,27096,522505,157628,1271234,390825,188970,683119,-5344,13664,871486,189475,135684,545001,399748,201350,53286,138118,-5344,13664,751109,373212,105106,33452,51195,188144,30580,518047,138118,1445,3061,381544,451659,-70115,6420339,8.068834783156168,5.942743169431437,7.034815451333644,-1.092072281902207
1998:Q2,1345973,3872,60452,53242,246354,382270,143278,76476,5849,156668,69117,-385451,172962,9860,42020,540447,150828,1308909,407346,195659,712322,-5751,-667,881974,192500,137686,550436,426935,214846,57973,161886,-5751,-667,803727,316299,110418,165024,54824,157161,32127,1001308,161886,5847,3084,836659,435520,401139,6522052,15.3526512432962,12.828154163882166,6.6776529840608445,6.1505011798213225
1998:Q3,1140722,6860,2275,67944,280964,169245,28042,250417,-14122,-95093,143166,-293786,13476,9860,35856,512793,192068,1353734,423465,204412,726958,-6097,4996,893850,195639,139884,556944,459884,227826,64528,170014,-6097,4996,685685,298966,100547,94256,-3335,195251,32819,947739,170014,1009,3107,779823,423316,356507,6607201,14.344028462419681,11.802617054045953,6.4068884842462035,5.39572856979975
1998:Q4,586925,-7100,114227,294221,192353,-396392,-426161,156296,-5080,-121447,-10822,-448361,190101,9860,82432,427631,138776,1405490,437051,202397,764133,-6381,8290,906404,198894,142370,563719,499086,238157,60027,200414,-6381,8290,843534,439458,100585,95696,21508,186288,34046,276524,200414,3987,3156,75279,387858,-312579,6674156,4.143200607898353,1.1279198936109966,5.811341538915182,-4.683421645304186
1999:Q1,308604,6572,-3290,-82945,150707,143767,-125612,7332,33389,228659,-6265,-421167,24807,2884,41312,318317,133904,1415431,442840,206526,761416,-6487,11136,917653,202297,145043,568763,497778,240543,61483,192653,-6487,11136,861359,460980,91278,121773,29208,158120,35298,-19679,192653,2677,3183,-211826,400567,-612393,6758699,-0.29116365119561133,-3.1341213020280825,5.926687961692036,-9.060809263720119
1999:Q2,303336,4472,-71508,117211,103699,3622,67924,62872,-19705,-107468,15435,-579998,158645,2884,59340,373545,115988,1458264,454427,213491,793785,-6614,3175,930927,206298,147677,575354,527337,248129,65814,218431,-6614,3175,867829,386255,79128,115985,100614,185847,36622,-535,218431,1685,3248,-217402,304703,-522105,6801647,-0.00786158886484703,-3.1963184702911858,4.479841426642694,-7.67615989693388
1999:Q3,522273,2736,-22310,219726,123332,101212,-40098,133826,7756,-272,74235,-559160,14139,2884,28784,378440,158256,1479759,461608,219103,809002,-6646,-3308,947781,210932,150147,585052,531978,250676,68956,223950,-6646,-3308,885764,463376,96322,129217,25881,170969,32950,201437,223950,1360,3367,-20506,282766,-303272,6887387,2.924718602031328,-0.29773717338416994,4.105562820849184,-4.403299994233354
1999:Q4,573865,-2044,33615,283687,319342,-388366,61567,82886,42928,-575747,186807,-753407,241545,2884,69428,462398,117976,1503394,468926,223798,813773,-6586,3483,966021,216197,152928,595191,537373,252729,70870,218582,-6586,3483,963235,382401,114404,82429,183905,200096,38550,186553,218582,3818,3374,-32473,275235,-307708,7019003,2.6578303181861562,-0.46264801334067124,3.921283407344319,-4.383931420684991
2000:Q1,815419,17964,-57017,340191,197141,-341817,-217389,-18492,14579,-120515,223094,-449681,229857,10112,49204,421632,174740,1563229,479242,225356,877483,-6687,-12165,985146,221299,156872,605150,578083,257943,68484,272333,-6687,-12165,1087160,393278,103818,123161,256120,210783,35948,342291,272333,-1052,3447,74457,296727,-222270,7199618,4.7542891347943925,1.0341794830407665,4.1214269979323905,-3.087247514891624
2000:Q2,761956,2764,-100501,342660,64471,-126181,-286507,75429,7928,76969,-61259,-82500,25238,10112,32732,434224,220196,1586514,481068,239279,859432,-6674,13409,1004844,225706,159856,617412,581670,255362,79423,242020,-6674,13409,901850,429293,111489,194169,-68664,235563,35915,477690,242020,-2460,3506,241636,315106,-73470,7319561,6.5262172194002375,3.3012396641959283,4.3049849574311905,-1.0037452932352622
2000:Q3,710736,-5328,-133985,226144,209479,-33615,-251254,119838,46857,50944,51200,-394455,112778,10112,47580,436587,184240,1590520,477372,246557,868700,-6808,4699,1022828,228644,162616,629667,567692,248728,83941,239033,-6808,4699,916550,447465,91776,195193,41614,140502,35384,397262,239033,-929,3587,162746,336307,-173561,7464027,5.322356816928292,2.1803996044674583,4.50570449437013,-2.325304889902672
2000:Q4,1414521,15048,-74920,454786,265426,210825,1167,-52603,1210,261051,248213,-368055,-40133,10112,47512,493942,151764,1608321,481876,249896,872669,-7089,10969,1036599,230114,165253,639315,571722,251762,84643,233354,-7089,10969,789725,421916,118123,193657,-163284,219312,35313,1231831,233354,5170,3673,996980,319143,677837,7556664,16.301251249783167,13.19339066752016,4.2233318829578765,8.970058784562283
2001:Q1,803429,10076,130385,499229,503295,-757213,-140009,-539912,87274,-164566,-83661,-214699,-12449,900,109636,473826,144104,1599622,490943,242166,872829,-7321,1005,1049932,239804,165455,642655,549690,251139,76711,230174,-7321,1005,680365,499769,68027,173966,-120635,59238,36150,708904,230174,4334,3776,478173,358495,119678,7673477,9.238369070586003,6.231498030606929,4.67187169519111,1.5596263354158175
2001:Q2,995591,-9324,-55199,374157,147344,-374676,-379813,-40306,48881,-3438,39511,-126295,261618,900,105552,426156,205848,1597874,505240,237879,865924,-7687,-3482,1069455,244647,169963,652789,528419,260593,67916,213135,-7687,-3482,957721,617053,88278,126982,36593,88815,25546,591835,213135,1588,3766,380878,341631,39247,7703502,7.682680855291554,4.944219968168304,4.43474928675296,0.5094706814153446
