date,FU766000105.Q,FU765013005.Q,FU764090005.Q,FU763025000.Q,FU763013005.Q,FU762050005.Q,FU764022005.Q,FU763069175.Q,FU763061100.Q,FU763061705.Q,FU763061805.Q,FU763061503.Q,FU763061603.Q,FU763061403.Q,FU763061795.Q,FU763062000.Q,FU763063005.Q,FU763063673.Q,FU763063653.Q,FU763063663.Q,FU763063693.Q,FU763063095.Q,FU764023005.Q,FU763068005.Q,FU763069005.Q,FU763065005.Q,FU763066000.Q,FU763092305.Q,FU763064103.Q,FU763092100.Q,FU763094905.Q,FU763064203.Q,FU763040005.Q,FU763090005.Q,FU764194005.Q,FU764190005.Q,FU764110005.Q,FU713022003.Q,FU713068715.Q,FU764112005.Q,FU764116005.Q,FU763127005.Q,FU763123005.Q,FU763128000.Q,FU763129205.Q,FU763122605.Q,FU763130005.Q,FU762150005.Q,FU764122005.Q,FU763169175.Q,FU763163005.Q,FU763169305.Q,FU763178000.Q,FU763190005.Q,FU763194705.Q,FU763193005.Q,FU763181105.Q,FU763164105.Q,FU763194603.Q,FU767005005.Q,FU763066303.Q,FU763139105.Q
1984:Q2,2761,3874,98909,740,-2015,1495,803,-959,-4907,8654,7345,0,0,0,1309,-395,-1590,62,0,0,0,-1652,93629,26541,4982,43157,18949,-215,-26,941,249,0,0,3308,97314,101188,11428,-1442,3864,3443,5563,5212,-1000,2578,3429,205,58501,4123,7630,5523,2107,8390,210,5692,-460,6152,-3874,270,-4144,-2708,0,ND
1984:Q3,3566,4101,97603,272,3260,-1881,15905,387,2007,4290,2880,0,0,0,1410,5369,3852,13,0,0,0,3839,58346,11539,-4789,36044,15552,-86,-77,103,175,0,0,21586,115106,99478,6152,944,1873,9413,-6077,3150,12678,-2050,-7536,58,54333,9827,-5645,-5363,-282,7238,51,24372,1705,22667,15628,280,15348,16967,0,ND
1984:Q4,4345,4347,109152,5893,-1993,16839,11687,-1183,1648,-3387,-6231,0,0,0,2844,8101,6508,-63,0,0,0,6571,66270,27829,-1359,25855,13945,136,-163,346,289,0,0,9848,118505,107785,-8784,566,-3056,1793,-8087,33329,-9172,3094,36419,2988,68017,5934,2749,-1026,3775,1783,-173,4931,1159,3772,10720,290,10430,9352,0,ND
1985:Q1,5194,3898,29817,-6180,5028,-12087,5672,-343,12496,-706,-468,0,0,0,-238,-4743,-1032,12,0,0,0,-1044,31367,3492,-2987,19497,11365,-40,101,465,405,0,0,5085,28415,28551,7437,-557,-995,1479,7509,-27682,-1907,-2426,-21447,-1902,46334,-2583,-1471,-3311,1840,289,17,6210,-49,6259,-136,300,-436,-107,0,ND
1985:Q2,5839,4264,66616,799,89,12248,-4641,-775,-3146,-6979,-9185,0,0,0,2206,2011,4248,-19,0,0,0,4267,47173,10237,-3908,27486,13358,-124,140,455,374,0,0,10103,68188,65469,-1625,-36,-1244,-263,-82,30541,10365,3677,15507,992,24730,-4187,-2241,-3646,1405,5182,-403,13472,264,13208,2719,350,2369,3147,0,ND
1985:Q3,6479,4626,75351,2213,-174,5912,19554,-1374,3052,6560,8417,0,0,0,-1857,10842,474,142,0,0,0,332,51921,7521,-794,32086,13108,149,-39,-549,245,0,0,-3880,76632,67846,-1399,-193,1182,-1293,-1095,17984,-7352,-1631,26389,578,25600,16689,1027,-1344,2371,6363,292,1290,936,354,8786,360,8426,3134,0,ND
1985:Q4,7102,5170,119341,4467,1155,12937,39536,-933,-10151,-1215,-1661,0,0,0,446,49758,2077,-144,0,0,0,2221,50919,14327,-3383,26028,13947,68,-270,-151,244,0,0,10436,129862,126226,13707,919,540,4793,7455,40804,9145,1834,29461,364,33122,22485,905,-2554,3459,3317,290,11596,362,11234,3636,375,3261,12454,0,ND
1986:Q1,7611,4353,22043,-4286,2313,5987,1219,1421,3413,11024,4559,0,0,0,6465,-17827,3188,602,0,0,0,2586,12856,2174,-2375,13284,-227,212,220,173,414,0,0,2935,26064,16924,-2604,-428,-2242,-4140,4206,-21781,-13849,-2235,-5488,-209,32201,7496,-1808,-3597,1789,-1405,134,4691,980,3711,9140,325,8815,7279,0,ND
1986:Q2,8359,4700,66992,970,444,2224,25689,-1551,1637,24687,22917,0,0,0,1770,-5371,6287,607,0,0,0,5680,38139,9097,-1819,20257,10604,79,615,254,207,0,0,-1629,71996,69407,-5090,-277,134,801,-5747,47031,13276,5367,27888,500,11447,5712,78,-1814,1892,7776,283,2170,515,1655,2589,325,2264,8663,0,ND
1986:Q3,7648,4914,68544,388,5455,-8965,43147,-1504,2471,22836,20336,0,0,0,2500,8908,10436,1012,0,0,0,9424,22301,-8234,-1458,24123,7870,82,864,-402,311,0,0,5363,64732,60847,4563,566,-73,2341,1730,3495,2987,-3323,3852,-21,28691,9731,1677,-802,2479,4376,294,8020,-524,8544,3885,350,3535,-1078,0,ND
1986:Q4,6386,5048,127953,3043,10672,5331,19664,2443,1840,24225,20904,0,0,0,3321,-14408,5564,1113,0,0,0,4451,81923,41621,-1600,31897,10005,7,438,-2151,333,0,0,8693,119977,115036,-11783,412,686,-8587,-4294,81588,-731,3401,76506,2412,23338,19215,-1493,-2468,975,9849,-362,-5315,1110,-6425,4941,350,4591,-6637,0,ND
1987:Q1,5953,4538,-2941,-3159,-5762,-2438,5438,-537,356,13442,16291,0,0,0,-2849,-10944,3121,-84,0,0,0,3205,-21991,-27787,236,16601,-11041,40,811,353,677,0,0,23090,-2197,-6661,26640,3980,22,7447,15191,-69410,-18831,-3937,-45122,-1520,4843,2672,3653,351,3302,-1711,-104,26757,1681,25076,4464,369,4095,2160,0,ND
1987:Q2,7044,4677,61617,1457,-6433,5406,23156,-1579,2073,22571,17996,0,0,0,4575,-6972,7063,-68,0,0,0,7131,50854,3563,-1051,39680,8662,86,332,-983,442,0,0,-12699,30147,40031,-589,-3662,-615,-4973,8661,40638,22275,3535,14450,378,19442,-246,-1474,-1192,-282,8355,-1858,-24236,-1585,-22651,-9884,373,-10257,-29103,0,ND
1987:Q3,7901,5023,66672,472,3020,-9218,22981,-1982,7016,15535,14257,0,0,0,1278,-5458,7870,236,0,0,0,7634,48493,5705,-2033,36959,7862,51,146,264,329,0,0,133,68157,62915,16041,-1331,969,5989,10414,-2772,2051,-2044,-552,-2227,25977,10971,-1209,-2051,842,5951,-187,8143,1255,6888,5242,373,4869,4364,0,ND
1987:Q4,8648,5488,81771,436,3268,-4020,26933,4517,-2951,19950,18233,0,0,0,1717,-5763,11180,24,0,0,0,11156,59499,2555,1802,44300,10842,68,118,-1090,521,0,0,-3962,80357,78386,-7021,563,1874,-9101,-356,17717,-11331,3494,23630,1924,61840,4465,3065,1878,1187,13191,-286,-14585,2277,-16862,1971,374,1597,1747,0,ND
1988:Q1,5532,4671,40428,-1748,-2947,16161,1157,-2884,-2897,3540,-1934,0,0,0,5474,-7277,10675,-1951,0,0,0,12626,29932,4844,-4073,29724,-563,136,725,349,646,0,0,-3983,47636,47654,-129,-513,-1504,2444,-556,-18613,1876,-2912,-16341,-1236,57848,11044,-4370,-4239,-131,-3603,-496,5973,148,5825,-18,167,-185,8069,0,ND
1988:Q2,7151,5373,82638,2455,-2256,-5709,15329,-303,-6750,13946,13202,0,0,0,744,-5299,13735,3532,0,0,0,10203,58308,13093,93,35416,9706,47,497,-404,341,0,0,14030,89004,82407,10091,-39,153,1375,8602,26953,9039,4491,12250,1173,25223,687,1397,90,1307,5295,-653,13413,1365,12048,6597,-48,6645,8143,0,ND
1988:Q3,7465,5934,71200,-3472,3286,2023,15913,1250,-1948,14369,-8444,0,0,0,22813,-2814,5056,2177,0,0,0,2879,53879,129,631,43553,9566,3,460,-80,418,0,0,-1230,67183,59618,-4288,940,-310,-5166,249,-12031,1595,-1361,-11265,-1000,44944,13835,754,544,210,6569,354,9481,2415,7066,7565,1705,5860,-2486,0,ND
1988:Q4,6740,6419,60117,5468,596,-14711,3028,2096,-8032,17320,16827,0,0,0,493,-7128,-1228,1174,0,0,0,-2402,48955,5755,281,33484,9435,249,306,-374,557,0,0,16043,62173,57598,-7264,87,16,-4097,-3271,26270,-5175,2329,28638,478,27411,-9467,559,336,223,11183,999,7907,1190,6717,4575,664,3911,2377,0,ND
1989:Q1,7338,5610,18965,-5358,-1899,13947,5887,-2906,5153,8317,2935,0,0,0,5382,-3915,-762,2817,0,0,0,-3579,12284,-1268,-1362,20905,-5991,163,1171,542,576,-10,0,-8339,11282,5758,1801,-729,284,7176,-4930,-54101,-15466,-5013,-34169,547,25121,25421,-2087,-1494,-593,11069,-405,-1060,-848,-212,5524,242,5282,-5954,0,ND
1989:Q2,7665,6513,48384,572,-376,6024,-19801,75,-19776,8593,7149,0,0,0,1444,-4717,-3976,782,0,0,0,-4758,52382,17888,-1035,27940,7589,69,-286,97,80,-50,0,9673,49859,45029,-5352,-760,-1613,-9726,6747,23449,20877,2571,1507,-1506,25003,-8,-254,-1003,749,-2174,745,3620,1240,2380,4830,416,4414,2628,0,ND
1989:Q3,7784,6282,-6783,347,-4662,-10441,-25294,-1101,-12329,-5350,-10308,0,0,0,4958,-3060,-3454,776,0,0,0,-4230,26647,3220,-1275,17602,7100,78,-365,85,80,11,0,6731,-10228,-9452,-1282,704,-243,-1864,121,-13076,-4112,-1167,-8394,597,25844,-19657,-1411,-1280,-131,-10547,456,10220,-281,10501,-776,416,-1192,-1943,0,ND
1989:Q4,7197,5186,15008,5549,5956,14360,-14302,2641,-1373,-5678,-9377,0,0,0,3699,-6254,-3638,128,0,0,0,-3766,7511,1782,-1522,-2322,9573,450,-259,-1278,-398,-96,0,-2485,13712,13426,-15606,630,-117,-8347,-7771,39024,-4696,2725,40570,425,22026,-10953,-2126,-1480,-646,-8799,-345,-9795,580,-10375,286,416,-130,714,0,ND
1990:Q1,8123,6467,16312,-5420,-2633,2558,21982,-475,12872,12256,-1153,0,5000,0,8409,-3486,815,1952,0,0,0,-1137,-17460,-9695,-1301,6237,-12701,79,-664,779,-1102,-229,0,18421,9387,3739,15475,-755,1682,7007,7541,-39955,-8863,-2846,-26403,-1843,11208,3353,-2745,-1499,-1246,-8796,310,24888,1330,23558,5648,663,4985,-5270,0,ND
1990:Q2,9144,5916,-25830,1043,573,107,-11195,-326,-3883,3119,-982,0,5199,0,-1098,-5918,-4187,-3044,0,0,0,-1143,-9833,1751,-1978,-5874,-3732,-29,-706,87,-410,16,0,-5483,-16499,-20594,8822,280,-1577,-5116,15235,24301,15353,2351,6547,50,-17536,-10305,-4556,-2002,-2554,-6057,127,-15390,-2870,-12520,4095,140,3955,12559,0,ND
1990:Q3,10225,5932,-17616,458,-2802,-3417,-2793,-107,263,4257,1922,0,5954,0,-3619,-1263,-5943,-201,0,0,0,-5742,-16727,-9228,501,-11136,3136,168,-830,-581,-352,31,0,9230,-13122,-14217,10816,1221,-81,11026,-1350,-4357,4523,-842,-9546,1508,-5153,-8548,-1207,473,-1680,-8091,2500,-177,10018,-10195,1095,13,1082,8786,0,ND
1990:Q4,10437,5394,-31250,7838,4920,-1770,-5054,1666,-8484,9920,1101,0,7105,0,1714,-5324,-2832,2717,0,0,0,-5549,-36572,-7980,-1315,-26362,-915,-190,-2860,-118,-240,-89,0,2885,-31615,-33566,-19731,345,-315,-13620,-6141,37272,-5676,1863,41196,-111,-3587,-29487,2742,-1385,4127,-985,-1081,-18709,-737,-17972,1951,1333,618,4678,0,ND
1991:Q1,12114,5442,-55949,-7883,-13902,1579,5714,1600,11958,828,285,0,5193,0,-4650,-4314,-4358,-1335,0,0,0,-3023,-44496,-15137,-1853,-16110,-11396,97,1418,649,-172,584,0,463,-38784,-42917,26453,360,54,21618,4421,-38339,-4594,-2811,-29580,-1354,552,-13283,-2904,-1906,-998,-10492,-533,-4371,4577,-8948,4133,897,3236,23836,0,ND
1991:Q2,12303,5223,-46610,920,-1784,1888,-4343,-1655,10754,-3437,-11900,0,7937,0,526,-4664,-5341,294,0,778,0,-6413,-30957,-14569,-2343,-8742,-5303,-240,-741,-509,-112,170,0,-10901,-33083,-35558,16261,-2140,1235,10874,6292,22188,9713,4023,9899,-1447,-43660,-8749,-2547,-2314,-233,-12100,-1518,-5433,1812,-7245,2475,162,2313,20607,0,ND
1991:Q3,12556,5459,-27108,3130,4832,11947,19673,-808,16939,-1598,-4781,0,10270,0,-7087,-3291,8431,167,0,-502,0,8766,-61773,-19126,439,-37899,-5187,-20,-240,223,-48,823,0,-5655,-34847,-37377,-2430,-210,-1164,2103,-3159,18420,2496,179,14754,991,-37117,2981,-1827,379,-2206,-10810,1844,-8438,-923,-7515,2530,-759,3289,-643,0,ND
1991:Q4,11526,4829,-16452,4846,1869,-19567,20061,414,9774,9885,-5776,0,11177,0,4484,-2453,2441,1220,0,143,0,1078,-25395,-16171,-842,-10977,2595,5,108,-1173,-349,261,0,2882,-17479,-20677,-7259,499,-97,-1981,-5681,52609,-2120,3914,51209,-394,-44693,-17897,-553,-839,286,-3865,-1865,2846,4099,-1253,3198,620,2578,5671,0,ND
1992:Q1,14079,5835,-4751,-4265,202,13745,24397,-1797,25709,4960,-450,0,8220,0,-2810,-2625,-1850,432,0,-1637,0,-645,-42808,-8600,-374,-17990,-15844,323,-253,320,7,717,0,2863,-7097,-12756,22656,-219,-166,7161,15880,-16360,-19721,-2063,6197,-773,-33351,14839,-1847,-407,-1440,-2858,822,3343,-19307,22650,5659,543,5116,5898,0,ND
1992:Q2,13124,6302,-33454,355,-6474,-13583,13044,-943,7298,12200,-2106,0,7967,0,6339,-1851,-3660,-945,0,-2720,0,5,-29706,-8153,-536,-18637,-2380,59,79,430,-157,-467,0,2967,-32776,-43871,-8629,-678,1307,2022,-11280,26233,19411,1976,3002,1844,-48979,-17853,1373,-545,1918,641,497,2845,1475,1370,11095,1153,9942,7500,0,ND
1992:Q3,12898,5980,26962,501,4238,3442,29302,362,16750,7767,-2209,0,13895,0,-3919,154,4269,-125,0,-403,0,4797,-8110,-5254,875,-4392,661,-8,-553,532,363,363,0,-3107,28225,20582,12098,-61,-750,3066,9843,19096,2099,1390,14553,1054,-38431,20046,2876,841,2035,2627,1454,816,1096,-280,7643,719,6924,8181,0,ND
1992:Q4,11765,6537,12754,1676,4989,7067,21253,35,5837,12000,3662,0,3222,0,5116,-1689,5070,243,0,-1857,0,6684,-15912,-6097,-40,-15259,5484,293,698,80,56,-997,0,-6448,8515,-246,-23710,3480,66,-10717,-16539,62456,-7651,2583,67913,-389,-40332,3817,2680,-20,2700,-1032,-1119,-3005,3965,-6970,8761,1924,6837,989,0,ND
1993:Q1,9613,4228,-9236,-1309,1953,-9715,30576,658,11050,15627,7597,0,6746,0,1284,-1547,4788,2176,0,-62,0,2674,-25674,-8466,-1334,-11290,-4584,146,507,292,322,386,0,-6719,-17813,-27289,23298,-2916,78,9928,16208,-44089,-11802,-1634,-30413,-240,-33099,19513,-1162,-1401,239,5034,2,3215,-1689,4904,9476,616,8860,-3192,0,ND
1993:Q2,10500,5336,33340,1649,-6487,-6086,6491,-1789,-3629,10900,5610,0,6966,0,-1676,820,189,-1873,0,-720,0,2782,33790,10620,-714,15550,8334,326,287,55,410,-375,0,3280,35579,26374,-1507,-116,781,-901,-1271,47459,17766,2615,27646,-568,-32058,-9500,1197,-632,1829,6626,-2235,16392,246,16146,9205,369,8836,7404,0,ND
1993:Q3,10495,4396,46659,-475,1552,1015,20224,-221,5323,8296,2105,0,1030,0,5161,2583,4243,-695,0,1063,0,3875,23598,1541,-8,9515,12550,-127,1234,920,549,384,0,-2215,38959,32453,4075,726,1384,1879,86,15307,1910,86,9481,3830,-20308,21813,-210,-101,-109,6388,3172,2217,1102,1115,6506,33,6473,-1601,0,ND
1993:Q4,10706,4761,58708,936,5493,3435,7973,45,2158,5587,5183,0,-3643,0,4047,101,82,5108,0,-2091,0,-2935,34544,8604,-352,9291,17001,780,521,-396,362,138,0,4922,52654,41566,-6758,-38,-2824,-6516,2620,59455,4207,988,57558,-3298,-16430,-3632,-269,-396,127,3877,695,4627,-1458,6085,11088,892,10196,-110,0,ND
1994:Q1,10002,5039,72852,-1232,1122,-2244,26212,-909,20096,-78,4300,0,-1683,0,-2695,414,6689,2211,0,985,0,3493,-10973,3402,432,-16191,1384,659,-1298,122,217,-901,0,61168,90293,87892,15387,-465,369,-2834,18317,-28383,-2853,-60,-26637,1167,2218,17582,216,431,-215,-2598,1705,81766,1154,80612,2401,634,1767,22404,0,ND
1994:Q2,9074,4674,49609,2987,-2480,-9460,-11265,-395,-13266,4560,6400,0,-4762,0,2922,-346,-1818,-623,0,-155,0,-1040,48577,12571,-224,19617,16613,36,-863,877,705,-658,0,21153,59056,53501,22116,422,238,5902,15554,-5289,3109,1078,-9720,244,-20336,10539,-370,-254,-116,7413,-3394,42822,-901,43723,5555,15,5540,13847,0,ND
1994:Q3,10255,4455,20047,-3271,-3184,-2556,-10815,-397,-15716,10231,9774,0,-3536,0,3993,-772,-4161,-2767,0,664,0,-2058,54449,7343,423,25259,21424,106,-408,738,441,-294,0,-15160,-10927,-18434,8194,-678,-197,2065,7004,-28144,-12506,-2324,-13952,638,-4544,15564,1310,397,913,8084,2479,-21378,512,-21890,7507,564,6943,-25175,0,ND
1994:Q4,10243,4565,63492,6974,402,7011,-24824,246,-19192,-284,-1148,0,-4431,0,5295,-1352,-4242,-998,0,183,0,-3427,69257,14971,-878,30899,24265,-172,-578,213,470,-29,0,4767,63778,61631,26747,-904,-281,-2112,30045,21701,-6632,3212,25592,-471,860,12050,1163,-842,2005,9160,-1401,-8649,1831,-10480,2147,554,1593,5964,0,ND
1995:Q1,10400,4825,16529,-6838,-237,7614,-12649,-261,-5956,1114,-2372,0,-2922,0,6408,-2217,-5329,-2254,0,150,0,-3225,50724,22146,1543,27072,-37,13,-54,223,507,118,0,-22893,41633,29901,3961,773,-139,2463,864,-49817,-8117,-2811,-38786,-103,40813,9126,1569,1498,71,-6050,4470,25829,1166,24663,11732,143,11589,30680,0,ND
1995:Q2,11457,4403,58257,2305,-5416,12251,-11622,664,-20903,7447,-2012,0,-2537,0,11996,-918,2088,2629,0,932,0,-1473,67261,27576,252,26563,12870,28,746,626,492,322,0,-8736,22077,11650,-4080,235,133,-1379,-3069,24652,24097,2655,-1907,-193,35637,6494,1604,199,1405,323,-1090,-51891,708,-52599,10427,1228,9199,-29126,0,ND
1995:Q3,11677,4542,53257,-524,-1210,-8484,12861,-6,-5295,17351,10356,0,-4588,0,11583,-1159,1970,-967,0,1038,0,1899,51570,10808,822,24404,15536,32,1631,637,767,133,0,-4155,49450,38918,-2731,-219,204,-43,-2673,-38520,-9424,-1133,-29223,1260,41629,15035,2374,839,1535,1212,4930,14989,1457,13532,10532,538,9994,3328,0,ND
1995:Q4,11001,4629,47811,7490,5729,27698,-19180,-24,-16977,2114,7930,0,-8313,0,2497,-13,-4280,-2988,0,1332,0,-2624,30580,13567,-242,435,16820,-30,436,115,509,-257,0,-5278,62206,58369,-5703,34,-286,-5911,460,15755,-11304,2114,24914,31,37463,-14305,-568,-211,-357,8104,2240,15383,4374,11009,3837,696,3141,20767,0,ND
1996:Q1,10795,5205,5440,-6176,-4384,-11137,3426,203,1146,1253,9790,0,-3716,0,-4821,-437,1261,-64,0,932,0,393,19253,13349,537,16322,-10955,-95,932,1068,198,140,0,2214,-5272,-10884,-15821,-79,-92,2906,-18556,-51531,-2171,-4121,-44782,-457,70204,-6056,2256,561,1695,-1989,278,-8224,-911,-7313,5612,802,4810,-5121,0,ND
1996:Q2,10539,5882,58239,1291,-321,-15083,-8575,-669,-7567,2461,5571,0,-6382,0,3272,-309,-2491,-1206,0,-430,0,-855,50562,14015,649,21522,14376,0,164,356,614,-152,0,29383,64677,52027,-11271,-218,593,-2313,-9332,13277,14528,1384,-5820,3185,16933,-3269,3248,604,2644,13150,1466,18492,1597,16895,12650,806,11844,11094,0,ND
1996:Q3,8865,6087,57139,2550,-3609,-2415,-17204,-515,-6733,-5898,-5334,0,-1137,0,573,242,-4300,115,0,-3235,0,-1180,61816,19251,1001,28579,12985,183,497,960,703,-85,0,13743,78736,73487,-5499,830,1018,-2221,-5127,-25,6434,-1840,-3556,-1063,47251,-2640,1347,1001,346,8357,745,23952,-1128,25080,5249,721,4528,24374,0,ND
1996:Q4,4817,5206,35229,6959,2988,7006,-19807,1402,-22532,8949,4382,0,-306,0,4873,1606,-9232,-2878,0,-409,0,-5945,46888,13009,-545,21090,13334,361,815,645,421,384,0,-11431,47036,41764,675,3656,-1569,-1413,1,2610,-9110,2289,7635,1796,31006,2500,2157,-480,2637,7238,2926,-7348,3506,-10854,5272,823,4449,11418,0,ND
1997:Q1,10698,6590,57924,-8035,-2137,14480,15453,-526,6814,9262,6771,0,2904,0,-413,-307,210,-2130,0,-454,0,2794,26100,32650,579,14027,-21156,35,142,1020,793,-274,0,10348,58964,47580,4317,-4815,3913,4538,680,-34967,-4656,-2581,-27712,-18,49358,16956,1637,538,1099,-5171,3493,11957,3094,8863,11384,159,11225,5147,0,ND
1997:Q2,10718,5871,80233,1256,969,-12778,6142,-69,-8390,12803,6210,0,774,0,5819,397,1401,-1275,0,-760,0,3436,77100,28007,515,41096,7482,59,-43,1241,744,590,0,4953,86017,73236,11192,980,-2104,412,11904,17256,10215,2578,2522,1941,28907,-14968,2337,560,1777,15676,-702,13539,631,12908,12781,887,11894,10631,0,ND
1997:Q3,10101,6287,67619,124,-1018,13105,-1385,80,-10238,7700,2943,0,3692,0,1065,1934,-861,-2842,0,1114,0,867,47471,14916,-261,33166,-350,2,-143,653,141,197,0,8471,79113,67990,-9381,-724,-1581,-9629,2553,-36744,-732,19,-35186,-845,55471,28676,750,-297,1047,9295,6172,13751,18,13733,11123,443,10680,15308,0,ND
1997:Q4,11413,7127,131238,6473,6740,-1234,40022,-388,2862,29856,11525,0,10132,0,8199,452,7240,-863,0,759,0,7344,57371,35375,-1080,18990,4086,26,804,-83,859,-89,0,20349,166318,163577,4783,982,1722,-8732,10811,28076,-5732,2217,28264,3327,54902,18062,5806,-1086,6892,15435,1093,35420,3052,32368,2741,1687,1054,39365,0,ND
1998:Q1,10250,5807,15331,-7220,-4368,27798,19592,-90,5436,10484,8454,0,1138,0,892,-1343,5105,610,0,6211,0,-1716,34452,24839,-2069,32674,-20992,252,709,1259,1340,-1215,0,-57268,32564,18970,17998,783,-2006,6742,12479,-39391,-6088,-3568,-29463,-272,75177,17671,1567,-2116,3683,8050,5644,-67747,3118,-70865,13594,106,13488,21676,0,ND
1998:Q2,8665,7727,28133,629,-1616,-10981,-11434,-43,-20237,-8283,-17980,0,1854,0,7843,2926,14203,553,0,3699,0,9951,51572,45693,-1245,6394,730,563,716,309,586,-71,0,-2140,50872,37178,7304,-86,934,6836,-380,32502,26819,2622,4133,-1072,4899,-36134,44,-1220,1264,19090,-1215,10689,-1202,11891,13694,1381,12313,23678,0,ND
1998:Q3,8933,7111,110284,785,3002,25119,20925,-49,-26698,32206,24143,0,11384,0,-3321,3412,12054,-2134,0,2681,0,11507,51044,27204,403,15285,8152,-206,1147,-831,874,1380,0,7045,128916,116390,28239,-2646,92,7056,23737,-42990,-18474,-1990,-20304,-2222,39155,31386,1793,368,1425,19890,5210,33706,5282,28424,12526,635,11891,20453,0,ND
1998:Q4,8042,9254,207230,2859,343,16372,63636,119,-4873,35743,32324,0,-5504,0,8923,3621,29026,50,0,7718,0,21258,104812,38931,-1686,53321,14246,-1062,251,1702,1590,516,0,16211,201124,189679,-21086,2866,-1038,-12551,-10363,14550,-16879,3693,26952,784,99643,41614,2308,-1585,3893,41922,423,10305,-511,10816,11445,1690,9755,-7318,0,ND
1999:Q1,8673,8199,40237,-3502,-3298,-27329,27508,-130,10180,13240,-11895,0,7793,0,17342,1763,2455,5853,0,1504,0,-4902,17321,24654,-831,4802,-11304,711,912,504,1484,-468,0,26395,12077,2896,13463,-2518,229,9802,5950,-35708,3261,-3277,-33744,-1948,13011,7186,93,-869,962,9181,627,-4957,-1022,-3935,9181,484,8697,-27686,0,ND
1999:Q2,8533,7853,112694,1996,-1031,340,32054,-143,-4402,7789,-6561,0,-2387,0,16737,1248,27562,1303,0,511,0,25748,53691,31487,-860,34348,-11284,382,-1004,445,916,9,0,24896,94504,98541,31256,1154,-26,1264,28865,19220,25625,1565,-8894,924,20052,11419,68,-870,938,28380,-4267,-7588,534,-8122,-4037,217,-4254,-17510,0,ND
1999:Q3,9241,7738,78506,469,225,-24173,14998,111,-6380,10855,-1155,0,3087,0,8923,1913,8499,-1147,0,1872,0,7774,98854,24073,-863,76796,-1152,277,739,421,1697,46,0,-15047,96879,93113,6195,-207,260,-3444,9586,-19981,3973,28,-23887,-95,51474,-12589,559,-920,1479,35817,5055,26584,-2079,28663,3766,-23,3789,19877,0,ND
1999:Q4,9162,6643,197473,25535,1401,3034,23783,59,-1425,961,273,0,-3504,0,4192,1411,22777,-318,0,2145,0,20950,138420,40393,91,69084,28852,113,652,91,2093,1104,0,1247,186404,177409,3447,-302,-247,-9755,13750,37335,3545,4847,28355,588,62669,22262,556,124,432,30769,6070,14301,-6759,21060,8995,3170,5825,-8550,0,ND
2000:Q1,11417,8612,91646,-31368,-5296,19128,14229,-37,2226,13852,1105,0,-332,0,13079,1127,-2939,-2060,0,-2291,0,1412,82076,23278,456,62987,-4645,-202,575,1956,1384,1553,0,7610,112248,96463,10546,24,3,10183,336,-50125,-12058,-3145,-35451,529,77731,32299,2907,425,2482,9510,-10,13605,2024,11581,15785,103,15682,23407,0,ND
2000:Q2,10102,7338,152461,1805,83,-15155,-6863,-98,-9693,1471,-2139,0,-1174,0,4784,423,1034,467,0,483,0,84,143047,44880,206,86616,11345,-36,-124,1211,250,-188,0,28432,150711,142034,43910,201,276,-967,44400,-1460,11190,1189,-14427,588,60792,-1416,3510,224,3286,32546,-893,5044,1568,3476,8677,1234,7443,1013,0,ND
2000:Q3,7948,6819,101546,-2498,-596,-7577,11600,66,-8135,-10398,-6051,0,-10451,0,6104,1078,28989,-537,0,4026,0,25500,80410,10023,-465,53272,17580,379,710,4314,289,27,0,14488,98580,83883,-6114,384,-140,-6443,85,-36362,-9360,-1800,-27809,2607,89576,-10327,2482,-461,2943,-6886,9627,41887,278,41609,14697,1077,13620,-1836,0,ND
2000:Q4,8361,6704,109063,9897,1318,46235,6717,288,-20774,6581,14525,0,2132,0,-10076,770,19852,2398,0,5474,0,11980,47819,13154,-921,13515,22071,48,-456,3196,683,1258,0,-7652,139600,126902,-2135,529,-262,-778,-1624,4204,-22949,4615,23899,-1361,105580,-794,4584,-816,5400,8005,7167,291,1855,-1564,12698,1969,10729,32195,0,ND
2001:Q1,8057,7452,37322,-8391,-1194,31846,-18730,0,-16445,-3451,14322,0,3377,0,-21150,-418,1584,5452,0,1004,0,-4872,27367,-9440,91,44573,-7857,105,782,535,822,4502,0,-322,87701,72526,-32346,-721,-88,15731,-47269,-52769,-24003,-3996,-22726,-2044,96000,20038,3334,14,3320,7761,-1248,31756,663,31093,15175,1226,13949,50985,0,ND
2001:Q2,8536,7586,57569,1171,884,-2509,19727,0,-2818,8992,19278,0,2003,0,-12289,3850,9703,-1691,0,-3208,0,14602,42375,-9515,-636,45099,7427,-94,702,948,552,-266,0,-5920,54513,42169,14015,-554,128,-7133,21574,20094,13821,3800,-1205,3678,34193,-2193,-1193,-560,-633,928,-4373,-19302,-731,-18571,12344,1471,10873,-2106,0,ND
2001:Q3,9742,7102,148551,-514,6073,29127,42227,0,-5489,34004,24027,0,17537,0,-7560,2015,11697,-2705,0,-452,0,14854,11352,-6583,-1397,19454,-122,126,2004,455,723,1089,0,55889,208693,183775,-9942,-175,-62,-4991,-4714,4627,-1346,-801,7226,-452,73842,18618,1217,-1336,2553,8104,21993,65316,1379,63937,24918,715,24203,62781,0,ND
