1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2016:Q2,3862540,1557596,1213800,1040600,400066,559202,81332,50543,3862540,796976,1817682,359293,274334,372309,241946,722,49438,39595,3269,169,6405,25416,20490,419,436,1508,0,84741,26644,32132,1238533,30486
2016:Q3,3903138,1586064,1209040,1057490,410290,564536,82664,50543,3903138,805754,1841628,362448,274213,372677,246418,734,52106,42113,3318,172,6503,25866,20836,428,446,1531,0,84601,27144,32726,1257322,5326
2016:Q4,3959053,1620615,1212290,1075607,421433,570499,83675,50543,3959053,824973,1856867,374063,275871,380378,246901,747,50189,40050,3368,173,6598,26346,21205,437,455,1554,0,85008,27640,33320,1265406,58149
2017:Q1,4019982,1646185,1227193,1096702,431905,580253,84544,49902,4019982,846421,1869010,396978,279715,383476,244382,818,58931,46253,5429,172,7077,25579,20874,468,524,1018,0,73271,29941,32958,1268376,6310
2017:Q2,4082161,1669122,1252696,1110441,443433,581716,85292,49902,4082161,846185,1906444,411038,286089,388631,243774,833,54662,41739,5533,176,7214,26128,21264,478,535,1038,0,74627,30555,33654,1276895,25528
2017:Q3,4128318,1674190,1271267,1132959,453370,593351,86238,49902,4128318,854714,1926385,416187,287920,395115,247997,847,55771,42679,5606,178,7308,26571,21640,486,542,1052,0,75852,31053,34183,1298336,54859
2017:Q4,4235210,1717649,1311798,1155861,464030,604606,87225,49902,4235210,879744,1977371,419436,296489,408273,253897,867,56603,43186,5746,182,7489,27228,22165,498,555,1077,0,78084,31799,35021,1342794,43998
2018:Q1,4323166,1753095,1330496,1188036,479381,620130,88525,51539,4323166,896023,2047061,410916,303844,408733,256589,726,58338,43436,5978,203,8721,27026,22219,123,131,899,0,81034,32789,33304,1357223,35046
2018:Q2,4397696,1792333,1332787,1221038,494303,636971,89764,51539,4397696,917431,2076798,409655,307586,423981,262245,741,61302,46171,6070,206,8855,27577,22707,127,135,912,0,81332,33471,33941,1361609,-3403
2018:Q3,4430591,1799274,1341352,1238426,505335,642630,90461,51539,4430591,916314,2096579,409347,313419,427145,267787,753,64621,49306,6144,209,8962,28002,23043,129,137,924,0,81771,33972,34435,1364801,98665
2018:Q4,4444592,1769599,1360731,1262722,513373,658534,90815,51539,4444592,909385,2100347,416790,322662,415226,280182,763,74546,59091,6201,210,9044,28358,23396,131,139,932,0,82740,34352,34825,1365380,95325
2019:Q1,4499801,1791933,1372731,1276275,510919,674891,90465,58861,4499801,917213,2090850,436120,333568,431795,290255,758,80426,61099,9117,276,9934,29120,24584,148,168,826,0,82206,37246,34773,1360272,115734
2019:Q2,4588731,1853669,1372705,1303496,520750,691628,91118,58861,4588731,931085,2128838,456816,320782,449303,301907,776,88273,68529,9314,283,10147,29694,25104,150,171,844,0,83297,38104,35494,1390012,76223
2019:Q3,4650905,1901294,1363302,1327449,531254,703913,92282,58861,4650905,944036,2150818,468323,333960,447406,306362,789,91767,71787,9426,286,10268,30081,25442,154,176,854,0,82346,38780,35973,1414433,69800
2019:Q4,4641381,1899952,1328787,1353780,543737,716206,93837,58861,4641381,949972,2134800,466396,341497,441566,307150,794,93412,73439,9422,286,10265,30331,25663,155,178,854,0,80506,39085,36172,1425959,26911
2020:Q1,4645157,1943121,1258953,1383208,556517,732670,94021,59876,4645157,983486,2100655,460350,349529,454920,296217,960,86958,68514,8849,229,9366,36231,30677,168,215,444,0,61400,45170,33994,1372006,-32948
2020:Q2,4363295,1790111,1139613,1373696,554718,728740,90238,59876,4363295,908960,1967484,414202,365391,448671,258587,916,62160,44944,8259,214,8743,34578,29404,163,204,413,0,55272,43180,32297,1360706,-294959
2020:Q3,4612677,1894576,1252914,1405311,561207,757951,86153,59876,4612677,1022980,2034093,450787,369433,446873,288511,941,82682,64823,8569,221,9069,35691,30403,166,206,429,0,60266,44383,33344,1637339,94859
2020:Q4,4788430,1980588,1293484,1454482,581791,785969,86722,59876,4788430,1103432,2088276,467256,374852,456207,298407,971,85882,67505,8817,228,9332,36848,31440,172,212,441,0,62246,45801,34394,1670973,82783
2021:Q1,4899247,2042813,1317076,1494030,602811,805269,85950,45328,4899247,1161191,2130679,479281,368899,454918,304279,1044,83453,66005,8436,203,8809,36707,32761,1903,2290,456,0,62250,48309,35106,1769306,-44364
2021:Q2,4997591,2075818,1335850,1540594,624641,828146,87807,45328,4997591,1170068,2202195,488217,372940,450142,314029,1075,87289,69383,8657,209,9040,37792,33758,1965,2359,468,0,63453,49773,36097,1892594,-161226
2021:Q3,5053269,2108576,1326168,1573196,635865,845679,91652,45328,5053269,1193464,2241715,489754,380215,443170,304951,1089,76605,58566,8722,210,9107,38203,34197,1992,2390,471,0,63165,50382,36457,1813817,-3276
2021:Q4,5175353,2164281,1351184,1614561,649418,869177,95966,45328,5175353,1244947,2285801,502732,389769,447080,305024,1116,71675,53233,8918,214,9310,39045,34995,2035,2447,482,0,64436,51516,37277,1903423,255544
2022:Q1,5365978,2231849,1407635,1665875,677414,891038,97423,60618,5365978,1301771,2365692,526827,395404,452797,323487,1170,84957,64718,9806,213,10220,40612,36800,2150,2566,498,0,62138,53937,38659,1950380,248977
2022:Q2,5477399,2257381,1447288,1712113,693482,914913,103718,60618,5477399,1279702,2468027,538095,402818,455709,333048,1203,87796,66976,10088,220,10512,41711,37787,2206,2638,513,0,64071,55384,39739,1952399,120177
2022:Q3,5524638,2234518,1477945,1751557,715210,928652,107695,60618,5524638,1228269,2533678,537629,403970,478374,342718,1234,90560,69126,10385,226,10823,42953,38761,2274,2721,528,0,65770,56981,40936,1970993,82328
2022:Q4,5536382,2209013,1490653,1776098,723596,944786,107716,60618,5536382,1173413,2565475,530088,423861,494103,349442,1252,94931,73269,10495,229,10938,43408,39200,2299,2761,533,0,66029,57620,41409,1958011,177743
2023:Q1,5643949,2269012,1499667,1814653,742540,962223,109890,60618,5643949,1172167,2633203,537928,427657,514160,358834,1288,98666,76423,10778,234,11231,44504,40109,2356,2860,548,0,66825,59089,42589,2018569,23695
2023:Q2,5736083,2312566,1528541,1834358,743798,978179,112381,60618,5736083,1170786,2673853,546959,437155,537195,370135,1306,107127,84601,10913,239,11374,44888,40496,2371,2896,555,0,67827,59609,43060,2017399,18556
2023:Q3,5817675,2377567,1525739,1853750,752357,989570,111823,60618,5817675,1191174,2700049,551990,445661,559014,369787,1318,105407,82741,10982,239,11445,45232,40800,2392,2928,559,0,67652,60095,43404,2027422,102032
2023:Q4,5933463,2454028,1531435,1887382,769602,1005339,112441,60618,5933463,1204662,2750484,555767,459927,589251,373372,1342,105231,82210,11154,242,11625,46026,41476,2440,2992,566,0,67946,61173,44180,2025292,70140
2024:Q1,6029821,2503630,1540309,1925264,781112,1028974,115178,60618,6029821,1250491,2770758,568955,461193,599095,379329,1360,107672,84383,11284,246,11759,46636,42109,2473,3025,573,0,68749,62018,44714,2001794,34886
