1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2004:Q1,104763,0,0,0,0,0,0,75300,75300,47601,0,0,127,15756,11816,0,0,29463,23556,5907,0,0,0,104763,127,0,0,0,127,0,127,0,0,0,77064,23556,23556,0,53508,0,5907,47601,0,15756,0,15756,11816,11816,0,0,-127,0,0,0,0,0,0,0,0,0,-127,0,-1764,51744,-53508,13707,-11816
2004:Q2,95151,0,0,0,0,0,0,65178,65178,44213,0,0,126,16112,4727,0,0,29973,24192,5781,0,0,0,95151,126,0,0,0,126,0,126,0,0,0,74186,24192,24192,0,49994,0,5781,44213,0,16112,0,16112,4727,4727,0,0,-126,0,0,0,0,0,0,0,0,0,-126,0,-9008,40986,-49994,13861,-4727
2004:Q3,208886,69233,69233,69233,0,0,0,92576,74720,50413,0,0,117,16300,7890,17856,17856,32313,26636,5677,14764,14764,0,208886,50894,4504,4504,0,26277,26160,117,20113,20113,0,82726,26636,26636,0,56090,0,5677,50413,0,67376,51076,16300,7890,7890,0,0,18339,64729,64729,0,0,0,0,0,0,0,-26277,-20113,9850,48084,-38234,-35063,6874
2004:Q4,99904,0,0,0,0,0,0,70233,70233,44947,0,0,98,16332,8856,0,0,29671,24076,5595,0,0,0,99904,98,0,0,0,98,0,98,0,0,0,74618,24076,24076,0,50542,0,5595,44947,0,16332,0,16332,8856,8856,0,0,-98,0,0,0,0,0,0,0,0,0,-98,0,-4385,46157,-50542,13339,-8856
2005:Q1,120944,0,0,0,0,0,0,90613,90613,49943,0,0,70,15724,24876,0,0,30331,24796,5535,0,0,0,120944,70,0,0,0,70,0,70,0,0,0,80274,24796,24796,0,55478,0,5535,49943,0,15724,0,15724,24876,24876,0,0,-70,0,0,0,0,0,0,0,0,0,-70,0,10339,65817,-55478,14607,-24876
2005:Q2,104694,0,0,0,0,0,0,75010,75010,51172,0,0,49,15720,8069,0,0,29684,24212,5472,0,0,0,104694,49,0,0,0,49,0,49,0,0,0,80856,24212,24212,0,56644,0,5472,51172,0,15720,0,15720,8069,8069,0,0,-49,0,0,0,0,0,0,0,0,0,-49,0,-5846,50798,-56644,13964,-8069
2005:Q3,347611,111516,111516,111516,0,0,0,144035,141471,47383,68400,0,35,15720,9933,2564,2564,30540,25136,5404,61520,61520,0,347611,104598,3780,3780,0,54317,54282,35,46501,46501,0,86123,25136,25136,0,60987,8200,5404,47383,0,146957,131237,15720,9933,9933,0,0,6918,107736,107736,0,0,0,0,0,0,0,-54317,-46501,57912,116335,-58423,-116417,51587
2005:Q4,141153,3912,3912,3912,0,0,0,106096,82896,49225,800,0,27,16608,16236,23200,23200,31145,25812,5333,0,0,0,141153,14147,752,752,0,7626,7599,27,5769,5769,0,80370,25812,25812,0,54558,0,5333,49225,0,30400,13792,16608,16236,16236,0,0,-10235,3160,3160,0,0,0,0,0,0,0,-7626,-5769,25726,57084,-31358,745,-16236
2006:Q1,117326,0,0,0,0,0,0,80532,80532,53557,0,0,26,16612,10337,0,0,36794,31536,5258,0,0,0,117326,26,0,0,0,26,0,26,0,0,0,90351,31536,31536,0,58815,0,5258,53557,0,16612,0,16612,10337,10337,0,0,-26,0,0,0,0,0,0,0,0,0,-26,0,-9819,48996,-58815,20182,-10337
2006:Q2,109375,0,0,0,0,0,0,77532,77532,53237,0,0,26,16608,7661,0,0,31843,26620,5223,0,0,0,109375,26,0,0,0,26,0,26,0,0,0,85080,26620,26620,0,58460,0,5223,53237,0,16608,0,16608,7661,7661,0,0,-26,0,0,0,0,0,0,0,0,0,-26,0,-7548,50912,-58460,15235,-7661
2006:Q3,107144,0,0,0,0,0,0,74809,74809,52165,0,0,26,16608,6010,0,0,32335,27108,5227,0,0,0,107144,26,0,0,0,26,0,26,0,0,0,84500,27108,27108,0,57392,0,5227,52165,0,16608,0,16608,6010,6010,0,0,-26,0,0,0,0,0,0,0,0,0,-26,0,-9691,47701,-57392,15727,-6010
2006:Q4,105243,0,0,0,0,0,0,73904,73904,51704,0,0,27,15608,6565,0,0,31339,26068,5271,0,0,0,105243,27,0,0,0,27,0,27,0,0,0,83043,26068,26068,0,56975,0,5271,51704,0,15608,0,15608,6565,6565,0,0,-27,0,0,0,0,0,0,0,0,0,-27,0,-9139,47836,-56975,15731,-6565
2007:Q1,120245,0,0,0,0,0,0,90283,90283,50937,0,0,29,26748,12569,0,0,29962,24608,5354,0,0,0,120245,29,0,0,0,29,0,29,0,0,0,80899,24608,24608,0,56291,0,5354,50937,0,26748,0,26748,12569,12569,0,0,-29,0,0,0,0,0,0,0,0,0,-29,0,9384,65675,-56291,3214,-12569
2007:Q2,118508,0,0,0,0,0,0,86456,86456,56121,0,0,32,26748,3555,0,0,32052,26624,5428,0,0,0,118508,32,0,0,0,32,0,32,0,0,0,88173,26624,26624,0,61549,0,5428,56121,0,26748,0,26748,3555,3555,0,0,-32,0,0,0,0,0,0,0,0,0,-32,0,-1717,59832,-61549,5304,-3555
2007:Q3,117707,0,0,0,0,0,0,86334,86334,55528,0,0,35,26752,4019,0,0,31373,25880,5493,0,0,0,117707,35,0,0,0,35,0,35,0,0,0,86901,25880,25880,0,61021,0,5493,55528,0,26752,0,26752,4019,4019,0,0,-35,0,0,0,0,0,0,0,0,0,-35,0,-567,60454,-61021,4621,-4019
2007:Q4,114769,0,0,0,0,0,0,80448,80448,54619,0,0,38,18532,7259,0,0,34321,28772,5549,0,0,0,114769,38,0,0,0,38,0,38,0,0,0,88940,28772,28772,0,60168,0,5549,54619,0,18532,0,18532,7259,7259,0,0,-38,0,0,0,0,0,0,0,0,0,-38,0,-8492,51676,-60168,15789,-7259
2008:Q1,119730,0,0,0,0,0,0,87023,87023,56613,0,0,78,18528,11804,0,0,32707,27112,5595,0,0,0,119730,78,0,0,0,78,0,78,0,0,0,89320,27112,27112,0,62208,0,5595,56613,0,18528,0,18528,11804,11804,0,0,-78,0,0,0,0,0,0,0,0,0,-78,0,-2297,59911,-62208,14179,-11804
2008:Q2,117213,0,0,0,0,0,0,81441,81441,58842,0,0,101,18528,3970,0,0,35772,30224,5548,0,0,0,117213,101,0,0,0,101,0,101,0,0,0,94614,30224,30224,0,64390,0,5548,58842,0,18528,0,18528,3970,3970,0,0,-101,0,0,0,0,0,0,0,0,0,-101,0,-13173,51217,-64390,17244,-3970
2008:Q3,178340,30320,30320,30320,0,0,0,91171,91171,56868,11200,0,111,18532,4460,0,0,32169,26760,5409,24680,24680,0,178340,29171,1592,1592,0,14443,14332,111,13136,13136,0,89037,26760,26760,0,62277,0,5409,56868,0,55672,37140,18532,4460,4460,0,0,1149,28728,28728,0,0,0,0,0,0,0,-14443,-13136,2134,64411,-62277,-23503,20220
2008:Q4,382711,0,0,0,0,0,0,348579,348579,58177,0,270660,119,12060,7563,0,0,34132,28956,5176,0,0,0,382711,270779,270660,0,270660,119,0,119,0,0,0,92309,28956,28956,0,63353,0,5176,58177,0,12060,0,12060,7563,7563,0,0,-270779,-270660,0,0,-117080,-27612,0,0,-12960,-113008,-119,0,256270,319623,-63353,22072,-7563
2009:Q1,329134,0,0,0,0,0,0,301167,301167,58334,0,222924,3694,12052,4163,0,0,27967,23116,4851,0,0,0,329134,226618,222924,0,222924,130,0,130,3564,0,3564,86301,23116,23116,0,63185,0,4851,58334,0,12052,0,12052,4163,4163,0,0,-226618,-222924,0,0,-57324,-165600,0,0,0,0,-130,-3564,214866,278051,-63185,15915,-4163
2009:Q2,252183,0,0,0,0,0,0,226025,226025,59643,0,137284,7425,12052,9621,0,0,26158,21540,4618,0,0,0,252183,144709,137284,0,137284,153,0,153,7272,0,7272,85801,21540,21540,0,64261,0,4618,59643,0,12052,0,12052,9621,9621,0,0,-144709,-137284,0,0,-12332,-90400,0,0,-30000,-4552,-153,-7272,140224,204485,-64261,14106,-9621
2009:Q3,271500,102360,0,0,0,102360,0,144917,144917,67126,0,48576,11283,12056,5876,0,0,24223,19744,4479,0,0,0,271500,59859,48576,0,48576,4327,0,4327,6956,0,6956,91349,19744,19744,0,71605,0,4479,67126,0,114416,0,114416,5876,5876,0,0,42501,-48576,0,0,-1936,-38500,0,0,0,-8140,98033,-6956,53568,125173,-71605,-90193,-5876
2009:Q4,260094,59200,0,0,0,59200,0,178418,178418,68543,0,78900,9941,15500,5534,0,0,22476,18044,4432,0,0,0,260094,88841,78900,0,78900,3757,0,3757,6184,0,6184,91019,18044,18044,0,72975,0,4432,68543,0,74700,0,74700,5534,5534,0,0,-29641,-78900,0,0,-1252,-54020,0,0,-15160,-8468,55443,-6184,87399,160374,-72975,-52224,-5534
2010:Q1,248544,62248,0,0,0,62248,0,164277,164277,64721,0,63020,7879,15508,13149,0,0,22019,17540,4479,0,0,0,248544,70899,63020,0,63020,3471,0,3471,4408,0,4408,86740,17540,17540,0,69200,0,4479,64721,0,77756,0,77756,13149,13149,0,0,-8651,-63020,0,0,6884,-61200,0,0,0,-8704,58777,-4408,77537,146737,-69200,-55737,-13149
2010:Q2,231373,15276,0,0,0,15276,0,195759,195759,73737,0,77228,24432,15508,4854,0,0,20338,15784,4554,0,0,0,231373,101660,77228,0,77228,8344,0,8344,16088,0,16088,94315,15784,15784,0,78531,0,4554,73737,240,30544,0,30544,4854,4854,0,0,-86384,-77228,0,0,-1228,-76000,0,0,0,0,6932,-16088,101444,179975,-78531,-10206,-4854
2010:Q3,141933,480,0,0,0,480,0,122451,122451,74821,0,14868,12040,15508,5214,0,0,19002,14344,4658,0,0,0,141934,26909,14868,0,14868,4048,0,4048,7993,0,7993,94303,14344,14344,0,79959,0,4658,74821,480,15508,0,15508,5214,5214,0,0,-26429,-14868,0,0,4324,-13200,0,0,-5992,0,-3568,-7993,28148,108107,-79959,3494,-5214
2010:Q4,152725,25280,0,0,0,25280,0,110007,110007,75022,0,10808,6340,11440,6397,0,0,17438,12648,4790,0,0,0,152725,17148,10808,0,10808,3754,0,3754,2586,0,2586,92540,12648,12648,0,79892,0,4790,75022,80,36640,0,36640,6397,6397,0,0,8132,-10808,0,0,-408,-10400,0,0,0,0,21526,-2586,17467,97359,-79892,-19202,-6397
2011:Q1,125510,0,0,0,0,0,0,110240,110240,70503,0,12472,8262,11760,7243,0,0,15270,10320,4950,0,0,0,125510,20734,12472,0,12472,5772,0,5772,2490,0,2490,85773,10320,10320,0,75453,0,4950,70503,0,11760,0,11760,7243,7243,0,0,-20734,-12472,0,0,14564,-12400,0,0,-1048,-13588,-5772,-2490,24467,99920,-75453,3510,-7243
2011:Q2,156956,0,0,0,0,0,0,142243,142243,69145,0,34288,9111,12896,16803,0,0,14713,9648,5065,0,0,0,156956,43399,34288,0,34288,5708,0,5708,3403,0,3403,83858,9648,9648,0,74210,0,5065,69145,0,12896,0,12896,16803,16803,0,0,-43399,-34288,0,0,-288,-34000,0,0,0,0,-5708,-3403,58385,132595,-74210,1817,-16803
2011:Q3,137140,0,0,0,0,0,0,122798,122798,65916,0,27684,7735,14892,6571,0,0,14342,9208,5134,0,0,0,137140,35419,27684,0,27684,7474,0,7474,261,0,261,80258,9208,9208,0,71050,0,5134,65916,0,14892,0,14892,6571,6571,0,0,-35419,-27684,0,0,-1420,-26264,0,0,0,0,-7474,-261,42540,113590,-71050,-550,-6571
2011:Q4,164264,0,0,0,0,0,0,149706,149706,70531,0,55132,6969,9860,7214,0,0,14558,9400,5158,0,0,0,164264,62101,55132,0,55132,6759,0,6759,210,0,210,85089,9400,9400,0,75689,0,5158,70531,0,9860,0,9860,7214,7214,0,0,-62101,-55132,0,0,0,-55132,0,0,0,0,-6759,-210,64617,140306,-75689,4698,-7214
2012:Q1,127553,0,0,0,0,0,0,110757,110757,67107,0,18868,6408,10004,8370,0,0,16796,11660,5136,0,0,0,127553,25276,18868,0,18868,6527,0,6527,-119,0,-119,83903,11660,11660,0,72243,0,5136,67107,0,10004,0,10004,8370,8370,0,0,-25276,-18868,0,0,0,-18868,0,0,0,0,-6527,119,26854,99097,-72243,6792,-8370
2012:Q2,111036,0,0,0,0,0,0,93010,93010,67670,0,76,7909,9780,7575,0,0,18026,12888,5138,0,0,0,111036,7985,76,0,76,7810,0,7810,99,0,99,85696,12888,12888,0,72808,0,5138,67670,0,9780,0,9780,7575,7575,0,0,-7985,-76,0,0,0,-76,0,0,0,0,-7810,-99,7314,80122,-72808,8246,-7575
2012:Q3,110674,0,0,0,0,0,0,90737,90737,65880,0,0,9176,9192,6489,0,0,19937,14772,5165,0,0,0,110674,9176,0,0,0,9160,0,9160,16,0,16,85817,14772,14772,0,71045,0,5165,65880,0,9192,0,9192,6489,6489,0,0,-9176,0,0,0,0,0,0,0,0,0,-9160,-16,4920,75965,-71045,10745,-6489
2012:Q4,235500,57328,57328,57328,0,0,0,125307,125307,65507,30588,0,10313,13088,5811,0,0,22193,16976,5217,30672,30672,0,235500,64157,0,0,0,44490,34196,10294,19667,19648,19,98312,16976,16976,0,81336,10612,5217,65507,0,67220,54132,13088,5811,5811,0,0,-6829,57328,57328,0,0,0,0,0,0,0,-44490,-19667,26995,108331,-81336,-45027,24861
2013:Q1,116263,0,0,0,0,0,0,91199,91199,67564,0,0,9661,6860,7114,0,0,25064,19740,5324,0,0,0,116264,9662,0,0,0,9645,0,9645,17,0,17,92628,19740,19740,0,72888,0,5324,67564,0,6860,0,6860,7114,7114,0,0,-9662,0,0,0,0,0,0,0,0,0,-9645,-17,-1429,71459,-72888,18204,-7114
2013:Q2,110258,0,0,0,0,0,0,84394,84394,63979,0,0,5863,6632,7920,0,0,25864,20504,5360,0,0,0,110259,5864,0,0,0,5843,0,5843,21,0,21,89843,20504,20504,0,69339,0,5360,63979,0,6632,0,6632,7920,7920,0,0,-5864,0,0,0,0,0,0,0,0,0,-5843,-21,-5449,63890,-69339,19232,-7920
2013:Q3,112678,0,0,0,0,0,0,85265,85265,68014,0,0,4515,6488,6248,0,0,27413,22088,5325,0,0,0,112678,4515,0,0,0,4503,0,4503,12,0,12,95427,22088,22088,0,73339,0,5325,68014,0,6488,0,6488,6248,6248,0,0,-4515,0,0,0,0,0,0,0,0,0,-4503,-12,-10162,63177,-73339,20925,-6248
2013:Q4,106100,0,0,0,0,0,0,79724,79724,65742,0,0,2862,4588,6532,0,0,26376,21156,5220,0,0,0,106100,2862,0,0,0,2856,0,2856,6,0,6,92118,21156,21156,0,70962,0,5220,65742,0,4588,0,4588,6532,6532,0,0,-2862,0,0,0,0,0,0,0,0,0,-2856,-6,-12394,58568,-70962,21788,-6532
2014:Q1,111705,0,0,0,0,0,0,86814,86814,65276,0,0,7380,4528,9630,0,0,24891,19848,5043,0,0,0,111705,7380,0,0,0,7386,0,7386,-6,0,-6,90167,19848,19848,0,70319,0,5043,65276,0,4528,0,4528,9630,9630,0,0,-7380,0,0,0,0,0,0,0,0,0,-7386,6,-3353,66966,-70319,20363,-9630
2014:Q2,107795,0,0,0,0,0,0,84089,84089,67164,0,0,6855,4524,5546,0,0,23706,18748,4958,0,0,0,107795,6855,0,0,0,6855,0,6855,0,0,0,90870,18748,18748,0,72122,0,4958,67164,0,4524,0,4524,5546,5546,0,0,-6855,0,0,0,0,0,0,0,0,0,-6855,0,-6781,65341,-72122,19182,-5546
2014:Q3,145993,39960,39960,0,39960,0,0,82954,82954,68840,0,0,4345,4524,5245,0,0,23079,18116,4963,0,0,0,145993,4345,0,0,0,4345,0,4345,0,0,0,91919,18116,18116,0,73803,0,4963,68840,0,44484,0,44484,5245,5245,0,0,35615,39960,0,0,39960,0,0,0,0,0,-4345,0,-8965,64838,-73803,-21405,-5245
2014:Q4,104341,0,0,0,0,0,0,80822,80822,61403,0,0,8114,4296,7009,0,0,23519,18460,5059,0,0,0,104341,8114,0,0,0,8114,0,8114,0,0,0,84922,18460,18460,0,66462,0,5059,61403,0,4296,0,4296,7009,7009,0,0,-8114,0,0,0,0,0,0,0,0,0,-8114,0,-4100,62362,-66462,19223,-7009
2015:Q1,108152,0,0,0,0,0,0,83207,83207,63534,0,0,3014,4295,12364,0,0,24945,19700,5245,0,0,0,108152,3014,0,0,0,3014,0,3014,0,0,0,88479,19700,19700,0,68779,0,5245,63534,0,4295,0,4295,12364,12364,0,0,-3014,0,0,0,0,0,0,0,0,0,-3014,0,-5272,63507,-68779,20650,-12364
2015:Q2,102691,0,0,0,0,0,0,77058,77058,62907,0,0,4351,4295,5505,0,0,25633,20268,5365,0,0,0,102691,4351,0,0,0,4351,0,4351,0,0,0,88540,20268,20268,0,68272,0,5365,62907,0,4295,0,4295,5505,5505,0,0,-4351,0,0,0,0,0,0,0,0,0,-4351,0,-11482,56790,-68272,21338,-5505
2015:Q3,109753,0,0,0,0,0,0,83896,83896,66760,0,0,3693,4295,9148,0,0,25857,20440,5417,0,0,0,109753,3693,0,0,0,3693,0,3693,0,0,0,92617,20440,20440,0,72177,0,5417,66760,0,4295,0,4295,9148,9148,0,0,-3693,0,0,0,0,0,0,0,0,0,-3693,0,-8721,63456,-72177,21562,-9148
2015:Q4,102148,0,0,0,0,0,0,76390,76390,64462,0,0,1907,3632,6389,0,0,25758,20356,5402,0,0,0,102148,1907,0,0,0,1907,0,1907,0,0,0,90220,20356,20356,0,69864,0,5402,64462,0,3632,0,3632,6389,6389,0,0,-1907,0,0,0,0,0,0,0,0,0,-1907,0,-13830,56034,-69864,22126,-6389
2016:Q1,105828,0,0,0,0,0,0,80903,80903,66301,0,0,1661,3632,9309,0,0,24925,19604,5321,0,0,0,105828,1661,0,0,0,1661,0,1661,0,0,0,91226,19604,19604,0,71622,0,5321,66301,0,3632,0,3632,9309,9309,0,0,-1661,0,0,0,0,0,0,0,0,0,-1661,0,-10323,61299,-71622,21293,-9309
2016:Q2,109623,7200,7200,0,7200,0,0,77225,77225,67191,0,0,1634,3632,4768,0,0,25198,19948,5250,0,0,0,109623,1634,0,0,0,1634,0,1634,0,0,0,92389,19948,19948,0,72441,0,5250,67191,0,10832,0,10832,4768,4768,0,0,5566,7200,0,0,7200,0,0,0,0,0,-1634,0,-15164,57277,-72441,14366,-4768
2016:Q3,104713,0,0,0,0,0,0,79638,79638,68578,0,0,1587,3632,5841,0,0,25075,19884,5191,0,0,0,104713,1587,0,0,0,1587,0,1587,0,0,0,93653,19884,19884,0,73769,0,5191,68578,0,3632,0,3632,5841,5841,0,0,-1587,0,0,0,0,0,0,0,0,0,-1587,0,-14015,59754,-73769,21443,-5841
2016:Q4,129166,18748,0,0,0,18748,0,84507,84507,66981,0,0,3330,5979,8217,0,0,25911,20768,5143,0,0,0,129166,3330,0,0,0,3330,0,3330,0,0,0,92892,20768,20768,0,72124,0,5143,66981,0,24727,0,24727,8217,8217,0,0,15418,0,0,0,0,0,0,0,0,0,15418,0,-8385,63739,-72124,1184,-8217
2017:Q1,139115,27600,27600,0,27600,0,0,84289,84289,67223,0,0,2330,5979,8757,0,0,27226,22120,5106,0,0,0,139115,2330,0,0,0,2330,0,2330,0,0,0,94449,22120,22120,0,72329,0,5106,67223,0,33579,0,33579,8757,8757,0,0,25270,27600,0,0,27600,0,0,0,0,0,-2330,0,-10160,62169,-72329,-6353,-8757
2017:Q2,113399,0,0,0,0,0,0,85460,85460,69479,0,0,1530,5979,8472,0,0,27939,22824,5115,0,0,0,113399,1530,0,0,0,1530,0,1530,0,0,0,97418,22824,22824,0,74594,0,5115,69479,0,5979,0,5979,8472,8472,0,0,-1530,0,0,0,0,0,0,0,0,0,-1530,0,-11958,62636,-74594,21960,-8472
2017:Q3,423152,219665,219665,219665,0,0,0,121465,116545,64624,39852,0,1978,5979,4112,4920,4920,28391,23220,5171,53631,53631,0,423152,102833,6333,6333,0,58994,57016,1978,37506,37506,0,99826,23220,23220,0,76606,6811,5171,64624,0,127366,121387,5979,93127,4112,89015,0,116832,213332,213332,0,0,0,0,0,0,0,-58994,-37506,21639,93325,-71686,-98975,-39496
2017:Q4,1043521,932796,65486,0,65486,867310,0,81011,81011,65737,0,0,1157,6975,7142,0,0,29714,24440,5274,0,0,0,1043521,1157,0,0,0,1157,0,1157,0,0,0,1028247,957236,24440,932796,71011,0,5274,65737,0,6975,0,6975,7142,7142,0,0,931639,65486,9380,5036,17162,0,17416,16492,0,0,866153,0,-947236,-876225,-71011,22739,-7142
2018:Q1,108335,0,0,0,0,0,0,78914,78914,65069,0,0,1277,6975,5593,0,0,29421,23988,5433,0,0,0,108335,1277,0,0,0,1277,0,1277,0,0,0,94490,23988,23988,0,70502,0,5433,65069,0,6975,0,6975,5593,5593,0,0,-1277,0,0,0,0,0,0,0,0,0,-1277,0,-15576,54926,-70502,22446,-5593
2018:Q2,115291,0,0,0,0,0,0,86130,86130,65827,0,0,1187,6975,12141,0,0,29161,23656,5505,0,0,0,115291,1187,0,0,0,1187,0,1187,0,0,0,94988,23656,23656,0,71332,0,5505,65827,0,6975,0,6975,12141,12141,0,0,-1187,0,0,0,0,0,0,0,0,0,-1187,0,-8858,62474,-71332,22186,-12141
2018:Q3,135285,19904,19904,19904,0,0,0,85320,85320,70346,2600,0,1125,6975,4274,0,0,27965,22476,5489,2096,2096,0,135285,9950,533,533,0,5921,4796,1125,3496,3496,0,101479,22476,22476,0,79003,3168,5489,70346,0,19582,12607,6975,4274,4274,0,0,9954,19371,19371,0,0,0,0,0,0,0,-5921,-3496,-16159,62844,-79003,8383,-2178
2018:Q4,169548,49908,49908,49908,0,0,0,82851,82851,66262,0,0,1106,6106,9377,0,0,25897,20512,5385,10892,10892,0,169548,26706,1698,1698,0,16396,15290,1106,8612,8612,0,92159,20512,20512,0,71647,0,5385,66262,0,41306,35200,6106,9377,9377,0,0,23202,48210,48210,0,0,0,0,0,0,0,-16396,-8612,-9308,62339,-71647,-15409,1515
2019:Q1,108910,0,0,0,0,0,0,85736,85736,67274,0,0,1050,6106,11306,0,0,23174,17980,5194,0,0,0,108910,1050,0,0,0,1050,0,1050,0,0,0,90448,17980,17980,0,72468,0,5194,67274,0,6106,0,6106,11306,11306,0,0,-1050,0,0,0,0,0,0,0,0,0,-1050,0,-4712,67756,-72468,17068,-11306
2019:Q2,99606,0,0,0,0,0,0,78666,78666,67611,0,0,1176,6106,3773,0,0,20940,15804,5136,0,0,0,99606,1176,0,0,0,1176,0,1176,0,0,0,88551,15804,15804,0,72747,0,5136,67611,0,6106,0,6106,3773,3773,0,0,-1176,0,0,0,0,0,0,0,0,0,-1176,0,-9885,62862,-72747,14834,-3773
2019:Q3,103412,0,0,0,0,0,0,82711,82711,71308,0,0,1303,6106,3994,0,0,20701,15488,5213,0,0,0,103412,1303,0,0,0,1303,0,1303,0,0,0,92009,15488,15488,0,76521,0,5213,71308,0,6106,0,6106,3994,3994,0,0,-1303,0,0,0,0,0,0,0,0,0,-1303,0,-9298,67223,-76521,14595,-3994
2019:Q4,154634,0,0,0,0,0,0,133638,133638,72156,0,0,46190,7054,8238,0,0,20996,15572,5424,0,0,0,154634,46190,0,0,0,46190,0,46190,0,0,0,93152,15572,15572,0,77580,0,5424,72156,0,7054,0,7054,8238,8238,0,0,-46190,0,0,0,0,0,0,0,0,0,-46190,0,40486,118066,-77580,13942,-8238
2020:Q1,117653,0,0,0,0,0,0,95145,95145,75246,0,0,938,7254,11707,0,0,22508,16740,5768,0,0,0,117653,938,0,0,0,938,0,938,0,0,0,97754,16740,16740,0,81014,0,5768,75246,0,7254,0,7254,11707,11707,0,0,-938,0,0,0,0,0,0,0,0,0,-938,0,-2609,78405,-81014,15254,-11707
2020:Q2,175431,58000,0,0,0,58000,0,92933,92933,75986,0,0,960,11666,4321,0,0,24498,18420,6078,0,0,0,175431,960,0,0,0,960,0,960,0,0,0,104484,18420,18420,0,86064,0,6078,75986,4000,65666,0,65666,4321,4321,0,0,57040,0,0,0,0,0,0,0,0,0,57040,0,-11551,74513,-86064,-41168,-4321
2020:Q3,119192,0,0,0,0,0,0,93127,93127,79651,0,0,835,8514,4127,0,0,26065,19712,6353,0,0,0,119192,835,0,0,0,835,0,835,0,0,0,105716,19712,19712,0,86004,0,6353,79651,0,8514,0,8514,4127,4127,0,0,-835,0,0,0,0,0,0,0,0,0,-835,0,-12589,73415,-86004,17551,-4127
2020:Q4,116885,0,0,0,0,0,0,88832,88832,75401,0,0,736,7792,4903,0,0,28053,21460,6593,0,0,0,116885,736,0,0,0,736,0,736,0,0,0,103454,21460,21460,0,81994,0,6593,75401,0,7792,0,7792,4903,4903,0,0,-736,0,0,0,0,0,0,0,0,0,-736,0,-14622,67372,-81994,20261,-4903
2021:Q1,349413,0,0,0,0,0,0,318623,318623,73035,0,0,610,231144,13834,0,0,30790,23992,6798,0,0,0,349413,610,0,0,0,610,0,610,0,0,0,103825,23992,23992,0,79833,0,6798,73035,0,231144,0,231144,13834,13834,0,0,-610,0,0,0,0,0,0,0,0,0,-610,0,214798,294631,-79833,-200354,-13834
2021:Q2,120460,0,0,0,0,0,0,87232,87232,75130,0,0,547,7792,3763,0,0,33228,26240,6988,0,0,0,120460,547,0,0,0,547,0,547,0,0,0,108358,26240,26240,0,82118,0,6988,75130,0,7792,0,7792,3763,3763,0,0,-547,0,0,0,0,0,0,0,0,0,-547,0,-21126,60992,-82118,25436,-3763
2021:Q3,244807,94800,94800,94800,0,0,0,99225,99225,70192,16000,0,431,9080,3522,0,0,35582,28420,7162,15200,15200,0,244807,62694,4158,4158,0,37863,37432,431,20673,20673,0,118644,28420,28420,0,90224,12870,7162,70192,0,59947,50867,9080,3522,3522,0,0,32106,90642,90642,0,0,0,0,0,0,0,-37863,-20673,-19419,70805,-90224,-24365,11678
2021:Q4,127172,0,0,0,0,0,0,89134,89134,72267,0,0,333,8465,8069,0,0,38038,30716,7322,0,0,0,127172,333,0,0,0,333,0,333,0,0,0,110305,30716,30716,0,79589,0,7322,72267,0,8465,0,8465,8069,8069,0,0,-333,0,0,0,0,0,0,0,0,0,-333,0,-21171,58418,-79589,29573,-8069
2022:Q1,132073,0,0,0,0,0,0,92171,92171,74974,0,0,381,8465,8351,0,0,39902,32436,7466,0,0,0,132073,381,0,0,0,381,0,381,0,0,0,114876,32436,32436,0,82440,0,7466,74974,0,8465,0,8465,8351,8351,0,0,-381,0,0,0,0,0,0,0,0,0,-381,0,-22705,59735,-82440,31437,-8351
2022:Q2,594884,104000,0,0,0,104000,0,450309,450309,428190,0,0,293,8465,13361,0,0,40575,32916,7659,0,0,0,594884,293,0,0,0,293,0,293,0,0,0,572285,32916,32916,0,539369,0,7659,428190,103520,8465,0,8465,13841,13361,0,480,103707,0,0,0,0,0,0,0,0,0,103707,0,-121976,417393,-539369,32110,-13841
