date,FU316010105.Q,FU316210001.Q,FU316240001.Q,FU316231001.Q,FU316231061.Q,FU316601001.Q,FU316150105.Q,FU316403105.Q,FU316402101.Q,FU316900005.Q,FU316901001.Q,FU316404001.Q,FU316403001.Q,FU316130001.Q,FU316402001.Q,FU316006005.Q,FU316300001.Q,FU313154015.Q,FU315440095.Q,FU316000105.Q,FU315090005.Q,FU315019001.Q,FU315420003.Q,FU315000005.Q,FU314090005.Q,FU313011005.Q,FU313020005.Q,FU313030003.Q,FU314022005.Q,FU313061703.Q,FU313063763.Q,FU314023005.Q,FU313069005.Q,FU313065005.Q,FU313066220.Q,FU313064105.Q,FU313081115.Q,FU313070000.Q,FU313078000.Q,FU313091105.Q,FU314190005.Q,FU313111303.Q,FU713014003.Q,FU313112003.Q,FU314122005.Q,FU313161105.Q,FU313161705.Q,FU314123005.Q,FU313165403.Q,FU313169005.Q,FU313169205.Q,FU313140003.Q,FU313170005.Q,FU313190005.Q,FU343073045.Q,FU313172003.Q,FU313190015.Q,FU317005005.Q,FU314000105.Q
1984:Q4,182107,79119,11903,14026,334,64368,11295,1592,-530,236970,76765,79387,23640,51327,5852,-54863,24173,317,3298,-34305,-44371,31065,-614,-74822,243,742,-12534,269,0,0,0,9347,7769,1578,0,0,415,216,1789,-1,75065,0,0,141,60124,60135,-11,7418,-11,7429,7429,491,188,6703,11427,0,-4724,10067,-12053
1985:Q1,189320,86553,11439,12417,354,65734,11729,1762,-667,240505,77018,82642,21857,52065,6924,-51185,23629,807,2665,-31028,-28860,30907,47,-59814,7643,85,-4563,-69,0,0,0,6451,6250,201,0,0,335,2079,3255,70,67457,0,0,277,44333,44347,-14,6779,-25,6804,6804,36,3017,13015,6929,0,6086,-2168,-4188
1985:Q2,191431,76915,11447,14752,462,73258,11877,3201,-481,241853,78373,82149,21671,53286,6375,-50422,24054,409,3373,-30150,-26780,32581,-48,-59313,6501,244,10378,-27,0,0,0,6494,5997,497,0,0,340,1731,-12393,-266,65814,0,0,18,33156,33165,-9,16668,-20,16688,16688,469,2877,12626,10876,0,1750,-3370,10597
1985:Q3,197498,85912,11799,16844,544,68991,12137,1813,-542,242861,81714,82172,21889,53630,3457,-45363,24351,-20,3365,-24357,-27574,34500,-1131,-60943,3765,-3,-6337,83,0,0,0,7069,6489,580,0,0,336,1040,1594,-18,64708,0,0,80,38069,38075,-6,22641,-13,22654,22654,56,2807,1055,1099,0,-44,3217,-6425
1985:Q4,197477,87073,11367,14456,579,69926,12189,1820,67,249751,83276,82919,24519,54761,4277,-52274,24937,335,3789,-31461,-52611,34541,-70,-87082,13892,1580,13513,53,0,0,0,-2009,-2572,563,0,0,290,-1171,1538,98,100974,0,100,12,77589,77587,2,26322,-11,26333,26333,547,1939,-5535,1674,0,-7209,21150,14379
1986:Q1,197313,85391,10896,14338,367,71866,12775,1827,-146,251363,81953,86258,23139,55642,4371,-54049,25234,872,3303,-32991,-38037,33474,-9,-71502,-9154,19,-18663,373,0,0,0,3142,3141,1,0,0,208,-497,6286,-22,62348,0,0,211,35753,35807,-54,-648,-11,-637,-637,30,2059,24943,18765,0,6178,5046,-19480
1986:Q2,208788,87106,10688,16869,396,79474,12467,1884,-96,260580,84926,85873,24523,56069,9189,-51792,25718,724,3427,-30225,-33764,34631,-1858,-66537,6971,-119,12380,25,0,0,0,3964,3716,248,0,0,394,706,-10336,-43,73508,0,100,93,26434,26432,2,30323,-9,30332,30332,496,4973,11089,10445,0,644,3539,13148
1986:Q3,205207,88620,11151,17136,437,73872,12726,1677,-412,260230,86547,87855,24866,56177,4785,-55023,26099,220,3505,-32649,-33922,36971,-2,-70891,8655,-479,7304,-190,0,0,0,2828,2776,52,0,0,715,-948,378,-953,79546,0,200,76,65499,65105,394,3429,-12,3441,3441,73,5912,4357,4571,0,-214,1273,7059
1986:Q4,206600,89484,10963,17679,513,73721,11951,2223,67,261676,86346,88675,24095,56316,6244,-55075,26537,480,2875,-31894,-48382,36810,-1155,-84037,549,-163,-612,-23,0,0,0,742,-480,1222,0,0,165,-1583,1979,44,84586,0,0,109,55475,55426,49,29268,-4,29272,29272,443,1674,-2383,1060,0,-3443,16488,-745
1987:Q1,213091,94404,10898,17749,465,75662,11690,2405,-181,263461,85522,89635,22604,56747,8953,-50370,26925,206,2855,-26506,-26351,36492,-1,-62842,-17396,-1334,-22207,-112,0,0,0,-2656,-2366,-290,0,0,189,5275,3296,153,45446,0,0,128,16974,15988,986,7995,-9,8004,8004,127,2311,17911,18713,0,-802,-155,-22864
1987:Q2,235001,102890,11196,22176,500,84207,11671,2693,-332,264314,87676,90442,22667,57284,6245,-29313,27274,495,3112,-5646,12311,38179,-47,-25821,24225,-1774,30992,252,0,0,0,727,774,-47,0,0,282,1484,-7579,-159,50046,0,0,107,21624,22091,-467,16031,-2,16033,16033,489,1299,10496,9739,0,757,-17957,32699
1987:Q3,225540,97046,11886,23916,481,78075,11527,2534,75,262982,86722,91162,21610,58288,5200,-37442,27718,922,2865,-13511,-12859,39014,-206,-51667,-10912,-125,-2972,-53,0,0,0,-5862,-608,-5254,0,0,407,1080,-3392,4,40755,0,0,114,16917,17143,-226,18887,-3,18890,18890,1031,2447,1359,1593,0,-234,-652,-2688
1987:Q4,225859,98648,11960,21609,594,79486,11050,2574,-61,274471,90421,90229,24216,59996,9609,-48612,28190,-506,3059,-22975,-44104,38758,-184,-82678,-13878,-2131,-13888,131,0,0,0,-67,-369,302,0,0,333,139,1488,116,68800,0,0,120,48968,47725,1243,26771,-1,26772,26772,-442,1420,-8037,1055,0,-9092,21129,-15021
1988:Q1,228674,96911,12229,20413,531,83543,12713,2246,89,278364,88689,96243,24630,61031,7771,-49690,28912,164,2988,-23930,-30060,36457,45,-66562,3581,-1041,-2451,-79,0,0,0,-1477,-1579,102,0,0,279,1151,7306,-108,70143,0,0,129,32234,32357,-123,4970,0,4970,4970,21,2669,30120,19803,0,10317,6130,-1080
1988:Q2,245513,100097,12598,23639,687,94634,11270,2307,281,276980,90948,95375,23956,61152,5549,-31467,29474,746,3263,-6003,-4124,36951,607,-41682,2478,-146,18053,72,0,0,0,-1059,-371,-688,0,0,298,116,-14833,-23,44160,0,0,100,13884,11953,1931,12577,1,12576,12576,520,2545,14534,9012,0,5522,-1879,16423
1988:Q3,242306,102409,12440,25003,598,87988,11417,2466,-15,273986,89087,95529,23548,62215,3607,-31680,29986,60,3078,-4833,-11148,36938,-595,-47491,8788,3613,5439,-225,0,0,0,1817,2733,-916,0,0,325,-1325,-795,-60,56279,0,0,120,36085,30861,5224,16981,-2,16983,16983,37,1111,1945,2638,0,-693,6315,4588
1988:Q4,245938,104428,12560,24708,558,88614,12181,2588,301,293058,94725,95796,26797,63517,12223,-47120,30543,379,2782,-19738,-49786,37643,-213,-87216,-19879,-1036,-12046,-15,0,0,0,-8754,-9205,451,0,0,412,132,1513,-86,67337,0,0,162,48032,37630,10402,23138,-4,23142,23142,595,1641,-6231,-727,0,-5504,30048,-9551
1989:Q1,253271,108304,13137,24911,750,90763,12476,2715,215,296654,91711,103582,26063,65809,9489,-43383,30996,-72,3051,-15365,-20194,37139,31,-57364,-2123,1948,-19031,-72,0,0,0,494,508,-14,0,0,261,1708,12572,-3,55241,0,350,140,31428,31722,-294,1725,-1,1726,1726,22,2638,18938,20675,0,-1737,4828,-19670
1989:Q2,266763,112250,12409,24588,616,101195,12647,2813,245,299270,97624,104083,25162,67315,5086,-32507,31451,869,2741,-4666,5612,37632,-387,-31633,13352,6082,25854,-47,0,0,0,-495,349,-844,0,0,257,1392,-19638,-53,44985,0,3150,180,6912,5629,1283,11105,-1,11106,11106,527,3477,19634,8636,0,10998,-10277,28538
1989:Q3,261613,115299,11805,23705,684,92954,13018,3136,1012,295865,95421,103678,25838,67847,3081,-34252,31945,-70,2548,-4785,-28480,38635,-182,-66933,-8171,2943,-8886,-130,0,0,0,-2794,-2799,5,0,0,314,181,169,32,58762,0,0,110,32471,30696,1775,18247,-1,18248,18248,-8,1598,6344,3371,0,2973,23695,-2977
1989:Q4,260827,117242,12390,22364,690,93050,12372,3123,-404,310049,98128,105511,28325,68689,9396,-49222,32478,522,2972,-20238,-53166,37813,-198,-90781,-7756,1711,-12116,106,0,0,0,-226,-347,121,0,0,341,-87,2606,-91,83025,0,0,137,48891,50036,-1145,30128,0,30128,30128,616,906,2347,-1579,0,3926,32928,-11810
1990:Q1,258493,113809,12602,20994,672,95569,12594,3030,-777,317996,99483,111584,28998,70079,7852,-59503,32756,-76,3149,-29820,-23297,38977,-108,-62166,10453,1598,-12269,148,0,0,0,9991,2632,7359,0,0,324,2204,8383,74,72619,0,0,150,19897,12504,7393,33635,1,33634,33634,-4,-2625,21566,21732,0,-166,-6523,-10015
1990:Q2,278245,117895,12665,24455,722,107370,12566,3126,-554,322406,101075,113258,30382,71254,6437,-44161,33104,502,1423,-12982,-9614,39879,-340,-49153,10649,-326,16128,-74,0,0,0,10160,-584,10744,0,0,307,1008,-16540,-14,59802,0,0,161,31433,30090,1343,12941,-3,12944,12944,548,1407,13312,9516,0,3796,-3367,15957
1990:Q3,275657,120553,12091,26410,760,99855,13028,3359,-399,319548,99043,113963,28875,73303,4364,-43892,33610,4,2336,-12621,-10506,39816,-359,-49963,21434,-1053,4851,124,0,0,0,15168,1528,13640,0,0,461,-998,2853,28,71397,0,0,99,58458,58788,-330,18293,-1,18294,18294,35,-521,-4967,2945,0,-7912,-2115,6762
1990:Q4,275234,119851,13554,22652,876,99247,15862,3794,-602,330953,104568,114378,29631,74410,7966,-55719,34024,415,9700,-31810,-59097,39534,26,-98658,-8634,593,-3870,-56,0,0,0,-1683,-5514,3831,0,0,212,-3949,76,43,90024,0,1500,543,73045,73298,-253,32546,0,32546,32546,609,-4058,-14161,-1354,0,-12807,27287,-4376
1991:Q1,266428,112517,14550,20551,666,99986,13462,4137,560,320184,105616,122008,10988,75221,6351,-53755,34550,-8,3748,-22945,-16796,38816,38,-55650,22258,329,5244,-103,0,0,0,9830,170,9660,0,0,283,-860,7473,63,77908,0,0,-298,42075,48075,-6000,2582,1,2581,2581,61,-2758,36246,22976,0,13270,-6150,-2673
1991:Q2,285118,115447,15279,22603,672,113358,12708,4234,818,338309,108116,124799,23060,76031,6303,-53190,34863,799,2954,-22080,-14722,40367,37,-55126,-292,-442,6805,244,0,0,0,7385,-1285,8670,0,0,425,-918,-13993,202,54834,0,0,112,38166,39716,-1550,14336,-1,14337,14337,572,593,1055,7985,0,-6930,-7359,10847
1991:Q3,279255,117648,15895,24056,641,103796,12712,4369,138,338763,105446,124447,29232,76095,3543,-59508,35279,233,6305,-30767,-72432,39202,34,-111668,-13029,-1884,-9342,-17,0,0,0,-892,-3408,2516,0,0,341,-566,-1106,437,98639,0,0,100,96104,103302,-7198,13843,0,13843,13843,-109,324,-11623,2804,0,-14427,41665,-1421
1991:Q4,277021,117979,16041,21949,623,103473,11903,4447,607,358975,106961,129007,35117,77011,10879,-81953,35404,490,2500,-49539,-70079,38414,40,-108533,17374,-612,24694,24,0,0,0,-5841,-423,-5418,0,0,455,-2289,671,272,125907,0,0,126,83346,82392,954,26141,0,26141,26141,672,-3683,19305,-3074,0,22379,20540,7702
1992:Q1,278951,114832,15448,24421,663,107309,11022,4370,886,365272,105047,137705,38587,76609,7324,-86321,35452,-293,2588,-53164,-70299,38561,52,-108913,-8220,565,-28732,350,0,0,0,4227,28,4199,0,0,314,668,14320,68,100693,0,0,18,80349,83140,-2791,-3281,0,-3281,-3281,-116,-873,24596,23819,0,777,17135,-30147
1992:Q2,298302,118377,15295,27375,651,120573,10766,4316,949,368908,107207,139072,39793,76978,5858,-70606,35677,852,3182,-38963,-36754,39227,52,-76033,4565,-647,29365,300,0,0,0,-4908,-172,-4736,0,0,306,-2574,-17416,139,80598,0,0,72,58793,58696,97,14467,-2,14469,14469,613,1402,5251,8108,0,-2857,-2209,26396
1992:Q3,286391,121263,16037,23914,648,109325,10308,4411,485,368443,109708,139606,38671,76919,3539,-82052,35853,239,2732,-49170,-53640,39142,45,-92827,1037,-827,12039,-26,0,0,0,-7080,110,-7190,0,0,381,-3251,30,-229,93864,0,0,47,75820,73563,2257,15241,0,15241,15241,167,-697,3286,2316,0,970,4470,12944
1992:Q4,290710,123024,16515,26284,676,106758,10331,5322,1800,386235,110098,141596,45181,76381,12979,-95525,36286,344,2830,-62413,-90958,39463,40,-130461,-34150,-822,-29525,-1301,0,0,0,-4180,33,-4213,0,0,426,-1520,2683,89,96311,0,-2000,83,77597,76930,667,24782,0,24782,24782,775,-2633,-2293,-3280,0,987,28545,-26065
1993:Q1,292454,120963,15194,25980,718,113495,10900,5016,189,378120,105804,144501,41350,77691,8774,-85666,36516,69,3111,-52330,-41356,38131,56,-79543,1847,675,-7854,62,0,0,0,-5762,-1332,-4430,0,0,223,-281,14453,331,81390,0,0,72,55170,54380,790,-3295,0,-3295,-3295,3,1130,28310,25220,0,3090,-10973,-12473
1993:Q2,315777,126239,16016,31462,645,125512,10809,4949,145,384835,106972,147638,42964,77963,9298,-69058,36616,528,2501,-35471,-28189,37894,39,-66123,9918,-473,39150,-101,0,0,0,-6266,-758,-5508,0,0,280,-1629,-21465,422,76041,0,0,90,50297,49277,1020,20319,0,20319,20319,640,1550,3145,7491,0,-4346,-7282,39216
1993:Q3,311067,129505,16832,31544,668,113872,10683,4940,3023,386652,109022,147923,42249,78126,9332,-75585,36716,-84,3125,-41910,-39202,37113,25,-76340,-12475,349,-7593,-9,0,0,0,-4340,-1122,-3218,0,0,247,182,-1873,562,63865,0,0,106,46688,42630,4058,14204,-1,14205,14205,69,2016,782,1957,0,-1175,-2708,-9244
1993:Q4,311741,130981,18316,33497,709,112638,10252,5249,99,394969,107690,149864,50842,77659,8914,-83228,37179,179,2664,-48892,-77469,37541,34,-115044,-7237,436,-2954,-15,0,0,0,-9236,-7326,-2263,353,0,393,-660,5804,-1005,107807,0,0,178,84545,82614,1931,25274,-1,25275,25275,681,-1745,-1126,-4249,0,3123,28577,1705
1994:Q1,312469,129622,18932,28035,750,118647,10755,5680,48,390431,107182,153265,44371,77309,8304,-77962,37251,-142,2110,-42679,-35820,35437,-17,-71240,-1621,79,-4434,-88,0,0,0,-10623,-6507,-4113,-3,0,222,-707,13966,-36,69619,0,0,164,52392,52718,-326,-9079,0,-9079,-9079,6,513,25623,24862,0,761,-6858,-11576
1994:Q2,342960,138394,19465,34504,774,133530,10826,5381,86,390690,105194,152686,45646,79156,8008,-47730,37472,235,2839,-13332,-10740,35949,-234,-46455,-22526,-1840,6814,-34,0,0,0,-1479,-1135,-348,4,0,362,-770,-25744,165,23929,0,0,159,8292,7113,1179,8860,0,8860,8860,679,1051,4888,7356,0,-2468,-2592,6233
1994:Q3,337339,137277,20132,37450,785,121869,11132,5511,3183,397656,110313,154167,44276,80998,7902,-60317,37622,173,2930,-25798,-27323,37408,352,-65083,-12260,1,-15568,33,0,0,0,1889,618,1067,204,0,396,-406,1061,334,52823,0,0,192,40473,39749,724,10903,0,10903,10903,98,-508,1665,2771,0,-1106,1525,-14971
1994:Q4,336577,139788,20457,36264,833,122106,11387,5019,723,406191,106634,155708,52503,83377,7969,-69614,37984,244,3060,-34934,-42379,36569,-27,-78920,3973,-943,-8544,-34,0,0,0,10852,8894,-4349,6307,0,450,-1896,4455,-368,82893,0,0,171,61169,62588,-1419,20482,0,20482,20482,485,-1276,1862,-4816,0,6678,7445,-6381
1995:Q1,337694,139915,18478,35282,919,126399,11460,4717,524,412467,107656,161930,48380,86089,8412,-74773,38281,174,3417,-40083,-19319,37463,-41,-56741,18820,3355,-7285,438,0,0,0,-1193,-102,-1100,9,0,312,394,22796,3,75561,0,0,184,73234,73541,-307,-16243,0,-16243,-16243,50,-1542,19878,25883,0,-6005,-20764,-10271
1995:Q2,365737,148294,18669,40335,902,140691,11903,4465,478,415961,107644,163789,47942,88010,8576,-50224,38354,1224,3557,-16651,3081,37321,-693,-33547,10969,1832,45359,-72,0,0,0,-4896,-634,-3599,-663,0,277,-1225,-30318,12,44516,0,0,170,25477,25075,402,10124,0,10124,10124,431,-741,9055,7709,0,1346,-19732,40417
1995:Q3,360018,149292,19376,42625,1026,127894,11778,4282,3745,415831,109109,163611,45493,88908,8710,-55813,38449,725,3227,-21316,-37247,36788,-7087,-66948,-21647,1260,-21141,-1,0,0,0,-1433,-192,-2196,955,0,403,-1272,295,242,45301,0,2150,197,27040,26938,102,7573,0,7573,7573,74,-378,8645,3060,0,5585,15931,-21779
1995:Q4,353983,152796,19030,37689,1069,126919,12107,4072,301,415283,104565,164554,48041,89319,8804,-61300,38444,609,2751,-26216,-55640,36136,-108,-91669,-30009,-8,-16935,-113,0,0,0,-13345,-12535,-2826,2016,0,526,512,-639,-7,61660,0,0,127,49478,48195,1283,-2515,0,-2515,-11429,464,-1802,15908,12332,0,3576,29425,-14110
1996:Q1,360372,156064,18009,39105,1171,130075,11598,4245,105,425521,105667,170872,50402,89781,8799,-65149,38504,432,3288,-30365,-15075,38665,-293,-53447,32340,515,1418,95,0,0,0,7022,8097,-3429,2354,0,438,806,21900,147,85787,0,0,-1,78405,78985,-580,-2333,0,-2333,6581,92,341,9283,12916,0,-3633,-15290,-990
1996:Q2,395984,168546,17766,45143,1175,147189,11540,4477,148,426514,106038,171765,50628,89304,8779,-30530,38398,1363,2664,3841,32083,37872,-175,-5614,-6350,438,18146,3301,0,0,0,1400,331,-434,1503,0,377,-1182,-28569,-261,-736,0,0,-45,-23497,-24059,562,11839,-1,11840,11840,608,1439,8920,5971,0,2949,-28241,18475
1996:Q3,389112,170164,18224,44973,1318,134176,11898,4692,3667,427182,108560,172217,47398,90293,8714,-38070,38484,358,2220,-2164,-16319,37211,-410,-53120,-2995,-4078,982,-1023,0,0,0,-10,-1104,-1396,2490,0,433,594,190,-83,50125,0,-450,586,41170,41938,-768,11235,-1,11236,11236,39,745,-3200,4209,0,-7409,14156,5416
1996:Q4,390878,173635,18855,41318,1491,133973,11753,9313,540,436511,109093,174790,53407,90610,8611,-45633,38279,720,2759,-10833,-42483,36054,-3907,-74630,-5640,246,-9583,-937,0,0,0,-2897,-4677,-362,2142,0,586,701,6153,91,68990,0,0,-1,41602,42426,-824,32669,-2,32671,32671,-122,-1424,-3734,-8549,0,4815,31651,-10042
1997:Q1,394277,178376,17471,41188,1189,138911,11660,4808,675,433187,107498,176607,50044,90546,8492,-38910,38388,423,2259,-3204,-1877,34423,-318,-35982,23785,-2806,-1208,50,0,0,0,5056,4241,-2026,2841,0,427,786,21454,25,59767,0,-518,109,45620,45975,-355,-7452,-2,-7450,-7450,710,-1583,22881,27393,0,-4512,-1326,-6339
1997:Q2,425034,184799,19752,46217,1163,155708,11733,4942,720,438767,110803,178752,49716,91192,8304,-13733,38643,866,2374,21670,63804,35876,-6911,34839,-11701,158,18185,844,0,0,0,781,-1382,-210,2373,0,411,625,-32715,11,-46540,0,0,39,-71047,-71108,61,11353,0,11353,11353,551,-978,13542,7932,0,5610,-42134,21512
1997:Q3,424912,190530,20430,49780,1238,141920,11600,5189,4225,435601,108955,178633,47998,91769,8246,-10689,38633,147,2171,25626,19468,36996,-1025,-16503,-1062,666,-9013,-513,0,0,0,6477,4563,-815,2729,0,415,-3485,4362,29,15441,0,0,313,7317,7547,-230,18863,0,18863,18863,-24,-2616,-8412,1779,0,-10191,6158,-10009
1997:Q4,423165,196117,20184,45151,1506,142894,11234,5125,954,451796,112314,181717,57340,92093,8332,-28631,38641,232,1846,7932,-28463,36427,-547,-64343,-7057,4451,-8506,638,0,0,0,719,-1524,222,2021,0,336,-1166,-3417,-112,57286,0,0,-1,18923,18486,437,39832,0,39832,39832,500,-3100,1132,-8220,0,9352,36395,-7372
1998:Q1,426999,197840,19300,41967,1157,148321,12241,5226,947,439342,104925,180465,53527,92086,8339,-12343,38554,64,902,25245,23718,35143,-746,-10679,25422,350,-4068,-410,0,0,0,3805,393,-350,3762,0,385,1704,23634,22,36101,0,0,80,10702,11310,-608,3969,0,3969,3969,180,-1665,22835,28764,0,-5929,1528,-6412
1998:Q2,456662,205193,20035,45985,1208,165798,12065,5364,1014,445248,109228,182371,53100,91910,8639,11414,38866,2013,633,47634,109532,36755,-2789,75566,15733,1453,44871,245,0,0,0,2795,720,-114,2189,0,444,-177,-33924,26,-59833,0,0,56,-97343,-96983,-360,26604,0,26604,26604,653,-1370,11567,7948,0,3619,-61898,39653
1998:Q3,454505,211658,20667,47522,1365,151437,12015,5403,4438,443699,109120,182045,51898,91551,9085,10806,38893,260,977,48462,29667,38373,-2125,-6581,-22537,1957,-35311,320,0,0,0,1700,-1474,-232,3406,0,413,2026,6496,-138,-15956,0,0,425,-37363,-37260,-103,23314,0,23314,23314,3,-571,-1764,3202,0,-4966,18796,-31454
1998:Q4,451671,216507,20696,42207,1950,151845,11841,5473,1152,460151,114567,185462,60241,90022,9859,-8480,39097,735,1255,28627,-38904,37407,-365,-75946,-29256,2267,-22176,1164,0,0,0,-2349,-2088,215,-476,0,338,-2051,-6394,-55,46690,0,0,-1,30010,26964,3046,28701,0,28701,28701,456,-3965,-8511,-8684,0,173,67531,-14588
1999:Q1,450866,212931,19709,42983,1392,156371,11038,5471,971,448286,108430,183488,57712,88149,10507,2581,39142,340,426,40956,47696,36370,-67,11393,34442,-2291,6703,-856,0,0,0,3183,-638,-299,4120,0,394,1593,25594,122,23049,0,-1000,0,6057,6440,-383,-8958,0,-8958,-8958,169,473,26308,28608,0,-2300,-6739,1743
1999:Q2,486994,221800,20272,48485,1547,176211,11189,6447,1043,456606,112881,187125,57413,88035,11152,30389,39384,1027,1318,67428,131683,38761,-204,93126,8591,-1181,31466,207,0,0,0,2308,127,30,2151,0,456,673,-25450,112,-84535,0,0,517,-111308,-111458,150,13485,0,13485,13485,674,2436,9661,8327,0,1334,-64255,27133
1999:Q3,483185,228458,21497,49128,1631,160837,11468,5736,4430,458196,115135,186950,56838,87768,11505,24989,39572,390,1899,62273,46446,39167,-859,8138,5739,-2033,2981,517,0,0,0,4849,767,412,3670,0,329,1148,-2169,117,-2399,0,-1000,500,-14064,-14072,8,10466,0,10466,10466,57,1457,185,3815,0,-3630,15827,4414
1999:Q4,484906,234239,21954,46961,1551,161406,12260,5777,758,473741,119419,191023,63452,88231,11616,11166,40055,628,6416,44177,-45,40562,-87,-40519,22456,-1589,25021,803,0,0,0,-5783,-7302,-12,1531,0,272,1191,2258,283,62975,0,-1000,-1,48144,48136,8,26092,0,26092,26092,501,-4167,-6594,-8255,0,1661,44222,26125
2000:Q1,498770,238985,20974,50054,1786,167913,12072,6269,718,468041,114080,193669,60441,88705,11146,30729,40512,-707,2426,69522,32155,38180,-87,-5938,-10790,476,-39813,89,0,0,0,3427,40,-889,4276,0,330,2570,22425,-294,-4852,0,0,540,-19638,-19122,-516,-18958,0,-18958,-18958,292,6129,26783,28693,0,-1910,37367,-35949
2000:Q2,531228,247770,21946,52080,1977,188298,12411,6024,722,479183,121711,195779,61927,88527,11239,52045,40710,487,2367,89901,189519,39607,-124,150036,-19048,-2082,11366,251,0,0,0,991,-899,49,1841,0,397,1460,-31490,59,-169084,0,-2000,798,-186990,-187449,459,7817,0,7817,7817,656,1333,9302,7955,0,1347,-99618,13194
2000:Q3,522242,254343,22426,48704,1856,171632,12751,6234,4296,472437,119787,192102,61012,88219,11317,49805,40934,-24,2873,87890,61564,39221,-293,22636,-9223,-386,-5079,523,0,0,0,3232,-867,-338,4437,0,316,778,-8708,101,-31859,0,-1000,1057,-44902,-44296,-606,5153,0,5153,5153,54,1420,6359,4393,0,1966,26326,-6478
2000:Q4,515536,258524,21905,43258,1944,170727,13190,6406,-418,488430,120103,200787,67660,88276,11604,27106,40964,426,5463,62181,16284,40380,-121,-23975,-33789,1343,-31537,91,0,0,0,507,-1038,425,1120,0,395,479,-5225,158,-9814,0,-1000,-1,-25741,-25446,-295,8284,0,8284,8284,438,-3219,11425,10848,0,577,45897,-25902
2001:Q1,511750,257127,21069,35761,2000,175488,14473,6320,-488,497171,121695,209200,67913,86370,11993,14579,40994,34,3112,52426,22709,38934,-1167,-15058,30858,-289,5196,2045,0,0,0,1895,-2234,-595,4724,0,513,3506,18092,-100,45916,0,0,398,19027,19586,-559,12978,0,12978,12978,159,2941,10413,10252,0,161,29718,-21422
2001:Q2,538717,261604,21450,38655,1809,195449,13838,6411,-499,503149,126728,209562,71056,83694,12109,35567,41069,1596,3419,71621,172464,41232,-176,131408,-3458,1260,18080,1478,0,0,0,711,-1476,-110,2297,0,470,2176,-27659,26,-134866,0,0,326,-159356,-159637,281,13555,0,13555,13555,593,951,9065,8045,0,1020,-100843,16796
2001:Q3,483973,225916,21444,33868,1998,177771,13324,6372,3281,501435,126026,213057,65012,81707,15633,-17462,41188,-135,4489,19372,-10719,41049,-107,-51661,33422,3467,2407,1812,0,0,0,2977,-254,-851,4082,0,335,3819,18575,30,85083,0,0,558,79084,79172,-88,2868,0,2868,2868,7,2722,-156,5184,0,-5340,30091,3052
2001:Q4,497929,251382,21320,29297,2123,174554,12124,6624,505,515573,131920,218738,74138,79455,11322,-17645,41198,239,4594,18720,-37832,42629,0,-80461,-8958,127,15412,-1144,0,0,0,-1685,-3863,473,1705,0,303,-2177,-19766,-28,71503,0,0,0,56706,56889,-183,30350,0,30350,30350,626,-3395,-12784,-9117,0,-3667,56552,6814
2002:Q1,460614,206229,20861,26963,1892,185139,11993,6516,1022,522338,132137,228270,75512,76233,10186,-61724,41369,-218,8181,-28318,-59169,42122,20,-101311,-28271,-484,-41875,4706,0,0,0,3303,-296,-23,3622,0,427,428,5215,8,73040,0,0,234,53057,53506,-449,-14321,0,-14321,-14321,-68,1385,32753,30588,0,2165,30852,-34209
2002:Q2,477437,204043,21500,34044,1992,196800,11717,6220,1121,535303,138885,232121,78999,75489,9809,-57866,41543,9,5526,-21858,15510,45419,16,-29925,14655,1798,29967,-5385,0,0,0,666,640,-279,305,0,344,-1238,-11455,-41,44580,0,0,150,18472,18025,447,11449,0,11449,11449,1000,2016,11493,9512,0,1981,-37368,24634
2002:Q3,454865,202330,22563,34836,2017,173131,11570,6056,2362,534775,143991,232756,73068,75047,9913,-79910,41806,-266,4205,-42043,-16296,47121,-125,-63292,37816,1356,24191,8563,0,0,0,3449,-164,-440,4053,0,338,-2180,1995,104,101108,0,0,604,84898,84503,395,15712,0,15712,15712,-29,152,-229,6009,0,-6238,-25747,25771
2002:Q4,477969,219731,21900,30120,2163,184356,11215,6179,2306,546284,145934,234758,80520,74502,10570,-68315,42098,-2852,10150,-33514,-73958,47489,-187,-121260,-18450,706,-29403,9181,0,0,0,568,-702,1229,41,0,282,-283,465,34,102810,0,0,0,84995,84890,105,27829,0,27829,27829,670,-3036,-7648,-9308,0,1660,40444,-17808
2003:Q1,475578,205168,22210,37350,1951,189465,11204,6382,1848,556202,149742,241415,80589,72698,11758,-80624,42424,-1952,10793,-47041,-83767,46613,-192,-130188,12619,-140,-23807,-9180,0,0,0,217,0,-2422,2639,0,352,13384,31793,0,142807,0,0,141,111869,112264,-395,-21305,0,-21305,-70825,19,23034,29049,30739,0,-1690,36726,-29385
2003:Q2,485483,198892,22181,39389,2690,202484,11750,6429,1668,577410,156913,243094,90624,72580,14199,-91927,42789,-65,13725,-62798,-38971,48807,-330,-87448,8750,137,18893,9368,0,0,0,-1334,-495,126,-965,0,394,3154,-21862,0,96198,0,0,401,62913,62784,129,4738,0,4738,54258,420,18088,9638,8640,0,998,-23827,27705
