1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2013:Q4,2816,2556,-128480,0,-61888,-88748,-27280,0,-4368,-2288,0,-20624,43692,44028,0,-336,0,5744,-128857,-157053,-97736,-175288,77552,22260,7396,-75849,32516,124,-45764,28196,8948,19248,-118,29660
2014:Q1,2994,2642,682507,-8,491932,92744,-27800,0,-5956,-12824,0,-9020,102523,92531,0,9992,0,23116,618015,615911,160868,155484,5384,69376,196448,195707,-2948,1372,-4912,2104,620,1484,-64139,265828
2014:Q2,3021,2717,124865,120,-9708,111680,-28572,0,-5492,-7120,0,-15960,48165,42373,0,5792,0,3180,139194,146178,25128,60396,-35268,28900,49692,49670,5204,-2752,-9664,-6984,5220,-12204,14632,78592
2014:Q3,3057,2783,56749,-96,76696,-37768,-31528,0,-20284,-1672,0,-9572,40793,36201,0,4592,0,8652,-45453,-65933,-223712,-238244,14532,23212,83820,15315,-6988,2896,39524,20480,-7632,28112,-101928,107024
2014:Q4,3089,2800,-724345,72,-796012,-2456,-33580,0,-19592,-568,0,-13420,119951,112187,0,7764,0,-12320,-784600,-705800,-498544,-497764,-780,58680,-195308,-26496,-30536,-4636,-8960,-78800,19732,-98532,-59966,-136620
2015:Q1,2647,3178,-38916,-160,-65816,-73352,-29320,0,-5892,-5220,0,-18208,109232,109868,0,-636,0,20500,16199,53119,-60152,-84408,24256,46564,-20940,21467,10980,-2100,57300,-36920,-9016,-27904,54584,25620
2015:Q2,2674,3193,135987,-4,57560,42964,-376,0,11664,16752,0,-28792,58875,47943,0,10932,0,-23032,176313,119585,259260,267644,-8384,46924,-145036,26505,28472,832,-97372,56728,5172,51556,39807,-98112
2015:Q3,2713,3216,-36114,0,-62240,-48232,27076,0,-13364,-10104,0,50544,82642,59902,0,22740,0,-35360,-28994,-27546,109900,123284,-13384,-32468,-78508,-10634,-42884,-2244,29292,-1448,1624,-3072,6616,-110976
2015:Q4,2747,3215,-579829,0,-723200,80148,26680,0,63820,9540,0,-46680,72131,53015,0,19116,0,-35588,-534029,-529297,-407648,-401584,-6064,-18464,-226504,104023,35356,352,-16412,-4732,7172,-11904,45332,-244964
2016:Q1,2618,3241,361507,0,235556,-50768,53896,0,31028,-1136,0,24004,75803,55631,0,20172,0,47020,367435,277019,-1856,-26264,24408,94768,27052,38391,34588,6988,77088,90416,3524,86892,5305,121812
2016:Q2,2656,3269,243055,0,68312,-9716,71868,0,33640,-1944,0,40172,86207,66895,0,19312,0,26384,117436,159880,164976,154092,10884,83728,-234472,89224,-1792,3500,54716,-42444,6388,-48832,-126232,-150740
2016:Q3,2692,3318,-710330,-4,-656072,5436,-51768,0,38380,6828,0,-96976,18690,-2066,0,20756,-12,-26600,-815086,-784574,-286768,-276236,-10532,-80156,-318412,37362,-30416,6216,-112400,-30512,5484,-35996,-105381,-398568
2016:Q4,2732,3368,-308704,0,-138004,-46712,-53556,0,-1672,-12560,0,-39324,-66272,-75796,0,9524,0,-4160,-173722,-156338,-85624,-70800,-14824,-80352,-44076,101902,10848,4404,-63440,-17384,7120,-24504,134346,-124432
2017:Q1,4238,5429,585664,0,644388,16160,-42604,0,-22672,2860,0,-22792,-1084,-6044,0,4960,0,-31196,590112,534052,156088,163180,-7092,75652,282028,44872,-16980,-1968,-5640,56060,14632,41428,3257,357684
2017:Q2,4304,5533,13519,-4,-97056,51488,6248,0,9504,3660,0,-6916,10423,-7137,0,17560,0,42420,101414,166666,-73708,-77304,3596,26572,64936,133810,2340,-1744,14460,-65252,18748,-84000,86666,91508
2017:Q3,4354,5606,458648,0,311336,121056,-30364,0,-27592,-6460,0,3688,29548,28652,0,896,0,27072,340679,370543,211496,220856,-9360,-16628,14752,118295,35408,-4556,11776,-29864,692,-30556,-119221,-1876
2017:Q4,4414,5746,78701,0,-289604,111516,175960,0,54124,97976,0,23860,-15491,-28043,0,12552,0,96320,-48108,-48196,163160,170656,-7496,43728,-258312,19660,-47316,-3896,34780,88,7236,-7148,-128142,-214584
2018:Q1,4415,5978,219195,0,267796,-14872,-11320,0,5700,-6212,0,-10808,-22133,-26617,0,4484,0,-276,449228,264920,217924,227884,-9960,-22804,103252,-57880,18816,-6240,11852,184308,5888,178420,228470,80448
2018:Q2,4490,6070,57945,0,-180660,104252,43904,0,44644,-1032,0,292,79153,58049,0,21104,0,11296,-30922,-100254,-53084,-47132,-5952,2228,121368,-95302,-27984,-5820,-41660,69332,21212,48120,-90447,123592
2018:Q3,4569,6144,-283686,0,-289300,58932,-14120,0,28032,-34248,0,-7904,-2698,538,0,-3236,0,-36500,-260664,-224756,-28772,-25912,-2860,39152,-147912,-67660,-30356,-1528,12320,-35908,9088,-44996,21448,-108756
2018:Q4,4639,6201,-51318,0,-243620,55196,86948,0,39404,31520,0,16024,106266,96418,0,9848,0,-56108,-52458,-59506,110000,128288,-18288,-47532,-84716,25282,-11096,-3492,-47952,7048,15104,-8056,-2703,-132248
2019:Q1,5530,9117,157942,0,-85152,183204,-55732,0,1760,-7256,0,-50236,47530,46602,0,928,0,68092,114267,41231,-169652,-171568,1916,51368,191204,-6177,-5764,-4332,-15416,73036,11344,61692,-47262,242572
2019:Q2,5649,9314,-67710,0,-214068,67420,15864,0,-6328,12760,0,9432,56358,54894,0,1464,0,6716,-134183,-71643,-276884,-263704,-13180,26424,53976,85037,16252,-4072,27624,-62540,2016,-64556,-70138,80404
2019:Q3,5748,9426,-5752,0,-72616,84960,12880,0,1596,24348,0,-13064,5204,-4876,0,10080,0,-36180,114499,127847,133676,152800,-19124,-13448,-86104,61839,58456,-3388,-23184,-13348,1124,-14472,116573,-99560
2019:Q4,5812,9422,336,0,193864,-95524,-93500,0,-36492,5628,0,-62636,4140,5464,0,-1324,0,-8644,154300,143644,-1196,1628,-2824,22076,197088,45004,15024,-3820,-130532,10656,7492,3164,150354,219168
2020:Q1,6715,8849,1899588,0,1278876,-207376,104456,0,-58744,17332,0,145868,634796,626000,0,8796,0,88836,1911175,1897203,1421512,1411732,9780,208168,-198080,251059,67736,-4292,151100,13972,2612,11360,9454,10092
2020:Q2,6803,8259,-1419648,0,-916824,-99912,-74584,0,6404,4444,0,-85432,-252516,-250104,0,-2412,0,-75812,-1176325,-1133977,-898088,-907076,8988,18716,232680,-403165,-51624,-3148,-29348,-42348,1336,-43684,241867,251392
2020:Q3,6872,8569,-158218,4,19768,135792,-55052,0,-28456,-10724,0,-15872,-238082,-236122,0,-1960,0,-20648,-216748,-186404,-199820,-177168,-22652,38720,-134680,171204,-32920,-812,-28096,-30344,11392,-41736,-60227,-95960
2020:Q4,6965,8817,-354310,-4,-188516,-49944,-25372,0,-28492,20504,0,-17384,-73594,-71438,0,-2156,0,-16880,-255190,-237394,-19184,-35672,16488,-37804,-103024,-39394,-6468,-3448,-28072,-17796,18468,-36264,97268,-140828
2021:Q1,7318,8436,712965,0,834348,-63768,-12312,0,-32140,11520,0,8308,-67603,-65175,0,-2428,0,22300,640931,473747,-5756,-5680,-76,201772,140240,120551,3052,-1004,14892,167184,-1988,169172,-73152,342012
2021:Q2,7492,8657,-166977,0,-47640,-126160,-42360,0,-14020,-16548,0,-11792,9359,5239,0,4120,0,39824,-431781,-334021,-155952,-157096,1144,-42732,-29140,-71957,-29392,-7420,2572,-97760,-27956,-69804,-265969,-71872
2021:Q3,7716,8722,872981,0,669876,92852,10112,0,9188,3256,0,-2332,128613,119153,0,9460,0,-28472,719231,669967,632372,604648,27724,35316,-75916,106823,-25004,376,-4000,49264,13300,35964,-154756,-40600
2021:Q4,7943,8918,-413713,256,-545468,-94064,-5472,0,6432,-20900,0,8996,267323,238115,0,29208,0,-36288,-447733,-387373,-69616,-53568,-16048,-91528,-18568,-225469,5328,-1652,14132,-60360,8664,-69024,-34994,-110092
2022:Q1,8528,9806,1038889,-256,815260,25140,59052,0,31044,-6920,0,34928,108221,92921,0,15300,0,31472,1108647,1014107,448824,420488,28336,102000,181100,146343,94264,-1208,42784,94540,-120,94660,68479,283096
2022:Q2,8778,10088,175528,-4,-220836,29112,122200,0,41596,17692,0,62912,188324,169060,0,19264,0,56732,142236,241564,98448,75352,23096,77588,108064,-225844,75448,-1640,109500,-99328,7244,-106572,-34602,185652
2022:Q3,9036,10385,544116,0,213160,49764,97872,0,6000,5216,0,86656,121172,107556,0,13616,0,62148,409954,353642,312092,307408,4684,-65232,45916,-59150,5884,1748,112384,56312,12172,44140,-135511,-19316
2022:Q4,9167,10495,-112981,0,-292612,-146424,-45512,0,-13196,-16612,0,-15704,277415,262815,0,14600,0,94152,130300,136684,191400,242776,-51376,-163532,81496,-114532,57492,420,83940,-6384,22332,-28716,241953,-82036
2023:Q1,9408,10778,698382,-4,658172,285288,-100064,0,1340,-26300,0,-75104,-8678,-8602,0,-76,0,-136332,592898,549110,592320,583412,8908,41732,-163264,269786,3288,40,-194792,43788,12932,30856,-106854,-121532
2023:Q2,9502,10913,-136434,4,-183068,52548,52912,0,32852,13776,0,6284,-65218,-73366,0,8148,0,6388,-13100,-24000,-383216,-372568,-10648,31092,39396,179776,43952,3008,61992,10900,22696,-11796,121923,70488
2023:Q3,9615,10982,-7989,0,-58788,-63760,-18420,0,-20024,-8000,0,9604,79507,89455,0,-9948,0,53472,-137972,-233260,-279568,-278228,-1340,59948,-56124,-19092,12172,1480,47924,95288,2072,93216,-131350,3824
2023:Q4,9740,11154,-172143,-4,-186416,5644,-81156,0,-5044,-4272,0,-71840,127793,129125,0,-1332,0,-38004,81894,159002,234672,213660,21012,-92348,26740,-81114,114648,1252,-44848,-77108,10332,-87440,252623,-65608
2024:Q1,9856,11284,497605,20,300184,121344,60200,0,33464,220,0,26516,12133,-9079,0,21212,0,3724,531960,492656,9864,24084,-14220,184816,63648,189071,19708,2857,22692,39304,-4116,43420,32927,248464
