1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1970:Q2,5483,1581,4272,61404,3400,2640,2244,22512,1004,1720,2612,11024,6152,32528,16556,2504,9904,3564,4,348,156,128,0,0,-2556,57132,53516,-8100,18028,58156,1872,2640,2508,132,1964,4,-1144,-19904,400,-20304,3616,0,16,3600,0,-370,0,ND
1970:Q3,5468,1757,-7712,98300,-2636,4100,10232,40196,2840,19708,6700,11128,-180,37460,16040,-504,17432,4492,8,364,164,76,0,0,8336,106012,98796,-11108,39192,81820,1732,-448,-516,68,1156,4,748,-14300,800,-15100,7216,0,16,7200,0,11423,0,ND
1970:Q4,5447,1964,-1976,64704,-212,2180,9816,46392,1472,11868,12424,16812,3816,48780,20936,4608,20956,2280,4,372,176,76,0,0,-42880,66680,59456,-11488,-36680,63860,2172,4776,4676,100,360,-4,72,36388,800,35588,7224,0,24,7200,0,5459,0,ND
1971:Q1,5305,2054,-2916,130452,780,4032,2844,47340,1684,11120,6216,17488,10832,24572,-7928,688,23664,8148,4,392,192,148,0,0,50148,133368,129752,-488,17496,119016,7524,2356,696,1660,-3700,4,1012,-13468,400,-13868,3616,0,16,3600,0,6167,0,ND
1971:Q2,5648,2289,4108,97136,4796,-196,-1416,29784,-1164,-660,13748,13056,4804,70216,21296,1904,36672,10344,8,444,196,-60,0,0,-6636,93028,89408,-12580,39292,80036,7668,2256,1904,352,-9796,4,-1820,-15652,400,-16052,3620,0,20,3600,0,-750,0,ND
1971:Q3,6559,2341,-4564,96528,-1700,1504,8284,7876,676,-11108,4512,8460,5336,63684,7356,2008,43180,11140,12,396,204,12,0,0,16256,101092,93876,-8932,23960,61304,7964,2572,2024,548,1584,8,532,4884,800,4084,7216,0,16,7200,0,8782,0,ND
1971:Q4,6291,2276,6848,83816,-1900,9212,8268,34532,852,11728,7404,12304,2244,73384,21244,-1276,40176,13240,0,652,232,104,0,0,-40668,76968,73372,-9104,-26520,67016,8884,-408,-1268,860,1196,28,348,31932,400,31532,3596,0,-4,3600,0,-2834,0,ND
1972:Q1,6483,2215,-4012,138780,4296,-1532,5196,17884,-2248,-9812,9152,10664,10128,69840,13340,620,41996,13884,8,792,236,440,0,0,41620,142792,139172,-10460,34880,89984,14556,2608,624,1984,-7776,4,-104,15480,400,15080,3620,0,20,3600,0,8280,0,ND
1972:Q2,6875,2123,924,109168,716,-268,-248,14172,-712,-4920,6824,7240,5740,94032,27576,-3476,53872,16060,12,836,248,92,0,0,-424,108244,104628,-3060,12784,84096,11980,-2964,-3512,548,332,4,-1220,2676,400,2276,3616,0,16,3600,0,3828,0,ND
1972:Q3,6812,2162,-2388,121316,2108,-16160,12072,17120,-560,3560,4968,8668,484,92252,23220,-1820,59136,11716,8,656,268,56,0,0,12936,123704,116488,-7396,24524,89288,7768,-1296,-1844,548,2644,4,580,372,800,-428,7216,0,16,7200,0,7038,0,ND
1972:Q4,7230,2479,1512,156352,-2620,9396,10272,37176,3596,18712,11356,4024,-512,131932,53672,712,57848,19700,-24,220,316,168,0,0,-30484,154840,147652,-3696,12924,90196,6488,2196,728,1468,4972,32,48,34492,800,33692,7188,0,-12,7200,0,3239,0,ND
1973:Q1,7673,2603,6920,164336,3600,32,8696,-22352,-4372,-26244,4224,3272,768,131964,54144,96,52300,25424,12,656,300,804,0,0,40624,157416,155400,-9764,15440,118192,23728,-176,96,-272,1764,4,1344,4868,0,4868,2016,2000,16,0,0,-1850,0,ND
1973:Q2,8069,3078,5144,131744,240,-4180,1000,7192,-564,-9452,14312,4472,-1576,125096,40668,1696,63476,19256,12,568,320,312,0,0,1184,126600,121104,-14664,21468,80176,13884,1308,1708,-400,10900,16,-1296,9312,400,8912,5496,1840,56,3600,0,-154,0,ND
1973:Q3,8016,3488,6756,127172,2536,11668,4232,-1616,1860,-11120,11472,3220,-7048,109612,34592,3868,56200,14952,16,-220,332,360,0,0,252,120416,119336,29712,-13000,65500,13620,3828,3904,-76,12612,16,424,6624,-200,6824,1080,2824,56,-1800,0,-2229,0,ND
1973:Q4,8356,3878,8472,94180,1784,-1868,9180,25668,1068,5516,10088,12092,-3096,86072,28868,2316,39872,15016,-8,692,380,192,0,0,-27912,85708,83812,-26336,29140,49796,12732,3128,2348,780,3396,28,12,11916,400,11516,1896,-1800,96,3600,0,-3994,0,ND
1974:Q1,8069,3826,-9700,137360,-588,-544,24168,12256,1288,-5992,7216,8640,1104,71964,23332,5416,35504,7712,16,712,380,848,0,0,28148,147060,140604,14912,-3568,94684,18712,5728,5468,260,-608,16,1164,9564,600,8964,6456,1000,56,5400,0,13943,0,ND
1974:Q2,8394,4218,11300,136352,-1344,11760,8808,940,2148,-15704,5908,10692,-2104,129452,60320,12192,47664,9276,16,-32,404,452,0,0,-14104,125052,116624,-12552,14284,91392,23772,12752,12312,440,10588,56,-1256,-22412,800,-23212,8428,1000,228,7200,0,-7125,0,ND
1974:Q3,9117,4581,-11252,89576,4480,324,10216,-5588,660,-5412,2372,-3144,-64,84804,30920,11720,34016,8148,20,32,424,552,0,0,-5688,100828,94204,21488,-11848,50848,6272,11788,11828,-40,12520,60,760,2316,600,1716,6624,1000,224,5400,0,15788,0,ND
1974:Q4,8177,4750,5820,30108,1260,-16408,9860,24852,1604,6708,5372,6676,4492,56108,28060,9040,19176,-168,16,120,456,368,0,0,-46524,24288,19280,-38124,1184,74728,6564,9104,9144,-40,4128,88,72,-38464,400,-38864,5008,1000,408,3600,0,-2394,0,ND
1975:Q1,9418,4646,-7300,91400,168,11992,8284,41644,3912,20308,7436,-312,10300,-22772,-40648,1436,16588,-148,20,300,480,232,0,0,51052,98700,92076,-16060,-180,101444,2860,1632,1452,180,-14560,60,876,16004,600,15404,6624,1000,224,5400,0,12072,0,ND
1975:Q2,8731,4782,2520,90696,820,-12776,4900,85744,-644,45368,11804,8024,21192,25660,-7744,-3908,36204,1108,20,260,512,-68,0,0,-14376,88176,79956,-44924,47192,93040,3184,-3840,-3948,108,-5444,4,-1992,-7264,800,-8064,8220,1000,20,7200,0,1429,0,ND
1975:Q3,8418,5025,-15692,91688,1916,4000,-40996,43080,3212,41096,6892,1912,-10032,36924,-14836,-3312,41544,13528,24,20,544,124,0,0,46052,107380,99160,33852,-11472,74616,-32784,-2880,-3352,472,2716,4,152,34956,800,34156,8220,1000,20,7200,0,19085,0,ND
1975:Q4,9742,5222,16692,94540,-456,-2380,15736,45188,8640,30840,6912,3984,-5188,75732,10420,6756,41844,16712,24,104,572,164,0,0,-40144,77848,71636,-29056,-740,87872,-524,7024,6828,196,1452,-48,140,5516,600,4916,6212,1000,-188,5400,0,-12172,0,ND
1976:Q1,10960,5674,-14636,148180,2096,1940,-4268,49940,-2684,26308,8780,-7340,24876,41636,-23820,1260,51216,12980,24,272,612,552,0,0,55376,162816,157596,-10096,20620,112352,16360,1992,1308,684,-8352,4,264,24452,400,24052,5220,1600,20,3600,0,19922,0,ND
1976:Q2,11254,5665,3664,127856,4168,2488,-4032,31160,560,18460,3944,13696,-5500,109416,21256,3504,66020,18636,24,52,652,104,0,0,-16176,124192,119252,-16832,28192,96908,9912,4572,3508,1064,-1932,28,92,-1688,360,-2048,4940,1600,100,3240,0,1925,0,ND
1976:Q3,11022,5651,2452,145212,696,3092,7204,34300,5220,15596,11852,1976,-344,89296,-172,-164,69268,20364,24,-180,584,124,0,0,10072,142760,137096,15272,-4576,85480,19004,524,-172,696,3152,24,236,17980,440,17540,5664,1600,104,3960,0,2919,0,ND
1976:Q4,10515,5543,17104,144304,-7484,-11096,38488,46720,12980,30200,-3040,6220,360,134316,38508,10584,64316,20908,-148,248,908,172,0,0,-57820,127200,119780,-36860,13704,135880,28020,11336,10692,644,-800,-44,240,-31696,616,-32312,7420,1600,276,5544,0,-12132,0,ND
1977:Q1,10981,5883,-13156,207328,7936,1484,1536,28124,-10304,13412,10908,4888,9220,105696,17024,1268,63956,23448,32,384,776,1172,0,0,60188,220484,215188,-7836,37732,145960,14640,1564,1368,196,-5600,28,344,28356,544,27812,5296,300,100,4896,0,18254,0,ND
1977:Q2,11282,5964,9804,176816,2356,-5264,-7804,14424,-216,-3624,7672,17124,-6532,158044,23808,2916,97760,33560,32,496,824,132,0,0,13576,167012,163004,4200,10560,105644,13196,5612,2864,2748,5020,28,424,18320,400,17920,4008,300,108,3600,0,-4487,0,ND
1977:Q3,11479,6248,-5268,186812,-4972,-3288,6580,16384,1356,-4716,5908,13912,-76,163916,32780,92,100808,30236,36,476,876,176,0,0,6628,192080,187472,6348,24192,113156,18544,1000,-28,1028,5348,28,440,18416,400,18016,4608,900,108,3600,0,10499,0,ND
1977:Q4,11848,6852,16740,167856,1884,13916,31080,7964,10868,-6516,8612,2336,-7336,175968,41800,8248,94652,31268,4,248,960,328,0,0,-64496,151116,139200,-38012,28680,130524,17484,11312,8448,2864,12476,-20,388,-23632,1220,-24852,11916,788,156,10972,0,-11745,0,ND
1978:Q1,12254,7109,-11844,197200,332,-248,-13716,4004,-10804,-6544,10360,1536,9456,137384,34704,-5384,77684,30380,36,528,912,1848,0,0,66120,209044,205028,-12428,1788,139172,26992,-5080,-5300,220,4420,28,356,49780,300,49480,4016,1200,108,2708,0,16989,0,ND
1978:Q2,13294,8209,10424,251436,20,3896,-3504,20896,1312,-1632,10540,13192,-2516,204104,52236,428,102192,49248,40,-48,960,352,0,0,24720,241012,231228,21132,41912,108056,5800,2328,232,2096,15984,40,340,35636,916,34720,9784,1404,136,8244,0,-5340,0,ND
1978:Q3,13863,8935,2940,216360,2384,-2252,-8516,26940,3380,-9588,16844,13432,2872,153004,26816,-8792,99568,35412,40,-224,1016,452,0,0,43516,213420,208836,32364,18372,110588,10904,-8464,-9136,672,15536,36,320,29180,384,28796,4584,972,140,3472,0,1988,0,ND
1978:Q4,13940,9617,23600,191088,3456,16016,27644,6680,2932,-19528,12332,12368,-1424,194680,69820,10884,88588,25388,-24,176,1140,844,0,0,-59524,167488,159880,-43980,-4876,126992,9240,11824,11440,384,14048,-28,296,46364,708,45656,7608,996,244,6368,0,-19278,0,ND
1979:Q1,13075,9378,-17852,221520,-1548,-1384,11240,17888,-2232,216,8312,6880,4712,132588,35536,1628,67632,27792,48,128,1136,1540,0,0,59884,239372,235768,68948,-36152,98032,55240,2592,1844,748,-3156,120,320,49824,240,49584,3604,996,476,2132,0,21549,0,ND
1979:Q2,13542,9911,24512,256796,1544,-912,19148,6068,3392,-1064,11904,5468,-13632,194196,64288,7812,93728,28368,48,108,1196,560,0,0,34840,232284,229036,16728,81236,42716,31996,11596,10520,1076,12760,124,380,31500,168,31332,3248,1256,472,1520,0,-20881,0,ND
1979:Q3,13332,11018,15420,244740,2900,-1428,30408,35308,2688,-3584,11228,15672,9304,212336,73856,15536,89768,33176,52,-228,1268,716,0,0,-36592,229320,219628,3644,44444,116360,19856,20276,17616,2660,14100,124,280,544,860,-316,9692,1484,472,7736,0,-13107,0,ND
1979:Q4,13287,12048,9280,105220,9176,-2000,2860,21452,7424,-1040,15156,7948,-8036,140788,47488,5132,64176,23992,-28,-200,1420,1568,0,0,-69816,95940,82676,-4756,25040,101796,-9484,7596,5512,2084,12968,-12,-4,-50468,1228,-51696,13264,1576,608,11080,0,-8041,0,ND
1980:Q1,9177,12045,8504,178128,-2888,8416,-6276,9196,-4300,-6412,8892,2428,8588,89716,26340,14556,47068,1752,60,-1340,1412,-1232,0,0,81064,169624,165480,29600,-33096,101148,-672,14324,14424,-100,9136,344,-268,44964,280,44684,4144,332,1316,2496,0,-11373,0,ND
1980:Q2,7765,12449,31720,94124,-4844,15464,35648,67188,9892,14916,18848,14384,9148,-20676,-20880,13096,22340,-35232,60,-104,1496,632,0,0,-740,62404,50964,-131172,23720,100116,59060,16168,13880,2288,-7032,168,-572,-9492,940,-10432,11440,336,652,8452,2000,-36405,0,ND
1980:Q3,7757,13250,-1288,186676,6444,-27852,19196,93380,4952,44244,27828,20764,-4408,96640,39048,952,55388,1252,64,-120,1580,300,0,0,-2956,187964,178804,-48340,39656,150716,25740,4272,4152,120,7188,228,-640,-16,636,-652,9160,400,868,5736,2156,-4205,0,ND
1980:Q4,9249,13916,20840,260428,6648,-5372,4492,73888,1112,18188,26908,13220,14460,181556,106540,696,66828,7492,-44,-628,1784,576,0,0,-2472,239588,241684,-6452,2408,219824,9408,-164,64,-228,19208,924,-508,-2964,44,-3008,-2096,400,-200,388,-2684,-25507,0,ND
1981:Q1,6838,13937,-20308,151836,-184,-7016,25752,13004,-360,4864,15588,-4000,-3088,59428,-3800,18708,39920,4600,68,-640,1768,848,0,0,58808,172144,157936,-21620,27444,71308,47736,16908,18228,-1320,848,188,-388,15512,1148,14364,14208,448,720,10344,2696,13209,0,ND
1981:Q2,3153,14505,17272,213600,-2096,-144,-4900,19532,7040,6416,9956,4340,-8220,177816,102652,6672,53320,15172,76,-1008,1864,956,0,0,21504,196328,190748,372,18040,108956,3876,7148,8100,-952,27680,460,-356,24572,1168,23404,5580,468,1776,10500,-7164,-28624,0,ND
1981:Q3,1007,15287,-26964,173204,4396,8604,3776,24112,-3336,-3524,22904,10620,-2552,119264,63944,5908,39432,9980,80,-428,1968,500,0,0,10932,200168,191736,5872,-3400,142300,11280,7204,8696,-1492,33008,324,-300,-4552,664,-5216,8432,500,1244,5980,708,12684,0,ND
1981:Q4,-398,16246,-23600,231087,-6848,-10356,95456,42256,4832,1688,22088,10024,3624,164492,129484,13888,18988,2132,48,-504,2120,664,0,0,-56241,254687,234263,-96112,26488,231667,110752,13236,11908,1328,3388,208,-252,-55111,2048,-57159,20424,528,2824,18440,-1368,6956,0,ND
1982:Q1,-2248,14834,37407,247620,8728,2212,-20870,45426,12188,-5624,34860,-2596,6598,103955,77843,5900,5576,14636,40,-592,2880,300,0,0,105541,210213,211253,-96276,6156,239570,11464,10524,11836,-1312,3872,-212,-156,36312,-748,37060,-1040,556,1804,-6744,3344,-54489,0,ND
1982:Q2,-774,15451,12940,189602,9320,-11580,-6322,20753,-7152,-1304,37768,-4668,-3891,137669,116525,13084,-1104,9164,-628,-384,1432,996,0,0,38346,176662,182158,-87627,-23352,209390,-15984,12252,12740,-488,12944,580,-72,74027,-1500,75527,-5496,584,1012,-13480,6388,-29165,0,ND
1982:Q3,2292,16307,-68993,191263,1032,-7956,14163,65432,6180,18232,33648,-1004,8376,69044,72116,-3460,-9252,9640,-552,-456,1736,24,0,0,48795,260255,207331,-84456,65696,195605,47696,-1152,-3808,2656,-7024,392,-36,-9390,4940,-14330,52924,612,968,44452,6892,54977,0,ND
1982:Q4,7871,17415,34642,227617,-15436,22368,72797,185612,-2964,84608,52824,25268,25876,26161,31069,15416,-32512,12188,-132,-428,472,772,0,0,-64569,192975,174431,-50352,61888,234934,16464,26744,23468,3276,-6564,632,-60,-109255,2900,-112155,18544,640,864,26088,-9048,-44186,0,ND
1983:Q1,11436,13601,-4475,258685,12948,-14584,-10742,132160,-756,68408,59880,-19612,24240,43571,13895,-16356,32428,13604,-628,352,2304,-56,0,0,93361,263160,280292,-53904,77828,212125,-3716,-17816,-18572,756,-22136,100,-36,87848,-1712,89560,-17132,668,788,-15412,-3176,2310,0,ND
1983:Q2,15463,14801,-47815,281010,6548,-12136,1973,161930,-432,87520,39924,4404,30514,142925,36269,13892,71052,21712,-380,244,1264,500,0,0,-21858,328825,327569,-2117,33200,227852,3808,6820,7180,-360,-1948,276,-16,59693,-204,59897,1256,696,-8,-1804,2372,48476,0,ND
1983:Q3,15801,16111,-15756,335730,-11436,3784,-29307,95243,408,47744,43392,7776,-4077,238823,68435,11800,113400,45188,-168,276,1296,-152,0,0,37371,351487,319675,16975,7220,221479,20496,13360,13184,176,-692,656,-48,40229,3448,36781,31812,800,1028,31012,-1028,15446,0,ND
1983:Q4,17031,17634,-108792,213991,-2192,2764,13220,87671,-3760,44488,11268,21520,14155,191398,3466,18076,110476,59380,-496,400,2432,636,0,0,-81842,322784,279924,92474,-12368,181430,15396,18180,19268,-1088,6436,-160,-16,-21448,3396,-24844,42860,960,748,30560,10592,108189,0,ND
1984:Q1,13632,15954,58401,461994,5552,-712,16805,66732,-5624,20752,23752,-3216,31068,288115,100951,-656,109400,78420,-664,448,600,1012,0,0,84106,403593,422853,-21348,137904,233588,68933,-3560,-3136,-424,-4136,112,-880,12239,-2292,14531,-19260,1040,680,-20620,-360,-60723,0,ND
1984:Q2,13162,17045,8588,418347,336,2152,493,17276,-3348,-9752,35396,-1776,-3244,395918,117530,25140,170756,82492,-860,-104,2676,996,0,0,-536,409758,442138,40589,-46360,314109,8986,35932,27504,8428,33560,760,840,53722,-1840,55562,-32380,1080,640,-16576,-17524,-12471,0,ND
1984:Q3,16547,18007,-85415,443609,-1092,8948,3436,68123,1200,8740,17040,21740,19403,255660,59692,-8288,142720,61536,-344,-324,844,700,0,0,107657,529024,443224,4581,19048,229132,53132,-9660,-8532,-1128,28952,728,204,117107,6820,110287,85800,1120,2268,61392,21020,83954,0,ND
1984:Q4,19687,19028,-16145,348797,8204,-8896,67580,63153,-4868,22244,-15756,32028,29505,274275,106423,-1156,112796,56212,544,-936,3096,1156,0,0,-59379,364942,322366,-30352,35944,278984,17391,14052,-1048,15100,7132,-68,-692,-25,4636,-4661,42576,1160,1492,41720,-1796,16804,0,ND
1985:Q1,22884,17352,-48209,244043,-7992,24884,-52467,14282,-868,35716,-1936,-18916,286,196685,34577,-10096,82368,89836,-160,664,-392,1620,0,0,66919,292252,285056,5546,63736,239544,-1351,-2216,-9576,7360,1156,256,68,-21684,-196,-21488,7196,1200,660,-1744,7080,53741,0,ND
1985:Q2,25335,18842,-757,288967,-800,12360,58939,-5380,-2100,-7452,-27192,8084,23280,198867,55415,-17424,106788,54088,-496,580,1528,1496,0,0,21873,289724,279860,9428,32328,133535,6776,-11148,-16768,5620,20728,284,-1612,89542,1056,88486,9864,1400,336,9476,-1348,7250,0,ND
1985:Q3,27939,20268,-18527,383772,8816,-8348,39772,86595,-4812,11348,28280,43272,8507,228567,56103,-476,130120,42820,596,-112,-2460,980,0,0,29366,402299,367151,-7839,91132,142131,65069,5380,-4104,9484,25452,796,1168,43862,3744,40118,35148,1440,2360,33704,-2356,26198,0,ND
1985:Q4,30467,22487,42632,421314,5032,-1648,46040,185418,-4160,-20560,-2056,198724,13470,228961,77389,-9844,116456,44960,272,-1060,2204,976,0,0,-44881,378682,357266,60021,81596,77174,103188,6844,-6992,13836,13268,-412,1160,14428,1448,12980,21416,1500,1424,13044,5448,-34653,0,ND
1986:Q1,32363,19273,-61204,159370,-2012,24348,26092,-11098,4152,-5296,47636,-71308,13718,135817,28733,-3004,69196,40892,848,916,-1724,1656,0,0,-15473,220574,171562,-2394,83324,140841,27974,-964,-8120,7156,-5620,484,536,-72619,3920,-76539,49012,1300,800,35260,11652,74294,0,ND
1986:Q2,35144,20643,31342,321392,192,12280,30356,132812,-5380,25952,100644,-21484,33080,137292,31300,-12928,80104,38816,316,2384,796,828,0,0,4136,290050,305878,-31174,100920,110232,41115,-2748,-10316,7568,31104,336,1132,54961,2060,52901,-15828,1300,740,9056,-26924,-16842,0,ND
1986:Q3,31609,21490,-5493,376319,5616,9420,-32084,188083,-5944,10612,94988,35632,52795,139155,11211,4712,102956,20276,328,3476,-2200,1244,0,0,63281,381813,341585,-23215,50308,191858,47770,19612,9696,9916,17504,584,1176,35987,-2096,38083,40228,1400,2224,14140,22464,15612,0,ND
1986:Q4,26609,22049,48261,559505,-3336,31856,31312,109399,12072,23752,101024,-57632,30183,365245,199905,-11060,151132,25268,28,1800,-5376,1332,0,0,27245,511244,480984,-11957,213732,162087,73443,-10788,-14688,3900,39396,92,-1448,16428,4440,11988,30260,1400,1004,18364,9492,-43701,0,ND
1987:Q1,25430,20049,-8762,137087,4684,-16040,-3368,15704,-1808,-13516,56680,-41952,16300,19465,-75539,16476,82700,-4172,160,3276,-1384,2708,0,0,111882,145849,125341,92828,-89520,23148,24755,24424,11216,13208,-6844,1024,-416,55942,6724,49218,20508,1476,572,16380,2080,14143,0,ND
1987:Q2,30049,20647,130392,263205,2896,-20604,-296,115411,-8092,20388,93732,-29080,38463,205266,2262,9584,160816,32604,344,1348,-3188,1768,0,0,-39740,132813,159937,-67277,63440,165431,1835,9652,10780,-1128,33420,-440,-7432,-38691,-6340,-32351,-27124,1492,-1824,-41028,14236,-120991,0,ND
1987:Q3,33546,22088,-44805,332415,6712,7668,-29839,85332,-7380,30572,60628,-28060,29572,234741,52841,-3960,161444,24416,204,548,680,1316,0,0,25053,377220,346836,115208,28040,155424,32844,-4336,-7704,3368,23804,2012,-748,-5413,5020,-10433,30384,1492,1712,19476,7704,56263,0,ND
1987:Q4,36548,23948,24089,308818,-17468,3684,-8921,134450,22576,-48,80004,-17456,49374,259331,22315,-396,209148,28264,272,96,-1932,2084,-192,0,-62585,284730,269802,4553,-52988,262355,3412,12760,8012,4748,52764,1408,-1144,-13319,9108,-22427,14928,1496,2172,6388,4872,-11489,0,ND
1988:Q1,24214,21020,-48969,282785,15588,-8424,42201,-32245,-13892,-39968,8976,-30172,42811,221708,35452,-7280,144780,48756,544,2896,-1488,2584,-472,0,39893,331754,308798,-48164,110688,174297,97174,-12396,-11872,-524,-14412,236,-1984,3359,592,2767,22956,668,4436,-740,18592,52162,0,ND
1988:Q2,30740,23897,-40982,398509,7556,-10436,-4914,78399,-1204,-9240,54504,-20460,54799,254316,71928,-1256,140852,42792,188,2020,-1276,1364,-316,0,71609,439491,395295,48897,57664,162330,21380,3184,-2044,5228,21180,140,-2612,83132,5460,77672,44196,-192,908,26580,16900,47824,0,ND
1988:Q3,32065,26164,30480,295172,-12272,13076,-45,56872,5308,-7876,59756,-16904,16588,233603,14175,-1788,188788,32428,12,1840,80,1672,-492,0,825,264692,224384,-35686,-20596,208148,39352,-188,-1028,840,26276,184,1416,5479,9660,-4181,40308,6820,-580,23440,10628,-24579,0,ND
1988:Q4,29219,28158,-31485,239512,-60,-3964,-39194,46720,10192,-7168,72872,-22316,-6860,217923,37235,1008,161832,17848,996,1192,648,2228,-576,0,13600,270997,243137,20811,-49208,191789,-53648,4880,3988,892,44732,1136,3996,78648,4760,73888,27860,2656,4488,15644,5072,32545,0,ND
1989:Q1,31752,25057,16614,200980,835,-3281,27629,-21017,-9764,-19098,31462,-16146,-7470,146906,18953,-7812,115061,20704,651,4688,-884,2304,-396,0,43545,184365,145513,-63658,-15899,90635,104110,-16354,-13982,-2372,44276,2772,-1620,1251,-3392,4643,38852,968,1208,21128,15548,-9920,0,ND
1989:Q2,33117,28718,-4846,187727,-489,5609,27666,-61780,1932,-67691,35446,-16760,-14706,192701,58529,-567,103463,31277,277,-1140,700,320,-772,0,24635,192573,178809,-25442,35153,121310,26288,4635,1639,2996,-8696,256,2980,22324,4960,17364,13764,1664,44,17656,-5600,9244,0,ND
1989:Q3,33703,27878,93553,66309,-2482,-22198,-7052,-108874,-4824,-57116,-24588,-17370,-4977,135798,32529,1927,78016,23326,310,-1460,776,320,-128,0,71300,-27244,-17636,-22421,-22674,117067,-88376,-201,323,-524,-42188,-48,1824,39381,-1124,40505,-9608,1664,2320,-4768,-8824,-87728,0,ND
