date,FU666000105.Q,FU665013005.Q,FU664090005.Q,FU663020003.Q,FU662051003.Q,FU664022005.Q,FU663069103.Q,FU663061105.Q,FU663061705.Q,FU663062003.Q,FU663063005.Q,FU663069005.Q,FU663092305.Q,FU663064103.Q,FU663092103.Q,FU663090005.Q,FU663070605.Q,FU663094705.Q,FU663093005.Q,FU664194005.Q,FU664190005.Q,FU662151003.Q,FU663163003.Q,FU664123005.Q,FU663168005.Q,FU663167005.Q,FU663192305.Q,FU663170003.Q,FU663178003.Q,FU663190005.Q,FU663170605.Q,FU663194705.Q,FU663193005.Q,FU663181105.Q,FU663164105.Q,FU663192103.Q,FU662090003.Q,FU663194605.Q,FU663194505.Q,FU667005005.Q
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q4,31,30,-1600,229,0,-1067,0,-964,0,0,-103,-658,-1,-104,5,-4,0,0,-4,-1598,-1600,0,0,-1610,-1649,39,1,15,3,-9,0,0,-9,2,0,2,0,0,0,3
1947:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q4,30,38,-792,-101,0,-743,0,-655,0,-97,9,42,3,10,3,-6,0,0,-6,-794,-791,0,0,-784,-711,-73,6,15,-7,-21,0,0,-21,-3,0,-3,0,0,0,-10
1948:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q4,36,39,485,-71,0,584,0,558,0,24,2,-31,3,3,5,-8,0,0,-8,477,485,0,0,486,492,-6,6,10,-1,-16,0,0,-16,-8,0,-8,0,0,0,-11
1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,53,51,535,-68,0,53,0,-117,0,-15,185,364,2,186,6,-8,0,0,-8,521,523,0,0,520,472,48,6,15,3,-21,0,0,-21,-2,0,-2,0,0,0,-12
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,58,62,389,145,0,-139,0,-117,0,118,-140,523,4,-140,6,-10,0,0,-10,355,376,0,0,372,103,269,13,15,4,-28,0,0,-28,-21,0,-21,0,0,0,-38
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q4,51,48,-279,-30,0,-219,0,-273,0,14,40,-71,4,41,8,-12,0,0,-12,-290,-281,0,0,-279,-201,-78,7,10,-2,-17,0,0,-17,-9,0,-9,0,0,0,-8
1952:Q1,13,11,-426,-8,0,-310,0,-122,0,-84,-104,1,0,-109,0,0,0,0,0,-425,-427,0,0,-425,-280,-145,0,10,4,-16,0,0,-16,2,0,2,0,0,0,3
1952:Q2,13,11,824,-11,0,825,0,930,0,-100,-5,32,0,-22,3,-3,0,0,-3,823,822,0,0,836,889,-53,1,0,2,-17,0,0,-17,1,0,1,0,0,0,1
1952:Q3,13,10,-653,-15,0,-865,0,-941,0,-130,206,11,0,216,4,-4,0,0,-4,-652,-654,0,0,-664,-646,-18,0,40,1,-31,0,0,-31,2,0,2,0,0,0,5
1952:Q4,14,11,579,-22,0,652,0,529,0,158,-35,37,1,-88,6,-7,0,0,-7,582,579,0,0,628,591,37,0,10,3,-62,0,0,-62,3,0,3,0,0,0,6
1953:Q1,13,14,-392,-19,0,-572,0,-501,0,-78,7,163,0,36,4,-4,0,0,-4,-391,-394,0,0,-416,-439,23,0,10,-6,18,0,0,18,3,0,3,0,0,0,0
1953:Q2,17,14,123,-20,0,-93,0,-63,0,-50,20,189,0,47,4,-4,0,0,-4,124,120,0,0,97,195,-98,1,10,-4,16,0,0,16,4,0,4,0,0,0,4
1953:Q3,17,15,296,-18,0,319,0,281,0,0,38,-65,0,60,4,-4,0,0,-4,295,292,0,0,270,246,24,1,10,1,10,0,0,10,3,0,3,0,0,0,2
1953:Q4,17,14,416,-17,0,468,0,214,0,330,-76,77,0,-112,4,-4,0,0,-4,420,413,0,0,438,393,45,-3,0,10,-32,0,0,-32,7,0,7,0,0,0,6
1954:Q1,20,14,-483,1,0,-389,0,-197,0,-130,-62,22,0,-117,5,-5,0,0,-5,-485,-489,0,0,-427,-505,78,1,10,-8,-65,0,0,-65,4,0,4,0,0,0,4
1954:Q2,24,14,737,16,0,519,0,426,0,0,93,157,1,45,4,-5,0,0,-5,730,727,0,0,766,719,47,1,0,9,-49,0,0,-49,3,0,3,0,0,0,3
1954:Q3,27,14,178,29,0,-112,0,-195,0,0,83,245,0,16,5,-5,0,0,-5,168,165,0,0,225,139,86,1,10,7,-78,0,0,-78,3,0,3,0,0,0,3
1954:Q4,23,14,375,36,0,9,0,-8,0,0,17,382,0,-52,5,-5,0,0,-5,369,366,0,0,441,340,101,1,0,-7,-69,0,0,-69,3,0,3,0,0,0,3
1955:Q1,17,15,-328,22,0,-485,0,-344,0,0,-141,299,0,-164,6,-6,0,0,-6,-328,-331,0,0,-305,-308,3,1,0,-3,-24,0,0,-24,3,0,3,0,0,0,1
