1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021:Q4,2658332,-45229,2703561,2658332,-634203,24976,6560,269848,867820,-180,868000,685575,6432,5216,30780,2688,-6784,9472,-28100,-6344,-21756,71280,36908,34372,3616,144,3472,98240,170435,61804,108632,231832,63160,168672,20,106568,-13344,12480,-89555,36112,2008,791047,250157,540890,1024407
2022:Q1,2231800,423721,1808079,2231800,621056,-636,3268,206020,400212,-1052,401264,273529,31044,4704,61076,-66324,-68424,2100,-16852,5984,-22836,19372,6796,12576,-704,60,-764,-25604,-305546,-267168,-38379,102996,-15956,118952,-4,71600,78796,10508,22349,51184,-10332,700089,23865,676224,356034
2022:Q2,1154200,-966264,2120464,1154200,564583,34732,20124,693524,-107516,-2860,-104656,173955,41596,17164,34580,45676,29840,15836,-13524,3348,-16872,51432,8084,43348,-7900,-5112,-2788,12252,-559989,-483178,-76811,-155224,-30484,-124740,2948,164380,-85336,4848,27393,100200,-19352,113654,-448301,561955,287603
2022:Q3,992684,305349,687335,992684,1437301,12464,20880,185416,-467560,-68400,-399160,-271579,6000,19664,14756,59600,22328,37272,18712,14984,3728,113148,46396,66752,-1904,-968,-936,-43004,-1044849,-760625,-284224,-49744,-94544,44800,-3832,145260,-14368,2468,241672,64764,13732,533686,122172,411514,109960
2022:Q4,771084,-49986,821070,771084,1831589,38252,3344,154623,-577852,-85172,-492680,-140577,-13196,-13448,-4048,110340,71152,39188,-9260,7408,-16668,117268,45772,71496,2796,120,2676,-54164,-1092240,-869281,-222959,-80,-37840,37760,-104,81308,-52832,396,50286,10396,5316,322971,152575,170395,284156
2023:Q1,1166175,1284143,-117968,1166175,1205098,-5944,-7032,183205,-908060,-34752,-873308,-343101,1340,-4744,-15196,25400,19164,6236,-8040,172,-8212,162136,89900,72236,608,-4,612,117132,-180675,147124,-327799,-61288,12476,-73764,-256,165888,-39360,-216,429149,-57136,21592,485674,-15511,501185,-1061936
2023:Q2,3155956,2240191,915765,3155956,1415292,60620,8568,112996,-720208,-46920,-673288,-208333,32852,1228,8852,26528,10744,15784,8028,5572,2456,157360,89696,67664,4112,2684,1428,11340,1484752,1440754,43998,708,-12812,13520,-20,65828,16596,-7620,-23242,5096,43584,651039,-62651,713690,1382730
2023:Q3,2917599,2980136,-62538,2917599,555768,35344,14152,64162,-640172,-120420,-519752,-34549,-20024,2084,2004,135520,102036,33484,-8364,1416,-9780,27164,5936,21228,-872,-384,-488,120004,1845105,1908101,-62997,92272,-2324,94596,-136,105272,19180,-5040,78516,38164,-13540,505585,424060,81524,44360
2023:Q4,2286637,1410154,876483,2286637,342785,-48896,-16260,16828,-695240,-87324,-607916,225675,-5044,-8088,-35872,-1812,-17896,16084,4500,-2448,6948,15344,8320,7024,568,44,524,74980,1672734,1559821,112914,-34944,3168,-38112,-812,56976,20560,-7040,-102296,-4652,26284,790358,132450,657909,588706
2024:Q1,1689360,1360024,329336,1689360,-274587,31212,5428,19792,-704944,-85400,-619544,477700,33464,7008,-7008,100688,103372,-2684,20220,1236,18984,38344,8104,30240,540,100,440,80840,1085646,972059,113587,113236,1500,111736,0,33832,-10100,-8976,228022,-29176,-17020,465199,-136703,601902,139486
