date,FA736000105.Q,FA735013005.Q,FA734090005.Q,FA733091003.Q,FA733030005.Q,FA732051003.Q,FA734022605.Q,FA733061103.Q,FA733061703.Q,FA733063003.Q,FA733069005.Q,FA733092305.Q,FA733092103.Q,FA733094635.Q,FA733040005.Q,FA733090005.Q,FA733094735.Q,FA733093005.Q,FA734194005.Q,FA734190005.Q,FA732151003.Q,FA734122005.Q,FA733169103.Q,FA733163005.Q,FA733192305.Q,FA733178013.Q,FA733190005.Q,FA733194735.Q,FA733193005.Q,FA733181105.Q,FA733164105.Q,FA733192103.Q,FA737005005.Q
2016:Q1,104807,31716,274240,27164,-40248,3432,-15924,-1764,-9344,-4816,-2164,232,21900,186808,4000,89040,78228,10812,102020,123652,-60,138132,-304,138436,4460,0,-18880,23880,-42760,-21632,-15848,-5784,-99129
2016:Q2,141344,32132,257756,37520,64736,944,4616,-4580,4220,4976,-4616,-1252,10412,196836,4000,-55440,-48948,-6492,50820,81052,-28,91668,-3936,95604,160,0,-10748,-26564,15816,-30232,-24020,-6212,-97724
2016:Q3,129079,32726,880396,16004,4364,-3648,-3660,-4840,-2820,4000,9900,388,24516,247820,4000,580712,571624,9088,693200,561168,12,545060,-7060,552120,443096,0,-427000,14488,-441488,132032,-44724,176756,-90843
2016:Q4,139199,33320,-270240,-142240,43780,-836,26120,9640,12984,3496,-7456,1216,27228,-175940,4000,-46112,-28932,-17180,-189428,-102080,-40,-80844,-2528,-78316,-2976,0,-18220,-40608,22388,-87348,-49480,-37868,186691
2017:Q1,129426,32958,-336904,-15324,-68676,7552,8152,13756,-1300,-4304,-4816,-192,11268,71148,4000,-350016,-348260,-1756,-18264,35376,-88,122464,4304,118160,15548,0,-102548,-63168,-39380,-53640,-65124,11484,415108
2017:Q2,121866,33654,229264,17688,111760,26424,67132,26536,-23360,63956,-1164,-4820,13672,30664,4000,-36092,-50916,14824,211248,280440,-60,194912,88,194824,9564,0,76024,68992,7032,-69192,-57756,-11436,70196
2017:Q3,118608,34183,53928,-2816,-31692,-852,-52964,-18324,42072,-76712,42188,484,6640,-8092,4000,97032,52376,44656,-74068,28472,144,56736,3924,52812,9392,0,-37800,-30648,-7152,-102540,-109796,7256,-43571
2017:Q4,82606,35021,-98044,11840,-97928,-14520,33892,27528,-2324,8688,35208,-3816,18204,-92300,4000,7376,109116,-101740,-38528,73116,-32,-30396,588,-30984,-17620,16492,104672,92264,12408,-111644,-81800,-29844,107101
2018:Q1,97046,33304,5696,2356,-87676,-4000,50124,19076,27984,3064,-7924,6996,-19928,153912,4000,-92164,-43132,-49032,-34360,-82380,464,-54236,-5788,-48448,-50820,0,22212,11292,10920,48020,-19172,67192,23686
2018:Q2,116539,33941,-54796,42424,-1100,-4096,20792,24080,-6216,2928,-24164,644,4804,5628,4000,-103728,-124784,21056,-223976,-130272,-4,-51112,3624,-54736,4992,-1320,-82828,-91748,8920,-93704,-100500,6796,-86582
2018:Q3,133224,34435,-94952,636,43984,1984,45160,8004,37460,-304,-37320,-1952,-18024,-124076,4000,-9344,-2740,-6604,-68964,78992,-456,-3540,4636,-8176,-7644,0,90632,64460,26172,-147956,-148928,972,124777
2018:Q4,127282,34825,222372,-39400,-5668,-8488,8508,-852,-3164,12524,-5836,620,21056,328304,4000,-80724,-75436,-5288,-188080,-134428,-184,9916,3548,6368,-17424,0,-126736,-128344,1608,-53652,-176684,123032,-317995
2019:Q1,172159,34773,294136,27528,5212,-872,5736,-4152,7092,2796,11888,-11100,33912,23884,4000,193948,196060,-2112,27468,256764,-20,144856,984,143872,21028,0,90900,100576,-9676,-229296,-130980,-98316,-129282
2019:Q2,162022,35494,393236,-18452,73676,-688,28620,17828,-2004,12796,22500,1332,18900,228272,4000,35076,77424,-42348,43836,216088,0,121520,800,120720,8560,-1320,87328,77360,9968,-172252,-119796,-52456,-222872
2019:Q3,136784,35973,52788,13736,-69520,-348,64740,60560,-4656,8836,51936,-7268,29116,32720,4000,-66324,-16516,-49808,-172648,18120,0,10196,-10180,20376,-33864,0,41788,1868,39920,-190768,-164220,-26548,-124625
2019:Q4,91311,36172,-166184,-12044,18616,3536,17472,12464,8780,-3772,-32768,4088,39056,-21928,4000,-186212,-144112,-42100,-278760,-91652,8,-93888,8104,-101992,-58928,0,61156,7940,53216,-187108,-184208,-2900,-57437
2020:Q1,87708,33994,639276,32040,158748,192,-39900,-28348,-13528,1976,44260,-5984,35684,328160,4000,82076,97092,-15016,425768,400896,-8,331644,-1784,333428,3652,0,65608,119412,-53804,24872,-139416,164288,-159794
2020:Q2,41211,32297,245012,43860,350416,78992,8912,6028,-7704,10588,-38744,4764,11056,-86828,4000,-131416,-144100,12684,220848,300824,16,248644,-2108,250752,1292,0,50872,9828,41044,-79976,37492,-117468,-15250
2020:Q3,62887,33344,-35332,-13404,-33320,58924,-32204,-92,-6532,-25580,-57740,-4640,19520,82704,4000,-59172,-40708,-18464,-177300,-135104,56,-135276,-5264,-130012,3412,-1320,-1976,22084,-24060,-42196,6860,-49056,-112425
2020:Q4,82813,34394,257128,-91768,67616,19372,28464,34776,-9236,2924,8012,-428,24212,104824,4000,92824,85424,7400,45612,120184,-72,74524,6324,68200,31236,0,14496,20148,-5652,-74572,22192,-96764,-163097
2021:Q1,104586,35106,-82344,22124,-322008,-47728,115096,104132,-9532,20496,58260,1496,-6632,94640,4000,-1592,-8512,6920,-214288,-149204,436,-150840,1456,-152296,6412,0,-5212,9704,-14916,-65084,-57264,-7820,-62464
2021:Q2,107727,36097,375556,-22940,18732,-54384,-13672,4872,-7236,-11308,33680,-2136,35084,169184,4000,208008,200152,7856,144604,315912,-164,330368,4024,326344,17840,-1320,-30812,-8700,-22112,-171308,-103884,-67424,-159322
2021:Q3,128639,36457,155168,-9312,-95604,57176,-16244,-8384,-7772,-88,-18112,-2696,31656,96864,4000,107440,115180,-7740,-68668,76108,136,-28428,-160,-28268,-39892,0,144292,101268,43024,-144776,-155468,10692,-131654
2021:Q4,109081,37277,85968,2992,12828,-16096,32412,36112,-8956,5256,20648,-9656,61096,-52484,4000,30228,42976,-12748,-50528,155648,-272,109004,6576,102428,27212,0,19704,31752,-12048,-206176,-123600,-82576,-64692
2022:Q1,145377,38659,25772,11336,-133048,-33268,46604,51184,-4440,-140,81180,-7304,43924,-203060,4000,215408,199192,16216,-63180,130084,160,-55440,-2600,-52840,-13552,0,198916,203808,-4892,-193264,-234232,40968,17766
2022:Q2,140926,39739,84932,-56436,161168,23948,97588,100200,-2688,76,-20132,2444,38300,26208,4000,-192156,-184444,-7712,140040,46340,-192,-57784,5368,-63152,-38196,-1320,143832,101464,42368,93700,-43812,137512,156295
2022:Q3,159261,40936,101516,17532,78644,21700,73620,64764,-3416,12272,19568,-12948,5112,-1452,4000,-104260,-119676,15416,131604,67024,4,-176092,1504,-177596,-35180,0,278292,225740,52552,64580,-23496,88076,148413
2022:Q4,187978,41409,124364,-7476,206912,-408,16488,10396,-1820,7912,5000,1476,5588,13464,4000,-120680,-94716,-25964,208352,230948,-108,276624,1400,275224,-54724,0,9156,-75232,84388,-22596,-8540,-14056,230557
2023:Q1,180851,42589,214672,9832,45008,-2392,-71500,-57136,-1864,-12500,-3096,6952,52384,111324,4000,62160,69688,-7528,-77624,66948,148,24756,-2164,26920,3256,0,38788,60648,-21860,-144572,-113320,-31252,-154034
2023:Q2,183403,43060,-9556,2120,-80792,-304,1480,5096,-820,-2796,5768,-4900,25080,-56316,4000,94308,102172,-7864,-172996,10476,-60,-26888,13612,-40500,7572,-2476,32328,28164,4164,-183472,-105252,-78220,-23097
2023:Q3,182414,43404,374496,10572,-122176,-2524,55432,38164,-1584,18852,-7804,3140,25340,112920,4000,295596,272696,22900,20720,46020,284,-207672,-5544,-202128,19028,0,234380,205848,28532,-25300,-26468,1168,-214766
2023:Q4,186160,44180,318744,-8760,227016,4704,-5024,-4652,-2320,1948,7092,3164,32748,-14012,4000,67816,96788,-28972,201448,323512,-388,288172,6488,281684,-5436,0,41164,29920,11244,-122064,-45656,-76408,24684
2024:Q1,185963,44714,128360,-8020,9668,-9696,-37460,-29176,924,-9208,-2696,5372,21154,16639,4000,129401,112877,16524,-26952,103556,20,7792,-5112,12904,3954,0,91791,98712,-6922,-130508,-65696,-64812,-14063
