1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2005:Q4,4370,42319,2102,7648,160,-80,32489,-45265,42157,-2584,-2720,-82118,1724,-164,1888,768,4824,4370,-168262,166101,129337,36764,46983,-2584,-64528,-8100,-22032,344,112,9544,-23680,-14204,-1868,-5072,428,29320,-2964,32284,-2661
2006:Q1,49349,35862,2767,-7772,-24,12,40879,5783,-74355,11422,-3312,72028,-1300,-788,-512,1292,7712,49349,46492,-8299,-42911,34612,-52441,11422,76980,30592,9000,1684,112,-3156,7520,-1044,2996,24244,5032,-3948,-4088,140,-20858
2006:Q2,133607,25820,830,44,4,232,24711,108134,73506,5330,20468,8830,1408,412,996,-676,-1080,133607,51512,-142806,-177490,34684,66407,5330,132908,32076,2844,1684,112,-2388,57784,-3644,-3704,48528,-384,11732,21112,-9380,8522
2006:Q3,-109091,6038,-386,28,-12,-176,6584,-76121,14902,2707,5312,-99041,-4128,-904,-3224,-3452,-31428,-109091,-33326,-29376,-64044,34668,3723,2707,-58380,19068,2700,1684,108,-1020,-61360,-2168,3576,-19500,-1468,-5052,4232,-9284,10613
2006:Q4,-153248,26788,-2470,2872,432,4,25950,-180529,-37497,-8747,15020,-149304,4004,464,3540,5532,-9044,-153248,-194482,24869,-9835,34704,-28574,-8747,21196,-45604,21164,1684,-52,60,3140,452,112,42808,-2568,42920,15488,27432,-10430
2007:Q1,206628,-12282,-2017,-2144,-72,-36,-8013,203533,-64990,4550,5600,258373,4768,-224,4992,-3532,14140,206628,244704,25814,-1094,26908,-43928,4550,22392,7300,12756,1212,-56,-5024,-5184,1472,2328,5516,2072,-19320,5340,-24660,-27584
2007:Q2,-23066,29616,2474,400,-124,428,26438,-55834,5864,-18360,12360,-55698,9400,3800,5600,1748,-7996,-23066,-237128,162677,135789,26888,-4638,-18360,50824,5268,-8312,1212,-52,4892,15688,968,-156,31864,-548,10048,16588,-6540,13510
2007:Q3,6507,16920,3583,-36,-128,-332,13833,17139,184591,7573,-8388,-166638,-12060,-2896,-9164,-1044,-14448,6507,-299879,70940,44040,26900,185913,7573,48444,48888,27548,1212,-56,-10524,-4008,1364,280,-14120,-2140,-8996,-11616,2620,2512
2007:Q4,-37773,42409,41635,6288,4904,-68,-10351,-110698,-65917,6424,10352,-61557,8168,364,7804,9644,12704,-37773,-96973,44109,17269,26840,-36781,6424,33260,-9640,-19820,1204,132,460,-17376,-2260,-172,74740,5992,-3472,10648,-14120,15660
2008:Q1,226609,-75568,-42067,-6632,-12,8,-26865,271297,17063,-990,-9012,264237,12236,21400,-9164,-1664,20308,226609,229826,-54922,-18878,-36044,10172,-990,92612,-3384,20884,-5664,132,8012,-9084,3080,7980,69592,1064,-14604,12396,-27000,-35485
2008:Q2,33564,56758,-894,196,-4,452,57008,-15078,-26693,929,-7352,18039,-3116,-7424,4308,2100,-7100,33564,133310,-97607,-61463,-36144,-49741,929,40032,-5460,37224,-5664,132,-84,48636,-200,-6272,-27092,-1188,-13404,-14324,920,20045
2008:Q3,1658228,1498365,1309900,127284,-84,-380,61645,178028,-47304,13108,46440,165784,-7072,-9520,2448,-1136,-9956,1658228,144966,-172967,-136707,-36260,1258067,13108,354356,11140,9752,-5668,128,-988,143612,-928,12180,185316,-188,59920,36540,23380,779
2008:Q4,635271,513466,130373,228560,8396,4996,141141,117478,-100901,20438,94648,103293,4788,5020,-232,-3644,3184,635271,732078,-348323,-311935,-36388,33988,20438,-19536,-61920,38036,-5664,812,15380,165476,-920,-14956,-167424,11644,224112,104664,119448,-7485
2009:Q1,-400137,-412632,-392953,-91560,2156,-904,70629,-11744,9956,2754,-70404,45950,992,-984,1976,1360,21888,-400137,-42864,202649,227685,-25036,-337601,2754,-153224,-8244,-52432,-2568,808,10408,-37692,2508,-1996,-67656,3640,-25028,-72292,47264,-46822
2009:Q2,418714,235660,197351,-5336,3580,2440,37625,176974,-49719,98503,-9412,137602,4760,608,4152,2544,-1224,418714,239601,-14794,10410,-25204,104312,98503,-36100,31764,-20036,-2568,812,236,-4928,1728,-1524,-44544,2960,-14104,-6364,-7740,41296
2009:Q3,-181865,-280189,-170843,-145784,116,616,35706,103124,-10548,-41715,-36988,192375,-588,21172,-21760,712,-4924,-181865,-20354,247748,272948,-25200,-182288,-41715,-183628,-1360,-7448,-2572,808,8812,-150536,-1660,8992,-40380,1716,1516,-15200,16716,-3144
2009:Q4,-26712,-171607,-328895,123140,11464,2028,20656,107794,51655,17254,2168,36717,5188,2412,2776,1160,30752,-26712,23261,202545,227541,-24996,-281389,17254,4832,-23644,-56032,-2568,-796,-2152,47524,-436,2924,35152,4860,896,6608,-5712,5888
2010:Q1,40003,-16255,100002,-121296,1184,-2968,6823,48290,-294,5742,4064,38778,980,1432,-452,656,6332,40003,-453393,396935,439715,-42780,151708,5742,-17644,2480,-12008,2132,-800,2340,-1564,-4440,-6372,-2176,2764,11588,2528,9060,-54933
2010:Q2,500096,412241,286968,61708,12224,-1816,53157,86635,-44617,4796,7108,119347,232,-1276,1508,2108,-1120,500096,254136,-90777,-48105,-42672,196235,4796,76480,35440,41532,2128,-800,4504,364,1052,-2432,-16420,11112,12416,4016,8400,46809
2010:Q3,6823,21730,80968,-142616,-820,5032,79166,-24983,-5715,7515,-19708,-7075,8432,5636,2796,668,976,6823,-47921,125474,168042,-42568,72614,7515,-187268,8992,7264,2132,-796,-10388,-207140,-2448,2600,13804,-1288,33016,-9040,42056,3392
2010:Q4,443422,247395,128229,33188,-5140,3460,87658,168259,50031,6723,-6724,118230,13284,10472,2812,-1308,15792,443422,260841,-99636,-56968,-42668,174995,6723,36592,-26664,-31844,2128,-68,4324,64172,-1092,-300,29600,-3664,60968,7208,53760,2939
2011:Q1,-294304,-701993,-765151,21184,-1740,-12844,56558,384913,-900,17825,51500,316487,-4444,-5528,1084,2220,25000,-294304,263778,88457,103717,-15260,-678422,17825,17876,4580,-18516,5492,-68,9464,28232,9840,11992,-32648,-492,83432,33128,50304,-87250
2011:Q2,475786,99670,-46722,32388,6696,948,106360,368772,800,24157,12584,331231,9812,8688,1124,3932,-6400,475786,140152,218196,233488,-15292,-121733,24157,60984,6948,5476,5488,-68,1048,-32676,10952,-8108,66596,5328,78176,22220,55956,75854
2011:Q3,451484,-9137,-172940,111036,-38072,9060,81778,381029,-2052,6787,19720,356574,60048,9636,50412,-468,20012,451484,607744,-84272,-68896,-15376,-154758,6787,17524,-39928,39636,5488,-68,-4888,5672,8028,18564,22576,-37556,76872,38416,38456,-18414
2011:Q4,336998,154796,-35384,103344,1528,-9960,95268,143054,-8583,19166,18608,113864,29512,4932,24580,5488,4148,336998,174330,88767,104219,-15452,-75555,19166,8316,-6452,-15092,5492,-68,-5400,35992,-8300,-3124,3180,2088,88848,13580,75268,33126
2012:Q1,22254,-78621,-10652,-159268,-56,8,91348,51022,208,-13952,-19708,84474,4372,5924,-1552,1536,43944,22254,53259,-1134,-20698,19564,62269,-13952,-65040,23092,-5876,-1960,-68,8392,-120800,-1588,10976,22072,720,58452,-13776,72228,-71599
2012:Q2,221557,96806,59843,-41260,-44,5812,72456,98695,267,-1578,-6792,106798,20992,9732,11260,10716,-5652,221557,-38088,162769,143313,19456,-9644,-1578,1512,-228,16084,-1956,-64,5540,41788,-10712,-324,-48744,128,37216,8752,28464,69370
2012:Q3,367226,201815,122958,-32064,-72,16176,94817,153203,86,-14104,4040,163181,22216,8228,13988,-6912,-3096,367226,93877,80417,61073,19344,136234,-14104,-9800,15196,-13328,-1956,-68,6108,-67076,8828,11980,33232,-2716,93068,28444,64624,-12466
2012:Q4,454790,20199,-144128,76944,-2196,3212,86368,405719,590,-6450,6004,405575,17236,11948,5288,3868,7768,454790,376356,11028,-8152,19180,-162196,-6450,128896,11848,9632,-1956,60,3708,65740,-11812,-8416,58804,1288,84412,21164,63248,22746
2013:Q1,449156,135672,137313,-61812,0,11032,49138,230156,280,6284,-37412,261004,39912,17208,22704,784,42632,449156,59853,238867,266847,-27980,177817,6284,2536,-16816,2336,-392,64,3040,46112,9332,25084,-66224,0,10656,-9172,19828,-46858
2013:Q2,-88342,173283,86828,-128,-4,3348,83240,-256230,-343,-4835,-4356,-246696,2640,-3804,6444,3428,-11464,-88342,191762,-311869,-283813,-28056,42574,-4835,-85324,-3628,-41968,-384,64,-6484,-49520,-676,-25192,40492,1972,33132,-4812,37944,46218
2013:Q3,468421,136054,-43311,111280,-136,-4340,72561,278019,488,18571,32172,226787,58068,11644,46424,5672,-9392,468421,197745,77096,65308,11788,-43522,18571,124948,-1744,33676,-388,60,4184,102512,16692,-7936,-19840,-2268,90132,39476,50656,3451
2013:Q4,593714,223159,98222,54076,1580,-3872,73153,337295,703,7444,6528,322620,22260,24040,-1780,1348,9652,593714,311872,140986,129126,11860,101437,7444,-31464,-4812,-27964,-388,364,15088,16996,-8472,-5160,-20308,3192,69120,26696,42424,-5681
2014:Q1,271688,88130,152774,-181556,0,-3976,120889,77006,171,-253,6840,70249,69376,16384,52992,-3484,40660,271688,-67958,162738,93494,69244,144837,-253,-98364,16212,25252,3252,364,-3516,-144748,3240,-404,1984,0,119924,19248,100676,10765
2014:Q2,321007,-85343,-167157,14512,0,-4132,71434,381494,1008,8052,10332,362102,28900,34476,-5576,5224,-9268,321007,136118,237553,168349,69204,-163229,8052,38480,4244,-4872,3256,360,-5376,15592,-2188,2716,8516,16232,66796,40676,26120,-2764
2014:Q3,641090,475689,224813,194240,0,-2844,59480,149985,1288,14283,-14700,149115,23212,7712,15500,-3260,-4536,641090,128722,71352,1960,69392,184608,14283,189488,4200,12856,3252,364,2648,159920,-4840,1336,9452,300,14420,-9832,24252,38217
2014:Q4,84399,44556,33650,-136560,564,0,146902,-63913,982,45054,12088,-122037,58680,4136,54544,23172,21904,84399,-311306,284777,215077,69700,74980,45054,-98408,-352,-10432,3256,-20,15220,-97356,3116,1588,-19784,6356,130236,16224,114012,-40934
2015:Q1,29366,-212396,-245681,-43488,1072,-52,75753,162623,-186,-34828,-2460,200097,46564,23248,23316,-2320,34896,29366,134332,125186,118126,7060,-282004,-34828,-16748,92,172,960,-24,1712,-46212,640,2320,23596,-4,66768,20736,46032,36660
2015:Q2,707620,558071,487799,15684,1304,72,53212,102205,-135,24480,-17536,95397,46924,8152,38772,11196,-10776,707620,364462,-98241,-105597,7356,509723,24480,-58528,-21328,-32968,956,-20,18808,-49048,3556,-2668,-14272,38456,-11808,-9312,-2496,-22467
2015:Q3,-108052,36375,-105967,2496,32644,3928,103274,-113386,38,-7190,-41060,-65175,-32468,4252,-36720,-1632,3060,-108052,-224181,122888,115332,7556,-153657,-7190,87244,16380,45484,960,-20,-9412,24888,3400,5224,5836,-5496,20576,-32880,53456,46268
2015:Q4,545873,382767,304089,-16380,-2740,-4000,101798,132322,-338,-17017,19608,130069,-18464,-17036,-1428,-1400,50648,545873,174870,68099,60531,7568,367556,-17017,-39276,-6344,28228,956,-100,-248,-25636,-7096,-7316,-37904,16184,55060,-1428,56488,-63419
2016:Q1,389935,254549,175177,-21052,25568,-124,74980,16194,-479,7175,22596,-13098,94768,9100,85668,13472,10952,389935,32738,46435,-3417,49852,124909,7175,47188,-5836,-2672,-2704,-100,-7104,-25176,15908,5200,19236,50436,81884,31572,50312,49607
2016:Q2,487756,224307,93898,33712,11604,40,85053,183621,10,3853,-1980,181738,83728,28324,55404,-3832,-68,487756,-1345,247955,208655,39300,131100,3853,88220,16040,46780,-2704,-96,14048,35612,-44836,-784,12348,11812,55120,26384,28736,-37147
2016:Q3,288220,61614,28536,-40500,-8092,-116,81787,307042,-336,15607,21392,270379,-80156,-20388,-59768,4200,-4480,288220,-61094,323157,314745,8412,-11037,15607,-52224,-32196,-22676,-2704,-100,-8484,-15552,-6404,-1232,40352,-3228,32656,888,31768,41156
2016:Q4,-84919,114213,-35039,26896,33484,8,88864,-136520,313,-2915,9192,-143111,-80352,2976,-83328,9112,8628,-84919,-203506,109549,107897,1652,17861,-2915,-24608,-7260,-51872,-2704,236,9044,36308,-3260,-6744,-19436,21080,70604,12176,58428,-51904
2017:Q1,-262100,-763214,-1003543,-29228,150836,-12,118734,380834,-122,2596,8688,369672,75652,19596,56056,4644,39984,-262100,404985,115305,89685,25620,-1025162,2596,108372,3824,4460,4696,240,-22500,-27704,-7024,-3368,30992,124756,111328,28272,83056,20476
2017:Q2,621266,418889,311944,-34536,26260,4,115217,162582,-594,1014,-5984,168146,26572,15164,11408,4404,8820,621266,157272,94931,67843,27088,315952,1014,-15960,428,33428,4692,236,-18324,-35200,-2592,-2112,-26660,30144,72504,9184,63320,-4446
2017:Q3,-50612,15002,-91057,8296,-2040,-4,99807,-31534,68,-14959,48384,-65027,-16628,-26076,9448,-15256,-2196,-50612,70909,-159669,-186761,27092,-81694,-14959,58036,39764,1676,4692,240,2572,18868,-2488,-1776,-3032,-2480,85704,22304,63400,-8938
2017:Q4,272861,176259,101821,-848,-20776,372,95690,30970,-676,1494,-42532,72684,43728,29860,13868,7328,14576,272861,205875,-121247,-148355,27108,110290,1494,27160,-26932,32612,4692,-200,-3352,46756,3524,240,-2268,-27912,56748,-12300,69048,-7458
2018:Q1,834393,558353,434903,9672,9628,-20,104169,242357,1115,-102,41060,200283,-22804,2620,-25424,5868,50620,834393,56582,322923,311471,11452,448199,-102,-89720,5260,-21580,-5020,-204,1668,-103284,-5164,-2336,22616,18324,111540,43660,67880,-15030
2018:Q2,15738,253327,175803,-14028,-33120,192,124480,-243837,253,-10638,27212,-260664,2228,-16856,19084,11384,-7364,15738,-327142,90392,78872,11520,150614,-10638,-2964,26716,28264,-5016,-200,-1232,29348,-14900,-884,-37084,-27976,88112,10548,77564,27364
2018:Q3,178969,228924,141294,-4836,-10332,-184,102982,-72035,-1986,-15020,5780,-60808,39152,4468,34684,-2664,-14408,178969,-357451,374164,362688,11476,187005,-15020,-51004,-28780,-44704,-5016,-200,-1448,24912,5952,11820,-11356,-2184,88488,10064,78424,-47212
2018:Q4,232451,-2724,-59180,-17600,20176,-40,53921,226702,102,-4783,-14200,245584,-47532,6776,-54308,-516,56520,232451,-71366,259356,247880,11476,-91634,-4783,78512,-9956,35992,-5020,-160,-5600,-1536,-3280,-5956,54960,19068,29992,-7464,37456,32374
2019:Q1,-279653,-105366,-122988,-14556,-32312,-12,64502,-223283,-785,-3832,-3144,-215521,51368,-8752,60120,464,-2836,-279653,1322,-59942,-73818,13876,-76980,-3832,-103216,8612,-5436,7336,-156,5276,-3644,-2248,-1220,-69808,-41928,9088,-11908,20996,-46093
2019:Q2,172706,-141473,-220870,3760,-5276,8,80905,279443,-5,2830,53644,222973,26424,-9184,35608,9348,-1036,172706,-210015,379578,365702,13876,-284926,2830,139044,34304,27940,7332,-156,20504,2072,-784,7696,40440,-304,81892,44468,37424,64303
2019:Q3,854261,513282,360159,3548,49820,-232,99987,296659,1415,10318,-9240,294166,-13448,7932,-21380,13604,44164,854261,-434389,718626,704790,13836,423020,10318,122080,17824,38396,7332,-160,21512,-8372,-2820,1896,440,46032,74900,-1540,76440,-60294
2019:Q4,341662,92120,-9613,16000,-16972,-16,102722,198377,-1089,15320,-22876,207022,22076,22792,-716,-4136,33224,341662,741490,-420686,-434454,13768,-56956,15320,-49760,8872,-44120,7332,160,-30180,1324,-2212,1300,24892,-17128,70216,-100,70316,42038
2020:Q1,3800184,1659647,559494,434320,392460,48852,224520,1853818,-160,15588,48236,1790154,208168,90096,118072,3336,75216,3800184,144363,1581142,1534542,46600,642629,15588,1208276,-13868,199872,-4116,156,-1720,429448,16940,32736,147008,401820,291240,187184,104056,-83053
2020:Q2,7891353,4914777,4937462,-312132,-107144,-4688,401279,2788876,926,112568,-81828,2757210,18716,23356,-4640,31380,137604,7891353,1992126,1208388,1059748,148640,4840099,112568,-415324,41580,19644,-4120,156,-6192,-283724,17056,-12196,-92072,-95456,54436,-63160,117596,99061
2020:Q3,965769,333063,65673,-65788,48880,10772,273525,552419,2005,56174,-30372,524612,38720,5192,33528,8256,33312,965769,1227891,-357206,-319506,-37700,163993,56174,-160456,-32264,-67672,-4116,156,5328,-53748,-14924,2984,-20124,23924,133036,-14408,147444,-97662
2020:Q4,4434777,46218,-264337,97452,37960,11684,163459,4331540,1453,178858,-4332,4155560,-37804,21996,-59800,1052,93772,4434777,4565884,-415259,-497815,82556,-341454,178858,221528,14780,-18264,-4120,516,27764,139272,-2388,-152,17964,46156,145552,29348,116204,79669
2021:Q1,-267369,-1615807,-2353300,332204,126196,45484,233610,947794,-1445,79151,-13088,883176,201772,27304,174468,23100,175772,-267369,1201251,345640,304804,40836,-2274594,79151,360052,36100,-37984,4548,516,-14808,245696,-2684,-3736,-6312,138716,100068,59700,40368,-78937
2021:Q2,744410,-1202940,-913857,-421796,61316,-111812,183209,1931846,8059,204526,65140,1654120,-42732,50924,-93656,27140,31096,744410,1615109,24488,-34948,59436,-1011478,204526,-248276,-12924,61076,4548,516,2972,-341092,2120,1476,-16976,50008,54852,4252,50600,105189
2021:Q3,-1257906,-2637686,-2771409,18208,33268,1808,80439,1309429,-3458,100921,21700,1190266,35316,-32364,67680,-13664,48700,-1257906,581896,620016,542908,77108,-2654159,100921,194092,56744,-23876,4548,516,24908,71096,2268,-4636,18156,44368,20428,-8856,29284,-121100
2021:Q4,1705880,943701,748870,3008,49644,14496,127682,808096,-3721,78838,8616,724363,-91528,-5864,-85664,-7288,52900,1705880,487712,381820,246356,135464,645766,78838,-74940,10108,-33088,4544,-908,-14104,-95160,-16700,1660,14112,54596,90384,17248,73136,96300
2022:Q1,1991076,1213727,1017331,-16552,77888,-7416,142476,616681,348,25189,38572,552572,102000,16852,85148,-25084,83752,1991076,596288,309709,185813,123896,1168143,25189,-81332,-76612,-33384,208,-908,-2016,-40456,-30104,-580,23872,78648,117708,48008,69700,-144629
2022:Q2,1695187,702017,742025,-15376,-82700,-108,58176,930214,606,53326,-78364,954646,77588,-1748,79336,5796,-20428,1695187,1648138,-608530,-657674,49144,579678,53326,-71360,-22864,14720,-156,-908,-904,7292,-2744,-2616,13636,-76816,-68584,-80220,11636,162518
2022:Q3,-495553,-905666,-865758,-22440,-59688,-56,42276,445997,980,-16234,65532,395720,-65232,-65344,112,10260,19088,-495553,890461,-420711,-397855,-22856,-722387,-16234,-96100,1404,4976,-520,-908,-6544,-38200,-10196,7092,12592,-65796,13984,132,13852,-144566
2022:Q4,-1526082,-693654,-731154,7072,-37164,5988,61604,-630160,-1697,-3501,-19948,-605014,-163532,-35184,-128348,-15592,-23144,-1526082,-1523226,671600,651680,19920,-855027,-3501,62576,8648,-1720,-820,188,2732,97396,4396,-6652,-17432,-24160,-4156,-49144,44988,125653
2023:Q1,-1146021,-989382,-1079378,19148,-17304,2988,85164,-247535,15820,451,18240,-282046,41732,-21340,63072,1024,48140,-1146021,-162264,112750,104554,8196,-897672,451,-60056,-11020,9896,588,192,-7424,18384,3112,6100,-64552,-15332,27116,-112,27228,-166346
2023:Q2,937564,1153694,1171511,-17236,-91444,144,90720,-210663,-327,-10278,-22196,-177861,31092,26288,4804,4148,-40708,937564,82943,-318581,-331977,13396,974475,-10278,-39112,18716,50804,-168,188,19552,-41020,3620,-6928,16260,-100136,51712,4236,47476,196405
2023:Q3,68168,553933,685232,9292,-97052,-112,-43427,-511013,1975,7015,-2524,-517478,59948,-6472,66420,-2580,-32120,68168,-795192,428312,423388,4924,853110,7015,-210124,-30024,-49060,-308,188,2072,-11420,916,-364,-26532,-95592,-47860,-9108,-38752,-167093
2023:Q4,482769,577186,511443,2580,28512,8,34643,14475,-2447,63373,14068,-60519,-92348,1692,-94040,9680,-26224,482769,-211563,-28258,-30062,1804,354861,63373,101020,53872,88136,652,188,-20556,-54460,12324,-1276,-7216,29356,46204,15768,30436,157132
2024:Q1,1282425,34614,-14740,-6228,-6520,16888,45214,1044743,-3864,15549,9728,1023330,184816,19568,165248,-25956,44208,1282425,711338,627067,622043,5024,203667,15549,-117612,324,13952,-484,192,-1588,-108316,-10076,1164,-1720,-11060,64916,46184,18732,-222499
