date,FA893163005.Q,FA103163005.Q,FA793163005.Q,FA763163005.Q,FA673163005.Q,FA613163005.Q,FA643163075.Q,FA663163003.Q,FA733163005.Q,FA503163003.Q,FA263163005.Q,FA893063005.Q,FA153063005.Q,FA123063003.Q,FA313063763.Q,FA213063003.Q,FA763063005.Q,FA763063605.Q,FA763063095.Q,FA753063005.Q,FA743063005.Q,FA473063005.Q,FA473063605.Q,FA473063095.Q,FA513063005.Q,FA513063605.Q,FA513063095.Q,FA543063005.Q,FA543063675.Q,FA543063095.Q,FA573063005.Q,FA343063005.Q,FA223063045.Q,FA633063005.Q,FA653063005.Q,FA553063003.Q,FA563063003.Q,FA403063005.Q,FA403063605.Q,FA403063095.Q,FA613063003.Q,FA643063073.Q,FA663063005.Q,FA733063003.Q,FA503063005.Q,FA263063005.Q,FA263063603.Q,FA263063095.Q
1997:Q3,402485,222432,50409,4188,56825,-82980,4984,-6872,22776,51488,129644,402485,111001,-100,0,1156,-3443,-6912,3469,1800,360,1152,928,224,21116,0,21116,36896,0,36896,33220,40,14516,19908,98300,-36,0,-18100,-18116,16,-25584,-612,30856,448,-1724,81316,0,81316
1997:Q4,395002,76624,282150,27568,175486,32800,4620,7028,6656,27992,36228,395002,-9184,216,0,4196,28962,-416,29378,5504,56,-4764,-4580,-184,22856,0,22856,126708,0,126708,37764,96,44976,15092,27396,-36,0,37648,37152,496,36604,1332,-26112,6968,-8068,46792,0,46792
1998:Q1,601340,316524,234621,14732,62529,46528,6856,-1032,33300,71708,50195,601340,149006,880,0,6140,20418,27284,-6866,5040,-180,2892,2704,188,17284,0,17284,80612,0,80612,6276,104,40544,34340,95872,4684,0,-3688,-3764,76,27448,5404,22072,9076,-14108,91224,0,91224
1998:Q2,753596,357892,276601,5056,140077,56800,6604,20008,23376,24680,119103,753596,156668,172,0,16424,56812,17008,39804,-11848,392,9816,8144,1672,9572,0,9572,60244,0,60244,-2916,64,38160,95748,100332,4684,0,21724,21808,-84,13140,1072,11768,-3072,27720,146920,0,146920
1998:Q3,239657,108476,157290,5700,134802,-37376,2088,-2596,25632,29040,-26109,239657,-95093,-476,0,7952,48216,2188,46028,5688,664,8276,8436,-160,7804,0,7804,56280,0,56280,18072,180,41628,36828,52420,4684,0,34172,34200,-28,-38012,-2916,-39376,6540,9833,76292,0,76292
1998:Q4,416472,150204,294093,15572,195625,30700,2712,12392,26560,10532,-27825,416472,-121447,-860,0,22700,116105,31072,85033,17468,1164,2364,1828,536,11600,0,11600,65784,0,65784,58324,208,19888,20540,112084,4684,0,46268,45908,360,25760,-5288,-66164,-15492,-5575,106356,0,106356
1999:Q1,601928,215720,386145,3848,110005,116300,5260,-31108,37680,144160,63,601928,228659,-184,0,11432,9819,29428,-19609,-22848,-1508,1704,1156,548,5728,0,5728,89380,0,89380,22832,72,29524,29856,8848,436,0,24172,24152,20,41492,-1120,30652,-2664,-31378,127024,0,127024
1999:Q2,453365,245040,181334,3752,58786,75864,-1300,-18296,18216,44312,26991,453365,-107468,80,0,10380,110246,7256,102990,-2772,-704,5160,4988,172,21236,0,21236,57528,0,57528,44056,24,4144,29808,95960,3532,0,6460,6288,172,15948,484,16320,5812,29835,107296,0,107296
1999:Q3,445223,270688,154972,5916,43372,60860,664,17764,31912,-5516,19563,445223,-272,-124,0,10520,33994,2900,31094,-9152,-228,896,756,140,7216,0,7216,30324,0,30324,28572,-40,90708,67972,17416,-672,0,32188,32044,144,-6124,-744,-16524,176,-29447,188568,0,188568
1999:Q4,-18988,97184,-111163,1728,-139523,5672,924,-37256,10724,46568,-5009,-18988,-575747,1228,0,16160,91110,7308,83802,12972,424,-8724,-8408,-316,5984,0,5984,2164,0,2164,76952,-108,-2624,48024,25280,3852,0,52368,52556,-188,56556,14876,17068,912,15697,126588,0,126588
2000:Q1,331657,177184,112970,9928,-38758,67280,128,44428,47532,-17568,41503,331657,-120515,592,0,11492,-11754,-17404,5650,2456,-380,13748,11336,2412,5600,192,5408,84364,0,84364,-33216,-144,61048,80032,22044,1708,0,13964,13852,112,11024,-316,71020,-5300,-39953,164144,0,164144
2000:Q2,234213,130680,164814,13144,-50334,147460,796,-676,30636,23788,-61281,234213,76969,132,0,9060,4135,3800,335,-2624,40,1100,360,740,4896,192,4704,22928,0,22928,-63604,-32,-61168,37296,-26596,-2032,0,47524,47556,-32,8384,1204,-2068,-6640,29384,155924,0,155924
2000:Q3,321472,161268,85169,11772,82817,96724,-2492,25364,-119384,-9632,75035,321472,50944,-164,0,11540,115956,13956,102000,2612,1312,-10164,-10248,84,12840,192,12648,62596,0,62596,-85100,48,3636,-10992,-44952,-4668,0,30872,30884,-12,31056,-4324,20372,1828,-28840,165064,0,165064
2000:Q4,371518,102508,239267,21600,212871,-19712,-3656,-6576,23560,11180,29743,371518,261051,1004,0,8868,79407,31488,47919,27996,252,1252,1064,188,6120,192,5928,44084,0,44084,-125812,232,13232,-9700,-107292,-5668,0,-15856,-42544,26688,24672,2356,-25988,-668,4000,187976,0,187976
2001:Q1,472151,408720,-24225,13280,-250065,129844,-2452,-23748,63284,45632,87656,472151,-164566,132,0,10148,6338,25824,-19486,-12828,3020,16880,15060,1820,7735,300,7435,157256,88,157168,4480,1104,-70368,76416,7420,-6872,0,34876,33908,968,15604,-4904,30320,1164,78724,280072,0,280072
2001:Q2,579327,478312,197019,-2532,154335,34340,-3540,35624,-47488,26280,-96004,579327,-3438,-1580,0,15364,38811,-19596,58407,76564,-1216,13824,11920,1904,1367,300,1067,119676,88,119588,-35804,356,-73964,9052,38812,-5972,0,64048,58816,5232,-28840,-504,33348,-2200,18688,302936,0,302936
2001:Q3,368182,143792,312862,10212,227922,58100,336,12604,8676,-4988,-88472,368182,-115509,28,0,6380,46789,-12628,59417,10596,856,13316,12624,692,14478,300,14178,116164,88,116076,-20680,1532,15632,28156,-36904,-8464,0,38408,37540,868,25652,-976,65416,-704,43552,124464,0,124464
2001:Q4,596736,174108,399980,1660,321332,49972,3740,-18884,20284,21876,22648,596736,89957,-592,0,15308,61526,79048,-17522,54652,-204,11072,9760,1312,14420,300,14120,115284,23760,91524,-38528,1636,-9568,-14980,11304,6112,0,-38924,-47736,8812,63624,8692,27628,10064,42432,165820,0,165820
2002:Q1,501482,169024,288890,-10076,242066,34328,-2084,-15672,-49332,89660,43568,501482,-65067,-84,0,8692,6029,-23072,29101,-23028,-572,9876,11320,-1444,7232,900,6332,135120,19768,115352,33728,-88,-7968,5352,127232,27500,0,49696,52304,-2608,-16768,176,13172,-4928,46208,149972,0,149972
2002:Q2,638856,132612,499212,980,328248,98664,11864,17520,47552,-5616,7032,638856,346337,-532,0,8544,-53825,-37980,-15845,876,696,7864,6492,1372,1872,908,964,64436,14508,49928,62584,432,-9916,-37924,18648,-6844,0,41412,44044,-2632,18100,5956,69208,-4984,-49276,155192,0,155192
2002:Q3,266421,-45180,278533,-4132,203873,50992,7772,15236,4716,76,33068,266421,201350,-108,0,6460,24566,27072,-2506,11628,-1048,11592,10996,596,-10556,908,-11464,125368,18228,107140,-1308,1448,-163444,53028,-106100,-11116,6592,40296,44608,-4312,37084,3680,-27748,1888,-10928,73796,10596,63200
2002:Q4,545721,38876,499213,10204,340693,71892,10044,-23960,52588,37752,7632,545721,410728,-328,0,14272,2249,2776,-527,6592,-204,1888,1480,408,-10968,912,-11880,99288,27516,71772,-47916,420,-109020,10928,40660,-336,420,2728,9656,-6928,33984,-9288,30960,-1844,-43416,113924,12056,101868
2003:Q1,540553,35904,588532,7716,384708,67052,6308,38432,74688,9628,-83883,540553,-153918,-268,0,-228,21407,40500,-19093,15880,-1228,33288,32572,716,7656,6532,1124,205548,9716,195832,14664,1256,-92752,44340,32360,20780,652,38808,37988,820,34236,18772,2324,19092,65096,212788,31868,180920
2003:Q2,650827,183156,385434,7984,147990,104840,16124,-16228,95384,29340,82237,650827,-228605,-108,0,-10304,-58420,-5796,-52624,14956,3552,13464,16688,-3224,-4512,6800,-11312,209428,11296,198132,16988,12,-51564,123384,132472,57936,1456,7016,4924,2092,64456,-5136,62456,21088,45544,235268,35244,200024
2003:Q3,378536,120908,324255,3200,166443,102340,25792,9860,13568,3052,-66627,378536,-314332,724,0,17616,37140,27720,9420,-22152,-340,-17968,-17580,-388,18664,7080,11584,118548,11120,107428,26556,22844,42756,-10012,47084,32768,-404,17776,29752,-11976,74516,11444,49524,-35180,56196,204768,79892,124876
2003:Q4,869112,30644,692171,6968,428695,157528,26188,-6596,59892,19496,146297,869112,-172428,744,0,27080,133908,62656,71252,-8336,-556,-760,48,-808,33116,7372,25744,132556,12396,120160,26636,1332,63080,1728,135540,13476,816,70576,79456,-8880,39928,7372,79748,288,52892,230376,80960,149416
2004:Q1,680263,42784,535197,2068,336729,40408,32592,51948,50192,21260,102282,680263,32963,364,0,8120,7000,-37524,44524,42772,744,11668,8776,2892,28184,6084,22100,143828,24060,119768,12680,-216,-4916,-27188,149544,5436,1532,144616,144712,-96,-19484,21016,-23828,-1140,-29536,176104,82200,93904
2004:Q2,478709,-71780,543819,13428,497067,23720,36676,2472,-19880,-9664,6670,478709,-18471,484,0,11800,-17488,-15804,-1684,-34944,-1004,-7836,-7032,-804,25984,6280,19704,135648,29296,106352,-12348,792,80684,39556,-109052,13820,572,154148,152204,1944,-39888,16504,66896,-1816,-42716,217384,93360,124024
2004:Q3,804476,-2996,623990,6104,480978,30740,1088,33204,86124,-14248,183482,804476,43044,-388,0,29116,132364,42080,90284,21352,-712,-19660,-17056,-2604,14060,6488,7572,130284,29816,100468,-16528,-960,-88000,-26060,12684,492,780,163420,167312,-3892,16696,19688,5652,-1024,20872,347304,170996,176308
2004:Q4,816148,13088,662630,29868,302346,201632,120384,-26640,-16508,51548,140430,816148,-512484,996,0,-32908,64432,45652,18780,67568,360,22188,21552,636,17444,6696,10748,125136,37904,87232,-14244,1900,311128,9704,90400,14072,980,305772,11728,294044,11820,11352,20504,9316,-6621,297332,177004,120328
2005:Q1,917867,-19976,865976,17796,639756,128448,45588,11156,8320,14912,71867,917867,89412,632,0,14112,110900,75884,35016,140908,-844,12244,11864,380,31644,14440,17204,142424,54740,87684,9336,180,7184,-50580,14864,8924,2372,38620,31692,6928,-31236,12772,91564,-3348,48315,227468,174772,52696
2005:Q2,923951,-58908,867068,2492,673992,62708,45316,-5224,55808,31976,115791,923951,141812,1788,0,24992,98836,68844,29992,63260,888,-5964,-3280,-2684,16304,15344,960,57756,58772,-1016,27436,412,-63676,-14420,75492,-580,1364,81704,74836,6868,17356,19044,77024,34448,-50326,319000,190956,128044
2005:Q3,379290,-13624,306715,7696,378079,-151524,27816,28000,18548,-1900,86199,379290,-292282,728,0,55512,77200,57812,19388,117952,-796,-33372,-30568,-2804,21280,16312,4968,74348,59220,15128,25912,-5988,70180,50028,10920,1488,2552,72216,64420,7796,-193372,23432,24520,-41756,-53103,371692,185020,186672
2005:Q4,921336,-25764,843505,26040,602929,134872,-18404,-33436,66120,65384,103595,921336,294485,1528,0,8128,-16020,40556,-56576,-4976,-1356,22056,21676,380,2744,17340,-14596,33144,72084,-38940,20348,460,-6172,68468,-7660,-8748,1464,10960,2988,7972,-2704,12884,163368,-4340,-62385,395660,43476,352184
2006:Q1,1057317,48728,907507,16136,724291,17808,46124,35100,59712,8336,101082,1057317,-21969,-192,0,-9192,91036,67204,23832,36068,-876,30372,27060,3312,32644,11284,21360,83824,25504,58320,23716,1176,12104,60184,191156,17904,1632,29872,23732,6140,-12188,14584,35664,-764,30111,410452,161096,249356
2006:Q2,1235008,112508,868779,29748,616055,83700,500,6532,104628,27616,253721,1235008,335722,-88,0,33260,81744,31840,49904,42868,-1768,-6244,-6204,-40,25660,11784,13876,68060,16892,51168,23716,-44,39804,67332,74204,12640,2060,23920,18236,5684,-42608,18824,30460,2616,-39454,442324,208964,233360
2006:Q3,621436,61592,277152,16880,234256,-34400,4024,4968,42788,8636,282692,621436,-449981,-124,0,10976,36176,-23616,59792,1764,-16,-6044,-6468,424,-1760,12304,-14064,62468,12624,49844,23716,272,38268,186288,69916,-5924,1728,-9856,-14756,4900,-25364,-2092,23812,9816,25134,632264,308440,323824
2006:Q4,1432602,88644,947917,55460,672493,102584,1160,-20892,95248,41864,396041,1432602,109655,428,0,32216,78412,53296,25116,32320,1108,32336,31224,1112,7464,12844,-5380,-5700,47944,-53644,23716,3084,62520,102060,171904,3996,4016,20308,14956,5352,5300,18964,84636,9152,-44177,678884,309472,369412
2007:Q1,1133017,135904,763343,19116,667379,-53316,25488,59456,57740,-12520,233770,1133017,-493441,1544,0,36212,85392,18264,67128,91560,-116,39456,35812,3644,15244,8556,6688,66764,30368,36396,12196,636,102196,103060,83644,1192,3580,45092,52200,-7108,17200,-5372,176884,-8528,36841,721780,327116,394664
2007:Q2,1157968,203496,606104,28144,422872,-15060,-18032,39852,148132,196,348369,1157968,-466404,-396,0,-7352,110084,76408,33676,135072,432,9328,9968,-640,32564,8780,23784,56536,35720,20816,12196,1496,159080,165436,99956,13220,6908,32920,33096,-176,11336,13528,102120,-2464,-41048,713420,287348,426072
2007:Q3,1581615,89940,1289274,20376,1044370,96224,-20136,-29368,81268,96540,202401,1581615,825984,-576,0,32692,310612,99068,211544,15820,1284,3804,6052,-2248,14512,9012,5500,61328,26728,34600,12196,-4052,15732,-50696,169128,6432,5212,-82672,-101928,19256,15928,-108804,-1904,15848,328747,-4940,-73144,68204
2007:Q4,757848,114488,481892,31644,435240,-39112,-34848,-85880,52948,121900,161468,757848,506672,556,0,-160,100044,267608,-167564,66980,-1212,-8584,-8700,116,-35604,9248,-44852,-18252,41388,-59640,12196,1792,236388,-154644,-1992,4600,9088,-64888,-63656,-1232,-26396,-17924,-121272,72316,-69948,268092,21776,246316
2008:Q1,-70885,77656,58553,760,-119187,121640,-90284,62264,111948,-28588,-207094,-70885,-165441,-1028,0,2976,5940,52636,-46696,60136,776,-15104,-14808,-296,-19620,-7736,-11884,14948,-16612,31560,-47088,1112,12700,87540,2912,-1212,12048,-14136,-760,-13376,36008,-40984,-47212,-3744,51536,-3948,14868,-18816
2008:Q2,180359,303828,-132237,-1960,-222989,-60876,-15172,16448,138924,13388,8768,180359,91767,684,0,5768,-23600,-84432,60832,-96964,-208,-868,-1336,468,-12156,-7548,-4608,44148,-45896,90044,-47088,-272,90232,-66812,256948,-13904,14508,-92840,-73500,-19340,-2336,-6220,-353960,8956,111540,273036,-174128,447164
2008:Q3,-558523,47636,-193579,-32976,-29159,-34976,-39448,-30220,-86856,60056,-412580,-558523,499773,2540,0,33648,-127772,-61616,-66156,-16356,-708,-21160,-19956,-1204,10060,-7368,17428,-31316,6152,-37468,-47088,-316,-21204,-388976,-93104,-1000,10700,-131884,-115864,-16020,-10844,-1900,-127152,6192,155856,-256512,-345756,89244
2008:Q4,-749503,62184,-626610,34388,-388914,-224352,-90624,80564,13056,-50728,-185078,-749503,667221,-276,0,-36244,-107256,-182896,75640,182128,276,-26600,-26148,-452,-34800,-7192,-27608,-37056,-6384,-30672,-47088,-4400,-156544,-236912,-353852,-4560,18308,-72116,-67372,-4744,-10772,-34068,-330132,-12204,-12596,-99960,78160,-178120
2009:Q1,101609,387152,-330000,-58140,-340276,-65776,-99444,-60112,293748,0,44456,101609,744585,6100,0,-17112,141200,-128664,269864,-199188,-1272,-77516,-76440,-1076,59064,-10004,69068,-152516,-10356,-142160,90188,-1216,-106004,-112956,47356,-1736,26444,-92616,-122192,29576,29324,-3232,-86032,-32848,-9980,-148428,-433044,284616
2009:Q2,8205,259420,-480274,-11180,-345130,-200036,-5956,60392,21636,0,229059,8205,-51975,-8,1488,-12956,100972,968,100004,-194480,5132,-2324,-2512,188,-34556,-9716,-24840,12760,-24544,37304,90188,-40,-13360,-10196,215952,-2472,26612,37704,37520,184,20176,1648,28048,-10188,-3216,-196704,-104324,-92380
2009:Q3,-266085,93992,-445259,-27472,-427719,-14864,-15356,27552,12600,0,85182,-266085,-568169,-2244,696,-20976,59988,-12148,72136,-57508,3468,696,560,136,33148,-9432,42580,78396,-15776,94172,90188,-376,-15968,-123316,254340,-2860,27388,-576,76,-652,-19396,5208,86804,14560,-15168,-94408,-64884,-29524
2009:Q4,-143697,120436,-592511,-17096,-326379,-67196,-4648,-44696,-132496,0,328378,-143697,-242821,1648,56,12600,-201576,-51044,-150532,-179992,-1348,2632,3132,-500,32496,-9160,41656,79776,-23660,103436,90188,804,15032,6684,436152,148,30112,-138884,-136596,-2288,-5100,308,66012,-8520,-70548,-69556,-67428,-2128
2010:Q1,370597,193784,57469,-72372,477765,-284988,32248,-2396,-92788,0,119344,370597,191638,-4,84,8620,-173572,-140288,-33284,-31188,-2316,-4784,-4420,-364,28352,-5960,34312,126856,-24292,151148,27572,740,1532,25320,251592,-500,20236,-3324,-50176,46852,-51916,8804,11084,10312,26360,-100901,-66032,-34869
2010:Q2,-433691,103360,-568723,69156,-398291,-96564,-25768,34620,-151876,0,31672,-433691,-151457,-1892,284,-30680,-92556,-102260,9704,69612,-3508,-3028,-2952,-76,24128,-5844,29972,64620,-11280,75900,27572,-608,-24012,-27364,-54788,1788,20400,-37832,-42400,4568,-5276,3960,-23200,-65168,-19668,-105019,-63376,-41643
2010:Q3,38540,283900,-288437,-88124,-430169,-45908,-748,-19168,295680,0,43077,38540,-1062401,748,420,8856,-17744,-57696,39952,444992,-48,-35356,-31748,-3608,26408,-5732,32140,108816,-18272,127088,27572,1824,39176,-34656,392808,2112,33768,-27944,-40480,12536,-6376,3460,21164,99392,-24640,36189,-37336,73525
2010:Q4,-2053,176212,-414565,-130640,-292485,-23052,-5928,134428,-96888,0,236300,-2053,254652,2096,492,46428,-109056,-51964,-57092,-521080,200,-104332,-101140,-3192,18432,-5620,24052,55804,-6376,62180,27572,364,31212,-27272,254836,2768,9668,-49148,-53012,3864,-1156,9964,109444,-15300,-21320,22679,-15448,38127
2011:Q1,-10806,129472,-362331,-17124,-257335,-72316,352,-5936,-9972,0,222053,-10806,-330523,-264,-4,-3904,-67152,-36128,-31024,-55196,21144,-876,-728,-148,30884,6416,24468,117348,57264,60084,24644,56,3356,-3372,340316,1548,22692,-29016,-34624,5608,3608,11416,50948,8328,-103088,-53698,-57988,4290
2011:Q2,470380,230208,-88562,-22312,-131074,-23164,-9384,-72692,170064,0,328734,470380,533845,-1584,0,-23136,-28296,-52436,24140,33052,-2576,-684,-644,-40,34660,6556,28104,49536,52416,-2880,24644,724,-43352,-208,70572,888,26444,-27872,-30164,2292,4396,7148,-79756,456,-18824,-89697,-54940,-34757
2011:Q3,-307217,169824,-456822,-81016,-259514,-1484,-5112,-43416,-66280,0,-20219,-307217,511998,-1660,-264,-16600,78736,3756,74980,104172,-2808,-1040,-900,-140,50416,6704,43712,51352,45508,5844,24644,2168,-54640,-9788,-640184,1536,34176,-24536,-28988,4452,7168,3752,-206744,-74512,-43656,-100903,-35528,-65375
2011:Q4,-3013,164052,-237284,50468,-91436,-61872,-8536,-29528,-96380,0,70219,-3013,119749,900,-84,25176,26548,-14376,40924,-87748,-1404,1328,1268,60,11792,-7968,19760,60048,68180,-8132,24644,3648,118668,1492,82800,52,50104,-41688,-34940,-6748,-16108,-5868,-95188,-14984,-65132,-201758,-31772,-169986
2012:Q1,210673,340744,41776,-23872,-86512,-34992,1336,24756,161060,0,-171847,210673,-51237,432,-100,-16624,-129256,-16636,-112620,-75900,488,2168,2444,-276,26464,5112,21352,106268,-31776,138044,91020,2276,20628,-76112,259996,1228,62036,-31800,-23328,-8472,-3472,11776,172472,-5728,-45456,-110895,-48004,-62891
2012:Q2,-333238,256152,-620016,-142968,-97624,-91580,14740,16488,-319072,0,30626,-333238,-112422,4,-40,-15884,-12176,24144,-36320,29936,-1104,240,512,-272,28920,5640,23280,-127392,17964,-145356,91020,832,29748,45224,44840,2796,48800,-78664,-42032,-36632,4384,6216,-84064,16576,-28240,-222789,-20040,-202749
2012:Q3,1189727,444040,418811,-14992,-222285,-9952,-6464,-65232,737736,0,326876,1189727,503630,-204,-388,3492,57144,-5732,62876,23220,1636,-2268,-1760,-508,15864,2064,13800,99136,-14932,114068,91020,1068,8088,43496,273868,7212,45100,-33636,-28392,-5244,-14540,9520,27932,7548,-44736,66525,-45048,111573
2012:Q4,426020,487704,-327872,-5952,-63092,-192432,-14436,17328,-69288,0,266188,426020,-227710,-1768,-108,-13948,48364,-6312,54676,-31092,2300,200,660,-460,30096,3636,26460,54372,-15748,70120,91020,2780,40416,49100,269324,8796,31948,-55880,-30952,-24928,-24736,7524,14820,-4232,-53780,188214,-25140,213354
2013:Q1,343673,184688,-65703,-33968,14905,-19920,6516,-4236,-29000,0,224688,343673,-337768,-3780,-176,34424,-12448,-9532,-2916,-60564,1876,5020,4580,440,41132,10332,30800,126812,13332,113480,50644,-1148,1404,-25616,290768,17260,28540,-22940,-22388,-552,-10232,18928,54516,-2608,9736,139893,-22924,162817
2013:Q2,-202986,258956,-445289,-130384,-752533,-14872,508848,55848,-112196,0,-16652,-202986,-776711,7656,-80,27412,10716,-2524,13240,-696,900,4452,4200,252,42920,11060,31860,103464,12884,90580,50644,-992,104776,45492,-7960,18196,11824,-45248,-44692,-556,-5096,-19460,-20608,13928,27468,204017,-37068,241085
2013:Q3,289068,478112,-319931,-98664,-193691,24236,5792,-27784,-29820,0,130887,289068,-299257,-424,-52,3392,53240,10488,42752,17696,380,256,448,-192,15028,5836,9192,73288,14932,58356,50644,-1028,40716,-16236,192496,2556,23500,-118252,-117788,-464,452,1864,-1416,-916,-4364,255505,-4576,260081
2013:Q4,744722,250028,197701,41836,-196447,27408,47276,65108,212520,0,296994,744722,101005,-1796,-20,24120,10044,-3312,13356,-20624,716,1240,1140,100,7128,5056,2072,167172,21004,146168,50644,2628,93772,-69884,193724,1168,17312,-51176,-50520,-656,-7276,2016,-10816,3008,-11484,242101,-10912,253013
2014:Q1,219561,289564,-56771,-35108,-105415,-75620,85652,41308,32412,0,-13232,219561,-78572,-776,-8,-7016,-75784,-23312,-52472,-9020,2052,2044,2008,36,24928,11772,13156,76780,15364,61416,70092,-2992,13796,-49740,83168,-872,33456,-24768,-24288,-480,11048,-3792,-19212,-9912,48400,136261,-3916,140177
2014:Q2,670448,364572,-41325,-15104,-3881,37820,-20860,-37384,-1916,0,347202,670448,194937,-48,-76,-24384,2424,4916,-2492,-15960,-960,-416,-304,-112,648,6920,-6272,102424,16944,85480,70092,744,72716,-53396,221664,-976,30876,-42860,-42048,-812,-1892,-6312,14840,-2784,-19196,128343,-1612,129955
2014:Q3,533024,206476,52559,-3964,7839,3080,4652,42084,-1132,0,273989,533024,63207,-364,0,-17244,-82788,-16408,-66380,-9572,-1940,-2560,-2140,-420,48276,13980,34296,73620,22212,51408,70092,-280,52200,49108,65424,1592,16392,-31768,-31100,-668,-6456,508,-12648,17948,-4480,244757,-25016,269773
2014:Q4,538715,390700,93526,5560,28198,46852,4836,-88,8168,0,54489,538715,15156,2716,0,17968,6128,272,5856,-13420,-1512,4260,3868,392,17808,9256,8552,50296,68780,-18484,70092,2536,-5304,29536,41200,1340,59876,-23980,-23220,-760,15520,1580,-77164,1000,-5892,328975,22344,306631
2015:Q1,406859,466300,29615,-14436,130859,10976,-28100,-65864,-3820,0,-89056,406859,-338889,2652,0,11476,2928,-5280,8208,-18208,72,4588,4556,32,5620,5068,552,67296,-3324,70620,5768,252,85468,-36516,122408,2356,58808,-38568,-37816,-752,-23852,14528,10184,-21352,13908,475932,4,475928
2015:Q2,878819,675856,45702,55192,-52066,-106804,-41488,113528,77340,0,157262,878819,-276920,-3516,-80,22432,-23152,-11344,-11808,-28792,512,608,372,236,35608,7436,28172,93028,-2816,95844,5768,872,21388,60588,380284,1264,3104,-33280,-32480,-800,22948,11336,5716,17588,-20924,582439,17428,565011
2015:Q3,-60103,379648,-177227,39480,-235087,23624,-51056,-1628,47440,0,-262524,-60103,-733,1280,-68,-7756,-43548,-15552,-27996,50544,-312,-448,-180,-268,18400,5868,12532,116196,-4536,120732,5768,1128,27632,-97116,-163332,648,24988,-30560,-29812,-748,-3296,-268,-71068,-160,17768,94209,-2772,96981
2015:Q4,-60751,213672,-158610,-2860,-67150,20556,-32508,-16360,-60288,0,-115813,-60751,-443374,-896,0,40768,15740,-15416,31156,-46680,1944,1208,1292,-84,17300,4752,12548,103552,16028,87524,5768,3056,14240,36008,-18712,-36,60220,-22144,-21408,-736,12864,3092,-6316,-9272,-16264,187183,-28208,215391
2016:Q1,301268,549992,53922,9200,-30122,-65636,49380,-47336,138436,0,-302646,301268,4664,-1228,0,-20860,18908,-23936,42844,24004,348,1192,1060,132,23240,2608,20632,128736,15220,113516,17624,-404,33752,142504,-114144,520,78204,-28412,-27716,-696,-2988,-5260,-134856,-4816,31532,109008,-26500,135508
2016:Q2,180296,331720,-170452,7812,-138848,-91340,-9864,-33816,95604,0,19028,180296,-151215,96,0,-12556,1472,-18320,19792,40172,1160,72,100,-28,13612,4048,9564,128744,12972,115772,17624,492,-137444,-218444,93692,6576,36520,-15588,-14908,-680,44996,1036,35952,4976,-26648,315000,-21976,336976
2016:Q3,797053,325612,295499,-92684,-146569,-67004,-8884,58520,552120,0,175942,797053,58197,1596,0,19268,26692,-42248,68940,-96976,140,-716,-720,4,29868,1896,27972,108196,15148,93048,17624,1656,-67508,-87788,246104,2252,80860,-29096,-28396,-700,13424,-1900,11960,4000,-10664,469864,-8544,478408
2016:Q4,-116334,-35664,-328898,-58868,-99322,-62756,-43644,14008,-78316,0,248228,-116334,-700634,948,0,38444,-60900,-22208,-38692,-39324,2568,1512,1556,-44,460,204,256,53564,-6000,59564,17624,1024,-46856,-26544,169412,3308,34752,-19560,-18960,-600,-15644,6036,59284,3496,-10436,411132,-16668,427800
2017:Q1,678353,499592,-115781,-10068,-96681,-95648,-33852,2308,118160,0,294542,678353,-102002,3256,0,11476,77168,-11000,88168,-22792,512,588,276,312,-6832,1408,-8240,107036,2232,104804,70020,412,-14568,8200,241600,2292,96444,-23220,-22784,-436,-12952,1356,22244,-4304,19420,202999,-24880,227879
2017:Q2,780038,311516,240806,-5056,-29242,-45620,-18504,144404,194824,0,227716,780038,54233,608,0,-10060,-81360,-20492,-60868,-6916,-112,-1848,-1616,-232,13272,2400,10872,49584,2136,47448,70020,376,-52168,8152,36064,340,103476,-14564,-14088,-476,-12268,-2848,-22172,63956,3004,581270,-11360,592630
2017:Q3,541224,307052,88636,71916,-77908,24040,-21036,38812,52812,0,145536,541224,-10819,1780,0,4944,-8840,-21472,12632,3688,-248,-2508,-2612,104,10592,2700,7892,97396,3092,94304,70020,252,11216,19068,135828,-128,86764,-20168,-19684,-484,-14972,-720,-41820,-76712,-4968,281579,-296,281875
2017:Q4,475709,179216,-184773,-155032,41411,-90496,9744,40584,-30984,0,481266,475709,-131447,2260,0,24316,-51300,-22036,-29264,23860,528,-276,-520,244,31788,3488,28300,73416,3304,70112,70020,336,-46184,-7224,157872,1008,58776,-10128,-9720,-408,-2308,-232,54712,8688,-2912,220140,-5312,225452
2018:Q1,542901,274540,8294,39124,37782,12284,7848,-40296,-48448,0,260067,542901,-142799,2992,0,12500,-24928,-12672,-12256,-10808,-80,2244,2072,172,22180,4796,17384,108012,17416,90596,48552,-208,79692,-10444,409604,64,24412,-1364,-924,-440,3896,15364,-5452,3064,-268,6676,-15492,22168
2018:Q2,138006,27776,-16072,-53556,68960,78152,-21924,-32968,-54736,0,126302,138006,-146470,5544,0,37468,-26704,-3924,-22780,292,-212,-188,-420,232,71792,16480,55312,116768,22352,94416,48552,352,-121188,-2612,151256,192,65796,-8324,-7908,-416,-5804,6608,23540,2928,-2556,-79024,-956,-78068
